"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수","주사육업종",
"825","가축사육업","02_04_01_P","4050000","405000003320050223","2005-10-31","","01","영업/정상","0000","정상","","","","","","0","449-864","경기도 용인시 처인구 백암면 용천리 ***-*","경기도 용인시 처인구 백암면 삼백로***번길 **","","종근목장","2026-01-14 13:03:27","U","2026-01-16 02:40:00","","233432.626151949","402677.431239582","가축사육업","","270","000","0","한우",
"826","가축사육업","02_04_01_P","4050000","405000003320050225","2005-10-31","","01","영업/정상","0000","정상","","","","","","0","449-864","경기도 용인시 처인구 백암면 근삼리 ***-*","경기도 용인시 처인구 백암면 근삼로**번길 *-**","17181","강촌농장","2026-01-14 16:51:45","U","2026-01-16 02:40:00","","232736.927380077","403555.094191887","가축사육업","","272","000","0","한우",
"827","가축사육업","02_04_01_P","5700000","411000003320050103","2005-03-19","","01","영업/정상","0000","정상","","","","","","0","","경기도 여주시 흥천면 내사리 **-* 외 *필지(**, **, -*, **-*, ***-*, -*)","경기도 여주시 흥천면 안시랏길 **, **","12605","여주목장","2026-01-14 18:18:16","U","2026-01-16 02:40:00","","243522.448232428","428803.802078926","가축사육업","","230","000","0","젖소",
"828","가축사육업","02_04_01_P","4050000","405000003320050209","2005-10-31","","02","휴업","0001","휴업","","2026-01-14","2028-12-31","","","0","449-865","경기도 용인시 처인구 백암면 백봉리 ***-* 외 *필지(***, ***, ***-*)","경기도 용인시 처인구 백암면 죽양대로***번길 ***","17180","백동농장","2026-01-14 10:56:55","U","2026-01-16 02:40:00","","235390.139453409","404874.381617968","가축사육업","","256","000","0","돼지",
"829","가축사육업","02_04_01_P","4050000","405000003320050305","2005-10-31","","03","폐업","0002","폐업","2026-01-14","","","","","0","449-815","경기도 용인시 처인구 포곡읍 유운리 ***-*","경기도 용인시 처인구 포곡읍 곡현로***번길 **-*","17022","에덴농장","2026-01-14 10:02:34","U","2026-01-16 02:40:00","","219401.062698361","422312.670260166","가축사육업","","352","000","0","돼지",
"830","가축사육업","02_04_01_P","3910000","391000003320180006","2018-03-28","","01","영업/정상","0000","정상","","","","","","","","경기도 평택시 유천동 ***-*","경기도 평택시 유천로 ***-** (유천동)","17877","토종흑염소농장","2026-01-14 17:21:36","U","2026-01-16 02:40:00","","210437.082693253","386621.901480078","가축사육업","","1202","000","0","염소",
"831","가축사육업","02_04_01_P","4711000","471100003320070220","2007-11-26","","01","영업/정상","0000","정상","","","","","","0","","전북특별자치도 김제시 봉남면 대송리 ****-*","전북특별자치도 김제시 봉남면 대송로 ***-**","54356","영농장","2026-01-14 17:02:17","U","2026-01-16 02:40:00","","197900.572369104","251036.310599965","가축사육업","","1240","000","0","한우",
"832","가축사육업","02_04_01_P","3910000","391000003320090027","2009-05-15","","01","영업/정상","0000","정상","","","","","","0","451-873","경기도 평택시 오성면 숙성리 ***","경기도 평택시 오성면 숙성뜰길 **-**","","들길농장","2026-01-14 16:12:20","U","2026-01-16 02:40:00","","198811.674661304","389108.259989943","가축사육업","","881","000","0","종계/산란계",
"833","가축사육업","02_04_01_P","4050000","562000003320180005","2018-04-19","","02","휴업","0001","휴업","","2026-01-14","2028-12-31","","","","","경기도 용인시 처인구 남사읍 진목리 ***-* 외 *필지","경기도 용인시 처인구 남사읍 어진로***번길 **","17124","대성목장","2026-01-14 10:48:35","U","2026-01-16 02:40:00","","210919.421467763","398923.05320131","가축사육업","","848","000","0","한우",
"834","가축사육업","02_04_01_P","4050000","562000003320170003","2017-07-21","","01","영업/정상","0000","정상","","","","","","","","경기도 용인시 처인구 백암면 근삼리 **** 외 *필지","","","강촌농장","2026-01-14 16:51:05","U","2026-01-16 02:40:00","","233386.357866527","403635.71282055","가축사육업","","840","000","0","한우",
"835","가축사육업","02_04_01_P","4771000","477100003320140052","2014-01-26","","01","영업/정상","0000","정상","","","","","","","595-873","전북특별자치도 순창군 구림면 ***","전북특별자치도 순창군 구림면 금평길  **-*","56011","로순농장","2026-01-14 16:41:24","U","2026-01-16 02:40:00","","209538.281675128","219677.378874172","가축사육업","","1057","000","0","한우",
"836","가축사육업","02_04_01_P","4251000","425000003320090067","2009-02-03","","01","영업/정상","0000","정상","","","","","","0","250-816","강원특별자치도 홍천군 화촌면 주음치리 ***","강원특별자치도 홍천군 화촌면 주음치로***번길 **","25157","주음치리 시골목장","2026-01-14 15:50:57","U","2026-01-16 02:40:00","","291235.268807784","474702.097877414","가축사육업","","874","000","0","한우",
"837","가축사육업","02_04_01_P","4251000","425000003320090080","2009-02-03","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 홍천군 영귀미면 삼현리 ***-* , ***-*","","","인호농장","2026-01-14 16:59:08","U","2026-01-16 02:40:00","","279844.987215493","462116.047173292","가축사육업","","887","000","0","한우",
"838","가축사육업","02_04_01_P","5150000","515000003320050081","2005-07-01","","01","영업/정상","0000","정상","","","","","","0","","경상북도 의성군 안평면 신월리 ****","경상북도 의성군 안평면 월안길 ***-**","37318","농업회사법인 운호농장","2026-01-14 13:19:37","U","2026-01-16 02:40:00","","345620.922420081","319750.361843817","가축사육업","","192","L00","0","종계/산란계",
"839","가축사육업","02_04_01_P","5080000","508000003320050089","2005-04-14","","01","영업/정상","0000","정상","","","","","","0","730-861","경상북도 구미시 도개면 가산리 ***","경상북도 구미시 도개면 용산*길 ***-**","39103","의성축산농협(한도숙)농장","2026-01-14 15:22:24","U","2026-01-16 02:40:00","","316232.460790643","315636.513061405","가축사육업","","153","000","0","한우",
"840","가축사육업","02_04_01_P","6510000","651000003320051281","2005-07-05","","01","영업/정상","0000","정상","","","","","","0","","제주특별자치도 제주시 한림읍 상명리 ***","제주특별자치도 제주시 한림읍 중산간서로 ****-*","63018","은채농장","2026-01-14 16:14:53","U","2026-01-16 02:40:00","","132645.66288695","-15327.8851504401","가축사육업","","326","000","0","육계",
"841","가축사육업","02_04_01_P","4731000","473100003320240011","2024-08-05","","01","영업/정상","0000","정상","","","","","","","","전북특별자치도 진안군 부귀면 세동리 **-*","","","두섭농장","2026-01-14 18:08:12","U","2026-01-16 02:40:00","","229136.984746024","256103.294922003","가축사육업","","823","000","0","한우",
"842","가축사육업","02_04_01_P","4890000","489000003320050088","2005-06-21","","01","영업/정상","0000","정상","","","","","","0","546-822","전라남도 보성군 미력면 화방리 ***-* ***-*, 산***-*","전라남도 보성군 미력면 용산길 ***-**","59442","자담농장","2026-01-14 09:39:57","U","2026-01-16 02:40:00","","211478.016558645","145121.19640187","가축사육업","","120","L00","0","종계/산란계",
"843","가축사육업","02_04_01_P","4890000","489000003320140208","2014-07-25","","01","영업/정상","0000","정상","","","","","","","546-811","전라남도 보성군 노동면 대련리 ***-* ***, ***-*","전라남도 보성군 노동면 대련로 ***","59445","자담농장","2026-01-14 09:33:36","U","2026-01-16 02:40:00","","203801.518288756","142437.78033586","가축사육업","","1205","L00","0","종계/산란계",
"844","가축사육업","02_04_01_P","4890000","489000003320120024","2012-09-21","","01","영업/정상","0000","정상","","","","","","","546-811","전라남도 보성군 노동면 대련리 ***-*","전라남도 보성군 노동면 대련로 ***","59445","연담농장","2026-01-14 09:28:46","U","2026-01-16 02:40:00","","203801.518288756","142437.78033586","가축사육업","","723","L00","0","종계/산란계",
"845","가축사육업","02_04_01_P","4890000","489000003320120028","2012-10-30","","01","영업/정상","0000","정상","","","","","","","546-912","전라남도 보성군 조성면 동촌리 ***","","","이근오농장","2026-01-14 09:36:52","U","2026-01-16 02:40:00","","218893.930063205","143371.698064144","가축사육업","","727","000","0","한우",
"846","가축사육업","02_04_01_P","4950000","495000003320100074","2010-08-27","","03","폐업","0002","폐업","2025-12-24","","","","","0","","전라남도 무안군 일로읍 망월리 ***-* (***-*, ***-*)","전라남도 무안군 일로읍 망월길 ***-**","58577","형제농장","2026-01-14 13:44:29","U","2026-01-16 02:40:00","","153932.592519358","143873.963373649","가축사육업","","1720","000","0","한우",
"847","가축사육업","02_04_01_P","4850000","485000003320080066","2008-04-14","","03","폐업","0002","폐업","2026-01-14","","","","383-5931","0","517-842","전라남도 담양군 무정면 오룡리 ***","","","노정수","2026-01-14 17:50:48","U","2026-01-16 02:40:00","","200543.841241525","200139.076531113","가축사육업","","529","000","0","한우",
"848","가축사육업","02_04_01_P","4830000","483000003320090040","2009-01-19","","01","영업/정상","0000","정상","","","","","","0","520-873","전라남도 나주시 세지면 오봉리 *-** 외 *필지(*-*)","","","정만농장","2026-01-14 09:52:54","U","2026-01-16 02:40:00","","177697.824588392","158537.202663157","가축사육업","","1911","000","0","한우",
"849","가축사육업","02_04_01_P","4850000","485000003320090014","2009-01-15","","03","폐업","0002","폐업","2026-01-14","","","","","0","517-842","전라남도 담양군 무정면 오룡리 ***","전라남도 담양군 무정면 외당길 **-*","","정중열농장","2026-01-14 17:51:11","U","2026-01-16 02:40:00","","200553.418459303","199702.327145473","가축사육업","","994","000","0","한우",
"850","가축사육업","02_04_01_P","4850000","485000003320170001","2017-01-19","","03","폐업","0002","폐업","2026-01-14","","","","","","","전라남도 담양군 담양읍 반룡리 ***-*","전라남도 담양군 담양읍 구터길 **-**","57363","남성호농장","2026-01-14 17:50:23","U","2026-01-16 02:40:00","","198622.234449526","200249.051791613","가축사육업","","1528","000","0","한우",
"851","가축사육업","02_04_01_P","4850000","485000003320090113","2009-11-17","","03","폐업","0002","폐업","2026-01-14","","","","061-383-1861","0","517-841","전라남도 담양군 무정면 동산리 ***","전라남도 담양군 무정면 옻재길 **","","여운길농장","2026-01-14 17:51:36","U","2026-01-16 02:40:00","","202451.660613192","198792.773119848","가축사육업","","1093","000","0","한우",
"852","가축사육업","02_04_01_P","4830000","483000003320050141","2005-05-23","","01","영업/정상","0000","정상","","","","","","0","","전라남도 나주시 동강면 곡천리 ****-* 외 *필지(****-*, ****-*, ***-*)","전라남도 나주시 동강면 백련산로 ***-**","58293","백련농장","2026-01-14 09:34:57","U","2026-01-16 02:40:00","","158244.861901439","160585.176454997","가축사육업","","192","000","0","육계",
"853","가축사육업","02_04_01_P","6510000","651000003320051121","2005-04-15","","01","영업/정상","0000","정상","","","","","","0","695-832","제주특별자치도 제주시 한림읍 금능리 *** (***-*, ***-*)","제주특별자치도 제주시 한림읍 금능농공길 **-*","63016","비라비농장","2026-01-14 16:24:30","U","2026-01-16 02:40:00","","129825.55648196","-14748.9862487291","가축사육업","","166","000","0","돼지",
"854","가축사육업","02_04_01_P","6510000","651000003320110024","2011-11-14","","01","영업/정상","0000","정상","","","","","","","695-968","제주특별자치도 제주시 조천읍 와흘리 ***","제주특별자치도 제주시 조천읍 와흘상남길 **","63344","지훈농장","2026-01-14 09:49:07","U","2026-01-16 02:40:00","","166760.797860054","-1712.04036890496","가축사육업","","726","000","0","젖소",
"855","가축사육업","02_04_01_P","6510000","651000003320080019","2008-04-02","","01","영업/정상","0000","정상","","","","","","0","690-907","제주특별자치도 제주시 애월읍 봉성리 ****-*","제주특별자치도 제주시 애월읍 봉성동*길 ***","63039","한울축산","2026-01-14 16:19:23","U","2026-01-16 02:40:00","","137303.046027393","-9471.47252616503","가축사육업","","550","000","0","한우",
"856","가축사육업","02_04_01_P","3650000","365000003320050003","2005-06-08","","01","영업/정상","0000","정상","","","","2021-02-10","","0","","대전광역시 중구 정생동 ***-*","대전광역시 중구 정생로 *** (정생동)","35086","평강농장","2026-01-14 16:02:17","U","2026-01-16 02:40:00","","235902.345135054","305272.50170004","가축사육업","","3","000","0","한우",
"857","가축사육업","02_04_01_P","4781000","478100003320050150","2005-10-07","","01","영업/정상","0000","정상","","","","","","0","585-811","전북특별자치도 고창군 성내면 옥제리 **-** **-*","전북특별자치도 고창군 성내면 광주동길 ***, 훈이네목장","56421","훈이네목장","2026-01-14 10:07:21","U","2026-01-16 02:40:00","","175384.645839899","224674.546029621","가축사육업","","173","000","0","젖소",
"858","가축사육업","02_04_01_P","5480000","548000003320080901","2008-08-19","","03","폐업","0002","폐업","2026-01-13","","","","","0","678-894","경상남도 합천군 가야면 이천리 ***","경상남도 합천군 가야면 월광이천길 ***-*","","채상수","2026-01-14 10:57:14","U","2026-01-16 02:40:00","","302920.794320823","248634.558921","가축사육업","","1476","000","0","한우",
"859","가축사육업","02_04_01_P","4781000","478100003320170004","2017-01-19","","01","영업/정상","0000","정상","","","","","","","","전북특별자치도 고창군 성내면 옥제리 **-** **-*","전북특별자치도 고창군 성내면 광주동길 ***, 훈이네목장","56421","순 목장","2026-01-14 10:00:58","U","2026-01-16 02:40:00","","175384.645839899","224674.546029621","가축사육업","","1171","000","0","젖소",
"860","가축사육업","02_04_01_P","4950000","495000003320250014","2025-09-04","","01","영업/정상","0000","정상","","","","","","","","전라남도 무안군 몽탄면 양장리 ****-*","전라남도 무안군 몽탄면 양장길 ***-**","58550","용순농장","2026-01-14 14:16:40","U","2026-01-16 02:40:00","","153293.882813129","154001.840401894","가축사육업","","2760","000","0","한우",
"861","가축사육업","02_04_01_P","4950000","495000003320230001","2023-01-07","","01","영업/정상","0000","정상","","","","","","","","전라남도 무안군 일로읍 감돈리 ***-*","","","정일농장","2026-01-14 09:12:53","U","2026-01-16 02:40:00","","151856.498864885","151705.294613173","가축사육업","","2653","000","0","한우",
"862","가축사육업","02_04_01_P","5130000","513000003320210025","2021-04-26","","01","영업/정상","0000","정상","","","","","","","","경상북도 경산시 용성면 내촌리 ***","경상북도 경산시 용성면 내촌길 **-**","38564","부강1농장","2026-01-14 12:40:40","U","2026-01-16 02:40:00","","370828.662812478","258705.402950176","가축사육업","","1614","000","0","한우",
"863","가축사육업","02_04_01_P","5480000","548000003320110005","2011-01-24","","01","영업/정상","0000","정상","","","","","","0","678-872","경상남도 합천군 묘산면 거산리 ***","경상남도 합천군 묘산면 영서로 ****-**","50208","제일농장","2021-06-28 16:54:28","U","2026-01-16 02:40:00","","303669.627545534","242503.3011399","가축사육업","","1837","000","","한우",
"864","가축사육업","02_04_01_P","5480000","548000003320160006","2016-03-06","","01","영업/정상","0000","정상","","","","","","","678-882","경상남도 합천군 야로면 금평리 ***-* , ***","경상남도 합천군 야로면 창동청계길 **","50205","상도축산","2021-06-28 16:57:01","U","2026-01-16 02:40:00","","307354.913017175","246127.562645383","가축사육업","","2291","000","","한우",
"865","가축사육업","02_04_01_P","5480000","548000003320140129","2014-06-30","","01","영업/정상","0000","정상","","","","","","","678-881","경상남도 합천군 야로면 묵촌리 ***-* , ***-*, ***-*","경상남도 합천군 야로면 구정묵촌길 ***-**","50206","황금농장","2021-06-28 13:18:37","U","2026-01-16 02:40:00","","304486.42002901","245183.879122455","가축사육업","","2228","000","","한우",
"866","가축사육업","02_04_01_P","4251000","425100003320250007","2025-05-13","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 홍천군 내촌면 와야리 ***","강원특별자치도 홍천군 내촌면 와야길 **-**","25162","사랑농장2","2026-01-14 15:48:54","U","2026-01-16 02:40:00","","300425.345281505","479227.711955693","가축사육업","","2018","000","0","염소",
"867","가축사육업","02_04_01_P","5480000","548000003320080270","2008-07-07","","01","영업/정상","0000","정상","","","","","","0","678-973","경상남도 합천군 가회면 중촌리 ***","경상남도 합천군 가회면 목곡길 **-*","50226","김광석","2021-07-05 17:19:10","U","2026-01-16 02:40:00","","291370.657269992","217555.411430987","가축사육업","","845","000","","한우",
"868","가축사육업","02_04_01_P","4400000","440000003320100019","2010-07-16","","01","영업/정상","0000","정상","","","","","","0","390-874","충청북도 제천시 봉양읍 명도리 ***-* 외 *필지(***-*)","충청북도 제천시 봉양읍 용두대로**길 ** (외 *필지(***-*))","","호윤농장","2026-01-14 13:13:42","U","2026-01-16 02:40:00","","300584.657665519","406317.712602831","가축사육업","","308","000","0","한우",
"869","가축사육업","02_04_01_P","4080000","408000003320120024","2012-02-27","","01","영업/정상","0000","정상","","","","","","","456-933","경기도 안성시 양성면 덕봉리 ***-* , ***-*","경기도 안성시 양성면 덕봉서원로 ***-**","17503","송우농장","2026-01-14 10:20:42","U","2026-01-16 02:40:00","","216486.803057472","393290.747504021","가축사육업","","2296","000","0","한우",
"870","가축사육업","02_04_01_P","4080000","408000003320110121","2011-08-21","","01","영업/정상","0000","정상","","","","","","","456-881","경기도 안성시 삼죽면 마전리 ***-*","경기도 안성시 삼죽면 덕계실*길 *-**","","소영농장","2026-01-14 10:19:54","U","2026-01-16 02:40:00","","230036.867352407","392783.661471708","가축사육업","","2217","000","0","한우",
"871","가축사육업","02_04_01_P","5130000","513000003320250003","2025-03-13","","01","영업/정상","0000","정상","","","","","","","","경상북도 경산시 용성면 내촌리 ***","경상북도 경산시 용성면 내촌길 **-**","38564","부강2농장","2026-01-14 12:46:32","U","2026-01-16 02:40:00","","370864.981602933","258680.200195614","가축사육업","","1689","000","0","한우",
"872","가축사육업","02_04_01_P","4390000","439000003320040089","2004-12-20","","01","영업/정상","0000","정상","","","","","","0","380-812","충청북도 충주시 동량면 대전리 ****-*","충청북도 충주시 동량면 사천양지길 ***","27319","사천농장","2026-01-14 11:25:37","U","2026-01-16 02:40:00","","283635.096360409","394022.792710652","가축사육업","","96","000","0","한우",
"873","가축사육업","02_04_01_P","5420000","542000003320180018","2018-11-27","","01","영업/정상","0000","정상","","","","","","","","경상남도 고성군 거류면 가려리 ***","경상남도 고성군 거류면 동해로 ***-**","52923","해봄농장","2026-01-14 18:00:04","U","2026-01-16 02:40:00","","323953.191304474","167842.341065068","가축사육업","","678","000","0","한우",
"874","가축사육업","02_04_01_P","4940000","494000003320260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","","","전라남도 영암군 삼호읍 망산리 *** 외 *필지(***-*)","","","삼호 현성 흑염소농장","2026-01-15 13:14:07","I","2026-01-17 00:20:02","","155159.579597415","136184.101218953","가축사육업","","2103","000","0","염소",
"875","가축사육업","02_04_01_P","5470000","547000003320260002","2026-01-15","","01","영업/정상","0000","정상","","","","","","","","경상남도 거창군 위천면 모동리 ***","","","없음","2026-01-15 17:22:59","I","2026-01-17 00:20:02","","278304.383830576","252247.834232358","가축사육업","","2376","000","0","염소",
"876","가축사육업","02_04_01_P","5470000","547000003320260003","2026-01-15","","01","영업/정상","0000","정상","","","","","","","","경상남도 거창군 북상면 창선리 ***-*","","","없음","2026-01-15 17:37:39","I","2026-01-17 00:20:02","","269930.073581403","251565.049974388","가축사육업","","2377","000","0","염소",
"877","가축사육업","02_04_01_P","4850000","485000003320260004","2026-01-15","","01","영업/정상","0000","정상","","","","","","","","전라남도 담양군 무정면 영천리 ** , **-*","","","가온축사","2026-01-15 17:22:31","I","2026-01-17 00:20:02","","199254.91957021","198110.267600926","가축사육업","","1699","000","0","한우",
"878","가축사육업","02_04_01_P","5090000","509000003320260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","","","경상북도 영주시 조암동 **번지","","","이시도르 농장","2026-01-15 14:11:49","I","2026-01-17 00:20:02","","","","가축사육업","","2460","000","0","한우",
"879","가축사육업","02_04_01_P","4080000","408000003320260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","","","경기도 안성시 미양면 법전리 **-* , **, **-*","경기도 안성시 미양면 서미로 ***","17603","창성목장","2026-01-15 17:41:33","I","2026-01-17 00:20:02","","219037.533670478","382811.156593095","가축사육업","","2846","L00","0","육우",
"880","가축사육업","02_04_01_P","5340000","534000003320260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","","","경상남도 사천시 사천읍 장전리 **","경상남도 사천시 사천읍 장전*길 **-**","52514","성심목장","2026-01-15 14:47:51","I","2026-01-17 00:20:02","","304272.682965499","178727.354610331","가축사육업","","1155","000","0","육우",
"881","가축사육업","02_04_01_P","4711000","471100003320260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","","","전북특별자치도 김제시 용지면 송산리 **-*","전북특별자치도 김제시 용지면 진무길 ***","54331","초심농장","2026-01-15 21:48:38","I","2026-01-17 00:20:02","","196960.749428851","262378.700660193","가축사육업","","2747","000","0","염소",
"882","가축사육업","02_04_01_P","5050000","505000003320260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","","","경상북도 경주시 외동읍 석계리 ***-*","","","이애주","2026-01-15 17:43:57","I","2026-01-17 00:20:02","","408400.935946142","244726.656865245","가축사육업","","5910","000","0","한우",
"883","가축사육업","02_04_01_P","4070000","407000003320260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","","","경기도 이천시 대월면 도리리 *** ***","","","피앤피농장","2026-01-15 13:26:23","I","2026-01-17 00:20:02","","242943.953036563","410365.540110077","가축사육업","","1462","000","0","돼지",
"884","가축사육업","02_04_01_P","5710000","573500003320260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","","","충청북도 청주시 청원구 북이면 화상리 ****","충청북도 청주시 청원구 북이면 화상석성로 ***-**","28133","한서농장(3호)","2026-01-15 15:51:55","I","2026-01-17 00:20:02","","243756.293364115","360372.916386487","가축사육업","","2629","000","0","한우",
"885","가축사육업","02_04_01_P","4600000","460000003320080040","2008-03-31","","01","영업/정상","0000","정상","","","","","","0","350-802","충청남도 홍성군 홍성읍 학계리 ***-*","","",".","2026-01-15 14:16:40","U","2026-01-17 02:40:00","","170394.13954624","341198.004760909","가축사육업","","1744","000","0","한우",
"886","가축사육업","02_04_01_P","4540000","454000003320080101","2008-07-01","","01","영업/정상","0000","정상","","","","","","0","320-854","충청남도 논산시 양촌면 임화리 ***-*","","","임화농장","2026-01-15 13:35:54","U","2026-01-17 02:40:00","","219321.438409164","291526.203027213","가축사육업","","721","000","0","한우",
"887","가축사육업","02_04_01_P","4600000","460000003320070181","2007-09-19","","01","영업/정상","0000","정상","","","","","","0","380-873","충청남도 홍성군 결성면 성남리 ***","","",".","2026-01-15 14:11:25","U","2026-01-17 02:40:00","","159045.446494425","335280.325984805","가축사육업","","1647","000","0","한우",
"888","가축사육업","02_04_01_P","4600000","460000003320070180","2007-09-19","","01","영업/정상","0000","정상","","","","","","0","350-873","충청남도 홍성군 결성면 성호리 ***-**","","",".","2026-01-15 14:09:01","U","2026-01-17 02:40:00","","157562.658864702","336046.532376372","가축사육업","","1646","000","0","한우",
"889","가축사육업","02_04_01_P","4600000","460000003320050777","2005-11-30","","04","취소/말소/만료/정지/중지","0004","말소","","","","","","0","350-841","충청남도 홍성군 구항면 장양리 ***-*","","",".","2026-01-15 13:59:32","U","2026-01-17 02:40:00","","162731.102836644","342677.185785818","가축사육업","","1094","000","0","젖소",
"890","가축사육업","02_04_01_P","4520000","452000003320050216","2005-03-16","","01","영업/정상","0000","정상","","","","","","0","336-864","충청남도 아산시 음봉면 원남리 ***-*","","","송림목장","2026-01-15 13:50:00","U","2026-01-17 02:40:00","","202637.898422274","373913.132272177","가축사육업","","413","000","0","젖소",
"891","가축사육업","02_04_01_P","4600000","460000003320050480","2005-07-18","","01","영업/정상","0000","정상","","","","","","0","350-872","충청남도 홍성군 결성면 무량리 ***","","",".","2026-01-15 14:07:02","U","2026-01-17 02:40:00","","158979.616982224","338001.164544249","가축사육업","","797","000","0","한우",
"892","가축사육업","02_04_01_P","4140000","414000003320050259","2005-05-12","","01","영업/정상","0000","정상","","","","","031-835-5061","0","486-881","경기도 연천군 백학면 석장리 *** , ***-*, ***-*, ***-**","경기도 연천군 백학면 백왕로***번길 **-*","11048","호병목장","2026-01-15 10:37:59","U","2026-01-17 02:40:00","","193504.611903676","506274.126643146","가축사육업","","379","000","0","젖소",
"893","가축사육업","02_04_01_P","5700000","411000003320050301","2005-06-22","","01","영업/정상","0000","정상","","","","","","0","469-855","경기도 여주시 오금동 **","경기도 여주시 오금*길 *** (오금동)","","종현목장","2026-01-15 10:56:59","U","2026-01-17 02:40:00","","258131.221052955","426171.233502172","가축사육업","","429","000","0","젖소",
"894","가축사육업","02_04_01_P","6510000","651000003320190005","2019-03-25","","01","영업/정상","0000","정상","","","","","","","","제주특별자치도 제주시 조천읍 대흘리 ****-*","제주특별자치도 제주시 조천읍 대흘*길 ***","63343","산해","2026-01-15 17:12:35","U","2026-01-17 02:40:00","","169193.117010321","-2102.33323838936","가축사육업","","863","000","0","염소",
"895","가축사육업","02_04_01_P","5141000","514000003320050005","2005-03-03","","01","영업/정상","0000","정상","","","","","054-382-8742","0","716-802","대구광역시 군위군 군위읍 금구리 ***-*","대구광역시 군위군 군위읍 구지길 *","43122","수정농장","2026-01-15 19:38:16","U","2026-01-17 02:40:00","","340620.044161099","301221.448395973","가축사육업","","10","000","0","한우",
"896","가축사육업","02_04_01_P","5230000","523000003320130257","2013-11-18","","03","폐업","0002","폐업","2026-01-15","","","","","","757-811","경상북도 예천군 보문면 신월리 **-*","경상북도 예천군 보문면 무근열길 ***","","창진농장","2026-01-15 17:10:50","U","2026-01-17 02:40:00","","334978.18174146","351496.791483013","가축사육업","","1021","000","0","한우",
"897","가축사육업","02_04_01_P","5240000","524000003320050039","2005-06-21","","01","영업/정상","0000","정상","","","","","","0","755-832","경상북도 봉화군 법전면 법전리 *** ***-*","경상북도 봉화군 법전면 모랫골길 ***-** (***-*)","36219","농업회사법인 모래골 주식회사","2026-01-15 10:20:35","U","2026-01-17 02:40:00","","365490.837391582","382239.928945857","가축사육업","","132","L00","0","종계/산란계",
"898","가축사육업","02_04_01_P","5050000","505000003320130765","2013-09-10","","03","폐업","0002","폐업","2025-12-31","","","","","","780-470","경상북도 경주시 시동 ***","경상북도 경주시 뒷대일길 **-* (시동)","38201","황영길","2026-01-15 17:13:17","U","2026-01-17 02:40:00","","405469.176321972","253724.486055244","가축사육업","","3400","000","0","한우",
"899","가축사육업","02_04_01_P","5050000","505000003320130591","2013-08-21","","02","휴업","0001","휴업","","2025-12-31","2030-12-31","","","","780-470","경상북도 경주시 시동 ***","경상북도 경주시 뒷대일*길 ** (시동)","38201","김동준","2026-01-15 17:12:03","U","2026-01-17 02:40:00","","405263.268508559","253776.014554587","가축사육업","","3226","000","0","한우",
"900","가축사육업","02_04_01_P","5050000","505000003320180005","2018-01-18","","03","폐업","0002","폐업","2025-12-31","","","","","","","경상북도 경주시 외동읍 개곡리 ***-*","","","오병주 농장","2026-01-15 10:37:17","U","2026-01-17 02:40:00","","410460.234050792","250396.635367725","가축사육업","","5340","000","0","한우",
"901","가축사육업","02_04_01_P","5050000","505000003320130942","2013-09-27","","03","폐업","0002","폐업","2025-12-31","","","","","","780-823","경상북도 경주시 외동읍 석계리 ***","","","신용극","2026-01-15 17:18:35","U","2026-01-17 02:40:00","","408360.823274083","242730.774200185","가축사육업","","3577","000","0","한우",
"902","가축사육업","02_04_01_P","5050000","505000003320080202","2008-06-27","","03","폐업","0002","폐업","2025-12-31","","","","","0","780-851","경상북도 경주시 내남면 노곡리 ***","","","김삼식","2026-01-15 18:05:21","U","2026-01-17 02:40:00","","400018.283612575","251558.072843198","가축사육업","","1737","000","0","한우",
"903","가축사육업","02_04_01_P","5050000","505000003320080246","2008-06-30","","03","폐업","0002","폐업","2025-12-31","","","","","0","780-260","경상북도 경주시 광명동 ***-*","경상북도 경주시 내외로 ****-* (광명동)","",".","2026-01-15 18:03:29","U","2026-01-17 02:40:00","","393949.712796503","259447.072169092","가축사육업","","1781","000","0","한우",
"904","가축사육업","02_04_01_P","5050000","505000003320080307","2008-07-02","","02","휴업","0001","휴업","","2025-12-31","2030-12-31","","","0","780-470","경상북도 경주시 시동 ***-***","","","김월선","2026-01-15 10:29:59","U","2026-01-17 02:40:00","","405795.551672388","253282.63153702","가축사육업","","1842","000","0","한우",
