"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"3407","의원","01_01_02_P","3940000","PHMA120133940138041100022","2013-11-25","","01","영업/정상","13","영업중","","","","","031-965-3701","","412-827","경기도 고양시 덕양구 화정동 966번지 1호 화정 씨네마플러스 201호","경기도 고양시 덕양구 화중로104번길 28, 201호 (화정동, 화정씨네마플러스)","10497","화정인제한의원","2026-01-15 22:13:43","U","2026-01-17 02:40:00","한의원","185206.294104618","459287.006835814","한의원","1","0","0","95.58","301 304 307 302 305 308 303 306","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"3408","의원","01_01_02_P","3220000","PHMA120063220033041100824","2006-07-04","","01","영업/정상","13","영업중","","","","","542-9924","","135-830","서울특별시 강남구 논현2동 241번지 3호   403호","서울특별시 강남구 학동로 342, 403호 (논현동)","06099","송안과의원","2026-01-15 22:13:35","U","2026-01-17 02:40:00","의원","203518.763332969","446051.579831786","의원","1","0","0","102.37","112","안과","","","","0","0","","","0","",
"3409","의원","01_01_02_P","3130000","PHMA119873130033041100002","1987-04-25","","01","영업/정상","13","영업중","","","","","02-702-3436","","121-022","서울특별시 마포구 공덕2동256-13","서울특별시 마포구 만리재로 15, 3층 (공덕동, 제일빌딩)","04214","이재일내과의원","2026-01-15 20:13:42","U","2026-01-17 02:40:00","의원","195748.06444032","449145.578789461","의원","1","0","0","134.65","101","내과","","","","0","0","","","0","",
"3410","의원","01_01_02_P","3050000","PHMA120113050034041100006","2011-03-09","","03","폐업","03","폐업","2025-12-29","","","","02-2247-5700","","","서울특별시 동대문구 장안동 192-75 2층","서울특별시 동대문구 한천로 60, 2층 (장안동)","02631","성덕외과의원·성덕경희한의원","2026-01-15 14:56:57","U","2026-01-17 02:40:00","의원","205456.377749262","451632.96031987","의원","1","0","0","211.95","101 102 104 105 106 109 114 115 116 120 122 124 125","내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 피부과, 비뇨의학과, 영상의학과, 재활의학과, 가정의학과, 직업환경의학과, 응급의학과","","","","0","0","","","0","",
"3411","의원","01_01_02_P","3220000","PHMA120123220033041100009","2012-01-19","","01","영업/정상","13","영업중","","","","","02-6925-5755","","","","서울특별시 강남구 테헤란로87길 46, 호텔오크우드프리미어 1B1호 (삼성동)","06164","오크우드봄의원","2026-01-15 22:13:43","U","2026-01-17 02:40:00","의원","205130.591678902","445590.096837802","의원","5","4","5","802.2","122 120 116 115 114 110 108 107 105 104 101","내과, 외과, 정형외과, 심장혈관흉부외과, 성형외과, 산부인과, 피부과, 비뇨의학과, 영상의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"3412","의원","01_01_02_P","3050000","PHMA120023050034041100027","2002-09-25","","01","영업/정상","13","영업중","","","","","02-969-3334","","","","서울특별시 동대문구 휘경로 39 (이문동)","02427","경희홍제한의원","2026-01-15 22:13:18","U","2026-01-17 02:40:00","한의원","205607.854744942","454728.457426874","한의원","1","0","0","88.5","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"3413","의원","01_01_02_P","3220000","PHMA120113220033041100212","2011-09-27","","01","영업/정상","13","영업중","","","","","02-538-0747","","","서울특별시 강남구 청담동 47-2","서울특별시 강남구 삼성로 709, 4층 (청담동)","06068","김민경병리과의원","2026-01-15 22:13:43","U","2026-01-17 02:40:00","의원","204310.903271627","446357.53648969","의원","5","0","0","298.49","118","병리과","","","","0","0","","","0","",
"3414","의원","01_01_02_P","3240000","PHMA120183240033041100006","2018-02-06","","01","영업/정상","13","영업중","","","","","02-470-7582","","","","서울특별시 강동구 올림픽로 653, 우장빌딩 4층 (천호동)","05248","위강한의원","2026-01-15 20:43:17","U","2026-01-17 02:40:00","한의원","210841.053729982","448640.710294271","한의원","1","0","0","93.58","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"3415","의원","01_01_02_P","3170000","PHMA120123170035041100007","2012-04-30","","01","영업/정상","13","영업중","","","","","869-8275","","","서울특별시 금천구 가산동 151-30 2층 203,204,205호","서울특별시 금천구 가산로 116, 2층 203,204,205호 (가산동)","08529","마디엔신경외과의원","2026-01-15 20:13:14","U","2026-01-17 02:40:00","의원","190481.242450103","441556.382011728","의원","1","0","0","437.38","105 106 120 101","내과, 정형외과, 신경외과, 재활의학과","","","","0","0","","","0","",
"3416","의원","01_01_02_P","3170000","PHMA120153170035041100011","2015-12-23","","01","영업/정상","13","영업중","","","","","02-894-7579","","","","서울특별시 금천구 독산로 210, 4층 (독산동)","08559","독산모아치과의원","2026-01-15 21:43:14","U","2026-01-17 02:40:00","치과의원","191290.582375374","440402.04012719","치과의원","1","0","0","187.5","402 412","구강악안면외과, 통합치의학과","","","","0","0","","","0","",
"3417","의원","01_01_02_P","3050000","PHMA120063050034041100078","2006-08-07","","01","영업/정상","13","영업중","","","","","02-3290-9800","","","서울특별시 동대문구 용두동 112-1","서울특별시 동대문구 왕산로 78, 3층 (용두동)","02584","한국건강관리협회건강증진치과의원","2026-01-15 22:13:18","U","2026-01-17 02:40:00","치과의원","202755.502835045","452824.816351112","치과의원","3","0","0","127.97","411 407 406","치주과, 치과보존과, 예방치과","","","","0","0","","","0","",
"3418","의원","01_01_02_P","3150000","PHMA119993150037041100021","1999-08-21","","01","영업/정상","13","영업중","","","","","02-2606-7577","","157-019","서울특별시 강서구 화곡본동 98번지 60호 화성빌딩 2층","서울특별시 강서구 까치산로4길 3, 2층 (화곡동, 화성빌딩)","07722","정내과의원","2026-01-15 20:13:21","U","2026-01-17 02:40:00","의원","186156.556155993","448925.22598786","의원","3","0","0","227","101 111 114 115 113","내과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과","","","","0","0","","","0","",
"3419","의원","01_01_02_P","3150000","PHMA119993150037041100023","1999-10-23","","01","영업/정상","13","영업중","","","","","02-2600-2000","","","","서울특별시 강서구 화곡로 335, 한국건강관리협회서울서부지부 5층 (화곡동)","07649","한국건강관리협회건강증진치과의원","2026-01-15 23:13:21","U","2026-01-17 02:40:00","치과의원","186739.649638873","450181.997580271","치과의원","3","0","0","178.5","406 411","치주과, 예방치과","","","","0","0","","","0","",
"3420","의원","01_01_02_P","3240000","PHMA120163240033041100038","2016-11-18","","01","영업/정상","13","영업중","","","","","02-3428-2828","","","","서울특별시 강동구 양재대로 1627, 2층 (명일동)","05257","명일제일치과의원","2026-01-15 16:25:22","U","2026-01-17 02:40:00","치과의원","212632.044262076","449860.586794394","치과의원","1","0","0","82","402 403 404 405 406 407 408 409 410 411 412","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"3421","의원","01_01_02_P","3040000","PHMA120173040033041100010","2017-05-12","","01","영업/정상","13","영업중","","","","","02-452-7582","","","","서울특별시 광진구 아차산로 511, 2,3층 (광장동)","04984","경희하늘애한의원","2026-01-14 17:18:59","U","2026-01-17 02:40:00","한의원","208604.847723243","448881.571583897","한의원","4","5","7","197.75","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"3422","의원","01_01_02_P","3200000","PHMA120013200033041100030","2001-07-27","","01","영업/정상","13","영업중","","","","","02-889-2566","","","","서울특별시 관악구 남부순환로 1622 (신림동)","08777","바른침한의원","2026-01-15 11:58:10","U","2026-01-17 02:40:00","한의원","193815.281623354","442442.683001747","한의원","1","0","0","67.27","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"3423","의원","01_01_02_P","3080000","PHMA120023080033041100018","2002-07-03","","01","영업/정상","13","영업중","","","","","02-998-9114","","","서울특별시 강북구 번동 418-1 코스타타워","서울특별시 강북구 도봉로 358, 코스타타워 203호 (번동)","01063","체인지미피부과의원","2026-01-15 23:13:13","U","2026-01-17 02:40:00","의원","202343.387488819","459654.425206785","의원","1","0","0","146.08","114","피부과","","","","0","0","","","0","",
"3424","의원","01_01_02_P","3220000","PHMA120103220033041100018","2010-01-27","","01","영업/정상","13","영업중","","","","","-511-3075","","","","서울특별시 강남구 압구정로 437, 청담동일신빌딩 4층 (청담동)","06010","브랜뉴의원","2026-01-15 20:16:47","U","2026-01-17 02:40:00","의원","203921.633323248","447193.199632297","의원","4","0","0","306.47","108 109 114 122","성형외과, 마취통증의학과, 피부과, 가정의학과","","","","0","0","","","0","",
"3425","의원","01_01_02_P","3200000","PHMA120123200033041100010","2012-04-06","","01","영업/정상","13","영업중","","","","","02-889-6585","","151-810","서울특별시 관악구 봉천동 32번지 4호 2층","서울특별시 관악구 관악로 220, 2층 (봉천동)","08737","삼성척척마취통증의학과의원","2026-01-15 20:13:17","U","2026-01-17 02:40:00","의원","195983.797131796","442448.771301604","의원","1","0","0","275","105 106 120 109","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"3426","의원","01_01_02_P","3080000","PHMA120073080033041100016","2007-08-07","","01","영업/정상","13","영업중","","","","","02-902-5896","","142-891","서울특별시 강북구 수유동 282번지 1호","서울특별시 강북구 삼양로 497, 2,3층 (수유동, 씨엘빌딩)","01029","맑은하늘마취통증의학과의원","2026-01-15 20:13:14","U","2026-01-17 02:40:00","의원","201196.612951455","460569.684262904","의원","1","8","20","430.46","109 105 101 120 106","내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"3427","의원","01_01_02_P","3090000","PHMA119943090033041100007","1994-05-31","","01","영업/정상","13","영업중","","","","","02-992-2471","","","","서울특별시 도봉구 노해로 383, 3층 302호 (창동, 국민은행빌딩)","01414","장원의원","2026-01-15 21:43:16","U","2026-01-17 02:40:00","의원","204407.370788838","461138.798228038","의원","1","0","0","367.94","101 104 105 114 115","내과, 외과, 정형외과, 피부과, 비뇨의학과","","","","0","0","","","0","",
"3428","의원","01_01_02_P","3220000","PHMA120133220033041100204","2013-10-02","","01","영업/정상","13","영업중","","","","","025126630","","135-890","서울특별시 강남구 신사동 548번지 2호 2층","서울특별시 강남구 압구정로 130, 2층 (신사동)","06029","리붐내과의원","2026-01-15 20:13:45","U","2026-01-17 02:40:00","의원","201953.695020633","446870.998066561","의원","1","0","0","258.4","115 114 113 111 105 101","내과, 정형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과","","","","0","0","","","0","",
"3429","의원","01_01_02_P","3150000","PHMA120143150037041100028","2014-10-24","","01","영업/정상","13","영업중","","","","","02-6452-7575","","","","서울특별시 강서구 방화동로 102, 1층 (방화동)","07606","방화경희한의원","2026-01-15 23:13:21","U","2026-01-17 02:40:00","한의원","183413.187725047","451924.086524432","한의원","1","0","0","85","301 302 303 304 305 306 307 308 309","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과","","","","0","0","","","0","",
"3430","의원","01_01_02_P","3150000","PHMA120133150037041100022","2013-09-12","","01","영업/정상","13","영업중","","","","","02-2607-2003","","","서울특별시 강서구 화곡동 898-1 화곡심포니타워 201호","서울특별시 강서구 강서로 27, 화곡심포니타워 201호 (화곡동)","07778","아침햇살한의원","2026-01-15 20:43:19","U","2026-01-17 02:40:00","한의원","186424.391650186","447580.544751681","한의원","3","0","0","233.82","301 304 307 302 305 308 303 306 309","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과","","","","0","0","","","0","",
"3431","의원","01_01_02_P","3150000","PHMA119953150037041100017","1995-09-29","","01","영업/정상","13","영업중","","","","","02-2600-2000","","","서울특별시 강서구 화곡동 1097번지 한국건강관리협회서울서부지부","서울특별시 강서구 화곡로 335, 한국건강관리협회서울서부지부 (화곡동)","07649","한국건강관리협회건강증진의원","2026-01-15 22:13:20","U","2026-01-17 02:40:00","의원","186739.649638873","450181.997580271","의원","83","0","0","4187.54","101 104 110 116 119 122","내과, 외과, 산부인과, 영상의학과, 진단검사의학과, 가정의학과","","","","0","0","","","0","",
"3432","의원","01_01_02_P","3090000","PHMA120053090033041100017","2005-06-15","","01","영업/정상","13","영업중","","","","","02-955-8275","","","","서울특별시 도봉구 방학로 159, 3층 (방학동, 하나빌딩)","01384","연세재활의학과의원","2026-01-15 20:13:13","U","2026-01-17 02:40:00","의원","202969.089692416","462207.753031038","의원","1","0","0","336.6","120","재활의학과","","","","0","0","","","0","",
"3433","의원","01_01_02_P","4050000","PHMA120184050147041100013","2018-09-14","","01","영업/정상","13","영업중","","","","","031-323-2828","","","","경기도 용인시 처인구 백암면 백암로201번길 5, 204호","17178","서울수치과의원","2026-01-15 20:43:36","U","2026-01-17 02:40:00","치과의원","233174.751558049","407016.15664384","치과의원","2","0","0","195.9","402 403 405 406 407 408 410 411","구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 구강병리과, 예방치과","","","","0","0","","","0","",
"3434","의원","01_01_02_P","5440000","PHMA120095440014041100002","2009-03-02","","01","영업/정상","13","영업중","","","","","055-882-7377","","","경상남도 하동군 하동읍 읍내리 326번지 2호 경남은행","경상남도 하동군 하동읍 중앙로 15","52330","하동현대의원","2026-01-15 21:43:19","U","2026-01-17 02:40:00","의원","268410.366593433","174828.267384277","의원","1","5","12","636","122 101 104 105 113 115 114 111 106 120 112","내과, 외과, 정형외과, 신경외과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"3435","의원","01_01_02_P","3780000","PHMA120183780064041100043","2018-09-13","","01","영업/정상","13","영업중","","","","","031-8039-7928","","","경기도 성남시 분당구 금곡동 157 금산젬월드","경기도 성남시 분당구 돌마로 67, 금산젬월드 404, 404-1, 404-2호 (금곡동)","13618","서울리더스치과의원","2026-01-15 20:43:54","U","2026-01-17 02:40:00","치과의원","209632.610966065","427611.3567014","치과의원","4","0","0","660.11","411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과","","","","0","0","","","0","",
"3436","의원","01_01_02_P","3150000","PHMA120203150037041100034","2015-11-04","","01","영업/정상","13","영업중","","","","","02-3662-1107","","","서울특별시 강서구 등촌동 656-18 ND타워","서울특별시 강서구 화곡로 372, ND타워 지4,지1, 1~4층 (등촌동)","07572","(사)한국건강관리협회 중앙검사본부 중앙검사의원","2026-01-15 20:43:20","U","2026-01-17 02:40:00","의원","186976.727636026","450491.286278058","의원","13","0","0","3988.29","119 118 116","영상의학과, 병리과, 진단검사의학과","","","","0","0","","","0","",
"3437","의원","01_01_02_P","3220000","PHMA120203220033041100153","2020-09-01","","01","영업/정상","13","영업중","","","","","0507-1377-0275","","","서울특별시 강남구 역삼동 820-9 GLASS TOWER","서울특별시 강남구 강남대로 406, GLASS TOWER 15층 1호 (역삼동)","06134","민앤민의원","2026-01-15 20:43:40","U","2026-01-17 02:40:00","의원","202376.625766472","444091.889904297","의원","7","0","0","508","122 114 113 111 101","내과, 소아청소년과, 이비인후과, 피부과, 가정의학과","","","","0","0","","","0","",
"3438","의원","01_01_02_P","3050000","PHMA120203050034041100017","2020-10-13","","01","영업/정상","13","영업중","","","","","02-3394-6607","","","서울특별시 동대문구 장안동 307-3","서울특별시 동대문구 장한로 139, 한성빌딩 3층 (장안동)","02530","슈퍼맨정형외과의원","2026-01-15 22:13:18","U","2026-01-17 02:40:00","의원","206237.158132452","452292.449080256","의원","2","0","0","421.8","105 106 120 109","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"3439","의원","01_01_02_P","3940000","PHMA120253940138041100007","2025-05-26","","01","영업/정상","13","영업중","","","","","02-371-0110","","","경기도 고양시 덕양구 지축동 1005-2 청우스타시티","경기도 고양시 덕양구 지축로 66, 청우스타시티 2층 202~207호 (지축동)","10585","지축바로척365의원","2026-01-15 22:13:44","U","2026-01-17 02:40:00","의원","","","의원","2","0","0","378.63","125 120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과, 응급의학과","","","","0","0","","","0","",
"3440","의원","01_01_02_P","3700000","PHMA120253700018041100012","2025-05-26","","01","영업/정상","13","영업중","","","","","052-713-5007","","","울산광역시 남구 삼산동 1526-9 삼산타워","울산광역시 남구 삼산로 273, 삼산타워 13층 (삼산동)","44705","밴스의원","2026-01-15 20:43:32","U","2026-01-17 02:40:00","의원","411858.302504669","229153.693891904","의원","3","0","0","489.8","114 108","성형외과, 피부과","","","","0","0","","","0","",
"3441","의원","01_01_02_P","3900000","PHMA120253900028041100011","2025-05-01","","01","영업/정상","13","영업중","","","","","02-6293-1234","","","경기도 광명시 철산동 426","경기도 광명시 디지털로 19, 4층 (철산동)","14240","첫번째정형외과의원","2026-01-15 22:13:20","U","2026-01-17 02:40:00","의원","188403.235849449","441325.837932445","의원","1","0","0","580.46","120 109 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"3442","의원","01_01_02_P","3210000","PHMA120253210034041100056","2025-06-24","","01","영업/정상","13","영업중","","","","","02-6953-2667","","","서울특별시 서초구 서초동 1318-4","서울특별시 서초구 강남대로 403, 9층 (서초동)","06615","톤즈의원","2026-01-15 20:43:20","U","2026-01-17 02:40:00","의원","202292.436257201","444027.04352232","의원","3","0","0","151.51","114 108 101","내과, 성형외과, 피부과","","","","0","0","","","0","",
"3443","의원","01_01_02_P","3130000","PHMA120253130033041100016","2025-05-12","","01","영업/정상","13","영업중","","","","","02-333-9111","","","","서울특별시 마포구 양화로 66, 메디원 메디컬센터 3층 (서교동)","04044","차연합비뇨의학과의원","2026-01-15 22:13:44","U","2026-01-17 02:40:00","의원","192514.195884746","449819.382805555","의원","2","1","1","388.72","101 104 111 114 115","내과, 외과, 소아청소년과, 피부과, 비뇨의학과","","","","0","0","","","0","",
"3444","의원","01_01_02_P","4520000","PHMA120254520031041100007","2025-05-27","","01","영업/정상","13","영업중","","","","","041-533-2200","","","충청남도 아산시 온천동 79-1","충청남도 아산시 온천대로 1538, 2층 (온천동)","31520","푸른나무의원","2026-01-15 23:13:31","U","2026-01-17 02:40:00","의원","200683.757221653","364318.906214091","의원","1","0","0","406.6","120 111 109 108 101","내과, 성형외과, 마취통증의학과, 소아청소년과, 재활의학과","","","","0","0","","","0","",
"3445","의원","01_01_02_P","3020000","PHMA120253020033041100005","2025-07-10","","01","영업/정상","13","영업중","","","","","02-790-7588","","","서울특별시 용산구 한강로2가 210-1","서울특별시 용산구 한강대로 66, 호반써밋에이디션 3층 301호-304호 (한강로2가)","04387","용산 백발백중 정형외과의원","2026-01-15 20:43:13","U","2026-01-17 02:40:00","의원","196919.617115446","447106.168036632","의원","4","0","0","298.17","122 120 109 105","정형외과, 마취통증의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"3446","의원","01_01_02_P","4060000","PHMA120254060482041100005","2025-05-30","","01","영업/정상","13","영업중","","","","","031-942-0365","","","경기도 파주시 동패동 1661","경기도 파주시 청석로 122, 509~520호 (동패동)","10956","운정온케어365의원","2026-01-15 22:13:47","U","2026-01-17 02:40:00","의원","175338.870754278","467930.772509999","의원","3","0","0","502.72","125 122 114 113 111 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 소아청소년과, 이비인후과, 피부과, 가정의학과, 응급의학과","","","","0","0","","","0","",
"3447","의원","01_01_02_P","3930000","PHMA120223930154041100010","2022-09-29","","01","영업/정상","13","영업중","","","","","031-8042-7510","","","","경기도 안산시 단원구 고잔로 72, 204호,205호 (고잔동)","15360","한음한방신경정신과한의원","2026-01-15 16:23:41","U","2026-01-17 02:40:00","한의원","185238.250233791","424118.821105048","한의원","1","0","0","165.61","305","한방신경정신과","","","","0","0","","","0","",
"3448","의원","01_01_02_P","3320000","PHMA120223320045041100008","2022-09-07","","01","영업/정상","13","영업중","","","","","051-715-2660","","","","부산광역시 북구 화명대로 68, 상가동 202호,203호 (화명동, 이편한세상화명힐스)","46533","화명새길한의원","2026-01-15 23:13:18","U","2026-01-17 02:40:00","한의원","383456.823642241","194561.747238551","한의원","7","0","0","167.36","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"3449","의원","01_01_02_P","3610000","PHMA120223610019041100010","2022-09-02","","01","영업/정상","13","영업중","","","","","062-227-5600","","","","광주광역시 남구 서문대로 677, 3,5층 (진월동)","61727","진월탑정형외과의원","2026-01-15 23:13:18","U","2026-01-17 02:40:00","의원","190672.583718155","180083.477901115","의원","2","0","0","756.92","105 109","정형외과, 마취통증의학과","","","","0","0","","","0","",
"3450","의원","01_01_02_P","6520000","PHMA120226520076041100004","2022-10-18","","01","영업/정상","13","영업중","","","","","064-792-3001","","","제주특별자치도 서귀포시 대정읍 하모리 1048-1","제주특별자치도 서귀포시 대정읍 신영로 75, 3층","63507","강남정형외과의원","2026-01-15 23:13:30","U","2026-01-17 02:40:00","의원","130092.354863585","-30310.4806549865","의원","3","0","0","381","120 114 113 105 101","내과, 정형외과, 이비인후과, 피부과, 재활의학과","","","","0","0","","","0","",
"3451","의원","01_01_02_P","3050000","PHMA120223050034041100011","2022-09-20","","01","영업/정상","13","영업중","","","","","02-6951-4337","","","","서울특별시 동대문구 이문로 29, 3층 (회기동)","02452","회기새봄한의원","2026-01-15 20:43:14","U","2026-01-17 02:40:00","한의원","204871.298294608","454223.908111065","한의원","2","1","1","114.84","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"3452","의원","01_01_02_P","3470000","PHMA120213470022041100010","2021-04-01","","01","영업/정상","13","영업중","","","","","053-634-8575","","","","대구광역시 달서구 월곡로 260, 3층 (상인동)","42809","로운안과의원","2026-01-14 11:41:08","U","2026-01-17 02:40:00","의원","339048.376978845","258618.826409058","의원","3","0","0","770.4","112","안과","","","","0","0","","","0","",
"3453","의원","01_01_02_P","5530000","PHMA120215530439041100002","2021-02-15","","01","영업/정상","13","영업중","","","","","031-357-1897","","","","경기도 화성시 수노을중앙로 136, 3층 301~303호 (새솔동)","18244","에스본한의원","2026-01-14 17:54:02","U","2026-01-17 02:40:00","한의원","183810.06575055","420321.93314303","한의원","4","8","10","285.98","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"3454","의원","01_01_02_P","5530000","PHMA120215530440041100011","2021-04-14","","01","영업/정상","13","영업중","","","","","031-378-7522","","","경기도 화성시 송동 694 동탄린스트라우스더레이크","경기도 화성시 동탄대로 181, 310~314호 (송동, 동탄린스트라우스더레이크)","18497","연세레이크치과의원","2026-01-14 15:37:30","U","2026-01-17 02:40:00","치과의원","209253.387443815","407725.114639407","치과의원","1","0","0","196.98","412 411 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"3455","의원","01_01_02_P","3830000","PHMA120213830262041100002","2021-04-22","","01","영업/정상","13","영업중","","","","","031-360-3103","","","","경기도 안양시 만안구 안양로 110, 엘리제빌리지 3층 302호 (안양동)","14035","새로고침한의원","2026-01-15 20:43:26","U","2026-01-17 02:40:00","한의원","","","한의원","1","0","0","192","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"3456","의원","01_01_02_P","3060000","PHMA120213060034041100004","2021-03-09","","01","영업/정상","13","영업중","","","","","02-979-7588","","","","서울특별시 중랑구 공릉로 8, 4,5층 401,501호 (묵동, 대길빌딩)","02037","먹골바른신경외과의원","2026-01-15 22:13:16","U","2026-01-17 02:40:00","의원","206818.694000841","456585.021076434","의원","3","0","0","383.2","101 102 104 105 106 109 120 122","내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"3457","의원","01_01_02_P","3670000","PHMA119993670022041100003","1999-03-08","","01","영업/정상","13","영업중","","","","","042-543-7582","","","","대전광역시 유성구 진잠로78번길 70 (원내동)","34230","성모외과의원","2026-01-15 23:43:18","U","2026-01-17 02:40:00","의원","228660.154093349","310982.224122554","의원","1","0","0","154.26","104 105 106","외과, 정형외과, 신경외과","","","","0","0","","","0","",
"3458","의원","01_01_02_P","3660000","PHMA120183660023041100014","2011-06-28","","01","영업/정상","13","영업중","","","","","042-242-2804","","","대전광역시 서구 둔산동 1415","대전광역시 서구 둔산중로46번길 10, 1,3층일부,4층 (둔산동)","35241","대전퍼스트치과의원","2026-01-15 21:43:26","U","2026-01-17 02:40:00","치과의원","234703.955732462","316707.931189445","치과의원","8","0","0","870.79","411 410 409 408 407 406 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과","","","","0","0","","","0","",
"3459","의원","01_01_02_P","3660000","PHMA120153660023041100027","2015-06-29","","01","영업/정상","13","영업중","","","","","042-716-5028","","","대전광역시 서구 둔산동 1474 청림빌딩","대전광역시 서구 둔산로123번길 28, 청림빌딩 4~5층 (둔산동)","35240","서울브라운치과의원","2026-01-15 20:43:24","U","2026-01-17 02:40:00","치과의원","234753.235415539","316931.721364961","치과의원","11","0","0","743.84","402 403 404 405 406 407 408 409 410 411 412","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"3460","의원","01_01_02_P","3660000","PHMA120173660023041100012","2017-04-28","","01","영업/정상","13","영업중","","","","","042-542-7579","","","","대전광역시 서구 계백로 1135, 302, 303, 304호 (가수원동)","35368","바르다한의원","2026-01-14 10:39:00","U","2026-01-17 02:40:00","한의원","231319.556190791","311610.887183324","한의원","4","8","10","343.18","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
