"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"257","국내외여행업","03_12_02_P","3860000","CDFI2260022012000001","2012-01-20","","01","영업/정상","13","영업중","","","","","032-341-5188","","","경기도 부천시 원미구 소사동 19-15","경기도 부천시 원미구 부일로 579 (소사동)","14660","태영한중여행사","2026-01-13 11:29:36","U","2026-01-15 02:40:00","","181757.119685068","442482.021829364","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","75000000","20251123","20261122","","0","",
"258","국내외여행업","03_12_02_P","3630000","CDFI2260022026000001","2024-07-05","","01","영업/정상","13","영업중","","","","","","","","광주광역시 광산구 선암동 354 에스타워","광주광역시 광산구 어등대로 455, 에스타워 2층 (선암동)","62397","와우머치투어","2026-01-13 18:24:07","U","2026-01-15 02:40:00","","179233.049730316","183589.994873421","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20250705","20260704","","0","",
"259","국내외여행업","03_12_02_P","3120000","CDFI2260022026000001","2026-01-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서대문구 홍제동 453-1 무악청구아파트","서울특별시 서대문구 통일로 344, 제201동 제지하1층 제상가비 102호 (홍제동, 무악청구아파트)","03635","베스트트래블","2026-01-13 14:13:03","U","2026-01-15 02:40:00","","195646.953076237","453218.934871394","국내외여행업","","","0","","","한국관광협회","","0","0","0","0","BEST TRAVEL","Domestic-Overseas Travel Business","0","0","","0","0","","0","14.94","","0","","","","","","","30000000","20260107","20270107","","15","",
"260","국내외여행업","03_12_02_P","4820000","CDFI2260022026000001","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","전라남도 순천시 남내동 68-3 지하","전라남도 순천시 황금1길 7-1, 지하층 (남내동)","57942","크루즈야 티에스여행사","2026-01-13 17:03:40","U","2026-01-15 02:40:00","","244202.613255667","161790.946782437","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260106","20270105","","0","",
"261","국내외여행업","03_12_02_P","3140000","CDFI2260022024000001","2024-01-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 목동 617-13 목3동시장 고객지원센터","서울특별시 양천구 목동중앙북로6길 5, 목3동시장 고객지원센터 3층 (목동)","07950","놀이문화공동체협동조합(PLAY CULTURE)","2026-01-13 15:40:18","U","2026-01-15 02:40:00","","188019.685839797","449554.442166594","국내외여행업","","","0","","","서울보증(삼천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20240108","20250107","","0","",
"262","국내외여행업","03_12_02_P","3010000","CDFI2260022021000048","2021-10-14","","01","영업/정상","13","영업중","","","","","027134355","","","서울특별시 중구 태평로1가 76-3 오양수산빌딩 별관 318호","서울특별시 중구 세종대로21길 49, 오양수산빌딩 별관 318호 (태평로1가)","04519","차홍투어","2026-01-13 21:51:08","U","2026-01-15 02:40:00","","197792.860310492","451842.045761983","국내외여행업","","","0","","","관광공제회(3천만원)","사무실","0","0","0","0","","","0","0","","0","0","","0","9.92","","0","","","","","","","30000000","20260112","20270112","","10","",
"263","국내외여행업","03_12_02_P","3000000","CDFI2260022025000041","2025-12-26","","01","영업/정상","13","영업중","","","","","02-391-5221","","","서울특별시 종로구 옥인동 47-104","서울특별시 종로구 필운대로9나길 5, 3층 (옥인동)","03033","주식회사 파라투스서울","2026-01-13 15:59:22","U","2026-01-15 02:40:00","","197017.839132035","453357.584800344","국내외여행업","","","0","","","서울보증보험(30,000,000원)","","0","0","0","0","","","0","0","","0","0","","0","18","","0","","","","","","","30000000","20251226","20261225","","18","",
"264","국내외여행업","03_12_02_P","3440000","CDFI2260022025000002","2025-12-11","","01","영업/정상","13","영업중","","","","","053-424-5977","","","대구광역시 남구 대명동 2148-9","대구광역시 남구 양지로16길 29 (대명동)","42455","주식회사 제로스","2026-01-13 15:09:52","U","2026-01-15 02:40:00","","342742.092207573","262320.034574037","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20251211","20261210","","0","",
"265","국내외여행업","03_12_02_P","3230000","CDFI2260022024000004","2018-05-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 67-2","서울특별시 송파구 오금로15길 5-12, 정환빌딩 3497호 (방이동)","05548","주식회사 드림솔루션교육개발원","2026-01-13 10:19:16","U","2026-01-15 02:40:00","","209536.518980734","445605.311832064","국내외여행업","","","0","","","서울보증보험(삼천만원)","근린생활시설","6","0","0","0","","","0","0","","0","0","","0","33.72","","0","","","","","","","30000000","20260101","20261231","","34","",
"266","국내외여행업","03_12_02_P","5530000","CDFI2260022008000004","2008-06-13","","01","영업/정상","13","영업중","","","","","031-224-4456","","","경기도 화성시 병점동 844-3 이타운4","경기도 화성시 효행로 1060, 이타운4 202호 (병점동)","18405","(주)투어컨설팅","2026-01-13 17:30:53","U","2026-01-15 02:40:00","","203760.122353984","412497.212229325","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","150000000","20250618","20260617","","0","",
"267","국내외여행업","03_12_02_P","5530000","CDFI2260022014000001","2014-01-17","","01","영업/정상","13","영업중","","","","","031-898-6699","","445-360","경기도 화성시 병점동 399-4","경기도 화성시 경기대로 985 (병점동)","18412","중앙이글스투어","2026-01-13 17:33:30","U","2026-01-15 02:40:00","","203188.196856075","411313.309756104","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20250206","20260205","","0","",
"268","국내외여행업","03_12_02_P","5530000","CDFI2260022019000018","2017-11-03","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 영천동 652-5","경기도 화성시 동탄대로21길 10, 더퍼스트타워 108호 (영천동)","18471","티브릿지-한국국제통상번역원","2026-01-13 14:43:57","U","2026-01-15 02:40:00","","208609.77242468","411784.124303502","국내외여행업","","중심상업지역","22","기타","","서울보증보험","사무실","20","2","0","0","","","0","0","","0","0","","0","138.19","","0","","","","","","","30871820","20260113","20270112","","138","",
"269","국내외여행업","03_12_02_P","3150000","CDFI2260022012000010","2011-07-15","","04","취소/말소/만료/정지/중지","35","직권말소","2026-01-12","","","","","","157-031","서울특별시 강서구 등촌동 639-3","서울특별시 강서구 화곡로68길 10 (등촌동)","","유로풋볼투어","2026-01-13 16:16:56","U","2026-01-15 02:40:00","","187103.695029628","450767.320529613","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","80000000","20110803","20120802","","0","",
"270","국내외여행업","03_12_02_P","3240000","CDFI2260022008000007","2008-12-11","","04","취소/말소/만료/정지/중지","35","직권말소","2026-01-13","","","","2225-2536","","134-859","서울특별시 강동구 암사동 496-3 3층","서울특별시 강동구 올림픽로98길 30 (암사동,3층)","","(주)미루투어","2026-01-13 11:12:39","U","2026-01-15 02:40:00","","211364.05352846","449831.02984364","국내외여행업","관광사업","","0","","","서울보증보험(주)","","4","0","0","0","","","0","0","","0","0","","0","91.24","","0","","","","","","","100000000","20080804","20090803","","91","",
"271","국내외여행업","03_12_02_P","3240000","CDFI2260022011000003","2008-06-16","","04","취소/말소/만료/정지/중지","35","직권말소","2026-01-13","","","","02-522-6008","","134-851","서울특별시 강동구 성내동 557-5 2층","서울특별시 강동구 성안로3길 124 (성내동,2층)","","(주)하나스쿨투어","2026-01-13 11:12:07","U","2026-01-15 02:40:00","","210839.080517381","447350.87722911","국내외여행업","관광사업","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","Hana School Tour","Overseas Travel Business","0","0","","0","0","","0","57.19","","0","","","","","","","150000000","20100816","20110816","","57","",
"272","국내외여행업","03_12_02_P","3240000","CDFI2260021999000004","1999-10-15","","04","취소/말소/만료/정지/중지","35","직권말소","2026-01-13","","","","02-472-9300","","134-873","서울특별시 강동구 천호동 437-8","서울특별시 강동구 구천면로21길 24-14 (천호동)","","(주)멀티플여행사","2026-01-13 11:09:28","U","2026-01-15 02:40:00","","211072.154732081","448887.891283537","국내외여행업","관광사업","","0","","","서울보증보험주식회사","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20181001","20190930","","0","",
"273","국내외여행업","03_12_02_P","3240000","CDFI2260022004000003","2004-04-21","","04","취소/말소/만료/정지/중지","35","직권말소","2026-01-13","","","","","","134-721","서울특별시 강동구 천호동 451-20 트레벨오피스텔 306호","서울특별시 강동구 천호대로 1057, 306호 (천호동, 트레벨오피스텔)","05336","(주)투어매니지먼트와우트레블","2026-01-13 11:11:02","U","2026-01-15 02:40:00","","211376.044890555","448340.166805157","국내외여행업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0","",
"274","국내외여행업","03_12_02_P","3530000","CDFI2260022009000004","2005-06-20","","01","영업/정상","13","영업중","","","","","032-426-3100","","","인천광역시 남동구 논현동 631-8 201호","인천광역시 남동구 청능대로 581, 201호 (논현동)","21653","(주)위드티앤씨","2026-01-13 17:58:46","U","2026-01-15 02:40:00","","175457.249689901","433279.105185572","국내외여행업","관광사업","주거지역","0","주택가주변","","서울보증보험","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","89.1","","0","","","","","","","0","20260103","20270102","","89","",
"275","국내외여행업","03_12_02_P","3230000","CDFI2260022021000006","2016-01-25","","01","영업/정상","13","영업중","","","","","02-722-6777","","","서울특별시 송파구 문정동 634 가든파이브라이프","서울특별시 송파구 충민로 66, 가든파이브라이프 7층 7072호 (문정동)","05838","에스지엠골프","2026-01-13 18:00:46","U","2026-01-15 02:40:00","","210986.460698452","441725.293491662","국내외여행업","","","0","","","서울보증보험(사천만원)","","0","0","0","0","","","0","0","","0","0","","0","22.68","","0","","","","","","","60000000","20260127","20270126","","23","",
"276","국내외여행업","03_12_02_P","3440000","CDFI2260022021000003","2019-11-12","","03","폐업","03","폐업","2024-05-07","","","","","","","대구광역시 남구 대명동 498-12","대구광역시 남구 현충로8길 1 (대명동)","42453","김작가여행사","2026-01-13 15:46:25","U","2026-01-15 02:40:00","","342686.200846217","260721.951024081","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","KIMJAKGA TOUR","Domestic & Overseas Travel Business","0","0","","0","0","","0","0","","0","","","","","","","0","20201112","20211111","","0","",
"277","국내외여행업","03_12_02_P","3150000","CDFI2260022004000005","2004-11-26","","04","취소/말소/만료/정지/중지","35","직권말소","2026-01-12","","","","2601-1454","","","서울특별시 강서구 화곡동 1060-36 2층","서울특별시 강서구 화곡로 187, 2층 (화곡동)","07700","주식회사케이티지여행클럽","2026-01-13 11:47:42","U","2026-01-15 02:40:00","","185967.45972279","448944.449887494","국내외여행업","관광사업","일반주거지역","2","주택가주변","","","근린생활시설","2","0","0","0","","","0","0","","0","0","","0","77.28","","0","","","","","","","100000000","","","","77","",
"278","국내외여행업","03_12_02_P","3150000","CDFI2260022011000002","2005-08-29","","04","취소/말소/만료/정지/중지","35","직권말소","2026-01-12","","","","1577-9078","","157-915","서울특별시 강서구 화곡동 982-13 동도센트리움 502호","서울특별시 강서구 화곡로 278 (화곡동,동도센트리움 502호)","","주식회사 만나여행사","2026-01-13 11:47:02","U","2026-01-15 02:40:00","","186480.475282452","449665.415630585","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20090905","20100904","","0","",
"279","국내외여행업","03_12_02_P","3660000","CDFI2260022020000007","2013-02-05","","01","영업/정상","13","영업중","","","","","","","","대전광역시 서구 만년동 386","대전광역시 서구 둔산대로117번길 66, 골드타워 911호 (만년동)","35203","신세계여행사 (주)","2026-01-13 15:23:09","U","2026-01-15 02:40:00","","234261.166187282","318608.252500164","국내외여행업","","상업지역","0","","","대전광역시관광협회","","0","0","0","0","SHINSEGAE TOUR CO,.LTD","OVERSEAS TRAVEL AGENCY","0","0","","0","0","","0","0","","0","","","","","","","100000000","20250213","20270213","","0","",
"280","국내외여행업","03_12_02_P","3230000","CDFI2260022025000004","2012-01-31","","01","영업/정상","13","영업중","","","","","02-777-9550","","","서울특별시 송파구 가락동 78 아이티벤처타워","서울특별시 송파구 중대로 135, 아이티벤처타워 비 102호 D-03호 (가락동)","05717","(주)에어비자","2026-01-13 16:00:27","U","2026-01-15 02:40:00","","210758.119119654","443662.956402309","국내외여행업","","","0","","","서울보증보험(삼천만원)","","0","0","0","0","","","0","0","","0","0","","0","16.5","","0","","","","","","","100000000","20260106","20270105","","17","",
"281","국내외여행업","03_12_02_P","3310000","CDFI2260022025000003","2025-02-20","","01","영업/정상","13","영업중","","","","","051-612-7732","","","부산광역시 남구 대연동 58-4 엠파이어빌딩","부산광역시 남구 용소로13번길 16, 엠파이어빌딩 7층 703호 (대연동)","48512","서니여행사","2026-01-13 11:10:12","U","2026-01-15 02:40:00","","391468.212527384","183940.823893174","국내외여행업","","","0","","","부산광역시관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30600176","20260221","20270221","","0","",
"282","국내외여행업","03_12_02_P","3000000","CDFI2260022023000049","2004-09-20","","01","영업/정상","13","영업중","","","","","02-723-3101","","","서울특별시 종로구 신문로1가 24 광화문 고려빌딩","서울특별시 종로구 새문안로 91, 광화문 고려빌딩 516호 (신문로1가)","03182","주식회사 뉴귀빈여행사","2026-01-13 11:05:28","U","2026-01-15 02:40:00","","197700.034013631","452022.503467072","국내외여행업","관광사업","","0","","","서울보증보험(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20251212","20261211","","0","",
"283","국내외여행업","03_12_02_P","3000000","CDFI2260022023000050","2023-12-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 종로2가 75-6 삼양빌딩 306호","서울특별시 종로구 종로 80-2, 삼양빌딩 3층 306호 (종로2가)","03190","베스트에프닷컴투어","2026-01-13 14:41:14","U","2026-01-15 02:40:00","","198731.246361041","451962.63614134","국내외여행업","","","0","","","한국관광협회중앙회(삼천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30389428","20260107","20270107","","0","",
"284","국내외여행업","03_12_02_P","3030000","CDFI2260022006000001","2006-04-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 옥수동 475 성원쌍떼뷰상가 1동 103호","서울특별시 성동구 독서당로 166, 1동 103호 (옥수동, 성원상떼뷰)","04736","(주)투어에이치","2026-01-13 10:13:50","U","2026-01-15 02:40:00","","200967.537033206","448709.190492902","국내외여행업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20070401","20080331","","0","",
"285","국내외여행업","03_12_02_P","3030000","CDFI2260022005000005","2005-10-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 성수동2가 280-47","서울특별시 성동구 아차산로13길 49 (성수동2가, (주)이글케미칼)","04796","에이씨코리아지에스에이(주)","2026-01-13 14:48:56","U","2026-01-15 02:40:00","","205433.862757476","449486.062090087","국내외여행업","관광사업","","0","","","한국관광협회중앙회 여행공제회","사무실","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20080919","20090919","","0","",
"286","국내외여행업","03_12_02_P","3450000","CDFI2260022021000001","2020-11-16","","01","영업/정상","13","영업중","","","","","","","","대구광역시 북구 노원동3가 681-1","대구광역시 북구 팔달로 93, 3층 312호 (노원동3가)","41499","(주)모바일골프","2026-01-13 19:31:56","U","2026-01-15 02:40:00","","340827.177814047","266660.45889922","국내외여행업","","","0","","","서울보증보험(선릉지점)","","0","0","0","0","MobileGolf Co. LTD.","Overseas Travel agency","0","0","","0","0","","0","0","","0","","","","","","","101220000","20251116","20261115","","0","",
"287","국내외여행업","03_12_02_P","3010000","CDFI2260022025000001","2025-01-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 저동2가 48-2 센트럴에쓰","서울특별시 중구 퇴계로27길 49, 센트럴에쓰빌딩 608호 (저동2가)","04555","쫑픽투어","2026-01-13 21:05:25","U","2026-01-15 02:40:00","","199144.206302731","451235.603181108","국내외여행업","","","0","","","30,000천원","","0","0","0","0","JJONGPIG TOUR","Domestic and Overseas travel business","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260116","20270115","","0","",
"288","국내외여행업","03_12_02_P","5530000","CDFI2260022026000001","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 병점동 506 병점역 우남퍼스트빌3차아파트","경기도 화성시 태안로 46, 병점역 우남퍼스트빌3차아파트 상가동 107호 (병점동)","18418","원픽투어","2026-01-14 16:34:27","I","2026-01-16 00:20:02","","203633.699691841","410746.743609205","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","36","","0","","","","","","","36000000","","","","36","",
"289","국내외여행업","03_12_02_P","3410000","CDFI2260021994000004","1994-04-11","","01","영업/정상","13","영업중","","","","","053-424-2420","","","대구광역시 중구 동인동1가 232-3 2층","대구광역시 중구 공평로20길 32, 2층 (동인동1가)","41911","보람관광(주)","2026-01-14 16:19:49","U","2026-01-16 02:40:00","","344661.504174135","264667.667125416","국내외여행업","관광사업","","0","","","관광협회501-81-16396","","0","0","0","0","BORAM WORLD TOUR Co.,Ltd","Overseas travel business","0","0","","0","0","","0","0","","0","","","","","","","0","20260118","20270118","","0","",
"290","국내외여행업","03_12_02_P","3410000","CDFI2260022008000002","2008-01-10","","01","영업/정상","13","영업중","","","","","053-431-4300","","","대구광역시 중구 봉산동 127-1 메트로프라자 H137호","대구광역시 중구 달구벌대로 지하 2160, 메트로프라자 H137호 (봉산동)","41959","여행이야기","2026-01-14 16:19:00","U","2026-01-16 02:40:00","","344083.488662959","263931.20586801","국내외여행업","관광사업","","0","","","서울보증보험 504-19-40393","","0","0","0","0","TRAVEL STORY","Overseas Travel business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260111","20270110","","0","",
"291","국내외여행업","03_12_02_P","5080000","CDFI2260021996000001","1996-01-16","","01","영업/정상","13","영업중","","","","","054-462-8282","","","경상북도 구미시 공단동 324","경상북도 구미시 산호대로 50, 2층 (공단동)","39382","(주)귀빈항공여행사","2026-01-14 17:00:19","U","2026-01-16 02:40:00","","324794.245590556","288357.606869546","국내외여행업","관광사업","","0","","","한국관광협회중앙회 관광공제회","","0","0","0","0","Kwibin Oversea Tour Co.Ltd","Domestic and foreign Travel Business","0","0","","0","0","","0","92","","0","","","","","","","150000000","20251220","20261219","","92","",
"292","국내외여행업","03_12_02_P","5080000","CDFI2260022001000001","2001-11-27","","01","영업/정상","13","영업중","","","","","054-444-8001","","730-200","경상북도 구미시 봉곡동 540-1","경상북도 구미시 봉곡로 43 (봉곡동)","39209","(주)우진관광","2026-01-14 17:01:47","U","2026-01-16 02:40:00","","317788.136254071","294360.009471469","국내외여행업","관광사업","","0","","","관광공제회","","0","0","0","0","","","0","0","","0","0","","0","99.22","","0","","","","","","","100000000","20251222","20261221","","99","",
"293","국내외여행업","03_12_02_P","3000000","CDFI2260022008000014","2008-02-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 종로2가 71-2 종로빌딩","서울특별시 종로구 삼일대로 395, 종로빌딩 4층 2호 (종로2가)","03190","(주)씨엔티항운","2026-01-14 10:20:58","U","2026-01-16 02:40:00","","198814.236220606","451963.438902233","국내외여행업","관광사업","","0","","","한국관광협회(30,000,000)","","0","0","0","0","C&T AIR SYSTEM CO.,LTD.","Overseas Travel Business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260212","20270212","","0","",
"294","국내외여행업","03_12_02_P","5080000","CDFI2260022008000003","2008-05-21","","01","영업/정상","13","영업중","","","","","054-444-1005","","","경상북도 구미시 고아읍 원호리 448-4","경상북도 구미시 고아읍 문장로26길 5-11, 3층","39149","예스관광개발주식회사","2026-01-14 16:58:58","U","2026-01-16 02:40:00","","319587.826455962","295512.733176928","국내외여행업","관광사업","일반상업지역","3","기타","","관광공제회","근린생활시설","3","0","0","0","NEW NAKDONGKANG EXPRESS TOUR CO,LTD","The Business of Domestic Tourism","0","0","","0","0","","0","106.35","","0","","","","","","","100000000","20251222","20261221","","106","",
"295","국내외여행업","03_12_02_P","3000000","CDFI2260022002000119","2002-10-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 당주동 145","서울특별시 종로구 세종대로23길 47, 601(6-55)호 (당주동)","03182","(주)제이트래블","2026-01-14 09:55:10","U","2026-01-16 02:40:00","","197607.398336321","452120.026024435","국내외여행업","관광사업","","0","","","서울보증보험(30,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20251112","20261111","","0","",
"296","국내외여행업","03_12_02_P","4751000","CDFI2260022024000002","2024-09-10","","01","영업/정상","13","영업중","","","","","063-224-0797","","","전북특별자치도 장수군 장수읍 두산리 1075-1","전북특별자치도 장수군 장수읍 발방골길 21-93","55638","테마스토리","2026-01-14 11:34:41","U","2026-01-16 02:40:00","","246881.598471587","237051.708785913","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","52423540","20251015","20261014","","0","",
"297","국내외여행업","03_12_02_P","3270000","CDFI2260022015000001","2015-01-12","","01","영업/정상","13","영업중","","","","","","","601-755","부산광역시 동구 초량동 1210-6","부산광역시 동구 중앙대로 169, 213호 (초량동, 태영노브리안)","48820","착한여행","2026-01-14 20:11:50","U","2026-01-16 02:40:00","","385747.06854269","181215.206591337","국내외여행업","","","0","","","서울보증보험","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","61.77","","0","","","","","","","63000000","20260115","20270114","","62","",
"298","국내외여행업","03_12_02_P","3370000","CDFI2260022007000002","2007-01-24","","03","폐업","03","폐업","2026-01-14","","","","051-507-8533","","611-803","부산광역시 연제구 거제동 121-14 화신빌딩 103호","부산광역시 연제구 중앙대로 1229 (거제동,화신빌딩 103호)","","(주)구영애여행","2026-01-14 13:31:59","U","2026-01-16 02:40:00","","389285.021844097","190624.483213086","국내외여행업","관광사업","준주거지역","31","","","부산광역시관광협회","사무실","26","5","0","0","","","0","0","","0","0","","0","83","","0","","","","","","","100000000","20251130","20261130","","83","",
"299","국내외여행업","03_12_02_P","3040000","CDFI2260022019000008","2017-07-24","","01","영업/정상","13","영업중","","","","","02-2297-9088","","","서울특별시 광진구 군자동 503 광진두산위브파크","서울특별시 광진구 광나루로 369, 1층 120호 (군자동, 광진두산위브파크)","05005","구름","2026-01-14 19:05:28","U","2026-01-16 02:40:00","","206212.244268239","449577.174890763","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260101","20261231","","0","",
"300","국내외여행업","03_12_02_P","5020000","CDFI2260022001000004","2001-12-17","","01","영업/정상","13","영업중","","","","","054-282-5114","","","경상북도 포항시 북구 장성동 1584-10","경상북도 포항시 북구 침촌로 8, 2층 (장성동)","37578","(주)푸른여행사","2026-01-14 17:34:34","U","2026-01-16 02:40:00","","414231.717172211","289352.960729593","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","Blue travel agency .,Ltd","domestic and international travel industry","0","0","","0","0","","0","0","","0","","","","","","","0","20250701","20260630","","0","",
"301","국내외여행업","03_12_02_P","5020000","CDFI2260022013000001","2013-01-22","","01","영업/정상","13","영업중","","","","","054-244-2233","","","경상북도 포항시 남구 대도동 135-29 1층","경상북도 포항시 남구 상공로 98-1, 1층 (대도동)","37826","(주)상진여행","2026-01-14 17:14:51","U","2026-01-16 02:40:00","","412691.445492783","282143.039170354","국내외여행업","","근린상업지역","3","","","서울보증보험주식회사","근린생활시설","2","0","0","0","SANGJIN TOUR CO,.Ltd","Domestid and Overseas travel business","0","0","","0","0","","0","64.51","","0","","","","","","","60000000","20260128","20270127","","65","",
"302","국내외여행업","03_12_02_P","3150000","CDFI2260022019000031","2019-11-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 798-6 류마타워Ⅱ 901~ 906호","서울특별시 강서구 마곡중앙로 59-17, 류마타워Ⅱ 901~906호 (마곡동)","07807","주식회사 노마드트래블","2026-01-14 08:27:48","U","2026-01-16 02:40:00","","184448.542296683","450753.13459287","국내외여행업","","","0","","","","사무실","0","0","0","0","","","0","0","","0","0","","0","240.69","","0","","","","","","","30000000","","","","241","",
"303","국내외여행업","03_12_02_P","4751000","CDFI2260022024000001","2015-10-01","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 장수군 장계면 장계리 351-1","전북특별자치도 장수군 장계면 한들로 109","55615","해나리 여행사","2026-01-14 11:33:34","U","2026-01-16 02:40:00","","252748.102104201","248085.486791305","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","Haenari tour","Overseas Travel Business","0","0","","0","0","","0","0","","0","","","","","","","0","20250422","20260421","","0","",
"304","국내외여행업","03_12_02_P","4641000","CDFI2260022025000010","2025-12-09","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 완산구 효자동2가 1231-7","전북특별자치도 전주시 완산구 홍산북로 29-1, 201호 (효자동2가)","54966","와우트립 전주","2026-01-14 09:29:55","U","2026-01-16 02:40:00","","209413.420011852","257504.271146382","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","227.42","","0","","","","","","","0","20251209","20261208","","227","",
"305","국내외여행업","03_12_02_P","5080000","CDFI2260022023000001","2023-03-02","","01","영업/정상","13","영업중","","","","","054-451-2520","","","경상북도 구미시 송정동 460-12","경상북도 구미시 송정대로 48, 302호 (송정동)","39286","구미테마여행사(주)","2026-01-14 17:40:23","U","2026-01-16 02:40:00","","320935.610217557","291616.171778088","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20250302","20260301","","0","",
"306","국내외여행업","03_12_02_P","3120000","CDFI2260022022000010","2008-12-19","","01","영업/정상","13","영업중","","","","","02-761-5060","","","서울특별시 서대문구 창천동 30-33 현대백화점신촌점 10층","서울특별시 서대문구 신촌로 83, 현대백화점신촌점 10층 (창천동)","03789","(주)세원투어","2026-01-14 17:49:02","U","2026-01-16 02:40:00","","194265.067639805","450433.691021245","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","Se-Won Tour Corp.","Domestic-Overseas Travel Business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260125","20270124","","0","",
"307","국내외여행업","03_12_02_P","5070000","CDFI2260022015000002","2015-08-04","","01","영업/정상","13","영업중","","","","","","","","경상북도 안동시 당북동 48-54","경상북도 안동시 경동로 551, 대승빌딩 나동 103호, 104호 (당북동)","36671","주식회사 파란트래블","2026-01-14 14:00:38","U","2026-01-16 02:40:00","","353730.654259923","341669.893253683","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260101","20261231","","0","",
