"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","휴게실면적","사무실면적","탈의실면적","회원모집총인원","세부업종명","법인명",
"196","체력단련장업","10_42_01_P","5670000","CDFH3301062017000017","2017-10-18","","01","영업/정상","13","영업중","","","","","","344.82","","경상남도 창원시 마산합포구 해운동 13-13 선진빌딩 602호","경상남도 창원시 마산합포구 가포로 8, 선진빌딩 6층 602,603호 (해운동)","51769","피트니스055 경남대점","2026-01-09 09:11:27","U","2026-01-11 02:40:00","","341860.478118174","187801.267492623","체력단련장업","사립","","0","0","445.96","0","0","0","0","","",
"197","체력단련장업","10_42_01_P","5670000","CDFH3301062015000013","2015-07-09","","01","영업/정상","13","영업중","","","","","273-1055","508.23","642-818","경상남도 창원시 성산구 반림동 17-9 반송아이필프라자 701,702,705호","경상남도 창원시 성산구 반송로 148-9, 701,702,705호 (반림동, 반송아이필프라자)","51426","맨투맨휘트니스 반송점","2026-01-09 09:30:44","U","2026-01-11 02:40:00","","352078.381388973","194234.704691712","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"198","체력단련장업","10_42_01_P","3220000","CDFH3301062021000031","2021-06-25","","01","영업/정상","13","영업중","","","","","02-6985-7141","384.53","","서울특별시 강남구 역삼동 676 센터필드","서울특별시 강남구 테헤란로 231, 센터필드 EAST동 3층 (역삼동)","06142","(주)조선호텔앤리조트 센터필드 피트니스클럽","2026-01-09 15:43:21","U","2026-01-11 02:40:00","","203599.062771687","444556.062267296","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"199","체력단련장업","10_42_01_P","4520000","CDFH3301062015000004","2015-03-24","","01","영업/정상","13","영업중","","","","","","946.76","","충청남도 아산시 배방읍 세교리 965-6","충청남도 아산시 배방읍 온천대로 2230, 서부프라자 3층","31493","유어바디 배방점","2026-01-09 09:51:31","U","2026-01-11 02:40:00","","207141.766982425","363954.49371289","체력단련장업","사립","","0","1","7139.35","0","0","0","0","","",
"200","체력단련장업","10_42_01_P","3150000","CDFH3301062014000001","2014-01-16","","01","영업/정상","13","영업중","","","","","02-2638-5115","316.9","157-801","서울특별시 강서구 가양동 1498 강서한강자이타워 A213-4","서울특별시 강서구 양천로 401, A213-4호 (가양동, 강서한강자이타워)","07528","주식회사 케이앤에스스포츠","2026-01-09 09:54:25","U","2026-01-11 02:40:00","","186501.233192961","451485.251875922","체력단련장업","사립","","1","1","99647.41","0","0","0","0","","",
"201","체력단련장업","10_42_01_P","3220000","CDFH3301062011000020","2011-06-16","","01","영업/정상","13","영업중","","","","","02-574-1544","283.04","135-860","서울특별시 강남구 도곡동 957-11 스타클래스 지하2층","서울특별시 강남구 남부순환로 2615 (도곡동,스타클래스 지하2층)","","피트니스나인","2026-01-09 10:08:51","U","2026-01-11 02:40:00","","203092.721986278","442550.634567769","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"202","체력단련장업","10_42_01_P","3660000","CDFH3301062022000016","2022-05-31","","01","영업/정상","13","영업중","","","","","","","","대전광역시 서구 관저동 1899 건양프라자","대전광역시 서구 관저동로 162, 건양프라자 3층 (관저동)","35365","핫플짐","2026-01-09 17:09:30","U","2026-01-11 02:40:00","","230567.799328983","311809.375727421","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"203","체력단련장업","10_42_01_P","4020000","CDFH3301062026000001","2026-01-12","","01","영업/정상","13","영업중","","","","","031-399-1101","368.14","","경기도 군포시 금정동 873-4 명산빌딩","경기도 군포시 번영로 492, 명산빌딩 제1동 제지하1층 1, 2, 3호 (금정동)","15862","휴메이드짐","2026-01-12 09:30:53","I","2026-01-14 00:20:02","","193932.947138063","428333.493485554","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"204","체력단련장업","10_42_01_P","3910000","CDFH3301062026000002","2026-01-12","","01","영업/정상","13","영업중","","","","","0507-1322-2939","194.9","","경기도 평택시 동삭동 705-10","경기도 평택시 평남로 1013, 5층 (동삭동)","17849","여성전용헬스 파인핏 1호점","2026-01-12 09:15:16","I","2026-01-14 00:20:02","","208698.521359619","389734.557301089","체력단련장업","사립","","1","1","1282.05","0","0","0","0","","",
"205","체력단련장업","10_42_01_P","3220000","CDFH3301062026000002","2026-01-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 논현동 98-10","서울특별시 강남구 언주로146길 9, 지하1층 (논현동)","06057","NOLTO Gym","2026-01-12 09:47:21","I","2026-01-14 00:20:02","","203067.155284882","446421.70612304","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"206","체력단련장업","10_42_01_P","3380000","CDFH3301062026000001","2026-01-12","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 광안동 379-48 유원빌딩","부산광역시 수영구 수영로545번길 21, 유원빌딩 5층 (광안동)","48262","유니크핏","2026-01-12 17:51:18","I","2026-01-14 00:20:02","","392286.050063019","185969.509532363","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"207","체력단련장업","10_42_01_P","3860000","CDFH3301062026000001","2026-01-12","","01","영업/정상","13","영업중","","","","","","","","경기도 부천시 원미구 중동 596-3","경기도 부천시 원미구 부흥로 203, 세화빌딩 5층 (중동)","14585","인싸짐 중동점2","2026-01-12 17:15:18","I","2026-01-14 00:20:02","","179178.679267767","443812.031961767","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"208","체력단련장업","10_42_01_P","3230000","CDFH3301062026000001","2026-01-12","","01","영업/정상","13","영업중","","","","","","115.5","","서울특별시 송파구 삼전동 17 금강빌딩","서울특별시 송파구 백제고분로21길 38, 201호 (삼전동)","05600","피티라이프","2026-01-12 14:42:28","I","2026-01-14 00:20:02","","208046.492965406","444958.602690525","체력단련장업","사립","","2","1","1731.9","0","0","0","0","","",
"209","체력단련장업","10_42_01_P","3240000","CDFH3301062023000018","2023-09-06","","01","영업/정상","13","영업중","","","","","","141.85","","서울특별시 강동구 고덕동 210-1 고덕센트럴푸르지오 2층 217호","서울특별시 강동구 고덕로 399, 2층 217호 (고덕동, 고덕센트럴푸르지오)","05222","리빌드 바디 상일동역점","2026-01-12 17:42:30","U","2026-01-14 02:40:00","","214956.131343654","450617.923583608","체력단련장업","사립","","1","0","12702.98","0","0","0","0","","",
"210","체력단련장업","10_42_01_P","6510000","CDFH3301062016000001","2016-03-21","","03","폐업","03","폐업","2026-01-12","","","","064-721-3999","381.9","","제주특별자치도 제주시 화북일동 1023-6","제주특별자치도 제주시 화삼로 19, 5층 (화북일동)","63303","스마트짐 제주삼화점","2026-01-12 14:00:52","U","2026-01-14 02:40:00","","160453.407495837","2082.29078473876","체력단련장업","사립","","2","0","2305.94","0","0","0","500","","",
"211","체력단련장업","10_42_01_P","3920000","CDFH3301062017000002","2017-11-29","","03","폐업","03","폐업","2024-03-05","","","","","422.29","","경기도 동두천시 지행동 691-5 영스포렉스 402호","경기도 동두천시 중앙로 125, 4층 402호 (지행동)","11347","통키크로스핏","2026-01-12 16:23:42","U","2026-01-14 02:40:00","","204477.938349617","487797.24990714","체력단련장업","사립","","1","1","16497.3","0","0","0","0","","",
"212","체력단련장업","10_42_01_P","3630000","CDFH3301062019000010","2019-12-16","","01","영업/정상","13","영업중","","","","","","","","광주광역시 광산구 선암동 790 5층","광주광역시 광산구 어등대로 418, 5층 (선암동)","62400","주식회사 평생헬스","2026-01-12 17:15:07","U","2026-01-14 02:40:00","","178890.291325231","183311.74704173","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"213","체력단련장업","10_42_01_P","6510000","CDFH3301062019000010","2019-11-08","","01","영업/정상","13","영업중","","","","","","499.61","","제주특별자치도 제주시 노형동 2372-4","제주특별자치도 제주시 노형로 283, 3층 (노형동)","63105","서울사우나&휘트니스","2026-01-12 14:05:21","U","2026-01-14 02:40:00","","150493.463345298","-1839.23459504989","체력단련장업","사립","","2","0","3796.85","0","0","0","0","","",
"214","체력단련장업","10_42_01_P","3200000","CDFH3301062022000003","2022-01-18","","01","영업/정상","13","영업중","","","","","02-877-0834","428.33","","서울특별시 관악구 봉천동 875-10 예성 아이 라이프","서울특별시 관악구 남부순환로 1798, 예성 아이 라이프 지하1층 (봉천동)","08786","바운드짐","2026-01-12 15:42:39","U","2026-01-14 02:40:00","","195496.514950091","442114.435818256","체력단련장업","사립","","1","1","6985.19","0","0","0","0","","",
"215","체력단련장업","10_42_01_P","3650000","CDFH3301062026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","158","","대전광역시 중구 대흥동 459-2","대전광역시 중구 중앙로122번길 46, 4층 (대흥동)","34916","나다운핏 PT & 재활운동 대전점","2026-01-12 12:02:19","U","2026-01-14 02:40:00","","238023.83237784","313971.666485844","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"216","체력단련장업","10_42_01_P","3930000","CDFH3301062025000015","2025-12-30","","01","영업/정상","13","영업중","","","","","","","","경기도 안산시 상록구 이동 716-9 한대프라자","경기도 안산시 상록구 광덕1로 376, 한대프라자 201호 (이동)","15495","초심PT X 메루치양식장 안산점","2026-01-12 16:20:28","U","2026-01-14 02:40:00","","186763.014967958","422892.124895277","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"217","체력단련장업","10_42_01_P","3630000","CDFH3301062023000005","2023-04-03","","01","영업/정상","13","영업중","","","","","","545","","광주광역시 광산구 장덕동 84-2","광주광역시 광산구 왕버들로 57, 3층 (장덕동)","62244","24시 평생헬스 수완장덕점","2026-01-12 17:15:27","U","2026-01-14 02:40:00","","183232.166873531","189342.963154482","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"218","체력단련장업","10_42_01_P","3330000","CDFH3301062009000001","2009-02-05","","01","영업/정상","13","영업중","","","","","051-745-1900","778.44","612-020","부산광역시 해운대구 우동 1495","부산광역시 해운대구 센텀남대로 35  (우동)","","트리니티스포츠클럽&스파","2026-01-12 10:16:10","U","2026-01-14 02:40:00","","393952.264486105","187602.933160728","체력단련장업","사립","0","2","0","0","0","0","0","0","","",
"219","체력단련장업","10_42_01_P","3630000","CDFH3301062021000014","2021-10-01","","01","영업/정상","13","영업중","","","","","","495","","광주광역시 광산구 운남동 785-4 덕암빌딩 5층","광주광역시 광산구 목련로153번길 79-1, 덕암빌딩 5층 (운남동)","62326","평생헬스 운남점 달팽이휘트니스","2026-01-12 17:15:43","U","2026-01-14 02:40:00","","182988.580066992","186263.245997614","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"220","체력단련장업","10_42_01_P","3910000","CDFH3301062021000009","2021-10-14","","01","영업/정상","13","영업중","","","","","","87.77","","경기도 평택시 소사동 675-8","경기도 평택시 소사5길 125, 5층 (소사동)","18034","채채짐 PT","2026-01-12 09:17:57","U","2026-01-14 02:40:00","","211243.288813055","387753.887912871","체력단련장업","사립","","0","0","605.5","0","0","0","0","","",
"221","체력단련장업","10_42_01_P","3300000","CDFH3301062025000009","2025-10-16","","01","영업/정상","13","영업중","","","","","","533.42","","부산광역시 동래구 온천동 779-25 지하1층","부산광역시 동래구 중앙대로1367번길 70-5, 지하1층층 (온천동)","47728","부산 동래 그룹PT전문 피트니스 리핏 타운짐","2026-01-12 09:28:56","U","2026-01-14 02:40:00","","388804.820697717","192129.468559872","체력단련장업","사립","","2","1","1638.46","0","0","0","0","","",
"222","체력단련장업","10_42_01_P","3600000","CDFH3301062023000002","2023-03-17","","01","영업/정상","13","영업중","","","","","","311.5","","광주광역시 서구 농성동 645-5","광주광역시 서구 상무대로 1146, 2,3층 (농성동)","61927","메가짐 헬스&PT 농성점","2026-01-12 15:12:05","U","2026-01-14 02:40:00","","189626.488951064","183794.068379246","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"223","체력단련장업","10_42_01_P","4671000","CDFH3301062024000001","2024-03-06","","01","영업/정상","13","영업중","","","","","","927.16","","전북특별자치도 군산시 옥산면 당북리 431-14","전북특별자치도 군산시 옥산면 월명로 83, 보리빌딩 3층","54109","유어바디","2026-01-12 14:09:28","U","2026-01-14 02:40:00","","174238.074416417","272388.992321272","체력단련장업","사립","","0","1","2781.48","0","0","0","0","","",
"224","체력단련장업","10_42_01_P","6510000","CDFH3301062024000003","2024-02-20","","01","영업/정상","13","영업중","","","","","","142.27","","제주특별자치도 제주시 외도일동 499-13 대원상록수 10차 아파트","제주특별자치도 제주시 우령2길 2, 대원상록수 10차 아파트 201호 (외도일동, 대원상록수 10차 아파트)","63070","옥토짐","2026-01-12 17:39:15","U","2026-01-14 02:40:00","","147081.667932024","-672.29604055222","체력단련장업","사립","","1","0","494.48","0","0","0","0","","",
"225","체력단련장업","10_42_01_P","5670000","CDFH3301062021000014","2021-06-08","","01","영업/정상","13","영업중","","","","","055-252-1237","473.02","","경상남도 창원시 의창구 서상동 659-1","경상남도 창원시 의창구 평산로219번길 33, 1층,2층 (서상동)","51370","아이언짐 창원중동점","2026-01-12 18:21:01","U","2026-01-14 02:40:00","","347571.236030627","196960.665667359","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"226","체력단련장업","10_42_01_P","3220000","CDFH3301062021000006","2021-02-17","","01","영업/정상","13","영업중","","","","","","293","","서울특별시 강남구 논현동 198-22","서울특별시 강남구 봉은사로1길 8, 3층 (논현동)","06120","펀짐 킥복싱 무에타이","2026-01-12 10:49:16","U","2026-01-14 02:40:00","","202147.795746327","444809.516889495","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"227","체력단련장업","10_42_01_P","4010000","CDFH3301062025000003","2025-02-20","","03","폐업","03","폐업","2026-01-12","","","","","59.28","","경기도 시흥시 장곡동 934-4 에스엠타워","경기도 시흥시 진말1로 18, 에스엠타워 502호 (장곡동)","14996","달무브 피티","2026-01-12 17:18:19","U","2026-01-14 02:40:00","","181268.875221092","430651.776551747","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"228","체력단련장업","10_42_01_P","5680000","CDFH3301062018000001","2018-03-14","","01","영업/정상","13","영업중","","","","","","1263.11","","충청남도 당진시 수청동 997 로뎀타워","충청남도 당진시 밤절로 168, 로뎀타워 505,506호 (수청동)","31771","하이피트니스 당진점 헬스&피티","2026-01-12 13:10:43","U","2026-01-14 02:40:00","","168466.580616255","377834.254417136","체력단련장업","사립","","1","1","11783.93","0","0","0","0","","",
"229","체력단련장업","10_42_01_P","3220000","CDFH3301062012000013","2012-03-30","","01","영업/정상","13","영업중","","","","","","143.66","","서울특별시 강남구 대치동 1022-2 진흥빌딩","서울특별시 강남구 도곡로 442, 진흥빌딩 502호 (대치동)","06279","휘트니스클럽 36.5 PT","2026-01-12 11:07:56","U","2026-01-14 02:40:00","","205132.047266792","443971.232763534","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"230","체력단련장업","10_42_01_P","3130000","CDFH3301062026000003","2026-01-13","","01","영업/정상","13","영업중","","","","","","10472","","서울특별시 마포구 서교동 490 메세나폴리스","서울특별시 마포구 양화로 45, B1층 111~113호 (서교동, 메세나폴리스)","04036","버핏그라운드 합정, 팀버핏 합정","2026-01-13 08:50:00","I","2026-01-15 00:20:35","","192311.642580307","449855.643910445","체력단련장업","사립","","0","0","73696.1","0","0","0","0","","",
"231","체력단련장업","10_42_01_P","3990000","CDFH3301062026000002","2026-01-13","","01","영업/정상","13","영업중","","","","","","111.65","","경기도 남양주시 오남읍 양지리 722-1 403호","경기도 남양주시 오남읍 진건오남로 935, 4층 403호","12036","핏돌이","2026-01-13 09:09:07","I","2026-01-15 00:20:35","","216789.580072619","467038.810385095","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"232","체력단련장업","10_42_01_P","3170000","CDFH3301062026000001","2026-01-13","","01","영업/정상","13","영업중","","","","","","169","","서울특별시 금천구 시흥동 1011","서울특별시 금천구 금하로 750, 지하1층 (시흥동)","08645","SM복싱","2026-01-13 18:19:00","I","2026-01-15 00:20:35","","192297.91598261","438580.148239494","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"233","체력단련장업","10_42_01_P","4050000","CDFH3301062026000001","2026-01-13","","01","영업/정상","13","영업중","","","","","","216.24","","경기도 용인시 수지구 풍덕천동 712-4 해오름빌딩","경기도 용인시 수지구 풍덕천로129번길 7, 해오름빌딩 6층 (풍덕천동)","16837","토르짐 PT샵","2026-01-13 16:40:39","I","2026-01-15 00:20:35","","208395.513201163","424645.294805155","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"234","체력단련장업","10_42_01_P","3940000","CDFH3301062026000003","2026-01-13","","01","영업/정상","13","영업중","","","","","","144.61","","경기도 고양시 덕양구 덕은동 698 DMC 한강 에일린의뜰","경기도 고양시 덕양구 청초로 65, 상가동 205호, 206호 (덕은동, DMC 한강 에일린의뜰)","10543","어벤짐PT","2026-01-13 13:44:33","I","2026-01-15 00:20:35","","","","체력단련장업","사립","","1","1","2991.6","0","0","0","0","","",
"235","체력단련장업","10_42_01_P","3170000","CDFH3301062013000004","2013-04-12","","01","영업/정상","13","영업중","","","","","","393.76","","서울특별시 금천구 독산동 1012-15","서울특별시 금천구 시흥대로 392, 3층(302호), 4층 (독산동)","08579","주식회사 바디채널독산점","2026-01-13 14:51:30","U","2026-01-15 02:40:00","","190938.908460621","440702.35714639","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"236","체력단련장업","10_42_01_P","3090000","CDFH3301062023000008","2023-09-07","","01","영업/정상","13","영업중","","","","","","585.58","","서울특별시 도봉구 창동 1-28 씨드큐브 창동","서울특별시 도봉구 마들로13길 61, 씨드큐브 창동 지하1층 B103-9호, B103-10호 (창동)","01413","핏오짐 씨드큐브점","2026-01-13 13:55:25","U","2026-01-15 02:40:00","","204313.906829097","461347.878668101","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"237","체력단련장업","10_42_01_P","3610000","CDFH3301062025000008","2025-12-23","","01","영업/정상","13","영업중","","","","","","837.22","","광주광역시 남구 주월동 1109-3","광주광역시 남구 봉선로 50 (주월동)","61698","24시 평생헬스 봉선주월점","2026-01-13 10:07:46","U","2026-01-15 02:40:00","","191172.520603552","181087.695214083","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"238","체력단련장업","10_42_01_P","3100000","CDFH3301062023000003","2023-03-07","","03","폐업","03","폐업","2026-01-13","","","","","","","서울특별시 노원구 월계동 379-36","서울특별시 노원구 석계로 106, 지하1층 (월계동)","01886","버닝존","2026-01-13 10:44:14","U","2026-01-15 02:40:00","","205264.58610345","457866.835337041","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"239","체력단련장업","10_42_01_P","3230000","CDFH3301062024000011","2024-03-19","","03","폐업","03","폐업","2026-01-13","","","","","128.73","","서울특별시 송파구 문정동 643-1 엠스테이트","서울특별시 송파구 법원로 114, 엠스테이트 지하1층 149, 150호 (문정동)","05854","슬릭부스트","2026-01-13 13:50:11","U","2026-01-15 02:40:00","","","","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"240","체력단련장업","10_42_01_P","3470000","CDFH3301062020000010","2020-07-29","","01","영업/정상","13","영업중","","","","","","340.98","","대구광역시 달서구 상인동 1525-1 상인리빙프라자","대구광역시 달서구 월곡로 184, 상인리빙프라자 4층 (상인동)","42811","메디코어피트니스상인헬스&필라테스&pt","2026-01-13 10:50:42","U","2026-01-15 02:40:00","","339566.180016752","258050.901901952","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"241","체력단련장업","10_42_01_P","3560000","CDFH3301062023000003","2023-01-27","","01","영업/정상","13","영업중","","","","","032-572-3578","285.04","","인천광역시 서구 신현동 155-5","인천광역시 서구 새오개로54번길 15-1, 3층 (신현동)","22781","행복 휘트니스","2026-01-13 10:53:08","U","2026-01-15 02:40:00","","170492.370959174","445933.479270809","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"242","체력단련장업","10_42_01_P","3650000","CDFH3301062025000003","2025-05-30","","01","영업/정상","13","영업중","","","","","","","","대전광역시 중구 문화동 1-19 가구갤러리 5층","대전광역시 중구 중앙로 8, 가구갤러리 5층 (문화동)","34944","바벨피트니스 서대전네거리역점","2026-01-13 16:09:43","U","2026-01-15 02:40:00","","237039.506909715","313572.660234705","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"243","체력단련장업","10_42_01_P","3860000","CDFH3301062025000010","2025-07-18","","01","영업/정상","13","영업중","","","","","032-505-1198","","","경기도 부천시 원미구 중동 1060 일양빌딩","경기도 부천시 원미구 신흥로 270, 일양빌딩 지하 1층 (중동)","14534","포미(ForME)","2026-01-13 13:06:15","U","2026-01-15 02:40:00","","180067.518960158","445080.8794428","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"244","체력단련장업","10_42_01_P","3090000","CDFH3301062000000002","2000-05-31","","01","영업/정상","13","영업중","","","","","","267.63","132-903","서울특별시 도봉구 창동 75-1","서울특별시 도봉구 노해로65길 14-3, 4층 (창동)","132-903","핏오짐 이마트점","2026-01-13 12:57:06","U","2026-01-15 02:40:00","","204059.248950074","461078.504559119","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"245","체력단련장업","10_42_01_P","3740000","CDFH3301062025000012","2025-02-26","","01","영업/정상","13","영업중","","","","","","464.37","","경기도 수원시 영통구 영통동 971-1 벽적골롯데아파트","경기도 수원시 영통구 덕영대로1555번길 16, 벽적골롯데아파트 상가 B1층 101-1 일부, 101-2호 (영통동)","16700","영앤짐 헬스&PT 망포점","2026-01-13 11:29:28","U","2026-01-15 02:40:00","","205462.047360966","416148.486272828","체력단련장업","사립","","2","0","15054","0","0","0","0","","",
"246","체력단련장업","10_42_01_P","3230000","CDFH3301062025000005","2025-02-11","","03","폐업","03","폐업","2026-01-13","","","","","99.89","","서울특별시 송파구 문정동 643-1 엠스테이트","서울특별시 송파구 법원로 114, 엠스테이트 지하1층 151호 (문정동)","05854","오아시스 GYM","2026-01-13 11:51:06","U","2026-01-15 02:40:00","","","","체력단련장업","사립","","1","0","15483.5","0","0","0","0","","",
"247","체력단련장업","10_42_01_P","4641000","CDFH3301062026000002","2026-01-14","","01","영업/정상","13","영업중","","","","","","294.6","","전북특별자치도 전주시 덕진구 송천동2가 1331-5","전북특별자치도 전주시 덕진구 세병서로 29, 401호 북측 (송천동2가)","55149","F45 TRAINING 에코","2026-01-14 13:18:43","I","2026-01-16 00:20:02","","211258.233143346","263550.664019283","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"248","체력단련장업","10_42_01_P","4090000","CDFH3301062026000001","2026-01-14","","01","영업/정상","13","영업중","","","","","0502-1910-5019","160.9","","경기도 김포시 구래동 6892-7","경기도 김포시 김포한강9로12번길 7-16, 102호 (구래동)","10070","데일리PT","2026-01-14 18:14:50","I","2026-01-16 00:20:02","","167092.031297415","459656.904350341","체력단련장업","사립","","1","0","461.51","0","0","0","0","","",
"249","체력단련장업","10_42_01_P","3160000","CDFH3301062026000001","2026-01-14","","01","영업/정상","13","영업중","","","","","","182.2","","서울특별시 구로구 고척동 52-200 3층","서울특별시 구로구 경인로47길 18, 3층 (고척동)","08222","빡쌤스피닝클럽","2026-01-14 12:46:23","I","2026-01-16 00:20:02","","188160.918171498","444250.705521272","체력단련장업","사립","","0","1","815.58","0","0","0","0","","",
"250","체력단련장업","10_42_01_P","3780000","CDFH3301062026000001","2026-01-14","","01","영업/정상","13","영업중","","","","","031-8016-5677","95.51","","경기도 성남시 분당구 운중동 962 302호","경기도 성남시 분당구 운중로 123, 마크시티 오렌지동 302호 (운중동)","13461","커스텀 핏","2026-01-14 09:26:19","I","2026-01-16 00:20:02","","206745.346888297","432214.128551753","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"251","체력단련장업","10_42_01_P","3780000","CDFH3301062026000002","2026-01-14","","01","영업/정상","13","영업중","","","","","","96.53","","경기도 성남시 분당구 삼평동 618 판교 우림 W-CITY B117호","경기도 성남시 분당구 판교로255번길 9-22, 판교 우림 W-CITY 지하층 117호 (삼평동)","13486","열정PT 판교점","2026-01-14 09:27:26","I","2026-01-16 00:20:02","","208778.879300298","433525.111301132","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"252","체력단련장업","10_42_01_P","4191000","CDFH3301062022000005","2022-05-04","","01","영업/정상","13","영업중","","","","","","445","","강원특별자치도 원주시 흥업면 흥업리 1834-1 1, 2, 4층","강원특별자치도 원주시 흥업면 남원로 52-5, 이레빌딩 1, 2, 4층","26403","훈짐","2026-01-14 14:46:52","U","2026-01-16 02:40:00","","281498.031449691","422477.086496662","체력단련장업","사립","","2","1","0","0","0","0","0","","",
"253","체력단련장업","10_42_01_P","3210000","CDFH3301062024000027","2024-11-11","","01","영업/정상","13","영업중","","","","","025359679","121.3","","서울특별시 서초구 반포동 18-3 래미안퍼스티지 중심상가","서울특별시 서초구 반포대로 287, 래미안퍼스티지 중심상가 3층 327,328호호 (반포동)","06547","리프레쉬클럽 PT 반포래미안점","2026-01-14 08:33:41","U","2026-01-16 02:40:00","","200005.626362552","444680.521703344","체력단련장업","사립","","1","0","21924","0","0","0","0","","",
"254","체력단련장업","10_42_01_P","3780000","CDFH3301062012000023","2012-12-28","","01","영업/정상","13","영업중","","","","","","62.78","463-850","경기도 성남시 분당구 금곡동 192 분당두산위브 109동 413호","경기도 성남시 분당구 정자일로 55, 109동 413호 (금곡동, 분당두산위브)","13613","Better move (베러무브)","2026-01-14 11:09:16","U","2026-01-16 02:40:00","","209250.850612618","428148.405552249","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"255","체력단련장업","10_42_01_P","3350000","CDFH3301062019000005","2019-12-13","","01","영업/정상","13","영업중","","","","","510-3749","630.03","","부산광역시 금정구 장전동 40 부산대학교","부산광역시 금정구 부산대학로63번길 2, 부산대학교 경암스포츠센터 (장전동)","46241","경암스포츠센터","2026-01-14 11:33:48","U","2026-01-16 02:40:00","","389314.662086382","194669.898821674","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"256","체력단련장업","10_42_01_P","3230000","CDFH3301062024000026","2024-07-15","","03","폐업","03","폐업","2026-01-13","","","","","125","","서울특별시 송파구 잠실동 313-8","서울특별시 송파구 백제고분로 142, 지층 02호 (잠실동)","05575","엔터핏 잠실점","2026-01-14 10:24:52","U","2026-01-16 02:40:00","","207234.380205273","444826.914078596","체력단련장업","사립","","1","0","918.72","0","0","0","0","","",
"257","체력단련장업","10_42_01_P","4010000","CDFH3301062024000007","2024-08-05","","01","영업/정상","13","영업중","","","","","","176","","경기도 시흥시 정왕동 2720-8 센터프라자","경기도 시흥시 거북섬5길 4, 센터프라자 1동 303,304호 (정왕동)","15119","웨이브짐(거북섬점)","2026-01-14 08:57:21","U","2026-01-16 02:40:00","","171867.051015933","424506.861592683","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"258","체력단련장업","10_42_01_P","3540000","CDFH3301062008000001","2008-04-15","","01","영업/정상","13","영업중","","","","","032-330-0096","671","","인천광역시 부평구 부평동 798-32 외1번지","인천광역시 부평구 부평대로167번길 13 (부평동)","21364","타임짐 헬스/PT","2026-01-14 16:34:28","U","2026-01-16 02:40:00","","175162.829791522","444894.218457854","체력단련장업","사립","","0","0","5707.2","0","0","0","0","","",
"259","체력단련장업","10_42_01_P","3860000","CDFH3301062020000006","2020-04-29","","01","영업/정상","13","영업중","","","","","032-347-3337","233.24","","경기도 부천시 소사구 범박동 155-2 현대리치모아","경기도 부천시 소사구 범안로 117, 현대리치모아 204,209-2호 (범박동)","14782","남스짐","2026-01-14 14:27:18","U","2026-01-16 02:40:00","","183101.183792573","441023.216686997","체력단련장업","사립","","0","0","0","0","0","0","0","","",
