"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","다중이용업소여부",
"462","숙박업","03_11_03_P","5530000","5530000-214-2025-00009","2025-09-26","","01","영업/정상","01","영업","","","","","","3057.04","445-922","경기도 화성시 향남읍 구문천리 925-6","경기도 화성시 향남읍 발안공단로 82, 106개호실","18623","트윈테라스B","2026-01-13 16:31:28","U","2026-01-15 02:40:00","숙박업(생활)","191956.572686377","398366.335136611","숙박업(생활)","0","0","0","0","0","0","0","22","","","","","0","3","N",
"463","숙박업","03_11_03_P","5070000","5070000-201-1995-00003","2000-03-15","","01","영업/정상","01","영업","","","","","054 8219226","529.10","760-902","경상북도 안동시 용상동 1275-1","경상북도 안동시 성곡길 7 (용상동)","36711","Stay Casa Bella(스테이 카사벨라)","2026-01-13 10:19:45","U","2026-01-15 02:40:00","여관업","356799.461164833","341237.829197401","여관업","4","1","1","4","0","0","10","15","","","","","0","0","N",
"464","숙박업","03_11_03_P","4641000","4661000-201-2002-00011","2002-09-05","","01","영업/정상","01","영업","","","","","063 2413003","1350.07","","전북특별자치도 전주시 덕진구 우아동2가 919-13","전북특별자치도 전주시 덕진구 아중중앙로 30 (우아동2가)","55023","브라운도트한옥마을아중점","2026-01-13 14:15:31","U","2026-01-15 02:40:00","여관업","215466.791008672","258986.126259423","여관업","5","1","1","5","0","0","0","32","","","","임대","0","0","N",
"465","숙박업","03_11_03_P","4641000","4651000-201-2015-00005","2015-03-31","","01","영업/정상","01","영업","","","","","063 282 0801","259.54","","전북특별자치도 전주시 완산구 풍남동1가 53-3","전북특별자치도 전주시 완산구 은행로 16 (풍남동1가)","55039","전주한옥마을웨이","2026-01-13 10:38:17","U","2026-01-15 02:40:00","숙박업 기타","213635.820049005","257608.692800788","숙박업 기타","0","0","0","0","0","0","0","9","","","","","0","0","N",
"466","숙박업","03_11_03_P","4390000","4390000-201-1990-00001","1990-01-18","","01","영업/정상","01","영업","","","","","043 8485554","2558.40","380-080","충청북도 충주시 봉방동 855","충청북도 충주시 중원대로 3496 (봉방동)","27429","충주그랜드호텔","2026-01-13 14:16:16","U","2026-01-15 02:40:00","일반호텔","281453.201054868","385815.39198977","일반호텔","6","0","0","0","0","0","32","32","","","","","0","0","N",
"467","숙박업","03_11_03_P","4010000","4010000-201-2007-00003","2007-11-21","","01","영업/정상","01","영업","","","","","031 312 6666","1848.18","429-834","경기도 시흥시 월곶동 1002-17","경기도 시흥시 월곶중앙로70번길 30 (월곶동)","14966","시네마","2026-01-13 14:43:19","U","2026-01-15 02:40:00","여관업","176939.138458241","432154.283140585","여관업","0","0","0","0","0","0","0","48","","","","","","","N",
"468","숙박업","03_11_03_P","3180000","3180000-201-2017-00007","2017-12-18","","03","폐업","02","폐업","2026-01-13","","","","","119.00","150-030","서울특별시 영등포구 영등포동 423-16","","","캡슐M","2026-01-13 15:17:42","U","2026-01-15 02:40:00","숙박업 기타","191588.230944372","445940.009979264","숙박업 기타","2","0","0","0","0","0","0","0","","","","","0","0","N",
"469","숙박업","03_11_03_P","4620000","4620000-214-2006-00035","2006-01-20","","01","영업/정상","01","영업","","","","","041 6720763","197.38","357-954","충청남도 태안군 남면 몽산리 783-12","충청남도 태안군 남면 몽산포길 144","32152","몽산포랑바다랑","2026-01-13 09:40:06","U","2026-01-15 02:40:00","숙박업(생활)","135765.699177223","352941.94318318","숙박업(생활)","2","0","1","2","0","0","4","2","","","","자가","","","N",
"470","숙박업","03_11_03_P","5530000","5530000-214-2022-00002","2022-05-20","","01","영업/정상","01","영업","","","","","","5436.59","445-922","경기도 화성시 향남읍 구문천리 925-8","경기도 화성시 향남읍 발안공단로 86, 278개호실","18623","산단부동산컨설팅 주식회사 A동","2026-01-13 17:16:45","U","2026-01-15 02:40:00","숙박업(생활)","191910.421736856","398365.049748517","숙박업(생활)","0","0","2","20","0","0","0","34","","","","","0","0","N",
"471","숙박업","03_11_03_P","5530000","5530000-214-2022-00003","2022-06-10","","01","영업/정상","01","영업","","","","","","4511.60","445-922","경기도 화성시 향남읍 구문천리 925-6","경기도 화성시 향남읍 발안공단로 82, 155개호실","18623","산단부동산컨설팅 주식회사 B동","2026-01-13 17:15:19","U","2026-01-15 02:40:00","숙박업(생활)","191956.572686377","398366.335136611","숙박업(생활)","0","0","0","0","0","0","0","0","","","","","0","0","N",
"472","숙박업","03_11_03_P","6510000","6510000-214-2022-00011","2022-05-31","","01","영업/정상","01","영업","","","","","","1165.38","690-813","제주특별자치도 제주시 연동 263-2 제주1번가 더테라스","제주특별자치도 제주시 연동6길 5, 제주1번가 더테라스 (연동)","63132","신제주집","2026-01-13 09:47:21","U","2026-01-15 02:40:00","숙박업(생활)","152474.096060369","-1072.77590391526","숙박업(생활)","0","0","3","7","1","1","0","30","","","","","0","0","N",
"473","숙박업","03_11_03_P","3250000","3250000-214-2024-00009","2024-12-12","","01","영업/정상","01","영업","","","","","","921.22","600-046","부산광역시 중구 남포동6가 99","부산광역시 중구 중구로5번길 14 (남포동6가)","48981","더베이먼트 레지던스","2026-01-13 10:59:49","U","2026-01-15 02:40:00","숙박업(생활)","384717.473281883","179565.899233717","숙박업(생활)","0","0","7","20","0","0","0","32","","","","","0","0","N",
"474","숙박업","03_11_03_P","4420000","4420000-214-2026-00001","2026-01-14","","01","영업/정상","01","영업","","","","","","905.12","376-872","충청북도 보은군 산외면 동화리 20-11","충청북도 보은군 산외면 산외로 586","28902","팜스테이농업회사법인 주식회사","2026-01-14 13:21:36","I","2026-01-16 00:20:02","숙박업(생활)","","","숙박업(생활)","0","0","0","0","0","0","0","13","","","","","0","0","N",
"475","숙박업","03_11_03_P","3380000","3380000-214-2026-00003","2026-01-13","","01","영업/정상","01","영업","","","","","","47.04","613-828","부산광역시 수영구 민락동 34-7","부산광역시 수영구 민락본동로19번길 59, 4층 (민락동)","48290","아지트","2026-01-14 15:32:54","I","2026-01-16 00:20:02","숙박업(생활)","393630.621334446","186333.44431789","숙박업(생활)","0","0","4","4","0","0","0","1","","","","","0","0","N",
"476","숙박업","03_11_03_P","3000000","3000000-214-2026-00005","2026-01-12","","01","영업/정상","01","영업","","","","","","596.25","110-826","서울특별시 종로구 숭인동 217-6 3~5층","서울특별시 종로구 난계로29길 65-14, 3~5층 (숭인동)","03115","N joystay HOSTEL (엔조이스테이 호스텔)","2026-01-14 14:29:06","I","2026-01-16 00:20:02","숙박업(생활)","201689.360291466","452306.010081257","숙박업(생활)","0","0","3","5","0","0","0","0","","","","","0","0","N",
"477","숙박업","03_11_03_P","3000000","3000000-214-2026-00004","2026-01-12","","01","영업/정상","01","영업","","","","","","554.17","110-320","서울특별시 종로구 낙원동 235-11","서울특별시 종로구 종로17길 48 (낙원동)","03140","Halfrest HOSTEL (하프레스트 호스텔)","2026-01-14 14:32:29","I","2026-01-16 00:20:02","숙박업(생활)","198906.525582464","452222.26053706","숙박업(생활)","0","0","1","5","0","0","0","0","","","","","0","0","N",
"478","숙박업","03_11_03_P","3740000","3770000-214-2026-00001","2026-01-14","","01","영업/정상","01","영업","","","","","","0.00","442-140","경기도 수원시 팔달구 구천동 42-17","경기도 수원시 팔달구 매산로 159-13, 2~8층 (구천동)","16263","보원리버파크","2026-01-14 16:45:45","I","2026-01-16 00:20:02","숙박업(생활)","201546.800514113","419097.021658253","숙박업(생활)","0","0","2","8","0","0","0","28","","","","","0","0","N",
"479","숙박업","03_11_03_P","4490000","5650000-214-2026-00001","2026-01-14","","01","영업/정상","01","영업","","","","","","229.20","330-842","충청남도 천안시 동남구 목천읍 송전리 370 4,8,9동 1층","충청남도 천안시 동남구 목천읍 삼방로 833-3, 4,8,9동 1층","31064","펜션퀸피","2026-01-14 14:04:55","I","2026-01-16 00:20:02","숙박업(생활)","220662.01306594","369998.283577841","숙박업(생활)","0","0","1","1","0","0","0","2","","","","","0","0","N",
"480","숙박업","03_11_03_P","4490000","5650000-214-2026-00002","2026-01-14","","01","영업/정상","01","영업","","","","","","260.40","330-842","충청남도 천안시 동남구 목천읍 송전리 370 5,6동 1층","충청남도 천안시 동남구 목천읍 삼방로 833-3, 5,6동 1층","31064","펜션퀸","2026-01-14 14:06:53","I","2026-01-16 00:20:02","숙박업(생활)","220662.01306594","369998.283577841","숙박업(생활)","0","0","1","1","0","0","0","1","","","","","0","0","N",
"481","숙박업","03_11_03_P","4490000","5660000-201-1995-00001","1995-02-27","","01","영업/정상","01","영업","","","","","041 5557768","649.00","331-834","충청남도 천안시 서북구 성거읍 요방리 207-33","충청남도 천안시 서북구 성거읍 망향로 296","31053","휴온호텔","2026-01-14 09:15:29","U","2026-01-16 02:40:00","여관업","216096.131700428","371790.369852724","여관업","5","1","1","5","0","0","15","14","","","","","0","0","N",
"482","숙박업","03_11_03_P","4530000","4530000-201-2003-00009","2003-02-19","","01","영업/정상","01","영업","","","","","041 662 1216","105.90","356-836","충청남도 서산시 읍내동 163-28","충청남도 서산시 번화2로 20-7 (읍내동)","31984","부화장","2026-01-14 17:40:32","U","2026-01-16 02:40:00","여관업","150945.885517034","364472.059455482","여관업","0","0","0","0","0","0","2","10","","","","","0","0","N",
"483","숙박업","03_11_03_P","3460000","3460000-201-1997-00019","1997-01-23","","01","영업/정상","01","영업","","","","","053 764 1155","915.49","706-852","대구광역시 수성구 황금동 687-4","대구광역시 수성구 희망로 221 (황금동)","42144","보잉호텔수성점","2026-01-14 16:36:24","U","2026-01-16 02:40:00","일반호텔","346565.887759953","261941.687982749","일반호텔","5","1","1","4","0","0","3","24","","","","자가","0","0","N",
"484","숙박업","03_11_03_P","4510000","4510000-201-2010-00004","2010-07-15","","01","영업/정상","01","영업","","","","","041 932 8602","374.40","355-911","충청남도 보령시 성주면 성주리 250","충청남도 보령시 성주면 성주산로 386-50","33485","제이무인모텔펜션","2026-01-14 15:39:14","U","2026-01-16 02:40:00","여관업","168095.105251388","315126.4537688","여관업","4","0","1","3","0","0","8","9","","","","자가","0","0","N",
"485","숙박업","03_11_03_P","3510500","3510500-201-1995-00009","1995-10-06","","01","영업/정상","01","영업","","","","","032 8660086","814.20","","인천광역시 미추홀구 주안동 233-11","인천광역시 미추홀구 주안서로54번길 9 (주안동)","22136","온 오프(ON.OFF)","2026-01-14 10:18:14","U","2026-01-16 02:40:00","일반호텔","171490.522369475","440220.87108454","일반호텔","5","1","1","5","0","0","1","35","","","","임대","0","0","N",
"486","숙박업","03_11_03_P","3510500","3510500-201-2003-00002","2003-02-19","","01","영업/정상","01","영업","","","","","032 4299563","1698.55","","인천광역시 미추홀구 주안동 149-6","인천광역시 미추홀구 미추홀대로722번길 33 (주안동)","22135","보스코호텔","2026-01-14 14:23:03","U","2026-01-16 02:40:00","여관업","171820.470170962","440024.651745861","여관업","7","1","1","7","0","0","0","39","","","","자가","0","0","N",
"487","숙박업","03_11_03_P","3510500","3510500-201-2003-00015","2003-12-05","","01","영업/정상","01","영업","","","","","032 425 9555","1496.55","","인천광역시 미추홀구 주안동 69-5","인천광역시 미추홀구 경인로425번길 21 (주안동)","22141","에이엠모텔","2026-01-14 10:39:36","U","2026-01-16 02:40:00","여관업","172266.545680045","439706.392228901","여관업","7","1","1","7","1","1","0","34","","","","자가","0","0","N",
"488","숙박업","03_11_03_P","4500000","4500000-214-2002-00001","2002-07-04","","01","영업/정상","01","영업","","","","","042 8258211","1699.31","314-924","충청남도 공주시 반포면 학봉리 724","충청남도 공주시 반포면 천장이길 6","32626","계룡그린콘도","2026-01-14 15:35:46","U","2026-01-16 02:40:00","숙박업(생활)","221164.742219764","317524.28619141","숙박업(생활)","2","1","2","2","0","0","4","25","","","","","","","N",
"489","숙박업","03_11_03_P","3910000","3910000-201-1999-00017","1999-11-18","","01","영업/정상","01","영업","","","","","031 624 7083","512.43","450-828","경기도 평택시 평택동 293-11","경기도 평택시 평택로28번길 19 (평택동)","17912","레쟈망모텔","2026-01-14 16:05:57","U","2026-01-16 02:40:00","여관업","207868.720599227","387698.034545377","여관업","4","0","2","4","0","0","3","18","","","","","0","0","N",
"490","숙박업","03_11_03_P","3910000","3910029-201-2007-00001","2007-06-26","","01","영업/정상","01","영업","","","","","031 6620067","1249.66","459-821","경기도 평택시 신장동 192-2 외5필지","경기도 평택시 탄현로327번길 60 (신장동,외5필지)","17753","케이원(K one)호텔","2026-01-14 08:14:41","U","2026-01-16 02:40:00","일반호텔","204901.997453763","397887.774862872","일반호텔","6","1","1","6","0","0","0","35","","","","자가","0","0","N",
"491","숙박업","03_11_03_P","4540000","4540000-201-2019-00002","2019-09-17","","01","영업/정상","01","영업","","","","","041 742 9707","2353.68","320-822","충청남도 논산시 은진면 토양리 50","충청남도 논산시 은진면 안심로277번길 8","33003","고무신무인호텔","2026-01-14 15:12:57","U","2026-01-16 02:40:00","여관업","209113.951819746","293942.4835524","여관업","3","0","1","3","","","0","20","","","","임대","0","0","N",
"492","숙박업","03_11_03_P","3330000","3330000-214-2022-00005","2022-04-15","","01","영업/정상","01","영업","","","","","","464.10","612-040","부산광역시 해운대구 송정동 443-2","부산광역시 해운대구 송정광어골로 71, 4~6층 (송정동)","48073","바이브","2026-01-14 10:48:23","U","2026-01-16 02:40:00","숙박업(생활)","400033.191173697","188425.426146947","숙박업(생활)","0","0","4","5","0","0","0","2","","","","","0","0","N",
"493","숙박업","03_11_03_P","4191000","4191000-201-2002-00006","2002-06-24","","01","영업/정상","01","영업","","","","","033 731 7931","2264.00","","강원특별자치도 원주시 소초면 학곡리 555-1","강원특별자치도 원주시 소초면 치악로 3371-3","26304","(사)대한산업보건협회 치악산호텔","2026-01-14 15:17:30","U","2026-01-16 02:40:00","일반호텔","292858.792162006","438049.875471389","일반호텔","5","0","1","5","0","0","6","50","","","","자가","0","0","N",
"494","숙박업","03_11_03_P","4201000","4201000-201-1993-00005","1993-12-18","","01","영업/정상","01","영업","","","","","033 641 7441","344.70","","강원특별자치도 강릉시 옥천동 367-2","강원특별자치도 강릉시 중기안길 17 (옥천동)","25549","강릉 호텔플로어(Hotel Flow-er)","2026-01-14 11:53:32","U","2026-01-16 02:40:00","일반호텔","367596.747556305","474964.060139635","일반호텔","0","0","0","0","0","0","2","24","","","","","0","0","N",
"495","숙박업","03_11_03_P","4251000","4251000-201-1985-00001","1985-10-31","","01","영업/정상","01","영업","","","","","033 4366113","329.69","","강원특별자치도 홍천군 서석면 검산리 522","강원특별자치도 홍천군 서석면 검산길 147-19","25167","모둘자리","2026-01-14 14:28:33","U","2026-01-16 02:40:00","숙박업 기타","308417.239430455","468359.377991187","숙박업 기타","1","0","1","1","0","0","17","0","","","","","0","0","N",
"496","숙박업","03_11_03_P","4351000","4351000-201-1999-00007","1999-08-27","","01","영업/정상","01","영업","","","","","033 6735454","904.32","","강원특별자치도 양양군 강현면 물치리 33-1","강원특별자치도 양양군 강현면 동해대로 3573","25061","호텔당근","2026-01-14 10:45:10","U","2026-01-16 02:40:00","숙박업 기타","340934.309097124","518191.044487462","숙박업 기타","0","0","0","0","0","0","4","20","","","","자가","0","0","N",
"497","숙박업","03_11_03_P","4830000","4830000-201-2011-00003","2011-12-29","","01","영업/정상","01","영업","","","","","061 336 7588","1883.01","520-130","전라남도 나주시 송월동 1501","전라남도 나주시 송월2길 8 (송월동)","58261","라운즈스테이호텔","2026-01-14 10:53:35","U","2026-01-16 02:40:00","여관업","174130.579580925","168569.331936886","여관업","4","0","2","3","0","0","0","20","","","","자가","","","N",
"498","숙박업","03_11_03_P","6510000","6510000-201-1981-00001","1981-07-09","","01","영업/정상","01","영업","","","","","064 7475000","30033.10","690-813","제주특별자치도 제주시 연동 263-15","제주특별자치도 제주시 노연로 80 (연동)","63132","글래드호텔앤리조트(주)메종글래드제주","2026-01-14 14:58:17","U","2026-01-16 02:40:00","관광호텔","152390.482526722","-1164.56501308051","관광호텔","0","0","0","0","0","0","0","513","","","","","0","0","N",
"499","숙박업","03_11_03_P","4781000","4781000-201-2004-00001","2004-06-09","","01","영업/정상","01","영업","","","","","063 5615595","1271.80","","전북특별자치도 고창군 고창읍 월곡리 697 아리랑모텔","전북특별자치도 고창군 고창읍 월곡6길 6, 아리랑모텔","56430","아리랑호텔","2026-01-14 10:26:48","U","2026-01-16 02:40:00","여관업","173737.474627076","215112.904994926","여관업","7","1","2","6","0","0","4","31","","","","자가","0","0","N",
"500","숙박업","03_11_03_P","3650000","3650000-201-1998-00002","1998-02-06","","01","영업/정상","01","영업","","","","","042 527 5550","717.33","301-828","대전광역시 중구 오류동 168-2","대전광역시 중구 계룡로882번길 105 (오류동)","34910","궁전모텔","2026-01-14 14:42:18","U","2026-01-16 02:40:00","여관업","236400.356449354","313461.858879502","여관업","4","1","0","4","0","1","0","24","","","","","0","0","N",
"501","숙박업","03_11_03_P","3650000","3650000-201-1985-00011","1985-08-09","","01","영업/정상","01","영업","","","","","042584 7798","137.09","301-817","대전광역시 중구 산성동 143-1","대전광역시 중구 유등천동로 324-1 (산성동)","34987","뉴히딩크모텔","2026-01-14 14:41:26","U","2026-01-16 02:40:00","여관업","234736.279920143","312302.264065206","여관업","0","0","0","0","0","0","2","23","","","","","0","0","N",
"502","숙박업","03_11_03_P","3650000","3650000-201-1991-00010","1991-12-21","","01","영업/정상","01","영업","","","","","042 5264872","387.92","301-828","대전광역시 중구 오류동 167-11","대전광역시 중구 계룡로874번길 103 (오류동)","34910","큐모텔","2026-01-14 14:41:53","U","2026-01-16 02:40:00","여관업","236363.836118672","313520.183608137","여관업","0","0","0","0","0","0","1","21","","","","","0","0","N",
"503","숙박업","03_11_03_P","4810000","4810000-201-2012-00028","2012-08-09","","01","영업/정상","01","영업","","","","","061 685 0804","1690.77","555-809","전라남도 여수시 학동 177-2","전라남도 여수시 시청동3길 30-7 (학동)","59689","여수 웨이트호텔","2026-01-14 10:13:52","U","2026-01-16 02:40:00","일반호텔","260700.938352785","140142.648840554","일반호텔","7","0","2","7","0","0","0","46","","","","","0","0","N",
"504","숙박업","03_11_03_P","4170000","4170000-214-2026-00001","2026-01-05","","01","영업/정상","01","영업","","","","","","144.00","476-843","경기도 양평군 용문면 중원리 361-13","경기도 양평군 용문면 한솔길 94-2","12512","그날은 행복했다","2026-01-14 10:56:48","U","2026-01-16 02:40:00","숙박업(생활)","254850.430942829","449018.731251911","숙박업(생활)","2","0","1","2","0","0","1","0","","","","자가","0","0","N",
"505","숙박업","03_11_03_P","5330000","5330000-201-1988-00006","2003-06-07","","01","영업/정상","01","영업","","","","","","440.79","650-800","경상남도 통영시 무전동 987-17 우정모텔","경상남도 통영시 안개2길 35, 우정모텔 (무전동)","53037","우정모텔","2026-01-14 11:52:32","U","2026-01-16 02:40:00","여관업","330663.881976725","152086.81752443","여관업","4","1","1","4","0","1","2","16","","","","임대","0","0","N",
"506","숙박업","03_11_03_P","5380000","5380000-201-2004-00014","2004-08-06","","01","영업/정상","01","영업","","","","","055 3661150","1685.43","626-050","경상남도 양산시 중부동 686-6","경상남도 양산시 양산역8길 7 (중부동)","50629","호텔리자인(HOTEL LESIGN)","2026-01-14 13:33:43","U","2026-01-16 02:40:00","일반호텔","384293.663838038","206148.02625965","일반호텔","7","0","1","7","0","0","1","42","","","","임대","","","N",
"507","숙박업","03_11_03_P","3660000","3660000-214-2025-00007","2025-09-25","","01","영업/정상","01","영업","","","","","","0.00","302-830","대전광역시 서구 둔산동 1357","대전광역시 서구 둔산로51번길 38, 2~12층 일부호 (둔산동)","35233","이음","2026-01-14 15:26:45","U","2026-01-16 02:40:00","숙박업(생활)","234088.891754029","316964.687923659","숙박업(생활)","12","1","2","12","0","0","0","57","","","","임대","0","0","N",
"508","숙박업","03_11_03_P","4170000","4170000-214-2025-00018","2025-09-26","","03","폐업","02","폐업","2025-12-05","","","","","94.19","476-862","경기도 양평군 청운면 갈운리 1045-8","경기도 양평군 청운면 아실길 51-4, 1-2층","12532","자연바람","2026-01-14 16:17:00","U","2026-01-16 02:40:00","숙박업(생활)","265550.475950463","449329.522197629","숙박업(생활)","2","0","1","2","0","0","0","1","","","","자가","0","0","N",
"509","숙박업","03_11_03_P","3660000","3660000-214-2025-00006","2025-09-17","","01","영업/정상","01","영업","","","","","","3291.34","302-830","대전광역시 서구 둔산동 1357","대전광역시 서구 둔산로51번길 38, 2~12층 일부호 (둔산동)","35233","둔산 더스테이","2026-01-14 15:34:30","U","2026-01-16 02:40:00","숙박업(생활)","234088.891754029","316964.687923659","숙박업(생활)","12","1","2","12","0","0","0","100","","","","임대","0","0","N",
"510","숙박업","03_11_03_P","4160000","4160000-214-2016-00003","2016-06-08","","01","영업/정상","01","영업","","","","","","157.48","477-824","경기도 가평군 상면 임초리 129-3 , A동 1층, B.C동 각 2층","경기도 가평군 상면 임초밤안골로 119-95, A동 1층, B.C동 각 2층","12447","나르샤의정원","2026-01-14 16:39:57","U","2026-01-16 02:40:00","숙박업(생활)","233039.682796638","472772.651735835","숙박업(생활)","2","0","2","2","0","0","0","5","","","","","0","0","N",
"511","숙박업","03_11_03_P","3080000","3080000-201-1983-00241","1983-06-17","","01","영업/정상","01","영업","","","","","0209881761","208.09","142-815","서울특별시 강북구 미아동 329-70","서울특별시 강북구 솔샘로 301 (미아동)","01179","자기만의 방","2026-01-14 11:00:30","U","2026-01-16 02:40:00","여관업","202220.191491143","457314.407196985","여관업","0","0","0","0","0","0","8","15","","","","","0","0","N",
"512","숙박업","03_11_03_P","4781000","4781000-201-1998-00001","1998-01-26","","01","영업/정상","01","영업","","","","","063 5616111","162.27","","전북특별자치도 고창군 대산면 매산리 968-4 로얄모텔","전북특별자치도 고창군 대산면 대산길 24, 로얄모텔","56468","로얄파크장여관","2026-01-14 10:27:02","U","2026-01-16 02:40:00","여관업","163978.058990563","204863.614289113","여관업","3","1","1","3","0","0","10","10","","","","","0","0","N",
"513","숙박업","03_11_03_P","4781000","4781000-201-1999-00002","1999-06-26","","01","영업/정상","01","영업","","","","","063 5645466","372.39","","전북특별자치도 고창군 흥덕면 동사리 542 옥수모텔","전북특별자치도 고창군 흥덕면 선운대로 3813, 옥수모텔","56413","옥수장여관","2026-01-14 10:27:14","U","2026-01-16 02:40:00","여관업","173373.944141719","224833.739518642","여관업","3","1","1","3","0","0","17","0","","","","","0","0","N",
"514","숙박업","03_11_03_P","5170000","5170000-201-1994-00002","1994-12-03","","01","영업/정상","01","영업","","","","","054 6826964","1053.00","764-805","경상북도 영양군 영양읍 서부리 507-8","경상북도 영양군 영양읍 낙원로 62","36539","낙원호텔","2026-01-14 13:19:24","U","2026-01-16 02:40:00","여관업","388507.059477549","353392.219051224","여관업","4","0","1","1","0","0","20","9","","","","자가","","","N",
"515","숙박업","03_11_03_P","4400000","4400000-214-1997-00001","1997-09-30","","01","영업/정상","01","영업","","","","","043 6407100","9014.54","390-832","충청북도 제천시 청풍면 교리 33","충청북도 제천시 청풍면 청풍호로 1763","27215","힐하우스","2026-01-14 17:40:07","U","2026-01-16 02:40:00","숙박업(생활)","304887.488905311","391501.880947449","숙박업(생활)","7","3","0","7","0","3","22","28","","","","자가","0","0","N",
"516","숙박업","03_11_03_P","4400000","4400000-201-1997-00002","1997-09-30","","01","영업/정상","01","영업","","","","","043 6407000","18178.77","390-832","충청북도 제천시 청풍면 교리 99","충청북도 제천시 청풍면 청풍호로 1798","27215","레이크관광호텔","2026-01-14 17:41:28","U","2026-01-16 02:40:00","관광호텔","304722.530337466","391207.333776874","관광호텔","8","0","0","8","0","0","75","105","","","","자가","","","N",
"517","숙박업","03_11_03_P","4470000","4470000-201-1989-00001","1989-01-26","","01","영업/정상","01","영업","","","","","043 881 8387","812.04","369-824","충청북도 음성군 대소면 오산리 114-24","충청북도 음성군 대소면 오태로 76-6","27668","월드파크","2026-01-14 14:07:46","U","2026-01-16 02:40:00","여관업","242955.782381937","385317.169870164","여관업","0","0","1","5","0","0","18","10","","","","","","","N",
"518","숙박업","03_11_03_P","3180000","3180000-201-2014-00004","2014-12-01","","01","영업/정상","01","영업","","","","","000262225000","10002.11","150-874","서울특별시 영등포구 여의도동 17-5","서울특별시 영등포구 의사당대로 16 (여의도동)","07236","글래드호텔 여의도","2026-01-14 09:40:45","U","2026-01-16 02:40:00","관광호텔","192622.209000336","447248.142200812","관광호텔","12","5","0","0","0","0","1","318","","","","","0","0","N",
"519","숙박업","03_11_03_P","5440000","5440000-201-1988-00003","1988-04-19","","01","영업/정상","01","영업","","","","","055 8833699","422.40","667-822","경상남도 하동군 화개면 탑리 674-5","경상남도 하동군 화개면 화개로 13","52303","가비원모텔","2026-01-14 15:00:57","U","2026-01-16 02:40:00","여관업","256671.358437848","188023.901528562","여관업","0","0","0","0","0","0","0","16","","","","","0","0","N",
"520","숙박업","03_11_03_P","5680000","5680000-214-2023-00001","2023-10-04","","01","영업/정상","01","영업","","","","","","4475.83","343-050","충청남도 당진시 수청동 1226","충청남도 당진시 수청5길 38, 7~10층 별첨의 일부호 (수청동)","31772","어반스테이 당진터미널","2026-01-14 17:04:42","U","2026-01-16 02:40:00","숙박업(생활)","168454.067370635","377640.979518164","숙박업(생활)","0","0","7","10","0","0","14","170","","","","","0","0","N",
"521","숙박업","03_11_03_P","4201000","4201000-201-2026-00001","2026-01-14","","01","영업/정상","01","영업","","","","","","349.20","","강원특별자치도 강릉시 교동 156-64","강원특별자치도 강릉시 율곡로 2872 (교동)","25491","나나호텔","2026-01-15 13:27:50","I","2026-01-17 00:20:02","여관업","366971.81012266","474734.296435225","여관업","0","0","2","4","0","0","0","18","","","","","0","0","N",
"522","숙박업","03_11_03_P","4870000","4870000-214-2026-00001","2026-01-15","","01","영업/정상","01","영업","","","","","","130.09","542-863","전라남도 구례군 토지면 외곡리 843 봉쥬르펜션","전라남도 구례군 토지면 섬진강대로 4310-20, 봉쥬르펜션","57623","지리산봉쥬르펜션","2026-01-15 13:04:29","I","2026-01-17 00:20:02","숙박업(생활)","254670.975314816","189409.157888322","숙박업(생활)","2","0","1","2","0","0","0","5","","","","","0","0","N",
"523","숙박업","03_11_03_P","3990000","3990000-214-2026-00001","2026-01-15","","01","영업/정상","01","영업","","","","","","1738.16","472-865","경기도 남양주시 진접읍 장현리 349-1 스카이마크91, 3~20층 일부호","경기도 남양주시 진접읍 장현천로 19, 스카이마크91 3~20층 일부호","12013","스카이91 레지던스","2026-01-15 11:21:54","I","2026-01-17 00:20:02","숙박업(생활)","216151.289888113","468446.346830855","숙박업(생활)","20","2","3","20","0","0","62","0","","","","자가","0","0","N",
"524","숙박업","03_11_03_P","3010000","3010000-201-2026-00002","2026-01-15","","01","영업/정상","01","영업","","","","","","541.67","100-861","서울특별시 중구 충무로2가 51-10","서울특별시 중구 수표로 3-8 (충무로2가)","04553","빅박 스테이(,Big Box Stay)","2026-01-15 16:21:07","I","2026-01-17 00:20:02","숙박업 기타","199045.57179756","451036.179210288","숙박업 기타","4","0","1","4","0","0","0","25","","","","","0","0","N",
