"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명","기타내역2",
"519","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022020000014","2020-07-30","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 달동 1302-21 1층 102호","울산광역시 남구 화합로125번길 19, 1층 102호 (달동)","44720","조개PC","2026-01-13 16:56:45","U","2026-01-15 02:40:00","","412008.730159716","228705.08234969","인터넷컴퓨터게임시설제공업","유통관련업","0","","","70.79","0","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","성인PC방",
"520","인터넷컴퓨터게임시설제공업","03_05_05_P","3780000","CDFF2241022021000032","2021-07-30","","01","영업/정상","13","영업중","","","","","","","","경기도 성남시 수정구 신흥동 5255","경기도 성남시 수정구 수정남로 130-1, 1층 (신흥동)","13340","큰방PC","2026-01-13 09:40:11","U","2026-01-15 02:40:00","","212486.056401785","437878.338943304","인터넷컴퓨터게임시설제공업","유통관련업","2","","","30.99","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","7","","전체이용가","","","","주거지역","성인PC방",
"521","인터넷컴퓨터게임시설제공업","03_05_05_P","4520000","CDFF2241022021000017","2021-09-09","2026-01-13","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","충청남도 아산시 인주면 밀두리 439 2호","충청남도 아산시 인주면 현대로 1308, 2호","31436","로또PC","2026-01-13 09:43:08","U","2026-01-15 02:40:00","","189734.131319524","374246.577106192","인터넷컴퓨터게임시설제공업","유통관련업","0","","","50","0","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","성인PC방",
"522","인터넷컴퓨터게임시설제공업","03_05_05_P","4010000","CDFF2241022021000041","2021-09-02","","01","영업/정상","13","영업중","","","","","","","","경기도 시흥시 정왕동 2302 역전프라자","경기도 시흥시 마유로 415, 역전프라자 120호 (정왕동)","15024","순이PC","2026-01-13 16:43:03","U","2026-01-15 02:40:00","","176947.772278547","427803.454088106","인터넷컴퓨터게임시설제공업","유통관련업","0","","","66","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","","",
"523","인터넷컴퓨터게임시설제공업","03_05_05_P","3600000","CDFF2241022025000007","2025-08-18","","01","영업/정상","13","영업중","","","","","","","","광주광역시 서구 치평동 1231-3","광주광역시 서구 시청로 57, 1층 105호 (치평동)","61949","동자PC","2026-01-13 14:34:13","U","2026-01-15 02:40:00","","186366.034927255","183844.219999606","인터넷컴퓨터게임시설제공업","유통관련업","0","","","39.6","0","0","","0","0","0","0","","","","","","","","","","","","7","","전체이용가","","","","","성인PC",
"524","인터넷컴퓨터게임시설제공업","03_05_05_P","3930000","CDFF2241022025000065","2025-09-30","","01","영업/정상","13","영업중","","","","","","","","경기도 안산시 상록구 사동 1241-1 102호","경기도 안산시 상록구 이화3길 25, 102호 (사동)","15584","와! PC","2026-01-13 16:28:16","U","2026-01-15 02:40:00","","187208.754138785","422043.20176039","인터넷컴퓨터게임시설제공업","유통관련업","0","","","27","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","",
"525","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022022000051","2022-12-08","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 달동 569-13","울산광역시 남구 삼산로155번길 42, 1층 (달동)","44695","맥라렌PC","2026-01-13 17:47:28","U","2026-01-15 02:40:00","","410609.244437064","229218.05031715","인터넷컴퓨터게임시설제공업","유통관련업","0","","","59.5","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인PC방",
"526","인터넷컴퓨터게임시설제공업","03_05_05_P","5220000","CDFF2241022023000002","2023-01-09","","01","영업/정상","13","영업중","","","","","","","","경상북도 칠곡군 왜관읍 왜관리 205-7","경상북도 칠곡군 왜관읍 중앙로 264-2","39883","메가 PC","2026-01-13 15:43:10","U","2026-01-15 02:40:00","","325973.210774022","278454.830162282","인터넷컴퓨터게임시설제공업","유통관련업","0","","","43","0","0","","0","0","0","0","","","","","","","","","","","","3","","청소년이용불가","","","","","성인PC방",
"527","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022022000044","2022-11-17","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 달동 1282-11","울산광역시 남구 달삼로48번길 13, 1층 (달동)","44721","바나나PC","2026-01-13 16:05:30","U","2026-01-15 02:40:00","","411682.530521641","228647.560898736","인터넷컴퓨터게임시설제공업","유통관련업","0","","","22.79","0","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","","성인PC방",
"528","인터넷컴퓨터게임시설제공업","03_05_05_P","4490000","CDFF2241022021000027","2021-05-06","","03","폐업","03","폐업","2026-01-12","","","","","","","충청남도 천안시 서북구 성정동 186-1 영동편의점","충청남도 천안시 서북구 성정로 127, 영동편의점 1층 (성정동)","31143","킹PC","2026-01-13 10:25:28","U","2026-01-15 02:40:00","","212802.545266932","368034.398769629","인터넷컴퓨터게임시설제공업","유통관련업","0","","","52.19","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","","성인PC방",
"529","인터넷컴퓨터게임시설제공업","03_05_05_P","3490000","CDFF2241022025000004","2025-05-22","","01","영업/정상","13","영업중","","","","","","","","인천광역시 중구 중산동 1875-9 영종 힐링프라자","인천광역시 중구 하늘달빛로 78, 109호 (중산동, 영종 힐링프라자)","22402","행운PC","2026-01-13 15:14:03","U","2026-01-15 02:40:00","","160906.291833176","442776.82416659","인터넷컴퓨터게임시설제공업","유통관련업","0","","","38.61","0","0","","0","0","0","0","","","","","","","","","","","","8","","","","","","","성인PC방",
"530","인터넷컴퓨터게임시설제공업","03_05_05_P","3990000","CDFF2241022025000006","2025-06-11","","01","영업/정상","13","영업중","","","","","","","","경기도 남양주시 금곡동 404-34 101호","경기도 남양주시 사릉로 19-6, 101호 (금곡동)","12234","행운PC방","2026-01-13 16:50:58","U","2026-01-15 02:40:00","","218222.652774051","459211.04042392","인터넷컴퓨터게임시설제공업","유통관련업","0","","","34.2","0","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","",
"531","인터넷컴퓨터게임시설제공업","03_05_05_P","3930000","CDFF2241022025000016","2025-03-14","","01","영업/정상","13","영업중","","","","","","","","경기도 안산시 상록구 사동 1298-9 103호","경기도 안산시 상록구 네고지3길 13, 103호 (사동)","15589","깐부PC","2026-01-13 16:39:02","U","2026-01-15 02:40:00","","186650.447109733","421670.895792604","인터넷컴퓨터게임시설제공업","유통관련업","0","","","33","0","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","",
"532","인터넷컴퓨터게임시설제공업","03_05_05_P","3910000","CDFF2241022025000014","2025-02-19","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 포승읍 도곡리 1130-4","경기도 평택시 포승읍 여술2길 60, 1층","17955","따이소PC","2026-01-13 16:39:47","U","2026-01-15 02:40:00","","186003.651279827","387652.427151416","인터넷컴퓨터게임시설제공업","유통관련업","0","","","25.23","0","0","","0","0","0","0","","","","","","","","","","","","3","","","","","","","성인PC방",
"533","인터넷컴퓨터게임시설제공업","03_05_05_P","5220000","CDFF2241022025000009","2025-03-06","","01","영업/정상","13","영업중","","","","","","","","경상북도 칠곡군 석적읍 중리 125-2","경상북도 칠곡군 석적읍 북중리3길 25","39839","제우스 PC방","2026-01-13 16:41:56","U","2026-01-15 02:40:00","","326866.813627185","287262.182774163","인터넷컴퓨터게임시설제공업","유통관련업","0","","","121.7","0","0","","0","0","0","0","","","","","","","","","","","","8","","전체이용가","","","","","성인 PC방",
"534","인터넷컴퓨터게임시설제공업","03_05_05_P","3940000","CDFF2241022025000004","2025-03-05","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 일산동구 백석동 1297 103호","경기도 고양시 일산동구 강석로 5, 103호 (백석동)","10447","백석PC","2026-01-13 15:48:42","U","2026-01-15 02:40:00","","181223.711423969","460201.061399648","인터넷컴퓨터게임시설제공업","유통관련업","0","","","33.48","0","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","성인PC방",
"535","인터넷컴퓨터게임시설제공업","03_05_05_P","5680000","CDFF2241022022000006","2022-05-12","","01","영업/정상","13","영업중","","","","","","","","충청남도 당진시 채운동 1080","충청남도 당진시 먹거리길 10 (채운동)","31777","플러스PC","2026-01-13 17:49:16","U","2026-01-15 02:40:00","","166998.183550512","376115.565184413","인터넷컴퓨터게임시설제공업","유통관련업","0","","","61.62","0","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","성인PC",
"536","인터넷컴퓨터게임시설제공업","03_05_05_P","3730000","CDFF2241022023000048","2023-11-10","","01","영업/정상","13","영업중","","","","","","","","울산광역시 울주군 범서읍 구영리 847-1","울산광역시 울주군 범서읍 점촌3길 10-9, 1층 102호","44924","모모PC","2026-01-13 10:06:33","U","2026-01-15 02:40:00","","403015.222656223","232797.000062213","인터넷컴퓨터게임시설제공업","유통관련업","0","","","40.32","0","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","성인PC방",
"537","인터넷컴퓨터게임시설제공업","03_05_05_P","5530000","CDFF2241022025000008","2025-01-17","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 우정읍 조암리 263-1","경기도 화성시 우정읍 조암남로 47, 1층","18565","퍼펙트PC","2026-01-13 18:38:28","U","2026-01-15 02:40:00","","183940.77175364","398110.350791148","인터넷컴퓨터게임시설제공업","유통관련업","0","","","46.2","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인PC방",
"538","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022025000003","2025-01-16","","03","폐업","03","폐업","2026-01-12","","","","","","","울산광역시 남구 달동 1258-3","울산광역시 남구 삼산로254번길 17, 3층 (달동)","44718","맨디PC","2026-01-13 09:17:33","U","2026-01-15 02:40:00","","411739.999683373","228893.069534324","인터넷컴퓨터게임시설제공업","유통관련업","0","","","164.52","0","0","","0","0","0","0","","","","","","","","","","","","10","","","","","","","성인PC방",
"539","인터넷컴퓨터게임시설제공업","03_05_05_P","5130000","CDFF2241022024000017","2024-11-18","","01","영업/정상","13","영업중","","","","","","","","경상북도 경산시 중방동 880-11","경상북도 경산시 경안로 174 (중방동)","38632","강남PC","2026-01-13 11:44:25","U","2026-01-15 02:40:00","","356962.100897399","259493.367838545","인터넷컴퓨터게임시설제공업","유통관련업","0","","","55.44","0","0","","0","0","0","0","","","","","","","","","","","","7","","전체이용가","","","","","성인PC방",
"540","인터넷컴퓨터게임시설제공업","03_05_05_P","3740000","CDFF2241022026000004","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 장안구 영화동 398-1 메가플러스","경기도 수원시 장안구 수성로258번길 3, 메가플러스 106호 (영화동)","16274","MEGA 게임랜드","2026-01-14 13:19:14","I","2026-01-16 00:20:02","","200019.525025731","420847.281566755","인터넷컴퓨터게임시설제공업","유통관련업","0","","","38.61","0","0","","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","","",
"541","인터넷컴퓨터게임시설제공업","03_05_05_P","3080000","CDFF2241022026000001","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 미아동 137-2","서울특별시 강북구 도봉로20가길 12, 1층 (미아동)","01164","스마일PC","2026-01-14 15:43:40","I","2026-01-16 00:20:02","","202579.552803454","457423.250406763","인터넷컴퓨터게임시설제공업","유통관련업","0","","","37.51","0","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","",
"542","인터넷컴퓨터게임시설제공업","03_05_05_P","3910000","CDFF2241022026000008","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 평택동 69-23","경기도 평택시 중앙로 22-1, 1층 (평택동)","17911","골든벨PC라운지","2026-01-14 17:14:20","I","2026-01-16 00:20:02","","207549.509355101","388153.873029464","인터넷컴퓨터게임시설제공업","유통관련업","0","","","55.26","0","0","","0","0","0","0","","","","","","","","","","","","0","","청소년이용불가","","","","","",
"543","인터넷컴퓨터게임시설제공업","03_05_05_P","5350000","CDFF2241022026000001","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","경상남도 김해시 구산동 305-3 ,1층","경상남도 김해시 구산로42번길 13-1, 1층 (구산동)","50909","쭌PC","2026-01-14 14:48:36","I","2026-01-16 00:20:02","","370419.850583288","195816.50650819","인터넷컴퓨터게임시설제공업","유통관련업","3","","","28","2","1","","0","0","0","0","","","","","","","","","","","","7","","","","","","일반주거지역","",
"544","인터넷컴퓨터게임시설제공업","03_05_05_P","3830000","CDFF2241022026000003","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","경기도 안양시 만안구 안양동 900-39","경기도 안양시 만안구 박달로 546, 2층 (안양동)","14005","OK PC","2026-01-14 16:11:24","I","2026-01-16 00:20:02","","192255.051346322","433377.044571568","인터넷컴퓨터게임시설제공업","유통관련업","0","","","66.03","0","0","","0","0","0","0","","","","","","","","","","","","10","","청소년이용불가","","","","","성인PC방",
"545","인터넷컴퓨터게임시설제공업","03_05_05_P","3540000","CDFF2241022026000003","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","인천광역시 부평구 부평동 397-4 로얄프라자","인천광역시 부평구 부흥로 329, 로얄프라자 1층 118호 (부평동)","21360","미쓰바둑이방","2026-01-14 09:18:30","I","2026-01-16 00:20:02","","175932.105189782","444075.303644827","인터넷컴퓨터게임시설제공업","유통관련업","0","","","46.52","0","0","","0","0","0","0","","","","","","","","","","","","8","","청소년이용불가","","","","","성인PC방",
"546","인터넷컴퓨터게임시설제공업","03_05_05_P","4010000","CDFF2241022026000002","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","경기도 시흥시 조남동 659 더 드림 110호","경기도 시흥시 목감남서로 9-7, 더 드림 110호 (조남동)","14988","메가PC","2026-01-14 13:43:29","I","2026-01-16 00:20:02","","186784.457651183","430625.692333627","인터넷컴퓨터게임시설제공업","유통관련업","0","","성인PC방","49.4","0","0","","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","","",
"547","인터넷컴퓨터게임시설제공업","03_05_05_P","3670000","CDFF2241022026000002","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","대전광역시 유성구 구암동 624-28","대전광역시 유성구 유성대로646번길 49, 101호 (구암동)","34182","탱크PC","2026-01-14 10:00:18","I","2026-01-16 00:20:02","","229665.994073047","316748.928005332","인터넷컴퓨터게임시설제공업","유통관련업","0","","","62.55","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","",
"548","인터넷컴퓨터게임시설제공업","03_05_05_P","4490000","CDFF2241022026000003","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 동남구 목천읍 천정리 109-5","충청남도 천안시 동남구 목천읍 성남로 19, 103 ~ 104호","31234","KING PC","2026-01-14 08:47:10","I","2026-01-16 00:20:02","","218382.46538369","363165.336187363","인터넷컴퓨터게임시설제공업","유통관련업","0","","","89.6","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","","",
"549","인터넷컴퓨터게임시설제공업","03_05_05_P","4490000","CDFF2241022026000004","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 동남구 신부동 474-2","충청남도 천안시 동남구 신부10길 10, 1층 (신부동)","31125","여사장PC","2026-01-14 16:35:49","I","2026-01-16 00:20:02","","214138.659251042","368424.508645504","인터넷컴퓨터게임시설제공업","유통관련업","0","","","38.43","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","","",
"550","인터넷컴퓨터게임시설제공업","03_05_05_P","3710000","CDFF2241022026000001","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","울산광역시 동구 전하동 635-14","울산광역시 동구 진성3길 40, 2층 (전하동)","44043","공원PC","2026-01-14 10:31:41","I","2026-01-16 00:20:02","","420171.104103156","226114.010581654","인터넷컴퓨터게임시설제공업","유통관련업","2","기타","","98.4","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","7","","","","","","일반주거지역","성인 PC방",
"551","인터넷컴퓨터게임시설제공업","03_05_05_P","3910000","CDFF2241022023000081","2023-07-14","","03","폐업","03","폐업","2026-01-14","","","","","","","경기도 평택시 평택동 35-10 평택 코아루 두드림","경기도 평택시 평택1로12번길 35, 201호 (평택동, 평택 코아루 두드림)","17910","진pc","2026-01-14 17:58:10","U","2026-01-16 02:40:00","","207800.732992368","388047.157921012","인터넷컴퓨터게임시설제공업","유통관련업","0","","","96.82","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인PC방",
"552","인터넷컴퓨터게임시설제공업","03_05_05_P","4010000","CDFF2241022023000036","2023-09-12","","01","영업/정상","13","영업중","","","","","","","","경기도 시흥시 신천동 833-1 섬김교회","경기도 시흥시 신천5길 21, 섬김교회 101호 (신천동)","14948","부엉이PC","2026-01-14 14:57:12","U","2026-01-16 02:40:00","","180461.241243955","437309.376653602","인터넷컴퓨터게임시설제공업","유통관련업","0","","","33","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","","성인PC방",
"553","인터넷컴퓨터게임시설제공업","03_05_05_P","3820000","CDFF2241022023000007","2023-06-21","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 민락동 813-3 메가타워 101호","경기도 의정부시 오목로205번길 55, 메가타워 101호 (민락동)","11813","판도라PC","2026-01-14 13:15:05","U","2026-01-16 02:40:00","","208369.729611209","471489.429701166","인터넷컴퓨터게임시설제공업","유통관련업","12","기타","","47.15","9","3","근린생활시설","0","0","0","0","","","","","","","","","","","","8","","","","","","일반상업지역","성인PC방",
"554","인터넷컴퓨터게임시설제공업","03_05_05_P","5080000","CDFF2241022016000025","2016-05-25","","01","영업/정상","13","영업중","","","","","","","","경상북도 구미시 인의동 678-1","경상북도 구미시 인동19길 20 (인의동)","39439","곰PC","2026-01-14 10:42:10","U","2026-01-16 02:40:00","","328582.443594267","289697.326137571","인터넷컴퓨터게임시설제공업","유통관련업","2","","","46.28","1","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC방",
"555","인터넷컴퓨터게임시설제공업","03_05_05_P","4490000","CDFF2241022024000073","2024-11-08","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 서북구 성정동 196-27 대진약국 1층","충청남도 천안시 서북구 봉정로 120-1, 대진약국 1층 (성정동)","31145","성정메가PC","2026-01-14 13:45:51","U","2026-01-16 02:40:00","","212567.052209986","367944.488129829","인터넷컴퓨터게임시설제공업","유통관련업","0","","","39.2","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인PC방",
"556","인터넷컴퓨터게임시설제공업","03_05_05_P","3740000","CDFF2241022024000023","2024-08-16","","04","취소/말소/만료/정지/중지","35","직권말소","2026-01-14","","","","","","","경기도 수원시 권선구 세류동 1005-23","경기도 수원시 권선구 세지로5번길 4, 1층 (세류동)","16588","팡팡PC","2026-01-14 11:00:02","U","2026-01-16 02:40:00","","201217.626364859","416788.041981309","인터넷컴퓨터게임시설제공업","유통관련업","0","","","31.6","1","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","주거지역","",
"557","인터넷컴퓨터게임시설제공업","03_05_05_P","5080000","CDFF2241022022000001","2022-01-13","","01","영업/정상","13","영업중","","","","","","","","경상북도 구미시 원평동 1032-61","경상북도 구미시 금오시장로2길 9, 1층 (원평동)","39229","위너PC","2026-01-14 10:38:17","U","2026-01-16 02:40:00","","320662.731715408","292440.979521109","인터넷컴퓨터게임시설제공업","유통관련업","0","","","277.14","0","0","","0","0","0","0","","","","","","","","","","","","10","","","","","","","성인PC방",
"558","인터넷컴퓨터게임시설제공업","03_05_05_P","3050000","CDFF2241022022000001","2022-01-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동대문구 답십리동 68-1","서울특별시 동대문구 전농로 94, 1층 4호 (답십리동)","02538","에스 PC","2026-01-14 08:55:50","U","2026-01-16 02:40:00","","205033.874040234","452322.301296488","인터넷컴퓨터게임시설제공업","유통관련업","0","","","28.5","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC",
"559","인터넷컴퓨터게임시설제공업","03_05_05_P","3510500","CDFF2241022023000005","2023-05-01","","01","영업/정상","13","영업중","","","","","","","","인천광역시 미추홀구 용현동 628-86","인천광역시 미추홀구 토금북로18번길 17-1, 1층 좌측호 (용현동)","22186","딸기PC","2026-01-14 14:01:15","U","2026-01-16 02:40:00","","167729.404455686","439158.549388011","인터넷컴퓨터게임시설제공업","유통관련업","0","","","54.55","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","",
"560","인터넷컴퓨터게임시설제공업","03_05_05_P","4050000","CDFF2241022025000040","2025-11-21","","01","영업/정상","13","영업중","","","","","","","","경기도 용인시 처인구 양지읍 남곡리 112-1 1층 가동","경기도 용인시 처인구 양지읍 용곡로20번길 6-3, 가동 1층","17161","솜사탕PC","2026-01-14 13:29:08","U","2026-01-16 02:40:00","","225815.962935504","413846.668248384","인터넷컴퓨터게임시설제공업","유통관련업","0","","","75.21","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","",
"561","인터넷컴퓨터게임시설제공업","03_05_05_P","4490000","CDFF2241022023000026","2023-03-20","2026-01-14","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","충청남도 천안시 서북구 성정동 1518","충청남도 천안시 서북구 성정공원5로 10-16 (성정동)","31109","황금PC","2026-01-14 13:28:53","U","2026-01-16 02:40:00","","212254.651116813","369489.268571022","인터넷컴퓨터게임시설제공업","유통관련업","0","","","33.48","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","","성인PC방",
"562","인터넷컴퓨터게임시설제공업","03_05_05_P","4490000","CDFF2241022024000003","2024-01-18","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 서북구 성정동 734-5","충청남도 천안시 서북구 양지9길 12, 103호 (성정동)","31146","킹 PC","2026-01-14 11:20:11","U","2026-01-16 02:40:00","","212408.336131661","367873.935943003","인터넷컴퓨터게임시설제공업","유통관련업","0","","","96.68","0","0","","0","0","0","0","","","","","","","","","","","","60","","","","","","","성인PC방",
"563","인터넷컴퓨터게임시설제공업","03_05_05_P","3530000","CDFF2241022025000027","2025-09-15","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 간석동 211-1 2층","인천광역시 남동구 남동대로922번길 8, 2층 (간석동)","21544","애플 PC","2026-01-14 11:18:58","U","2026-01-16 02:40:00","","174156.289942653","440306.694244365","인터넷컴퓨터게임시설제공업","유통관련업","0","","","151.68","0","0","","0","0","0","0","","","","","","","","","","","","9","","청소년이용불가","","","","","성인PC방",
"564","인터넷컴퓨터게임시설제공업","03_05_05_P","4010000","CDFF2241022022000030","2022-12-12","","03","폐업","03","폐업","2026-01-14","","","","","","","경기도 시흥시 정왕동 1742-7 청송프라자","경기도 시흥시 중심상가3길 26, 청송프라자 108호 (정왕동)","15066","맥스PC (MAX PC)","2026-01-14 14:56:40","U","2026-01-16 02:40:00","","176503.807943072","426926.748246696","인터넷컴퓨터게임시설제공업","유통관련업","0","","","27.3","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","","성인PC방",
"565","인터넷컴퓨터게임시설제공업","03_05_05_P","3680000","CDFF2241022016000013","2016-09-30","","01","영업/정상","13","영업중","","","","","","","","대전광역시 대덕구 신탄진동 157-6","대전광역시 대덕구 신탄진동로23번길 2, 지상1층 (신탄진동)","34310","여우PC","2026-01-14 16:01:33","U","2026-01-16 02:40:00","","238666.098735219","327529.153340499","인터넷컴퓨터게임시설제공업","유통관련업","0","","","66.11","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC방",
"566","인터넷컴퓨터게임시설제공업","03_05_05_P","5710000","CDFF2241022008000114","2008-05-20","","03","폐업","03","폐업","2026-01-13","","","","","","","충청북도 청주시 상당구 용암동 1595 5층","충청북도 청주시 상당구 월평로 182, 5층 (용암동, 최동석 소아과)","28776","락PC스테이션(용암점)","2026-01-14 16:25:16","U","2026-01-16 02:40:00","","245052.669625097","345548.257505494","인터넷컴퓨터게임시설제공업","유통관련업","8","기타","","297.78","7","1","근린생활시설","","40","","","","","","","","","","","","","","86","","전체이용가","","","","근린상업지역","",
"567","인터넷컴퓨터게임시설제공업","03_05_05_P","3860000","CDFF2241022025000011","2025-04-23","","04","취소/말소/만료/정지/중지","25","영업정지","","2026-01-05","2026-07-04","","","","","경기도 부천시 원미구 심곡동 458-8","경기도 부천시 원미구 신흥로 38, 1층 (심곡동)","14635","홈런PC","2026-01-14 14:56:44","U","2026-01-16 02:40:00","","180219.396312211","442784.275204043","인터넷컴퓨터게임시설제공업","유통관련업","0","","","35.28","0","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","","성인PC",
"568","인터넷컴퓨터게임시설제공업","03_05_05_P","5710000","CDFF2241022025000013","2025-02-28","","01","영업/정상","13","영업중","","","","","","","","충청북도 청주시 청원구 율량동 1169 스카이빌딩","충청북도 청주시 청원구 주성로96번길 30, 스카이빌딩 102호 (율량동)","28340","앵두PC","2026-01-14 17:12:44","U","2026-01-16 02:40:00","","242697.930536486","351911.260714013","인터넷컴퓨터게임시설제공업","유통관련업","0","기타","보드게임,맞고,포커","41.49","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","일반주거지역","성인PC방",
"569","인터넷컴퓨터게임시설제공업","03_05_05_P","4050000","CDFF2241022025000010","2025-03-27","","01","영업/정상","13","영업중","","","","","","","","경기도 용인시 처인구 남사읍 원암리 222-13 1층","경기도 용인시 처인구 남사읍 천덕산로 452, 1층","17124","언니PC","2026-01-14 13:28:30","U","2026-01-16 02:40:00","","212961.314687024","399005.650032223","인터넷컴퓨터게임시설제공업","유통관련업","0","","","86.4","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC방",
"570","인터넷컴퓨터게임시설제공업","03_05_05_P","4490000","CDFF2241022025000020","2025-04-21","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 서북구 백석동 1059","충청남도 천안시 서북구 한들1로 157, 105호 (백석동)","31087","낭만PC","2026-01-14 16:16:10","U","2026-01-16 02:40:00","","210613.180457454","370588.177273327","인터넷컴퓨터게임시설제공업","유통관련업","0","","","49.6","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","","",
"571","인터넷컴퓨터게임시설제공업","03_05_05_P","3820000","CDFF2241022018000047","2018-12-07","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 의정부동 197-13","경기도 의정부시 평화로542번길 5, 지하2층 (의정부동)","11695","레벨업PC CAFE","2026-01-14 11:35:23","U","2026-01-16 02:40:00","","204128.216851704","470894.224746697","인터넷컴퓨터게임시설제공업","유통관련업","0","","","497.27","0","0","","0","0","0","0","","","","","","","","","","","","183","","전체이용가","","","","","",
