"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","지정일자","민원종류명",
"1173","담배소매업","11_43_02_P","5330000","2026533029205600002","2026-01-14","","01","영업/정상","0","정상영업","","","","","","","","경상남도 통영시 북신동 666-28 남경아파트 1층 제점포1호","경상남도 통영시 북신로 25-1, 1층 제점포1호 (북신동, 남경아파트)","53042","세븐일레븐 통영해모로점","2026-01-14 16:18:36","I","2026-01-16 00:20:02","","330537.855042099","151480.426498542","20260114","제7조의3제2항에따른경우",
"1174","담배소매업","11_43_02_P","5690000","2026569014505600001","2026-01-08","","01","영업/정상","0","정상영업","","","","","","","","세종특별자치시 고운동 1372 고운메디프라자","세종특별자치시 마음로 272-4, 고운메디프라자 106,107,108호 (고운동)","30062","씨유 고운프리미엄점","2026-01-14 13:22:11","I","2026-01-16 00:20:02","","221008.252657351","335420.169320555","20260108","제7조의3제2항에따른경우",
"1175","담배소매업","11_43_02_P","4050000","2026562002705600004","2026-01-14","","01","영업/정상","0","정상영업","","","","","","","","경기도 용인시 처인구 마평동 888","경기도 용인시 처인구 중부대로1504번길 1, 1층 (마평동)","17145","지에스25 용인경안천점","2026-01-14 15:57:20","I","2026-01-16 00:20:02","","218729.844384869","414584.932505328","20260114","제7조의3제3항에따른경우",
"1176","담배소매업","11_43_02_P","5600000","2026560022905600001","2026-01-14","","01","영업/정상","0","정상영업","","","","","","","","경기도 포천시 가산면 금현리 667-25","경기도 포천시 가산면 부흥로 716, 1층","11167","매점","2026-01-14 16:35:11","I","2026-01-16 00:20:02","","216677.285190693","478911.76968184","20260114","제7조의3제2항에따른경우",
"1177","담배소매업","11_43_02_P","4910000","2026491011605600001","2026-01-15","","01","영업/정상","0","정상영업","","","","","","","","전라남도 장흥군 장흥읍 건산리 383-7","전라남도 장흥군 장흥읍 흥성로 72, 1층","59325","지에스(GS)25 장흥병원점","2026-01-14 17:37:44","I","2026-01-16 00:20:02","","191732.419255794","130966.128254781","20260115","제7조의3제2항에따른경우",
"1178","담배소매업","11_43_02_P","3940000","2026396012805600001","2026-01-14","","01","영업/정상","0","정상영업","","","","","","","","경기도 고양시 일산동구 백석동 1330 브라운스톤 102호","경기도 고양시 일산동구 호수로 336, 브라운스톤 상가1층 102호 (백석동)","10449","지에스25일산브라운스톤점","2026-01-14 16:49:03","I","2026-01-16 00:20:02","","181199.730502486","459483.063667204","20260114","제7조의3제2항에따른경우",
"1179","담배소매업","11_43_02_P","3940000","2026396012805600002","2026-01-14","","01","영업/정상","0","정상영업","","","","","","","","경기도 고양시 일산동구 장항동 756-5 트루엘 파크스테이","경기도 고양시 일산동구 중앙로1275번길 60-17, 트루엘 파크스테이 110호 (장항동)","10401","케이에이치토탈","2026-01-14 17:36:06","I","2026-01-16 00:20:02","","179467.697430072","461917.865631792","20260114","제7조의3제2항에따른경우",
"1180","담배소매업","11_43_02_P","3370000","2023337013405600033","2023-07-28","","01","영업/정상","0","정상영업","","","","","051-338-2222","","","부산광역시 연제구 연산동 1594-23","부산광역시 연제구 연제로42번길 35, 1, 2층 (연산동)","47599","인생닭강정 부산시청점","2026-01-14 11:31:52","U","2026-01-16 02:40:00","","389178.98966863","188694.309692481","20230728","제7조의3제2항에따른경우",
"1181","담배소매업","11_43_02_P","4201000","2016420025205600005","2016-01-13","","03","폐업","2","폐업처리","2026-01-13","2016-01-19","2016-02-15","","","","","강원특별자치도 강릉시 교동 1800번지 5호","강원특별자치도 강릉시 경포로 22 (교동)","25508","씨유강릉교동택지점","2026-01-14 09:11:00","U","2026-01-16 02:40:00","","365280.683489004","476000.586339857","20160113","제7조의3제2항에따른경우",
"1182","담배소매업","11_43_02_P","3560000","2019356018705600019","2019-08-22","","03","폐업","2","폐업처리","2026-01-14","","","","","","","인천광역시 서구 불로동 786번지 1호","인천광역시 서구 검단로 758, 101호 (불로동)","22631","솔부동산공인중개사사무소","2026-01-14 16:10:11","U","2026-01-16 02:40:00","","172102.409352574","456781.102172081","20190822","제7조의3제2항에따른경우",
"1183","담배소매업","11_43_02_P","3080000","2019308016905600041","2019-07-03","","03","폐업","2","폐업처리","2026-01-14","","","","02-980-8600","","","서울특별시 강북구 미아동 462번지 3호","서울특별시 강북구 도봉로13길 39 (미아동)","01206","유림헤어샾","2026-01-14 16:54:27","U","2026-01-16 02:40:00","","202403.865826057","456972.146378623","20190703","제7조의3제2항에따른경우",
"1184","담배소매업","11_43_02_P","3490000","2022349019105600026","2022-04-13","","03","폐업","2","폐업처리","2026-01-14","","","","","","","인천광역시 중구 중산동 1886-17 영종그랑블루","인천광역시 중구 자연대로 28, 영종그랑블루 106호 (중산동)","22397","지에스25 영종그랑블루점","2026-01-14 16:23:54","U","2026-01-16 02:40:00","","161117.378322922","442993.335092871","20220413","제7조의3제2항에따른경우",
"1185","담배소매업","11_43_02_P","3780000","1990379000005600008","1999-01-15","","03","폐업","2","폐업처리","2026-01-14","","","","031-741-2293","","","경기도 성남시 수정구 금토동 270-9","경기도 성남시 수정구 달래내로 40, 상가동 지1층 우측 3칸호 (금토동)","13449","씨유 성남대왕판교로점","2026-01-14 16:47:56","U","2026-01-16 02:40:00","","208429.243543624","434093.921718328","19990115","제7조의3제2항에따른경우",
"1186","담배소매업","11_43_02_P","5540000","2016554012305600053","2016-05-16","","01","영업/정상","0","정상영업","","","","","","","","경기도 광주시 초월읍 지월리 890 메이플트리","경기도 광주시 초월읍 산수로 642-26, 메이플트리 1층 일부호","12729","씨유 뉴광주물류센터점","2026-01-14 15:18:37","U","2026-01-16 02:40:00","","227227.244381127","434965.545155858","20160516","제7조의3제2항에따른경우",
"1187","담배소매업","11_43_02_P","3940000","2018395005205600039","2018-05-28","","01","영업/정상","0","정상영업","","","","","","","","경기도 고양시 덕양구 신원동 627번지 1호","경기도 고양시 덕양구 권율대로 892, 1층 101,102호 (신원동)","10571","프렌즈2001","2026-01-14 16:03:01","U","2026-01-16 02:40:00","","190238.388390967","462307.307807524","20180528","제7조의3제2항에따른경우",
"1188","담배소매업","11_43_02_P","5540000","2010554012305600048","2010-05-06","","03","폐업","2","폐업처리","2026-01-14","","","","","","464-924","경기도 광주시 문형동 705번지 17호","","","GS25오포사랑점","2026-01-14 14:50:26","U","2026-01-16 02:40:00","","","","20100506","제7조의3제2항에따른경우",
"1189","담배소매업","11_43_02_P","3230000","2007323013105600025","2007-02-02","2026-01-14","04","취소/말소/만료/정지/중지","3","직권취소","","","","","","","","서울특별시 송파구 풍납동 402번지 4   호","서울특별시 송파구 토성로 78 (풍납동)","","GS25 풍납중앙점","2026-01-14 21:52:08","U","2026-01-16 02:40:00","","210393.799404072","447318.999887517","20070202","2009년11월법개정전자료",
"1190","담배소매업","11_43_02_P","3230000","2005323007805600131","2005-07-28","2026-01-14","04","취소/말소/만료/정지/중지","3","직권취소","","","","","02 4499919","","","서울특별시 송파구 문정동 17번지 7 호 해암빌딩  102","서울특별시 송파구 문정로 61, 102호 (문정동,해암빌딩)","","서진창호","2026-01-14 21:54:41","U","2026-01-16 02:40:00","","211355.432524176","442777.855444146","20050728","2009년11월법개정전자료",
"1191","담배소매업","11_43_02_P","5050000","2024505031205600006","2024-07-31","","01","영업/정상","0","정상영업","","","","","","","","경상북도 경주시 안강읍 산대리 2406","경상북도 경주시 안강읍 구부랑4길 31","38015","행운마트","2026-01-14 15:34:52","U","2026-01-16 02:40:00","","397712.86648976","280201.942690424","20240731","제7조의3제2항에따른경우",
"1192","담배소매업","11_43_02_P","4490000","2024565003205600039","2024-06-10","","03","폐업","2","폐업처리","2026-01-14","","","","","","","충청남도 천안시 동남구 안서동 234-13 거산빌딩","충청남도 천안시 동남구 각원사길 66, 거산빌딩 1층 (안서동)","31066","씨유 천안안서점","2026-01-14 14:00:44","U","2026-01-16 02:40:00","","215898.701293182","369916.621392809","20240610","제7조의3제2항에따른경우",
"1193","담배소매업","11_43_02_P","3520000","2010352006805600058","2010-08-31","","03","폐업","2","폐업처리","2026-01-14","","","","032-817-9370","","406-090","인천광역시 연수구 선학동 391-2 1층 3호","인천광역시 연수구 넘말로55번길 13, 1층 3호 (선학동)","406-808","이마트24R인천선학점","2026-01-14 14:47:29","U","2026-01-16 02:40:00","","173050.481193531","436460.699734134","20100831","제7조의3제2항에따른경우",
"1194","담배소매업","11_43_02_P","3530000","2004353004905600241","2004-09-08","","03","폐업","2","폐업처리","2026-01-14","","","","032 4669337","","","인천광역시 남동구 구월동 201번지 45  호 1층","인천광역시 남동구 인주대로624번길 23 (구월동,1층)","","TOP마트","2026-01-14 17:12:53","U","2026-01-16 02:40:00","","173933.944406895","438526.222360098","20040908","2009년11월법개정전자료",
"1195","담배소매업","11_43_02_P","3230000","2001323007805670096","2001-10-15","2026-01-14","04","취소/말소/만료/정지/중지","3","직권취소","","","","","02 4719008","","","서울특별시 송파구 풍납동 142번지 78  호","서울특별시 송파구 바람드리16길 22-1 (풍납동)","","제일수퍼","2026-01-14 21:50:41","U","2026-01-16 02:40:00","","210399.445236423","448187.259865078","20011015","2009년11월법개정전자료",
"1196","담배소매업","11_43_02_P","3230000","2009323013105600185","2009-11-02","2026-01-14","04","취소/말소/만료/정지/중지","3","직권취소","","","","","02-473-4063","","138-874","서울특별시 송파구 풍납2동 222번지 149호","서울특별시 송파구 풍성로12길 8 (풍납동)","","동명유통","2026-01-14 21:50:59","U","2026-01-16 02:40:00","","210192.814368268","447955.298247198","20091102","제7조의3제2항에따른경우",
"1197","담배소매업","11_43_02_P","3230000","2009323013105600213","2009-12-21","2026-01-14","04","취소/말소/만료/정지/중지","3","직권취소","","","","","","","138-878","서울특별시 송파구 풍납2동 388번지 1호 제3연구동가설건축물1층신축현장식당","서울특별시 송파구 올림픽로43길 88 (풍납동,제3연구동가설건축물1층신축현장식당)","","한솔식품","2026-01-14 21:52:47","U","2026-01-16 02:40:00","","209607.590372037","447120.577229325","20091221","제7조의3제2항에따른경우",
"1198","담배소매업","11_43_02_P","3230000","2010323013105600198","2010-09-20","2026-01-14","04","취소/말소/만료/정지/중지","3","직권취소","","","","","4716100","","138-784","서울특별시 송파구 풍납2동 508번지 한강극동아파트 상가동 110-3호","서울특별시 송파구 토성로 38-6 (풍납동,한강극동아파트 상가동 110-3호)","","부동산114","2026-01-14 21:52:30","U","2026-01-16 02:40:00","","209895.702319556","447471.180557382","20100920","제7조의3제2항에따른경우",
"1199","담배소매업","11_43_02_P","3230000","2006323013105600092","2006-11-20","2026-01-14","04","취소/말소/만료/정지/중지","3","직권취소","","","","","","","","서울특별시 송파구 풍납동 474번지 3   호 광성교회","서울특별시 송파구 올림픽로 625 (풍납동,광성교회)","","가로판매대","2026-01-14 21:53:55","U","2026-01-16 02:40:00","","210759.411255298","448328.279061315","20061120","2009년11월법개정전자료",
"1200","담배소매업","11_43_02_P","3230000","2013323019805600017","2013-02-15","2026-01-14","04","취소/말소/만료/정지/중지","3","직권취소","","","","","031-892-7218","","138-858","서울특별시 송파구 오금동 113번지 3호 1층","서울특별시 송파구 문정로 259 (오금동, 101)","138-858","팝스토어 송파오금","2026-01-14 21:50:10","U","2026-01-16 02:40:00","","212496.814538424","444359.482613983","20130215","제7조의3제2항에따른경우",
"1201","담배소매업","11_43_02_P","3230000","2010323013105600164","2010-07-08","2026-01-14","04","취소/말소/만료/정지/중지","3","직권취소","","","","","64869090","","138-855","서울특별시 송파구 오금동 28번지  1층","서울특별시 송파구 위례성대로22길 27-22 (오금동,1층)","","서울레져할인마트","2026-01-14 21:54:16","U","2026-01-16 02:40:00","","211565.077399034","445013.127577724","20100708","제7조의3제2항에따른경우",
"1202","담배소매업","11_43_02_P","3230000","2015323023105600111","2015-08-05","2026-01-14","04","취소/말소/만료/정지/중지","3","직권취소","","","","","1566-5156","","","서울특별시 송파구 잠실동 122번지 9호선 종합운동장역 지하2층 930-3호","서울특별시 송파구 올림픽로 지하 23, 지하2층 930-2호 (잠실동, 9호선 종합운동장역)","05571","솔드아웃 종합운동장역지점","2026-01-14 21:55:04","U","2026-01-16 02:40:00","","206498.438841963","445434.142760749","20150805","제7조의3제2항에따른경우",
"1203","담배소매업","11_43_02_P","5020000","1999504002305600066","1999-05-14","","03","폐업","2","폐업처리","2026-01-14","","","","054 2491314","","","경상북도 포항시 북구 학산동 126-2번지","경상북도 포항시 북구 삼호로 103 (학산동)","37718","광수철물","2026-01-14 14:32:34","U","2026-01-16 02:40:00","","413606.010376908","285844.899155183","19990514","2009년11월법개정전자료",
"1204","담배소매업","11_43_02_P","3670000","2025367021505600073","2025-12-31","","03","폐업","2","폐업처리","2026-01-14","","","","","","","대전광역시 유성구 문지동 633-4","대전광역시 유성구 엑스포로446번길 24, 1층 (문지동)","34050","씨유 뉴대전문지점","2026-01-14 17:16:06","U","2026-01-16 02:40:00","","236375.193632906","321739.085611964","20251231","제7조의3제3항에따른경우",
"1205","담배소매업","11_43_02_P","5530000","2026553041505600001","2026-01-05","","01","영업/정상","0","정상영업","","","","","","","","경기도 화성시 석우동 18-4","경기도 화성시 삼성1로 209, 제1동 117호,118호 (석우동)","18449","씨유동탄삼성디오네점","2026-01-14 10:24:52","U","2026-01-16 02:40:00","","206570.976547884","413348.041578353","20260105","제7조의3제2항에따른경우",
"1206","담배소매업","11_43_02_P","5310000","2026531033805600001","2026-01-08","","01","영업/정상","0","정상영업","","","","","","","","경상남도 진주시 금산면 중천리 331-7","경상남도 진주시 금산면 금산로 36, 1층","52633","이마트24진주금산진흥점","2026-01-14 16:05:16","U","2026-01-16 02:40:00","","303753.648220132","191117.662791628","20260108","제7조의3제2항에따른경우",
"1207","담배소매업","11_43_02_P","3740000","2026376003405600001","2026-01-08","","01","영업/정상","0","정상영업","","","","","","","","경기도 수원시 권선구 세류동 1140-5","경기도 수원시 권선구 경수대로235번길 67, 1층 일부호 (세류동)","16658","이마트24 수원세류센트럴점","2026-01-14 22:23:30","U","2026-01-16 02:40:00","","201164.092649362","416378.673880093","20260108","제7조의3제2항에따른경우",
"1208","담배소매업","11_43_02_P","5350000","2026535036105600001","2026-01-12","","01","영업/정상","0","정상영업","","","","","","","","경상남도 김해시 관동동 448-9 팔판마을6단지푸르지오아파트상가","경상남도 김해시 팔판로 29, 팔판마을6단지푸르지오아파트상가 상가동 101호 (관동동)","50998","지에스(GS)25팔판푸르지오점","2026-01-14 17:44:01","U","2026-01-16 02:40:00","","363191.194639662","187896.817556172","20260112","제7조의3제2항에따른경우",
"1209","담배소매업","11_43_02_P","3940000","2023410012505600008","2023-04-10","","03","폐업","2","폐업처리","2026-01-14","","","","","","","경기도 고양시 일산동구 마두동 879","경기도 고양시 일산동구 산두로 57, 103호 (마두동)","10412","이마트24 대화성저점","2026-01-14 16:26:40","U","2026-01-16 02:40:00","","181284.524615002","462351.360889207","20230410","제7조의3제2항에따른경우",
"1210","담배소매업","11_43_02_P","3560000","2023356022205600057","2023-05-18","","03","폐업","2","폐업처리","2026-01-14","","","","","","","인천광역시 서구 가정동 0 루원시티2차 SK Leaders' VIEW","인천광역시 서구 봉오대로 270, 302동 B208호 (가정동, 루원시티2차 SK Leaders' VIEW)","22776","이마트24 루원SK점","2026-01-14 15:27:09","U","2026-01-16 02:40:00","","","","20230518","제7조의3제2항에따른경우",
"1211","담배소매업","11_43_02_P","3310000","2010331008205600076","2010-10-18","","01","영업/정상","0","정상영업","","","","","","","608-828","부산광역시 남구 문현4동 358번지 9호","부산광역시 남구 지게골로 45 (문현동)","608-828","롯데쇼핑(주)롯데슈퍼부산문현점","2026-01-14 09:27:54","U","2026-01-16 02:40:00","","388650.24444681","183818.88630021","20101018","제7조의3제3항에따른경우",
"1212","담배소매업","11_43_02_P","3230000","2013323019805600104","2013-10-31","2026-01-14","04","취소/말소/만료/정지/중지","3","직권취소","","","","","","","138-874","서울특별시 송파구 풍납2동 253번지 1호   101호","서울특별시 송파구 풍성로14길 31, 101호 (풍납동)","138-874","노리터엔터테인먼트","2026-01-14 21:51:30","U","2026-01-16 02:40:00","","210090.336919821","447763.213902789","20131031","제7조의3제2항에따른경우",
"1213","담배소매업","11_43_02_P","3230000","2015323023105600044","2015-03-19","2026-01-14","04","취소/말소/만료/정지/중지","3","직권취소","","","","","02-470-1555","","138-042","서울특별시 송파구 풍납동 252번지 2호","서울특별시 송파구 풍성로14길 15 (풍납동)","138-042","스토어 펀","2026-01-14 21:51:14","U","2026-01-16 02:40:00","","210206.144602321","447878.230316412","20150319","제7조의3제2항에따른경우",
"1214","담배소매업","11_43_02_P","3230000","2004323007805600251","2004-11-23","2026-01-14","04","취소/말소/만료/정지/중지","3","직권취소","","","","","02 4700011","","","서울특별시 송파구 풍납동 473번지 19  호 1층","","","솔드아웃풍납토성점","2026-01-14 21:53:15","U","2026-01-16 02:40:00","","","","20041123","2009년11월법개정전자료",
"1215","담배소매업","11_43_02_P","5050000","2025505031205600007","2025-11-18","","01","영업/정상","0","정상영업","","","","","","","","경상북도 경주시 강동면 국당리 500-1","경상북도 경주시 강동면 천강로 1012","38033","이마트24 경주강동로드점","2026-01-14 15:35:58","U","2026-01-16 02:40:00","","406434.866163934","277073.841386084","20251118","제7조의3제2항에따른경우",
"1216","담배소매업","11_43_02_P","4600000","2025460021005600018","2025-11-25","","01","영업/정상","0","정상영업","","","","","","","","충청남도 홍성군 홍북읍 신경리 1176 신리마을상록아파트","충청남도 홍성군 홍북읍 홍학로 25 (신리마을상록아파트)","32264","지에스25 내포상록점","2026-01-14 10:39:57","U","2026-01-16 02:40:00","","170432.569351783","350101.801295986","20251125","제7조의3제2항에따른경우",
"1217","담배소매업","11_43_02_P","3660000","2023366021605600010","2023-02-28","","01","영업/정상","0","정상영업","","","","","","","","대전광역시 서구 내동 32-10","대전광역시 서구 도솔로267번길 20-4, 1층 (내동)","35288","이마트24 대전내동행복점","2026-01-14 11:03:44","U","2026-01-16 02:40:00","","233907.145608722","314870.73628147","20230228","제7조의3제2항에따른경우",
"1218","담배소매업","11_43_02_P","3270000","2002327001405600761","2001-10-26","","03","폐업","2","폐업처리","2026-01-14","","","","6330751","","","부산광역시 동구 범일동 1526번지 4호","부산광역시 동구 안창로 13 (범일동)","48701","사천상회","2026-01-14 09:55:13","U","2026-01-16 02:40:00","","386479.39494613","184791.047897796","20011026","2009년11월법개정전자료",
"1219","담배소매업","11_43_02_P","3740000","2019377004105600063","2019-12-16","","01","영업/정상","0","정상영업","","","","","","","","경기도 수원시 팔달구 인계동 1016번지 2호 현대하이엘","경기도 수원시 팔달구 경수대로 438, 현대하이엘 102호 (인계동)","16490","이마트24 수원랜드마크점","2026-01-14 09:45:58","U","2026-01-16 02:40:00","","202276.340245891","418141.892425827","20191216","제7조의3제3항에따른경우",
"1220","담배소매업","11_43_02_P","5050000","2025505031205600006","2025-09-29","","01","영업/정상","0","정상영업","","","","","","","","경상북도 경주시 안강읍 산대리 1789-4","경상북도 경주시 안강읍 안강중앙로 143","38010","지에스(GS)25 안강 LH점","2026-01-14 15:34:37","U","2026-01-16 02:40:00","","399758.243595815","279295.531666067","20250929","제7조의3제2항에따른경우",
"1221","담배소매업","11_43_02_P","4490000","2025566002905600076","2025-09-15","","01","영업/정상","0","정상영업","","2025-11-03","2025-12-02","","","","","충청남도 천안시 서북구 두정동 481 죄측1번상가","충청남도 천안시 서북구 천안대로 951, 죄측1번상가 (두정동)","31114","지에스25천안두정캐슬점","2026-01-14 21:18:05","U","2026-01-16 02:40:00","","213523.93604291","369481.92713345","20250915","제7조의3제2항에따른경우",
"1222","담배소매업","11_43_02_P","3290000","2025329018605600057","2025-09-22","","01","영업/정상","0","정상영업","","","","","","","","부산광역시 부산진구 범천동 875-24 범천동 프렌빌","부산광역시 부산진구 신천대로71번길 49 (범천동, 범천동 프렌빌)","47352","지에스25 범천프렌빌점","2026-01-14 18:08:26","U","2026-01-16 02:40:00","","387453.981173766","185039.732895231","20250922","제7조의3제2항에따른경우",
"1223","담배소매업","11_43_02_P","3340000","2021334013105600025","2021-06-11","","01","영업/정상","0","정상영업","","","","","","","","부산광역시 사하구 다대동 1624 다대동 롯데캐슬 몰운대아파트","부산광역시 사하구 다대낙조2길 100, 주상가동 1층 105, 106, 106-1호 (다대동, 다대동 롯데캐슬 몰운대아파트)","49497","지에스25 몰운대제일점","2026-01-14 14:01:35","U","2026-01-16 02:40:00","","379255.918825455","174835.290190726","20210611","제7조의3제2항에따른경우",
"1224","담배소매업","11_43_02_P","5670000","2012567039505600077","2012-11-26","2026-01-14","04","취소/말소/만료/정지/중지","3","직권취소","","","","","055-546-1934","","","","경상남도 창원시 진해구 명제로324번길 25 (명동)","645-804","삼포슈퍼","2026-01-14 17:12:29","U","2026-01-16 02:40:00","","357714.820037231","178653.638731827","20121126","제7조의3제2항에따른경우",
"1225","담배소매업","11_43_02_P","5670000","2003527002205600021","2003-02-03","","01","영업/정상","0","정상영업","","","","","0515184 317","","","경상남도 창원시 성산구 대방동 351-3","경상남도 창원시 성산구 대암로 161-3, 지하1층 (대방동)","51469","(주)코리아세븐 창원봉곡본점","2026-01-14 11:37:42","U","2026-01-16 02:40:00","","355678.467647186","191605.675058946","20030203","2009년11월법개정전자료",
"1226","담배소매업","11_43_02_P","3680000","2003368001405600008","2003-01-22","","03","폐업","2","폐업처리","2026-01-14","","","","","","","대전광역시 대덕구 오정동 175번지 10  호","대전광역시 대덕구 한남로12번길 35 (오정동)","","좋은친구","2026-01-14 10:49:56","U","2026-01-16 02:40:00","","238093.352273803","316881.400471435","20030122","2009년11월법개정전자료",
"1227","담배소매업","11_43_02_P","3700000","2012370007805600025","2012-03-21","","03","폐업","2","폐업처리","2026-01-14","","","","","","680-845","울산광역시 남구 옥동 252번지 11호","울산광역시 남구 대공원입구로21번길 46 (옥동)","680-845","지에스25 울산옥동점","2026-01-14 15:31:11","U","2026-01-16 02:40:00","","407562.947756183","228525.942636372","20120321","제7조의3제2항에따른경우",
"1228","담배소매업","11_43_02_P","3820000","2016382017905600115","2016-09-09","","03","폐업","2","폐업처리","2026-01-14","","","","","","","","경기도 의정부시 청사로47번길 12, 1층 108호 (금오동, 성산타워)","11757","세븐일레븐(금오시티점)","2026-01-14 15:58:18","U","2026-01-16 02:40:00","","206020.3927152","472236.910192015","20160909","제7조의3제2항에따른경우",
"1229","담배소매업","11_43_02_P","5590000","2010559010605600073","2010-10-13","","01","영업/정상","0","정상영업","","","","","","","","경기도 양주시 백석읍 방성리 108-20","경기도 양주시 백석읍 고릉말로 9, 1층","11508","경기도매","2026-01-14 17:49:00","U","2026-01-16 02:40:00","","200236.175482177","477808.2812704","20101013","제7조의3제2항에따른경우",
"1230","담배소매업","11_43_02_P","4050000","2017562002705600113","2017-12-15","","03","폐업","2","폐업처리","2026-01-14","","","","","","","경기도 용인시 처인구 양지읍 주북리 886-2","경기도 용인시 처인구 양지읍 주북로53번길 3","17039","세븐일레븐 용인주북로점","2026-01-14 15:45:47","U","2026-01-16 02:40:00","","221105.43612998","416391.736655076","20171215","제7조의3제2항에따른경우",
"1231","담배소매업","11_43_02_P","3740000","2017376003405600047","2017-05-31","","03","폐업","2","폐업처리","2026-01-14","","","","","","","경기도 수원시 권선구 서둔동 27번지 138호","경기도 수원시 권선구 서호동로14번길 76-24, 310동 101호 (서둔동)","16619","위드미 수원서둔삼익점","2026-01-14 22:21:39","U","2026-01-16 02:40:00","","199073.807774687","417988.92958349","20170531","제7조의3제2항에따른경우",
"1232","담배소매업","11_43_02_P","3350000","2025335014605600021","2025-05-13","","03","폐업","2","폐업처리","2026-01-08","","","","","","","부산광역시 금정구 금사동 30-19 안성빌라","부산광역시 금정구 금사로107번길 16, 안성빌라 1층 101호 (금사동, 안성빌라)","46264","그린마트","2026-01-14 10:50:07","U","2026-01-16 02:40:00","","392249.703578706","193517.563057739","20250513","제7조의3제2항에따른경우",
"1233","담배소매업","11_43_02_P","5050000","2025505031205600003","2025-05-13","","01","영업/정상","0","정상영업","","","","","","","","경상북도 경주시 안강읍 안강리 319-167","경상북도 경주시 안강읍 안강중앙로 248, 1층","38023","알와이오 안강점","2026-01-14 15:35:40","U","2026-01-16 02:40:00","","400765.506966351","279093.939787974","20250513","제7조의3제2항에따른경우",
"1234","담배소매업","11_43_02_P","4671000","2000467011205601128","1985-04-04","","01","영업/정상","0","정상영업","","","","","","","","전북특별자치도 군산시 산북동 1843-4 문화기사식당","전북특별자치도 군산시 미창로 9 (산북동)","54160","문화슈퍼","2026-01-14 15:51:56","U","2026-01-16 02:40:00","","168220.786947395","274604.970805805","19850404","2009년11월법개정전자료",
"1235","담배소매업","11_43_02_P","5430000","2021543012505600005","2021-02-15","","03","폐업","2","폐업처리","2026-01-14","","","","","","","경상남도 남해군 남면 평산리 1658","경상남도 남해군 남면 남면로 1747, 씨유 1층","52434","씨유 남해평산점","2026-01-14 15:58:27","U","2026-01-16 02:40:00","","277929.562006172","141454.940080652","20210215","제7조의3제2항에따른경우",
"1236","담배소매업","11_43_02_P","3410000","1998341004605600025","1998-12-24","","03","폐업","2","폐업처리","2026-01-14","","","","053 4240251","","700-845","대구광역시 중구 동인동3가 243번지 13호","대구광역시 중구 동덕로40길 74 (동인동3가)","","가정연쇄점","2026-01-14 16:16:05","U","2026-01-16 02:40:00","","345256.514117725","264661.284295814","19981224","2009년11월법개정전자료",
"1237","담배소매업","11_43_02_P","3190000","2014319012805600003","2014-01-27","","03","폐업","2","폐업처리","2026-01-14","","","","","","","","서울특별시 동작구 사당로23바길 9, 제상가동 제지층 제비01~06호 (사당동, 동작삼성래미안아파트)","156-776","행복할인마트","2026-01-14 11:20:18","U","2026-01-16 02:40:00","","197317.188277304","442998.117056593","20140127","제7조의3제3항에따른경우",
"1238","담배소매업","11_43_02_P","4060000","2023406045905600116","2023-12-29","","03","폐업","2","폐업처리","2026-01-14","","","","","","","경기도 파주시 야당동 57-6","경기도 파주시 운정안길 2, 301동 101호 (야당동)","10909","세븐일레븐 야당중심점","2026-01-14 15:36:08","U","2026-01-16 02:40:00","","179656.933498769","468517.237685092","20231229","제7조의3제2항에따른경우",
"1239","담배소매업","11_43_02_P","3130000","2015313018005600038","2015-03-10","","03","폐업","2","폐업처리","2026-01-14","","","","","","","","서울특별시 마포구 동교로 239 (연남동)","121-865","코리아세븐 마포연남중앙점","2026-01-14 17:20:57","U","2026-01-16 02:40:00","","193223.878781383","451000.669732163","20150310","제7조의3제2항에따른경우",
"1240","담배소매업","11_43_02_P","3160000","2002316007105601151","2002-05-10","","01","영업/정상","0","정상영업","","","","","2681-6215","","","서울특별시 구로구 궁동 98번지 3호","서울특별시 구로구 오리로17길 89 (궁동)","","화랑마트","2026-01-14 11:32:27","U","2026-01-16 02:40:00","","184757.189120902","444059.440142495","20020510","2009년11월법개정전자료",
"1241","담배소매업","11_43_02_P","3470000","2021347018105600005","2021-01-11","","03","폐업","2","폐업처리","2026-01-14","","","","","","","대구광역시 달서구 신당동 1790-20","대구광역시 달서구 서당로7길 52, 1층 (신당동)","42614","씨유성서계명대점","2026-01-14 17:42:37","U","2026-01-16 02:40:00","","334744.255480522","262671.940985098","20210111","제7조의3제2항에따른경우",
"1242","담배소매업","11_43_02_P","5360000","2020536016905600039","2020-12-28","","03","폐업","2","폐업처리","2026-01-14","","","","","","","경상남도 밀양시 삼문동 735-7","경상남도 밀양시 미리벌로3길 40, 1층 (삼문동)","50434","지에스(GS)25 밀양코아루점","2026-01-14 16:58:08","U","2026-01-16 02:40:00","","358326.009600687","221813.26339104","20201228","제7조의3제2항에따른경우",
