"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"1909","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200800081","2008-12-17","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 양벌동 816-2","경기도 광주시 오포읍 양촌길 255","","삼양그라비아(주)","2026-01-13 15:59:56","U","2026-01-15 02:40:00","기타 인쇄업","","","대기배출업소관리","기타 인쇄업","5종","","8","300","8","300","1268113505",
"1910","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200800084","2008-12-24","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 직동 146-1","경기도 광주시 광남안로431번길 54 (직동)","","고성디자인ENG","2026-01-13 17:11:30","U","2026-01-15 02:40:00","기타 목재가구 제조업","216530.169162893","432819.566585432","대기배출업소관리","기타 목재가구 제조업","4종","","8","300","8","300","1262795179",
"1911","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200800085","2008-12-24","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 목현동 27-15","경기도 광주시 용샘길 33-41 (목현동)","","(주)진우아이앤피","2026-01-13 16:41:04","U","2026-01-15 02:40:00","기타 인쇄업","220579.595167188","436073.435527477","대기배출업소관리","기타 인쇄업","5종","","8","300","8","300","1268637287",
"1912","대기오염물질배출시설설치사업장","09_30_08_P","5680000","568000021201200010","2012-10-30","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-01-13","","","","","","","충청남도 당진시 대호지면 사성리 209-22","충청남도 당진시 대호지면 대호로 231","","(주)퍼니테크","2026-01-13 14:15:41","U","2026-01-15 02:40:00","","157124.551306912","379288.286085211","대기배출업소관리","","4종","","","0","","0","3118139724",
"1913","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200300089","2003-10-14","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 매산동 183-2","경기도 광주시 오포읍 매자리길 204-10","","테라코코리아(주)","2026-01-13 15:49:35","U","2026-01-15 02:40:00","비내화 모르타르 제조업","","","대기배출업소관리","비내화 모르타르 제조업","4종","","8","300","8","300","1208102484",
"1914","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200900011","2009-02-11","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 매산동 185-28","경기도 광주시 오포읍 매자리길 196-27","","(주)더샘디자인","2026-01-13 17:56:26","U","2026-01-15 02:40:00","기타 목재가구 제조업","","","대기배출업소관리","기타 목재가구 제조업","5종","","8","300","8","300","2188174534",
"1915","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201200010","2012-02-28","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 목동 433","경기도 광주시 목동길34번길 46 (목동)","464-020","디에스팩","2026-01-13 15:44:17","U","2026-01-15 02:40:00","기타 인쇄업","217129.539449642","431551.109998677","대기배출업소관리","기타 인쇄업","5종","","8","300","8","300","1293272830",
"1916","대기오염물질배출시설설치사업장","09_30_08_P","4500000","450000021201500003","2015-06-05","","01","영업/정상","11","영업","","","","","031-358-7010","","","충청남도 공주시 정안면 사현리 515-1","충청남도 공주시 정안면 정안농공단지길 32-87","32511","남양화학공업(주)","2026-01-13 19:10:14","U","2026-01-15 02:40:00","일반용 도료 및 관련제품 제조업","211500.504345268","346510.103154762","대기배출업소관리","일반용 도료 및 관련제품 제조업","4종","","8","300","8","300","1248118896",
"1917","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200900023","2009-03-27","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 매산동 92-11","경기도 광주시 오포읍 매자리길27번길 142-14","464-893","우진산업","2026-01-13 15:54:46","U","2026-01-15 02:40:00","통신기기 및 방송장비 제조업","","","대기배출업소관리","통신기기 및 방송장비 제조업","4종","","8","300","8","300","2330111555",
"1918","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200100146","2001-10-05","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 문형동 99-4","경기도 광주시 오포읍 봉골길134번길 33-2","464-894","(주)조은인테리어","2026-01-13 17:23:22","U","2026-01-15 02:40:00","목재가구 제조업","","","대기배출업소관리","목재가구 제조업","5종","","8","300","8","300","1268176460",
"1919","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200200055","2002-04-04","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 매산동 312-1","경기도 광주시 오포읍 매자리길27번길 87-1","","홈시스","2026-01-13 16:06:18","U","2026-01-15 02:40:00","제재 및 목재 가공업","","","대기배출업소관리","제재 및 목재 가공업","4종","","8","300","8","300","6334200299",
"1920","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021199200175","1992-02-17","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 태전동 502-1","경기도 광주시 고불로 172 (태전동)","464-805","(주)부미식품","2026-01-13 17:26:22","U","2026-01-15 02:40:00","식료품 제조업","219395.774266602","432549.554153968","대기배출업소관리","식료품 제조업","5종","","8","300","8","300","1268108093",
"1921","대기오염물질배출시설설치사업장","09_30_08_P","3470000","347000021199900026","1999-04-23","","01","영업/정상","11","영업","","","","","053-295-1525","","","대구광역시 달서구 갈산동 100-24","대구광역시 달서구 성서공단북로59길 27 (갈산동)","704-900","주식회사 다다티앤씨 제1공장","2026-01-13 16:13:31","U","2026-01-15 02:40:00","섬유 염색 및 가공업","335893.680417707","261793.124299076","대기배출업소관리","섬유 염색 및 가공업","5종","가공원단","8","300","8","300","5038615030",
"1922","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200700065","2007-08-01","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 매산동 236-8","경기도 광주시 오포읍 매자리길 23","464-893","(주)하이콘코리아","2026-01-13 16:03:28","U","2026-01-15 02:40:00","비내화 모르타르 제조업","","","대기배출업소관리","비내화 모르타르 제조업","5종","고상무기질바닥재,액상무기질바닥재","8","300","8","300","2898800732",
"1923","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200800004","2008-01-23","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 목현동 27-10 -16","경기도 광주시 용샘길 33-42 (목현동,-16)","","(주)성보케미칼","2026-01-13 16:46:43","U","2026-01-15 02:40:00","플라스틱 접착테이프 및 기타 표면도포제품 제조업","220494.071613582","436071.74835693","대기배출업소관리","플라스틱 접착테이프 및 기타 표면도포제품 제조업","5종","보온성자재","8","300","8","300","1268611201",
"1924","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021199500616","1995-07-04","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 쌍령동 289-1","경기도 광주시 경충대로1482번길 35 (쌍령동)","464-130","(주)1급부국자동차정비","2026-01-13 17:04:55","U","2026-01-15 02:40:00","자동차 수리업","224141.643830822","433549.773407858","대기배출업소관리","자동차 수리업","4종","","8","300","8","300","1268187574",
"1925","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201100019","2011-05-02","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 문형동 761-2","경기도 광주시 오포읍 오포안로3번길 10","","SK퍼니쳐","2026-01-13 15:14:06","U","2026-01-15 02:40:00","도장 및 기타 피막처리업","","","대기배출업소관리","도장 및 기타 피막처리업","5종","","8","300","8","300","3030674801",
"1926","대기오염물질배출시설설치사업장","09_30_08_P","4500000","450000021200000519","2000-03-31","","01","영업/정상","11","영업","","","","","041-960-1166","","","충청남도 공주시 정안면 장원리 512","충청남도 공주시 정안면 장원장자울길 11-16","314-824","유강씨앤디 주식회사","2026-01-13 20:07:35","U","2026-01-15 02:40:00","","210393.496573466","341174.733569637","대기배출업소관리","","4종","","9","260","9","260","1358703624",
"1927","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201000077","2010-10-22","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 추자동 422-5","경기도 광주시 오포읍 오포로 739","464-889","매직칼라모터스","2026-01-13 14:48:50","U","2026-01-15 02:40:00","자동차 종합 수리업","","","대기배출업소관리","자동차 종합 수리업","5종","","4","300","4","300","4243100457",
"1928","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021199901381","1999-12-29","","01","영업/정상","11","영업","","","","","0317661309","","","경기도 광주시 초월읍 선동리 111-3","경기도 광주시 초월읍 산수로210번길 87-16","12732","광명산업","2026-01-13 15:05:36","U","2026-01-15 02:40:00","1차 플라스틱제품 제조업","228715.619327166","431298.792974697","대기배출업소관리","1차 플라스틱제품 제조업","5종","","8","300","8","300","1262199227",
"1929","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021199300330","1993-08-11","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 신현동 344-3","경기도 광주시 오포읍 문형산길 51","464-895","(주)신일제이에스","2026-01-13 17:13:14","U","2026-01-15 02:40:00","기타 제품 제조업","","","대기배출업소관리","기타 제품 제조업","5종","","24","300","24","300","2338104420",
"1930","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021199300336","1993-09-04","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 회덕동 242-7","경기도 광주시 회덕길 11-8 (회덕동)","464-120","(주)창작","2026-01-13 16:22:36","U","2026-01-15 02:40:00","자동차 수리업","221225.631791583","436378.400168532","대기배출업소관리","자동차 수리업","4종","","4","240","4","240","1268143616",
"1931","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021199300357","1993-11-23","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 매산동 716-2","경기도 광주시 오포읍 회안대로 40","12798","경기광주서비스기아오토큐(주)","2026-01-13 15:57:30","U","2026-01-15 02:40:00","자동차 수리업","","","대기배출업소관리","자동차 수리업","4종","","8","300","8","300","1268141490",
"1932","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200001502","2000-07-05","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 추자동 449-4","경기도 광주시 오포안로 308-18","12790","신한가구","2026-01-13 14:50:08","U","2026-01-15 02:40:00","금속가구 제조업","","","대기배출업소관리","금속가구 제조업","4종","","8","300","8","300","1261237345",
"1933","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200600087","2006-10-04","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 쌍령동 141","경기도 광주시 경충대로 1507-17 (쌍령동)","464-130","새광주참숯가마(주)","2026-01-13 17:06:18","U","2026-01-15 02:40:00","미용, 욕탕 및 유사 서비스업","223660.083767642","433406.558594484","대기배출업소관리","미용, 욕탕 및 유사 서비스업","4종","","24","300","24","216","4068104256",
"1934","대기오염물질배출시설설치사업장","09_30_08_P","5110000","511000021202200003","2022-07-15","","01","영업/정상","11","영업","","","","","","","","경상북도 상주시 헌신동 543-7","경상북도 상주시 헌신1길 121 (헌신동)","37241","주식회사 예일","2026-01-13 14:09:42","U","2026-01-15 02:40:00","비금속광물 분쇄물 생산업","308051.347753134","325689.437400311","대기배출업소관리","비금속광물 분쇄물 생산업","5종","골재","8","300","8","300","8558602187",
"1935","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201300070","2013-10-30","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 쌍령동 155-5","경기도 광주시 경충대로 1491 (쌍령동)","12791","현대특장공업 주식회사","2026-01-13 17:09:29","U","2026-01-15 02:40:00","자동차 종합 수리업","223860.493880908","433395.047183901","대기배출업소관리","자동차 종합 수리업","5종","","8","240","8","240","1268660963",
"1936","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200500057","2005-07-12","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 태전동 451","경기도 광주시 고불로 271 (태전동)","464-805","에이스현대공업사","2026-01-13 14:17:56","U","2026-01-15 02:40:00","자동차 수리업","218457.875929685","432928.592774844","대기배출업소관리","자동차 수리업","5종","","8","240","8","240","6183793460",
"1937","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201200056","2012-10-30","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 목동 142-11","경기도 광주시 염소골길 35 (목동)","464-020","한일특수칠공사","2026-01-13 14:52:46","U","2026-01-15 02:40:00","도장및기타피막처리업","218061.062790688","430841.82756652","대기배출업소관리","도장및기타피막처리업","5종","도장제품","8","300","8","300","2180120093",
"1938","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201200038","2012-07-07","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 능평동 205-1","경기도 광주시 오포읍 창뜰윗길6번길 26","464-891","프리미어모터스(주)","2026-01-13 17:16:43","U","2026-01-15 02:40:00","자동차 수리업","","","대기배출업소관리","자동차 수리업","5종","","8","300","8","300","2208802390",
"1939","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201300005","2013-01-31","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 쌍령동 121-1","경기도 광주시 경충대로 1507-10 (쌍령동)","12791","(주)대산현대모터스","2026-01-13 17:10:33","U","2026-01-15 02:40:00","이륜자동차 수리업","223677.404275522","433488.63662881","대기배출업소관리","이륜자동차 수리업","5종","","8","300","8","300","4228601294",
"1940","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201400022","2014-06-26","","01","영업/정상","11","영업","","","","","0512668242","","","부산광역시 사상구 감전동 507-18","부산광역시 사상구 낙동대로 862-15 (감전동)","47029","주식회사 세나텍","2026-01-13 11:08:46","U","2026-01-15 02:40:00","도금업","379647.437912816","183862.345233008","대기배출업소관리","도금업","5종","","12","300","","300","7678600669",
"1941","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201300056","2013-09-09","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 태전동 336-1 336-2번지","경기도 광주시 옥토골길 33-55 (태전동)","464-805","(주)일신지앤엠","2026-01-13 17:27:45","U","2026-01-15 02:40:00","기타 인쇄업","219447.00359709","432438.706861284","대기배출업소관리","기타 인쇄업","5종","의약품및식품중간포장재","8","300","8","300","1268154807",
"1942","대기오염물질배출시설설치사업장","09_30_08_P","6310000","631000001200000001","2016-11-22","","01","영업/정상","01","영업","","","","","","","","울산광역시 남구 용연동   490번지 11호","울산광역시 남구 용연로 189 (용연동)","","한길(주)","2026-01-13 20:53:22","U","2026-01-15 02:40:00","","414184.97432914","222129.537315664","대기배출업소관리","금속캔 및 기타 포장용기 제조업","5종","","0","0","0","0","6108154068",
"1943","대기오염물질배출시설설치사업장","09_30_08_P","6440000","644000001201100074","2016-07-21","","01","영업/정상","01","영업","","","","","0413574390","","","충청남도 당진군 송악면 복운리 1668번지","충청남도 당진시 송악읍 부곡공단1길 70","343-827","생고뱅이소바코리아㈜","2026-01-13 19:21:08","U","2026-01-15 02:40:00","","181141.434119536","382844.217415797","대기배출업소관리","유리섬유 및 광학용 유리 제조업","1종","유리면","24","365","0","0","1218126209",
"1944","대기오염물질배출시설설치사업장","09_30_08_P","4500000","450000021201800009","2018-12-21","","01","영업/정상","11","영업","","","","","041-858-2003","","","충청남도 공주시 탄천면 안영리 838-7","충청남도 공주시 탄천면 탄천산업단지길 55-9","32610","㈜와이제이메탈리우스","2026-01-13 20:05:30","U","2026-01-15 02:40:00","도장 및 기타 피막처리업","205530.867630783","311413.940817106","대기배출업소관리","도장 및 기타 피막처리업","4종","","24","300","24","300","7428101062",
"1945","대기오염물질배출시설설치사업장","09_30_08_P","6310000","631000001200400170","2008-06-13","","01","영업/정상","01","영업","","","","","0529309860","","","울산광역시 남구 성암동 203-1 (주)바커케미칼코리아","울산광역시 남구 용연로 34, (주)바커케미칼코리아 (성암동)","44784","(주)바커케미칼코리아","2026-01-13 20:51:48","U","2026-01-15 02:40:00","","413665.083478198","223241.503452093","대기배출업소관리","합성수지 및 기타 플라스틱물질 제조업","4종","화학","0","0","0","0","1208158519",
"1946","대기오염물질배출시설설치사업장","09_30_08_P","4500000","450000021202000011","2020-12-15","","01","영업/정상","11","영업","","","","","041-852-9011","","","충청남도 공주시 탄천면 안영리 812-2","충청남도 공주시 탄천면 탄천산업단지길 70","32610","주식회사 삼양엔씨켐 탄천공장","2026-01-13 20:08:59","U","2026-01-15 02:40:00","그외 기타 분류안된 화학제품 제조업","205295.436410144","311460.325635971","대기배출업소관리","그외 기타 분류안된 화학제품 제조업","4종","","24","365","24","365","4978501646",
"1947","대기오염물질배출시설설치사업장","09_30_08_P","4890000","489000021202000004","2021-01-06","","01","영업/정상","11","영업","","","","","061-852-0363","","","전라남도 보성군 조성면 동촌리 1133-1 1133-2, 1839-1, 1839-6","전라남도 보성군 조성면 득량만길 243","59434","농업회사법인 주식회사 디앤제이테크","2026-01-13 09:24:03","U","2026-01-15 02:40:00","비료 및 질소화합물 제조업","220144.30044198","141673.81727684","대기배출업소관리","비료 및 질소화합물 제조업","5종","퇴비","8","300","8","300","4168185090",
"1948","대기오염물질배출시설설치사업장","09_30_08_P","3360000","336000021200200352","2002-07-05","","01","영업/정상","11","영업","","","","","8319300","","","부산광역시 강서구 송정동 1762-10 ,11호","부산광역시 강서구 녹산산단262로59번길 43 (송정동)","618-270","(주)이앤알","2026-01-13 17:40:34","U","2026-01-15 02:40:00","원피 가공업","368741.903392813","177659.777856585","대기배출업소관리","원피 가공업","4종","","8","300","8","300","6058629029",
"1949","대기오염물질배출시설설치사업장","09_30_08_P","6430000","643000001202000072","2020-12-31","","01","영업/정상","01","영업","","","","","0432802547","","","충청북도 청주시 흥덕구 향정동 1번지 하이닉스반도체청주사업장","충청북도 청주시 흥덕구 대신로 215, 하이닉스반도체청주사업장 (향정동)","28429","베올리아산업개발코리아(주)청주지점","2026-01-13 16:30:04","U","2026-01-15 02:40:00","","238706.006459774","350123.384367965","대기배출업소관리","산업용 가스 제조업","5종","","0","0","0","0","1268149658",
"1950","대기오염물질배출시설설치사업장","09_30_08_P","4490000","449000021202400095","2024-12-31","","01","영업/정상","11","영업","","","","","041-585-3804","","","충청남도 천안시 서북구 직산읍 신갈리 259 하베코리아(주)","충청남도 천안시 서북구 직산읍 4산단1길 27, 하베코리아(주)","31040","하베코리아(주)","2026-01-13 11:16:10","U","2026-01-15 02:40:00","","209946.425433281","373425.248483002","대기배출업소관리","","5종","","24","365","","0","1098145190",
"1951","대기오염물질배출시설설치사업장","09_30_08_P","5670000","567014021202400021","2024-12-26","","01","영업/정상","11","영업","","","","","055-280-5220","","","경상남도 창원시 성산구 외동 853-3","경상남도 창원시 성산구 남면로 599 (외동)","51534","에스앤티다이내믹스(주)","2026-01-13 18:01:20","U","2026-01-15 02:40:00","금속 단조제품 제조업","352556.074960754","191559.955829479","대기배출업소관리","금속 단조제품 제조업","5종","산업기계","24","350","","0","1058132752",
"1952","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021202400056","2024-12-26","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 목동 17-1","경기도 광주시 광남안로 119 (목동)","464-020","태창건구","2026-01-13 15:22:29","U","2026-01-15 02:40:00","목재 보존, 방부처리, 도장 및 유사 처리업","219006.539205362","431525.379528064","대기배출업소관리","목재 보존, 방부처리, 도장 및 유사 처리업","5종","목재문","8","300","8","300","1263016801",
"1953","대기오염물질배출시설설치사업장","09_30_08_P","3640000","364000021202400010","2024-12-13","","01","영업/정상","11","영업","","","","","042-670-9062","","","대전광역시 동구 가양동 77-3 대전보건대학","대전광역시 동구 충정로 21, 대전보건대학 (가양동)","34504","대전보건대학교","2026-01-13 17:21:17","U","2026-01-15 02:40:00","대학교","240765.151597395","316609.922929487","대기배출업소관리","대학교","5종","","24","365","24","365","3068201669",
"1954","대기오염물질배출시설설치사업장","09_30_08_P","5530000","553000021202400119","2024-11-26","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-01-13","","","","031-296-9573","","","경기도 화성시 봉담읍 수영리 143-1 수영초등학교","경기도 화성시 봉담읍 수영로 63, 수영초등학교","18297","[GHP] 수영초등학교","2026-01-13 14:19:38","U","2026-01-15 02:40:00","초등학교","195876.913460115","414880.184196594","대기배출업소관리","초등학교","5종","","8","300","","0","1248306851",
"1955","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021202400062","2025-01-14","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 능평동 53-1","경기도 광주시 오포로 212-17 (능평동)","12773","1급자동차공업사 오토프라이드 앤 더블유","2026-01-13 15:19:12","U","2026-01-15 02:40:00","자동차 종합 수리업","","","대기배출업소관리","자동차 종합 수리업","5종","","6","300","6","300","5421702378",
"1956","대기오염물질배출시설설치사업장","09_30_08_P","5530000","553000021202400144","2024-12-02","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-01-13","","","","031-299-3374","","","경기도 화성시 봉담읍 상리 460 장안대학(외국어전용관)","경기도 화성시 봉담읍 삼천병마로 1182, 장안대학","18331","[GHP]장안대학교","2026-01-13 14:19:51","U","2026-01-15 02:40:00","대학교","195153.042032797","412254.195533102","대기배출업소관리","대학교","5종","","8","300","","300","1248202294",
"1957","대기오염물질배출시설설치사업장","09_30_08_P","6300000","630000001202500001","2025-01-21","","03","폐업","02","폐업","2026-01-08","","","","","","","대전광역시 유성구 도룡동 399-7 대덕교회","대전광역시 유성구 대덕대로 534, 대덕교회 (도룡동)","34121","대한예수교장로회 대덕교회","2026-01-13 16:55:08","U","2026-01-15 02:40:00","","233953.004299231","320042.527212005","대기배출업소관리","기독교 단체","5종","","0","0","0","0","3148211120",
"1958","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021202500029","2026-01-13","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 곤지암읍 건업리 512-17","경기도 광주시 곤지암읍 광여로733번길 7-20","12720","주식회사 선우에스앤디","2026-01-14 09:13:03","I","2026-01-16 00:20:02","기타 목재가구 제조업","235619.4764197","430706.594772934","대기배출업소관리","기타 목재가구 제조업","4종","","8","300","8","300","1208754174",
"1959","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021202600001","2026-01-13","","01","영업/정상","11","영업","","","","","","","","대구광역시 달성군 구지면 화산리 1113-7","대구광역시 달성군 구지면 국가산단서로60길 41","43011","(주)재영정밀","2026-01-14 08:57:38","I","2026-01-16 00:20:02","자동차 엔진용 신품 부품 제조업","326689.401053201","240392.64955125","대기배출업소관리","자동차 엔진용 신품 부품 제조업","5종","자동차부품","10","240","10","240","5148179024",
"1960","대기오염물질배출시설설치사업장","09_30_08_P","3740000","375000021202600001","2026-01-14","","01","영업/정상","11","영업","","","","","0312054242","","","경기도 수원시 장안구 이목동 256-3","경기도 수원시 장안구 서부로 2353-3 (이목동)","16210","주식회사 주왕","2026-01-14 17:17:55","I","2026-01-16 00:20:02","자동차 수리업","198251.800439371","423800.639325289","대기배출업소관리","자동차 수리업","5종","","8","300","","300","1248639839",
"1961","대기오염물질배출시설설치사업장","09_30_08_P","4950000","495000021202600004","2026-01-12","","01","영업/정상","11","영업","","","","","0614333786","","","전라남도 무안군 삼향읍 지산리 891-1","전라남도 무안군 삼향읍 삼향공단길 42-33","58558","에스제이(주)제2공장","2026-01-14 09:54:42","I","2026-01-16 00:20:02","부정형 내화 요업제품 제조업","146517.753123779","152288.388697442","대기배출업소관리","부정형 내화 요업제품 제조업","5종","","8","300","","0","5888502182",
"1962","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021202600002","2026-01-14","","01","영업/정상","11","영업","","","","","","","","경기도 김포시 통진읍 가현리 428 ,-1,-2","경기도 김포시 통진읍 율마로 243","10038","(주)루텍","2026-01-14 17:01:26","I","2026-01-16 00:20:02","폴리스티렌 발포 성형제품 제조업","164400.788178741","463503.048837296","대기배출업소관리","폴리스티렌 발포 성형제품 제조업","5종","","10","264","10","264","2578603062",
"1963","대기오염물질배출시설설치사업장","09_30_08_P","4440000","444000021202600001","2026-01-14","","01","영업/정상","11","영업","","","","","","","","충청북도 영동군 상촌면 고자리 산 42-33","","","(주)대유씨앤씨_영동 양수 발전소(상부지)","2026-01-14 18:28:45","I","2026-01-16 00:20:02","레미콘 제조업","","","대기배출업소관리","레미콘 제조업","5종","레미콘","8","230","8","230","1428114689",
"1964","대기오염물질배출시설설치사업장","09_30_08_P","6480000","648000001201200006","2016-06-08","","01","영업/정상","01","영업","","","","","0552689032","","","경상남도 창원시 성산구 내동  454번지 2호","경상남도 창원시 성산구 연덕로 171 (내동)","642-050","효성중공업(주) 창원1공장","2026-01-14 09:36:52","U","2026-01-16 02:40:00","","351104.56931869","192412.161031275","대기배출업소관리","기타 기계 및 장비 제조업","1종","기계 기구","0","0","0","0","",
"1965","대기오염물질배출시설설치사업장","09_30_08_P","3910000","391000021201900003","2019-01-18","","01","영업/정상","11","영업","","","","","","","","경기도 평택시 청북읍 고잔리 994-16","경기도 평택시 청북읍 청북중앙로 277-44","17800","(주)디엠코리아","2026-01-14 13:57:13","U","2026-01-16 02:40:00","폐기물 처리업","191208.227079929","393083.426962578","대기배출업소관리","폐기물 처리업","4종","","8","300","8","300","1438124439",
"1966","대기오염물질배출시설설치사업장","09_30_08_P","6480000","648000001198900003","2017-01-12","","01","영업/정상","01","영업","","","","","0552137322","","","경상남도 창원시 웅남동   44번지 6호","경상남도 창원시 성산구 공단로271번길 11 (웅남동)","642-290","티아이씨(주)","2026-01-14 09:33:38","U","2026-01-16 02:40:00","","350421.34266353","191792.031136362","대기배출업소관리","금속제품 제조가공업","3종","열처리제품","24","365","0","0","",
"1967","대기오염물질배출시설설치사업장","09_30_08_P","5710000","573000021200000033","2004-07-26","","01","영업/정상","11","영업","","","","","0432325625","","","충청북도 청주시 흥덕구 동막동 476","충청북도 청주시 흥덕구 동막로 338 (동막동)","28372","아미올식품","2026-01-14 20:18:09","U","2026-01-16 02:40:00","기타 식품 제조업","232961.348229325","344357.664679021","대기배출업소관리","기타 식품 제조업","5종","","8","300","8","300","3010676841",
"1968","대기오염물질배출시설설치사업장","09_30_08_P","6310000","631000001201200013","2012-05-11","","01","영업/정상","01","영업","","","","","0522622728","","","울산광역시 울주군 상북면 길천리  길천2차 일반산업단지 4B13L","울산광역시 울주군 상북면 산전후리로 40-43","44905","(주)익성","2026-01-14 10:22:24","U","2026-01-16 02:40:00","","388628.518202648","234485.263557397","대기배출업소관리","그외 기타 자동차 부품 제조업","5종","","24","0","0","0","6208514741",
"1969","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201900002","2019-01-14","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 문형동 112","경기도 광주시 봉골길 94-11","12774","예진도색전문","2026-01-14 14:54:18","U","2026-01-16 02:40:00","도장 및 기타 피막처리업","","","대기배출업소관리","도장 및 기타 피막처리업","5종","","3","300","3","300","1690901131",
"1970","대기오염물질배출시설설치사업장","09_30_08_P","6280000","628000001199800024","2016-01-05","","01","영업/정상","01","영업","","","","","0328125855","","","인천광역시 남동구 고잔동  675-12번지 84블럭 13로트","인천광역시 남동구 남동서로144번길 35 (고잔동)","405-819","엔키드","2026-01-14 16:31:19","U","2026-01-16 02:40:00","","172551.337910613","433464.143663762","대기배출업소관리","알루미늄주물 주조업","5종","LPG가스통 핸들","0","0","0","0","1300378362",
"1971","대기오염물질배출시설설치사업장","09_30_08_P","6480000","648000001201500013","2015-06-12","","01","영업/정상","01","영업","","","","","","","","","경상남도 창원시 성산구 공단로 303 (웅남동)","642-290","효성굿스프링스(주)","2026-01-14 09:36:09","U","2026-01-16 02:40:00","","350962.624256274","191694.757965757","대기배출업소관리","1차 금속 제조업","3종","금속","0","8","0","0","",
