번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),목재생산업구분코드명,목재생산업종류명,취급목재제품,인력보유현황,년간생산량,자본금,상태구분명,Unnamed: 35,record_key
225,원목생산업,09_27_02_P,5120000,512000090201600002,2016-02-04,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 영신동 519-2 206호,"경상북도 문경시 영신4길 8 (영신동, 강변빌라)",36945,***,2026-02-10 16:10:00,U,2026-02-12 02:40:00,,308319.324020363,343883.775705242,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시영신동519-2206호
224,원목생산업,09_27_02_P,5120000,512000090201600001,2016-02-01,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 흥덕동 796 그린연립주택,"경상북도 문경시 흥덕로 22 (흥덕동, 그린연립주택)",36967,***,2026-02-10 15:42:05,U,2026-02-12 02:40:00,,307784.877293157,345052.097653728,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시흥덕동796그린연립주택
23,원목생산업,09_27_02_P,4301000,430100090201600001,2016-01-28,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 철원군 서면 와수로 26,,(주)푸른숲,2026-01-30 15:40:55,U,2026-02-04 11:04:37,,,,원목생산업,2종,,,0,0,영업,,(주)푸른숲_
462,원목생산업,09_27_02_P,4251000,425100090201600001,2016-01-13,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 홍천군 내면 창촌리 1024-2,강원특별자치도 홍천군 내면 대한동길 121-9,25171,***,2026-02-19 18:12:42,U,2026-02-21 02:40:00,,323869.269931886,475560.653191498,원목생산업,2종,,,0,0,영업,,***_강원특별자치도홍천군내면창촌리1024-2
262,원목생산업,09_27_02_P,5090000,509000090201600001,2016-01-05,,1,영업/정상,1,정상,,,,,,,,경상북도 영주시 풍기읍 성내리 134-1 풍기우신강변타운,경상북도 영주시 풍기읍 남원로 136 (풍기우신강변타운),36027,송림조경,2026-02-11 21:23:49,U,2026-02-13 02:40:00,,335529.645442991,375367.451304681,원목생산업,2종,원목,,0,0,영업,,송림조경_경상북도영주시풍기읍성내리134-1풍기우신강변타운
58,원목생산업,09_27_02_P,4920000,492000090201500001,2015-12-17,,1,영업/정상,1,정상,,,,,,,,,전라남도 강진군 작천면 작천용정길 7-10,,노은섭,2026-02-04 16:11:36,U,2026-02-06 02:40:00,,178303.594247949,135627.787351265,원목생산업,2종,벌목원목,,0,10,영업,,노은섭_
223,원목생산업,09_27_02_P,5120000,512000090201500007,2015-12-14,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 점촌동 483-15,경상북도 문경시 기와골길 10-1 (점촌동),36954,***,2026-02-10 13:15:56,U,2026-02-12 02:40:00,,306922.429483209,344140.112440882,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시점촌동483-15
222,원목생산업,09_27_02_P,5120000,512000090201500006,2015-12-02,,1,영업/정상,1,정상,,,,,0545524144,,,경상북도 문경시 산양면 현리 156-4,경상북도 문경시 산양면 현리4길 26,36934,***,2026-02-10 16:10:53,U,2026-02-12 02:40:00,,312381.656921397,349382.536767108,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시산양면현리156-4
270,원목생산업,09_27_02_P,5710000,571000090201500018,2015-11-11,,3,폐업,3,폐업,,,,,,,,충청북도 청주시 상당구 용암동 2083 용암동 삼일 무지개 아파트,"충청북도 청주시 상당구 무농정로 103, 105동 104호 (용암동, 용암동 삼일 무지개 아파트)",28778,나무사랑,2026-02-11 10:52:56,U,2026-02-13 02:40:00,,245721.652152913,345682.230106599,원목생산업,2종,,,0,0,폐업,,나무사랑_충청북도청주시상당구용암동2083용암동삼일무지개아파트
46,원목생산업,09_27_02_P,4820000,482000090201500007,2015-10-19,,1,영업/정상,1,정상,,,,,,,,전라남도 순천시 승주읍 서평리 390-12 소매점,"전라남도 순천시 승주읍 승주로 715, 소매점",57908,승주원목,2026-02-04 15:00:03,U,2026-02-06 02:40:00,,235345.570416121,168411.294799872,원목생산업,2종,"소나무,리기다,편백 등",1명,5000,10,영업,,승주원목_전라남도순천시승주읍서평리390-12소매점
423,원목생산업,09_27_02_P,4191000,419100090201500010,2015-10-13,,2,휴업,2,휴업,,,,,,,,강원특별자치도 원주시 가현동 132-4,강원특별자치도 원주시 가현로 56 (가현동),,***,2026-02-18 19:32:37,U,2026-02-20 02:40:00,,283447.559229559,432107.283722371,원목생산업,2종,원목,,0,0,휴업,,***_강원특별자치도원주시가현동132-4
45,원목생산업,09_27_02_P,4820000,482000090201500006,2015-09-04,,1,영업/정상,1,정상,,,,,,,,,전라남도 순천시 낙안면 흥림1길 7,57916,(주)만평,2026-02-04 15:04:03,U,2026-02-06 02:40:00,,229703.317545552,163336.268869114,원목생산업,1종,"소나무,참나무,편백 등",기술자 4명,10000,150,영업,,(주)만평_
268,원목생산업,09_27_02_P,5710000,571000090201500013,2015-08-06,,2,휴업,2,휴업,,,,,288-8482,,,충청북도 청주시 상당구 남일면 문주리 62,충청북도 청주시 상당구 남일면 은행상야로 138,360-843,***,2026-02-11 10:38:19,U,2026-02-13 02:40:00,,250147.582802344,342902.182093964,원목생산업,2종,원목,,0,32,휴업,,***_충청북도청주시상당구남일면문주리62
38,원목생산업,09_27_02_P,4820000,482000090201500005,2015-07-30,,1,영업/정상,1,정상,,,,,,,,"전라남도 순천시 황전면 죽내리 10 황월주유소, 케노피, 황월종합카센타","전라남도 순천시 황전면 순천로 1704, 황월주유소, 케노피, 황월종합카센타",57901,황월원목,2026-02-04 10:15:38,U,2026-02-06 02:40:00,,240054.759420591,179250.485267626,원목생산업,2종,"리기다,편백,소나무, 참나무등",,4000,10,영업,,"황월원목_전라남도순천시황전면죽내리10황월주유소,케노피,황월종합카센타"
320,원목생산업,09_27_02_P,5690000,569000090201500002,2015-07-27,,3,폐업,3,폐업,,,,,,,,세종특별자치시 도담동 651 도램마을 12단지,"세종특별자치시 보듬4로 19, 1204동 101호 (도담동, 도램마을 12단지)",30098,청솔임업,2026-02-12 13:22:22,U,2026-02-14 02:40:00,,223392.105915558,334758.058421944,원목생산업,2종,,,0,0,폐업,,청솔임업_세종특별자치시도담동651도램마을12단지
265,원목생산업,09_27_02_P,5710000,571000090201500008,2015-07-22,,3,폐업,3,폐업,,,,,269-5364,,,충청북도 청주시 서원구 남이면 척산리 230-5,충청북도 청주시 서원구 남이면 척산3길 6-9,,***,2026-02-11 10:37:46,U,2026-02-13 02:40:00,,240038.87627446,339969.251079505,원목생산업,2종,원목,,0,0,폐업,,***_충청북도청주시서원구남이면척산리230-5
458,원목생산업,09_27_02_P,4251000,425100090201500004,2015-07-08,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 홍천군 화촌면 설악로 2696,,농업회시법인 생강나무,2026-02-19 17:51:00,U,2026-02-21 02:40:00,,283662.378393783,472787.957883313,원목생산업,1종,,,0,0,영업,,농업회시법인생강나무_
162,원목생산업,09_27_02_P,4281000,428100090201500002,2015-06-24,,3,폐업,3,폐업,,,,,,,,,강원특별자치도 평창군 방림면 여우재길 469-24,,개미벌목,2026-02-09 14:54:57,U,2026-02-11 02:40:00,,,,원목생산업,2종,원목,,0,10,폐업,,개미벌목_
217,원목생산업,09_27_02_P,5120000,512000090201500002,2015-06-19,,1,영업/정상,1,정상,,,,,054-554-1511,,,경상북도 상주시 함창읍 대조리 433,경상북도 상주시 함창읍 당교로 127,37110,천정호,2026-02-10 13:12:36,U,2026-02-12 02:40:00,,305364.4598237,343006.681892344,원목생산업,2종,원목,,0,0,영업,,천정호_경상북도상주시함창읍대조리433
108,원목생산업,09_27_02_P,5060000,506000090201500002,2015-04-21,,1,영업/정상,1,정상,,,,,,,,경상북도 김천시 대덕면 대리 27-8,,740-953,***,2026-02-05 14:37:32,U,2026-02-07 02:40:00,,,,원목생산업,2종,입목벌채(원목),,0,0,영업,,***_경상북도김천시대덕면대리27-8
37,원목생산업,09_27_02_P,4820000,482000090201500002,2015-04-20,,3,폐업,3,폐업,,,,,061-754-0993,,,,"전라남도 순천시 가곡길 30, 102동 2107호 (가곡동, 신영아파트)",,칠오원목,2026-02-04 15:33:45,U,2026-02-06 02:40:00,,243890.803739403,164851.68858478,원목생산업,2종,"리기다,소나무 등원목",1명(교육이수자),5000,12,폐업,,칠오원목_
487,원목생산업,09_27_02_P,4440000,444000090201500002,2015-04-10,,1,영업/정상,1,정상,,,,,,,,충청북도 영동군 황간면 소계리 184,충청북도 영동군 황간면 영동황간로 1781,,엘트리임산,2026-02-20 16:36:45,U,2026-02-22 02:40:00,,282942.429614976,303282.564746218,원목생산업,2종,원목,,0,0,영업,,엘트리임산_충청북도영동군황간면소계리184
500,원목생산업,09_27_02_P,5050000,505000090201500001,2015-04-10,,3,폐업,3,폐업,,,,,,,,경상북도 경주시 안강읍 양월리 1123,경상북도 경주시 안강읍 양월교동길 20-11,38009,안강임업,2026-02-23 13:10:42,U,2026-02-25 02:40:00,,400468.970124055,279374.130376639,원목생산업,2종,각종 원목류,,0,0,폐업,,안강임업_경상북도경주시안강읍양월리1123
221,원목생산업,09_27_02_P,5120000,512000090201500001,2015-03-28,,1,영업/정상,1,정상,,,,,054-552-2721,,,경상북도 문경시 호계면 부곡리 340-1,경상북도 문경시 호계면 부곡안길 26,36927,***,2026-02-10 13:11:51,U,2026-02-12 02:40:00,,307641.626926376,354219.016607102,원목생산업,2종,원목,,0,10,영업,,***_경상북도문경시호계면부곡리340-1
418,원목생산업,09_27_02_P,4191000,419100090201500002,2015-02-12,,3,폐업,3,폐업,,,,,,,,강원특별자치도 원주시 문막읍 동화리 동보렉스6차 101동 1103호,"강원특별자치도 원주시 문막읍 원문로 1578, 101동 11층 3호 (동보렉스6차아파트)",,***,2026-02-17 20:06:43,U,2026-02-20 02:40:00,,273782.102415418,424737.255270678,원목생산업,2종,원목,,0,0,폐업,,***_강원특별자치도원주시문막읍동화리동보렉스6차101동1103호
417,원목생산업,09_27_02_P,4191000,419100090201500001,2015-02-09,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 소초면 장양리 1293-37,"강원특별자치도 원주시 소초면 장막1길 62, 101동 205호 (백운1차)",220-834,***,2026-02-17 20:02:56,U,2026-02-20 02:40:00,,284441.817691729,434867.835517648,원목생산업,2종,원목,,0,0,영업,,***_강원특별자치도원주시소초면장양리1293-37
263,원목생산업,09_27_02_P,5690000,569000090201500001,2015-02-04,,1,영업/정상,1,정상,,,,,,,,세종특별자치시 고운동 1387 가락마을22단지,"세종특별자치시 마음로 322, 2202동 1101층 (고운동, 가락마을22단지)",30062,대창임업,2026-02-11 17:15:00,U,2026-02-13 02:40:00,,221497.210420056,335400.280221087,원목생산업,2종,"입목, 죽",,5000,10,영업,,대창임업_세종특별자치시고운동1387가락마을22단지
284,원목생산업,09_27_02_P,5710000,571000090201500001,2015-01-16,,2,휴업,2,휴업,,,,,,,,,충청북도 청주시 상당구 남사로112번길 65 (남문로1가),,공공벌목,2026-02-11 10:34:49,U,2026-02-13 02:40:00,,243575.178016281,347655.162964779,원목생산업,2종,원목,김동예,0,10,휴업,,공공벌목_
30,원목생산업,09_27_02_P,5210000,521000090201400004,2014-12-16,,1,영업/정상,1,정상,,,,,,,,경상북도 성주군 용암면 중거리 675,경상북도 성주군 용암면 중거1길 228,40049,장자골농원,2026-02-03 19:54:05,U,2026-02-06 02:40:00,,313437.626223035,265414.805938269,원목생산업,2종,원목,교육이수,0,10,영업,,장자골농원_경상북도성주군용암면중거리675
455,원목생산업,09_27_02_P,4251000,425100090201400007,2014-12-02,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 홍천군 홍천읍 희망로9길 14-12,,오송임업,2026-02-19 15:48:27,U,2026-02-21 02:40:00,,278333.066968321,466219.041012177,원목생산업,1종,,,0,0,영업,,오송임업_
454,원목생산업,09_27_02_P,4251000,425100090201400006,2014-12-02,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 홍천군 홍천읍 홍천로 440-301,,송림임업,2026-02-19 15:47:58,U,2026-02-21 02:40:00,,,,원목생산업,2종,,,0,0,영업,,송림임업_
457,원목생산업,09_27_02_P,4251000,425100090201400005,2014-10-28,,1,영업/정상,1,정상,,,,,033-434-6515,,,강원특별자치도 홍천군 홍천읍 희망리 369,"강원특별자치도 홍천군 홍천읍 홍천로 321, 302호 (안정스위트타워)",250-809,***,2026-02-19 15:47:36,U,2026-02-21 02:40:00,,277617.761377811,465530.516345465,원목생산업,2종,,,0,0,영업,,***_강원특별자치도홍천군홍천읍희망리369
416,원목생산업,09_27_02_P,4191000,419100090201400015,2014-10-24,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 관설동 410,강원특별자치도 원주시 섭재길 120 (관설동),,***,2026-02-17 19:56:37,U,2026-02-20 02:40:00,,287301.097984019,423186.802983663,원목생산업,1종,원목,,0,0,영업,,***_강원특별자치도원주시관설동410
120,원목생산업,09_27_02_P,4281000,428100090201400002,2014-10-20,,1,영업/정상,1,정상,,,,,033-335-7573,,,,강원특별자치도 평창군 진부면 오대천로 1977-6,,대복임업사,2026-02-05 14:57:37,U,2026-02-07 02:40:00,,337017.007322081,459870.618209335,원목생산업,2종,원목,,0,0,영업,,대복임업사_
44,원목생산업,09_27_02_P,4820000,482000090201400001,2014-10-17,,3,폐업,3,폐업,,,,,061-721-3368,,,,"전라남도 순천시 율산3길 112, 3층 (연향동)",,동부산림 주식회사,2026-02-04 15:32:01,U,2026-02-06 02:40:00,,248169.659313516,160426.054650633,원목생산업,1종,"소나무,참나무등 원목",산림경영기술자1급 4명,10000,500,폐업,,동부산림주식회사_
13,원목생산업,09_27_02_P,4900000,490000090201400002,2014-10-08,,2,휴업,2,휴업,,,,,,,,전라남도 화순군 화순읍 신기리 397-9,전라남도 화순군 화순읍 부처샘길 3-12,519-950,***,2026-02-02 10:25:32,U,2026-02-04 02:40:00,,199134.687231127,174304.937320068,원목생산업,2종,,,0,0,휴업,,***_전라남도화순군화순읍신기리397-9
437,원목생산업,09_27_02_P,4960000,496000090201400001,2014-09-30,,1,영업/정상,1,정상,,,,,061-322-2052,,,,전라남도 함평군 대동면 노적길 42,,김영기,2026-02-19 14:57:48,U,2026-02-21 02:40:00,,153633.306945476,178760.99562719,원목생산업,2종,원목,,0,10,영업,,김영기_
413,원목생산업,09_27_02_P,4191000,419100090201400014,2014-09-30,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 신림면 송계리 662-8,강원특별자치도 원주시 신림면 신림황둔로 1239-2,,***,2026-02-17 19:55:13,U,2026-02-20 02:40:00,,305682.12196865,418479.795496178,원목생산업,2종,원목,,0,0,영업,,***_강원특별자치도원주시신림면송계리662-8
453,원목생산업,09_27_02_P,4251000,425100090201400004,2014-09-26,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 홍천군 홍천읍 희망리 112-1,강원특별자치도 홍천군 홍천읍 석화로 76-8,,강원임협,2026-02-19 15:47:05,U,2026-02-21 02:40:00,,278140.061810041,466306.272190008,원목생산업,2종,,,0,0,영업,,강원임협_강원특별자치도홍천군홍천읍희망리112-1
412,원목생산업,09_27_02_P,4191000,419100090201400013,2014-09-23,,2,휴업,2,휴업,,,,,0337448273,,,,강원특별자치도 원주시 우산초교길 20-3 (우산동),,주식회사 은혜,2026-02-17 19:54:22,U,2026-02-20 02:40:00,,283084.0937015,429942.205529803,원목생산업,1종,원목,,0,0,휴업,,주식회사은혜_
12,원목생산업,09_27_02_P,4900000,490000090201400001,2014-09-22,,1,영업/정상,1,정상,,,,,,,,전라남도 화순군 이양면 품평리 1198-1,전라남도 화순군 이양면 이양농공길 16,58165,대한임업(주),2026-02-02 09:11:19,U,2026-02-04 02:40:00,,199067.008056219,155910.665240519,원목생산업,2종,,,0,0,영업,,대한임업(주)_전라남도화순군이양면품평리1198-1
236,원목생산업,09_27_02_P,5710000,571000090201400001,2014-09-18,,3,폐업,3,폐업,,,,,296-0302,,,충청북도 청주시 청원구 사천동 421-5,"충청북도 청주시 청원구 율봉로30번길 34 (사천동, 4층(사천동 주현빌딩))",363-220,***,2026-02-10 17:12:45,U,2026-02-12 02:40:00,,242396.217290506,351303.64293532,원목생산업,1종,원목,2명,0,50,폐업,,***_충청북도청주시청원구사천동421-5
408,원목생산업,09_27_02_P,4191000,419100090201400012,2014-09-17,,2,휴업,2,휴업,,,,,,,,강원특별자치도 원주시 우산동 233-1,강원특별자치도 원주시 우산초교길 41 (우산동),,***,2026-02-17 19:53:20,U,2026-02-20 02:40:00,,282941.699948177,429900.309097016,원목생산업,2종,원목,,0,0,휴업,,***_강원특별자치도원주시우산동233-1
160,원목생산업,09_27_02_P,4281000,428100090201400001,2014-09-11,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 대화면 대화리 1953-11 문화맨션,강원특별자치도 평창군 대화면 문화택지길 45 (문화맨션),25356,솔바람영림단,2026-02-09 14:44:34,U,2026-02-11 02:40:00,,328457.577786978,444092.751006693,원목생산업,2종,원목,,0,10,영업,,솔바람영림단_강원특별자치도평창군대화면대화리1953-11문화맨션
405,원목생산업,09_27_02_P,4191000,419100090201400009,2014-08-14,,2,휴업,2,휴업,,,,,,,,강원특별자치도 원주시 태장동 549,"강원특별자치도 원주시 흥양로102번길 18, 101동 10층 11호 (태장동)",,***,2026-02-17 19:49:48,U,2026-02-20 02:40:00,,284733.792802723,431533.925321469,원목생산업,2종,원목,,0,0,휴업,,***_강원특별자치도원주시태장동549
404,원목생산업,09_27_02_P,4191000,419100090201400008,2014-08-13,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 태장동 2719-1,"강원특별자치도 원주시 흥양로51번길 20, 404동 9층 5호 (태장동)",,김영근,2026-02-17 19:48:54,U,2026-02-20 02:40:00,,284688.533413642,431836.108850896,원목생산업,2종,원목,,0,0,영업,,김영근_강원특별자치도원주시태장동2719-1
452,원목생산업,09_27_02_P,4251000,425100090201400003,2014-07-01,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 홍천군 북방면 상화계3길 9,,김인열,2026-02-19 15:46:41,U,2026-02-21 02:40:00,,275160.94916427,467453.389479849,원목생산업,2종,,,0,0,영업,,김인열_
451,원목생산업,09_27_02_P,4251000,425100090201400002,2014-06-18,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 홍천군 북방면 송학정로 140-30,,최영환,2026-02-19 15:46:13,U,2026-02-21 02:40:00,,276105.208282776,465266.792539514,원목생산업,2종,,,0,0,영업,,최영환_
411,원목생산업,09_27_02_P,4191000,419100090201400007,2014-06-03,,3,폐업,3,폐업,,,,,,,,강원특별자치도 원주시 우산동 132-7,강원특별자치도 원주시 상지대길 39-3 (우산동),,***,2026-02-17 19:47:33,U,2026-02-20 02:40:00,,282983.380806879,430108.652641523,원목생산업,2종,원목,,0,0,폐업,,***_강원특별자치도원주시우산동132-7
198,원목생산업,09_27_02_P,4221000,422100090201400007,2014-05-27,,1,영업/정상,1,정상,,,,,553-6007,,,,강원특별자치도 태백시 고원로 336 (화전동),,늘푸른영림단,2026-02-09 20:13:04,U,2026-02-11 02:40:00,,375440.480765504,410311.881132216,원목생산업,1종,"원목,갱목,펄프목",,0,0,영업,,늘푸른영림단_
220,원목생산업,09_27_02_P,5120000,512000090201400006,2014-04-10,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 흥덕동 715-13 6통1반 한일연립 가동 103호,"경상북도 문경시 돈달로 189,가동 103호 (흥덕동,한일연립)",745-891,***,2026-02-10 16:19:55,U,2026-02-12 02:40:00,,307579.946500131,345606.746119435,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시흥덕동715-136통1반한일연립가동103호
197,원목생산업,09_27_02_P,4221000,422100090201400006,2014-04-10,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 태백시 황지동 677,강원특별자치도 태백시 태백산로 5136 (황지동),,주식회사 태산,2026-02-09 20:11:13,U,2026-02-11 02:40:00,,377023.857638988,406596.417069256,원목생산업,1종,"소나무, 잣나무, 낙엽송, 참나무 외",,2,10,영업,,주식회사태산_강원특별자치도태백시황지동677
216,원목생산업,09_27_02_P,5120000,512000090201400005,2014-04-10,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 흥덕동 445-6 11통4반,경상북도 문경시 깃골길 35-3 (흥덕동),745-889,***,2026-02-10 16:19:15,U,2026-02-12 02:40:00,,308044.718116767,345639.021548502,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시흥덕동445-611통4반
231,원목생산업,09_27_02_P,5100000,510000090201400001,2014-03-25,,2,휴업,2,휴업,,,,,,,,,"경상북도 영천시 금호읍 원제2길 16-8, 105동 102호",,안강임업,2026-02-10 09:17:43,U,2026-02-12 02:40:00,,371373.472730792,273058.491668191,원목생산업,2종,원목 등,1명,5000,10,휴업,,안강임업_
196,원목생산업,09_27_02_P,4221000,422100090201400005,2014-03-19,,1,영업/정상,1,정상,,,,,,,,,"강원특별자치도 태백시 청솔길 8, 102동 1007호 (황지동)",,박종덕,2026-02-09 20:03:00,U,2026-02-11 02:40:00,,376026.920538997,408769.773874892,원목생산업,2종,"소나무, 잣나무, 낙엽송, 참나무 외",자격증 보유(박종덕),2,10,영업,,박종덕_
134,원목생산업,09_27_02_P,4211000,421100090201400001,2014-03-13,,3,폐업,3,폐업,,,,,,,,,"강원특별자치도 동해시 청운1길 29, 4동 10층 1001호 (동회동)",,장재신,2026-02-05 17:02:42,U,2026-02-07 02:40:00,,386177.814049483,444870.370953969,원목생산업,2종,원목,,0,10,폐업,,장재신_
157,원목생산업,09_27_02_P,3940000,394000090201400007,2014-02-12,,1,영업/정상,1,정상,,,,,,,,경기도 고양시 일산동구 지영동 1062,경기도 고양시 일산동구 통일로1267번길 143-70 (지영동),10255,고양경일에너지주식회사,2026-02-09 17:11:49,U,2026-02-11 02:40:00,,185675.811269863,468576.058616136,원목생산업,2종,원목,1,0,52,영업,,고양경일에너지주식회사_경기도고양시일산동구지영동1062
450,원목생산업,09_27_02_P,4251000,425100090201400001,2014-02-05,,1,영업/정상,1,정상,,,,,033-433-0530,,,강원특별자치도 홍천군 화촌면 군업리 355 1통1반,강원특별자치도 홍천군 화촌면 조하대길 54,250-812,***,2026-02-19 15:45:45,U,2026-02-21 02:40:00,,291375.269695286,472121.396127977,원목생산업,2종,,,0,0,영업,,***_강원특별자치도홍천군화촌면군업리3551통1반
409,원목생산업,09_27_02_P,4191000,419100090201400002,2014-01-27,,2,휴업,2,휴업,,,,,,,,강원특별자치도 원주시 단구동 1588-1,"강원특별자치도 원주시 늘품로 38, 203동 11층 2호 (단구동, 현진에버빌2차아파트)",,***,2026-02-17 19:36:51,U,2026-02-20 02:40:00,,284261.511747255,425023.75725803,원목생산업,2종,원목,,0,0,휴업,,***_강원특별자치도원주시단구동1588-1
407,원목생산업,09_27_02_P,4191000,419100090201400001,2014-01-16,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 봉산동 1203-1,"강원특별자치도 원주시 치악로 1883, 102동 16층 7호 (봉산동, 아포리배말타운)",,***,2026-02-17 19:35:43,U,2026-02-20 02:40:00,,284638.080084206,427911.134905535,원목생산업,2종,원목,,0,0,영업,,***_강원특별자치도원주시봉산동1203-1
292,원목생산업,09_27_02_P,4910000,491000090201300025,2014-01-02,,3,폐업,3,폐업,,,,,,,,전라남도 장흥군 안양면 모령리 297-1,전라남도 장흥군 안양면 풍암길 17,,고영철,2026-02-11 15:38:01,U,2026-02-13 02:40:00,,196738.911675667,126952.176659181,원목생산업,2종,원목,1인,5000,10,폐업,,고영철_전라남도장흥군안양면모령리297-1
482,원목생산업,09_27_02_P,4251000,425100090201300037,2013-12-27,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 홍천군 홍천읍 홍천로 757-20,25126,원일임업,2026-02-19 15:44:52,U,2026-02-21 02:40:00,,280780.744778959,468389.049292686,원목생산업,2종,,,0,0,영업,,원일임업_
6,원목생산업,09_27_02_P,4920000,492000090201300004,2013-12-27,,3,폐업,3,폐업,,,,,,,,전라남도 장흥군 유치면 봉덕리 284 24통,전라남도 장흥군 유치면 봉덕신덕길 198,529-823,***,2026-02-02 17:43:36,U,2026-02-04 02:40:00,,188869.093996412,146948.131048851,원목생산업,2종,,,0,12,폐업,,***_전라남도장흥군유치면봉덕리28424통
43,원목생산업,09_27_02_P,4820000,482000090201300006,2013-12-12,,3,폐업,3,폐업,,,,,0617546400,,,,전라남도 순천시 황전면 삽재팔동길 366,,황전벌목,2026-02-04 15:31:23,U,2026-02-06 02:40:00,,245023.206472918,178853.679767765,원목생산업,2종,"리기다, 참나무류, 편백 등",1,0,10,폐업,,황전벌목_
264,원목생산업,09_27_02_P,5710000,441000090201300037,2013-12-11,,2,휴업,2,휴업,,,,,0432251901,,,,충청북도 청주시 상당구 미원면 단재로 2879,,밤나무고을벌목,2026-02-11 10:30:27,U,2026-02-13 02:40:00,,261458.97099331,351436.306660568,원목생산업,2종,원목,교육이수,5000,10,휴업,,밤나무고을벌목_
172,원목생산업,09_27_02_P,4281000,428100090201300025,2013-12-09,,3,폐업,3,폐업,,,,,,,,,강원특별자치도 평창군 용평면 경강로 2764-58,,오대임업,2026-02-09 14:09:54,U,2026-02-11 02:40:00,,,,원목생산업,2종,원목,,0,10,폐업,,오대임업_
128,원목생산업,09_27_02_P,4281000,428100090201300026,2013-12-09,,3,폐업,3,폐업,,,,,,,,,강원특별자치도 평창군 봉평면 태기로 40,232-923,대자연산림영농조합법인,2026-02-05 14:50:41,U,2026-02-07 02:40:00,,316411.895286076,455215.976898481,원목생산업,2종,,,0,10,폐업,,대자연산림영농조합법인_
192,원목생산업,09_27_02_P,4281000,428100090201300021,2013-12-04,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 평창군 대화면 웃대화길 65-9,,백두대간 임업,2026-02-09 13:49:09,U,2026-02-11 02:40:00,,329255.451578589,446259.423752676,원목생산업,2종,원목,,0,10,영업,,백두대간임업_
191,원목생산업,09_27_02_P,4281000,428100090201300020,2013-12-04,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 평창군 방림면 평창대로 222,,평창임업,2026-02-09 13:50:47,U,2026-02-11 02:40:00,,326950.954085648,438885.038426544,원목생산업,2종,원목,,0,10,영업,,평창임업_
190,원목생산업,09_27_02_P,4281000,428100090201300019,2013-12-04,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 평창군 진부면 진벌1길 74,,삼일제재소,2026-02-09 13:53:12,U,2026-02-11 02:40:00,,338540.178640163,462500.681623547,원목생산업,2종,원목,,0,30,영업,,삼일제재소_
127,원목생산업,09_27_02_P,4281000,428100090201300018,2013-12-04,,3,폐업,3,폐업,,,,,,,,강원특별자치도 평창군 진부면 하진부리 299-1,강원특별자치도 평창군 진부면 오대천로 1977-6,,대복임업사,2026-02-05 15:03:10,U,2026-02-07 02:40:00,,337017.007322081,459870.618209335,원목생산업,2종,,,0,30,폐업,,대복임업사_강원특별자치도평창군진부면하진부리299-1
182,원목생산업,09_27_02_P,4281000,428100090201300022,2013-12-04,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 대화면 대화리 1951-2,강원특별자치도 평창군 대화면 문화택지길 42-2,,동진임업,2026-02-09 13:44:55,U,2026-02-11 02:40:00,,328394.962722036,444089.95577859,원목생산업,2종,원목,,0,10,영업,,동진임업_강원특별자치도평창군대화면대화리1951-2
