"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"1306","의원","01_01_02_P","3940000","PHMA120183940138041100006","2018-04-12","","01","영업/정상","13","영업중","","","","","031-967-3137","","","","경기도 고양시 덕양구 통일로 760, 3층 321호 (관산동, 더퍼스트프라임)","10285","통일로한의원","2026-04-03 06:13:44","U","2026-04-05 02:40:00","한의원","188119.693475478","465056.766292925","한의원","1","0","0","157.48","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1307","의원","01_01_02_P","3940000","PHMA120123940140041100007","2012-05-01","","01","영업/정상","13","영업중","","","","","031-913-1312","","411-848","경기도 고양시 일산서구 주엽동 66번지 1호 일송노블레스 901,902호","경기도 고양시 일산서구 중앙로 1426, 901,902호 (주엽동, 일송노블레스)","10386","자연과한의원","2026-04-03 04:13:43","U","2026-04-05 02:40:00","한의원","178929.113234693","463124.445219153","한의원","1","0","0","189.96","301 304 307 308 305 302 303 306","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1308","의원","01_01_02_P","3210000","PHMA120243210034041100004","2024-01-09","","01","영업/정상","13","영업중","","","","","02-6160-5000","","","서울특별시 서초구 서초동 1318-4","서울특별시 서초구 강남대로 403, 5층 (서초동)","06615","유픽의원","2026-04-03 04:43:20","U","2026-04-05 02:40:00","의원","202292.436257201","444027.04352232","의원","2","0","0","299.98","122 114 108","성형외과, 피부과, 가정의학과","","","","0","0","","","0","",
"1309","의원","01_01_02_P","3940000","PHMA120113940138041100005","2011-04-28","","01","영업/정상","13","영업중","","","","","031-968-7566","","","경기도 고양시 덕양구 주교동 614-2 원당메디컬프라자","경기도 고양시 덕양구 호국로 787, 원당메디컬프라자 2층 (주교동)","10461","원당오케이마취통증의학과의원","2026-04-03 04:43:44","U","2026-04-05 02:40:00","의원","185442.671595419","461593.361513344","의원","2","0","0","739.76","105 106 101 120 109","내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1310","의원","01_01_02_P","3940000","PHMA120163940140041100002","2016-01-11","","01","영업/정상","13","영업중","","","","","031-915-7555","","","경기도 고양시 일산서구 탄현동 1640번지 일산 위브더제니스 107호","경기도 고양시 일산서구 일현로 97-11, 107호 (탄현동, 일산 위브더제니스)","10242","바른경희한의원","2026-04-03 03:13:52","U","2026-04-05 02:40:00","한의원","179005.665068939","465786.029740427","한의원","1","0","0","130.85","308 307 306 305 304 303 302 301","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1311","의원","01_01_02_P","3940000","PHMA120163940139041100007","2016-03-25","","01","영업/정상","13","영업중","","","","","031-903-0365","","","경기도 고양시 일산동구 마두동 798번지 5호 월드프라자 301,2호","경기도 고양시 일산동구 중앙로 1192, 301,302호 (마두동, 월드프라자)","10414","일산365한의원","2026-04-03 01:13:41","U","2026-04-05 02:40:00","한의원","180297.157757027","461229.923097764","한의원","2","0","0","121.28","308 307 306 305 304 303 302 301","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1312","의원","01_01_02_P","3130000","PHMA120173130033041100029","2017-09-20","","01","영업/정상","13","영업중","","","","","02-6951-0011","","","서울특별시 마포구 노고산동 31번지 11호","서울특별시 마포구 신촌로 104, 3층 (노고산동)","04101","라이크치과의원","2026-04-03 03:13:54","U","2026-04-05 02:40:00","치과의원","194413.169802204","450268.8345718","치과의원","4","0","0","643.44","412 411 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"1313","의원","01_01_02_P","3220000","PHMA120173220033041100044","2017-04-18","","01","영업/정상","13","영업중","","","","","02-564-1002","","","서울특별시 강남구 도곡동 542-6 남양빌딩","서울특별시 강남구 도곡로 228, 남양빌딩 2층~6층 (도곡동)","06272","더셀피부과의원","2026-04-03 04:13:34","U","2026-04-05 02:40:00","의원","203802.041926661","443423.900881961","의원","6","0","0","698.3","101 108 114 122","내과, 성형외과, 피부과, 가정의학과","","","","0","0","","","0","",
"1314","의원","01_01_02_P","3220000","PHMA120083220033041101064","2008-03-28","","01","영업/정상","13","영업중","","","","","02-3446-0606","","","서울특별시 강남구 역삼동 707-2 비젼타워 5,7,16,17층","서울특별시 강남구 테헤란로 312, 비젼타워 5,7,16,17층 (역삼동)","06211","우리성형외과의원","2026-04-03 06:43:27","U","2026-04-05 02:40:00","의원","203914.69","444522.92","의원","13","1","2","1323","108","성형외과","","","","0","0","","","0","",
"1315","의원","01_01_02_P","3130000","PHMA120073130033041100048","2007-08-28","","01","영업/정상","13","영업중","","","","","02-333-3522","","","","서울특별시 마포구 월드컵로 75, 4층 (망원동)","04013","청심당한의원","2026-04-03 03:13:53","U","2026-04-05 02:40:00","한의원","191987.536216237","450374.304670595","한의원","6","5","16","177.22","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1316","의원","01_01_02_P","3130000","PHMA119943130033041100003","1994-03-12","","01","영업/정상","13","영업중","","","","","02-712-1331","","","서울특별시 마포구 신공덕동 15번지 51호 성은빌딩","서울특별시 마포구 만리재로 31, 성은빌딩 2~3층 (신공덕동)","04209","신.홍산부인과의원","2026-04-03 01:43:54","U","2026-04-05 02:40:00","의원","195929.214407536","449176.453949106","의원","2","0","0","267.34","110","산부인과","","","","0","0","","","0","",
"1317","의원","01_01_02_P","3090000","PHMA120033090033041100006","2003-02-14","","01","영업/정상","13","영업중","","","","","02-903-3444","","","","서울특별시 도봉구 도봉로 488, 지상2층,지상5층 (창동)","01454","강북다인치과의원","2026-04-03 04:43:15","U","2026-04-05 02:40:00","치과의원","203043.71061018","460737.456544857","치과의원","6","0","0","496.13","403 404 406 407 408 411 412","치과보철과, 치과교정과, 치주과, 치과보존과, 구강내과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"1318","의원","01_01_02_P","3100000","PHMA119893100034041100051","1989-07-07","","01","영업/정상","13","영업중","","","","","02-939-4419","","139-822","서울특별시 노원구 상계동 649번지 7호 (2층)[동일로 1530 (2층)]","서울특별시 노원구 동일로 1530, 205호 (상계동, 노원다모아빌딩)","01674","유피부과의원","2026-04-03 02:13:15","U","2026-04-05 02:40:00","의원","205053.302838704","462521.779042418","의원","1","0","0","114.84","114","피부과","","","","0","0","","","0","",
"1319","의원","01_01_02_P","3130000","PHMA120023130033041100032","2002-10-25","","01","영업/정상","13","영업중","","","","","02-707-0891","","","서울특별시 마포구 노고산동 129 빌리브디에이블","서울특별시 마포구 백범로 24, 빌리브디에이블 2층 204호 (노고산동)","04109","연세로뎀정신건강의학과의원","2026-04-03 09:07:18","U","2026-04-05 02:40:00","의원","","","의원","1","0","0","72.15","103","정신건강의학과","","","","0","0","","","0","",
"1320","의원","01_01_02_P","3130000","PHMA120093130033041100028","2009-11-02","","01","영업/정상","13","영업중","","","","","02-323-4477","","","서울특별시 마포구 서교동 356번지 1호","서울특별시 마포구 홍익로 25, 4층 (서교동)","04039","의료법인 열린의료재단 서교의원","2026-04-03 03:43:54","U","2026-04-05 02:40:00","의원","193048.463050526","450243.570663618","의원","14","0","0","481.37","101","내과","","","","0","0","","","0","",
"1321","의원","01_01_02_P","3090000","PHMA120013090033041100004","2001-01-08","","01","영업/정상","13","영업중","","","","","02-906-2804","","","서울특별시 도봉구 창동 12-3","서울특별시 도봉구 노해로69길 21, 두승빌딩 2층 202호 (창동)","01414","박치과의원","2026-04-03 14:06:35","U","2026-04-05 02:40:00","치과의원","204391.615","461208.365","치과의원","1","0","0","77","411 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과","","","","0","0","","","0","",
"1322","의원","01_01_02_P","3130000","PHMA120043130033041100035","2004-11-04","","01","영업/정상","13","영업중","","","","","02-333-1075","","","서울특별시 마포구 노고산동 57-46 신촌아이스페이스오피스텔","서울특별시 마포구 서강로 131, 신촌아이스페이스오피스텔 1,2,4층 (노고산동)","04058","숭실한의원","2026-04-03 06:13:54","U","2026-04-05 02:40:00","한의원","194181.502567681","450237.846975988","한의원","4","14","29","890.04","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1323","의원","01_01_02_P","3130000","PHMA120013130033041100011","2001-07-02","","01","영업/정상","13","영업중","","","","","392-0075","","121-012","서울특별시 마포구 아현2동329-12(3층)","서울특별시 마포구 굴레방로9길 2, 3층 (아현동)","04116","우성마취통증의학과의원","2026-04-03 03:43:52","U","2026-04-05 02:40:00","의원","196010.486961304","450526.072270739","의원","1","0","0","136.1","109 101 105 104 106 122 120","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"1324","의원","01_01_02_P","3050000","PHMA120013050034041100020","2001-08-17","","01","영업/정상","13","영업중","","","","","02-968-1088","","130-817","서울특별시 동대문구 용두동 40번지 13호 동양프라자 1,4,5층","서울특별시 동대문구 고산자로 399, 1, 4, 5층 (용두동)","02566","속편한내과의원","2026-04-03 06:43:17","U","2026-04-05 02:40:00","의원","203251.7035795","452563.06498635","의원","9","5","20","1565.01","101 111","내과, 소아청소년과","","","","0","0","","","0","",
"1325","의원","01_01_02_P","3130000","PHMA120143130033041100035","2014-10-08","","01","영업/정상","13","영업중","","","","","02-393-7582","","","서울특별시 마포구 아현동 737번지 마포에스케이허브블루","서울특별시 마포구 마포대로 204, 마포에스케이허브블루 203,204호 (아현동)","04206","공덕아산내과의원","2026-04-03 03:43:55","U","2026-04-05 02:40:00","의원","196087.923812924","449970.561400617","의원","1","0","0","382.62","113 111 101","내과, 소아청소년과, 이비인후과","","","","0","0","","","0","",
"1326","의원","01_01_02_P","3220000","PHMA120093220033041100178","2009-08-10","","01","영업/정상","13","영업중","","","","","02-542-3100","","","서울특별시 강남구 논현동 130번지 17호 1~4층","서울특별시 강남구 논현로 657, 1~4층 (논현동, 그린빌딩)","06112","봉봉성형외과의원","2026-04-03 04:13:52","U","2026-04-05 02:40:00","의원","202671.583408888","445590.827111878","의원","5","2","4","805.06","114 108","성형외과, 피부과","","","","0","0","","","0","",
"1327","의원","01_01_02_P","3220000","PHMA120123220033041100107","2012-05-24","","01","영업/정상","13","영업중","","","","","02-554-5234","","","","서울특별시 강남구 남부순환로 2947, 재경빌딩 지하 101호 (대치동)","06280","강남명인한의원","2026-04-03 05:43:39","U","2026-04-05 02:40:00","한의원","205464.72037592","443592.973487541","한의원","3","0","0","125.46","301 302 303 304 305 306 307 308 309","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과","","","","0","0","","","0","",
"1328","의원","01_01_02_P","3220000","PHMA120173220033041100027","2015-09-11","","01","영업/정상","13","영업중","","","","","02-542-0100","","","서울특별시 강남구 역삼동 705-27 3층","서울특별시 강남구 테헤란로 337, 3층 (역삼동)","06150","이지스로앤산부인과의원","2026-04-03 05:43:48","U","2026-04-05 02:40:00","의원","204215.162571746","444731.386522359","의원","5","3","3","216.3","110","산부인과","","","","0","0","","","0","",
"1329","의원","01_01_02_P","3040000","PHMA120073040033041100007","2007-04-10","","01","영업/정상","13","영업중","","","","","024567002","","143-822","서울특별시 광진구 구의동 213번지 3호","서울특별시 광진구 구의강변로 99 (구의동)","05047","서울내외의원","2026-04-03 03:43:15","U","2026-04-05 02:40:00","의원","208221.531756953","448589.759074783","의원","27","8","20","1095","101 104 116 119 105 102 110 114","내과, 신경과, 외과, 정형외과, 산부인과, 피부과, 영상의학과, 진단검사의학과","","","","0","0","","","0","",
"1330","의원","01_01_02_P","3220000","PHMA120113220033041100159","2011-07-07","","01","영업/정상","13","영업중","","","","","3445-1155","","","서울특별시 강남구 청담동 3번지 청담스퀘어","서울특별시 강남구 도산대로 420, 청담스퀘어 5층 (청담동)","06062","라현의원","2026-04-03 04:13:31","U","2026-04-05 02:40:00","의원","203641.938271733","446756.961919613","의원","2","0","0","650.29","114 108","성형외과, 피부과","","","","0","0","","","0","",
"1331","의원","01_01_02_P","3040000","PHMA120133040033041100017","2013-09-27","","01","영업/정상","13","영업중","","","","","02-455-2475","","","","서울특별시 광진구 능동로 90, 3층 (자양동, 더클래식500)","05065","24시열린의원","2026-04-03 05:13:13","U","2026-04-05 02:40:00","의원","206217.434726027","448506.218743834","의원","4","0","0","310.2","101 111 113 114 122","내과, 소아청소년과, 이비인후과, 피부과, 가정의학과","","","","0","0","","","0","",
"1332","의원","01_01_02_P","3050000","PHMA119993050034041100015","1999-07-07","","01","영업/정상","13","영업중","","","","","02-2243-4892","","130-805","서울특별시 동대문구 답십리1동 494번지 13호","서울특별시 동대문구 천호대로 291 (답십리동)","02604","호경정형외과의원","2026-04-03 03:43:16","U","2026-04-05 02:40:00","의원","204648.391280496","451605.577072359","의원","1","9","28","467","104 105 120 101 106 114 115 116","내과, 외과, 정형외과, 신경외과, 피부과, 비뇨의학과, 영상의학과, 재활의학과","","","","0","0","","","0","",
"1333","의원","01_01_02_P","3170000","PHMA120103170035041100015","2010-11-05","","01","영업/정상","13","영업중","","","","","1544-5189","","","서울특별시 금천구 가산동 451-1 가산 어반워크I 2층 201~216호","서울특별시 금천구 가산디지털2로 135, 가산 어반워크I 2층 201~216호 (가산동)","08504","(재)한국산업의학연구소 래피젠헬스케어의원","2026-04-03 01:43:19","U","2026-04-05 02:40:00","의원","189161.545672175","441988.711766202","의원","11","0","0","1312.97","126 124 122 116 111 101","내과, 소아청소년과, 영상의학과, 가정의학과, 직업환경의학과, 예방의학과","","","","0","0","","","0","",
"1334","의원","01_01_02_P","3200000","PHMA120183200033041100006","2018-03-21","","01","영업/정상","13","영업중","","","","","02-6677-6856","","","","서울특별시 관악구 남부순환로 1733, 정민빌딩 2층 (봉천동)","08757","더나은내과의원","2026-04-03 03:43:15","U","2026-04-05 02:40:00","의원","194867.533801489","442268.354796389","의원","4","0","0","229.95","101 111 113 115 116 119 122","내과, 소아청소년과, 이비인후과, 비뇨의학과, 영상의학과, 진단검사의학과, 가정의학과","","","","0","0","","","0","",
"1335","의원","01_01_02_P","3200000","PHMA120183200033041100012","2018-05-03","","01","영업/정상","13","영업중","","","","","02-857-4975","","","서울특별시 관악구 신림동 1474번지 16호","서울특별시 관악구 남부순환로 1468, 1~3층 (신림동)","08771","일가한의원","2026-04-03 03:43:15","U","2026-04-05 02:40:00","한의원","192299.773742932","442132.032921831","한의원","1","10","27","508","308 307 306 305 304 303 302 301","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1336","의원","01_01_02_P","3080000","PHMA120103080033041100006","2010-02-08","","01","영업/정상","13","영업중","","","","","02-988-0028","","","","서울특별시 강북구 도봉로 34, 4,6,7층 (미아동, 트레지오빌딩)","01220","메트로내과의원","2026-04-03 03:43:14","U","2026-04-05 02:40:00","의원","202642.446045912","456636.308192293","의원","29","9","26","2292.65","101 102 110 111 113 116 122","내과, 신경과, 산부인과, 소아청소년과, 이비인후과, 영상의학과, 가정의학과","","","","0","0","","","0","",
"1337","의원","01_01_02_P","3220000","PHMA120133220033041100173","2013-08-13","","01","영업/정상","13","영업중","","","","","0261813855","","","서울특별시 강남구 수서동 715번지 효성노틸러스빌딩 2층일부","서울특별시 강남구 광평로 281 (수서동, 2층일부)","06349","강남베스트내과의원","2026-04-03 04:13:33","U","2026-04-05 02:40:00","의원","209009.86408188","442872.160579339","의원","4","2","3","131.4","109 106 105 101","내과, 정형외과, 신경외과, 마취통증의학과","","","","0","0","","","0","",
"1338","의원","01_01_02_P","3200000","PHMA120143200033041100003","2014-03-14","","01","영업/정상","13","영업중","","","","","02-886-8622","","","","서울특별시 관악구 신림로 318, 3층 (신림동, 청암두산위브센티움)","08777","애플산부인과의원","2026-04-03 06:43:15","U","2026-04-05 02:40:00","의원","193773.070404044","442270.419248856","의원","2","0","0","253.03","110 114","산부인과, 피부과","","","","0","0","","","0","",
"1339","의원","01_01_02_P","3150000","PHMA120153150037041100013","2015-03-26","","01","영업/정상","13","영업중","","","","","02-2608-3379","","","","서울특별시 강서구 가로공원로76길 53 (화곡동)","07765","연세우리치과의원","2026-04-03 03:43:25","U","2026-04-05 02:40:00","치과의원","185615.410916339","448072.928511678","치과의원","1","0","0","99.01","402 403 405 406 407 408 411 412","구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"1340","의원","01_01_02_P","3080000","PHMA120023080033041100024","2002-09-25","","01","영업/정상","13","영업중","","","","","02-988-2045","","","","서울특별시 강북구 도봉로 63 (미아동, 행복빌딩)","01205","김현풍치과의원","2026-04-03 03:43:14","U","2026-04-05 02:40:00","치과의원","202552.153422072","456936.643839079","치과의원","2","0","0","100.1","403 406 407 408 411","치과보철과, 치주과, 치과보존과, 구강내과, 예방치과","","","","0","0","","","0","",
"1341","의원","01_01_02_P","3240000","PHMA120153240033041100022","2015-06-29","","01","영업/정상","13","영업중","","","","","02-3432-9988","","","","서울특별시 강동구 상암로 41, 311호, 312호 (암사동)","05264","어깨동무한의원","2026-04-03 03:13:20","U","2026-04-05 02:40:00","한의원","211260.202994668","449774.572647567","한의원","2","0","0","159.68","301 302 303 304 305 306 307 308 309","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과","","","","0","0","","","0","",
"1342","의원","01_01_02_P","3080000","PHMA120173080033041100017","2017-08-03","","01","영업/정상","13","영업중","","","","","02-980-1275","","","서울특별시 강북구 수유동 47-2 스타타워","서울특별시 강북구 도봉로 295, 스타타워 6,7,8,15층 (수유동)","01081","성모더원신경외과의원","2026-04-03 06:43:12","U","2026-04-05 02:40:00","의원","201955.062331635","459174.682694486","의원","1","6","16","861.4","106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과","","","","0","0","","","0","",
"1343","의원","01_01_02_P","3170000","PHMA120013170035041100002","2001-02-26","","01","영업/정상","13","영업중","","","","","805-6124","","","서울특별시 금천구 시흥동 841-55 2,3층","서울특별시 금천구 금하로 651, 2,3층 (시흥동)","08627","김홍열내과의원","2026-04-03 04:43:16","U","2026-04-05 02:40:00","의원","191376.965876563","439105.872924684","의원","8","0","0","326","101 111","내과, 소아청소년과","","","","0","0","","","0","",
"1344","의원","01_01_02_P","3150000","PHMA120173150037041100047","2017-11-27","","01","영업/정상","13","영업중","","","","","02-2696-3375","","","","서울특별시 강서구 화곡로 176-4, 2층 (화곡동)","07727","금맥한의원","2026-04-03 01:43:29","U","2026-04-05 02:40:00","한의원","185892.433353743","448833.020780674","한의원","2","5","5","244.2","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1345","의원","01_01_02_P","3200000","PHMA120053200033041100004","2001-05-29","","01","영업/정상","13","영업중","","","","","02-878-8700","","","서울특별시 관악구 신림동 1513번지 1호","서울특별시 관악구 신림로 141, 3층 (신림동)","08846","관악연세바른의원","2026-04-03 04:43:17","U","2026-04-05 02:40:00","의원","194039.483880851","441051.058359924","의원","2","0","0","227","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1346","의원","01_01_02_P","3240000","PHMA120163240033041100007","2016-03-17","","01","영업/정상","13","영업중","","","","","02-477-5875","","","","서울특별시 강동구 올림픽로 699 (천호동)","05245","천호경희한의원","2026-04-03 01:43:23","U","2026-04-05 02:40:00","한의원","210980.253131699","449083.060306534","한의원","1","7","23","667.3","301 302 303 304 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1347","의원","01_01_02_P","3170000","PHMA120023170035041100017","2002-10-29","","01","영업/정상","13","영업중","","","","","028968833","","153-857","서울특별시 금천구 시흥동 856번지 23호","서울특별시 금천구 독산로 137 (시흥동)","08622","연세정형외과의원","2026-04-03 06:13:17","U","2026-04-05 02:40:00","의원","191502.674094122","439719.543390005","의원","1","0","0","122.35","105 101 106 104 115 109","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 비뇨의학과","","","","0","0","","","0","",
"1348","의원","01_01_02_P","3200000","PHMA120153200033041100005","2015-02-16","","01","영업/정상","13","영업중","","","","","02-855-2855","","","","서울특별시 관악구 난곡로 214, 4층 (신림동, 금정빌딩)","08849","세이브치과의원","2026-04-03 01:43:17","U","2026-04-05 02:40:00","치과의원","192690.192921054","441306.156860233","치과의원","2","0","0","142.06","402 403 405 406 407 408 409 411 412","구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"1349","의원","01_01_02_P","3090000","PHMA120043090033041100038","2004-09-06","","01","영업/정상","13","영업중","","","","","02-3493-6630","","","","서울특별시 도봉구 도봉로180가길 96, 2층 (도봉동, 승리빌딩)","01318","오고싶은경희한의원","2026-04-03 04:43:15","U","2026-04-05 02:40:00","한의원","204035.063229754","465042.493324016","한의원","3","0","0","165.61","301 302 303 304 305 306 307 308 309","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과","","","","0","0","","","0","",
"1350","의원","01_01_02_P","3150000","PHMA120023150037041100011","2002-05-29","","01","영업/정상","13","영업중","","","","","02-3661-7533","","","서울특별시 강서구 등촌동 674 세민빌딩","서울특별시 강서구 강서로 380, 세민빌딩 4,5층 (등촌동)","07591","늘푸른내과의원","2026-04-03 05:43:25","U","2026-04-05 02:40:00","의원","185697.384517088","450810.997504068","의원","11","0","0","671.34","122 119 114 113 111 102 101","내과, 신경과, 소아청소년과, 이비인후과, 피부과, 진단검사의학과, 가정의학과","","","","0","0","","","0","",
"1351","의원","01_01_02_P","3150000","PHMA120053150037041100022","2005-06-04","","01","영업/정상","13","영업중","","","","","02-6095-1075","","","","서울특별시 강서구 강서로 348, 4층 402,403,404호 (내발산동, 우장산힐스테이트)","07651","모아한의원","2026-04-03 05:43:25","U","2026-04-05 02:40:00","한의원","185813.15048215","450434.088151226","한의원","1","0","0","101.38","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1352","의원","01_01_02_P","3150000","PHMA120053150037041100023","2005-06-07","","01","영업/정상","13","영업중","","","","","02-2666-3975","","","서울특별시 강서구 방화동 567-4 삼정아파트","서울특별시 강서구 방화동로 126, 2층 208,210~213호 (방화동, 삼정아파트)","07604","우리연세내과의원","2026-04-03 01:43:28","U","2026-04-05 02:40:00","의원","183315.556652953","452204.165533971","의원","4","0","0","343.38","101 111 113","내과, 소아청소년과, 이비인후과","","","","0","0","","","0","",
"1353","의원","01_01_02_P","3080000","PHMA120103080033041100009","2010-03-15","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 강북구 한천로 1035, 우성빌딩 8층 (수유동)","01074","미래로치과의원","2026-04-03 01:43:13","U","2026-04-05 02:40:00","치과의원","202276.584108307","459713.818337637","치과의원","2","0","0","152.71","403 404 406 407 411 412","치과보철과, 치과교정과, 치주과, 치과보존과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"1354","의원","01_01_02_P","3200000","PHMA120023200033041100026","2008-07-10","","01","영업/정상","13","영업중","","","","","02-872-0072","","","","서울특별시 관악구 신림로 140, 2층 (신림동)","08838","햇살경희한의원","2026-04-03 04:43:16","U","2026-04-05 02:40:00","한의원","194124.472155455","441073.731838759","한의원","3","0","0","133.38","301 302 303 304 305 306 307 308 309","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과","","","","0","0","","","0","",
"1355","의원","01_01_02_P","3150000","PHMA120063150037041100018","2006-04-20","","01","영업/정상","13","영업중","","","","","02-2644-0114","","157-837","서울특별시 강서구 등촌동 566번지 1호 (3층)","서울특별시 강서구 등촌로 75, 3층 (등촌동, 지덕빌딩)","07734","우리정형외과의원","2026-04-03 05:43:25","U","2026-04-05 02:40:00","의원","187841.42609226","448281.701838775","의원","1","0","0","230","105 106 109 120 104 101 114 115 122","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 피부과, 비뇨의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"1356","의원","01_01_02_P","3200000","PHMA120103200033041100013","2010-03-25","","01","영업/정상","13","영업중","","","","","02-883-3500","","151-895","서울특별시 관악구 신림동 1514번지 1호 육일빌딩 4층","서울특별시 관악구 신림로 135, 4층 (신림동, 육일빌딩)","08812","삼성정형외과의원","2026-04-03 04:43:17","U","2026-04-05 02:40:00","의원","194120.792650529","440993.064165952","의원","1","0","0","245.02","105 120 116 109","정형외과, 마취통증의학과, 영상의학과, 재활의학과","","","","0","0","","","0","",
"1357","의원","01_01_02_P","3200000","PHMA120153200033041100023","2015-09-14","","01","영업/정상","13","영업중","","","","","02-3443-0098","","","서울특별시 관악구 봉천동 1658번지 5호","서울특별시 관악구 남부순환로 1938, 6층 (봉천동, 성은빌딩)","08793","백동한의원","2026-04-03 01:43:15","U","2026-04-05 02:40:00","한의원","196756.479758836","441599.241793679","한의원","1","0","0","94.24","301 304 307 308 305 302 303 306","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1358","의원","01_01_02_P","3150000","PHMA120063150037041100035","2006-11-15","","01","영업/정상","13","영업중","","","","","02-3663-1075","","","","서울특별시 강서구 공항대로41길 44, 아카데미프라자 3층 (등촌동)","07587","경희소나무한의원","2026-04-03 05:43:25","U","2026-04-05 02:40:00","한의원","186324.832095725","450838.384642533","한의원","3","7","27","568.8","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
