번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자,Unnamed: 44,record_key
540,의원,01_01_02_P,4641000,PHMA120124640131041100046,2012-10-18,,1,영업/정상,13,영업중,,,,,063-226-5775,,,,"전북특별자치도 전주시 완산구 유연로 158, 우리사랑빌딩 4층 (효자동3가)",54962,전주탑치과보존과치과의원,2026-03-05 22:43:20,U,2026-03-07 02:40:00,치과의원,209231.741270689,258311.027401661,치과의원,5,0,0,445.6,407,치과보존과,,,,0,0,,,0,,,전주탑치과보존과치과의원_
136,의원,01_01_02_P,3990000,PHMA120123990029041100044,2012-09-25,,1,영업/정상,13,영업중,,,,,031-591-5678,,472-845,"경기도 남양주시 화도읍 마석우리 585번지 하나클리닉 3,4,5층","경기도 남양주시 화도읍 비룡로 30, 3,4,5층 (하나클리닉)",12174,드림정형외과의원,2026-03-03 16:19:52,U,2026-03-05 02:40:00,의원,226514.872854776,461436.331920504,의원,1,7,15,1276.8,101 111 113 102 106 105 120 109 119,"내과, 신경과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 이비인후과, 진단검사의학과, 재활의학과",,,,0,0,,,0,,,"드림정형외과의원_경기도남양주시화도읍마석우리585번지하나클리닉3,4,5층"
738,의원,01_01_02_P,3030000,PHMA120123030033041100015,2012-09-13,,1,영업/정상,13,영업중,,,,,02-2204-9970,,133-821,서울특별시 성동구 성수동1가 656번지 323호 성수문화복지회관 1층,서울특별시 성동구 뚝섬로1길 43 (성수동1가),4778,성동재활의원,2026-03-05 20:43:35,U,2026-03-07 02:40:00,의원,204081.4510862,449240.477332718,의원,1,0,0,516.3,120,재활의학과,,,,0,0,,,0,,,성동재활의원_서울특별시성동구성수동1가656번지323호성수문화복지회관1층
325,의원,01_01_02_P,3610000,PHMA120123610019041100016,2012-09-12,,1,영업/정상,13,영업중,,,,,062-651-8600,,503-841,광주광역시 남구 진월동 312번지 20호 2~3층,"광주광역시 남구 서문대로 725, 2층,3층 (진월동)",61725,힐링연합의원,2026-03-05 22:43:19,U,2026-03-07 02:40:00,의원,190613.622922806,180550.777630346,의원,2,10,25,803.0,101 104 114 115 106 105 113 111 109,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과",,,,0,0,,,0,,,힐링연합의원_광주광역시남구진월동312번지20호2~3층
392,의원,01_01_02_P,4681000,PHMA120124680066041100011,2012-08-06,,1,영업/정상,13,영업중,,,,,063-843-1600,,,전북특별자치도 익산시 동산동 158번지 15호 2층,"전북특별자치도 익산시 동천로7길 29, 2층 (동산동, 우리가정의원)",54610,우리가정의원,2026-03-05 20:43:28,U,2026-03-07 02:40:00,의원,197174.393911899,270118.140820864,의원,1,0,0,184.15,101 111 113,"내과, 소아청소년과, 이비인후과",,,,0,0,,,0,,,우리가정의원_전북특별자치도익산시동산동158번지15호2층
697,의원,01_01_02_P,3860000,PHMA120123860272041100013,2012-08-03,,1,영업/정상,13,영업중,,,,,032-321-1030,,,,"경기도 부천시 원미구 길주로 288, 다운타운 7층 704호 (중동)",14548,더그린한의원,2026-03-04 11:41:09,U,2026-03-07 02:40:00,한의원,179966.754509977,444523.453401913,한의원,2,0,0,296.07,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,더그린한의원_
244,의원,01_01_02_P,3420000,PHMA120123420023041100014,2012-07-10,,1,영업/정상,13,영업중,,,,,053-965-6633,,,대구광역시 동구 신서동 526-1,"대구광역시 동구 안심로 366, 4,5,6층 (신서동)",41087,속안심내과연합의원,2026-03-05 20:43:17,U,2026-03-07 02:40:00,의원,355671.057745055,264462.510174614,의원,12,0,0,974.9,101 116 122,"내과, 영상의학과, 가정의학과",,,,0,0,,,0,,,속안심내과연합의원_대구광역시동구신서동526-1
56,의원,01_01_02_P,3110000,PHMA120233110032041100006,2012-06-14,,1,영업/정상,13,영업중,,,,,02-511-8275,,,,"서울특별시 은평구 통일로87길 14, 2층 (갈현동)",3328,경희아소한의원,2026-03-03 13:14:29,U,2026-03-05 02:40:00,한의원,192707.089702779,457917.363178268,한의원,1,0,0,115.29,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,경희아소한의원_
284,의원,01_01_02_P,3830000,PHMA120123830197041100013,2012-04-19,,1,영업/정상,13,영업중,,,,,031-385-4450,,,경기도 안양시 동안구 관양동 1591-11 안양금융센터 A.F.C,"경기도 안양시 동안구 시민대로 260, 안양금융센터 A.F.C 302-305호 (관양동)",14067,스페셜성형외과의원,2026-03-05 22:43:26,U,2026-03-07 02:40:00,의원,196340.394788016,432384.116857544,의원,3,0,0,475.28,114 108,"성형외과, 피부과",,,,0,0,,,0,,,스페셜성형외과의원_경기도안양시동안구관양동1591-11안양금융센터A.F.C
390,의원,01_01_02_P,4681000,PHMA120124680066041100006,2012-04-12,,1,영업/정상,13,영업중,,,,,063-839-3000,,,"전북특별자치도 익산시 영등동 852번지 2호 2,3,4,5층","전북특별자치도 익산시 무왕로 1099, 2,3,4,5층 (영등동)",54546,서동한의원,2026-03-05 20:43:28,U,2026-03-07 02:40:00,한의원,198021.836943468,273170.866128258,한의원,4,14,29,865.36,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,"서동한의원_전북특별자치도익산시영등동852번지2호2,3,4,5층"
726,의원,01_01_02_P,3050000,PHMA120123050034041100002,2012-02-02,,1,영업/정상,13,영업중,,,,,1544-0377,,,"서울특별시 동대문구 전농동 591-53 청량리역,롯데백화점","서울특별시 동대문구 왕산로 214, 청량리역,롯데백화점 7~8층 (전농동)",2555,아비쥬의원,2026-03-05 20:43:14,U,2026-03-07 02:40:00,의원,204081.282117393,453187.395154017,의원,7,0,0,914.7,122 114,"피부과, 가정의학과",,,,0,0,,,0,,,"아비쥬의원_서울특별시동대문구전농동591-53청량리역,롯데백화점"
600,의원,01_01_02_P,3220000,PHMA120123220033041100009,2012-01-19,,1,영업/정상,13,영업중,,,,,02-6925-5755,,,,"서울특별시 강남구 테헤란로87길 46, 호텔오크우드프리미어 1B1호 (삼성동)",6164,오크우드봄의원,2026-03-05 22:43:34,U,2026-03-07 02:40:00,의원,205130.591678902,445590.096837802,의원,5,4,5,802.2,122 120 116 115 114 110 108 107 105 104 101,"내과, 외과, 정형외과, 심장혈관흉부외과, 성형외과, 산부인과, 피부과, 비뇨의학과, 영상의학과, 재활의학과, 가정의학과",,,,0,0,,,0,,,오크우드봄의원_
101,의원,01_01_02_P,3940000,PHMA120123940139041100001,2012-01-05,,1,영업/정상,13,영업중,,,,,967-9958,,,"경기도 고양시 일산동구 식사동 1487번지 위시티일산자이 1단지상가 202호일부,203호","경기도 고양시 일산동구 위시티4로 80 (식사동, 위시티일산자이1단지아파트, 202호일부,203호)",10321,위시티소아청소년과의원,2026-03-03 13:43:39,U,2026-03-05 02:40:00,의원,183342.889886087,464577.376163723,의원,1,0,0,124.6,111 101 113 114,"내과, 소아청소년과, 이비인후과, 피부과",,,,0,0,,,0,,,"위시티소아청소년과의원_경기도고양시일산동구식사동1487번지위시티일산자이1단지상가202호일부,203호"
569,의원,01_01_02_P,3900000,PHMA120113900028041100031,2011-12-12,,3,폐업,3,폐업,2026-03-03,,,,02-2612-1010,,423-807,"경기도 광명시 광명3동 158번지 81호 ,현대아이타워 3층 303-304호.","경기도 광명시 광명로 906, 3층 303-304호 (광명동, 현대아이타워)",14220,텐텐경희한의원,2026-03-04 16:00:04,U,2026-03-07 02:40:00,한의원,187095.746949769,441959.821866614,한의원,1,0,0,150.44,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,"텐텐경희한의원_경기도광명시광명3동158번지81호,현대아이타워3층303-304호."
135,의원,01_01_02_P,3990000,PHMA120113990029041100042,2011-11-28,,1,영업/정상,13,영업중,,,,,031-555-7475,,,,"경기도 남양주시 도농로 24, 210, 210-1호 (다산동, 부영애시앙)",12256,애시앙경희한의원,2026-03-03 15:43:31,U,2026-03-05 02:40:00,한의원,213941.170509698,456267.182532575,한의원,1,0,0,115.98,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,애시앙경희한의원_
579,의원,01_01_02_P,3930000,PHMA120113930162041100011,2011-11-16,,1,영업/정상,13,영업중,,,,,031-418-2875,,,,"경기도 안산시 상록구 용신로 388, 유니온프라자 6층 601~603호 (본오동)",15537,연세하늘치과의원,2026-03-05 22:43:39,U,2026-03-07 02:40:00,치과의원,187970.865330502,422165.614487924,치과의원,1,0,0,406.2,402 403 404 405 406 407 408 409 411 412,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과",,,,0,0,,,0,,,연세하늘치과의원_
365,의원,01_01_02_P,5080000,PHMA120115080035041100020,2011-10-19,,3,폐업,3,폐업,2025-12-15,,,,054-451-8882,,,,경상북도 구미시 봉곡남로 85 (봉곡동),39207,윤한의원,2026-03-05 17:45:20,U,2026-03-07 02:40:00,한의원,317957.440321865,295097.297676968,한의원,1,0,0,180.0,301 302 303 304 305 306,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과",,,,0,0,,,0,,,윤한의원_
373,의원,01_01_02_P,3570000,PHMA120113570013041100002,2011-10-17,,1,영업/정상,13,영업중,,,,,933-0087,,417-943,인천광역시 강화군 강화읍 신문리 6번지 2호,인천광역시 강화군 강화읍 신문길 4,23035,제일한의원,2026-03-05 20:43:18,U,2026-03-07 02:40:00,한의원,154664.292609474,471575.096629605,한의원,1,0,0,100.0,301 304 307 302 305 308 303 306,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,제일한의원_인천광역시강화군강화읍신문리6번지2호
142,의원,01_01_02_P,3210000,PHMA120183210034041100015,2011-10-05,,1,영업/정상,13,영업중,,,,,0234772875,,,서울특별시 서초구 방배동 951-30,"서울특별시 서초구 도구로 95, 지하1층~지상4층 (방배동)",6675,서울이수플란트치과의원,2026-03-03 11:14:42,U,2026-03-05 02:40:00,치과의원,198677.874530053,442535.535954439,치과의원,1,0,0,345.2,411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",,,,0,0,,,0,,,서울이수플란트치과의원_서울특별시서초구방배동951-30
661,의원,01_01_02_P,5310000,PHMA120115310029041100013,2011-09-02,,1,영업/정상,13,영업중,,,,,744-7070,,,"경상남도 진주시 호탄동 975번지 3호 2층,3층,4층","경상남도 진주시 가호로 41, 2층,3층,4층 (호탄동)",52817,메트로정형외과의원,2026-03-05 20:43:25,U,2026-03-07 02:40:00,의원,301117.573108919,185530.888109726,의원,12,7,29,838.86,105,정형외과,,,,0,0,,,0,,,"메트로정형외과의원_경상남도진주시호탄동975번지3호2층,3층,4층"
312,의원,01_01_02_P,4191000,PHMA120114190023041100018,2011-08-04,,1,영업/정상,13,영업중,,,,,033-765-0810,,220-965,강원특별자치도 원주시 단구동 1599번지 6호 골드프라자 3층,"강원특별자치도 원주시 서원대로 502, 3층 (단구동, 골드프라자)",26487,원주마디정형외과의원,2026-03-05 20:43:19,U,2026-03-07 02:40:00,의원,284863.761886809,425194.844467867,의원,2,8,28,855.23,115 114 109 106 105 104 102 101,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 피부과, 비뇨의학과",,,,0,0,,,0,,,원주마디정형외과의원_강원특별자치도원주시단구동1599번지6호골드프라자3층
48,의원,01_01_02_P,5000000,PHMA120115000025041100006,2011-08-02,,1,영업/정상,13,영업중,,,,,061-542-0075,,539-802,전라남도 진도군 진도읍 남동리 776번지 25호,전라남도 진도군 진도읍 남문길 11,58922,동양한의원,2026-03-03 10:13:16,U,2026-03-05 02:40:00,한의원,132264.799421225,109271.036015793,한의원,1,0,0,113.37,308 301 302 303 306 307 305 304,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,동양한의원_전라남도진도군진도읍남동리776번지25호
273,의원,01_01_02_P,3410000,PHMA120113410023041100021,2011-07-21,,1,영업/정상,13,영업중,,,,,053-252-0222,,,대구광역시 중구 남산동 925번지 2호 반월당메티칼오피스타워,"대구광역시 중구 중앙대로 359, 반월당메티칼오피스타워 10층 (남산동)",41967,유로진비뇨기과의원,2026-03-05 22:43:16,U,2026-03-07 02:40:00,의원,343798.778761082,263938.229879246,의원,1,0,0,340.0,104 115,"외과, 비뇨의학과",,,,0,0,,,0,,,유로진비뇨기과의원_대구광역시중구남산동925번지2호반월당메티칼오피스타워
187,의원,01_01_02_P,3210000,PHMA120113210034041100073,2011-06-01,,1,영업/정상,13,영업중,,,,,02-537-1075,,,,"서울특별시 서초구 서초대로77길 3, 14층 1405호 (서초동, 아라타워)",6615,생기한의원,2026-03-04 19:05:38,U,2026-03-06 02:40:00,한의원,202276.917171991,443970.967951703,한의원,2,0,0,120.0,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,생기한의원_
497,의원,01_01_02_P,3380000,PHMA120113380023041100009,2011-05-17,,1,영업/정상,13,영업중,,,,,051-756-5100,,,부산광역시 수영구 광안동 98-20,"부산광역시 수영구 수영로 654, 7-12층 (광안동)",48268,서울재활의학과의원,2026-03-05 22:43:16,U,2026-03-07 02:40:00,의원,392606.684930791,187029.297516028,의원,1,9,29,1244.7,120 102 105 106 101 114 109 104 115,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 피부과, 비뇨의학과, 재활의학과",,,,0,0,,,0,,,서울재활의학과의원_부산광역시수영구광안동98-20
311,의원,01_01_02_P,4181000,PHMA120114180029041100008,2011-05-12,,1,영업/정상,13,영업중,,,,,033)264-5577,,200-092,강원특별자치도 춘천시 효자2동 253번지 37호,강원특별자치도 춘천시 효석로 37 (효자동),24374,삼성연합의원,2026-03-05 20:43:20,U,2026-03-07 02:40:00,의원,264678.285073121,484767.781605892,의원,2,2,3,398.0,104 101 105 114,"내과, 외과, 정형외과, 피부과",,,,0,0,,,0,,,삼성연합의원_강원특별자치도춘천시효자2동253번지37호
319,의원,01_01_02_P,3230000,PHMA120243230034041100043,2011-05-11,,1,영업/정상,13,영업중,,,,,02-3443-6363,,,서울특별시 송파구 송파동 97-20,"서울특별시 송파구 가락로18길 8, 2,3층 (송파동)",5676,네오성형외과의원,2026-03-05 23:13:23,U,2026-03-07 02:40:00,의원,209771.300755159,444375.020132162,의원,2,0,0,176.0,108,성형외과,,,,0,0,,,0,,,네오성형외과의원_서울특별시송파구송파동97-20
125,의원,01_01_02_P,5670000,PHMA120115670066041100004,2011-04-25,,1,영업/정상,13,영업중,,,,,055-296-0155,,,,경상남도 창원시 마산회원구 구암서1길 43 (구암동),51206,원자한의원,2026-03-03 10:43:45,U,2026-03-05 02:40:00,한의원,344793.204955773,195406.277836763,한의원,1,0,0,131.8,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,원자한의원_
248,의원,01_01_02_P,4490000,PHMA120114490042041100012,2011-04-20,,1,영업/정상,13,영업중,,,,,041-522-9090,,330-943,충청남도 천안시 동남구 신부동 468번지 1호 외 1필지  3층,"충청남도 천안시 동남구 만남로 58, 3층 (신부동)",31124,신세계마취통증의학과의원,2026-03-05 20:43:29,U,2026-03-07 02:40:00,의원,214094.276523816,368600.328254418,의원,3,2,4,238.7,122 120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과",,,,0,0,,,0,,,신세계마취통증의학과의원_충청남도천안시동남구신부동468번지1호외1필지3층
596,의원,01_01_02_P,3130000,PHMA120113130033041100015,2011-03-21,,1,영업/정상,13,영업중,,,,,02-6952-0147,,,서울특별시 마포구 동교동 165번지 5호 좋은사람들 빌딩,"서울특별시 마포구 양화로 162, 좋은사람들 빌딩 701호 (동교동)",4050,앤봄의원,2026-03-05 20:43:48,U,2026-03-07 02:40:00,의원,193204.366572211,450461.411782062,의원,2,0,0,513.17,122 114 108,"성형외과, 피부과, 가정의학과",,,,0,0,,,0,,,앤봄의원_서울특별시마포구동교동165번지5호좋은사람들빌딩
748,의원,01_01_02_P,3210000,PHMA120113210034041100020,2011-02-28,,1,영업/정상,13,영업중,,,,,02-591-3625,,,서울특별시 서초구 서초동 1318-4,"서울특별시 서초구 강남대로 403, 12,14~18층 (서초동)",6615,리엔장성형외과의원,2026-03-05 22:43:22,U,2026-03-07 02:40:00,의원,202292.436257201,444027.04352232,의원,16,1,1,1937.0,108 114,"성형외과, 피부과",,,,0,0,,,0,,,리엔장성형외과의원_서울특별시서초구서초동1318-4
608,의원,01_01_02_P,3150000,PHMA120103150037041100053,2011-02-17,,1,영업/정상,13,영업중,,,,,02-2604-3700,,,,"서울특별시 강서구 강서로 63, 경암빌딩 2,3,4층 (화곡동)",7770,경희사람과나무한의원,2026-03-05 22:43:24,U,2026-03-07 02:40:00,한의원,186277.397064744,447896.438966594,한의원,4,9,10,641.7,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,경희사람과나무한의원_
178,의원,01_01_02_P,3100000,PHMA120113100034041100004,2011-02-08,,3,폐업,3,폐업,2026-03-03,,,,02-933-7582,,,서울특별시 노원구 상계동 727번지 덕영빌딩,"서울특별시 노원구 노해로 482, 7층 (상계동, 덕영빌딩)",1751,무척신통한의원,2026-03-04 11:30:23,U,2026-03-06 02:40:00,한의원,205378.033019597,461318.08645497,한의원,1,0,0,112.23,301 302 303 304 305 306 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 침구과",,,,0,0,,,0,,,무척신통한의원_서울특별시노원구상계동727번지덕영빌딩
385,의원,01_01_02_P,6510000,PHMA120116510096041100004,2011-01-28,,1,영업/정상,13,영업중,,,,,064-749-7770,,690-805,제주특별자치도 제주시 노형동 719번지 1호 7층,"제주특별자치도 제주시 1100로 3333, 5층 (노형동)",63083,그린서울내과의원,2026-03-05 22:43:40,U,2026-03-07 02:40:00,의원,151936.024836756,-1513.80931891762,의원,1,0,0,292.0,101,내과,,,,0,0,,,0,,,그린서울내과의원_제주특별자치도제주시노형동719번지1호7층
512,의원,01_01_02_P,3740000,PHMA120103740033041100034,2010-12-10,,1,영업/정상,13,영업중,,,,,031-251-3111,,,,"경기도 수원시 팔달구 동말로 81 (화서동,2층)",16441,강남신경과의원,2026-03-05 20:43:39,U,2026-03-07 02:40:00,의원,200207.77778927,419673.638639629,의원,1,0,0,420.13,101 105 106 111 113 114,"내과, 정형외과, 신경외과, 소아청소년과, 이비인후과, 피부과",,,,0,0,,,0,,,강남신경과의원_
724,의원,01_01_02_P,3240000,PHMA120103240033041100052,2010-11-22,,1,영업/정상,13,영업중,,,,,02-488-0220,,,서울특별시 강동구 성내동 451-1 스퀘어100,"서울특별시 강동구 강동대로 143-64, 스퀘어100 5층 (성내동)",5398,유디천호치과의원,2026-03-05 22:43:48,U,2026-03-07 02:40:00,치과의원,210558.095600946,447311.900335116,치과의원,1,0,0,419.56,412 411 409 408 407 406 405 403 402,"구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과",,,,0,0,,,0,,,유디천호치과의원_서울특별시강동구성내동451-1스퀘어100
439,의원,01_01_02_P,3730000,PHMA120103730017041100006,2010-10-06,,1,영업/정상,13,영업중,,,,,052-224-9100,,,울산광역시 울주군 범서읍 굴화리 394번지 1호,"울산광역시 울주군 범서읍 울밀로 2822, 2-5층",44919,서울산백준호정형외과의원,2026-03-05 20:43:23,U,2026-03-07 02:40:00,의원,404565.158126583,231004.587448261,의원,4,10,17,1169.63,120 109 106 105 104 101,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,서울산백준호정형외과의원_울산광역시울주군범서읍굴화리394번지1호
245,의원,01_01_02_P,3470000,PHMA120103470022041100026,2010-10-05,,1,영업/정상,13,영업중,,,,,053-431-7100,,,,"대구광역시 달서구 조암로 48, 304호 (월성동)",42754,월성탑한의원,2026-03-04 13:06:45,U,2026-03-07 02:40:00,한의원,337664.94747435,259315.187175902,한의원,1,0,0,113.0,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,월성탑한의원_
745,의원,01_01_02_P,3210000,PHMA120103210034041100093,2010-09-10,,1,영업/정상,13,영업중,,,,,534-4842,,,"서울특별시 서초구 서초동 1306번지 8호 대동빌딩 10, 11층","서울특별시 서초구 강남대로 415, 대동빌딩 10, 11층 (서초동)",6614,톡스앤필의원,2026-03-05 22:43:21,U,2026-03-07 02:40:00,의원,202256.618815736,444148.332524677,의원,9,0,0,651.17,114 108 122,"성형외과, 피부과, 가정의학과",,,,0,0,,,0,,,"톡스앤필의원_서울특별시서초구서초동1306번지8호대동빌딩10,11층"
671,의원,01_01_02_P,4080000,PHMA120104080023041100006,2010-04-23,,1,영업/정상,13,영업중,,,,,031-657-4835,,,경기도 안성시 공도읍 만정리 820번지 2호,"경기도 안성시 공도읍 공도로 83, 2층",17561,푸른이비인후과의원,2026-03-05 20:43:36,U,2026-03-07 02:40:00,의원,215089.394755873,388703.663978935,의원,3,1,2,264.0,113,이비인후과,,,,0,0,,,0,,,푸른이비인후과의원_경기도안성시공도읍만정리820번지2호
498,의원,01_01_02_P,3330000,PHMA120103330024041100019,2010-04-07,,1,영업/정상,13,영업중,,,,,051-920-7979,,,,"부산광역시 해운대구 센텀남대로 50, 1001~3호 (우동, 센텀임페리얼타워)",48060,제니크의원,2026-03-05 20:43:37,U,2026-03-07 02:40:00,의원,394104.809135124,187518.549462162,의원,7,0,0,993.73,108 113 114,"성형외과, 이비인후과, 피부과",,,,0,0,,,0,,,제니크의원_
158,의원,01_01_02_P,3210000,PHMA120103210034041100033,2010-03-17,,1,영업/정상,13,영업중,,,,,02-3471-1075,,,,"서울특별시 서초구 서초대로46길 109, 3층 (서초동)",6650,청안한의원,2026-03-04 14:25:01,U,2026-03-06 02:40:00,한의원,201166.065208275,443114.358682773,한의원,1,0,0,191.59,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,청안한의원_
190,의원,01_01_02_P,3210000,PHMA120103210034041100026,2010-03-03,,1,영업/정상,13,영업중,,,,,523-7988,,,서울특별시 서초구 방배동 984-1 머리재빌딩,"서울특별시 서초구 방배로 76, 머리재빌딩 207,203일부호 (방배동)",6704,실로암의원,2026-03-04 14:19:10,U,2026-03-06 02:40:00,의원,199783.057194961,442111.603972035,의원,1,0,0,113.08,114 101 111 110,"내과, 산부인과, 소아청소년과, 피부과",,,,0,0,,,0,,,실로암의원_서울특별시서초구방배동984-1머리재빌딩
580,의원,01_01_02_P,3930000,PHMA120103930162041100004,2010-02-24,,1,영업/정상,13,영업중,,,,,031-415-0072,,426-815,경기도 안산시 상록구 본오3동 873번지 3호,"경기도 안산시 상록구 용신로 388 (본오동, 유니온프라자 501~505호)",15537,(의) 열린의료재단 안산열린의원,2026-03-05 20:43:38,U,2026-03-07 02:40:00,의원,187970.865330502,422165.614487924,의원,13,0,0,792.05,101,내과,,,,0,0,,,0,,,(의)열린의료재단안산열린의원_경기도안산시상록구본오3동873번지3호
210,의원,01_01_02_P,5710000,PHMA120104360069041100002,2010-02-16,,1,영업/정상,13,영업중,,,,,043-284-1001,,,충청북도 청주시 서원구 성화동 717번지,"충청북도 청주시 서원구 서부로 1350, 5층 (성화동)",28614,백승일의 참정형외과의원,2026-03-05 13:23:56,U,2026-03-07 02:40:00,의원,240041.629200005,346354.854604259,의원,2,1,2,158.6,120 109 107 106 105 102,"신경과, 정형외과, 신경외과, 심장혈관흉부외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,백승일의참정형외과의원_충청북도청주시서원구성화동717번지
567,의원,01_01_02_P,5670000,PHMA120105320022041100002,2010-01-27,,1,영업/정상,13,영업중,,,,,055-552-7575,,,,경상남도 창원시 진해구 해원로32번길 16 (이동),51659,사대한의원,2026-03-05 22:43:34,U,2026-03-07 02:40:00,한의원,354700.701687357,185220.675140361,한의원,6,8,14,312.25,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,사대한의원_
41,의원,01_01_02_P,4181000,PHMA120094180029041100008,2009-11-24,,1,영업/정상,13,영업중,,,,,033)241-3322,,,,강원특별자치도 춘천시 춘천로 188 (효자동),24329,리온재활의학과의원,2026-03-03 10:43:18,U,2026-03-05 02:40:00,의원,264625.007546706,486195.45439825,의원,4,7,29,1308.84,102 105 106 109 120,"신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,리온재활의학과의원_
270,의원,01_01_02_P,3590000,PHMA120093590019041100012,2009-11-09,,1,영업/정상,13,영업중,,,,,062-222-4600,,501-848,광주광역시 동구 학동 872번지 6호 (1층~3층),광주광역시 동구 남문로 694-10 (학동),61463,유디치과의원,2026-03-05 22:43:16,U,2026-03-07 02:40:00,치과의원,193459.278298043,181486.006811698,치과의원,3,0,0,678.57,407 406 405 403 402,"구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과",,,,0,0,,,0,,,유디치과의원_광주광역시동구학동872번지6호(1층~3층)
127,의원,01_01_02_P,3780000,PHMA120093780064041100029,2009-10-20,,1,영업/정상,13,영업중,,,,,-712-5101,,,,"경기도 성남시 분당구 느티로 16, 405호 (정자동, 젤존타워1)",13558,경희스카이한의원,2026-03-03 16:41:48,U,2026-03-05 02:40:00,한의원,209344.872072563,429572.831324256,한의원,1,0,0,139.47,301 302 303 304 305 306 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 침구과",,,,0,0,,,0,,,경희스카이한의원_
