번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,문화사업자구분명,지역구분명,총층수,주변환경명,제작취급품목내용,보험기관명,건물용도명,지상층수,지하층수,객실수,건축연면적,영문상호명,영문상호주소,선박총톤수,선박척수,선박제원,무대면적,좌석수,기념품종류,회의실별동시수용인원,시설면적,놀이기구수내역,놀이시설수,방송시설유무,발전시설유무,의무실유무,안내소유무,기획여행보험시작일자,기획여행보험종료일자,자본금,보험시작일자,보험종료일자,부대시설내역,시설규모,Unnamed: 63,record_key
829,외국인관광도시민박업,03_11_04_P,3230000,CDFI3261142013000011,2013-03-25,,3,폐업,3,폐업,2015-11-11,,,,,,138-798,서울특별시 송파구 잠실동 101-1 우성아파트 2동 1202호,"서울특별시 송파구 올림픽로4길 42, 2동 1202호 (잠실동, 우성아파트)",05571,준스 홈스테이,2015-11-11 15:45:56,I,2026-02-03 01:35:10,,206397.34797252,444963.233863255,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,준스홈스테이_서울특별시송파구잠실동101-1우성아파트2동1202호
1028,외국인관광도시민박업,03_11_04_P,4090000,CDFI3261142013000001,2013-03-25,,3,폐업,3,폐업,2016-03-09,,,,070-7554-0996,,415-776,경기도 김포시 고촌읍 신곡리 1102 104동 704호,"경기도 김포시 고촌읍 신곡로 33, 104동 704호 (강변마을 청도솔리음)",10125,Judy`s House,2016-03-14 09:25:47,I,2026-02-03 01:35:10,,180039.840177328,455979.247202318,외국인관광 도시민박업,,일반주거지역,0,아파트지역,,,아파트,0,0,0,0,,,0,0,,0,0,,0,79.64,,0,,,,,,,0,,,,80,,Judy`sHouse_경기도김포시고촌읍신곡리1102104동704호
1313,외국인관광도시민박업,03_11_04_P,3780000,CDFI3261142013000004,2013-03-22,,3,폐업,3,폐업,2016-06-22,,,,,,463-736,경기도 성남시 분당구 이매동 140 516동 402호,"경기도 성남시 분당구 탄천로 59, 516동 402호 (이매동, 아름마을)",13564,스위트홈,2016-06-23 09:28:13,I,2026-02-03 01:35:10,,210714.383928216,432880.414852117,외국인관광 도시민박업,,,0,,,,아파트,0,0,0,0,,,0,0,,0,0,,0,163.62,,0,,,,,,,0,,,,164,,스위트홈_경기도성남시분당구이매동140516동402호
533,외국인관광도시민박업,03_11_04_P,3080000,CDFI3261142013000001,2013-03-22,,2,휴업,2,휴업,,2018-09-30,2020-10-13,,,,142-823,서울특별시 강북구 미아동 797 래미안아파트 105동 1402호,"서울특별시 강북구 삼양로 256, 105동 1402호 (미아동, 래미안아파트)",01122,주니네 하우스,2020-02-14 16:00:59,I,2026-02-03 01:35:10,,201643.531619679,458181.050670034,외국인관광 도시민박업,,일반주거지역,0,아파트지역,,,아파트,0,0,0,0,,,0,0,,0,0,,0,114.29,,0,,,,,,,0,,,,114,,주니네하우스_서울특별시강북구미아동797래미안아파트105동1402호
855,외국인관광도시민박업,03_11_04_P,3050000,CDFI3261142013000002,2013-03-22,,1,영업/정상,13,영업중,,,,,962-2290,,130-775,서울특별시 동대문구 청량리동 60 한신아파트 101동 1702호,"서울특별시 동대문구 제기로 131, 101동 1702호 (청량리동, 한신아파트)",02463,리즈홈 / Lee's home,2013-09-10 09:30:05,I,2026-02-03 01:35:10,,204276.018152594,453966.855703805,외국인관광 도시민박업,,,0,,,,아파트,0,0,0,0,Lee's home,Guest House,0,0,,0,0,,0,84.92,,0,,,,,,,0,,,,85,,리즈홈/Lee'shome_서울특별시동대문구청량리동60한신아파트101동1702호
1079,외국인관광도시민박업,03_11_04_P,3050000,CDFI3261142013000001,2013-03-22,,1,영업/정상,13,영업중,,,,,959-0298,,130-765,서울특별시 동대문구 이문동 64 쌍용@ 105동 2003호,"서울특별시 동대문구 한천로58길 47, 105동 20층 2003호 (이문동, 쌍용@)",02423,유자향기  ( Citron scent ),2013-03-22 16:21:51,I,2026-02-03 01:35:10,,205980.772169045,455275.835949587,외국인관광 도시민박업,,,0,,,,아파트,0,0,0,0,Citron scent,Guest House,0,0,,0,0,,0,114.35,,0,,,,,,,0,,,,114,,유자향기(Citronscent)_서울특별시동대문구이문동64쌍용@105동2003호
684,외국인관광도시민박업,03_11_04_P,3520000,CDFI3261142013000001,2013-03-22,,3,폐업,3,폐업,2015-11-04,,,,032-851-3106,,406-082,인천광역시 연수구 송도동 19-6 송도자이하버뷰 1단지 106동 701호,"인천광역시 연수구 컨벤시아대로130번길 58, 106동 701호 (송도동, 송도자이하버뷰1단지)",22003,Lucky House,2015-11-04 14:09:43,I,2026-02-03 01:35:10,,168188.576609606,432742.949644095,외국인관광 도시민박업,,,0,,,,,0,0,0,0,Lucky House,Lucky House,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,LuckyHouse_인천광역시연수구송도동19-6송도자이하버뷰1단지106동701호
609,외국인관광도시민박업,03_11_04_P,3130000,CDFI3261142013000010,2013-03-22,,1,영업/정상,13,영업중,,,,,,,121-880,서울특별시 마포구 창전동 6-86,서울특별시 마포구 와우산로24길 35 (창전동),04059,와우힐즈 게스트하우스,2013-11-20 21:43:38,I,2026-02-03 01:35:10,,193446.311101366,449991.060948725,외국인관광 도시민박업,,,2,,,7실(22명),단독주택,2,0,0,0,Wowhills Guesthouse,URBAN HOMESTAY FOR FOREIGN TOURISTS,0,0,,0,0,,0,136.57,,0,,,,,,,0,,,,137,,와우힐즈게스트하우스_서울특별시마포구창전동6-86
1712,외국인관광도시민박업,03_11_04_P,4000000,CDFI3261142013000001,2013-03-22,,1,영업/정상,13,영업중,,,,,373-4516,,447-230,경기도 오산시 외삼미동 353-22,경기도 오산시 외삼미로 35-4 (외삼미동),18111,꿈드림홈스테이,2013-03-22 10:33:59,I,2026-02-03 01:35:10,,204862.380149591,409964.923817645,외국인관광 도시민박업,,자연녹지지역,2,주택가주변,,,,0,0,0,0,,,0,0,,0,0,,0,146.13,,0,,,,,,,0,,,,146,,꿈드림홈스테이_경기도오산시외삼미동353-22
610,외국인관광도시민박업,03_11_04_P,3130000,CDFI3261142013000009,2013-03-21,,1,영업/정상,13,영업중,,,,,,,121-893,서울특별시 마포구 서교동 369-42 1층,"서울특별시 마포구 양화로16길 30-5, 1층 (서교동)",04039,헤이 백팩커스 2,2013-11-20 21:42:40,I,2026-02-03 01:35:10,,192970.5855437,450057.359330917,외국인관광 도시민박업,,,1,,,3실(14명),다가구용 주택(공동주택적용),1,0,0,0,HEY Backpackers 2 Hongdae,URBAN HOMESTAY FOR FOREIGN TOURISTS,0,0,,0,0,,0,111.6,,0,,,,,,,0,,,,112,,헤이백팩커스2_서울특별시마포구서교동369-421층
1471,외국인관광도시민박업,03_11_04_P,3210000,CDFI3261142013000001,2013-03-21,,3,폐업,3,폐업,2014-12-08,,,,02-3473-5250,,137-859,서울특별시 서초구 서초동 1336 우성아파트 7동 506호,"서울특별시 서초구 서운로 62, 7동 506호 (서초동, 우성아파트)",137-859,서초우성민박,2014-12-08 17:09:56,I,2026-02-03 01:35:10,,202435.530279532,443148.83951752,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,서초우성민박_서울특별시서초구서초동1336우성아파트7동506호
828,외국인관광도시민박업,03_11_04_P,3230000,CDFI3261142013000010,2013-03-21,,3,폐업,3,폐업,2013-12-24,,,,02-417-9660,,138-916,서울특별시 송파구 잠실동 35 트리지움아파트 340동 901호,"서울특별시 송파구 잠실로 62  (잠실동,트리지움아파트 340동 901호)",,누리홈스테이,2013-12-24 16:02:30,I,2026-02-03 01:35:10,,207849.576769863,445299.913591118,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,누리홈스테이_서울특별시송파구잠실동35트리지움아파트340동901호
1636,외국인관광도시민박업,03_11_04_P,3000000,CDFI3261142013000002,2013-03-21,,1,영업/정상,13,영업중,,,,,02-333-5784,,110-809,서울특별시 종로구 동숭동 130-59,서울특별시 종로구 동숭2길 20 (동숭동),03085,씨유비앤비 (C.U.BnB),2013-03-21 09:03:57,I,2026-02-03 01:35:10,,200388.845651749,453197.878404646,외국인관광 도시민박업,,일반주거지역,2,주택가주변,,,단독주택,2,0,0,0,,,0,0,,0,0,,0,125.6,,0,,,,,,,0,,,,126,,씨유비앤비(C.U.BnB)_서울특별시종로구동숭동130-59
870,외국인관광도시민박업,03_11_04_P,3290000,CDFI3261142013000002,2013-03-21,,1,영업/정상,13,영업중,,,,,,,,부산광역시 부산진구 범천동 966-8 102동 801호,"부산광역시 부산진구 범천로12번길 8, 102동 801호 (범천동, 서면동일스위트)",47280,BnBBusan,2016-05-03 13:34:37,I,2026-02-03 01:35:10,,387347.307807849,185090.246547292,외국인관광 도시민박업,,,0,,,객실수/수용인원:2/6,,0,0,0,0,BnB Busan,URBAN HOME VISITE SYSTEM FOREIGN TOURIST,0,0,,0,0,,0,59.99,,0,,,,,,,0,,,,60,,BnBBusan_부산광역시부산진구범천동966-8102동801호
786,외국인관광도시민박업,03_11_04_P,5710000,CDFI3261142013000001,2013-03-21,,1,영업/정상,13,영업중,,,,,217-5740,,,충청북도 청주시 흥덕구 복대동 3098 104동 906호,"충청북도 청주시 흥덕구 대신로10번길 16-3, 104동 906호 (복대동, 하복대현대1차아파트)",28423,해피비니하우스,2016-08-22 17:15:44,I,2026-02-03 01:35:10,,239095.093455023,348143.102962026,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,해피비니하우스_충청북도청주시흥덕구복대동3098104동906호
1233,외국인관광도시민박업,03_11_04_P,3030000,CDFI3261142013000001,2013-03-20,,1,영업/정상,13,영업중,,,,,,,133-845,서울특별시 성동구 옥수동 512 래미안옥수리버젠아파트 114동 203호,"서울특별시 성동구 매봉길 15, 114동 2층 203호 (옥수동, 래미안옥수리버젠아파트)",04733,B&B 2ND FLOOR(비앤비세컨플로),2013-03-20 13:59:28,I,2026-02-03 01:35:10,,201153.981577199,449188.97052419,외국인관광 도시민박업,,일반주거지역,0,아파트지역,,,아파트,0,0,0,0,B&B 2ND FLOOR,"Home Stay In City
For Tourist",0,0,,0,0,,0,113.52,,0,,,,,,,900000000,,,,114,,B&B2NDFLOOR(비앤비세컨플로)_서울특별시성동구옥수동512래미안옥수리버젠아파트114동203호
403,외국인관광도시민박업,03_11_04_P,3140000,CDFI3261142013000001,2013-03-19,,3,폐업,3,폐업,2015-01-26,,,,2607-5133,,158-074,서울특별시 양천구 신정동 938-4,서울특별시 양천구 오목로23길 37-1 (신정동),158-074,희움(Hee Um),2015-01-26 16:46:50,I,2026-02-03 01:35:10,,186642.05672849,447237.248794732,외국인관광 도시민박업,,,0,,,,,0,0,0,0,Hee Um,TOURISM SERVICE FACILITIES BUSINESS CERTIFICATE OF REGISTRATION,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,희움(HeeUm)_서울특별시양천구신정동938-4
779,외국인관광도시민박업,03_11_04_P,3290000,CDFI3261142013000001,2013-03-15,,3,폐업,3,폐업,2013-12-09,,,,,,614-823,부산광역시 부산진구 당감동 794 백양푸른채 306동 102호,"부산광역시 부산진구 백양산로53번길 68, 306층 102호 (당감동, 백양푸른채)",614-823,Nirvana,2013-12-09 13:56:41,I,2026-02-03 01:35:10,,384561.358373245,187790.607863418,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,Nirvana_부산광역시부산진구당감동794백양푸른채306동102호
1311,외국인관광도시민박업,03_11_04_P,3780000,CDFI3261142013000003,2013-03-15,,3,폐업,3,폐업,2014-12-29,,,,,,463-420,경기도 성남시 분당구 백현동 583-6,"경기도 성남시 분당구 판교역로2번길 2, 301호 (백현동, 태진빌딩)",463-420,주주민박,2014-12-29 16:42:31,I,2026-02-03 01:35:10,,209915.115629054,431292.215004225,외국인관광 도시민박업,,,3,,,,,0,0,0,0,,,0,0,,0,0,,0,19.8,,0,,,,,,,0,,,,20,,주주민박_경기도성남시분당구백현동583-6
827,외국인관광도시민박업,03_11_04_P,3230000,CDFI3261142013000009,2013-03-15,,3,폐업,3,폐업,2014-05-28,,,,,,138-930,서울특별시 송파구 신천동 20 파크리오 206동 1201호,"서울특별시 송파구 올림픽로 435, 206동 1201호 (신천동, 파크리오)",138-930,천사의 집 홈스테이,2014-05-28 18:26:27,I,2026-02-03 01:35:10,,209744.789377669,446601.107402462,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,천사의집홈스테이_서울특별시송파구신천동20파크리오206동1201호
1384,외국인관광도시민박업,03_11_04_P,3110000,CDFI3261142013000003,2013-03-13,,3,폐업,3,폐업,2013-12-30,,,,,,122-905,서울특별시 은평구 응암동 2-59 트랜빌아파트 B동 101호,"서울특별시 은평구 은평로 236-4, B동 101호 (응암동, 트랜빌아파트)",122-905,가라뫼,2014-03-25 08:14:00,I,2026-02-03 01:35:10,,194086.943315638,455351.573771616,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,가라뫼_서울특별시은평구응암동2-59트랜빌아파트B동101호
1129,외국인관광도시민박업,03_11_04_P,3220000,CDFI3261142013000001,2013-03-11,,3,폐업,3,폐업,2013-10-21,,,,,,135-811,서울특별시 강남구 논현동,서울특별시 강남구 강남대로146길 7-12 (논현동),135-811,선시티 게스트하우스,2013-10-22 17:53:53,I,2026-02-03 01:35:10,,201770.31316288,445932.039422866,외국인관광 도시민박업,,일반주거지역,7,주택가주변,,,다가구용 주택(공동주택적용),7,0,0,0,,,0,0,,0,0,,0,79.75,,0,,,,,,,0,,,,80,,선시티게스트하우스_서울특별시강남구논현동
370,외국인관광도시민박업,03_11_04_P,3070000,CDFI3261142013000002,2013-03-05,,3,폐업,3,폐업,2013-12-31,,,,,,136-060,서울특별시 성북구 돈암동 641 돈암대성유니드@ 102동 302호,"서울특별시 성북구 동소문로31길 6-1, 102동 302호 (돈암동, 돈암대성유니드@)",136-060,Green Garden,2014-04-15 09:20:47,I,2026-02-03 01:35:10,,201780.479651106,455001.953244309,외국인관광 도시민박업,,,0,,,방2개,아파트,0,0,0,0,,,0,0,,0,0,,0,84.93,,0,,,,,,,0,,,,85,,GreenGarden_서울특별시성북구돈암동641돈암대성유니드@102동302호
674,외국인관광도시민박업,03_11_04_P,3190000,CDFI3261142013000003,2013-03-05,,3,폐업,3,폐업,2014-09-23,,,,02-584-3237,,156-060,서울특별시 동작구 본동 492 삼성래미안아파트 104동 401호,"서울특별시 동작구 매봉로 123, 104동 401호 (본동,삼성래미안아파트)",,Moonlight House(문라이트 하우스),2014-09-26 09:16:28,I,2026-02-03 01:35:10,,195516.598950438,445311.807070983,외국인관광 도시민박업,,일반주거지역,0,아파트지역,,,아파트,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,MoonlightHouse(문라이트하우스)_서울특별시동작구본동492삼성래미안아파트104동401호
613,외국인관광도시민박업,03_11_04_P,3130000,CDFI3261142013000008,2013-02-28,,1,영업/정상,13,영업중,,,,,,,121-869,서울특별시 마포구 연남동 570-22 1~2층,"서울특별시 마포구 연남로1길 67-5, 1~2층 (연남동)",03991,미스터콤마 게스트하우스,2015-03-23 11:04:20,I,2026-02-03 01:35:10,,192864.476330816,450748.252715093,외국인관광 도시민박업,,주거지역,0,,,3실(16명),단독주택,0,0,0,0,Mr.Comma guesthouse,URBAN HOMESTAY FOR FOREIGN TOURISTS,0,0,,0,0,,0,67.55,,0,,,,,,,0,,,,68,,미스터콤마게스트하우스_서울특별시마포구연남동570-221~2층
928,외국인관광도시민박업,03_11_04_P,3530000,CDFI3261142013000001,2013-02-26,,3,폐업,3,폐업,2015-04-22,,,,,,405-827,인천광역시 남동구 구월동 258 팬더아파트 6동 409호,"인천광역시 남동구 인주대로662번길 32, 6동 4층 409호 (구월동, 팬더아파트)",405-827,VIctor's Guest House,2015-04-23 15:02:27,I,2026-02-03 01:35:10,,174240.921983519,438477.373807676,외국인관광 도시민박업,,,0,,,,아파트,0,0,0,0,,,0,0,,0,0,,0,77.84,,0,,,,,,,0,,,,78,,VIctor'sGuestHouse_인천광역시남동구구월동258팬더아파트6동409호
6,외국인관광도시민박업,03_11_04_P,3150000,CDFI3261142013000002,2013-02-21,,1,영업/정상,13,영업중,,,,,,,157-839,서울특별시 강서구 등촌동 712 코오롱오투빌2차아파트 201동 1408호,"서울특별시 강서구 양천로62길 41, 201동 1408호 (등촌동)",07565,해피하우스,2013-02-21 11:27:52,I,2026-02-03 01:35:10,,187586.039161755,450393.634138416,외국인관광 도시민박업,,,14,,,,아파트,0,0,0,0,,,0,0,,0,0,,0,119.78,,0,,,,,,,0,,,,120,,해피하우스_서울특별시강서구등촌동712코오롱오투빌2차아파트201동1408호
620,외국인관광도시민박업,03_11_04_P,3130000,CDFI3261142013000007,2013-02-20,,1,영업/정상,13,영업중,,,,,070-7571-4054,,121-869,서울특별시 마포구 연남동 568-7 401호,"서울특별시 마포구 월드컵북로6길 53-11, 401호 (연남동)",03991,홍대 패밀리 하우스텔 2,2013-11-20 21:41:43,I,2026-02-03 01:35:10,,192931.260744923,450810.421372018,외국인관광 도시민박업,,,0,,,2실(8명),다세대주택,4,0,0,0,HONGDAE FAMILY HOUSETEL 2,URBAN HOMESTAY FOR FOREIGN TOURISTS,0,0,,0,0,,0,69.42,,0,,,,,,,0,,,,69,,홍대패밀리하우스텔2_서울특별시마포구연남동568-7401호
817,외국인관광도시민박업,03_11_04_P,3280000,CDFI3261142013000001,2013-02-20,,1,영업/정상,13,영업중,,,,,,,606-818,부산광역시 영도구 청학동 118-12,부산광역시 영도구 청학동로60번길 15 (청학동),49016,달 게스트하우스,2013-02-20 10:02:39,I,2026-02-03 01:35:10,,388160.843272908,178950.904254586,외국인관광 도시민박업,,,1,,,,,0,0,0,0,Dal guesthouse,Entertainment Business for foreigner only,0,0,,0,0,,0,79.7,,0,,,,,,,0,,,,80,,달게스트하우스_부산광역시영도구청학동118-12
1170,외국인관광도시민박업,03_11_04_P,3020000,CDFI3261142013000002,2013-02-19,,2,휴업,2,휴업,,2015-11-27,2016-08-15,,02-749-1234,,140-884,서울특별시 용산구 한남동 4-18 아울스스퀘어 202호,"서울특별시 용산구 독서당로 123, 202호 (한남동, 아울스스퀘어)",140-884,피터하우스(PETER HOUSE),2015-11-27 10:29:24,I,2026-02-03 01:35:10,,200999.320513425,448338.697929515,외국인관광 도시민박업,,일반주거지역,0,,,,아파트,1,0,0,0,,,0,0,,0,0,,0,179.35,,0,,,,,,,0,,,,179,,피터하우스(PETERHOUSE)_서울특별시용산구한남동4-18아울스스퀘어202호
1383,외국인관광도시민박업,03_11_04_P,3110000,CDFI3261142013000002,2013-02-14,,3,폐업,3,폐업,2014-10-30,,,,358-1339,,122-040,서울특별시 은평구 불광동 643 북한산힐스테이트7차 112동 302호,"서울특별시 은평구 통일로 796, 112동 302호 (불광동, 북한산힐스테이트7차)",122-040,히마와리,2014-10-30 16:31:14,I,2026-02-03 01:35:10,,193457.698457409,457135.217659827,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,84.94,,0,,,,,,,0,,,,85,,히마와리_서울특별시은평구불광동643북한산힐스테이트7차112동302호
387,외국인관광도시민박업,03_11_04_P,3180000,CDFI3261142013000003,2013-02-08,,3,폐업,3,폐업,2016-07-04,,,,070-4001-0590,,150-010,서울특별시 영등포구 여의도동 40,"서울특별시 영등포구 국제금융로7길 32, 비동 705호 (여의도동, 장미아파트)",07341,서울민박,2016-07-06 17:16:53,I,2026-02-03 01:35:10,,194118.138008329,446801.632160863,외국인관광 도시민박업,,주거지역,0,,,,,0,0,0,0,,,0,0,,0,0,,0,133.72,,0,,,,,,,0,,,,134,,서울민박_서울특별시영등포구여의도동40
826,외국인관광도시민박업,03_11_04_P,3230000,CDFI3261142013000008,2013-02-07,,3,폐업,3,폐업,2016-04-25,,,,,,138-748,서울특별시 송파구 가락동 165 래미안파크팰리스 103동 2402호,"서울특별시 송파구 동남로 225, 103동 2402호 (가락동, 래미안파크팰리스)",05820,S. Park 홈스테이,2016-05-17 18:20:24,I,2026-02-03 01:35:10,,211611.3536395,444006.154467815,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,S.Park홈스테이_서울특별시송파구가락동165래미안파크팰리스103동2402호
825,외국인관광도시민박업,03_11_04_P,3230000,CDFI3261142013000007,2013-02-01,,1,영업/정상,13,영업중,,,,,02-414-3425,,138-836,서울특별시 송파구 방이동 225 한양 3차 아파트 2동 402호,"서울특별시 송파구 양재대로 1089, 2동 402호 (방이동)",05647,블루베리홈스테이,2013-02-01 10:22:41,I,2026-02-03 01:35:10,,210775.452144611,444886.92475337,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,블루베리홈스테이_서울특별시송파구방이동225한양3차아파트2동402호
369,외국인관광도시민박업,03_11_04_P,3070000,CDFI3261142013000001,2013-02-01,,1,영업/정상,13,영업중,,,,,,,136-858,서울특별시 성북구 종암동 30-71,서울특별시 성북구 회기로 5-8 (종암동),02796,두리 게스트 하우스,2015-03-30 17:01:36,I,2026-02-03 01:35:10,,203211.308442666,454374.446548735,외국인관광 도시민박업,,,3,,,방5개,단독주택,2,1,0,0,,,0,0,,0,0,,0,221.4,,0,,,,,,,0,,,,221,,두리게스트하우스_서울특별시성북구종암동30-71
1301,외국인관광도시민박업,03_11_04_P,3200000,CDFI3261142013000003,2013-01-31,,3,폐업,3,폐업,2014-01-17,,,,,,151-828,서울특별시 관악구 봉천동 635-320,서울특별시 관악구 국회단지9길 2 (봉천동),151-828,재키쌤 홈스쿨,2014-01-17 11:23:32,I,2026-02-03 01:35:10,,194713.659131106,442929.036963362,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,149.42,,0,,,,,,,0,,,,149,,재키쌤홈스쿨_서울특별시관악구봉천동635-320
1635,외국인관광도시민박업,03_11_04_P,3000000,CDFI3261142013000001,2013-01-30,,1,영업/정상,13,영업중,,,,,02-395-7785,,110-817,서울특별시 종로구 부암동 208-55,서울특별시 종로구 자하문로40길 19-18 (부암동),03020,씬디스 비앤비(Cindy's B&B),2013-01-30 10:20:36,I,2026-02-03 01:35:10,,196841.701942497,454851.971009539,외국인관광 도시민박업,,일반주거지역,1,기타,,,단독주택,1,1,0,0,,,0,0,,0,0,,0,122.47,,0,,,,,,,0,,,,122,,씬디스비앤비(Cindy'sB&B)_서울특별시종로구부암동208-55
824,외국인관광도시민박업,03_11_04_P,3230000,CDFI3261142013000006,2013-01-28,,3,폐업,3,폐업,2013-12-24,,,,,,138-812,서울특별시 송파구 가락동 198-9,"서울특별시 송파구 동남로14길 21 (가락동, 가락현대트웰브 101-601)",138-812,미니하우스 홈스테이,2013-12-24 16:02:16,I,2026-02-03 01:35:10,,211580.721678728,443342.529877997,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,미니하우스홈스테이_서울특별시송파구가락동198-9
612,외국인관광도시민박업,03_11_04_P,3130000,CDFI3261142013000006,2013-01-24,,1,영업/정상,13,영업중,,,,,,,121-836,서울특별시 마포구 서교동 332-4 4층,"서울특별시 마포구 와우산로29길 59, 4층 (서교동)",04053,Funfun stay,2015-05-06 19:11:37,I,2026-02-03 01:35:10,,193460.920423633,450410.19320986,외국인관광 도시민박업,,,0,,,4실(18명),단독주택,4,0,0,0,Funfun stay,URBAN HOMESTAY FOR FOREIGN TOURISTS,0,0,,0,0,,0,111.0,,0,,,,,,,0,,,,111,,Funfunstay_서울특별시마포구서교동332-44층
388,외국인관광도시민박업,03_11_04_P,3010000,CDFI3261142013000004,2013-01-23,,1,영업/정상,13,영업중,,,,,,,100-876,서울특별시 중구 회현동2가 48-30 3층 401호,"서울특별시 중구 소공로6가길 22, 3층 401호 (회현동2가)",04630,아이하우스,2015-01-14 16:40:26,I,2026-02-03 01:35:10,,198522.151734888,450597.10500056,외국인관광 도시민박업,,일반주거지역,0,,,,,0,0,0,0,I house,Tourist Service Facility,0,0,,0,0,,0,117.53,,0,,,,,,,0,,,,118,,아이하우스_서울특별시중구회현동2가48-303층401호
1700,외국인관광도시민박업,03_11_04_P,4060000,CDFI3261142013000002,2013-01-23,,3,폐업,3,폐업,2016-06-14,,,,031-946-4030,,,경기도 파주시 동패동 1772 710동 3003호,"경기도 파주시 미래로 345, 710동 3003호 (동패동, 한울마을7단지 삼부르네상스 아파트)",10905,꿈의 집(Dream house),2016-06-14 13:24:29,I,2026-02-03 01:35:10,,177419.474832047,467376.380847512,외국인관광 도시민박업,,주거지역,0,주택가주변,,,아파트,0,0,0,0,,,0,0,,0,0,,0,120.84,,0,,,,,,,0,,,,121,,꿈의집(Dreamhouse)_경기도파주시동패동1772710동3003호
1300,외국인관광도시민박업,03_11_04_P,3200000,CDFI3261142013000002,2013-01-22,,1,영업/정상,13,영업중,,,,,,,151-871,서울특별시 관악구 신림동 479-51 삼성맨션 A동 302호,"서울특별시 관악구 조원로31길 17, A동 302호 (신림동, 삼성맨션)",08704,신림빌,2013-01-22 15:57:10,I,2026-02-03 01:35:10,,192804.421108395,442725.111184806,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,신림빌_서울특별시관악구신림동479-51삼성맨션A동302호
823,외국인관광도시민박업,03_11_04_P,3230000,CDFI3261142013000005,2013-01-21,,1,영업/정상,13,영업중,,,,,,,138-842,서울특별시 송파구 석촌동 53-12,"서울특별시 송파구 석촌호수로18길 8-5, 5층 (석촌동)",05611,호수 홈스테이,2014-03-04 20:35:28,I,2026-02-03 01:35:10,,208846.668355355,444870.242167416,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,호수홈스테이_서울특별시송파구석촌동53-12
821,외국인관광도시민박업,03_11_04_P,3230000,CDFI3261142013000004,2013-01-21,,3,폐업,3,폐업,2014-02-19,,,,,,138-727,서울특별시 송파구 신천동 7-18 롯데캐슬골드 102동 1403호,"서울특별시 송파구 올림픽로 269, 102동 1403호 (신천동, 롯데캐슬골드)",138-727,힐링홈스테이,2014-03-03 17:20:39,I,2026-02-03 01:35:10,,208836.192051204,445807.727388799,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,힐링홈스테이_서울특별시송파구신천동7-18롯데캐슬골드102동1403호
820,외국인관광도시민박업,03_11_04_P,3230000,CDFI3261142013000003,2013-01-18,,1,영업/정상,13,영업중,,,,,,,138-930,서울특별시 송파구 신천동 20 파크리오 205동 2102호,"서울특별시 송파구 올림픽로 435, 205동 2102호 (신천동, 파크리오)",05507,나루홈스테이,2014-03-03 16:03:52,I,2026-02-03 01:35:10,,209744.789377669,446601.107402462,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,나루홈스테이_서울특별시송파구신천동20파크리오205동2102호
