번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,의자수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,여성종사자수,남성종사자수,침대수,다중이용업소여부,Unnamed: 44,record_key
586,미용업,05_18_01_P,5310000,5310000-221-2021-00005,2021-03-11,,1,영업/정상,1,영업,,,,,,27.2,660-360,경상남도 진주시 초전동 1697-2,"경상남도 진주시 초북로 62-4, 1층 일부 (초전동)",52731.0,아다한,2026-03-04 10:13:19,I,2026-03-06 00:20:02,피부미용업,301052.122449114,191068.456690554,"피부미용업, 화장ㆍ분장 미용업",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,N,,아다한_경상남도진주시초전동1697-2
607,미용업,05_18_01_P,5310000,5310000-212-2021-00009,2021-03-11,,1,영업/정상,1,영업,,,,,,28.1,660-993,경상남도 진주시 하대동 321-11 1층 일부,"경상남도 진주시 도동로239번길 24, 1층 일부 (하대동)",52768.0,아다한,2026-03-04 00:00:00,D,2026-03-06 02:30:00,피부미용업,301901.415172959,188633.180760371,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,N,,아다한_경상남도진주시하대동321-111층일부
750,미용업,05_18_01_P,4060000,4060000-215-2021-00004,2021-03-02,,1,영업/정상,1,영업,,,,,031 957 3322,143.26,413-826,경기도 파주시 금촌동 986-2 광장프라자,"경기도 파주시 금빛로 27, 광장프라자 3층 301호 일부 (금촌동)",10915.0,골든풋 파주본점 금손네일,2026-03-04 14:53:24,U,2026-03-06 02:40:00,네일아트업,179333.01642622,472218.726023126,네일미용업,6.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,골든풋파주본점금손네일_경기도파주시금촌동986-2광장프라자
413,미용업,05_18_01_P,4990000,4990000-213-2021-00001,2021-02-25,,1,영업/정상,1,영업,,,,,,37.97,537-800,전라남도 완도군 완도읍 군내리 1229-1,전라남도 완도군 완도읍 개포로130번길 12-11,59114.0,예쁨,2026-03-03 17:04:16,U,2026-03-05 02:40:00,일반미용업,176409.9515922,91188.0609403404,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,1.0,0.0,0.0,N,,예쁨_전라남도완도군완도읍군내리1229-1
1019,미용업,05_18_01_P,3460000,3460000-213-2021-00003,2021-02-25,,1,영업/정상,1,영업,,,,,,36.36,706-820,"대구광역시 수성구 범어동 177-3 마크팰리스 범어, 1층 108호","대구광역시 수성구 동대구로 336, 1층 108호 (범어동, 마크팰리스 범어)",42028.0,티나스타일속눈썹앤펌대구수성구점,2026-03-05 11:26:51,U,2026-03-07 02:40:00,메이크업업,346931.670176841,263479.392657916,종합미용업,0.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,,0.0,0.0,2.0,N,,"티나스타일속눈썹앤펌대구수성구점_대구광역시수성구범어동177-3마크팰리스범어,1층108호"
764,미용업,05_18_01_P,3860000,3871000-211-2021-00023,2021-02-22,,1,영업/정상,1,영업,,,,,,28.87,,경기도 부천시 원미구 춘의동 130-10 1층 일부호,"경기도 부천시 원미구 계남로295번나길 2, 1층 일부호 (춘의동)",14527.0,이지영헤어,2026-03-04 17:11:55,U,2026-03-06 02:40:00,일반미용업,180582.066365955,444740.247726126,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,이지영헤어_경기도부천시원미구춘의동130-101층일부호
752,미용업,05_18_01_P,4060000,4060000-218-2021-00001,2021-02-17,,3,폐업,2,폐업,2026-03-04,,,,,42.0,413-200,경기도 파주시 야당동 1056-3 이더펠리체 211호,"경기도 파주시 경의로 1046, 이더펠리체  211호 (야당동)",10908.0,유리N뷰티,2026-03-04 17:14:41,U,2026-03-06 02:40:00,피부미용업,178715.561744154,467611.224113745,"피부미용업, 네일미용업",2.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,임대,0.0,1.0,2.0,N,,유리N뷰티_경기도파주시야당동1056-3이더펠리체211호
906,미용업,05_18_01_P,3290000,3290000-212-2021-00010,2021-02-08,,1,영업/정상,1,영업,,,,,051 818 8557,69.42,614-876,부산광역시 부산진구 부전동 474-36,"부산광역시 부산진구 부전로96번길 13, 2층 (부전동)",47257.0,풋스올 부산점 티눈&각질&굳은살&발톱,2026-03-05 00:00:00,D,2026-03-07 02:30:00,피부미용업,387219.104675467,186332.757137745,피부미용업,3.0,0.0,2.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,1.0,N,,풋스올부산점티눈&각질&굳은살&발톱_부산광역시부산진구부전동474-36
851,미용업,05_18_01_P,3290000,3290000-213-2021-00056,2021-02-08,,1,영업/정상,1,영업,,,,,051 818 8557,69.42,614-876,부산광역시 부산진구 부전동 474-36,"부산광역시 부산진구 부전로96번길 13, 2층 (부전동)",47257.0,풋스올 부산서면점,2026-03-05 16:58:34,I,2026-03-07 00:20:02,피부미용업,387219.104675467,186332.757137745,종합미용업,3.0,0.0,2.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,1.0,N,,풋스올부산서면점_부산광역시부산진구부전동474-36
769,미용업,05_18_01_P,3240000,3240000-215-2021-00003,2021-01-27,,1,영업/정상,1,영업,,,,,,47.0,134-871,서울특별시 강동구 천호동 565 현대코아아파트,"서울특별시 강동구 천호대로 1095, 5층 503-1호 (천호동, 현대코아아파트)",5339.0,어깅네일,2026-03-04 13:21:45,U,2026-03-06 02:40:00,네일아트업,211750.89622364,448202.632546787,네일미용업,0.0,0.0,,,,,2.0,,,,,0.0,0.0,0.0,N,,어깅네일_서울특별시강동구천호동565현대코아아파트
771,미용업,05_18_01_P,4010000,4010000-211-2021-00005,2021-01-19,,1,영업/정상,1,영업,,,,,,24.27,429-240,경기도 시흥시 능곡동 789 시흥능곡 엘드수목토아파트,"경기도 시흥시 능곡로 137, 시흥능곡 엘드수목토아파트 1010동 1층 102호 (능곡동)",14995.0,샤플리헤어,2026-03-04 10:40:42,U,2026-03-06 02:40:00,일반미용업,183502.894508889,429358.937624861,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,샤플리헤어_경기도시흥시능곡동789시흥능곡엘드수목토아파트
448,미용업,05_18_01_P,3990000,3990000-211-2020-00027,2020-12-31,,1,영업/정상,1,영업,,,,,,29.0,472-120,경기도 남양주시 호평동 666-4 1층 일부,"경기도 남양주시 호평로 76-6, 1층 일부 (호평동)",12151.0,카미헤어,2026-03-03 13:16:18,U,2026-03-05 02:40:00,일반미용업,221836.504066738,461537.018493156,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,카미헤어_경기도남양주시호평동666-41층일부
18,미용업,05_18_01_P,4490000,5650000-221-2020-00003,2020-12-28,,1,영업/정상,1,영업,,,,,,45.31,330-260,충청남도 천안시 동남구 신방동 1877 2,"충청남도 천안시 동남구 통정10로 69-7, 2층 (신방동)",31205.0,네오뷰티,2026-03-02 11:00:58,U,2026-03-04 02:40:00,메이크업업,211866.182951778,363614.172155883,"피부미용업, 화장ㆍ분장 미용업",4.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,0.0,0.0,3.0,N,,네오뷰티_충청남도천안시동남구신방동18772
456,미용업,05_18_01_P,5530000,5740000-222-2020-00020,2020-12-14,,1,영업/정상,1,영업,,,,,,17.71,,경기도 화성시 만세구 남양읍 남양리 2269-13,"경기도 화성시 만세구 남양읍 역골로 72-24, 2층 일부호",18267.0,아미유 바니네일,2026-03-03 10:40:24,U,2026-03-05 02:40:00,네일아트업,184507.729931391,411642.65734158,"네일미용업, 화장ㆍ분장 미용업",0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,N,,아미유바니네일_경기도화성시만세구남양읍남양리2269-13
447,미용업,05_18_01_P,3130000,3130000-212-2020-00030,2020-12-01,,3,폐업,2,폐업,2026-03-03,,,,,36.36,121-899,서울특별시 마포구 동교동 187-29 해로빌 201호,"서울특별시 마포구 와우산로38길 19-1, 해로빌 201호 (동교동)",4057.0,"쉼,skincare",2026-03-03 16:19:52,U,2026-03-05 02:40:00,피부미용업,193912.235254171,450338.006176572,피부미용업,0.0,0.0,2.0,2.0,0.0,0.0,2.0,,,,임대,0.0,0.0,1.0,N,,"쉼,skincare_서울특별시마포구동교동187-29해로빌201호"
75,미용업,05_18_01_P,3150000,3150000-212-2020-00032,2020-12-01,,1,영업/정상,1,영업,,,,,,28.29,157-210,서울특별시 강서구 마곡동 799-11 파인스퀘어,"서울특별시 강서구 마곡중앙4로 22, 파인스퀘어 A동 220호 (마곡동)",7631.0,"쉼,skincare",2026-03-03 17:01:03,I,2026-03-05 00:20:02,피부미용업,184844.841587036,450680.3656089,피부미용업,0.0,0.0,2.0,2.0,0.0,0.0,2.0,,,,임대,0.0,0.0,1.0,N,,"쉼,skincare_서울특별시강서구마곡동799-11파인스퀘어"
772,미용업,05_18_01_P,3940000,3960100-215-2020-00025,2020-11-27,,1,영업/정상,1,영업,,,,,07070129416,24.13,410-315,경기도 고양시 일산동구 중산동 1809,"경기도 고양시 일산동구 무궁화로 237, 이마트풍산점 4층 일부호 (중산동)",10311.0,루미가넷,2026-03-04 17:00:14,U,2026-03-06 02:40:00,네일아트업,181149.682181138,463521.801944649,네일미용업,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,N,,루미가넷_경기도고양시일산동구중산동1809
411,미용업,05_18_01_P,4671000,4671000-215-2020-00021,2020-11-27,,3,폐업,2,폐업,2026-03-03,,,,,25.2,,전북특별자치도 군산시 문화동 26 상가동 104호,"전북특별자치도 군산시 백토로 91, 상가동 1층 104호 (문화동)",54123.0,보보네일,2026-03-03 15:14:41,U,2026-03-05 02:40:00,네일아트업,173484.583706894,274532.305911206,네일미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,보보네일_전북특별자치도군산시문화동26상가동104호
487,미용업,05_18_01_P,3550000,3550000-218-2020-00001,2020-11-05,,1,영업/정상,1,영업,,,,,,41.1,407-807,인천광역시 계양구 계산동 957-11 1층2호,"인천광역시 계양구 계산천동로7번길 6, 1층 2호 (계산동)",21053.0,손빛뷰티,2026-03-04 15:58:50,I,2026-03-06 00:20:02,네일아트업,175501.854098741,448610.772482034,"피부미용업, 네일미용업",0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,임대,0.0,0.0,1.0,N,,손빛뷰티_인천광역시계양구계산동957-111층2호
606,미용업,05_18_01_P,3550000,3550000-213-2020-00001,2020-11-05,,1,영업/정상,1,영업,,,,,,36.5,407-807,인천광역시 계양구 계산동 957-11 1층2호,"인천광역시 계양구 계산천동로7번길 6, 1층 2호 (계산동)",21053.0,줄기뷰티,2026-03-04 00:00:00,D,2026-03-06 02:30:00,메이크업업,175501.854098741,448610.772482034,종합미용업,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,임대,0.0,0.0,1.0,N,,줄기뷰티_인천광역시계양구계산동957-111층2호
709,미용업,05_18_01_P,3620000,3620000-226-2020-00002,2020-10-29,,1,영업/정상,1,영업,,,,,,32.5,500-896,광주광역시 북구 양산동 917-1 1층,"광주광역시 북구 양산택지로34번길 5, 1층 (양산동)",61072.0,골든풋광주점루씨드네일샵,2026-03-04 10:56:41,U,2026-03-06 02:40:00,네일아트업,189030.462963886,190021.858200566,"피부미용업, 네일미용업, 화장ㆍ분장 미용업",0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,0.0,0.0,1.0,N,,골든풋광주점루씨드네일샵_광주광역시북구양산동917-11층
741,미용업,05_18_01_P,5310000,5310000-216-2020-00003,2020-10-12,,1,영업/정상,1,영업,,,,,,102.0,660-806,경상남도 진주시 상대동 298-62,"경상남도 진주시 도동천로 77, 3층 일부 (상대동)",52795.0,모닉두피케어,2026-03-04 11:54:06,U,2026-03-06 02:40:00,일반미용업,300952.877498115,187234.366104993,"일반미용업, 피부미용업",0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,1.0,N,,모닉두피케어_경상남도진주시상대동298-62
742,미용업,05_18_01_P,3220000,3220000-215-2020-00034,2020-09-29,,3,폐업,2,폐업,2026-03-04,,,,,20.0,135-888,서울특별시 강남구 신사동 523-31,"서울특별시 강남구 압구정로4길 27-3, 2층 (신사동)",6028.0,네일바이안(nail by ahn),2026-03-04 14:20:59,U,2026-03-06 02:40:00,네일아트업,201761.931470248,446590.390276229,네일미용업,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,네일바이안(nailbyahn)_서울특별시강남구신사동523-31
483,미용업,05_18_01_P,3010000,3010000-215-2020-00006,2020-09-29,,1,영업/정상,1,영업,,,,,,30.0,100-180,서울특별시 중구 다동 117 나전빌딩,"서울특별시 중구 남대문로9길 12, 나전빌딩 806호 (다동)",4522.0,네일바이안(nail by ahn),2026-03-04 14:31:07,I,2026-03-06 00:20:02,네일아트업,198319.007190038,451622.506327407,네일미용업,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,네일바이안(nailbyahn)_서울특별시중구다동117나전빌딩
403,미용업,05_18_01_P,5020000,5030000-211-2020-00023,2020-09-11,,1,영업/정상,1,영업,,,,,,125.23,790-902,경상북도 포항시 남구 오천읍 문덕리 189-5 1층,"경상북도 포항시 남구 오천읍 냉천로340번길 35, 1층",37886.0,편집샵헤어(attention),2026-03-03 16:02:33,U,2026-03-05 02:40:00,일반미용업,416849.623640285,276489.26437922,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,편집샵헤어(attention)_경상북도포항시남구오천읍문덕리189-51층
336,미용업,05_18_01_P,3040000,3040000-212-2020-00025,2020-09-11,,3,폐업,2,폐업,2026-03-03,,,,,49.5,143-912,서울특별시 광진구 중곡동 640-3 군자그린빌딩,"서울특별시 광진구 면목로 56, 군자그린빌딩 2층 202호 (중곡동)",4919.0,바이비,2026-03-03 15:44:24,U,2026-03-05 02:40:00,피부미용업,206785.136323597,450743.302357363,피부미용업,0.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,임대,0.0,0.0,2.0,N,,바이비_서울특별시광진구중곡동640-3군자그린빌딩
404,미용업,05_18_01_P,3100000,3100000-213-2020-00020,2020-09-09,,3,폐업,2,폐업,2026-03-03,,,,,85.69,139-816,서울특별시 노원구 상계동 366-3 노원위너스빌딩 304호,"서울특별시 노원구 상계로 97, 노원위너스빌딩 3층 304호 (상계동)",1691.0,우브헤어(woov hair),2026-03-03 14:56:06,U,2026-03-05 02:40:00,일반미용업,205724.107695017,461637.438212638,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,0.0,0.0,0.0,N,,우브헤어(woovhair)_서울특별시노원구상계동366-3노원위너스빌딩304호
726,미용업,05_18_01_P,3370000,3370000-211-2020-00014,2020-08-31,,3,폐업,2,폐업,2026-03-04,,,,,33.79,611-817,부산광역시 연제구 연산동 396-13,부산광역시 연제구 연안로13번길 33 (연산동),47567.0,보라#,2026-03-04 14:27:39,U,2026-03-06 02:40:00,일반미용업,391673.328708443,189769.973183999,일반미용업,2.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,임대,0.0,0.0,0.0,N,,보라#_부산광역시연제구연산동396-13
989,미용업,05_18_01_P,3630000,3630000-212-2020-00018,2020-08-20,,1,영업/정상,1,영업,,,,,,75.0,506-824,광주광역시 광산구 월계동 889-2 4층 402호,"광주광역시 광산구 첨단중앙로 96, 4층 402호 (월계동)",62276.0,루나라 슈가링왁싱 광주첨단점,2026-03-05 14:24:51,U,2026-03-07 02:40:00,피부미용업,185674.234235649,190521.676313344,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,2.0,N,,루나라슈가링왁싱광주첨단점_광주광역시광산구월계동889-24층402호
253,미용업,05_18_01_P,4191000,4191000-213-2020-00021,2020-08-12,,1,영업/정상,1,영업,,,,,,33.48,,강원특별자치도 원주시 단계동 908-10,"강원특별자치도 원주시 이화1길 38, 1층 (단계동)",26474.0,"네일,더봄",2026-03-03 15:57:45,U,2026-03-05 02:40:00,일반미용업,282735.050834412,426939.076426621,종합미용업,3.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,,0.0,0.0,1.0,N,,"네일,더봄_강원특별자치도원주시단계동908-10"
369,미용업,05_18_01_P,3980000,3980000-212-2020-00007,2020-08-12,,3,폐업,2,폐업,2026-03-03,,,,,40.0,471-010,경기도 구리시 인창동 701 아이원패션로데오타운 A동 204호,"경기도 구리시 동구릉로136번길 37, A동 2층 204호 (인창동)",11915.0,리안속눈썹&수강아카데미,2026-03-03 11:18:53,U,2026-03-05 02:40:00,피부미용업,212273.873384893,456638.301775424,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,2.0,N,,리안속눈썹&수강아카데미_경기도구리시인창동701아이원패션로데오타운A동204호
727,미용업,05_18_01_P,3740000,5610000-211-2020-00031,2020-08-12,,1,영업/정상,1,영업,,,,,031 8955019,33.52,443-270,경기도 수원시 영통구 이의동 1322-5 센트럴프라자,"경기도 수원시 영통구 센트럴타운로 106, 센트럴프라자 1층 102호 (이의동)",16506.0,헤어트윈스(HAIR TWINS),2026-03-04 14:11:37,U,2026-03-06 02:40:00,일반미용업,204378.455519222,421196.256794016,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,헤어트윈스(HAIRTWINS)_경기도수원시영통구이의동1322-5센트럴프라자
110,미용업,05_18_01_P,3990000,3990000-213-2020-00069,2020-08-12,,1,영업/정상,1,영업,,,,,,15.72,472-765,경기도 남양주시 진접읍 장현리 51-1 정광산호아파트 상가동 204호,"경기도 남양주시 진접읍 금강로 1530-16, 정광산호아파트 상가동 204호",12010.0,이룸뷰티랩,2026-03-03 11:25:26,I,2026-03-05 00:20:02,피부미용업,217083.70665266,469385.000476644,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,2.0,N,,이룸뷰티랩_경기도남양주시진접읍장현리51-1정광산호아파트상가동204호
1034,미용업,05_18_01_P,3940000,4100100-215-2020-00014,2020-08-04,,1,영업/정상,1,영업,,,,,,11.6,411-827,경기도 고양시 일산서구 일산동 1090 후곡마을18단지아파트 분산상가동 105호,"경기도 고양시 일산서구 일산로 487, 분산상가동 105호 (일산동, 후곡마을18단지아파트)",10360.0,골든풋일산점 네일은 young(영),2026-03-05 10:23:59,U,2026-03-07 02:40:00,네일아트업,179861.738893739,463582.732026169,네일미용업,0.0,0.0,4.0,407.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,골든풋일산점네일은young(영)_경기도고양시일산서구일산동1090후곡마을18단지아파트분산상가동105호
725,미용업,05_18_01_P,5540000,5540000-211-2020-00017,2020-07-15,,3,폐업,2,폐업,2026-03-04,,,,031 761 7135,37.0,464-902,경기도 광주시 송정동 103-9,"경기도 광주시 광주대로97번길 20, 1층 101호 (송정동)",12743.0,에이치에비뉴 헤어,2026-03-04 13:16:38,U,2026-03-06 02:40:00,일반미용업,222772.23020991,434846.315091624,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,에이치에비뉴헤어_경기도광주시송정동103-9
728,미용업,05_18_01_P,3220000,3220000-219-2020-00013,2020-07-08,,1,영업/정상,1,영업,,,,,,121.77,135-864,서울특별시 강남구 삼성동 10-5,"서울특별시 강남구 학동로56길 43, 3층 (삼성동)",6092.0,벨 드 무아(Belle de moi),2026-03-04 10:34:11,U,2026-03-06 02:40:00,메이크업업,203762.074918364,445810.001877114,화장ㆍ분장 미용업,0.0,0.0,1.0,4.0,1.0,1.0,14.0,,,,,0.0,0.0,0.0,N,,벨드무아(Belledemoi)_서울특별시강남구삼성동10-5
451,미용업,05_18_01_P,3740000,5610000-213-2020-00008,2020-06-26,,3,폐업,2,폐업,2026-03-03,,,,,84.49,443-400,경기도 수원시 영통구 망포동 47-17 영통 플래티넘베이스 에이,"경기도 수원시 영통구 망포로 136, 영통 플래티넘베이스 에이 2층 202호 (망포동)",16685.0,라비앙 로즈(la vie en rose),2026-03-03 14:37:54,U,2026-03-05 02:40:00,일반미용업,204253.393857259,415450.44513602,종합미용업,0.0,0.0,2.0,0.0,0.0,0.0,5.0,,,,임대,0.0,0.0,0.0,N,,라비앙로즈(lavieenrose)_경기도수원시영통구망포동47-17영통플래티넘베이스에이
699,미용업,05_18_01_P,3100000,3100000-213-2020-00015,2020-06-11,,1,영업/정상,1,영업,,,,,02 9437725,155.97,139-841,서울특별시 노원구 월계동 47-3 한주빌딩,"서울특별시 노원구 석계로3길 3, 한주빌딩 3층 (월계동)",1902.0,리안헤어 석계역점,2026-03-04 14:29:33,U,2026-03-06 02:40:00,일반미용업,205612.142360606,457025.976372498,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,0.0,0.0,0.0,N,,리안헤어석계역점_서울특별시노원구월계동47-3한주빌딩
748,미용업,05_18_01_P,4681000,4681000-221-2020-00001,2020-05-21,,1,영업/정상,1,영업,,,,,,36.39,,전북특별자치도 익산시 영등동 698-8,전북특별자치도 익산시 고봉로18길 79-3 (영등동),54641.0,브로위더리,2026-03-04 12:04:47,U,2026-03-06 02:40:00,피부미용업,197917.595656629,272523.446193701,"피부미용업, 화장ㆍ분장 미용업",2.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,임대,0.0,0.0,2.0,N,,브로위더리_전북특별자치도익산시영등동698-8
321,미용업,05_18_01_P,3520000,3520000-212-2020-00006,2020-05-19,,3,폐업,2,폐업,2026-02-28,,,,,30.0,406-776,인천광역시 연수구 동춘동 925-7 대우삼환아파트 종합상가동 203일부호,"인천광역시 연수구 원인재로 88, 종합상가동 203일부호 (동춘동, 대우삼환아파트)",21974.0,정 스킨앤바디,2026-03-03 16:56:57,U,2026-03-05 02:40:00,피부미용업,171488.410485276,433801.86800575,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,정스킨앤바디_인천광역시연수구동춘동925-7대우삼환아파트종합상가동203일부호
322,미용업,05_18_01_P,5050000,5050000-211-2020-00013,2020-05-15,,1,영업/정상,1,영업,,,,,,26.55,780-934,경상북도 경주시 동천동 733-1016,"경상북도 경주시 동천로28번길 4, 1층 (동천동)",38111.0,정은경헤어샵,2026-03-03 16:46:57,U,2026-03-05 02:40:00,일반미용업,401094.662959863,263373.216440087,일반미용업,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,정은경헤어샵_경상북도경주시동천동733-1016
323,미용업,05_18_01_P,3210000,3210000-222-2020-00001,2020-05-15,,1,영업/정상,1,영업,,,,,,49.45,137-829,서울특별시 서초구 방배동 781-2 1층,"서울특별시 서초구 동광로1길 42, 1층 (방배동)",6559.0,달리네일&속눈썹,2026-03-03 17:58:02,U,2026-03-05 02:40:00,네일아트업,198505.744662737,443505.294496136,"네일미용업, 화장ㆍ분장 미용업",0.0,0.0,1.0,1.0,0.0,0.0,8.0,,,,임대,0.0,0.0,1.0,N,,달리네일&속눈썹_서울특별시서초구방배동781-21층
696,미용업,05_18_01_P,3990000,3990000-212-2020-00009,2020-04-28,,3,폐업,2,폐업,2026-03-04,,,,,23.91,472-865,경기도 남양주시 진접읍 장현리 629-1 주1동 2층,"경기도 남양주시 진접읍 장현로47번길 12, 주1동 2층",12015.0,K뷰티,2026-03-04 15:20:53,U,2026-03-06 02:40:00,피부미용업,215726.679252114,468252.379784519,피부미용업,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,N,,K뷰티_경기도남양주시진접읍장현리629-1주1동2층
698,미용업,05_18_01_P,3110000,3110000-211-2020-00024,2020-04-17,,1,영업/정상,1,영업,,,,,,26.4,122-900,서울특별시 은평구 역촌동 62-1,"서울특별시 은평구 연서로 73, 1층 (역촌동)",3417.0,아우라헤어,2026-03-04 17:48:59,U,2026-03-06 02:40:00,일반미용업,192429.140308928,455926.649379898,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,아우라헤어_서울특별시은평구역촌동62-1
672,미용업,05_18_01_P,5020000,5030000-211-2020-00006,2020-03-20,,3,폐업,2,폐업,2026-03-04,,,,,64.86,790-340,"경상북도 포항시 남구 청림동 90 , 충전관 2층",,,해군6전단미용실,2026-03-04 15:01:27,U,2026-03-06 02:40:00,일반미용업,417455.062907794,279337.847697865,일반미용업,0.0,0.0,2.0,2.0,0.0,0.0,4.0,,,,임대,0.0,0.0,0.0,N,,"해군6전단미용실_경상북도포항시남구청림동90,충전관2층"
671,미용업,05_18_01_P,3130000,3130000-215-2020-00007,2020-02-28,,3,폐업,2,폐업,2026-03-03,,,,,16.5,121-869,서울특별시 마포구 연남동 570-24,"서울특별시 마포구 동교로25길 55, 1층 일부호 (연남동)",3991.0,쭈다방 NAIL,2026-03-04 16:25:03,U,2026-03-06 02:40:00,네일아트업,192869.626023135,450763.294914576,네일미용업,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,쭈다방NAIL_서울특별시마포구연남동570-24
292,미용업,05_18_01_P,3600000,3600000-211-2020-00003,2020-02-17,,1,영업/정상,1,영업,,,,,,119.68,502-832,광주광역시 서구 풍암동 1034-11 1층,"광주광역시 서구 풍암신흥로80번길 4, 1층 (풍암동)",62054.0,언노운헤어,2026-03-03 13:38:31,U,2026-03-05 02:40:00,일반미용업,188007.671068172,180519.065979009,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,N,,언노운헤어_광주광역시서구풍암동1034-111층
945,미용업,05_18_01_P,4800000,4800000-211-2020-00006,2020-02-14,,3,폐업,2,폐업,2026-03-05,,,,,43.74,530-822,전라남도 목포시 상동 860-1 쇼핑천국포르모,"전라남도 목포시 옥암로 95, 쇼핑천국포르모 1123-2호 (상동)",58662.0,이룸헤어,2026-03-05 11:58:44,U,2026-03-07 02:40:00,일반미용업,147387.700646288,145561.081821084,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,이룸헤어_전라남도목포시상동860-1쇼핑천국포르모
454,미용업,05_18_01_P,5530000,5740000-222-2020-00011,2020-02-07,,3,폐업,2,폐업,2026-03-03,,,,,34.44,,경기도 화성시 만세구 새솔동 0,"경기도 화성시 만세구 꽃내음1길 19-18, 송산프라자 1동 307호 (새솔동)",18244.0,네일그대와,2026-03-03 10:58:06,U,2026-03-05 02:40:00,네일아트업,183827.469149701,420215.479331034,"네일미용업, 화장ㆍ분장 미용업",0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,2.0,N,,네일그대와_경기도화성시만세구새솔동0
