번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업소구분명,소재지,지정일자,신청일자,항목값1,Unnamed: 33,record_key
715,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700080,2017-08-25,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 동탄구 동탄공원로1길 12-7 (반송동, 그린주차빌딩)",18436,GS25동탄반송점,2017-08-25 18:11:54,I,2026-02-04 01:35:23,,205272.220869981,411180.248988306,지정,,20170825.0,20170824.0,관급봉투,,GS25동탄반송점_
1656,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014201700132,2017-08-24,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 장안면 수촌리 714-1,경기도 화성시 만세구 장안면 수촌큰말길 1,18581,탑마트,2021-07-27 15:00:56,I,2026-02-04 01:35:23,,186792.623592648,400151.884277947,지정,경기도 화성시 장안면 수촌리 714-1,20170824.0,20170824.0,관급봉투,,탑마트_경기도화성시만세구장안면수촌리714-1
718,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700077,2017-08-24,,3,폐업,2,폐업,2018-01-24,2018-01-24,,,,,,,경기도 화성시 동탄구 동탄반송3길 40-17 (반송동),18434,한국마트,2018-01-24 10:00:16,I,2026-02-04 01:35:23,,205891.75364094,411987.261893252,지정,,20170824.0,20170824.0,관급봉투,,한국마트_
1661,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014201700131,2017-08-21,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 장안면 수촌리 641-4,경기도 화성시 만세구 장안면 3.1만세로 474,18581,이지식자재,2021-07-09 14:20:28,I,2026-02-04 01:35:23,,187007.130341579,400027.923352157,지정,경기도 화성시 장안면 수촌리 641-4,20170821.0,20170821.0,관급봉투,,이지식자재_경기도화성시만세구장안면수촌리641-4
730,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700075,2017-08-16,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 병점구 기산동  162-14,경기도 화성시 병점구 동탄지성로 319-17 (기산동),18394,씨유 기산프리미엄점,2019-08-23 09:39:13,I,2026-02-04 01:35:23,,204308.730618528,413237.246755524,지정,경기도 화성시 기산동 162번지 14호,20170816.0,20170816.0,관급봉투,,씨유기산프리미엄점_경기도화성시병점구기산동162-14
729,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700073,2017-08-11,,3,폐업,2,폐업,2019-07-31,2019-07-31,,,,,,경기도 화성시 병점구 반정동  140-2,경기도 화성시 병점구 반정로 144 (반정동),18374,GS25 화성반정로점,2019-07-31 11:36:05,I,2026-02-04 01:35:23,,203374.929556466,414629.453340265,종료,경기도 화성시 반정동 140번지 2호,20170811.0,20170811.0,관급봉투,,GS25화성반정로점_경기도화성시병점구반정동140-2
728,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700071,2017-08-08,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 영천동  358-37 YK 퍼스트타워 113호,"경기도 화성시 동탄구 동탄기흥로 565, 113호 (영천동, YK 퍼스트타워)",18469,씨유 동탄 YK프라자점,2017-08-08 17:38:05,I,2026-02-04 01:35:23,,208126.886571062,412132.07816691,지정,경기도 화성시 영천동 358번지 37호 YK 퍼스트타워 113호,20170808.0,20170808.0,관급봉투,,씨유동탄YK프라자점_경기도화성시동탄구영천동358-37YK퍼스트타워113호
727,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700070,2017-08-07,,3,폐업,2,폐업,2018-02-09,2018-02-09,,,,,,경기도 화성시 병점구 기산동  57 상가동 101호,"경기도 화성시 병점구 동탄지성로 256, 상가동 101호 (기산동, 에스케이뷰파크2차)",18385,농민장터,2018-02-09 16:11:51,I,2026-02-04 01:35:23,,204649.686288135,412784.953770889,종료,경기도 화성시 기산동 57번지 상가동 101호,20170807.0,20170807.0,관급봉투,,농민장터_경기도화성시병점구기산동57상가동101호
811,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700069,2017-08-01,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 동탄구 동탄대로22길 9, 106호 (영천동, 동탄역센트럴상록아파트)",18472,행운마트,2017-08-01 13:20:28,I,2026-02-04 01:35:23,,208895.770421957,411837.41186161,지정,,20170801.0,20170731.0,관급봉투,,행운마트_
810,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700068,2017-07-31,,1,영업/정상,11,영업,,,,,,,,,경기도 화성시 동탄구 동탄기흥로520번나길 2 (영천동),18470,마마트 동탄1호점,2017-07-31 14:25:03,I,2026-02-04 01:35:23,,208211.218078039,411674.584828022,지정,,20170731.0,20170727.0,관급봉투,,마마트동탄1호점_
1660,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014201700130,2017-07-31,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 장안면 석포리 689-2,경기도 화성시 만세구 장안면 석포로 247,18574,세븐일레븐 화성장안산단점,2021-07-09 14:16:22,I,2026-02-04 01:35:23,,185303.550338947,404844.716337906,지정,경기도 화성시 장안면 석포리 689-2,20170731.0,20170731.0,관급봉투,,세븐일레븐화성장안산단점_경기도화성시만세구장안면석포리689-2
809,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700067,2017-07-25,,3,폐업,2,폐업,2019-07-30,2019-07-30,,,,,,,"경기도 화성시 동탄구 동탄대로시범길 276, 상가1동 104호 (청계동, 시범우남퍼스트빌아파트)",18477,GS25동탄퍼스트빌점,2019-07-30 17:15:08,I,2026-02-04 01:35:23,,208892.05384217,411248.583583282,지정,,20170425.0,20170724.0,관급봉투,,GS25동탄퍼스트빌점_
808,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700066,2017-07-25,,3,폐업,2,폐업,2017-08-24,2017-08-24,,,,,,,"경기도 화성시 동탄구 동탄공원로1길 12-7, 상가동 110호 (반송동, 그린주차빌딩)",18436,(주)지에스리테일GS동탄반송점,2017-08-24 10:48:10,I,2026-02-04 01:35:23,,205272.220869981,411180.248988306,종료,,20170725.0,20170721.0,관급봉투,,(주)지에스리테일GS동탄반송점_
1576,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014201700064,2017-07-21,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 병점구 효행로 1337-23, 115호 (반월동, e편한세상신동탄)",18383,씨유동탄대림점,2022-07-29 10:27:12,I,2026-02-04 01:35:23,,205354.311885065,413724.701543383,지정,,20170221.0,20170719.0,관급봉투,,씨유동탄대림점_
749,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700065,2017-07-21,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 병점구 안녕동  187-11,경기도 화성시 병점구 효행로481번길 20 (안녕동),18345,씨유 화성융건릉점,2022-04-19 09:07:01,I,2026-02-04 01:35:23,,198925.77014437,411768.126290395,지정,경기도 화성시 안녕동 187번지 11호,20170721.0,20170721.0,관급봉투,,씨유화성융건릉점_경기도화성시병점구안녕동187-11
278,쓰레기종량제봉투판매업,09_30_13_P,5530000,575000014201700063,2017-07-18,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 효행구 정남면 백리 33-1,경기도 화성시 효행구 정남면 시청로 1585,18521,풍성유통 청과야채,2017-07-18 17:30:21,I,2026-02-04 01:35:23,,195548.960926243,407793.400005372,지정,경기도 화성시 정남면 백리 33번지 1호,20170718.0,20170718.0,관급봉투,,풍성유통청과야채_경기도화성시효행구정남면백리33-1
1575,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014201700062,2017-07-17,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 병점구 반월동  517,"경기도 화성시 병점구 효행로 1337-23, 1층 115호 (반월동, e편한세상화성아파트)",18383,대림마트,2017-07-17 14:04:05,I,2026-02-04 01:35:23,,205354.311885065,413724.701543383,종료,,20170307.0,20170307.0,관급봉투,,대림마트_경기도화성시병점구반월동517
748,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700061,2017-07-11,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 동탄구 동탄청계로 303-14, 상가동 101호 (오산동)",18480,(주)코리아세븐 동탄스위첸점,2017-07-11 16:05:24,I,2026-02-04 01:35:23,,210450.733842369,411127.107670083,지정,,20170711.0,20170707.0,관급봉투,,(주)코리아세븐동탄스위첸점_
1655,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014201700060,2017-07-07,,1,영업/정상,11,영업,,,,,,,,,경기도 화성시 병점구 삼성1로6길 27 (반월동),18381,세븐일레븐 화성반월점,2017-07-07 11:41:35,I,2026-02-04 01:35:23,,206485.887901024,414024.052785772,지정,,20170707.0,20170706.0,관급봉투,,세븐일레븐화성반월점_
1393,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014201700137,2017-07-05,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 우정읍 조암리 802-7,경기도 화성시 만세구 우정읍 조암북로67번길 6-22,18566,썬스토어편의점,2022-05-27 11:14:20,I,2026-02-04 01:35:23,,184138.45312075,398408.907464668,지정,경기도 화성시 우정읍 조암리 802-7,20170705.0,20170704.0,관급봉투,,썬스토어편의점_경기도화성시만세구우정읍조암리802-7
1658,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014201700128,2017-07-05,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 장안면 어은리 64-7,경기도 화성시 만세구 장안면 3.1만세로 272-4,18584,세븐일레븐 화성어은점,2021-07-09 13:53:16,I,2026-02-04 01:35:23,,185322.680186366,399402.934715116,지정,경기도 화성시 장안면 어은리 64-7,20170705.0,20170705.0,관급봉투,,세븐일레븐화성어은점_경기도화성시만세구장안면어은리64-7
1659,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014201700129,2017-07-05,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 장안면 사곡리 13-7,경기도 화성시 만세구 장안면 기아자동차로 지하 807,18585,씨유 화성장안사곡점,2022-06-22 13:41:49,I,2026-02-04 01:35:23,,183387.276039173,397257.896069456,지정,경기도 화성시 장안면 사곡리 13-7,20170705.0,20170705.0,관급봉투,,씨유화성장안사곡점_경기도화성시만세구장안면사곡리13-7
747,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700059,2017-07-05,,1,영업/정상,11,영업,,,,,031-373-3306,,,,"경기도 화성시 동탄구 동탄순환대로22길 46, 101호 (청계동, 청계숲사랑으로부영)",18483,(주)비지에프리테일 동탄부영점,2017-11-10 10:52:34,I,2026-02-04 01:35:23,,210636.707677918,410723.211184875,지정,,20170705.0,20170704.0,관급봉투,,(주)비지에프리테일동탄부영점_
746,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700057,2017-06-28,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 동탄구 동탄공원로1길 6-57, 상가동동 101호 (반송동, 동탄시범다은마을 풍성신미주)",18436,농민장터,2017-06-28 16:08:49,I,2026-02-04 01:35:23,,205551.409665841,410933.230111211,지정,,20170628.0,20170626.0,관급봉투,,농민장터_
740,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700054,2017-06-22,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 동탄구 동탄순환대로21길 54, 상가동 214,215호 (청계동, 동탄2신도시센트럴푸르지오)",18482,세븐일레븐 동탄푸르지오점,2017-06-22 13:40:32,I,2026-02-04 01:35:23,,210217.733003909,410591.146065571,지정,,20170622.0,20170620.0,관급봉투,,세븐일레븐동탄푸르지오점_
739,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700053,2017-06-20,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 동탄구 동탄대로시범길 146, 115호 (청계동)",18476,세븐일레븐 동탄센트럴점,2017-06-20 16:31:30,I,2026-02-04 01:35:23,,209977.47864714,410942.267738207,지정,,20170620.0,20170620.0,관급봉투,,세븐일레븐동탄센트럴점_
1653,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014201700051,2017-06-19,,1,영업/정상,11,영업,,,,,,,,,경기도 화성시 병점구 삼성1로6길 15-2 (반월동),18381,씨유화성반월사랑점,2017-06-19 09:53:06,I,2026-02-04 01:35:23,,206387.645388879,414035.718667746,지정,,20170616.0,20170614.0,관급봉투,,씨유화성반월사랑점_
1652,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014201700050,2017-06-19,,3,폐업,2,폐업,2018-10-05,2018-10-05,,,,,,"경기도 화성시 병점구 병점동  871 108, 109호","경기도 화성시 병점구 떡전골로 60, 108, 109호 (병점동, 병점역효성해링턴플레이스)",18412,세븐일레븐 병점효성점,2018-10-05 15:04:54,I,2026-02-04 01:35:23,,203145.912336272,411425.206730216,종료,"경기도 화성시 병점동 871번지 108, 109호",20170609.0,20170609.0,관급봉투,,"세븐일레븐병점효성점_경기도화성시병점구병점동871108,109호"
738,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700052,2017-06-19,,3,폐업,2,폐업,2018-04-06,2018-04-06,,,,,,,"경기도 화성시 동탄구 동탄순환대로26길 55, 제지1층 301호 (영천동, 반도유보라2차)",18466,반도마트,2018-04-06 14:31:20,I,2026-02-04 01:35:23,,210310.847459751,411947.001091876,종료,,20170619.0,20170619.0,관급봉투,,반도마트_
1479,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014201700127,2017-06-05,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 장안면 독정리 708-6,경기도 화성시 만세구 장안면 장안로 362-36,18583,GS 화성장안로점,2021-10-05 11:30:53,I,2026-02-04 01:35:23,,186963.195871005,397610.452773858,지정,경기도 화성시 장안면 독정리 708-6,20170605.0,20170605.0,관급봉투,,GS화성장안로점_경기도화성시만세구장안면독정리708-6
1478,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014201700126,2017-06-05,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 장안면 수촌리 1474-3,경기도 화성시 만세구 장안면 장안공단2길 6-10,18581,세븐일레븐 화성금의공단점,2022-07-29 10:45:47,I,2026-02-04 01:35:23,,186130.104537875,400249.542654518,지정,경기도 화성시 장안면 수촌리 1474-3,20170605.0,20170605.0,관급봉투,,세븐일레븐화성금의공단점_경기도화성시만세구장안면수촌리1474-3
277,쓰레기종량제봉투판매업,09_30_13_P,5530000,575000014201700045,2017-06-02,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 효행구 정남면 덕절리 429,경기도 화성시 효행구 정남면 정남동로 157,18515,CU화성덕절리점,2020-03-17 17:22:09,I,2026-02-04 01:35:23,,201943.897433987,404237.723705788,종료,경기도 화성시 정남면 덕절리 429번지,20170602.0,20170602.0,관급봉투,,CU화성덕절리점_경기도화성시효행구정남면덕절리429
736,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700046,2017-06-02,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 동탄구 동탄오산로 86-10, 104호 (오산동)",18478,씨유동탄리코빌점,2017-06-02 15:30:49,I,2026-02-04 01:35:23,,208551.533852269,410638.913580856,지정,,20170602.0,20170530.0,관급봉투,,씨유동탄리코빌점_
737,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700047,2017-06-02,,3,폐업,2,폐업,2024-10-25,,,,,,,,"경기도 화성시 동탄구 동탄순환대로22길 14, 2동 111호 (청계동, 대원칸타빌포레지움)",18483,지에스25동탄칸타빌점,2024-10-25 17:10:38,I,2026-02-04 01:35:23,,210707.19833744,410433.736947475,지정,,20170602.0,20170531.0,관급봉투,,지에스25동탄칸타빌점_
735,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700044,2017-05-31,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 동탄구 동탄반석로 44, 상가동 101호 (반송동, 동탄나루마을 한화꿈에그린 우림필유)",18457,365마트,2017-05-31 16:13:19,I,2026-02-04 01:35:23,,206748.844108959,410327.834860793,지정,,20170531.0,20170525.0,관급봉투,,365마트_
276,쓰레기종량제봉투판매업,09_30_13_P,5530000,575000014201700040,2017-05-30,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 효행구 정남면 정남동로 339, 라동 101호",18514,세븐일레븐 화성정남동로점,2017-05-30 18:35:58,I,2026-02-04 01:35:23,,200645.001321216,405368.243920822,지정,,20170529.0,20170529.0,관급봉투,,세븐일레븐화성정남동로점_
445,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700042,2017-05-30,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 산척동  산 16,"경기도 화성시 동탄구 동탄산척로2가길 33-1, 101, 102호 (산척동)",18496,이마트24 동탄중흥점,2021-05-13 15:05:25,I,2026-02-04 01:35:23,,210044.275499891,408007.544103339,지정,경기도 화성시 산척동 산 16번지,20170530.0,20170524.0,관급봉투,,이마트24동탄중흥점_경기도화성시동탄구산척동산16
734,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700043,2017-05-30,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 동탄구 동탄순환대로27길 20, 108호 (영천동)",18472,이마트24동탄마크폴리스점,2025-01-10 13:22:17,I,2026-02-04 01:35:23,,209491.448268861,411798.251209382,지정,,20170530.0,20170524.0,관급봉투,,이마트24동탄마크폴리스점_
444,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700041,2017-05-30,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 동탄구 동탄대로24길 199, 101호 (영천동, 동탄에듀밸리사랑으로부영아파트)",18473,씨유동탄부영사랑점,2017-05-30 18:44:46,I,2026-02-04 01:35:23,,210312.84159988,411610.443577532,지정,,20170530.0,20170524.0,관급봉투,,씨유동탄부영사랑점_
1788,쓰레기종량제봉투판매업,09_30_13_P,3130000,313000014201700034,2017-05-29,,3,폐업,2,폐업,2026-01-07,,,,3141-1013,,,,"서울특별시 마포구 마포대로 108-1, 1층 (공덕동)",04213,위드미 공덕역점,2026-02-10 11:23:24,U,2026-02-12 02:40:00,,195687.161305851,449130.604156449,지정,,20170529.0,20170112.0,관급봉투,,위드미공덕역점_
443,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700038,2017-05-24,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 동탄구 노작로 226-7, 104호 (석우동)",18460,세븐일레븐 동탄호수공원점,2017-05-24 17:59:23,I,2026-02-04 01:35:23,,206824.654033636,411699.030618818,지정,,20170524.0,20170522.0,관급봉투,,세븐일레븐동탄호수공원점_
275,쓰레기종량제봉투판매업,09_30_13_P,5530000,575000014201700036,2017-05-17,,1,영업/정상,11,영업,,,,,,,,,경기도 화성시 효행구 정남면 보통내길 142,18516,스포월드,2017-05-17 18:09:22,I,2026-02-04 01:35:23,,197535.955581578,409798.759189027,지정,경기도 화성시 정남면 보통리 514번지 3호,20170517.0,20170517.0,관급봉투,,스포월드_
442,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700035,2017-05-16,,1,영업/정상,11,영업,,,,,0312341100,,,,"경기도 화성시 효행구 기안남로 70 (기안동, 태안농협)",18341,태안농협 로컬푸드직매장,2019-04-05 14:26:25,I,2026-02-04 01:35:23,,198533.521088079,413563.01182207,지정,경기도 화성시 기안동 457번지 22호,20170516.0,20170516.0,관급봉투,,태안농협로컬푸드직매장_
1477,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014201700125,2017-05-15,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 장안면 독정리 115-13,경기도 화성시 만세구 장안면 수정로 201-1,18583,스타마트,2021-07-09 13:40:57,I,2026-02-04 01:35:23,,187517.533738934,398025.234829868,지정,경기도 화성시 장안면 독정리 115-13,20170515.0,20170515.0,관급봉투,,스타마트_경기도화성시만세구장안면독정리115-13
1391,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014201700136,2017-05-12,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 우정읍 조암리 810-1,경기도 화성시 만세구 우정읍 조암북로68번길 12-7,18565,지에스25시,2022-05-27 11:10:17,I,2026-02-04 01:35:23,,184053.644745713,398151.751771968,지정,경기도 화성시 우정읍 조암리 810-1,20170512.0,20170511.0,관급봉투,,지에스25시_경기도화성시만세구우정읍조암리810-1
440,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700033,2017-05-04,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 동탄구 동탄대로21가길 4-6, 101호 (영천동)",18471,세븐일레븐동탄하나점,2017-05-04 11:38:32,I,2026-02-04 01:35:23,,208600.448192013,411709.791497864,지정,,20170504.0,20170502.0,관급봉투,,세븐일레븐동탄하나점_
1532,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014201700032,2017-05-04,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 병점구 병점3로 51, 상가동 103호 (병점동, 다정마을 신한에스빌아파트)",18402,씨유병점신한에스빌점,2017-05-04 11:36:45,I,2026-02-04 01:35:23,,203371.481937702,411967.293397045,지정,,20170504.0,20170426.0,관급봉투,,씨유병점신한에스빌점_
439,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700031,2017-04-27,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 방교동  829-4,"경기도 화성시 동탄구 동탄기흥로 147-13, 센터프라자 101호 (방교동)",18487,산업단지마트,2019-12-26 11:50:52,I,2026-02-04 01:35:23,,207943.036929687,407897.171950339,지정,경기도 화성시 방교동 829번지 4호,20170427.0,20170420.0,관급봉투,,산업단지마트_경기도화성시동탄구방교동829-4
1390,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014201700135,2017-04-27,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 우정읍 조암리 267-13,경기도 화성시 만세구 우정읍 조암남로 27,18567,씨유화성조암중앙점,2022-05-27 11:06:36,I,2026-02-04 01:35:23,,183776.621260618,398000.507626335,지정,경기도 화성시 우정읍 조암리 267-13,20170427.0,20170426.0,관급봉투,,씨유화성조암중앙점_경기도화성시만세구우정읍조암리267-13
1117,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014201700123,2017-04-24,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 팔탄면 창곡리 1027-2,경기도 화성시 만세구 팔탄면 푸른들판로 756,18525,세븐일레븐 화성창곡스타점,2021-08-05 13:22:30,I,2026-02-04 01:35:23,,190239.557962576,408103.725315811,지정,,20170424.0,20170424.0,관급봉투,,세븐일레븐화성창곡스타점_경기도화성시만세구팔탄면창곡리1027-2
397,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700030,2017-04-21,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 동탄구 동탄순환대로22길 45, 1217동 103호 (청계동, 동탄2신도시호반베르디움더클래스)",18483,(주)코리아세븐 동탄호반베르디움점,2017-04-21 18:46:13,I,2026-02-04 01:35:23,,210447.928367191,410711.241263805,지정,,20170421.0,20170418.0,관급봉투,,(주)코리아세븐동탄호반베르디움점_
1530,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014201700028,2017-04-17,,3,폐업,2,폐업,2019-03-04,2019-03-04,,,,,,,경기도 화성시 병점구 경기대로1010번길 8 (병점동),18411,PL유통,2019-03-04 10:58:33,I,2026-02-04 01:35:23,,203272.892520268,411565.933989335,종료,경기도 화성시 병점동 369번지,20170417.0,20170417.0,관급봉투,,PL유통_
395,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700027,2017-04-17,,1,영업/정상,11,영업,,,,,031-375-9862,,,경기도 화성시 동탄구 청계동  556 청계숲 사랑으로 부영,"경기도 화성시 동탄구 동탄순환대로22길 46, 상가2동 지하1층 104~106호 (청계동, 청계숲 사랑으로 부영)",18483,지에스더프레쉬(GS THE FRESH) 청계2점,2023-04-11 11:23:16,I,2026-02-04 01:35:23,,210636.707677918,410723.211184875,지정,경기도 화성시 청계동 556 청계숲 사랑으로 부영,20170412.0,20170412.0,관급봉투,,지에스더프레쉬(GSTHEFRESH)청계2점_경기도화성시동탄구청계동556청계숲사랑으로부영
394,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700026,2017-04-10,,1,영업/정상,11,영업,,,,,031-8015-3256,,,,"경기도 화성시 동탄구 동탄중심상가2길 26-31, 1층 (반송동, 가희프라자)",18453,알파문구,2017-04-10 10:30:22,I,2026-02-04 01:35:23,,206464.333662624,411676.849037621,지정,경기도 화성시 반송동 87번지 1호,20170410.0,20170410.0,관급봉투,,알파문구_
393,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700025,2017-04-02,,1,영업/정상,11,영업,,,,,,,,,"경기도 화성시 동탄구 동탄순환대로21길 15, 1층 109호 (청계동, 동탄2신도시신안인스빌)",18482,한아름마트,2017-04-02 15:00:36,I,2026-02-04 01:35:23,,210389.899098698,410246.822375382,지정,,20170403.0,20170328.0,관급봉투,,한아름마트_
1529,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014201700024,2017-03-24,,3,폐업,2,폐업,2023-12-04,,,,,,,경기도 화성시 동탄구 능동 1126 동탄숲속마을 풍성신미주아파트 상가동 102호,"경기도 화성시 동탄구 병점2로 140, 상가동 102호 (능동)",18420,이마트24 동탄신미주점,2023-12-04 11:20:03,I,2026-02-04 01:35:23,,204395.95710567,412018.656998909,종료,경기도 화성시 능동 1126번지 동탄숲속마을 풍성신미주아파트 102호,20170324.0,20170322.0,관급봉투,,이마트24동탄신미주점_경기도화성시동탄구능동1126동탄숲속마을풍성신미주아파트상가동102호
1118,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014201700124,2017-03-23,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 장안면 석포리 413-1,경기도 화성시 만세구 장안면 버들로 1205,18574,감사마트,2021-07-09 13:37:03,I,2026-02-04 01:35:23,,185737.866127674,403186.281536105,지정,경기도 화성시 장안면 석포리 413-1,20170323.0,20170323.0,관급봉투,,감사마트_경기도화성시만세구장안면석포리413-1
392,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700022,2017-03-21,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 영천동  358-84,경기도 화성시 동탄구 동탄순환대로 878 (영천동),18469,IT편의점,2017-03-21 19:04:24,I,2026-02-04 01:35:23,,208015.93,411967.899666667,지정,경기도 화성시 영천동 358번지 84호,20170321.0,20170321.0,관급봉투,,IT편의점_경기도화성시동탄구영천동358-84
391,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700021,2017-03-21,,3,폐업,2,폐업,2019-03-25,2019-03-25,,,,,,경기도 화성시 동탄구 석우동  41-5,"경기도 화성시 동탄구 동탄중앙로 381-7, 1층 101-1호 (석우동)",18450,GS25화성그루터기점,2019-07-25 15:44:04,I,2026-02-04 01:35:23,,206953.271798898,412679.702211695,종료,경기도 화성시 석우동 41번지 5호,20170321.0,20170320.0,관급봉투,,GS25화성그루터기점_경기도화성시동탄구석우동41-5
396,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700018,2017-03-07,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 반송동  41-4,경기도 화성시 동탄구 동탄지성로 118 (반송동),18434,바로마트,2017-03-07 13:08:49,I,2026-02-04 01:35:23,,205480.580201577,411916.411091014,지정,경기도 화성시 반송동 41번지 4호,20170307.0,20170303.0,관급봉투,,바로마트_경기도화성시동탄구반송동41-4
