번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),법인구분명,구분명,Unnamed: 30,record_key
64,유료직업소개소,11_50_02_P,3450000,2022345016014500008,2022-10-27,,3,폐업,40,폐업,2026-01-30,,,,,,,대구광역시 북구 서변동 897 201호,"대구광역시 북구 호국로51길 39, 2층 201호 (서변동)",41477,캔디,2026-01-30 10:54:09,U,2026-02-04 11:04:37,,343863.197631054,270500.788821293,개인,유료,,캔디_대구광역시북구서변동897201호
273,유료직업소개소,11_50_02_P,3180000,2022318023914500040,2022-10-23,,1,영업/정상,20,영업중,,,,,,,,서울특별시 영등포구 대림동 1052-40 위너빌,"서울특별시 영등포구 도림로31길 4, 위너빌 105호 (대림동)",07415,LG직업소개소,2026-02-10 18:59:28,U,2026-02-12 02:40:00,,190725.315270263,443395.289736462,개인,유료,,LG직업소개소_서울특별시영등포구대림동1052-40위너빌
272,유료직업소개소,11_50_02_P,3610000,2022361024514500002,2022-10-13,,1,영업/정상,20,영업중,,,,,,,,광주광역시 남구 월산동 921-15,"광주광역시 남구 화정로272번길 21, 1층 (월산동)",61610,은혜간병인 직업소개소,2026-02-10 09:26:50,U,2026-02-12 02:40:00,,189681.313098093,183082.754964144,개인,유료,,은혜간병인직업소개소_광주광역시남구월산동921-15
169,유료직업소개소,11_50_02_P,3520000,2022352017614500016,2022-09-30,,3,폐업,40,폐업,2026-02-05,,,,,,,인천광역시 연수구 송도동 29-8,"인천광역시 연수구 센트럴로 313, C동 509호 (송도동)",22006,굿맘굿베이비 산후관리센터,2026-02-05 17:03:30,U,2026-02-07 02:40:00,,167306.809226746,433346.288587482,개인,유료,,굿맘굿베이비산후관리센터_인천광역시연수구송도동29-8
65,유료직업소개소,11_50_02_P,3470000,2022347018114500017,2022-09-16,,1,영업/정상,20,영업중,,,,,,,,대구광역시 달서구 성당동 827-4,"대구광역시 달서구 구마로41길 32, 1층 (성당동)",42681,팡팡 유료직업소개소,2026-01-30 12:47:25,U,2026-02-04 11:04:37,,340056.99616337,260952.627524485,개인,유료,,팡팡유료직업소개소_대구광역시달서구성당동827-4
206,유료직업소개소,11_50_02_P,3150000,2022315020114500015,2022-09-13,,3,폐업,40,폐업,2026-02-06,,,,,,,서울특별시 강서구 등촌동 564-2 대일빌딩,"서울특별시 강서구 등촌로 95, 대일빌딩 3층 301호 (등촌동)",07672,희망스케치,2026-02-06 10:36:48,U,2026-02-08 02:40:00,,187855.878672281,448489.849401133,개인,유료,,희망스케치_서울특별시강서구등촌동564-2대일빌딩
170,유료직업소개소,11_50_02_P,3990000,2022399045914500012,2022-09-08,,1,영업/정상,20,영업중,,,,,031 528 3514,,,경기도 남양주시 금곡동 776 신도브래뉴아파트,"경기도 남양주시 사릉로58번길 4-30, 신도브래뉴아파트 상가동 102-3호 (금곡동)",12233,남양주에스엠천사,2026-02-05 10:30:26,U,2026-02-07 02:40:00,,218511.034168796,459436.448983141,개인,유료,,남양주에스엠천사_경기도남양주시금곡동776신도브래뉴아파트
171,유료직업소개소,11_50_02_P,4930000,2022493009414500011,2022-09-06,,3,폐업,40,폐업,2026-02-03,,,,,,,전라남도 해남군 화원면 청용리 574-8,"전라남도 해남군 화원면 청용새길 40, 1층",59002,햇살인력,2026-02-05 18:19:24,U,2026-02-07 02:40:00,,138373.581371242,129900.326170237,개인,유료,,햇살인력_전라남도해남군화원면청용리574-8
58,유료직업소개소,11_50_02_P,4641000,2022465007714500011,2022-07-15,,1,영업/정상,20,영업중,,,,,,,,전북특별자치도 전주시 완산구 태평동 22-10,전북특별자치도 전주시 완산구 공북로 66 (태평동),54997,지성인력건설,2026-01-30 16:43:20,U,2026-02-04 11:04:37,,212491.050503212,258413.130014496,개인,유료,,지성인력건설_전북특별자치도전주시완산구태평동22-10
32,유료직업소개소,11_50_02_P,3220000,2022322025014500044,2022-06-30,,1,영업/정상,20,영업중,,,,,,,,서울특별시 강남구 삼성동 37-2 중건빌딩,"서울특별시 강남구 선릉로112길 6, 중건빌딩 3층 (삼성동)",06097,씨스퀘어 주식회사,2026-02-02 10:42:34,U,2026-02-04 02:40:00,,203839.019267921,445432.158209834,법인,유료,,씨스퀘어주식회사_서울특별시강남구삼성동37-2중건빌딩
354,유료직업소개소,11_50_02_P,4490000,2022565003214500010,2022-04-19,,1,영업/정상,20,영업중,,,,,,,,충청남도 천안시 동남구 다가동 382-14 0시마트,"충청남도 천안시 동남구 다가5길 23, 0시마트 1동 지층 (다가동)",31154,하나인력,2026-02-13 15:20:57,U,2026-02-15 02:40:00,,212657.932531859,366583.302598152,개인,유료,,하나인력_충청남도천안시동남구다가동382-140시마트
194,유료직업소개소,11_50_02_P,3010000,2022301016514500005,2022-04-14,,1,영업/정상,20,영업중,,,,,02  776 5557,,,서울특별시 중구 명동1가 54-8 개양빌딩,"서울특별시 중구 명동3길 6, 개양빌딩 10층 (명동1가)",04534,주식회사 보배써치,2026-02-06 17:46:51,U,2026-02-08 02:40:00,,198490.512404745,451316.412077837,법인,유료,,주식회사보배써치_서울특별시중구명동1가54-8개양빌딩
328,유료직업소개소,11_50_02_P,6510000,2022651021614500004,2022-02-10,,1,영업/정상,20,영업중,,,,,,,,제주특별자치도 제주시 외도일동 2221-1,제주특별자치도 제주시 계명3길 6(외도일동),63072,바른케어,2026-02-12 09:59:47,U,2026-02-14 02:40:00,,146347.998722429,-856.387285525792,개인,유료,,바른케어_제주특별자치도제주시외도일동2221-1
115,유료직업소개소,11_50_02_P,4781000,2022478010514500001,2022-01-17,,3,폐업,40,폐업,2026-02-03,,,,,,,전북특별자치도 고창군 무장면 무장리 374-8,전북특별자치도 고창군 무장면 무장읍성길 9,56455,읍성인력,2026-02-03 19:08:09,U,2026-02-06 02:40:00,,159974.518451616,212916.728394255,개인,유료,,읍성인력_전북특별자치도고창군무장면무장리374-8
49,유료직업소개소,11_50_02_P,4540000,2021454024814500024,2021-12-20,,1,영업/정상,20,영업중,,,,,,,,충청남도 논산시 취암동 581-7,충청남도 논산시 시민로 417(취암동),32954,놀뫼종합인력공사,2026-01-30 09:52:25,U,2026-02-04 11:04:37,,207688.308890469,300103.626309845,개인,유료,,놀뫼종합인력공사_충청남도논산시취암동581-7
296,유료직업소개소,11_50_02_P,3220000,2023322025014500034,2021-12-09,,1,영업/정상,20,영업중,,,,,02  336 5377,,,서울특별시 강남구 역삼동 697-8 3층,"서울특별시 강남구 테헤란로53길 23, 3층 (역삼동)",06148,주식회사 메타써치,2026-02-11 14:32:11,U,2026-02-13 02:40:00,,204019.231400841,444832.500775483,법인,유료,,주식회사메타써치_서울특별시강남구역삼동697-83층
181,유료직업소개소,11_50_02_P,3990000,2026399054114500003,2021-12-07,,1,영업/정상,20,영업중,,,,,,,,경기도 고양시 덕양구 성사동 337-2,"경기도 고양시 덕양구 고양대로 1436, 2층 (성사동)",10479,제이인력,2026-02-06 13:34:29,I,2026-02-08 00:20:01,,186101.026040587,461158.861930535,,,,제이인력_경기도고양시덕양구성사동337-2
305,유료직업소개소,11_50_02_P,3320000,2021332010714500010,2021-09-27,,1,영업/정상,20,영업중,,,,,051 332 2220,,,부산광역시 북구 만덕동 290-1 부산만덕삼성종합상가,"부산광역시 북구 만덕2로 14, 부산만덕삼성종합상가 2층 209호 (만덕동)",46566,부일인력,2026-02-11 15:06:34,U,2026-02-13 02:40:00,,385365.731518236,192096.641643764,개인,유료,,부일인력_부산광역시북구만덕동290-1부산만덕삼성종합상가
267,유료직업소개소,11_50_02_P,5470000,2021547015914500002,2021-08-26,,3,폐업,40,폐업,2026-02-10,,,,,,,경상남도 거창군 거창읍 상림리 106-3 가온전기조명,"경상남도 거창군 거창읍 중앙로 78, 가온전기조명 1층",50139,태성인력,2026-02-10 20:18:07,U,2026-02-12 02:40:00,,282051.129116265,243186.832045334,개인,유료,,태성인력_경상남도거창군거창읍상림리106-3가온전기조명
165,유료직업소개소,11_50_02_P,3990000,2021399045914500012,2021-07-20,,1,영업/정상,20,영업중,,,,,031 574 2404,,,경기도 남양주시 진건읍 용정리 774-17,"경기도 남양주시 진건읍 진건오남로 83, 2층",12133,주식회사 왕숙건설,2026-02-05 10:13:21,U,2026-02-07 02:40:00,,215639.679752428,461776.274704874,법인,유료,,주식회사왕숙건설_경기도남양주시진건읍용정리774-17
168,유료직업소개소,11_50_02_P,3480000,2021348036514500003,2021-06-11,,3,폐업,40,폐업,2026-01-21,,,,,,,대구광역시 달성군 논공읍 상리 812-2,대구광역시 달성군 논공읍 비슬로262길 3,42976,라파간병인,2026-02-05 10:26:06,U,2026-02-07 02:40:00,,327502.100659221,250380.629098584,개인,유료,,라파간병인_대구광역시달성군논공읍상리812-2
376,유료직업소개소,11_50_02_P,3560000,2026356028614500001,2021-06-11,,1,영업/정상,20,영업중,,,,,,,,인천광역시 서구 불로동 780-1 일번지프라자,"인천광역시 서구 검단로 748, 일번지프라자 307호 (불로동)",22631,프로간병인협회,2026-02-13 09:35:11,U,2026-02-15 02:40:00,,172001.544059772,456720.169158635,개인,유료,,프로간병인협회_인천광역시서구불로동780-1일번지프라자
167,유료직업소개소,11_50_02_P,6510000,2021651021614500012,2021-04-27,,3,폐업,40,폐업,2026-02-05,,,,,,,제주특별자치도 제주시 조천읍 조천리 2355-1,"제주특별자치도 제주시 조천읍 신북로 259, 1층",63331,서울인력·주택,2026-02-05 14:34:54,U,2026-02-07 02:40:00,,166445.76026477,4699.42087731523,개인,유료,,서울인력·주택_제주특별자치도제주시조천읍조천리2355-1
274,유료직업소개소,11_50_02_P,3210000,2021321019514500017,2021-04-16,,3,폐업,40,폐업,2026-02-10,,,,02  591 8720,,,서울특별시 서초구 서초동 1316-4 팔레스빌딩,"서울특별시 서초구 서운로 160, 팔레스빌딩 606호 (서초동)",06616,해드림 가사도우미,2026-02-10 11:20:33,U,2026-02-12 02:40:00,,202069.323855232,443943.671702291,개인,유료,,해드림가사도우미_서울특별시서초구서초동1316-4팔레스빌딩
51,유료직업소개소,11_50_02_P,3740000,2026377004114500001,2021-01-07,,1,영업/정상,20,영업중,,,,,,,,경기도 수원시 팔달구 매산로3가 39-1,"경기도 수원시 팔달구 매산로 81, 2층 (매산로3가)",16457,(주)잡앤아스,2026-01-30 16:34:02,U,2026-02-04 11:04:37,,200799.325941026,418676.251993271,법인,유료,,(주)잡앤아스_경기도수원시팔달구매산로3가39-1
130,유료직업소개소,11_50_02_P,5350000,2021535029214500001,2021-01-06,,1,영업/정상,20,영업중,,,,,,,,경상남도 김해시 동상동 811-1,"경상남도 김해시 호계로 521, 3층 (동상동)",50915,신동인력개발,2026-02-04 10:38:39,U,2026-02-06 02:40:00,,371447.865891941,194715.984347857,개인,유료,,신동인력개발_경상남도김해시동상동811-1
380,유료직업소개소,11_50_02_P,3040000,2020304019114500022,2020-12-30,,1,영업/정상,20,영업중,,,,,02  447 4442,,,서울특별시 광진구 중곡동 162-21 화인빌딩,"서울특별시 광진구 능동로43길 5, 화인빌딩 1층 (중곡동)",04915,리버스인력,2026-02-13 13:16:00,U,2026-02-15 02:40:00,,207096.916602865,450975.674293761,개인,유료,,리버스인력_서울특별시광진구중곡동162-21화인빌딩
35,유료직업소개소,11_50_02_P,3040000,2020304019114500021,2020-12-23,,3,폐업,40,폐업,2026-02-02,,,,02  444 3362,,,서울특별시 광진구 구의동 246-14 크레신타워3차,"서울특별시 광진구 아차산로 375, 크레신타워3차 512호 (구의동)",05044,주식회사 휴비즈솔루션,2026-02-02 10:33:44,U,2026-02-04 02:40:00,,207388.308848516,448313.517465433,법인,유료,,주식회사휴비즈솔루션_서울특별시광진구구의동246-14크레신타워3차
263,유료직업소개소,11_50_02_P,3860000,2020386062114500001,2020-12-11,,1,영업/정상,20,영업중,,,,,032 344 8777,,,경기도 부천시 소사구 괴안동 169-3,"경기도 부천시 소사구 경인로 539, 302호 (괴안동)",14677,든든일꾼(부천역곡점),2026-02-10 14:51:15,U,2026-02-12 02:40:00,,183549.700690999,442650.55949401,개인,유료,,든든일꾼(부천역곡점)_경기도부천시소사구괴안동169-3
63,유료직업소개소,11_50_02_P,3220000,2020322025014500014,2020-09-16,,1,영업/정상,20,영업중,,,,,025011603,,,서울특별시 강남구 역삼동 737 강남파이낸스센터,"서울특별시 강남구 테헤란로 152, 41층 4133호 (역삼동, 강남파이낸스센터)",06236,엘에스지파트너즈 주식회사,2026-01-30 17:58:36,U,2026-02-04 11:04:37,,203169.223281406,444178.357261909,법인,유료,,엘에스지파트너즈주식회사_서울특별시강남구역삼동737강남파이낸스센터
314,유료직업소개소,11_50_02_P,3320000,2021332010714500001,2020-08-03,,1,영업/정상,20,영업중,,,,,,,,부산광역시 북구 덕천동 349-37,"부산광역시 북구 금곡대로13번길 26-2, 1층 (덕천동)",46544,삼정인력,2026-02-11 11:13:31,U,2026-02-13 02:40:00,,382364.733257697,192035.147534146,개인,유료,,삼정인력_부산광역시북구덕천동349-37
337,유료직업소개소,11_50_02_P,3830000,2020384003314500010,2020-07-22,,3,폐업,40,폐업,2026-02-11,,,,,,,경기도 안양시 만안구 석수동 268-9,"경기도 안양시 만안구 석천로211번길 82, 5층 501호 (석수동)",13963,구인테크,2026-02-12 11:01:40,U,2026-02-14 02:40:00,,,,개인,유료,,구인테크_경기도안양시만안구석수동268-9
362,유료직업소개소,11_50_02_P,3180000,2020318023914500014,2020-06-01,,1,영업/정상,20,영업중,,,,,,,,서울특별시 영등포구 대림동 712-4 201-3호,"서울특별시 영등포구 도림로39길 9, 201-3호 (대림동)",07415,케이엠씨(KMC),2026-02-13 15:54:11,U,2026-02-15 02:40:00,,190824.596498691,443539.870126759,개인,유료,,케이엠씨(KMC)_서울특별시영등포구대림동712-4201-3호
166,유료직업소개소,11_50_02_P,3500000,2022350013214500006,2020-05-26,,1,영업/정상,20,영업중,,,,,032 221 8882,,,인천광역시 동구 송림동 55-184,"인천광역시 동구 솔빛로91번길 2-1, 6층 (송림동)",22543,광성인력,2026-02-05 16:58:57,U,2026-02-07 02:40:00,,168419.007230917,441609.75399018,개인,유료,,광성인력_인천광역시동구송림동55-184
106,유료직업소개소,11_50_02_P,3180000,2020318023914500010,2020-04-28,,1,영업/정상,20,영업중,,,,,,,,서울특별시 영등포구 대림동 1051번지 3호 2층,"서울특별시 영등포구 도림로37길 3-1, 2층 (대림동)",07415,미래취업정보,2026-02-04 17:26:54,U,2026-02-06 02:40:00,,190766.013950231,443455.43090677,개인,유료,,미래취업정보_서울특별시영등포구대림동1051번지3호2층
264,유료직업소개소,11_50_02_P,3180000,2020318023914500009,2020-04-28,,1,영업/정상,20,영업중,,,,,,,,"서울특별시 영등포구 대림동 1051번지 25호 백산빌딩, 지하1층","서울특별시 영등포구 도림로 127-4, 지하1층 (대림동, 백산빌딩)",07415,바로취업소개소,2026-02-10 18:46:39,U,2026-02-12 02:40:00,,190760.23825637,443432.198794027,개인,유료,,"바로취업소개소_서울특별시영등포구대림동1051번지25호백산빌딩,지하1층"
107,유료직업소개소,11_50_02_P,3220000,2020322023714500021,2020-04-24,,1,영업/정상,20,영업중,,,,,02  567 7632,,,서울특별시 강남구 역삼동 707-24 한신인터밸리24,"서울특별시 강남구 테헤란로 322, 한신인터밸리24 제서관 1215호,1216호,1217호 (역삼동)",06211,그레이스앤파트너스(주),2026-02-04 09:23:19,U,2026-02-06 02:40:00,,204027.169768655,444567.421853232,법인,유료,,그레이스앤파트너스(주)_서울특별시강남구역삼동707-24한신인터밸리24
326,유료직업소개소,11_50_02_P,4191000,2020419028614500005,2020-04-24,,1,영업/정상,20,영업중,,,,,,,,강원특별자치도 원주시 일산동 264번지 47호 1층,강원특별자치도 원주시 남산로 128 (일산동),26425,삼성인력,2026-02-12 16:05:51,U,2026-02-14 02:40:00,,283258.350500507,427767.794996542,개인,유료,,삼성인력_강원특별자치도원주시일산동264번지47호1층
105,유료직업소개소,11_50_02_P,3220000,2020322023714500013,2020-03-19,,1,영업/정상,20,영업중,,,,,02  552 2367,,,서울특별시 강남구 삼성동 159-1 트레이드타워,"서울특별시 강남구 영동대로 511, 트레이드타워 30층 (삼성동)",06164,(주)피플케어 코리아,2026-02-03 13:45:46,U,2026-02-06 02:40:00,,205340.631121567,445354.571117445,법인,유료,,(주)피플케어코리아_서울특별시강남구삼성동159-1트레이드타워
331,유료직업소개소,11_50_02_P,4950000,2020495012514500005,2020-03-19,,3,폐업,40,폐업,2026-02-12,,,,,,,전라남도 무안군 해제면 신정리 1107번지 기사식당,"전라남도 무안군 해제면 현해로 1688, 기사식당",58502,천장 인력사무소,2026-02-12 15:22:31,U,2026-02-14 02:40:00,,135619.489757359,179319.884111894,개인,유료,,천장인력사무소_전라남도무안군해제면신정리1107번지기사식당
369,유료직업소개소,11_50_02_P,5670000,2020567057414500001,2020-03-10,,1,영업/정상,20,영업중,,,,,,,,경상남도 창원시 진해구 이동 85-15,"경상남도 창원시 진해구 동진로88번길 11, 1층 (이동)",51663,뉴탑직업소개소,2026-02-13 16:48:03,U,2026-02-15 02:40:00,,355025.790181441,184631.290415359,개인,유료,,뉴탑직업소개소_경상남도창원시진해구이동85-15
224,유료직업소개소,11_50_02_P,3220000,2020322023714500008,2020-03-02,,1,영업/정상,20,영업중,,,,,02  62292231,,,서울특별시 강남구 삼성동 142번지 43호 강남파이낸스플라자,"서울특별시 강남구 테헤란로 419, 강남파이낸스플라자 14층 (삼성동)",06160,(주)이음길에이치알,2026-02-09 14:00:43,U,2026-02-11 02:40:00,,204539.735,444852.685,법인,유료,,(주)이음길에이치알_서울특별시강남구삼성동142번지43호강남파이낸스플라자
230,유료직업소개소,11_50_02_P,3170000,2020317023614500005,2020-02-11,,1,영업/정상,20,영업중,,,,,02  64807933,,,서울특별시 금천구 가산동 459-22 백상스타타워2차,"서울특별시 금천구 가산디지털2로 165, 백상스타타워2차 1501호 (가산동)",08504,(주)비에이블컨설팅그룹,2026-02-09 10:57:51,U,2026-02-11 02:40:00,,189092.729912585,442262.659278232,법인,유료,,(주)비에이블컨설팅그룹_서울특별시금천구가산동459-22백상스타타워2차
26,유료직업소개소,11_50_02_P,3740000,2020375003214500001,2020-01-20,,1,영업/정상,20,영업중,,,,,0312421319,,,경기도 수원시 장안구 영화동 298번지 4호 201호,"경기도 수원시 장안구 정조로 940-1, 201호 (영화동)",16269,주식회사 잡연세인재개발원,2026-02-02 16:26:36,U,2026-02-04 02:40:00,,201045.187911264,421061.880350388,법인,유료,,주식회사잡연세인재개발원_경기도수원시장안구영화동298번지4호201호
221,유료직업소개소,11_50_02_P,4460000,2019446012714500008,2019-12-20,,1,영업/정상,20,영업중,,,,,,,,충청북도 괴산군 괴산읍 동부리 505번지 3호 청안슈퍼,충청북도 괴산군 괴산읍 읍내로 317-1,28030,서울인력,2026-02-09 09:28:28,U,2026-02-11 02:40:00,,270927.97470151,368070.998506891,개인,유료,,서울인력_충청북도괴산군괴산읍동부리505번지3호청안슈퍼
99,유료직업소개소,11_50_02_P,3520000,2019352017614500002,2019-11-04,,3,폐업,40,폐업,2026-02-03,,,,,,,인천광역시 연수구 연수동 523번지 6호 2층,"인천광역시 연수구 함박로84번길 1, 2층 (연수동)",21913,SM GLOBAL인력,2026-02-03 10:15:20,U,2026-02-06 02:40:00,,172135.952453422,435912.256015016,개인,유료,,SMGLOBAL인력_인천광역시연수구연수동523번지6호2층
193,유료직업소개소,11_50_02_P,3710000,2019371011514500006,2019-09-23,,1,영업/정상,20,영업중,,,,,,,,울산광역시 동구 방어동 74번지 7호,울산광역시 동구 방어진순환도로 551 (방어동),44090,Y&S(일심)인력사무소,2026-02-06 13:19:29,U,2026-02-08 02:40:00,,420082.97063282,223992.439748916,개인,유료,,Y&S(일심)인력사무소_울산광역시동구방어동74번지7호
222,유료직업소개소,11_50_02_P,5690000,2022569023914500004,2019-09-05,,1,영업/정상,20,영업중,,,,,07041513300,,,세종특별자치시 보람동 721 스마트허브Ⅱ 508호,"세종특별자치시 한누리대로 2144, 스마트허브Ⅱ (보람동)",30151,(주)에이치알닥터,2026-02-09 13:04:32,U,2026-02-11 02:40:00,,225735.386482451,330901.489436943,법인,유료,,(주)에이치알닥터_세종특별자치시보람동721스마트허브Ⅱ508호
100,유료직업소개소,11_50_02_P,3010000,2020301016514500005,2019-09-05,,1,영업/정상,20,영업중,,,,,02  22752557,,,서울특별시 중구 필동2가 16번지 6호 풍산빌딩,"서울특별시 중구 퇴계로 202, 풍산빌딩 401호 (필동2가)",04625,주식회사 지오코칭,2026-02-03 09:13:16,U,2026-02-06 02:40:00,,199424.210387436,450959.66448749,법인,유료,,주식회사지오코칭_서울특별시중구필동2가16번지6호풍산빌딩
28,유료직업소개소,11_50_02_P,3000000,2021300020214500004,2019-08-07,,3,폐업,40,폐업,2026-01-15,,,,,,,서울특별시 종로구 관훈동 198-16 남도빌딩,"서울특별시 종로구 인사동7길 33, 남도빌딩 206호 (관훈동)",03149,서울일자리플러스,2026-02-02 13:34:48,U,2026-02-04 02:40:00,,198580.902409926,452280.593583243,개인,유료,,서울일자리플러스_서울특별시종로구관훈동198-16남도빌딩
191,유료직업소개소,11_50_02_P,3220000,2019322023714500035,2019-05-28,,1,영업/정상,20,영업중,,,,,070 46033700,,,서울특별시 강남구 논현동 277번지 20호 아모제논현빌딩,"서울특별시 강남구 봉은사로 317, 아모제논현빌딩 3층 (논현동)",06103,리뉴피플 주식회사,2026-02-06 10:31:23,U,2026-02-08 02:40:00,,203607.068430001,445315.578728921,법인,유료,,리뉴피플주식회사_서울특별시강남구논현동277번지20호아모제논현빌딩
91,유료직업소개소,11_50_02_P,3010000,2019301016514500010,2019-05-03,,1,영업/정상,20,영업중,,,,,02  67196396,,,서울특별시 중구 을지로2가 204번지 삼화타워,"서울특별시 중구 을지로5길 16, 삼화타워 4층 (을지로2가)",04539,(주)키스템프그룹,2026-02-03 09:26:48,U,2026-02-06 02:40:00,,198591.48750042,451623.0201872,법인,유료,,(주)키스템프그룹_서울특별시중구을지로2가204번지삼화타워
148,유료직업소개소,11_50_02_P,3350000,2019335011214500002,2019-04-25,,1,영업/정상,20,영업중,,,,,,,,부산광역시 금정구 부곡동 866번지 37호,"부산광역시 금정구 오시게로42번길 6, 3층 (부곡동)",46311,고고 인력,2026-02-05 18:15:28,U,2026-02-07 02:40:00,,389992.761122068,193296.070353912,개인,유료,,고고인력_부산광역시금정구부곡동866번지37호
150,유료직업소개소,11_50_02_P,3460000,2019346016214500010,2019-04-04,,1,영업/정상,20,영업중,,,,,,,,대구광역시 수성구 만촌동 997번지 5호,대구광역시 수성구 무열로 13 (만촌동),42061,반도인력개발 직업소개소,2026-02-05 11:24:14,U,2026-02-07 02:40:00,,348657.119991314,263514.474437846,개인,유료,,반도인력개발직업소개소_대구광역시수성구만촌동997번지5호
250,유료직업소개소,11_50_02_P,5470000,2019547015914500003,2019-03-28,,1,영업/정상,20,영업중,,,,,,,,경상남도 거창군 거창읍 김천리 90번지 1호,경상남도 거창군 거창읍 거함대로4길 89-9,50144,가나인력,2026-02-10 20:43:32,U,2026-02-12 02:40:00,,282540.812190211,242916.475309963,개인,유료,,가나인력_경상남도거창군거창읍김천리90번지1호
40,유료직업소개소,11_50_02_P,3940000,2019395005214500005,2019-02-19,,1,영업/정상,20,영업중,,,,,031 968 0521,,,경기도 고양시 덕양구 화정동 968-4 우정프라자,"경기도 고양시 덕양구 화중로 96, 우정프라자 211호 (화정동)",10497,이레아이맘,2026-01-30 14:11:34,U,2026-02-04 11:04:37,,185084.732080958,459277.257013878,개인,유료,,이레아이맘_경기도고양시덕양구화정동968-4우정프라자
175,유료직업소개소,11_50_02_P,4490000,2018565003214500024,2018-12-18,,1,영업/정상,20,영업중,,,,,041 588 2345,,,충청남도 천안시 동남구 성황동 5-27,충청남도 천안시 동남구 중앙로 181(성황동),31122,천안인력,2026-02-05 16:47:10,U,2026-02-07 02:40:00,,213561.51306807,368141.46734635,개인,유료,,천안인력_충청남도천안시동남구성황동5-27
281,유료직업소개소,11_50_02_P,3130000,2018313020114500012,2018-12-11,,1,영업/정상,20,영업중,,,,,02  335 5147,,,서울특별시 마포구 합정동 376번지 17호 101호,"서울특별시 마포구 양화진길 55, 신우빌딩 101호 (합정동)",04083,(주)잡메이커(jobmaker),2026-02-10 15:38:29,U,2026-02-12 02:40:00,,192166.015742424,449330.901198052,법인,유료,,(주)잡메이커(jobmaker)_서울특별시마포구합정동376번지17호101호
129,유료직업소개소,11_50_02_P,3220000,2018322016314500046,2018-11-09,,1,영업/정상,20,영업중,,,,,0234295544,,,서울특별시 강남구 역삼동 718번지 5호 멀티캠퍼스 9층호,"서울특별시 강남구 테헤란로 212, 멀티캠퍼스 9층 (역삼동)",06220,(주)멀티캠퍼스,2026-02-03 11:19:30,U,2026-02-06 02:40:00,,203432.135786923,444342.305278792,법인,유료,,(주)멀티캠퍼스_서울특별시강남구역삼동718번지5호멀티캠퍼스9층호
125,유료직업소개소,11_50_02_P,3220000,2018322016314500041,2018-10-23,,1,영업/정상,20,영업중,,,,,02556 0132,,,서울특별시 강남구 역삼동 828-5,"서울특별시 강남구 테헤란로8길 33, 청원빌딩 5층 (역삼동)",06239,(주)에이스파트너스서치펌,2026-02-04 09:47:09,U,2026-02-06 02:40:00,,202793.155491547,443848.325526275,법인,유료,,(주)에이스파트너스서치펌_서울특별시강남구역삼동828-5
207,유료직업소개소,11_50_02_P,3210000,2018321018514500027,2018-10-15,,1,영업/정상,20,영업중,,,,,02  537 6977,,,서울특별시 서초구 방배동 1424번지 호정빌딩,"서울특별시 서초구 동광로12가길 7, 호정빌딩 5층 (방배동)",06568,(주)인코스파트너스,2026-02-06 11:40:52,U,2026-02-08 02:40:00,,198559.162065371,442790.053598246,법인,유료,,(주)인코스파트너스_서울특별시서초구방배동1424번지호정빌딩
123,유료직업소개소,11_50_02_P,3220000,2018322016314500039,2018-10-08,,1,영업/정상,20,영업중,,,,,0234537596,,,"서울특별시 강남구 역삼동 702-13 성지하이츠1 411~415호, 417호","서울특별시 강남구 테헤란로 313, 성지하이츠1 411~415, 417호 (역삼동)",06151,(주)피플렙,2026-02-03 09:41:38,U,2026-02-06 02:40:00,,203931.098064589,444622.849264371,법인,유료,,"(주)피플렙_서울특별시강남구역삼동702-13성지하이츠1411~415호,417호"
309,유료직업소개소,11_50_02_P,3180000,2018318019714500030,2018-09-27,,1,영업/정상,20,영업중,,,,,02  761 3163,,,서울특별시 영등포구 여의도동 17-12,"서울특별시 영등포구 국회대로62길 5, 401호 (여의도동)",07236,주식회사 클립스컨설팅,2026-02-11 10:27:51,U,2026-02-13 02:40:00,,192525.855541073,447287.521246133,법인,유료,,주식회사클립스컨설팅_서울특별시영등포구여의도동17-12
336,유료직업소개소,11_50_02_P,5210000,2018521008214500004,2018-07-26,,1,영업/정상,20,영업중,,,,,,,,경상북도 성주군 성주읍 예산리 303-41,"경상북도 성주군 성주읍 성주순환로 212, 1층",40026,천하장사인력,2026-02-12 18:07:30,U,2026-02-14 02:40:00,,316239.407459533,269967.414204603,개인,유료,,천하장사인력_경상북도성주군성주읍예산리303-41
