번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명,기타내역2,Unnamed: 60,record_key
241,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022011000021,2011-07-11,2012-01-12,4,취소/말소/만료/정지/중지,31,등록취소,,,,,,,,경기도 의정부시 의정부동 503-3 (지상2층 일부),"경기도 의정부시 신흥로 223  (의정부동,(지상2층 일부))",,필 pc방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203725.665412317,470410.454809862,인터넷컴퓨터게임시설제공업,유통관련업,7.0,유흥업소밀집지역,,18.0,5.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,11,,,,,,상업지역,,,필pc방_경기도의정부시의정부동503-3(지상2층일부)
240,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022011000018,2011-06-17,,3,폐업,3,폐업,2012-12-26,,,,,,,경기도 의정부시 의정부동 505-5 (지상7층),"경기도 의정부시 범골로157번길 13 (의정부동,(지상7층))",,신화pc방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203694.013811458,470469.103220684,인터넷컴퓨터게임시설제공업,유통관련업,7.0,유흥업소밀집지역,,56.3,7.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,13,,전체이용가,,,,일반상업지역,,,신화pc방_경기도의정부시의정부동505-5(지상7층)
158,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022011000014,2011-05-11,,3,폐업,3,폐업,2018-03-20,,,,,,,경기도 의정부시 의정부동 429-7 (2층),"경기도 의정부시 시민로53번길 16 (의정부동,(2층))",,YES  PC방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203562.61082547,470746.643621793,인터넷컴퓨터게임시설제공업,유통관련업,4.0,주택가주변,,151.02,2.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,51,,,,,,일반주거지역,,,YESPC방_경기도의정부시의정부동429-7(2층)
157,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022011000011,2011-04-13,,3,폐업,3,폐업,2012-09-10,,,,,,,경기도 의정부시 의정부동 145-3,경기도 의정부시 시민로 지하 100  (의정부동),,대지PC,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,204452.518052681,470820.578851249,인터넷컴퓨터게임시설제공업,유통관련업,2.0,유흥업소밀집지역,,30.0,1.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,5,,,,,,상업지역,,,대지PC_경기도의정부시의정부동145-3
156,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022011000007,2011-03-24,,3,폐업,3,폐업,2025-07-08,,,,,,,경기도 의정부시 의정부동 496-2 지하1층 101호,"경기도 의정부시 신흥로240번길 18 (의정부동,지하1층 101호)",,아이리스pc,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203848.12,470563.505,인터넷컴퓨터게임시설제공업,유통관련업,9.0,유흥업소밀집지역,,158.44,0.0,1.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,60,,전체이용가,,,,상업지역,,,아이리스pc_경기도의정부시의정부동496-2지하1층101호
155,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022011000006,2011-03-23,,4,취소/말소/만료/정지/중지,35,직권말소,2019-09-06,,,,,,,경기도 의정부시 호원동 50-3 지상2층,"경기도 의정부시 외미로 94 (호원동,지상2층)",,e-스테이션 피시방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203985.199222021,469067.956620464,인터넷컴퓨터게임시설제공업,유통관련업,2.0,주택가주변,,135.11,2.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,54,,,,,,일반주거지역,,,e-스테이션피시방_경기도의정부시호원동50-3지상2층
154,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022011000005,2011-02-24,,3,폐업,3,폐업,2013-02-28,,,,,,,"경기도 의정부시 호원동 428 한주@상가 208, 209호",,,시즌아이PC방 회룡역점,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,204137.423087153,469025.485353018,인터넷컴퓨터게임시설제공업,유통관련업,0.0,아파트지역,PC게임,121.6,2.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,52,,전체이용가,,,,주거지역,,,"시즌아이PC방회룡역점_경기도의정부시호원동428한주@상가208,209호"
231,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022011000003,2011-01-26,,3,폐업,3,폐업,2011-05-30,,,,,,,경기도 의정부시 호원동 377-8 지상2층,"경기도 의정부시 범골로 41  (호원동,지상2층)",,인터게이트PC방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203364.392024216,469554.261512061,인터넷컴퓨터게임시설제공업,유통관련업,0.0,주택가주변,,103.74,2.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,39,,,,,,일반주거지역,,,인터게이트PC방_경기도의정부시호원동377-8지상2층
152,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022010000051,2010-12-16,,3,폐업,3,폐업,2011-01-07,,,,,,,경기도 의정부시 의정부동 509-1 지상3층(일부),"경기도 의정부시 신흥로239번길 45  (의정부동,지상3층(일부))",,룰루랄라 성인PC방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203518.512533602,470549.315385865,인터넷컴퓨터게임시설제공업,유통관련업,0.0,유흥업소밀집지역,,129.43,3.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,12,,,,,,일반상업지역,,,룰루랄라성인PC방_경기도의정부시의정부동509-1지상3층(일부)
221,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022010000049,2010-12-03,,3,폐업,3,폐업,2013-12-06,,,,,,,경기도 의정부시 호원동 423-5,경기도 의정부시 회룡로138번길 9 (호원동),,PC COOK,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,204262.379079167,469243.512328709,인터넷컴퓨터게임시설제공업,유통관련업,0.0,기타,,135.42,0.0,1.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,48,,전체이용가,,,,일반주거지역,,,PCCOOK_경기도의정부시호원동423-5
220,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022010000048,2010-11-26,,3,폐업,3,폐업,2011-01-18,,,,,,,경기도 의정부시 의정부동 499-6 외 2필지 지상1층,"경기도 의정부시 신흥로222번길 31  (의정부동,외 2필지 지상1층)",,태양 PC방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203909.210012642,470432.209828113,인터넷컴퓨터게임시설제공업,유통관련업,0.0,유흥업소밀집지역,PC게임,66.0,1.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,25,,전체이용가,,,,일반상업지역,,,태양PC방_경기도의정부시의정부동499-6외2필지지상1층
219,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022010000047,2010-11-25,,4,취소/말소/만료/정지/중지,35,직권말소,2019-09-27,,,,8721473,,,"경기도 의정부시 호원동 451 우성5차상가 지하3, 4, 5, 6호","경기도 의정부시 안말로 88 (호원동,우성5차상가 지하3, 4, 5, 6호)",,락PC방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,204221.390914787,467983.197657773,인터넷컴퓨터게임시설제공업,유통관련업,0.0,아파트지역,PC게임,124.03,0.0,1.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,50,,전체이용가,,,,일반주거지역,,,"락PC방_경기도의정부시호원동451우성5차상가지하3,4,5,6호"
192,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022010000040,2010-10-18,,4,취소/말소/만료/정지/중지,35,직권말소,2019-09-27,,,,07089586524,,,경기도 의정부시 의정부동 591-1 지상1층,"경기도 의정부시 경의로 80 (의정부동,지상1층)",,하이넷PC방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203840.267101879,470035.65694637,인터넷컴퓨터게임시설제공업,유통관련업,0.0,주택가주변,PC게임,33.0,1.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,전체이용가,,,,일반주거지역,,,하이넷PC방_경기도의정부시의정부동591-1지상1층
191,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022010000039,2010-10-12,,3,폐업,3,폐업,2019-01-31,,,,,,,경기도 의정부시 의정부동 440-42,"경기도 의정부시 신흥로258번길 3, 1층 (의정부동)",11670,스타PC방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203766.135844783,470747.50828829,인터넷컴퓨터게임시설제공업,유통관련업,0.0,주택가주변,PC게임,19.8,1.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,4,,전체이용가,,,,상업지역,,,스타PC방_경기도의정부시의정부동440-42
139,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022010000036,2010-09-10,2011-04-11,4,취소/말소/만료/정지/중지,31,등록취소,,,,,,,,"경기도 의정부시 호원동 455-3 다메오상가 107, 108호","경기도 의정부시 평화로 220  (호원동,다메오상가 107, 108호)",,PC게임 스페이스,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,204167.241604637,467682.70781732,인터넷컴퓨터게임시설제공업,유통관련업,0.0,아파트지역,PC게임,110.0,1.0,0.0,근린생활시설,0.0,40.0,0.0,0.0,,,,,,,,,,,,20,,전체이용가,,,,주거지역,,,"PC게임스페이스_경기도의정부시호원동455-3다메오상가107,108호"
138,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022010000035,2010-09-07,,3,폐업,3,폐업,2011-01-21,,,,,,,경기도 의정부시 의정부동 513-1 스타프라자 101호,"경기도 의정부시 둔야로17번길 23  (의정부동,스타프라자 101호)",,태양PC방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203310.060402212,470540.14082586,인터넷컴퓨터게임시설제공업,유통관련업,0.0,유흥업소밀집지역,PC게임,50.17,1.0,0.0,근린생활시설,0.0,40.0,0.0,0.0,,,,,,,,,,,,8,,전체이용가,,,,주거지역,,,태양PC방_경기도의정부시의정부동513-1스타프라자101호
470,인터넷컴퓨터게임시설제공업,03_05_05_P,5600000,CDFF2241022010000008,2010-08-12,,3,폐업,3,폐업,2026-02-03,,,,,,,경기도 포천시 소흘읍 송우리 142-11,"경기도 포천시 소흘읍 솔모루로58번길 16, 1층",11179,해바라기PC,2026-02-09 12:51:13,U,2026-02-11 02:40:00,,212832.227842943,480472.6278809,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,33.0,0.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,,,,해바라기PC_경기도포천시소흘읍송우리142-11
352,인터넷컴퓨터게임시설제공업,03_05_05_P,5020000,CDFF2241022010000015,2010-06-18,,1,영업/정상,13,영업중,,,,,,,,경상북도 포항시 남구 오천읍 문덕리 348-4,경상북도 포항시 남구 오천읍 문덕로 48,37889,비너스 PC방,2026-02-04 10:02:18,U,2026-02-07 02:40:00,,416695.96326064,275785.489553632,인터넷컴퓨터게임시설제공업,유통관련업,3.0,,,227.27,3.0,0.0,사무실,0.0,40.0,0.0,0.0,,,,,,,,,,,,65,,,,,,일반주거지역,,,비너스PC방_경상북도포항시남구오천읍문덕리348-4
195,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022010000022,2010-06-04,,3,폐업,3,폐업,2011-02-01,,,,,,,경기도 의정부시 의정부동 508-7 지상2층(일부),"경기도 의정부시 범골로145번길 15  (의정부동,지상2층(일부))",,아바타PC방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203565.370762769,470466.859904913,인터넷컴퓨터게임시설제공업,유통관련업,0.0,유흥업소밀집지역,PC게임,145.18,2.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,주거지역,,,아바타PC방_경기도의정부시의정부동508-7지상2층(일부)
536,인터넷컴퓨터게임시설제공업,03_05_05_P,3600000,CDFF2241022010000010,2010-04-09,,3,폐업,3,폐업,2026-02-09,,,,,,,광주광역시 서구 치평동 1176-1 지하2층,"광주광역시 서구 상무중앙로 9, 지하2층 (치평동)",61962,킹덤PC,2026-02-10 10:14:20,U,2026-02-12 02:40:00,,186061.022990434,183186.563097706,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,286.37,0.0,2.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,,성인PC방,,킹덤PC_광주광역시서구치평동1176-1지하2층
76,인터넷컴퓨터게임시설제공업,03_05_05_P,3860000,CDFF2241022010000030,2010-03-29,,1,영업/정상,13,영업중,,,,,,,,경기도 부천시 오정구 고강동 349-1,"경기도 부천시 오정구 역곡로 488, 2층 (고강동)",14408,디비(DB) PC cafe,2026-01-30 14:30:08,U,2026-02-04 11:04:37,,183702.815534902,447334.342125099,인터넷컴퓨터게임시설제공업,유통관련업,8.0,,,378.38,6.0,2.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,170,,전체이용가,,,,일반주거지역,,,디비(DB)PCcafe_경기도부천시오정구고강동349-1
234,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022010000010,2010-03-18,,3,폐업,3,폐업,2011-12-12,,,,,,,"경기도 의정부시 호원동 430 호원3차우성아파트 상가동 206, 207, 208호",,,이네이쳐PC방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,204233.294994054,469011.775045939,인터넷컴퓨터게임시설제공업,유통관련업,0.0,아파트지역,PC게임,119.81,2.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,주거지역,,,"이네이쳐PC방_경기도의정부시호원동430호원3차우성아파트상가동206,207,208호"
233,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022010000009,2010-02-25,,3,폐업,3,폐업,2013-06-27,,,,,,,경기도 의정부시 의정부동 513 지상5층,"경기도 의정부시 둔야로17번길 31 (의정부동,지상5층)",,유니넷pc방(의정부시청점),2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203282.217938093,470539.824783344,인터넷컴퓨터게임시설제공업,유통관련업,0.0,유흥업소밀집지역,PC게임,201.26,5.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,주거지역,,,유니넷pc방(의정부시청점)_경기도의정부시의정부동513지상5층
232,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022010000008,2010-02-24,,3,폐업,3,폐업,2011-03-23,,,,,,,경기도 의정부시 호원동 432-7 한주프라자 304호,"경기도 의정부시 평화로 324  (호원동,한주프라자 304호)",,보보스 피시방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,204152.226793587,468708.874286764,인터넷컴퓨터게임시설제공업,유통관련업,0.0,아파트지역,PC게임,110.43,3.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,주거지역,,,보보스피시방_경기도의정부시호원동432-7한주프라자304호
176,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022009000061,2009-12-11,,3,폐업,3,폐업,2010-09-10,,,,031-875-0537,,,경기도 의정부시 의정부동 504-1 지상3층,"경기도 의정부시 범골로157번길 7-19  (의정부동,지상3층)",,아이링크피씨방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203607.284948646,470422.414234088,인터넷컴퓨터게임시설제공업,유통관련업,0.0,유흥업소밀집지역,PC게임,130.7,3.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,상업지역,,,아이링크피씨방_경기도의정부시의정부동504-1지상3층
175,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022009000059,2009-12-07,,3,폐업,3,폐업,2010-07-13,,,,,,,경기도 의정부시 의정부동 440-42 외1필지 지상1층,"경기도 의정부시 신흥로258번길 3  (의정부동,외1필지 지상1층)",,황제pc방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203766.135844783,470747.50828829,인터넷컴퓨터게임시설제공업,유통관련업,0.0,주택가주변,pc게임,33.0,1.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,일반상업지역,,,황제pc방_경기도의정부시의정부동440-42외1필지지상1층
95,인터넷컴퓨터게임시설제공업,03_05_05_P,3160000,CDFF2241022009000039,2009-11-27,,1,영업/정상,13,영업중,,,,,,,,서울특별시 구로구 개봉동 403-206 강서프라자,"서울특별시 구로구 개봉로 71, 강서프라자 지층 (개봉동)",08337,ARENA PC방,2026-01-30 13:51:01,U,2026-02-04 11:04:37,,187167.058453169,443329.736028403,인터넷컴퓨터게임시설제공업,유통관련업,8.0,주택가주변,,442.32,6.0,2.0,판매시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,180,,,,,,일반주거지역,,,ARENAPC방_서울특별시구로구개봉동403-206강서프라자
254,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022009000055,2009-10-09,,4,취소/말소/만료/정지/중지,35,직권말소,2019-09-27,,,,,,,경기도 의정부시 의정부동 540-3 지상2층,"경기도 의정부시 범골로 109 (의정부동,지상2층)",,클릭PC방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203271.009105453,470232.128195104,인터넷컴퓨터게임시설제공업,유통관련업,0.0,주택가주변,,124.48,2.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,주거지역,,,클릭PC방_경기도의정부시의정부동540-3지상2층
253,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022009000052,2009-09-25,,3,폐업,3,폐업,2012-11-16,,,,031-836-8888,,,경기도 의정부시 의정부동 496-1 지상4층,"경기도 의정부시 신흥로240번길 12  (의정부동,지상4층)",,1박 2일,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203817.79339424,470562.234690737,인터넷컴퓨터게임시설제공업,유통관련업,0.0,유흥업소밀집지역,,229.62,4.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,상업지역,,,1박2일_경기도의정부시의정부동496-1지상4층
252,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022009000049,2009-08-31,,3,폐업,3,폐업,2012-06-11,,,,,,,경기도 의정부시 호원동 119-34 지상3층,"경기도 의정부시 망월로 5  (호원동,지상3층)",,퍼니존 힘쎈수달 PC방(신흥대점),2026-02-03 11:31:57,U,2026-02-06 02:40:00,,204108.626513625,467327.725011295,인터넷컴퓨터게임시설제공업,유통관련업,0.0,주택가주변,,125.79,3.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,일반주거지역,,,퍼니존힘쎈수달PC방(신흥대점)_경기도의정부시호원동119-34지상3층
251,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022009000047,2009-08-20,,3,폐업,3,폐업,2011-08-11,,,,,,,경기도 의정부시 의정부동 492-12 중앙오피스텔 201호,"경기도 의정부시 둔야로 20  (의정부동,중앙오피스텔 201호)",,시즌아이,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203470.459988189,470579.104526986,인터넷컴퓨터게임시설제공업,유통관련업,0.0,유흥업소밀집지역,,107.2,2.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,상업지역,,,시즌아이_경기도의정부시의정부동492-12중앙오피스텔201호
250,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022009000045,2009-08-14,,4,취소/말소/만료/정지/중지,35,직권말소,2019-09-27,,,,8741110,,,경기도 의정부시 의정부동 572-5 2층전체,"경기도 의정부시 신흥로 198 (의정부동,2층전체)",,퀸PC존,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203787.11929703,470156.812160458,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,175.29,0.0,0.0,근린생활시설,0.0,170.0,0.0,0.0,,,,,,,,,,,,50,,전체이용가,,,,,,,퀸PC존_경기도의정부시의정부동572-52층전체
383,인터넷컴퓨터게임시설제공업,03_05_05_P,5710000,CDFF2241022009000083,2009-08-06,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 흥덕구 복대동 162-4 (1층),충청북도 청주시 흥덕구 내수동로12번길 6 (복대동),28595,복대그린PC방,2026-02-04 13:59:54,U,2026-02-07 02:40:00,,240044.136161043,348129.642825764,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,60.7,0.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,,성인PC방,,복대그린PC방_충청북도청주시흥덕구복대동162-4(1층)
256,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022009000042,2009-07-31,2011-05-19,4,취소/말소/만료/정지/중지,31,등록취소,,,,,,,,경기도 의정부시 의정부동 505-5 지상1층,"경기도 의정부시 범골로157번길 13  (의정부동,지상1층)",,스카이PC방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203694.013811458,470469.103220684,인터넷컴퓨터게임시설제공업,유통관련업,0.0,유흥업소밀집지역,,47.47,1.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,상업지역,,,스카이PC방_경기도의정부시의정부동505-5지상1층
121,인터넷컴퓨터게임시설제공업,03_05_05_P,3480000,CDFF2241022009000016,2009-07-17,,4,취소/말소/만료/정지/중지,35,직권말소,2026-01-24,,,,,,,대구광역시 달성군 화원읍 천내리 107-5 (1층),대구광역시 달성군 화원읍 성천로 124-1 (은총교회),42948,동물게임랜드 PC방,2026-02-03 17:55:40,U,2026-02-06 02:40:00,,335042.890732896,257295.085341127,인터넷컴퓨터게임시설제공업,유통관련업,3.0,주택가주변,,13.6,1.0,0.0,근린생활시설,0.0,150.0,0.0,0.0,,,,,,,,,,,,8,,전체이용가,,,,일반주거지역,,,동물게임랜드PC방_대구광역시달성군화원읍천내리107-5(1층)
255,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022009000038,2009-07-16,,3,폐업,3,폐업,2009-12-07,,,,,,,경기도 의정부시 의정부동 250-4 제14호 (지상1층),"경기도 의정부시 흥선로 137  (의정부동,제14호 (지상1층))",,알파PC방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203654.125036097,471032.10741899,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,30.81,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,,,,알파PC방_경기도의정부시의정부동250-4제14호(지상1층)
141,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022009000028,2009-05-04,,3,폐업,3,폐업,2014-09-22,,,,031-836-7094,,,경기도 의정부시 호원동 452 지상2층,"경기도 의정부시 평화로244번길 20  (호원동,지상2층)",,폴피씨방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,204208.938899203,467886.736366708,인터넷컴퓨터게임시설제공업,유통관련업,0.0,아파트지역,,205.8,2.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,주거지역,,,폴피씨방_경기도의정부시호원동452지상2층
119,인터넷컴퓨터게임시설제공업,03_05_05_P,4610000,CDFF2241022009000007,2009-04-23,,1,영업/정상,13,영업중,,,,,,,,충청남도 예산군 예산읍 예산리 479-9,충청남도 예산군 예산읍 예산로194번길 10,,유니넷pc방,2026-02-03 15:47:40,U,2026-02-06 02:40:00,,186277.721787427,353113.19827241,인터넷컴퓨터게임시설제공업,유통관련업,2.0,학교정화(상대),,138.96,2.0,0.0,근린생활시설,0.0,40.0,0.0,0.0,,,,,,,,,,,,49,,,,,,일반상업지역,일반pc방,,유니넷pc방_충청남도예산군예산읍예산리479-9
140,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022009000024,2009-04-03,,3,폐업,3,폐업,2011-05-17,,,,,,,경기도 의정부시 의정부동 564-1 지상2층,"경기도 의정부시 경의로 69  (의정부동,지상2층)",,유니넷PC방 의정부KT사거리점,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203737.152135012,470086.983752638,인터넷컴퓨터게임시설제공업,유통관련업,0.0,주택가주변,,165.0,2.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,일반주거지역,,,유니넷PC방의정부KT사거리점_경기도의정부시의정부동564-1지상2층
166,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022009000017,2009-02-25,,3,폐업,3,폐업,2011-07-08,,,,,,480-849,경기도 의정부시 의정부동 506-10 지상3층,"경기도 의정부시 범골로157번길 25-9  (의정부동,지상3층)",,버버리pc방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203655.047419429,470511.636442011,인터넷컴퓨터게임시설제공업,유통관련업,0.0,유흥업소밀집지역,,129.5,3.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,상업지역,,,버버리pc방_경기도의정부시의정부동506-10지상3층
165,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022009000016,2009-02-23,,3,폐업,3,폐업,2011-07-18,,,,,,,경기도 의정부시 의정부동 492-1 지상1층,"경기도 의정부시 시민로 46  (의정부동,지상1층)",,황금PC방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203477.785337432,470609.423047286,인터넷컴퓨터게임시설제공업,유통관련업,0.0,유흥업소밀집지역,,36.0,1.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,상업지역,,,황금PC방_경기도의정부시의정부동492-1지상1층
164,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022009000011,2009-02-19,,3,폐업,3,폐업,2009-02-24,,,,,,480-848,경기도 의정부시 의정부동 492-1 지상1층,"경기도 의정부시 시민로 46  (의정부동,지상1층)",,스카이PC방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203477.785337432,470609.423047286,인터넷컴퓨터게임시설제공업,유통관련업,0.0,유흥업소밀집지역,,33.0,1.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,,,,,상업지역,,,스카이PC방_경기도의정부시의정부동492-1지상1층
72,인터넷컴퓨터게임시설제공업,03_05_05_P,4850000,CDFF2241022009000001,2009-02-19,,3,폐업,3,폐업,2025-02-20,,,,,,,전라남도 담양군 담양읍 지침리 115-3,전라남도 담양군 담양읍 지침6길 24,57344,현-P,2026-01-30 17:09:35,U,2026-02-04 11:04:37,,198615.285118986,201781.608782942,인터넷컴퓨터게임시설제공업,유통관련업,4.0,아파트지역,,277.3,2.0,,,,,,,,,,,,,,,,,,101,,,,,,일반주거지역,,,현-P_전라남도담양군담양읍지침리115-3
