"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"182","대기오염물질배출시설설치사업장","09_30_08_P","5570000","557000021201500003","2015-12-31","","01","영업/정상","11","영업","","","","","0438205012","","","충청북도 증평군 증평읍 용강리 24","충청북도 증평군 증평읍 대학로 61 (한국교통대학교증평캠퍼스)","27909","한국교통대학교증평캠퍼스","2026-04-02 14:28:11","U","2026-04-04 02:40:00","교육 행정","255720.825339757","363295.023078299","대기배출업소관리","교육 행정","4종","","15","228","","0","3038300241",
"183","대기오염물질배출시설설치사업장","09_30_08_P","5390000","539000021201800003","2018-12-18","","01","영업/정상","11","영업","","","","","055-570-5887","","","경상남도 의령군 부림면 신반리 957","경상남도 의령군 부림면 한지20길 39-42, A동","52106","훌루테크(주)의령2공장","2026-04-02 17:54:04","U","2026-04-04 02:40:00","유압기기 제조업","319791.57565529","218592.665586944","대기배출업소관리","유압기기 제조업","4종","유압기기 부품","20","300","20","300","6338501053",
"184","대기오염물질배출시설설치사업장","09_30_08_P","4170000","417000021202000003","2020-11-27","","01","영업/정상","11","영업","","","","","","","","경기도 양평군 개군면 하자포리 29","","","농업회사법인 주식회사 비손","2026-04-02 15:44:51","U","2026-04-04 02:40:00","기타 식품 제조업","247361.493482238","438180.50385552","대기배출업소관리","기타 식품 제조업","5종","","","0","","150","",
"185","대기오염물질배출시설설치사업장","09_30_08_P","5670000","567018421201700005","2017-07-12","","01","영업/정상","11","영업","","","","","0552315736","","","경상남도 창원시 마산회원구 내서읍 용담리 46","경상남도 창원시 마산회원구 내서읍 수곡로 70-15","51211","유진","2026-04-02 14:04:49","U","2026-04-04 02:40:00","도장 및 기타 피막처리업","336601.839845265","197746.716213009","대기배출업소관리","도장 및 기타 피막처리업","5종","","7","264","7","264","1412901427",
"186","대기오염물질배출시설설치사업장","09_30_08_P","3250000","325000021202000002","2021-01-05","","01","영업/정상","11","영업","","","","","","","","부산광역시 중구 중앙동4가 79-9 한진해운빌딩","부산광역시 중구 충장대로9번길 46, 한진해운빌딩 (중앙동4가)","48936","(주)더크라운이앤에스 관정빌딩 부산","2026-04-02 15:51:36","U","2026-04-04 02:40:00","부동산 임대업","385801.526605206","180799.204372408","대기배출업소관리","부동산 임대업","5종","","","0","","136","1938503169",
"187","대기오염물질배출시설설치사업장","09_30_08_P","5100000","510000021202600002","2026-02-27","","01","영업/정상","11","영업","","","","","054-337-5050","","","경상북도 영천시 채신동 620-5","경상북도 영천시 채신1공단길 53 (채신동)","38899","(주)한중엔시에스 2공장","2026-04-02 13:41:45","U","2026-04-04 02:40:00","자동차부품 제조업","376161.716859557","269942.864380821","대기배출업소관리","자동차부품 제조업","4종","","","0","","300","5058123526",
"188","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021202200016","2022-05-03","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 초월읍 늑현리 92","경기도 광주시 초월읍 산수로 45-21","12737","다우리기업","2026-04-02 13:55:08","U","2026-04-04 02:40:00","간판 및 광고물 제조업","227912.478034252","429606.718002112","대기배출업소관리","간판 및 광고물 제조업","5종","간판","6","280","6","280","4027902234",
"189","대기오염물질배출시설설치사업장","09_30_08_P","3080000","308000021202400012","2024-12-27","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-04-01","","","","02-983-4004","","","서울특별시 강북구 수유동 468-305 정인학교","서울특별시 강북구 인수봉로 119-20, 정인학교 (수유동)","01095","서울정인학교","2026-04-02 09:52:04","U","2026-04-04 02:40:00","특수학교","200986.910207791","458710.367833735","대기배출업소관리","특수학교","5종","","24","365","","0","2108303418",
"190","대기오염물질배출시설설치사업장","09_30_08_P","6410000","641000001201600221","2016-01-08","","01","영업/정상","01","영업","","","","","","","","경기도 양주시 백석읍 홍죽리 953-8 (주)숲풀림식품","경기도 양주시 백석읍 권율로1203번길 8-47, (주)숲풀림식품","11517","㈜푸드장","2026-04-03 10:17:03","I","2026-04-05 00:20:22","","196669.173379053","477522.582859673","대기배출업소관리","가금류 가공 및 저장 처리업","4종","가공식품","10","300","10","300","1888700048",
"191","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021202600001","2026-04-02","","01","영업/정상","11","영업","","","","","","","","경기도 용인시 처인구 남사읍 북리 110-1","경기도 용인시 처인구 남사읍 경기동로 263, 1층","17118","(주)아워홈용인2영업소","2026-04-03 14:07:19","I","2026-04-05 00:20:22","수산동물 훈제, 조리 및 유사 조제식품 제조업","213641.253483405","404335.026794483","대기배출업소관리","수산동물 훈제, 조리 및 유사 조제식품 제조업","5종","","","0","","313","1428501275",
"192","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021202600012","2026-04-03","","01","영업/정상","11","영업","","","","","032-569-6627","","","경기도 김포시 대곶면 송마리 245-7 , 가동, 나동","경기도 김포시 대곶면 대곶로202번길 211","10027","대운목재(주)","2026-04-03 17:52:10","I","2026-04-05 00:20:22","일반 제재업","","","대기배출업소관리","일반 제재업","4종","판재, 각재","8","300","8","300","1218199454",
"193","대기오염물질배출시설설치사업장","09_30_08_P","6430000","643000001202600011","2026-04-03","","01","영업/정상","01","영업","","","","","","","","충청북도 청주시 흥덕구 외북동 361번지","충청북도 청주시 흥덕구 에스케이로 127 (외북동)","28356","주식회사 세기산업개발","2026-04-03 16:21:18","I","2026-04-05 00:20:22","","","","대기배출업소관리","레미콘 제조업","5종","","0","0","0","0","6138144690",
"194","대기오염물질배출시설설치사업장","09_30_08_P","6430000","643000001202600012","2026-04-03","","01","영업/정상","01","영업","","","","","0438772141","","","충청북도 음성군 삼성면 상곡리 759번지","충청북도 음성군 삼성면 하이텍산단로 59","27650","(주)휴브신소재","2026-04-03 18:05:01","I","2026-04-05 00:20:22","","241351.595388728","389675.109448542","대기배출업소관리","기타 기초유기화학물질 제조업","5종","","0","0","0","0","7308502940",
"195","대기오염물질배출시설설치사업장","09_30_08_P","3910000","391000021202600005","2026-04-02","","01","영업/정상","11","영업","","","","","031-664-6701","","","경기도 평택시 서탄면 내천리 842","경기도 평택시 서탄면 내천길 96","17700","(주)경원산업","2026-04-03 08:09:42","I","2026-04-05 00:20:22","","201506.440557138","402662.676046574","대기배출업소관리","","4종","","","0","","240","6798801540",
"196","대기오염물질배출시설설치사업장","09_30_08_P","5050000","505000021202600010","2026-04-03","","01","영업/정상","11","영업","","","","","","","","경상북도 경주시 외동읍 구어리 1329-1 외 8필지","경상북도 경주시 외동읍 구어들밑길 132-55","38204","(주)대한블루에너지경주","2026-04-03 14:06:44","I","2026-04-05 00:20:22","","408380.499184542","247269.677575659","대기배출업소관리","","4종","","","0","","300","4758702832",
"197","대기오염물질배출시설설치사업장","09_30_08_P","5050000","505000021202600011","2026-04-03","","01","영업/정상","11","영업","","","","","","","","경상북도 경주시 외동읍 구어리 산 72","경상북도 경주시 외동읍 구어들밑길 132-57","38205","(주)나인에코","2026-04-03 14:26:06","I","2026-04-05 00:20:22","","408505.063634926","247103.972368337","대기배출업소관리","","4종","","","0","","300","1558603179",
"198","대기오염물질배출시설설치사업장","09_30_08_P","5110000","511000021202600003","2026-04-03","","01","영업/정상","11","영업","","","","","","","","경상북도 상주시 함창읍 대조리 727","","","영강자동차검사정비","2026-04-03 17:24:36","I","2026-04-05 00:20:22","","304986.456972193","342114.525177983","대기배출업소관리","","5종","","8","300","8","300","",
"199","대기오염물질배출시설설치사업장","09_30_08_P","4520000","452000021202600006","2026-04-02","","01","영업/정상","11","영업","","","","","0317577705","","","충청남도 아산시 둔포면 운용리 194-1","충청남도 아산시 둔포면 삼사로 274","31410","이엔이건설(주)","2026-04-03 17:47:57","I","2026-04-05 00:20:22","교량, 터널 및 철도 건설업","206430.28857814","381379.76875836","대기배출업소관리","교량, 터널 및 철도 건설업","5종","","5","96","5","96","2158687199",
"200","대기오염물질배출시설설치사업장","09_30_08_P","3190000","319000021202600001","2026-04-03","","01","영업/정상","11","영업","","","","","07072045675","","","서울특별시 동작구 흑석동 340-1 동작구 까망돌도서관","서울특별시 동작구 서달로 129, 동작구 까망돌도서관 (흑석동)","06973","까망돌도서관","2026-04-03 10:32:41","I","2026-04-05 00:20:22","도서관, 기록보존소 및 독서실","196441.8206156","444764.864025349","대기배출업소관리","도서관, 기록보존소 및 독서실","","","","0","","300","1758200241",
"201","대기오염물질배출시설설치사업장","09_30_08_P","5080000","508000021202600009","2026-04-03","","01","영업/정상","11","영업","","","","","0544620278","","","경상북도 구미시 임은동 516","경상북도 구미시 왕산로5길 14-33 (임은동)","39352","거학엔지니어링","2026-04-03 16:43:06","I","2026-04-05 00:20:22","금속 절삭기계 제조업","323314.711209904","288380.385371348","대기배출업소관리","금속 절삭기계 제조업","5종","","8","300","","0","5130788947",
"202","대기오염물질배출시설설치사업장","09_30_08_P","6310000","631000001200400303","2004-04-14","","01","영업/정상","01","영업","","","","","0522375301","","","울산광역시 울주군 온산읍 화산리 321번지","울산광역시 울주군 온산읍 화산2길 34-13","45009","조선선재 온산(주)제1공장","2026-04-03 17:46:41","U","2026-04-05 02:40:00","","411805.514370591","216735.91011809","대기배출업소관리","그외 기타 분류안된 금속가공제품 제조업","4종","","20","0","0","0","5998800774",
"203","대기오염물질배출시설설치사업장","09_30_08_P","4070000","407000021202300007","2023-08-28","","01","영업/정상","11","영업","","","","","031-631-5999","","","경기도 이천시 호법면 안평리 499","경기도 이천시 호법면 안평로 88","17392","(주)디앤티","2026-04-03 16:28:31","U","2026-04-05 02:40:00","금속 문, 창, 셔터 및 관련제품 제조업","237851.202058712","414502.843771358","대기배출업소관리","금속 문, 창, 셔터 및 관련제품 제조업","5종","","8","300","8","300","2388800734",
"204","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021202000008","2020-11-09","","01","영업/정상","11","영업","","","","","033-262-9380","","","강원특별자치도 춘천시 동산면 조양리 816 ,816-2,818,819,820-1,820-4","강원특별자치도 춘천시 동산면 종자리로 570","24410","(주)녹색산업","2026-04-03 17:09:48","U","2026-04-05 02:40:00","건설 폐기물 처리업","267337.562698398","473870.192688964","대기배출업소관리","건설 폐기물 처리업","4종","","8","300","","0","2218108398",
"205","대기오염물질배출시설설치사업장","09_30_08_P","4070000","407000021201900013","2019-09-16","","01","영업/정상","11","영업","","","","","070-8828-5162","","","경기도 이천시 신둔면 고척리 26-9","경기도 이천시 신둔면 서이천로853번길 85-19","17306","주식회사 이노에프앤비","2026-04-03 16:06:31","U","2026-04-05 02:40:00","그외 기타 식료품 제조업","234811.645994587","421437.352571219","대기배출업소관리","그외 기타 식료품 제조업","5종","코코아액상류","4","260","4","260","6158617587",
"206","대기오염물질배출시설설치사업장","09_30_08_P","5100000","510000021201900020","2019-12-20","","01","영업/정상","11","영업","","","","","054-337-5211","","","경상북도 영천시 도남동 619 (주)성도테크","경상북도 영천시 도남공단2길 4 (주)성도테크 (도남동)","38898","(주)주성오일","2026-04-03 18:05:15","U","2026-04-05 02:40:00","그외 기타 분류안된 화학제품 제조업","374693.59627285","271336.952047304","대기배출업소관리","그외 기타 분류안된 화학제품 제조업","5종","","20","300","20","300","5238703743",
"207","대기오염물질배출시설설치사업장","09_30_08_P","4070000","407000021201900019","2019-11-12","","01","영업/정상","11","영업","","","","","031-763-8462","","","경기도 이천시 마장면 이치리 311-4","경기도 이천시 마장면 중부대로 420-17","17385","주식회사 성원피앤에스","2026-04-03 16:24:17","U","2026-04-05 02:40:00","합성수지 및 기타 플라스틱물질 제조업","233937.296401245","416784.361349513","대기배출업소관리","합성수지 및 기타 플라스틱물질 제조업","4종","실리콘라버착색제","8","240","8","240","1078163213",
"208","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021202200008","2022-03-07","","01","영업/정상","11","영업","","","","","0319477228","","","경기도 파주시 광탄면 분수리 460-22 , -24, -25","경기도 파주시 광탄면 수레길 400-2 (분수리 460-22, -24, -25)","10954","대일앤 신양","2026-04-03 13:09:09","U","2026-04-05 02:40:00","도장 및 기타 피막처리업","186737.121833797","474019.848934855","대기배출업소관리","도장 및 기타 피막처리업","4종","건설자재","8","240","8","240","6537500253",
"209","대기오염물질배출시설설치사업장","09_30_08_P","5220000","522000021202600004","2026-03-05","","01","영업/정상","11","영업","","","","","054-977-4511","","","경상북도 칠곡군 기산면 영리 643-7","경상북도 칠곡군 기산면 한솔1길 176","39915","(주)대영산업","2026-04-03 14:02:59","U","2026-04-05 02:40:00","","322558.665546715","276242.959716273","대기배출업소관리","","5종","합성수지칩","24","24","24","24","1718104248",
"210","대기오염물질배출시설설치사업장","09_30_08_P","5670000","567018421202600001","2026-03-27","","01","영업/정상","11","영업","","","","","055-256-2841","","","경상남도 창원시 마산회원구 봉암동 660-204","경상남도 창원시 마산회원구 봉암공단8길 18, 2층 (봉암동)","51340","(주)신광","2026-04-03 16:56:50","U","2026-04-05 02:40:00","유리 및 유리제품 제조업","345533.202305798","191766.752164773","대기배출업소관리","유리 및 유리제품 제조업","5종","광학렌즈","24","240","","0","6088119622",
"211","대기오염물질배출시설설치사업장","09_30_08_P","5710000","573500021202600002","2026-03-31","","01","영업/정상","11","영업","","","","","043-211-3652","","","충청북도 청주시 청원구 오창읍 후기리 152-28","충청북도 청주시 청원구 오창읍 후기길 50-47","28105","(주)이지머티리얼즈","2026-04-03 15:08:11","U","2026-04-05 02:40:00","그 외 기타 화학제품 제조업","234823.906372665","359231.887075235","대기배출업소관리","그 외 기타 화학제품 제조업","5종","","8","240","8","240","3808603775",
"212","대기오염물질배출시설설치사업장","09_30_08_P","3910000","391000021202400019","2024-07-22","","01","영업/정상","11","영업","","","","","031-6190-8322","","","경기도 평택시 고덕면 방축리 386-8","경기도 평택시 고덕면 효덕새싹길 120-51","17821","주식회사 동승호텔앤리조트","2026-04-03 16:00:14","U","2026-04-05 02:40:00","","203926.209837514","391338.213013292","대기배출업소관리","","4종","","8","365","8","365","5118111670",
"213","대기오염물질배출시설설치사업장","09_30_08_P","5380000","538000021202400021","2024-07-04","","01","영업/정상","11","영업","","","","","055-374-9920","","","경상남도 양산시 상북면 소토리 551-7","경상남도 양산시 상북면 양산대로 1245-16","50565","(주)포유1급종합정비","2026-04-03 16:42:34","U","2026-04-05 02:40:00","자동차 수리업","386115.645611437","210979.602302711","대기배출업소관리","자동차 수리업","5종","","6","300","6","300","6218191350",
"214","대기오염물질배출시설설치사업장","09_30_08_P","6410000","641000001202100234","2021-11-23","","01","영업/정상","01","영업","","","","","0314327922","","","경기도 시흥시 정왕동 2205-3","경기도 시흥시 마유로10번길 14(정왕동)","15116","라라샌딩","2026-04-03 13:49:55","U","2026-04-05 02:40:00","","174581.166326143","424455.158234547","대기배출업소관리","그외 기타 금속가공업","5종","","0","0","0","0","6931902345",
"215","대기오염물질배출시설설치사업장","09_30_08_P","4450000","445000021199670052","1996-10-05","","01","영업/정상","11","영업","","","","","043-530-7772","","","충청북도 진천군 문백면 문덕리 274-3 (주)삼양패키징","충청북도 진천군 문백면 문덕1길 92 (주)삼양패키징","27862","(주)삼양패키징 진천공장","2026-04-03 19:29:27","U","2026-04-05 02:40:00","포장용 플라스틱 성형용기 제조업","240287.302559235","371253.965839824","대기배출업소관리","포장용 플라스틱 성형용기 제조업","5종","","24","360","24","360","8538500075",
"216","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021202100077","2021-12-13","","01","영업/정상","11","영업","","","","","0326242957","","","경기도 파주시 월롱면 영태리 57-22","경기도 파주시 월롱면 황소바위길 309 (영태리 57-22)","10945","성창팩","2026-04-03 13:16:25","U","2026-04-05 02:40:00","플라스틱 포대, 봉투 및 유사제품 제조업","182361.200114886","475278.520231974","대기배출업소관리","플라스틱 포대, 봉투 및 유사제품 제조업","5종","플라스틱 포대,봉투","12","300","12","300","4834100625",
"217","대기오염물질배출시설설치사업장","09_30_08_P","4070000","407000021202400002","2024-01-22","","01","영업/정상","11","영업","","","","","031-639-4253","","","경기도 이천시 마장면 덕평리 508","경기도 이천시 마장면 덕평로 811","17389","에이치케이이노엔㈜ 이천공장","2026-04-03 16:43:13","U","2026-04-05 02:40:00","의약품 제조업","232315.086351169","414391.745711268","대기배출업소관리","의약품 제조업","4종","","24","300","24","365","2018638914",
"218","대기오염물질배출시설설치사업장","09_30_08_P","6540000","654000001202400016","2024-05-13","","01","영업/정상","01","영업","","","","","","","","전북특별자치도 익산시 삼기면 오룡리 1273번지 한국야스나가(주)","전북특별자치도 익산시 삼기면 미륵사지로 727, 한국야스나가(주) 1동","54524","세코모빌리티(주)","2026-04-03 15:45:06","U","2026-04-05 02:40:00","","200040.081095122","281282.123969669","대기배출업소관리","자동차용 동력전달장치 제조업","4종","","0","0","0","0","1078749135",
"219","대기오염물질배출시설설치사업장","09_30_08_P","4070000","407000021202400004","2024-05-08","","01","영업/정상","11","영업","","","","","","","","경기도 이천시 모가면 서경리 388","경기도 이천시 모가면 진상미로 1149-197","17408","(주)엔아이씨이","2026-04-03 16:46:28","U","2026-04-05 02:40:00","구조용 금속 판제품 및 공작물 제조업","242342.874691357","406356.26185622","대기배출업소관리","구조용 금속 판제품 및 공작물 제조업","4종","","","0","","0","5678501251",
"220","대기오염물질배출시설설치사업장","09_30_08_P","4070000","407000021202100018","2021-10-07","","01","영업/정상","11","영업","","","","","032-816-3400","","","경기도 이천시 백사면 송말리 204-13","경기도 이천시 백사면 원적로 944, 1동","17309","(주)월드산업","2026-04-03 16:15:20","U","2026-04-05 02:40:00","일반 제재업","242616.292217621","426668.220067963","대기배출업소관리","일반 제재업","5종","마루판","8","300","8","300","6108633767",
"221","대기오염물질배출시설설치사업장","09_30_08_P","4721000","472100021202500007","2025-12-16","","01","영업/정상","11","영업","","","","","063-290-2674","","","전북특별자치도 완주군 비봉면 백도리 419","전북특별자치도 완주군 비봉면 율백로 194-38","55307","완주군 생활자원회수센터","2026-04-03 09:35:11","U","2026-04-05 02:40:00","지정 외 폐기물 처리업","215249.562179851","276279.925192714","대기배출업소관리","지정 외 폐기물 처리업","5종","","8","260","8","260","4188300164",
"222","대기오염물질배출시설설치사업장","09_30_08_P","4440000","444000021202500002","2025-12-22","","01","영업/정상","11","영업","","","","","","","","충청북도 영동군 용산면 백자전리 205-22","충청북도 영동군 용산면 용산공단길 1","29110","성우파일(주)","2026-04-03 17:54:11","U","2026-04-05 02:40:00","콘크리트 관 및 기타 구조용 콘크리트제품 제조업","275687.566273094","306878.347084355","대기배출업소관리","콘크리트 관 및 기타 구조용 콘크리트제품 제조업","4종","","16","300","16","300","2538800859",
"223","대기오염물질배출시설설치사업장","09_30_08_P","3680000","368000021202300001","2023-02-02","","01","영업/정상","11","영업","","","","","","","","대전광역시 대덕구 평촌동 172-1","대전광역시 대덕구 무지니1길 22, 공장2동 (평촌동)","34340","대전분체도장","2026-04-03 17:54:33","U","2026-04-05 02:40:00","그외 기타 금속가공업","239045.154713979","326216.215487785","대기배출업소관리","그외 기타 금속가공업","5종","","","0","","0","2857000389",
"224","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021202000025","2020-07-10","","01","영업/정상","11","영업","","","","","0319425735","","","경기도 파주시 조리읍 장곡리 83-9","경기도 파주시 조리읍 은골길 241 (장곡리 83-9)","10940","(주)원일","2026-04-03 10:09:46","U","2026-04-05 02:40:00","고무제품 제조업","186478.917250621","472265.739040111","대기배출업소관리","고무제품 제조업","5종","고무","8","300","8","300","1278168696",
"225","대기오염물질배출시설설치사업장","09_30_08_P","3930000","393000021202500039","2025-08-20","","01","영업/정상","11","영업","","","","","0315080391","","","경기도 안산시 단원구 성곡동 636-1","경기도 안산시 단원구 신원로133번길 44 (성곡동)","15409","한신에코","2026-04-03 11:24:17","U","2026-04-05 02:40:00","","178182.768592861","424020.314737592","대기배출업소관리","","4종","","12","300","12","300","6526400797",
"226","대기오염물질배출시설설치사업장","09_30_08_P","4490000","449000021202500036","2025-09-03","","01","영업/정상","11","영업","","","","","031-667-2623","","","충청남도 천안시 서북구 성환읍 어룡리 408","충청남도 천안시 서북구 성환읍 비아이티산단로 220","31002","(주)티에스아이","2026-04-03 16:44:53","U","2026-04-05 02:40:00","그외 기타 분류안된 화학제품 제조업","","","대기배출업소관리","그외 기타 분류안된 화학제품 제조업","5종","이차전지용 도전재 분산액","8","240","8","240","1258196518",
"227","대기오염물질배출시설설치사업장","09_30_08_P","5600000","560000021202300002","2023-01-09","","01","영업/정상","11","영업","","","","","0315340985","","","경기도 포천시 내촌면 음현리 139-29","경기도 포천시 내촌면 소리개길 38-1","11192","한마네킨","2026-04-03 17:23:13","U","2026-04-05 02:40:00","그외 기타 분류안된 비금속광물제품 제조업","220736.880020712","474803.176358067","대기배출업소관리","그외 기타 분류안된 비금속광물제품 제조업","5종","","","0","","300","5100697794",
"228","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021199900109","1999-11-06","","01","영업/정상","11","영업","","","","","031-988-6655","","","경기도 김포시 통진읍 도사리 797-1 ,-5,-6","경기도 김포시 통진읍 흥신로 220-17","10034","(주)하나테크","2026-04-03 10:19:32","U","2026-04-05 02:40:00","분말 야금제품 제조업","165920.624676454","463944.62370959","대기배출업소관리","분말 야금제품 제조업","5종","","","0","","0","1378629278",
"229","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021200200029","2002-04-29","","01","영업/정상","11","영업","","","","","0319430838","","","경기도 파주시 광탄면 분수리 62-1","경기도 파주시 광탄면 장지산로 208 (분수리 62-1)","10954","주식회사 다락","2026-04-03 14:16:51","U","2026-04-05 02:40:00","기타 목재가구 제조업","189479.584172444","472294.465230717","대기배출업소관리","기타 목재가구 제조업","4종","인테리어가구","8","300","8","300","4808100132",
"230","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201200071","2012-11-07","","01","영업/정상","11","영업","","","","","0319542152","","","경기도 파주시 문산읍 내포리 891, 891-16","경기도 파주시 문산읍 방촌로 1261-19","413-901","(주)일성실리콘","2026-04-03 10:54:34","U","2026-04-05 02:40:00","","177761.920025062","482080.115296543","대기배출업소관리","","5종","","8","300","8","300","1288668340",
"231","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021200200018","2002-04-08","","01","영업/정상","11","영업","","","","","0319456721","","","경기도 파주시 월롱면 덕은리 390 (주)유진폴리텍크","경기도 파주시 월롱면 휴암로117번길 90 (덕은리 390-2)(주)유진폴리텍크","10844","(주)유진폴리텍크","2026-04-03 10:18:09","U","2026-04-05 02:40:00","사무 및 회화용품 제조업","180287.841446315","477872.651601468","대기배출업소관리","사무 및 회화용품 제조업","5종","테이프","8","300","8","300","1288119882",
"232","대기오염물질배출시설설치사업장","09_30_08_P","3910000","391000021199000003","1990-04-27","","01","영업/정상","11","영업","","","","","031 665 5111","","","경기도 평택시 모곡동 438","경기도 평택시 산단로 87-20 (모곡동)","","덕원산업(주)","2026-04-03 15:23:07","U","2026-04-05 02:40:00","레미콘 제조업","207092.588169946","393069.960435603","대기배출업소관리","레미콘 제조업","4종","","8","300","8","300","1258523973",
"233","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201800044","2018-08-29","","01","영업/정상","11","영업","","","","","0319454025","","","경기도 파주시 조리읍 능안리 83-1","경기도 파주시 조리읍 새능안길 33 (능안리 83-1)","10935","(주)바오","2026-04-03 09:52:32","U","2026-04-05 02:40:00","기타 인쇄업","181925.776263335","470421.358696731","대기배출업소관리","기타 인쇄업","5종","파우치필름","7","300","7","300","2348800673",
"234","대기오염물질배출시설설치사업장","09_30_08_P","5210000","521000021201000023","2010-12-16","","01","영업/정상","11","영업","","","","","0549312295","","","경상북도 성주군 대가면 도남리 662 외 7필지","","","(주)선진","2026-04-03 15:38:14","U","2026-04-05 02:40:00","","306871.865220729","266978.317209612","대기배출업소관리","","4종","벽돌","16","240","16","240","4168156367",
"235","대기오염물질배출시설설치사업장","09_30_08_P","4420000","442000021199000009","1990-05-25","","01","영업/정상","11","영업","","","","","043-542-3855","","","충청북도 보은군 산외면 아시리 165","충청북도 보은군 산외면 산외로 126","376-870","(주)마루케스팅산업","2026-04-03 15:12:14","U","2026-04-05 02:40:00","선철주물 주조업","264828.64913631","338144.477873859","대기배출업소관리","선철주물 주조업","4종","맨홀뚜껑","10","300","10","300","2688602461",
"236","대기오염물질배출시설설치사업장","09_30_08_P","4520000","452000021200500577","2005-08-08","","01","영업/정상","11","영업","","","","","0415321707","","","충청남도 아산시 둔포면 운용리 314-34","충청남도 아산시 둔포면 아산밸리북로 111-22","336-875","한본인더스트리(주)","2026-04-03 14:08:44","U","2026-04-05 02:40:00","아스팔트 성형제품 제조업","205374.994277522","380832.475460372","대기배출업소관리","아스팔트 성형제품 제조업","4종","아스팔트 시트 외","8","288","8","288","3018132777",
"237","대기오염물질배출시설설치사업장","09_30_08_P","3430000","343000021200800003","2008-03-24","","01","영업/정상","11","영업","","","","","0535626822","","","대구광역시 서구 중리동 1121-4","대구광역시 서구 와룡로70길 16-5 (중리동)","","금호금속","2026-04-03 13:06:01","U","2026-04-05 02:40:00","강주물 주조업","338995.625840014","263629.190230187","대기배출업소관리","강주물 주조업","5종","","8","300","8","300","5043085115",
"238","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201700003","2017-01-18","","01","영업/정상","11","영업","","","","","0319415292","","","경기도 파주시 조리읍 장곡리 598-14","경기도 파주시 조리읍 명봉산로121번길 3 (장곡리 598-14)","10941","(주)보일","2026-04-03 09:56:49","U","2026-04-05 02:40:00","","186273.907012872","470703.552911979","대기배출업소관리","","5종","","8","300","","0","8928800144",
"239","대기오염물질배출시설설치사업장","09_30_08_P","5310000","531000021201400008","2014-06-30","","01","영업/정상","11","영업","","","","","","","","경상남도 진주시 사봉면 사곡리 1805-1","경상남도 진주시 사봉면 산업단지로 72","52611","(주)유창콘크리트","2026-04-03 08:52:00","U","2026-04-05 02:40:00","콘크리트 타일, 기와, 벽돌 및 블록 제조업","316297.992586985","188449.257748212","대기배출업소관리","콘크리트 타일, 기와, 벽돌 및 블록 제조업","5종","","","0","","300","",
"240","대기오염물질배출시설설치사업장","09_30_08_P","4520000","452000021200400051","2004-12-28","","01","영업/정상","11","영업","","","","","0415435382","","","충청남도 아산시 선장면 신동리 137-3","충청남도 아산시 선장면 서부남로151번길 20-46","336-893","(주)한국발보린 아산공장","2026-04-03 13:46:50","U","2026-04-05 02:40:00","윤활유 및 그리스 제조업","189510.772935601","365523.360774307","대기배출업소관리","윤활유 및 그리스 제조업","4종","","8","300","8","300","3128510581",
"241","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201600042","2016-07-15","","01","영업/정상","11","영업","","","","","0319432250","","","경기도 파주시 조리읍 뇌조리 124-73 외 1필지 (124-74)","경기도 파주시 조리읍 뇌조로108번길 143-50 (뇌조리 124-73외 1필지)","10950","(주)호진도장","2026-04-03 11:15:53","U","2026-04-05 02:40:00","도장 및 기타 피막처리업","184225.546226699","472274.780284479","대기배출업소관리","도장 및 기타 피막처리업","4종","철제도장제품","8","300","8","300","1308703987",
