"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"265","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021202500028","2025-11-11","","01","영업/정상","11","영업","","","","","0535920555","","","대구광역시 달성군 구지면 목단리 0","대구광역시 달성군 구지면 국가산단남로60길 218","43013","주식회사 엠지테크윈","2026-03-05 15:20:06","U","2026-03-07 02:40:00","도장 및 기타 피막처리업","","","대기배출업소관리","도장 및 기타 피막처리업","4종","","10","300","10","300","2388601438",
"266","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021202500029","2025-11-12","","01","영업/정상","11","영업","","","","","0536100300","","","대구광역시 달성군 구지면 내리 850-10","대구광역시 달성군 구지면 달성2차2로 41","43013","(주)이수페타시스","2026-03-05 15:14:02","U","2026-03-07 02:40:00","경성 인쇄회로기판 제조업","328555.284169143","238192.248030209","대기배출업소관리","경성 인쇄회로기판 제조업","4종","PCB반제품","24","365","24","365","5148116131",
"267","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021202500070","2025-10-21","","01","영업/정상","11","영업","","","","","031-997-1174","","","경기도 김포시 양촌읍 학운리 1550-6","경기도 김포시 양촌읍 삼도공단로11번길 29-2","10049","천일","2026-03-05 17:37:01","U","2026-03-07 02:40:00","기타 건축용 플라스틱 조립제품 제조업","164301.15467239","455995.422474316","대기배출업소관리","기타 건축용 플라스틱 조립제품 제조업","5종","","10","300","10","300","8790203241",
"268","대기오염물질배출시설설치사업장","09_30_08_P","6310000","631000001202300006","2023-03-23","","01","영업/정상","01","영업","","","","","","","","울산광역시 북구 효문동 158번지 (주)켐프","울산광역시 북구 효문2로 87, (주)켐프(효문동)","44252","유네코(주)","2026-03-05 09:28:06","U","2026-03-07 02:40:00","","414861.901064396","233055.942706595","대기배출업소관리","도금업","4종","","0","0","0","0","1378107056",
"269","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021202000024","2020-07-16","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 태전동 438","경기도 광주시 고불로 292, 296 (태전동)","12781","케이씨모터스","2026-03-05 17:14:52","U","2026-03-07 02:40:00","자동차 종합 수리업","218306.519369435","433046.202679299","대기배출업소관리","자동차 종합 수리업","5종","","8","300","8","300","3787200249",
"270","대기오염물질배출시설설치사업장","09_30_08_P","5400000","540000021202100014","2021-07-19","","01","영업/정상","11","영업","","","","","055-585-0958","","","경상남도 함안군 법수면 황사리 710-3 (주)제이케이메탈소재","경상남도 함안군 법수면 황사공단로 58 (주)제이케이메탈소재","52055","(주)제이케이메탈소재","2026-03-05 10:32:09","U","2026-03-07 02:40:00","알루미늄 제련, 정련 및 합금 제조업","320441.18113634","204777.017784404","대기배출업소관리","알루미늄 제련, 정련 및 합금 제조업","3종","샤시슈레더","9","250","9","250","6088190232",
"271","대기오염물질배출시설설치사업장","09_30_08_P","6540000","654000001202600003","2026-02-27","","01","영업/정상","01","영업","","","","","0638377983","","","전북특별자치도 익산시 팔봉동 842-4 태령개발전착공장","전북특별자치도 익산시 석암로13길 45, 태령개발전착공장 (팔봉동)","54587","주식회사 에이아이피 익산지점","2026-03-05 17:16:36","U","2026-03-07 02:40:00","","200793.377167468","272387.667059966","대기배출업소관리","기타 플라스틱 발포 성형제품제조업","5종","자동차용 우레탄 발포 스펀지","10","300","10","300","1028531301",
"272","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021202500015","2025-08-05","","01","영업/정상","11","영업","","","","","","","","대구광역시 달성군 하빈면 하산리 662-1","대구광역시 달성군 하빈면 하산2길 20-8","42900","백록산업","2026-03-05 18:03:11","U","2026-03-07 02:40:00","기타 섬유제품 제조업","327057.188465908","265834.6430691","대기배출업소관리","기타 섬유제품 제조업","4종","섬유 압축품","8","300","8","300","2984100013",
"273","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021202500022","2025-09-19","","01","영업/정상","11","영업","","","","","0535926633","","","대구광역시 달성군 구지면 창리 1357-1","대구광역시 달성군 구지면 국가산단대로49길 190","43011","(주)동진금속","2026-03-05 15:26:42","U","2026-03-07 02:40:00","자동차용 신품 동력 전달장치 제조업","326901.292368167","240977.124725493","대기배출업소관리","자동차용 신품 동력 전달장치 제조업","5종","","20","300","20","300","5048123237",
"274","대기오염물질배출시설설치사업장","09_30_08_P","5350000","535000021202503163","2025-10-01","","01","영업/정상","11","영업","","","","","051-832-2071","","","경상남도 김해시 대동면 월촌리 1295-3","경상남도 김해시 대동면 대동산단6로 41-16","51026","(주)대성씨엠피","2026-03-05 17:02:42","U","2026-03-07 02:40:00","기타 기계ㆍ장비 조립용 플라스틱제품 제조업","","","대기배출업소관리","기타 기계ㆍ장비 조립용 플라스틱제품 제조업","5종","","8","300","8","300","6068182788",
"275","대기오염물질배출시설설치사업장","09_30_08_P","4890000","489000021202200004","2022-12-16","","01","영업/정상","11","영업","","","","","0618533017","","","전라남도 보성군 득량면 도촌리 668-2","전라남도 보성군 득량면 도촌길 160-23","59439","한남유화(주)","2026-03-05 09:17:50","U","2026-03-07 02:40:00","아스콘 제조업","213498.320721863","137518.034525102","대기배출업소관리","아스콘 제조업","3종","","10","120","10","120","4128123656",
"276","대기오염물질배출시설설치사업장","09_30_08_P","5350000","535000021202200060","2022-11-16","","01","영업/정상","11","영업","","","","","326-7751","","","경상남도 김해시 주촌면 망덕리 142-1","경상남도 김해시 주촌면 서부로 1474-87","50968","(주)은성","2026-03-05 14:08:46","U","2026-03-07 02:40:00","기계장비 조립용 플라스틱제품 제조업","366026.826808001","193791.830341634","대기배출업소관리","기계장비 조립용 플라스틱제품 제조업","5종","","","0","","300","6158604495",
"277","대기오염물질배출시설설치사업장","09_30_08_P","4701000","470100021201900001","2019-10-04","","01","영업/정상","3","재개업","","","","2026-02-20","063-772-7001","","","전북특별자치도 남원시 어현동 628 에코에너지원(주)","전북특별자치도 남원시 쑥고개로 138-81, 에코에너지원(주) (어현동)","55801","에코에너지원(주)","2026-03-05 11:09:10","U","2026-03-07 02:40:00","표면가공목재 및 특정 목적용 제재목 제조업","234860.276695326","209676.376352709","대기배출업소관리","표면가공목재 및 특정 목적용 제재목 제조업","1종","우드펠릿","24","300","24","300","7948501061",
"278","대기오염물질배출시설설치사업장","09_30_08_P","5690000","569000021202100004","2021-06-29","","01","영업/정상","11","영업","","","","","","","","세종특별자치시 장군면 금암리 88-1","세종특별자치시 장군면 정동길 76","30056","주식회사 21그램그룹","2026-03-05 08:57:03","U","2026-03-07 02:40:00","애완동물 장묘 및 보호 서비스업","","","대기배출업소관리","애완동물 장묘 및 보호 서비스업","4종","","4","365","2","365","3628100571",
"279","대기오염물질배출시설설치사업장","09_30_08_P","4390000","439000021202600001","2026-02-24","","01","영업/정상","11","영업","","","","","043-854-6836","","","충청북도 충주시 산척면 영덕리 1641-8 (주)대현하이텍","충청북도 충주시 산척면 충원대로 1137-18 (주)대현하이텍","27316","(주)대현하이텍 제2공장","2026-03-05 10:54:56","U","2026-03-07 02:40:00","기계장비 조립용 플라스틱제품 제조업","","","대기배출업소관리","기계장비 조립용 플라스틱제품 제조업","5종","","24","265","24","265","3038131003",
"280","대기오염물질배출시설설치사업장","09_30_08_P","4610000","461000021201800006","2018-04-04","","01","영업/정상","11","영업","","","","","041-335-5111","","","충청남도 예산군 예산읍 관작리 276-2","","","(주)관작진테크","2026-03-05 13:20:36","U","2026-03-07 02:40:00","자동차 차체용 부품 제조업","186043.434691117","357009.73823006","대기배출업소관리","자동차 차체용 부품 제조업","4종","도아센터트림","12","226","12","226","3118120623",
"281","대기오염물질배출시설설치사업장","09_30_08_P","3660000","366000021201500035","2015-12-18","","01","영업/정상","11","영업","","","","","0424897711","","","","대전광역시 서구 문정로 77 (탄방동, 로데오 타운)","35260","로데오개발(주)로데오타운","2026-03-05 14:17:58","U","2026-03-07 02:40:00","그외 기타 개인 서비스업","234758.600352414","316344.902398047","대기배출업소관리","그외 기타 개인 서비스업","5종","","4","365","","0","5398800879",
"282","대기오염물질배출시설설치사업장","09_30_08_P","4610000","461000021201200005","2012-01-05","","01","영업/정상","11","영업","","","","","041-335-5111","","","충청남도 예산군 예산읍 관작리 276-3","충청남도 예산군 예산읍 벚꽃로388번길 29-17","340-802","진테크(주)","2026-03-05 13:05:42","U","2026-03-07 02:40:00","자동차 차체용 부품 제조업","186129.45702261","357071.73267545","대기배출업소관리","자동차 차체용 부품 제조업","4종","도어센타트림사출품","12","226","12","226","3128143478",
"283","대기오염물질배출시설설치사업장","09_30_08_P","5060000","506000021199000005","1990-06-15","","01","영업/정상","11","영업","","","","","0544368956","","","경상북도 김천시 덕곡동 산 34","경상북도 김천시 문성길 77 (덕곡동)","740-190","(주)세일","2026-03-05 16:40:48","U","2026-03-07 02:40:00","","303400.670883478","291049.442187958","대기배출업소관리","","4종","","8","300","8","300","5108105893",
"284","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201300107","2013-09-03","","01","영업/정상","11","영업","","","","","","","","경기도 김포시 통진읍 귀전리 84-33","경기도 김포시 통진읍 애기봉로571번길 133-3","415-862","미래기업","2026-03-05 13:48:05","U","2026-03-07 02:40:00","강주물 주조업","165212.477518118","469966.330012529","대기배출업소관리","강주물 주조업","5종","스테인레스배관부품","8","300","8","300","1210197624",
"285","대기오염물질배출시설설치사업장","09_30_08_P","4610000","461000021200400190","2004-06-18","","01","영업/정상","11","영업","","","","","041-332-6263","","","충청남도 예산군 예산읍 산성리 82","충청남도 예산군 예산읍 금오대로 133-10","","남예산 서비스 기아오토큐(주)","2026-03-05 11:30:30","U","2026-03-07 02:40:00","자동차 수리업","185902.101170155","354364.593530814","대기배출업소관리","자동차 수리업","5종","","8","300","8","300","4928702440",
"286","대기오염물질배출시설설치사업장","09_30_08_P","5060000","506000021201800005","2018-03-23","","01","영업/정상","11","영업","","","","","0544711445","","","경상북도 김천시 어모면 다남리 1396","경상북도 김천시 어모면 산업단지5로 96","39536","(주)대우하이원샤시","2026-03-05 15:29:47","U","2026-03-07 02:40:00","플라스틱 필름, 시트 및 판 제조업","302315.461266988","297261.9791103","대기배출업소관리","플라스틱 필름, 시트 및 판 제조업","4종","PVC샤시,ABS도어시트","24","252","24","252","5138170530",
"287","대기오염물질배출시설설치사업장","09_30_08_P","3430000","343000021200800003","2008-03-24","","01","영업/정상","11","영업","","","","","0535626822","","","대구광역시 서구 중리동 1121-4","대구광역시 서구 와룡로70길 16-5 (중리동)","","금호금속","2026-03-05 14:16:34","U","2026-03-07 02:40:00","강주물 주조업","338995.625840014","263629.190230187","대기배출업소관리","강주물 주조업","5종","","8","300","8","300","5043085115",
"288","대기오염물질배출시설설치사업장","09_30_08_P","5060000","506000021201400013","2014-12-30","","01","영업/정상","11","영업","","","","","","","","경상북도 김천시 남면 부상리 1063","경상북도 김천시 남면 부상길 347-11","39666","(주)다문산업","2026-03-05 15:23:58","U","2026-03-07 02:40:00","비금속원료 재생업","312579.554258268","285471.683179318","대기배출업소관리","비금속원료 재생업","5종","구리,합성수지분쇄품","8","300","8","300","5108133254",
"289","대기오염물질배출시설설치사업장","09_30_08_P","3180000","318000021201600005","2016-01-07","","01","영업/정상","11","영업","","","","","02-2670-6909","","","서울특별시 영등포구 양평동5가 21","서울특별시 영등포구 양평로21길 10 (양평동5가)","07207","㈜우리홈쇼핑","2026-03-05 14:21:06","U","2026-03-07 02:40:00","기타 통신 판매업","190461.126082961","448352.840608043","대기배출업소관리","기타 통신 판매업","5종","","6","135","","0","1178133400",
"290","대기오염물질배출시설설치사업장","09_30_08_P","3430000","343000021200700017","2007-06-11","","01","영업/정상","11","영업","","","","","053-525-7068","","","대구광역시 서구 이현동 42-293","대구광역시 서구 와룡로 411 (이현동)","","유니앤에이알에스 모터스","2026-03-05 15:48:50","U","2026-03-07 02:40:00","자동차 종합 수리업","338780.463294114","264344.847176698","대기배출업소관리","자동차 종합 수리업","5종","","8","300","8","300","4604300683",
"291","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021201800019","2018-07-12","","01","영업/정상","11","영업","","","","","0535606131","","","대구광역시 달성군 구지면 내리 846-4","대구광역시 달성군 구지면 달성2차4로 5","43013","송마디엠씨 주식회사","2026-03-05 14:59:47","U","2026-03-07 02:40:00","그외 기타 자동차 부품 제조업","328226.923976504","238508.650905781","대기배출업소관리","그외 기타 자동차 부품 제조업","4종","","8","300","8","300","5038109042",
"292","대기오염물질배출시설설치사업장","09_30_08_P","3360000","336000021200200011","2002-02-07","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-03-04","","","","8315782","","","부산광역시 강서구 송정동 1567-1","부산광역시 강서구 녹산산단231로 46 (송정동)","","(주)동양테크윈","2026-03-05 15:27:34","U","2026-03-07 02:40:00","도금업","367994.226541591","178654.304153057","대기배출업소관리","도금업","3종","","24","300","24","300","6068128353",
"293","대기오염물질배출시설설치사업장","09_30_08_P","4840000","484000021201000005","2010-05-14","","01","영업/정상","11","영업","","","","","0617639669","","","전라남도 광양시 광양읍 초남리 739-6","전라남도 광양시 광양읍 제철로 391","57759","티아이솔텍(주)","2026-03-05 12:29:15","U","2026-03-07 02:40:00","그외 기타 1차 철강 제조업","255506.747619041","158716.852390761","대기배출업소관리","그외 기타 1차 철강 제조업","4종","","8","300","8","300","3118119067",
"294","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021201500023","2015-11-17","","01","영업/정상","11","영업","","","","","0536172061","","","대구광역시 달성군 구지면 내리 847-16","대구광역시 달성군 구지면 달성2차4로 23","43013","(주)모간 2공장","2026-03-05 15:54:25","U","2026-03-07 02:40:00","전기용 탄소제품 및 절연제품 제조업","328446.611628275","238501.838647119","대기배출업소관리","전기용 탄소제품 및 절연제품 제조업","4종","카본","21","300","21","300","7778500112",
"295","대기오염물질배출시설설치사업장","09_30_08_P","4940000","494000021201600009","2016-11-28","","01","영업/정상","11","영업","","","","","061-470-6494","","","전라남도 영암군 영암읍 역리 100","전라남도 영암군 영암읍 여운재로 33 (영암국민체육센터)","58411","영암국민체육센터","2026-03-05 17:49:44","U","2026-03-07 02:40:00","","172758.976229666","145243.95988765","대기배출업소관리","","5종","","","0","24","360","4128301151",
"296","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021199700090","1997-05-27","","01","영업/정상","11","영업","","","","","0536100700","","","대구광역시 달성군 논공읍 본리리 29-10","대구광역시 달성군 논공읍 논공로87길 43","711-855","대한소결금속(주)","2026-03-05 11:38:50","U","2026-03-07 02:40:00","분말야금제품 제조업","333075.770886898","249218.157833221","대기배출업소관리","분말야금제품 제조업","4종","소결기계부품","24","360","24","360","5148105798",
"297","대기오염물질배출시설설치사업장","09_30_08_P","3430000","343000021200000017","2000-08-21","","01","영업/정상","11","영업","","","","","","","","대구광역시 서구 비산동 1782","대구광역시 서구 염색공단천로1길 14 (비산동)","","유한도금","2026-03-05 10:19:08","U","2026-03-07 02:40:00","도금업","340147.897393541","266747.618772888","대기배출업소관리","도금업","5종","","8","300","8","300","3634801014",
"298","대기오염물질배출시설설치사업장","09_30_08_P","3930000","393000021201700283","2017-12-19","","01","영업/정상","11","영업","","","","","0314940974","","","경기도 안산시 단원구 성곡동 635-7","경기도 안산시 단원구 신원로 79 (성곡동)","15409","(주)메인텍 2공장","2026-03-05 11:19:32","U","2026-03-07 02:40:00","도금업","177926.844767995","424032.027166542","대기배출업소관리","도금업","4종","","24","300","","300","1348664918",
"299","대기오염물질배출시설설치사업장","09_30_08_P","3470000","347000021200500022","2005-09-09","","01","영업/정상","11","영업","","","","","053-584-3660","","","대구광역시 달서구 대천동 682","대구광역시 달서구 달서대로64안길 21 (대천동)","","우일금속열처리","2026-03-05 09:52:52","U","2026-03-07 02:40:00","금속 열처리업","335059.830599032","259404.673154575","대기배출업소관리","금속 열처리업","4종","","8","300","8","300","5141945435",
"300","대기오염물질배출시설설치사업장","09_30_08_P","3400000","340000021201700008","2017-07-06","","01","영업/정상","11","영업","","","","","0517457010","","","부산광역시 기장군 장안읍 명례리 912","부산광역시 기장군 장안읍 명례산단5로 56","46028","(주)화승코퍼레이션 기장공장","2026-03-05 15:57:00","U","2026-03-07 02:40:00","선박 구성부분품 제조업","404850.426634233","210250.191908998","대기배출업소관리","선박 구성부분품 제조업","3종","조선기자재부품","16","16","250","250","7658500671",
"301","대기오염물질배출시설설치사업장","09_30_08_P","3930000","393000021201800245","2018-05-10","","01","영업/정상","11","영업","","","","","02-6949-5432","","","경기도 안산시 단원구 신길동 1056-3","경기도 안산시 단원구 만해로 165 (신길동, 고려은단(주))","15405","고려은단헬스케어(주)","2026-03-05 16:54:34","U","2026-03-07 02:40:00","의료용품 및 기타 의약관련제품 제조업","178350.438701324","424787.136834814","대기배출업소관리","의료용품 및 기타 의약관련제품 제조업","4종","","8","300","","300","5798800241",
"302","대기오염물질배출시설설치사업장","09_30_08_P","5400000","540000021200100613","2001-11-21","","01","영업/정상","11","영업","","","","","","","","경상남도 함안군 칠서면 태곡리 360","경상남도 함안군 칠서면 태곡3길 25","637-941","대진정밀","2026-03-05 08:56:00","U","2026-03-07 02:40:00","","334811.423838954","206961.01895316","대기배출업소관리","","5종","","8","300","8","300","6081457681",
"303","대기오염물질배출시설설치사업장","09_30_08_P","5690000","569000021201300005","2013-02-07","","01","영업/정상","11","영업","","","","","044 275 6600","","","세종특별자치시 부강면 금호리 257","세종특별자치시 부강면 금호선말길 73-11","30077","(주)플로트론","2026-03-05 20:01:47","U","2026-03-07 02:40:00","배전반 및 전기자동제어반 제조업","232282.59854096","333298.869696415","대기배출업소관리","배전반 및 전기자동제어반 제조업","5종","","","0","","0","3178505216",
"304","대기오염물질배출시설설치사업장","09_30_08_P","5690000","569000021200500002","2005-02-23","","01","영업/정상","11","영업","","","","","044-863-5706","","","세종특별자치시 조치원읍 번암리 44-8","세종특별자치시 조치원읍 비로봉길 6-9","339-804","부광금속","2026-03-05 11:29:53","U","2026-03-07 02:40:00","도금업","226558.188498602","342725.404535222","대기배출업소관리","도금업","5종","자동차부품도금","8","300","8","300","3072662872",
"305","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021202600004","2026-02-19","","01","영업/정상","11","영업","","","","","053-611-3399","","","대구광역시 달성군 논공읍 상리 694","대구광역시 달성군 논공읍 비슬로262길 75-8, 외 1필지","42976","백안케미칼","2026-03-05 09:29:10","U","2026-03-07 02:40:00","동물성 유지 제조업","327960.004710292","250906.857956315","대기배출업소관리","동물성 유지 제조업","5종","UCO(회수유)","7","264","7","264","8273301794",
"306","대기오염물질배출시설설치사업장","09_30_08_P","5060000","506000021202000012","2020-09-04","","01","영업/정상","11","영업","","","","","","","","경상북도 김천시 응명동 630","경상북도 김천시 공단로 258-19 (응명동)","39537","(주)그린에코","2026-03-05 18:19:25","U","2026-03-07 02:40:00","동 제련, 정련 및 합금 제조업","301131.810972331","294717.979890166","대기배출업소관리","동 제련, 정련 및 합금 제조업","5종","구리, 알루미늄 괴","8","300","8","300","5108113637",
"307","대기오염물질배출시설설치사업장","09_30_08_P","6540000","654000001201500138","2015-11-19","","01","영업/정상","01","영업","","","","","","","","","전북특별자치도 김제시 순동산단길 248 (순동)","54368","(주)미석케미칼","2026-03-05 08:53:28","U","2026-03-07 02:40:00","","193372.014571009","257664.433941315","대기배출업소관리","플라스틱 필름, 시트 및 판 제조업","5종","","0","0","0","0","1428118889",
"308","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021202100022","2021-04-12","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 태전동 486-1","경기도 광주시 고불로211번길 10 (태전동)","12782","고릴라모터스","2026-03-05 17:27:13","U","2026-03-07 02:40:00","자동차 수리업","218909.534761009","432548.162937202","대기배출업소관리","자동차 수리업","5종","","8","300","8","300","1991001666",
"309","대기오염물질배출시설설치사업장","09_30_08_P","3830000","383000021202100004","2021-03-19","","01","영업/정상","11","영업","","","","","031-8069-3474","","","경기도 안양시 동안구 호계동 906-1 BMW 삼천리모터스 안양지점","경기도 안양시 동안구 시민대로 116, BMW 삼천리모터스 안양지점 (호계동)","14077","(주)삼천리모터스","2026-03-05 11:13:54","U","2026-03-07 02:40:00","자동차 수리업","195137.7342231","431628.138896066","대기배출업소관리","자동차 수리업","5종","","3","300","","300","3018144690",
"310","대기오염물질배출시설설치사업장","09_30_08_P","5400000","540000021200500014","2005-07-31","","01","영업/정상","11","영업","","","","","055-583-1160","","","경상남도 함안군 법수면 강주리 1072","경상남도 함안군 법수면 장백로 585","","한국주강(주)","2026-03-05 10:25:00","U","2026-03-07 02:40:00","강주물 주조업","320783.403898854","202617.138495196","대기배출업소관리","강주물 주조업","1종","","24","250","24","250","6088105400",
"311","대기오염물질배출시설설치사업장","09_30_08_P","5340000","534000021201500001","2015-01-13","","01","영업/정상","11","영업","","","","","055-855-4130","","","경상남도 사천시 사남면 방지리 601","경상남도 사천시 사남면 외국기업로 152-44","52530","켄코아에어로스페이스(주)","2026-03-05 10:54:02","U","2026-03-07 02:40:00","항공기용 부품 제조업","296379.048168874","174601.191863088","대기배출업소관리","항공기용 부품 제조업","4종","항공기부품","8","300","8","300","6138169798",
"312","대기오염물질배출시설설치사업장","09_30_08_P","4070000","407000021201500050","2016-01-08","","01","영업/정상","11","영업","","","","","031-8010-7084","","","경기도 이천시 대월면 부필리 543","경기도 이천시 대월면 대평로255번길 69","17403","(주)엘지스포츠","2026-03-05 14:06:52","U","2026-03-07 02:40:00","그외 기타 운동시설 운영업","244814.330487599","414201.237245891","대기배출업소관리","그외 기타 운동시설 운영업","5종","","8","365","8","365","1208157558",
"313","대기오염물질배출시설설치사업장","09_30_08_P","5690000","569000021201200033","2012-10-08","","01","영업/정상","11","영업","","","","","044-715-5267","","","세종특별자치시 부강면 금호리 255-1","세종특별자치시 부강면 금호선말길 64","339-942","(주)엠엘텍","2026-03-05 17:32:22","U","2026-03-07 02:40:00","그외 기타 분류안된 화학제품 제조업","232162.967981469","333237.631868897","대기배출업소관리","그외 기타 분류안된 화학제품 제조업","4종","KOC KR704A, PEMP","24","330","24","330","3148183059",
"314","대기오염물질배출시설설치사업장","09_30_08_P","4070000","407000021201500033","2015-12-04","","01","영업/정상","11","영업","","","","","031-633-8505","","","경기도 이천시 창전동 152-22","경기도 이천시 영창로 165 (창전동)","17365","(주)이랜드리테일NC이천점","2026-03-05 14:04:44","U","2026-03-07 02:40:00","","239044.308421141","420084.806996073","대기배출업소관리","","5종","","2","120","2","120","1268556744",
"315","대기오염물질배출시설설치사업장","09_30_08_P","4070000","407000021201400013","2014-06-11","","01","영업/정상","11","영업","","","","","0316316838","","","경기도 이천시 모가면 송곡리 349-2","경기도 이천시 모가면 진상미로1055번길 65","17408","디에스팜㈜","2026-03-05 13:59:59","U","2026-03-07 02:40:00","가공지 제조업","242771.011681095","405375.683234781","대기배출업소관리","가공지 제조업","5종","접착지","8","300","8","300","1308107036",
"316","대기오염물질배출시설설치사업장","09_30_08_P","4070000","407000021199600022","1996-12-20","","01","영업/정상","11","영업","","","","","031-635-5991","","","경기도 이천시 부발읍 신하리 514","경기도 이천시 부발읍 경충대로2191번길 37","17331","(주)대상다이브스 이천공장","2026-03-05 13:49:32","U","2026-03-07 02:40:00","커피 가공업","242587.005563351","417283.685757442","대기배출업소관리","커피 가공업","4종","I/C커피, 커피크림","24","330","24","330","3498501221",
"317","대기오염물질배출시설설치사업장","09_30_08_P","4070000","407000021200700009","2007-04-27","","01","영업/정상","11","영업","","","","","031-638-3515","","","경기도 이천시 마장면 관리 990-1","경기도 이천시 마장면 마도로223번길 93-23","17382","(주)신흥","2026-03-05 13:53:34","U","2026-03-07 02:40:00","기타 목재가구 제조업","230919.129014429","419043.28279889","대기배출업소관리","기타 목재가구 제조업","4종","사무용가구","8","300","8","300","1928801214",
"318","대기오염물질배출시설설치사업장","09_30_08_P","4500000","450000021201600005","2016-03-28","","01","영업/정상","11","영업","","","","","042-369-8566","","","충청남도 공주시 월미동 462-1","충청남도 공주시 월미농공단지길 12-20 (월미동)","","㈜에스엠테크","2026-03-05 16:45:25","U","2026-03-07 02:40:00","계면활성제 제조업","209470.408600471","332063.226975262","대기배출업소관리","계면활성제 제조업","5종","","8","300","8","300","3148631901",
"319","대기오염물질배출시설설치사업장","09_30_08_P","4070000","407000021200700020","2007-07-23","","01","영업/정상","11","영업","","","","","031-642-0365","","","경기도 이천시 설성면 대죽리 691-3","경기도 이천시 설성면 대죽로 87-30","17412","이라산업(주)","2026-03-05 13:56:10","U","2026-03-07 02:40:00","플라스틱 발포 성형제품 제조업","241834.095118171","403649.412124526","대기배출업소관리","플라스틱 발포 성형제품 제조업","4종","스티로폼","8","0","","300","1268626077",
"320","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201400101","2014-06-03","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-03-05","","","","","","","경기도 김포시 대곶면 석정리 239-36","경기도 김포시 대곶면 대곶로382번길 123-9","10028","복있는 도어","2026-03-05 17:56:44","U","2026-03-07 02:40:00","기타 목재가구 제조업","161098.58091438","464071.936996738","대기배출업소관리","기타 목재가구 제조업","4종","가구","8","300","8","300","2340123258",
"321","대기오염물질배출시설설치사업장","09_30_08_P","3550000","355000021201800001","2018-08-16","","01","영업/정상","11","영업","","","","","","","","인천광역시 계양구 작전동 681-1","인천광역시 계양구 아나지로 412 (작전동)","21129","(주)에스에이치비피","2026-03-05 15:29:08","U","2026-03-07 02:40:00","기타 자동차부품 제조업","176755.146075493","447009.328684459","대기배출업소관리","기타 자동차부품 제조업","5종","자동차내장재","8","300","8","300","1228642186",
"322","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201000046","2010-05-31","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 태전동 482-3 외3","경기도 광주시 고불로211번길 23-3 (태전동,외3)","","코리아그린포트","2026-03-05 17:30:00","U","2026-03-07 02:40:00","플라스틱  적층, 도포 및 기타 표면처리 제품 제조업","218772.502240472","432436.606977175","대기배출업소관리","플라스틱  적층, 도포 및 기타 표면처리 제품 제조업","5종","","8","300","8","300","6093094087",
"323","대기오염물질배출시설설치사업장","09_30_08_P","3560000","356000021201800031","2018-07-05","","01","영업/정상","11","영업","","","","","0325840788","","","인천광역시 서구 가좌동 273-3 에스엔피월드","인천광역시 서구 원적로7번길 29, 에스엔피월드 (가좌동)","22827","(주)휴엠앤씨","2026-03-05 11:18:05","U","2026-03-07 02:40:00","","171360.736520466","442863.695104327","대기배출업소관리","","5종","","","0","10","300","1378146699",
"324","대기오염물질배출시설설치사업장","09_30_08_P","3210000","321000021201500002","2015-08-04","","01","영업/정상","11","영업","","","","","","","","","서울특별시 서초구 서초대로64길 76-21 (서초동, 삼성레포츠센타)","06636","삼성생명(주)서초3사옥","2026-03-05 16:13:10","U","2026-03-07 02:40:00","","201836.199766856","443284.171448529","대기배출업소관리","","4종","","","0","","340","1101110005",
"325","대기오염물질배출시설설치사업장","09_30_08_P","4450000","445000021200010110","2000-08-23","","01","영업/정상","11","영업","","","","","0435321500","","","충청북도 진천군 진천읍 송두리 575","충청북도 진천군 진천읍 진광로 186-19","365-802","청주스크랩","2026-03-05 20:02:59","U","2026-03-07 02:40:00","비금속원료 재생업","239430.064823729","375634.976586682","대기배출업소관리","비금속원료 재생업","5종","PC, PMMA","12","300","","0","6554900361",
