번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명,Unnamed: 37,record_key
252,체육도장업,10_41_01_P,3600000,CDFH3301022007000015,2007-10-04,,1,영업/정상,13,영업중,,,,,,,,광주광역시 서구 동천동 636,"광주광역시 서구 유림로98번길 41, 5층 (동천동)",61903,동림검도관,2026-02-13 15:08:42,U,2026-02-15 02:40:00,검도,187938.301307279,185778.214773761,체육도장업,사립,,1.0,0.0,98.0,0.0,,,,동림검도관_광주광역시서구동천동636
371,체육도장업,10_41_01_P,3470000,CDFH3301022007000014,2007-09-21,,1,영업/정상,13,영업중,,,,,053-639-1010,,704-830,대구광역시 달서구 월성동 1544,대구광역시 달서구 조암남로16길 6 (월성동),,월성 세계제일태권도장,2026-02-20 18:47:47,U,2026-02-22 02:40:00,태권도,337738.759550484,258974.326925712,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,월성세계제일태권도장_대구광역시달서구월성동1544
251,체육도장업,10_41_01_P,3600000,CDFH3301022007000008,2007-07-16,,1,영업/정상,13,영업중,,,,,,,,광주광역시 서구 화정동 336-3,"광주광역시 서구 월드컵4강로116번길 2, 3층 (화정동)",61986,일신태권도,2026-02-13 15:07:12,U,2026-02-15 02:40:00,태권도,188297.294522197,183097.549592055,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,일신태권도_광주광역시서구화정동336-3
6,체육도장업,10_41_01_P,5530000,CDFH3301022007000012,2007-07-03,,3,폐업,3,폐업,2017-02-16,,,,,,445-160,경기도 화성시 동탄구 반송동  42-8 파크프라자 501-502호,,,동탄 경희대 태권도장,2017-02-20 08:28:06,I,2026-02-04 01:35:23,,205761.778829017,411709.283473308,체육도장업,사립,0,0.0,0.0,624.43,0.0,,,,동탄경희대태권도장_경기도화성시동탄구반송동42-8파크프라자501-502호
51,체육도장업,10_41_01_P,6510000,CDFH3301022007000007,2007-04-19,,1,영업/정상,13,영업중,,,,,,,690-805,제주특별자치도 제주시 노형동 2654-3,제주특별자치도 제주시 월광로 97 (노형동),63094,광일검도관,2026-02-04 09:51:57,U,2026-02-06 02:40:00,검도,150627.231573265,-711.436864995948,체육도장업,사립,,0.0,0.0,713.29,0.0,,,,광일검도관_제주특별자치도제주시노형동2654-3
248,체육도장업,10_41_01_P,3600000,CDFH3301022007000004,2007-03-14,,1,영업/정상,13,영업중,,,,,062-381-2589,,502-839,광주광역시 서구 화정동 919-9 2층,"광주광역시 서구 염화로 67, 2층 (화정동)",62026,대동태권도,2026-02-13 15:05:03,U,2026-02-15 02:40:00,태권도,188390.07945805,182405.740420924,체육도장업,사립,,1.0,0.0,244.78,0.0,,,,대동태권도_광주광역시서구화정동919-92층
250,체육도장업,10_41_01_P,3600000,CDFH3301022007000011,2007-03-02,,1,영업/정상,13,영업중,,,,,,,502-858,광주광역시 서구 금호동 815 호반상가201호,"광주광역시 서구 화개1로 33 (금호동, 호반리젠시빌2차아파트 상가 201호)",62019,우렁찬태권도장,2026-02-13 15:08:00,U,2026-02-15 02:40:00,태권도,186675.658895289,180832.747928393,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,우렁찬태권도장_광주광역시서구금호동815호반상가201호
247,체육도장업,10_41_01_P,3600000,CDFH3301022007000001,2007-02-14,,1,영업/정상,13,영업중,,,,,,,502-270,광주광역시 서구 치평동 1178-8,광주광역시 서구 치평로 26 (치평동),61962,천무태권도,2026-02-13 15:01:41,U,2026-02-15 02:40:00,태권도,186045.156635826,183403.965699788,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,천무태권도_광주광역시서구치평동1178-8
81,체육도장업,10_41_01_P,4830000,CDFH3301022007000001,2007-01-22,,1,영업/정상,13,영업중,,,,,,,,전라남도 나주시 빛가람동 3 빛가람중흥에스-클래스리버티,"전라남도 나주시 한빛로 125, 상가동 201호 (빛가람동, 빛가람중흥에스-클래스리버티)",58321,한빛태권도장,2026-02-05 15:24:00,U,2026-02-07 02:40:00,태권도,180294.237239466,170338.947029379,체육도장업,사립,,0.0,0.0,348.0,0.0,,,,한빛태권도장_전라남도나주시빛가람동3빛가람중흥에스-클래스리버티
416,체육도장업,10_41_01_P,3860000,CDFH3301022006000025,2006-10-27,,1,영업/정상,13,영업중,,,,,,,,"경기도 부천시 소사구 송내동 373 대우프라자 604, 605호","경기도 부천시 소사구 중동로 48, 대우프라자 604, 605호 (송내동)",14722,경희대 효(孝)태권도장,2026-02-24 11:01:11,U,2026-02-26 02:40:00,,179078.757447788,442487.291750303,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,"경희대효(孝)태권도장_경기도부천시소사구송내동373대우프라자604,605호"
379,체육도장업,10_41_01_P,3560000,CDFH3301022006000010,2006-10-12,,3,폐업,3,폐업,2026-02-23,,,,,,404-832,인천광역시 서구 신현동 286-5 4층,"인천광역시 서구 가정로335번길 16 (신현동,4층)",,JK 태권도장,2026-02-23 18:15:31,U,2026-02-25 02:40:00,태권도,170845.535910999,445921.008358378,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,JK태권도장_인천광역시서구신현동286-54층
229,체육도장업,10_41_01_P,4970000,CDFH3301022006000001,2006-09-11,,1,영업/정상,13,영업중,,,,,,,,전라남도 영광군 영광읍 도동리 315 2층,"전라남도 영광군 영광읍 중앙로5길 13-4, 2층",57046,영광검도관,2026-02-13 15:05:38,U,2026-02-15 02:40:00,,155669.84199094,197515.392275287,체육도장업,사립,,0.0,2.0,231.0,0.0,,,,영광검도관_전라남도영광군영광읍도동리3152층
290,체육도장업,10_41_01_P,3330000,CDFH3301022006000010,2006-09-06,,1,영업/정상,13,영업중,,,,,,,,부산광역시 해운대구 좌동 985,"부산광역시 해운대구 양운로 104, 4층 (좌동)",48079,부경TIA태권도,2026-02-13 14:30:01,U,2026-02-15 02:40:00,,398012.108953246,188086.646196873,체육도장업,사립,0,1.0,0.0,1672.0,0.0,,,,부경TIA태권도_부산광역시해운대구좌동985
246,체육도장업,10_41_01_P,3600000,CDFH3301022006000005,2006-09-05,,1,영업/정상,13,영업중,,,,,513-0079,,500-804,광주광역시 서구 동천동 519 (1층),광주광역시 서구 동천로18번길 2 (동천동),61902,TOP태권도,2026-02-13 15:00:18,U,2026-02-15 02:40:00,태권도,187223.31414389,185656.180645518,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,TOP태권도_광주광역시서구동천동519(1층)
193,체육도장업,10_41_01_P,3830000,CDFH3301022006000007,2006-05-04,,1,영업/정상,13,영업중,,,,,031-476-7838,,,경기도 안양시 동안구 호계동 1049-2 동화프라자 701호,"경기도 안양시 동안구 평촌대로217번길 25, 701호 (호계동, 동화프라자 7층)",14072,평촌 권투체육관,2026-02-11 21:00:14,U,2026-02-13 02:40:00,권투,195896.755142784,432040.209755739,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,평촌권투체육관_경기도안양시동안구호계동1049-2동화프라자701호
370,체육도장업,10_41_01_P,4000000,CDFH3301022006000004,2006-04-20,,1,영업/정상,13,영업중,,,,,031-376-1411,,447-741,경기도 오산시 수청동 569 우미이노스빌 상가동 301호,"경기도 오산시 수청로 31, 301호 (수청동, 우미이노스빌 상가동)",18110,오산 문무 태권도장,2026-02-20 17:26:13,U,2026-02-22 02:40:00,태권도,204961.359664395,407890.721237632,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,오산문무태권도장_경기도오산시수청동569우미이노스빌상가동301호
56,체육도장업,10_41_01_P,3990000,CDFH3301022006000004,2006-03-27,,1,영업/정상,13,영업중,,,,,,,,경기도 남양주시 화도읍 월산리 1528 남양주월산사랑으로부영1단지 상가동,"경기도 남양주시 화도읍 경춘로2290번길 4, 남양주월산사랑으로부영1단지 상가동 3층",12190,경희대 중앙 태권도장,2026-02-04 17:44:37,U,2026-02-06 02:40:00,,229942.620403213,461425.628529802,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,경희대중앙태권도장_경기도남양주시화도읍월산리1528남양주월산사랑으로부영1단지상가동
436,체육도장업,10_41_01_P,3910000,CDFH3301022006000006,2006-03-22,,1,영업/정상,13,영업중,,,,,684-9963,,451-781,경기도 평택시 안중읍 현화리 822-1 우림루미아트상가 2층,경기도 평택시 안중읍 안현로서9길 164-20 (상가동 2층),17937,현덕 태권도장,2026-02-25 16:46:24,U,2026-02-27 02:40:00,태권도,192615.88356607,387102.153352904,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,현덕태권도장_경기도평택시안중읍현화리822-1우림루미아트상가2층
245,체육도장업,10_41_01_P,3600000,CDFH3301022006000002,2006-03-16,,1,영업/정상,13,영업중,,,,,062-373-1281,,502-863,광주광역시 서구 유촌동 865-7 (3층),"광주광역시 서구 상무버들로 24, 3층 (유촌동)",61910,용인대 버들 태권도,2026-02-13 14:59:50,U,2026-02-15 02:40:00,태권도,187245.43,185057.5565,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,용인대버들태권도_광주광역시서구유촌동865-7(3층)
438,체육도장업,10_41_01_P,3860000,CDFH3301022006000005,2006-02-16,,1,영업/정상,13,영업중,,,,,032-666-7657,,,경기도 부천시 소사구 송내동 400-16,"경기도 부천시 소사구 경인로 56, 2층 (송내동)",14728,경희대펀태권도,2026-02-25 11:48:07,U,2026-02-27 02:40:00,,178850.092017151,442378.457715814,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,경희대펀태권도_경기도부천시소사구송내동400-16
395,체육도장업,10_41_01_P,4490000,CDFH3301022006000001,2006-02-08,,1,영업/정상,13,영업중,,,,,555-1006,,,충청남도 천안시 동남구 목천읍 응원리 241-32 아이조움프라자301호,충청남도 천안시 동남구 목천읍 삼성5길 62 (제일 아이조움 프라자),31224,용인대부영태권도장,2026-02-24 09:36:03,U,2026-02-26 02:40:00,태권도,215961.193311097,362158.70462431,체육도장업,사립,,1.0,1.0,8456.61,0.0,,,,용인대부영태권도장_충청남도천안시동남구목천읍응원리241-32아이조움프라자301호
244,체육도장업,10_41_01_P,3600000,CDFH3301022006000001,2006-02-02,,1,영업/정상,13,영업중,,,,,682-8884,,502-806,광주광역시 서구 금호동 785 송촌(A) 상가동 203호,"광주광역시 서구 마재로 67, 상가동 203호 (금호동, 송촌아파트 )",502-731,꿈사랑태권도,2026-02-13 14:59:05,U,2026-02-15 02:40:00,태권도,187556.260818253,181420.813333071,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,꿈사랑태권도_광주광역시서구금호동785송촌(A)상가동203호
175,체육도장업,10_41_01_P,3990000,CDFH3301022006000001,2006-01-06,,3,폐업,3,폐업,2024-05-23,,,,,,,경기도 남양주시 호평동 617-1 금강프라자,"경기도 남양주시 늘을3로 65-12, 금강프라자 504호 (호평동)",12145,호평 검도관,2026-02-11 10:50:11,U,2026-02-13 02:40:00,검도,221802.607795065,462011.535300025,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,호평검도관_경기도남양주시호평동617-1금강프라자
413,체육도장업,10_41_01_P,3240000,CDFH3301022005000008,2005-11-14,,3,폐업,3,폐업,2026-02-24,,,,477-0204,,,서울특별시 강동구 천호동 217-132 동아하이빌아파트 상가동 301호,"서울특별시 강동구 구천면로 278 (천호동, 동아하이빌아파트)",05310,올림픽태권도장,2026-02-24 16:11:28,U,2026-02-26 02:40:00,태권도,211809.497001842,449169.817272414,체육도장업,사립,,0.0,1.0,1292.0,0.0,,,,올림픽태권도장_서울특별시강동구천호동217-132동아하이빌아파트상가동301호
192,체육도장업,10_41_01_P,3830000,CDFH3301022005000004,2005-07-21,,1,영업/정상,13,영업중,,,,,031-381-3535,,431-812,"경기도 안양시 동안구 호계동 1052 목련상가 301,3호","경기도 안양시 동안구 동안로 102, 301,302,303호 (호계동, 목련상가)",14075,경희 진흥 태권도장,2026-02-11 16:59:33,U,2026-02-13 02:40:00,태권도,195818.711413358,431837.930820382,체육도장업,사립,,1.0,1.0,0.0,0.0,,,,"경희진흥태권도장_경기도안양시동안구호계동1052목련상가301,3호"
8,체육도장업,10_41_01_P,5530000,CDFH3301022005000011,2005-04-30,,3,폐업,3,폐업,2014-08-20,,,,,,445-310,경기도 화성시 효행구 기안동  437 1층,,,신성태권도,2014-08-20 17:21:33,I,2026-02-04 01:35:23,,198252.485511335,413587.259263516,체육도장업,사립,0,1.0,0.0,0.0,0.0,,,,신성태권도_경기도화성시효행구기안동4371층
316,체육도장업,10_41_01_P,3080000,CDFH3301022005000003,2005-03-17,,1,영업/정상,13,영업중,,,,,02-988-1442,,,서울특별시 강북구 미아동 1357-4 삼각산아이원아파트,"서울특별시 강북구 삼양로19길 109, 삼각산아이원아파트 3층 (미아동)",01198,성북태권도아카데미,2026-02-13 16:05:46,U,2026-02-15 02:40:00,태권도,201467.070851848,457085.224329758,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,성북태권도아카데미_서울특별시강북구미아동1357-4삼각산아이원아파트
243,체육도장업,10_41_01_P,3600000,CDFH3301022005000003,2005-02-15,,1,영업/정상,13,영업중,,,,,,,502-856,광주광역시 서구 쌍촌동 885-11,광주광역시 서구 운천로 131 (쌍촌동),62002,1.3.4리듬복싱 상무본점,2026-02-13 14:58:27,U,2026-02-15 02:40:00,권투,186853.361543447,182838.991627652,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,1.3.4리듬복싱상무본점_광주광역시서구쌍촌동885-11
242,체육도장업,10_41_01_P,3600000,CDFH3301022005000002,2005-02-04,,1,영업/정상,13,영업중,,,,,,,502-803,광주광역시 서구 금호동 444-47 2층,"광주광역시 서구 금호운천길 60, 2층 (금호동)",62002,비상태권도,2026-02-13 14:57:47,U,2026-02-15 02:40:00,태권도,186863.229355277,182367.940678428,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,비상태권도_광주광역시서구금호동444-472층
241,체육도장업,10_41_01_P,3600000,CDFH3301022004000008,2004-11-09,,1,영업/정상,13,영업중,,,,,062-376-6041,,502-859,광주광역시 서구 쌍촌동 1334-3 (4층),"광주광역시 서구 상무민주로 103, 4층 (쌍촌동)",61940,참마음 태권도장,2026-02-13 14:57:23,U,2026-02-15 02:40:00,태권도,187095.00477229,184517.164933035,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,참마음태권도장_광주광역시서구쌍촌동1334-3(4층)
374,체육도장업,10_41_01_P,5350000,CDFH3301022004000014,2004-10-29,,1,영업/정상,13,영업중,,,,,055-313-7676,,621-280,경상남도 김해시 대청동 71-1 17통2반 네오프라자 310호,"경상남도 김해시 번화1로84번길 34, 310호 (대청동)",50989,계명대 태권도장,2026-02-20 13:28:21,U,2026-02-22 02:40:00,태권도,364126.74145308,189976.798677924,체육도장업,사립,,1.0,0.0,7122.0,0.0,,,,계명대태권도장_경상남도김해시대청동71-117통2반네오프라자310호
211,체육도장업,10_41_01_P,3470000,CDFH3301022004000015,2004-10-26,,1,영업/정상,13,영업중,,,,,053-521-8899,,704-923,"대구광역시 달서구 용산동 230-10 룻데캐슬상가 302동 306,307호","대구광역시 달서구 장산남로 33, 302동 306,307호 (용산동,룻데캐슬상가)",,장성태권도장,2026-02-12 15:52:09,U,2026-02-14 02:40:00,태권도,337841.507465149,262262.872036213,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,"장성태권도장_대구광역시달서구용산동230-10룻데캐슬상가302동306,307호"
372,체육도장업,10_41_01_P,3220000,CDFH3301022004000005,2004-10-07,,1,영업/정상,13,영업중,,,,,02-2226-1710,,135-940,서울특별시 강남구 개포동 12 대치2단지 종합상가 301호,"서울특별시 강남구 개포로109길 5, 301호 (개포동, 대치2단지 종합상가)",06335,태권메이트,2026-02-20 14:30:15,U,2026-02-22 02:40:00,,206581.787067095,443555.991242524,체육도장업,사립,,0.0,0.0,173.52,0.0,,,,태권메이트_서울특별시강남구개포동12대치2단지종합상가301호
162,체육도장업,10_41_01_P,3720000,CDFH3301022004000004,2004-09-03,,1,영업/정상,13,영업중,,,,,282-9000,,683-420,울산광역시 북구 매곡동 575,울산광역시 북구 신기1길 15-6 (매곡동),44219,신천무검도관,2026-02-10 09:17:18,U,2026-02-12 02:40:00,검도,413276.542537272,240846.527748928,체육도장업,사립,,1.0,0.0,213.68,0.0,,,,신천무검도관_울산광역시북구매곡동575
415,체육도장업,10_41_01_P,3860000,CDFH3301022004000019,2004-08-17,,1,영업/정상,13,영업중,,,,,351-8234,,,경기도 부천시 소사구 소사본동 135 소사에스케이뷰아파트,"경기도 부천시 소사구 소삼로 62, 2층 (소사본동, 소사에스케이뷰아파트)",14700,참태권도체육관,2026-02-24 13:44:57,U,2026-02-26 02:40:00,태권도,182255.657635134,441688.370652667,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,참태권도체육관_경기도부천시소사구소사본동135소사에스케이뷰아파트
240,체육도장업,10_41_01_P,3600000,CDFH3301022004000005,2004-07-03,,1,영업/정상,13,영업중,,,,,,,502-827,광주광역시 서구 치평동 1187 케이원오피스텔305호,"광주광역시 서구 치평로 124, 305호 (치평동)",61950,하람태권도,2026-02-13 14:56:32,U,2026-02-15 02:40:00,태권도,186056.743324348,184361.947160381,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,하람태권도_광주광역시서구치평동1187케이원오피스텔305호
384,체육도장업,10_41_01_P,3320000,CDFH3301022004000007,2004-06-24,,1,영업/정상,13,영업중,,,,,335-5523,,,부산광역시 북구 구포동 897-6 303호,"부산광역시 북구 백양대로 1028, 3층 303호 (구포동, 맥스랜드)",46636,가평 WING'S 태권도장,2026-02-23 15:52:21,U,2026-02-25 02:40:00,태권도,381673.337343197,190491.964089574,체육도장업,사립,,0.0,0.0,184.0,0.0,,,,가평WING'S태권도장_부산광역시북구구포동897-6303호
239,체육도장업,10_41_01_P,3600000,CDFH3301022004000004,2004-06-07,,1,영업/정상,13,영업중,,,,,,,502-808,광주광역시 서구 내방동 389,광주광역시 서구 상무대로1005번길 31 (내방동),61973,내방 제일 태권도,2026-02-13 14:56:08,U,2026-02-15 02:40:00,태권도,188229.60336827,183941.382910303,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,내방제일태권도_광주광역시서구내방동389
67,체육도장업,10_41_01_P,4000000,CDFH3301022004000004,2004-04-26,,1,영업/정상,13,영업중,,,,,031-375-3283,,,경기도 오산시 원동 807 동부삼환아파트 상가,"경기도 오산시 경기대로 99-17, 동부삼환아파트 상가 305호 (원동)",18146,원동 마루한 태권도장,2026-02-03 18:24:53,U,2026-02-06 02:40:00,태권도,206228.849252782,403453.801580061,체육도장업,사립,,0.0,0.0,1870.83,0.0,,,,원동마루한태권도장_경기도오산시원동807동부삼환아파트상가
313,체육도장업,10_41_01_P,3080000,CDFH3301022004000003,2004-04-07,,1,영업/정상,13,영업중,,,,,02-905-5970,,,서울특별시 강북구 수유동 381-2 정암빌딩,"서울특별시 강북구 삼양로 424, 정암빌딩 2층 (수유동)",01041,연세 휘트니스 태권도,2026-02-13 16:05:13,U,2026-02-15 02:40:00,태권도,201447.680915415,459900.993830562,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,연세휘트니스태권도_서울특별시강북구수유동381-2정암빌딩
57,체육도장업,10_41_01_P,3940000,CDFH3301022004000004,2004-02-09,,1,영업/정상,13,영업중,,,,,913-3694,,,경기도 고양시 일산서구 대화동 867-3 외3필지 나동 3층호,"경기도 고양시 일산서구 고양대로255번길 64, 나동 3층 (대화동)",10222,정진 이태백 익스트림 태권도장,2026-02-04 14:23:19,U,2026-02-06 02:40:00,태권도,176539.939555897,463114.909282356,체육도장업,사립,,1.0,2.0,406.39,,,,,정진이태백익스트림태권도장_경기도고양시일산서구대화동867-3외3필지나동3층호
110,체육도장업,10_41_01_P,3420000,CDFH3301022004000001,2004-01-14,,3,폐업,3,폐업,2026-02-06,,,,053-963-6467,,,대구광역시 동구 신서동 540 영조 아름다운나날 217동 301호,"대구광역시 동구 동호로 88, 상가301호 (신서동, 영조 아름다운나날)",41090,영남대석사 동성태권도,2026-02-06 18:01:57,U,2026-02-08 02:40:00,태권도,355918.510956483,264243.287075276,체육도장업,사립,,1.0,0.0,1293.12,0.0,,,,영남대석사동성태권도_대구광역시동구신서동540영조아름다운나날217동301호
214,체육도장업,10_41_01_P,3830000,CDFH3301022003000013,2003-12-17,,1,영업/정상,13,영업중,,,,,031-455-5353,,431-834,경기도 안양시 동안구 호계동 811 호계2차현대홈타운 상가동 301호,"경기도 안양시 동안구 경수대로 458, 상가층 301호 (호계동, 호계2차현대홈타운)",14125,경희대XPL태권도장,2026-02-12 14:52:33,U,2026-02-14 02:40:00,태권도,196449.742216582,429149.380180998,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,경희대XPL태권도장_경기도안양시동안구호계동811호계2차현대홈타운상가동301호
341,체육도장업,10_41_01_P,4000000,CDFH3301022003000001,2003-10-28,,1,영업/정상,13,영업중,,,,,,,,경기도 오산시 오산동 925-10 한미프라자,"경기도 오산시 운암로 33, 한미프라자 5층 (오산동)",18133,운산검도관,2026-02-19 15:04:52,U,2026-02-21 02:40:00,검도,206684.927444838,405278.994285242,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,운산검도관_경기도오산시오산동925-10한미프라자
218,체육도장업,10_41_01_P,3910000,CDFH3301022003000009,2003-09-25,,3,폐업,3,폐업,2026-02-11,,,,031-653-6143,,,"경기도 평택시 합정동 763-4 , 2층","경기도 평택시 중앙로 170, 2층 (합정동)",17905,용인대 평택유도체육관,2026-02-12 11:27:09,U,2026-02-14 02:40:00,유도,208978.419312569,387807.568755108,체육도장업,사립,,1.0,0.0,251.28,0.0,,,,"용인대평택유도체육관_경기도평택시합정동763-4,2층"
83,체육도장업,10_41_01_P,3900000,CDFH3301022003000107,2003-08-01,,1,영업/정상,13,영업중,,,,,02-803-1939,,423-845,경기도 광명시 하안동 13-2 9단지 상가 212호,경기도 광명시 안현로 51 (하안동),14246,동영태권도장,2026-02-05 16:48:19,U,2026-02-07 02:40:00,태권도,189069.600715527,440453.358171603,체육도장업,사립,,0.0,0.0,3051.98,0.0,,,,동영태권도장_경기도광명시하안동13-29단지상가212호
104,체육도장업,10_41_01_P,3900000,CDFH3301022003000033,2003-05-24,,1,영업/정상,13,영업중,,,,,02-805-8908,,,경기도 광명시 하안동 62-4,"경기도 광명시 하안로288번길 8, 2층 제1호,제2호 (하안동, 우성빌딩)",14306,용인대동아태권도,2026-02-06 15:43:40,U,2026-02-08 02:40:00,태권도,189450.704791527,439972.624221541,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,용인대동아태권도_경기도광명시하안동62-4
105,체육도장업,10_41_01_P,3780000,CDFH3301022003000007,2003-05-17,,3,폐업,3,폐업,2026-02-06,,,,,,462-800,경기도 성남시 중원구 금광동 139,경기도 성남시 중원구 희망로400번길 16 (금광동),,신세계태권도 금광관,2026-02-06 13:41:59,U,2026-02-08 02:40:00,태권도,214240.672445715,437683.687939196,체육도장업,사립,,1.0,0.0,790.85,0.0,,,,신세계태권도금광관_경기도성남시중원구금광동139
238,체육도장업,10_41_01_P,3600000,CDFH3301022003000008,2003-05-12,,1,영업/정상,13,영업중,,,,,062-681-2112,,502-858,"광주광역시 서구 금호동 818 부영상가 203,4호","광주광역시 서구 화개1로24번길 20 (금호동, 부영아파트 상가 203,204호)",62020,캡틴태권스쿨,2026-02-13 14:55:42,U,2026-02-15 02:40:00,태권도,186938.682993594,180707.703055694,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,"캡틴태권스쿨_광주광역시서구금호동818부영상가203,4호"
228,체육도장업,10_41_01_P,3600000,CDFH3301022003000007,2003-04-25,,1,영업/정상,13,영업중,,,,,,,502-860,광주광역시 서구 쌍촌동 1357-6 1층,"광주광역시 서구 상일로14번길 13-8, 1층 (쌍촌동)",61966,아카데미 체육관,2026-02-13 14:55:15,U,2026-02-15 02:40:00,태권도,187610.127262658,184214.899559838,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,아카데미체육관_광주광역시서구쌍촌동1357-61층
22,체육도장업,10_41_01_P,4060000,CDFH3301022003000055,2003-04-22,,3,폐업,3,폐업,2026-01-30,,,,948-5772,,,경기도 파주시 아동동 283-10 팜스프링아파트 405호,"경기도 파주시 송화로 11 (아동동, 팜스프링아파트)",10851,용인대 태권도장,2026-02-02 09:40:59,U,2026-02-04 02:40:00,태권도,180292.667338205,474384.556476097,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,용인대태권도장_경기도파주시아동동283-10팜스프링아파트405호
357,체육도장업,10_41_01_P,4241000,CDFH3301022003000006,2003-04-22,,3,폐업,3,폐업,2025-11-12,,,,033-573-3057,,245-803,강원특별자치도 삼척시 원덕읍 임원리 3-5,강원특별자치도 삼척시 원덕읍 삼척로 424,25961,원덕체육관,2026-02-20 11:12:55,U,2026-02-22 02:40:00,,407488.390566901,410737.213043854,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,원덕체육관_강원특별자치도삼척시원덕읍임원리3-5
312,체육도장업,10_41_01_P,3080000,CDFH3301022003000007,2003-04-17,,1,영업/정상,13,영업중,,,,,02-982-0123,,142-100,서울특별시 강북구 미아동 1353 SK북한산시티아파트 주상가 2층 213호,"서울특별시 강북구 솔샘로 174-0, 상가동 2층 (미아동)",01192,SK코리아태권도,2026-02-13 16:04:43,U,2026-02-15 02:40:00,태권도,201045.611312321,457292.961457264,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,SK코리아태권도_서울특별시강북구미아동1353SK북한산시티아파트주상가2층213호
191,체육도장업,10_41_01_P,3830000,CDFH3301022003000005,2003-03-28,,1,영업/정상,13,영업중,,,,,031-382-7770,,,경기도 안양시 동안구 관양동 1397-8 서운상가 303호,"경기도 안양시 동안구 관평로 327, 303호 (관양동, 서운상가)",13936,한양대 21세기태권도,2026-02-11 20:32:22,U,2026-02-13 02:40:00,태권도,196158.905587729,433712.524343822,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,한양대21세기태권도_경기도안양시동안구관양동1397-8서운상가303호
237,체육도장업,10_41_01_P,3600000,CDFH3301022003000006,2003-03-17,,1,영업/정상,13,영업중,,,,,,,,광주광역시 서구 풍암동 1099 신암마을부영아파트,"광주광역시 서구 풍암1로 52, 신암마을부영아파트 2층 201~202호 (풍암동)",62064,아이사랑 태권도,2026-02-13 14:54:48,U,2026-02-15 02:40:00,태권도,188780.542123045,180497.558316346,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,아이사랑태권도_광주광역시서구풍암동1099신암마을부영아파트
417,체육도장업,10_41_01_P,3860000,CDFH3301022003000038,2003-03-04,,1,영업/정상,13,영업중,,,,,348-8111,,,경기도 부천시 소사구 괴안동 204-5 삼익세라믹아파트,"경기도 부천시 소사구 소안로 20, 상가2층호 (괴안동, 삼익세라믹아파트)",14699,즐거운태권도,2026-02-24 13:42:59,U,2026-02-26 02:40:00,태권도,182450.736627236,441599.905830243,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,즐거운태권도_경기도부천시소사구괴안동204-5삼익세라믹아파트
139,체육도장업,10_41_01_P,3040000,CDFH3301022003000001,2003-01-10,,1,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 구의동 27-26,"서울특별시 광진구 영화사로 70, 3층 (구의동)",04955,경희대 경일 태권도,2026-02-09 13:40:56,U,2026-02-11 02:40:00,태권도,208214.237286002,450249.062192481,체육도장업,사립,,0.0,0.0,695.25,0.0,,,,경희대경일태권도_서울특별시광진구구의동27-26
