번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명,기타내역2,Unnamed: 60,record_key
568,인터넷컴퓨터게임시설제공업,03_05_05_P,5350000,CDFF2241022019000004,2019-02-11,,1,영업/정상,13,영업중,,,,,,,,경상남도 김해시 부원동 602-8,"경상남도 김해시 김해대로2325번길 24, 2층 (부원동)",50926,걸랑PC방,2026-02-11 17:57:22,U,2026-02-13 02:40:00,,371169.291518473,193759.01204851,인터넷컴퓨터게임시설제공업,유통관련업,3.0,,,58.1,3.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,4,,,,,,일반상업지역,성인PC방,,걸랑PC방_경상남도김해시부원동602-8
842,인터넷컴퓨터게임시설제공업,03_05_05_P,3530000,CDFF2241022019000003,2019-02-08,,1,영업/정상,13,영업중,,,,,,,,인천광역시 남동구 간석동 182-3,"인천광역시 남동구 남동대로916번길 28, 1층 일부호 (간석동)",21545,대박 PC,2026-02-23 15:36:26,U,2026-02-25 02:40:00,,174260.717697739,440228.907056265,인터넷컴퓨터게임시설제공업,유통관련업,0.0,유흥업소밀집지역,기타게임물(PC),33.0,0.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,전체이용가,,,,일반주거지역,성인PC방,,대박PC_인천광역시남동구간석동182-3
119,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022019000005,2019-01-24,,3,폐업,3,폐업,2024-05-01,,,,,,,경기도 의정부시 의정부동 540-3,"경기도 의정부시 범골로 109, 2층 (의정부동)",11625,라이또pc방 의정부시청점,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203271.009105453,470232.128195104,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,242.68,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,,,,,,,,라이또pc방의정부시청점_경기도의정부시의정부동540-3
763,인터넷컴퓨터게임시설제공업,03_05_05_P,3860000,CDFF2241022019000001,2019-01-10,,1,영업/정상,13,영업중,,,,,,,,경기도 부천시 소사구 소사본동 75 Shc타워,"경기도 부천시 소사구 경인옛로 22, Shc타워 1층 (소사본동)",14704,꿀PC,2026-02-19 11:31:40,U,2026-02-21 02:40:00,,181752.71594561,442125.495784065,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,41.4,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,,,,,,성인PC방,,꿀PC_경기도부천시소사구소사본동75Shc타워
288,인터넷컴퓨터게임시설제공업,03_05_05_P,3740000,CDFF2241022018000154,2018-12-26,,1,영업/정상,13,영업중,,,,,,,,경기도 수원시 영통구 매탄동 102-9,"경기도 수원시 영통구 매여울로40번길 57, 102호 (매탄동)",16525,잭팟PC,2026-02-04 15:35:14,U,2026-02-06 02:40:00,,204204.654855381,418992.482868368,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,30.09,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,5,,,,,,,성인PC방,,잭팟PC_경기도수원시영통구매탄동102-9
1031,인터넷컴퓨터게임시설제공업,03_05_05_P,3330000,CDFF2241022018000022,2018-12-24,,1,영업/정상,13,영업중,,,,,,,,부산광역시 해운대구 반여동 1217-16 반여아시아드몰,"부산광역시 해운대구 선수촌로 109-1, 반여아시아드몰 5층 (반여동)",48038,새로생긴PC방 반여점,2026-02-26 13:39:06,U,2026-02-28 02:40:00,,392954.815257868,191435.646014627,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,307.22,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,126,,,,,,,,,새로생긴PC방반여점_부산광역시해운대구반여동1217-16반여아시아드몰
749,인터넷컴퓨터게임시설제공업,03_05_05_P,5710000,CDFF2241022018000067,2018-11-05,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 흥덕구 복대동 2897 우진빌라,"충청북도 청주시 흥덕구 진재로9번길 9, 101호 (복대동, 우진빌라)",28419,바오PC,2026-02-19 18:26:43,U,2026-02-21 02:40:00,,238369.641235076,347952.167368125,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,25.0,0.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,5,,전체이용가,,,,,성인PC방,,바오PC_충청북도청주시흥덕구복대동2897우진빌라
330,인터넷컴퓨터게임시설제공업,03_05_05_P,3910000,CDFF2241022018000068,2018-11-02,,1,영업/정상,13,영업중,,,,,,,,경기도 평택시 서정동 793 동산아파트,"경기도 평택시 특구로27번길 46, 상가동 104호 (서정동, 동산아파트)",17773,동산PC,2026-02-04 09:00:23,U,2026-02-07 02:40:00,,205337.725739429,396353.337825184,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,36.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,,성인PC방,,동산PC_경기도평택시서정동793동산아파트
599,인터넷컴퓨터게임시설제공업,03_05_05_P,3510500,CDFF2241022018000032,2018-10-26,,1,영업/정상,13,영업중,,,,,,,,인천광역시 미추홀구 용현동 490-79 청도하이텔 3층,"인천광역시 미추홀구 독정이로 7, 3층 (용현동, 청도하이텔)",22179,본스PC방,2026-02-11 10:59:43,U,2026-02-13 02:40:00,,169377.589314102,439470.173175876,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,646.64,3.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,178,,,,,,,,,본스PC방_인천광역시미추홀구용현동490-79청도하이텔3층
663,인터넷컴퓨터게임시설제공업,03_05_05_P,5710000,CDFF2241022018000064,2018-10-11,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 흥덕구 강서동 502 101호,"충청북도 청주시 흥덕구 서현중로 61, 101호 (강서동)",28378,놀자PC,2026-02-12 15:39:07,U,2026-02-14 02:40:00,,238215.537841778,347031.906203967,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,28.69,0.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,4,,,,,,,성인PC방,,놀자PC_충청북도청주시흥덕구강서동502101호
495,인터넷컴퓨터게임시설제공업,03_05_05_P,4800000,CDFF2241022018000020,2018-09-18,,1,영업/정상,13,영업중,,,,,,,,전라남도 목포시 산정동 1757-10,"전라남도 목포시 원산로59번길 43, 1층 (산정동)",58638,수PC,2026-02-09 15:00:48,U,2026-02-11 02:40:00,,142479.120087138,145646.103596077,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,20.52,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4,,전체이용가,,,,,,,수PC_전라남도목포시산정동1757-10
875,인터넷컴퓨터게임시설제공업,03_05_05_P,3700000,CDFF2241022018000034,2018-09-14,,1,영업/정상,13,영업중,,,,,,,,울산광역시 남구 삼산동 1625-11 3층,"울산광역시 남구 남중로 43, 3층 (삼산동)",44715,핵스피시 카페 태화강역점,2026-02-23 10:37:31,U,2026-02-25 02:40:00,,412812.127322094,229035.263060976,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,274.32,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,70,,,,,,,,,핵스피시카페태화강역점_울산광역시남구삼산동1625-113층
656,인터넷컴퓨터게임시설제공업,03_05_05_P,3620000,CDFF2241022018000043,2018-09-13,,1,영업/정상,13,영업중,,,,,,,,광주광역시 북구 두암동 946-9,"광주광역시 북구 삼정로 72, 1층 (두암동)",61158,두암 PC,2026-02-11 14:44:40,U,2026-02-14 02:40:00,,194226.191047599,185470.327403767,인터넷컴퓨터게임시설제공업,유통관련업,2.0,기타,,28.0,1.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,일반주거지역,성인PC방,,두암PC_광주광역시북구두암동946-9
814,인터넷컴퓨터게임시설제공업,03_05_05_P,5530000,CDFF2241022018000047,2018-08-31,,1,영업/정상,13,영업중,,,,,,,,경기도 화성시 효행구 봉담읍 와우리 83-6,"경기도 화성시 효행구 봉담읍 와우안길 58, 1층",18321,골드PC,2026-02-20 15:29:18,U,2026-02-22 02:40:00,,197778.463872657,412749.577856898,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,53.38,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,9,,,,,,,성인PC방,,골드PC_경기도화성시효행구봉담읍와우리83-6
41,인터넷컴퓨터게임시설제공업,03_05_05_P,3860000,CDFF2241022018000039,2018-08-21,,1,영업/정상,13,영업중,,,,,,,,경기도 부천시 오정구 고강동 321-3,"경기도 부천시 오정구 고강로92번길 52, 1층 (고강동)",14416,황금PC,2026-02-02 11:16:44,U,2026-02-04 02:40:00,,183508.651027,447314.459779572,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,48.03,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,전체이용가,,,,,성인PC방,,황금PC_경기도부천시오정구고강동321-3
351,인터넷컴퓨터게임시설제공업,03_05_05_P,3240000,CDFF2241022018000016,2018-08-10,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강동구 명일동 346-1 삼익빌딩,"서울특별시 강동구 양재대로 1576, 삼익빌딩 지하1층 (명일동)",05296,맥PC카페(MAC PC CAFE),2026-02-05 13:54:44,U,2026-02-07 02:40:00,,212605.51141151,449330.09278728,인터넷컴퓨터게임시설제공업,유통관련업,,,,477.95,,,,,,,,,,,,,,,,,,,178,,,,,,,,,맥PC카페(MACPCCAFE)_서울특별시강동구명일동346-1삼익빌딩
289,인터넷컴퓨터게임시설제공업,03_05_05_P,4610000,CDFF2241022018000006,2018-07-27,,1,영업/정상,13,영업중,,,,,,,,충청남도 예산군 예산읍 산성리 304-39 광명빌딩,"충청남도 예산군 예산읍 역전로 115, 광명빌딩",32430,어썸 플레이스 PC CAFE,2026-02-03 15:30:51,U,2026-02-06 02:40:00,,184706.05803689,354264.195988213,인터넷컴퓨터게임시설제공업,유통관련업,0.0,기타,,210.2,0.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,85,,,,,,일반주거지역,일반pc방,,어썸플레이스PCCAFE_충청남도예산군예산읍산성리304-39광명빌딩
258,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022018000028,2018-07-20,,3,폐업,3,폐업,2019-12-03,,,,,,,경기도 의정부시 의정부동 540-3,"경기도 의정부시 범골로 109, 1층 (의정부동)",11625,대박pc,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203271.009105453,470232.128195104,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,28.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,5,,,,,,,,,대박pc_경기도의정부시의정부동540-3
257,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022018000025,2018-07-17,,3,폐업,3,폐업,2019-02-28,,,,,,,경기도 의정부시 호원동 455-5,"경기도 의정부시 평화로 220, 201호 (호원동)",11710,황제pc,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,204170.147869275,467650.351569366,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,79.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,8,,,,,,,,,황제pc_경기도의정부시호원동455-5
585,인터넷컴퓨터게임시설제공업,03_05_05_P,3730000,CDFF2241022018000017,2018-07-06,2026-02-11,4,취소/말소/만료/정지/중지,31,등록취소,,,,,,,,울산광역시 울주군 온양읍 대안리 181-12 가나타운,"울산광역시 울주군 온양읍 보곡1길 13, 가나타운 1층",44977,마스터PC,2026-02-11 14:13:32,U,2026-02-13 02:40:00,,407746.523104931,214664.425382552,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,57.09,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4,,,,,,,성인PC방,,마스터PC_울산광역시울주군온양읍대안리181-12가나타운
505,인터넷컴퓨터게임시설제공업,03_05_05_P,3160000,CDFF2241022018000011,2018-06-27,,4,취소/말소/만료/정지/중지,35,직권말소,2026-02-09,,,,,,,서울특별시 구로구 고척동 43-41,"서울특별시 구로구 경인로47길 126-5, 1층 (고척동)",08218,팡팡PC,2026-02-09 17:24:25,U,2026-02-11 02:40:00,,187845.312649743,444723.379867187,인터넷컴퓨터게임시설제공업,유통관련업,0.0,기타,,99.17,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,전체이용가,,,,준공업지역,,,팡팡PC_서울특별시구로구고척동43-41
707,인터넷컴퓨터게임시설제공업,03_05_05_P,3630000,CDFF2241022018000016,2018-05-25,,3,폐업,3,폐업,2026-02-13,,,,,,,광주광역시 광산구 월계동 889-6,"광주광역시 광산구 월계로 167, 2층 (월계동)",62276,위더스PC 첨단점,2026-02-13 13:49:02,U,2026-02-15 02:40:00,,185695.296231985,190570.109018035,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,328.6,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,110,,,,,,,,,위더스PC첨단점_광주광역시광산구월계동889-6
303,인터넷컴퓨터게임시설제공업,03_05_05_P,3930000,CDFF2241022018000023,2018-05-17,,4,취소/말소/만료/정지/중지,25,영업정지,,2026-02-01,2026-03-02,,,,,경기도 안산시 상록구 본오동 874-2 송암빌딩 108호,"경기도 안산시 상록구 상록수로 40, 송암빌딩 108호 (본오동)",15532,히트PC,2026-02-03 14:42:42,U,2026-02-06 02:40:00,,187905.876022574,422259.45712136,인터넷컴퓨터게임시설제공업,유통관련업,9.0,유흥업소밀집지역,,38.95,6.0,3.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,5,,,,,,일반상업지역,성인PC방,,히트PC_경기도안산시상록구본오동874-2송암빌딩108호
692,인터넷컴퓨터게임시설제공업,03_05_05_P,4070000,CDFF2241022018000005,2018-05-11,,1,영업/정상,13,영업중,,,,,,,,경기도 이천시 창전동 464-13,경기도 이천시 애련정로103번길 47 (창전동),17370,고릴라PC,2026-02-13 10:05:20,U,2026-02-15 02:40:00,,239616.81737124,419851.104039772,인터넷컴퓨터게임시설제공업,유통관련업,1.0,기타,,33.0,1.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,5,,,,,,일반상업지역,성인PC방,,고릴라PC_경기도이천시창전동464-13
660,인터넷컴퓨터게임시설제공업,03_05_05_P,4641000,CDFF2241022018000034,2018-04-30,,1,영업/정상,13,영업중,,,,,,,,전북특별자치도 전주시 덕진구 금암동 664-15,"전북특별자치도 전주시 덕진구 권삼득로 315, 2~3층 (금암동)",54898,레벨업 PC 전북대점,2026-02-12 11:17:46,U,2026-02-14 02:40:00,,211446.307336321,260403.517106959,인터넷컴퓨터게임시설제공업,유통관련업,5.0,,,461.86,0.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,182,,,,,,일반주거지역,,,레벨업PC전북대점_전북특별자치도전주시덕진구금암동664-15
211,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022018000007,2018-04-16,,3,폐업,3,폐업,2022-07-12,,,,,,,경기도 의정부시 호원동 427-4,"경기도 의정부시 평화로 365, 지하1층 (호원동)",11705,아이비pc방,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,204158.407663875,469121.340182865,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,266.12,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,80,,,,,,,,,아이비pc방_경기도의정부시호원동427-4
644,인터넷컴퓨터게임시설제공업,03_05_05_P,3690000,CDFF2241022018000006,2018-03-27,,1,영업/정상,13,영업중,,,,,,,,울산광역시 중구 남외동 347,울산광역시 중구 곽남4길 34 (남외동),44492,두바이PC,2026-02-11 13:24:26,U,2026-02-14 02:40:00,,412329.516876784,232597.336163721,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,43.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,8,,,,,,,성인PC방,,두바이PC_울산광역시중구남외동347
570,인터넷컴퓨터게임시설제공업,03_05_05_P,3600000,CDFF2241022018000016,2018-02-23,,1,영업/정상,13,영업중,,,,,,,,광주광역시 서구 쌍촌동 988 상무시장 및 연립주택,"광주광역시 서구 쌍촌로 61, 1층 55호 (쌍촌동, 상무시장 및 연립주택)",61990,탑PC,2026-02-11 13:48:04,U,2026-02-13 02:40:00,,187558.078186172,183478.125629171,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,14.4,0.0,0.0,판매시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,4,,,,,,,성인PC방,,탑PC_광주광역시서구쌍촌동988상무시장및연립주택
989,인터넷컴퓨터게임시설제공업,03_05_05_P,4050000,CDFF2241022018000004,2018-01-19,,1,영업/정상,13,영업중,,,,,,,,경기도 용인시 기흥구 상갈동 120 1층,"경기도 용인시 기흥구 상갈로45번길 25, 1층 (상갈동)",17067,쓰리런PC,2026-02-25 13:36:44,U,2026-02-28 02:40:00,,209397.255849361,418588.688108582,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,33.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,,,,,,,,쓰리런PC_경기도용인시기흥구상갈동1201층
808,인터넷컴퓨터게임시설제공업,03_05_05_P,3910000,CDFF2241022018000004,2018-01-18,,1,영업/정상,13,영업중,,,,,,,,경기도 평택시 비전동 831-7,경기도 평택시 평택5로96번길 10 (비전동),17885,JK PC,2026-02-20 15:52:30,U,2026-02-22 02:40:00,,209921.085080245,388125.462968766,인터넷컴퓨터게임시설제공업,유통관련업,1.0,유흥업소밀집지역,,66.0,0.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,전체이용가,,,,일반상업지역,성인PC방,,JKPC_경기도평택시비전동831-7
988,인터넷컴퓨터게임시설제공업,03_05_05_P,5680000,CDFF2241022018000002,2018-01-17,,1,영업/정상,13,영업중,,,,,,,,충청남도 당진시 우두동 1406,"충청남도 당진시 우두로 14, 1층 (우두동)",31768,어른PC,2026-02-26 11:05:11,U,2026-02-28 02:40:00,,167147.160489037,377834.408893371,인터넷컴퓨터게임시설제공업,유통관련업,1.0,학교정화(상대),,19.5,1.0,0.0,기타,0.0,0.0,0.0,0.0,,,,,,,,,,,,5,,,,,,일반주거지역,성인PC,,어른PC_충청남도당진시우두동1406
412,인터넷컴퓨터게임시설제공업,03_05_05_P,3490000,CDFF2241022018000001,2018-01-12,,3,폐업,3,폐업,2026-02-06,,,,,,,인천광역시 중구 내동 7-3,인천광역시 중구 우현로67번길 25 (내동),22316,GOGO PC,2026-02-06 14:16:24,U,2026-02-08 02:40:00,,167125.881957296,441416.771718374,인터넷컴퓨터게임시설제공업,유통관련업,0.0,기타,,33.0,0.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,일반상업지역,성인PC방,,GOGOPC_인천광역시중구내동7-3
49,인터넷컴퓨터게임시설제공업,03_05_05_P,3240000,CDFF2241022017000029,2017-12-05,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강동구 천호동 289-34 크리스탈빌딩 103호,"서울특별시 강동구 상암로 62-1, 크리스탈빌딩 103호 (천호동)",05319,울라라PC,2026-02-02 09:59:02,U,2026-02-04 02:40:00,,211427.051396867,449632.305664879,인터넷컴퓨터게임시설제공업,유통관련업,,,,33.95,,,,,,,,,,,,,,,,,,,6,,,,,,,,,울라라PC_서울특별시강동구천호동289-34크리스탈빌딩103호
939,인터넷컴퓨터게임시설제공업,03_05_05_P,3470000,CDFF2241022017000039,2017-11-27,,1,영업/정상,13,영업중,,,,,,,,대구광역시 달서구 상인동 1463-12,"대구광역시 달서구 상원로 9, 1층 (상인동)",42798,빵빵PC,2026-02-25 10:30:23,U,2026-02-27 02:40:00,,338773.868548292,257840.682728378,인터넷컴퓨터게임시설제공업,유통관련업,4.0,기타,,36.04,1.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,5,,,,,,일반주거지역,성인PC방,,빵빵PC_대구광역시달서구상인동1463-12
408,인터넷컴퓨터게임시설제공업,03_05_05_P,4751000,CDFF2241022017000001,2017-11-22,,3,폐업,3,폐업,2026-02-06,,,,,,,전북특별자치도 장수군 장수읍 장수리 467-14 다세대주택,"전북특별자치도 장수군 장수읍 장수북동길 18, 1층 (다세대주택)",55632,한누리PC,2026-02-06 10:55:34,U,2026-02-08 02:40:00,,246721.222857109,238810.870494748,인터넷컴퓨터게임시설제공업,유통관련업,3.0,기타,"바둑이, 맞고, 포커",30.36,3.0,0.0,다가구용 주택(공동주택적용),0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,청소년이용불가,,,,일반주거지역,성인PC방,,한누리PC_전북특별자치도장수군장수읍장수리467-14다세대주택
546,인터넷컴퓨터게임시설제공업,03_05_05_P,5710000,CDFF2241022017000087,2017-11-16,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 흥덕구 복대동 1113,"충청북도 청주시 흥덕구 풍산로 123, 1층 (복대동)",28601,PC천국,2026-02-10 09:34:30,U,2026-02-12 02:40:00,,239602.796889884,347667.572666681,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,25.0,2.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,5,,,,,,일반주거지역,성인PC방,,PC천국_충청북도청주시흥덕구복대동1113
168,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022017000031,2017-10-23,,3,폐업,3,폐업,2021-09-27,,,,,,,경기도 의정부시 의정부동 557,"경기도 의정부시 범골로 146, 2층 (의정부동)",11653,제닉스아레나 의정부점,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203602.05381998,470363.157452633,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,242.87,2.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,,,,제닉스아레나의정부점_경기도의정부시의정부동557
845,인터넷컴퓨터게임시설제공업,03_05_05_P,3600000,CDFF2241022017000028,2017-09-28,2026-02-23,4,취소/말소/만료/정지/중지,31,등록취소,,,,,,,,광주광역시 서구 화정동 723-10,"광주광역시 서구 군분로 171, 1층 (화정동)",62047,블루PC,2026-02-23 10:50:31,U,2026-02-25 02:40:00,,189547.576301831,183124.564365739,인터넷컴퓨터게임시설제공업,유통관련업,0.0,기타,,146.52,0.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,12,,,,,,,성인PC방,,블루PC_광주광역시서구화정동723-10
33,인터넷컴퓨터게임시설제공업,03_05_05_P,5420000,CDFF2241022017000001,2017-09-28,,1,영업/정상,13,영업중,,,,,,,,경상남도 고성군 고성읍 동외리 305-2,경상남도 고성군 고성읍 성내로 149-13,52943,레전드 PC방,2026-02-02 14:59:12,U,2026-02-04 02:40:00,,320884.201347278,164663.685575058,인터넷컴퓨터게임시설제공업,유통관련업,2.0,,,295.0,1.0,1.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,118,,,,,,근린상업지역,,,레전드PC방_경상남도고성군고성읍동외리305-2
465,인터넷컴퓨터게임시설제공업,03_05_05_P,5080000,CDFF2241022017000050,2017-09-26,,3,폐업,3,폐업,2026-02-09,,,,,,,경상북도 구미시 형곡동 152-4,"경상북도 구미시 형곡로 100, 2층 (형곡동)",39298,AORUS PC방,2026-02-09 10:20:58,U,2026-02-11 02:40:00,,319870.607371279,291011.102586655,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,298.85,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,99,,,,,,,일반PC방,,AORUSPC방_경상북도구미시형곡동152-4
406,인터넷컴퓨터게임시설제공업,03_05_05_P,5080000,CDFF2241022017000049,2017-09-22,,1,영업/정상,13,영업중,,,,,,,,경상북도 구미시 옥계동 869-1,"경상북도 구미시 옥계남로 76-33, 1층 (옥계동)",39190,마카오PC,2026-02-06 14:16:07,U,2026-02-08 02:40:00,,328268.5037829,293770.952361305,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,78.54,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,,,,,,성인PC방,,마카오PC_경상북도구미시옥계동869-1
227,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022017000027,2017-09-22,2019-11-21,4,취소/말소/만료/정지/중지,31,등록취소,,,,,,,,경기도 의정부시 의정부동 508,"경기도 의정부시 신흥로239번길 39, 4층 401호 (의정부동, 보성빌딩)",11650,GO PC,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203542.951472075,470550.331287138,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,80.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,전체이용가,,,,,,,GOPC_경기도의정부시의정부동508
376,인터넷컴퓨터게임시설제공업,03_05_05_P,3930000,CDFF2241022017000053,2017-09-21,,1,영업/정상,13,영업중,,,,,,,,경기도 안산시 단원구 와동 732-6,"경기도 안산시 단원구 와동1로 19-1, 1층 (와동)",15266,라스베이거스PC,2026-02-05 15:48:36,U,2026-02-07 02:40:00,,184351.33,425827.06,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,33.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,5,,전체이용가,,,,,성인PC방,,라스베이거스PC_경기도안산시단원구와동732-6
961,인터넷컴퓨터게임시설제공업,03_05_05_P,3140000,CDFF2241022017000019,2017-09-15,,1,영업/정상,13,영업중,,,,,,,,서울특별시 양천구 신정동 889-15 103호,"서울특별시 양천구 신정중앙로19길 7, 103호 (신정동, 춘당아네시스)",07938,승리PC방,2026-02-25 16:59:39,U,2026-02-27 02:40:00,,187685.326784084,447234.539432618,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,49.4,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,8,,,,,,,,,승리PC방_서울특별시양천구신정동889-15103호
117,인터넷컴퓨터게임시설제공업,03_05_05_P,4610000,CDFF2241022017000005,2017-08-23,,1,영업/정상,13,영업중,,,,,,,,충청남도 예산군 예산읍 산성리 696,충청남도 예산군 예산읍 역전로 145-3,32429,PC CAFE NORITER,2026-02-03 15:50:21,U,2026-02-06 02:40:00,,184725.980379012,354554.713062357,인터넷컴퓨터게임시설제공업,유통관련업,3.0,유흥업소밀집지역,,326.5,2.0,0.0,근린생활시설,0.0,63.0,0.0,0.0,,,,,,,,,,,,107,,,,,,일반주거지역,일반pc방,,PCCAFENORITER_충청남도예산군예산읍산성리696
