번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조기수,다중이용업소여부,Unnamed: 44,record_key
29,세탁업,06_20_01_P,4301000,4301000-205-2005-00001,2005-01-10,,3,폐업,2,폐업,2016-06-07,,,,033 4552081,37.45,,강원특별자치도 철원군 철원읍 화지리 28-86,"강원특별자치도 철원군 철원읍 금학로 272, 1층",24007.0,산호컴퓨터세탁,2012-01-06 17:07:30,I,2026-02-03 01:35:10,일반세탁업,218792.63568444,523299.119396996,일반세탁업,1,0,1,1,0,0,,,,임대,2,0,0,1,N,,산호컴퓨터세탁_강원특별자치도철원군철원읍화지리28-86
222,세탁업,06_20_01_P,5530000,5760000-205-2005-00001,2005-01-07,,3,폐업,2,폐업,2010-03-26,,,,031 2123247,20.67,,경기도 화성시 병점구 기산동  464 (행림마을 삼성래미안 1차 상가동 107호),,,삼성래미안세탁소,2009-10-15 10:20:05,I,2026-02-04 01:35:23,일반세탁업,204261.257410647,413406.802450697,일반세탁업,0,0,0,0,0,0,,,,임대,0,0,0,1,N,,삼성래미안세탁소_경기도화성시병점구기산동464(행림마을삼성래미안1차상가동107호)
364,세탁업,06_20_01_P,5530000,5770000-205-2005-00024,2005-01-06,,3,폐업,2,폐업,2024-09-30,,,,031 2949373,40.7,,경기도 화성시 동탄구 석우동  34-5 펠리스타 1층 129호,"경기도 화성시 동탄구 큰재봉길 23-12, 펠리스타 1층 129호 (석우동)",,한림세탁소,2024-09-30 11:02:13,I,2026-02-04 01:35:23,일반세탁업,206942.766468388,412892.627852269,일반세탁업,3,1,1,1,0,0,,,,,2,0,0,0,N,,한림세탁소_경기도화성시동탄구석우동34-5펠리스타1층129호
246,세탁업,06_20_01_P,5530000,5740000-205-2004-00021,2004-12-08,,1,영업/정상,1,영업,,,,,031 3548235,45.0,,경기도 화성시 만세구 향남읍 발안리 8-1,,,대성깔끔이 세탁소,2018-05-08 15:40:31,I,2026-02-04 01:35:23,일반세탁업,190802.128,403165.683666667,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,대성깔끔이세탁소_경기도화성시만세구향남읍발안리8-1
245,세탁업,06_20_01_P,5530000,5760000-205-2004-00020,2004-11-29,,3,폐업,2,폐업,2008-11-27,,,,031 2335464,30.0,,경기도 화성시 병점구 안녕동  2 외1필지 태안성호2차아파트 상가 208호,,,성호고급세탁소,2006-11-01 00:00:00,I,2026-02-04 01:35:23,일반세탁업,202134.081408927,410882.101149512,일반세탁업,0,0,2,2,0,0,,,,임대,0,0,0,0,N,,성호고급세탁소_경기도화성시병점구안녕동2외1필지태안성호2차아파트상가208호
244,세탁업,06_20_01_P,5530000,5740000-205-2004-00019,2004-11-24,,3,폐업,2,폐업,2005-08-12,,,,031 3558688,22.0,,경기도 화성시 만세구 남양읍 남양리 2002 대광 상가 106호,,,안양세탁소,2005-08-12 00:00:00,I,2026-02-04 01:35:23,일반세탁업,185208.591894624,410292.577805098,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,안양세탁소_경기도화성시만세구남양읍남양리2002대광상가106호
243,세탁업,06_20_01_P,5530000,5740000-205-2004-00018,2004-10-21,,1,영업/정상,1,영업,,,,,031 3563627,82.5,,경기도 화성시 만세구 남양읍 남양리 1842,,,현대세탁소,2018-05-08 15:39:53,I,2026-02-04 01:35:23,일반세탁업,184302.542059493,410705.601901926,일반세탁업,0,0,0,0,1,0,,,,,0,0,0,0,N,,현대세탁소_경기도화성시만세구남양읍남양리1842
229,세탁업,06_20_01_P,5530000,5760000-205-2004-00017,2004-10-20,,3,폐업,2,폐업,2011-10-05,,,,031 2375989,29.64,,경기도 화성시 병점구 진안동  911 진안골마을주공아파트 상가동 105호,,,두리 세탁소,2005-12-29 00:00:00,I,2026-02-04 01:35:23,일반세탁업,203900.102263413,412744.918536468,일반세탁업,0,0,0,0,0,0,,,,임대,0,0,0,0,N,,두리세탁소_경기도화성시병점구진안동911진안골마을주공아파트상가동105호
228,세탁업,06_20_01_P,5530000,5760000-205-2004-00016,2004-10-18,,3,폐업,2,폐업,2018-07-23,,,,031 2325131,29.64,,경기도 화성시 병점구 병점동  859 주공4단지 가상가 102호,,,주공 세탁소,2018-07-23 21:40:38,I,2026-02-04 01:35:23,일반세탁업,203963.091998835,411714.071817644,일반세탁업,0,0,0,0,0,0,,,,임대,0,0,0,0,N,,주공세탁소_경기도화성시병점구병점동859주공4단지가상가102호
227,세탁업,06_20_01_P,5530000,5760000-205-2004-00015,2004-10-18,,1,영업/정상,1,영업,,,,,031 2251994,423.99,,경기도 화성시 병점구 송산동  153-5,경기도 화성시 병점구 화산남로 69 (송산동),,크린토피아 화성지사,2018-05-08 15:38:27,I,2026-02-04 01:35:23,일반세탁업,201413.593231601,411814.918269608,일반세탁업,0,0,0,0,0,0,,,,임대,0,0,0,1,N,,크린토피아화성지사_경기도화성시병점구송산동153-5
226,세탁업,06_20_01_P,5530000,5750000-205-2004-00014,2004-10-01,,3,폐업,2,폐업,2011-05-11,,,,031 3567406,45.0,,경기도 화성시 효행구 비봉면 양노리 264-3,,,한영세탁소,2006-10-27 00:00:00,I,2026-02-04 01:35:23,일반세탁업,188621.733194813,414909.416267173,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,한영세탁소_경기도화성시효행구비봉면양노리264-3
40,세탁업,06_20_01_P,4301000,4301000-205-2004-00003,2004-09-16,,1,영업/정상,1,영업,,,,,033 4561154,93.99,,강원특별자치도 철원군 동송읍 이평리 568-126,강원특별자치도 철원군 동송읍 금학로 90,24021.0,영광세탁공장,2013-06-04 10:00:37,I,2026-02-03 01:35:10,일반세탁업,219599.885034153,521664.924369549,일반세탁업,1,0,1,0,0,0,,,,임대,2,0,0,2,N,,영광세탁공장_강원특별자치도철원군동송읍이평리568-126
284,세탁업,06_20_01_P,5530000,5760000-205-2004-00013,2004-08-26,,1,영업/정상,1,영업,,,,,2265407,18.63,,경기도 화성시 병점구 병점동  431-55 남수원두산아파트 상가동 115호,"경기도 화성시 병점구 병점서로 34, 상가동 115호 (병점동,남수원두산아파트)",,두산세탁소,2021-03-17 14:52:08,I,2026-02-04 01:35:23,일반세탁업,203517.688160157,411534.711223119,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,1,N,,두산세탁소_경기도화성시병점구병점동431-55남수원두산아파트상가동115호
273,세탁업,06_20_01_P,5530000,5750000-205-2004-00011,2004-08-11,,1,영업/정상,1,영업,,,,,031 2241921,198.0,,경기도 화성시 효행구 배양동  69-238,경기도 화성시 효행구 융건로106번길 46-6 (배양동),,청운크린,2025-11-24 13:15:31,I,2026-02-04 01:35:23,일반세탁업,199348.525121842,412810.739035695,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,청운크린_경기도화성시효행구배양동69-238
283,세탁업,06_20_01_P,5530000,5750000-205-2004-00010,2004-08-09,,3,폐업,2,폐업,2021-01-27,,,,031 2983063,34.74,,경기도 화성시 효행구 봉담읍 상리 614 신안아파트상가 115동 107호,,,신안세탁,2021-01-27 11:48:40,I,2026-02-04 01:35:23,일반세탁업,195291.414617312,412750.42016919,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,1,N,,신안세탁_경기도화성시효행구봉담읍상리614신안아파트상가115동107호
249,세탁업,06_20_01_P,5530000,5750000-205-2004-00009,2004-08-05,,3,폐업,2,폐업,2016-06-14,,,,031 2358420,48.0,,경기도 화성시 효행구 기안동  897 기안마을풍성신미주 쇼핑타운 115호,"경기도 화성시 효행구 융건로 91 (기안동,기안마을풍성신미주 쇼핑타운 115호)",,풍성,2009-10-15 10:16:59,I,2026-02-04 01:35:23,일반세탁업,198911.780968343,413071.146531686,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,1,N,,풍성_경기도화성시효행구기안동897기안마을풍성신미주쇼핑타운115호
248,세탁업,06_20_01_P,5530000,5760000-205-2004-00008,2004-08-04,,3,폐업,2,폐업,2017-09-13,,,,031 2368564,63.84,,경기도 화성시 병점구 진안동  914-8 (뱅뱅프라자 212호),"경기도 화성시 병점구 효행로 1075-7 (진안동,(뱅뱅프라자 212호))",,나이스,2017-09-13 13:32:39,I,2026-02-04 01:35:23,일반세탁업,203794.722205901,412640.560149756,일반세탁업,0,0,0,0,0,0,,,,임대,0,0,0,0,N,,나이스_경기도화성시병점구진안동914-8(뱅뱅프라자212호)
30,세탁업,06_20_01_P,4301000,4301000-205-2004-00002,2004-07-15,,3,폐업,2,폐업,2006-01-05,,,,033 4585557,33.29,,강원특별자치도 철원군 서면 와수리 1149-7,,,블루빨래방,2005-02-11 00:00:00,I,2026-02-03 01:35:10,일반세탁업,238319.27042738,526256.921057172,일반세탁업,2,0,1,1,0,0,,,,임대,0,0,0,0,N,,블루빨래방_강원특별자치도철원군서면와수리1149-7
96,세탁업,06_20_01_P,5530000,5760000-205-2004-00007,2004-06-30,,3,폐업,2,폐업,2007-06-25,,,,031 2339733,47.52,,경기도 화성시 병점구 병점동  859 느치미마을주공아파트나상가동101호,,,파워크리닝,2004-06-30 00:00:00,I,2026-02-04 01:35:23,일반세탁업,203963.091998835,411714.071817644,일반세탁업,0,0,0,0,0,0,,,,임대,0,0,0,0,N,,파워크리닝_경기도화성시병점구병점동859느치미마을주공아파트나상가동101호
148,세탁업,06_20_01_P,5530000,5750000-205-2004-00006,2004-06-30,,1,영업/정상,1,영업,,,,,031 2398011,32.0,,경기도 화성시 효행구 기안동  897 기안 풍성신미주 쇼핑타운 103호,"경기도 화성시 효행구 융건로 91 (기안동,기안 풍성신미주 쇼핑타운 103호)",,신미주세탁소,2018-05-08 15:36:03,I,2026-02-04 01:35:23,일반세탁업,198911.780968343,413071.146531686,일반세탁업,0,0,0,0,0,0,,,,임대,0,0,0,1,N,,신미주세탁소_경기도화성시효행구기안동897기안풍성신미주쇼핑타운103호
555,세탁업,06_20_01_P,3460000,3460000-205-2004-00013,2004-05-28,,1,영업/정상,1,영업,,,,,053 781 3968,48.0,706-815,대구광역시 수성구 범물동 1384-4,대구광역시 수성구 범안로4안길 28 (범물동),42244.0,백의민족세탁소,2026-01-30 09:53:57,U,2026-02-04 11:04:37,일반세탁업,348363.847991332,258455.404360454,일반세탁업,3,0,1,1,0,0,,,,임대,0,0,0,0,N,,백의민족세탁소_대구광역시수성구범물동1384-4
147,세탁업,06_20_01_P,5530000,5760000-205-2004-00005,2004-04-28,,3,폐업,2,폐업,2008-09-05,,,,031 2245527,29.64,,경기도 화성시 병점구 병점동  850 안화동마을 상가동203호,,,콜세탁소,2008-01-18 14:54:32,I,2026-02-04 01:35:23,일반세탁업,204356.420580969,412282.286713142,일반세탁업,0,0,0,0,0,0,,,,임대,0,0,0,0,N,,콜세탁소_경기도화성시병점구병점동850안화동마을상가동203호
33,세탁업,06_20_01_P,4301000,4301000-205-2004-00001,2004-04-01,,3,폐업,2,폐업,2010-04-05,,,,033 4528280,34.24,,강원특별자치도 철원군 갈말읍 신철원리 977-11,,,하얀빨래방,2007-11-05 10:51:49,I,2026-02-03 01:35:10,일반세탁업,226938.570766736,515842.562253289,일반세탁업,1,0,1,1,0,0,,,,임대,0,0,0,0,N,,하얀빨래방_강원특별자치도철원군갈말읍신철원리977-11
146,세탁업,06_20_01_P,5530000,5740000-205-2004-00004,2004-03-22,,3,폐업,2,폐업,2010-06-25,,,,031 3558688,55.0,,경기도 화성시 만세구 남양읍 남양리 2002 대광아파트 202호,,,대광세탁소,2008-04-14 16:02:23,I,2026-02-04 01:35:23,일반세탁업,185208.591894624,410292.577805098,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,대광세탁소_경기도화성시만세구남양읍남양리2002대광아파트202호
145,세탁업,06_20_01_P,5530000,5760000-205-2004-00003,2004-03-17,,3,폐업,2,폐업,2006-10-04,,,,031 2258789,31.68,,경기도 화성시 병점구 진안동  870-5,,,세탁나라,2006-08-16 00:00:00,I,2026-02-04 01:35:23,일반세탁업,203482.100110474,412531.649753336,일반세탁업,0,0,1,1,0,0,,,,,0,0,0,0,N,,세탁나라_경기도화성시병점구진안동870-5
144,세탁업,06_20_01_P,5530000,5740000-205-2004-00002,2004-03-08,,3,폐업,2,폐업,2011-03-07,,,,031 3533864,24.0,,경기도 화성시 만세구 향남읍 발안리 295 주공아파트 가동 102,,,세종세탁소,2009-10-15 10:01:35,I,2026-02-04 01:35:23,일반세탁업,191113.461715572,403259.917886241,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,1,N,,세종세탁소_경기도화성시만세구향남읍발안리295주공아파트가동102
1,세탁업,06_20_01_P,5700000,5700000-205-2004-00006,2004-03-08,,3,폐업,2,폐업,2010-10-19,,,,031884 7408,21.0,469-811,경기도 여주시 능서면 신지리 258번지,,,뽀송이뽀소미,2004-03-23 00:00:00,I,2026-02-03 01:35:10,일반세탁업,250564.902864758,422027.195095563,일반세탁업,1,0,1,1,0,0,,,,임대,0,0,0,0,N,,뽀송이뽀소미_경기도여주시능서면신지리258번지
429,세탁업,06_20_01_P,5530000,5770000-205-2004-00022,2004-02-20,,1,영업/정상,1,영업,,,,,323 3582,40.07,,경기도 화성시 동탄구 청계동  533 시범반도유보라아이비파크 상가동 110호,"경기도 화성시 동탄구 동탄대로시범길 168, 상가동 지1층 110호 (청계동, 시범반도유보라1차)",,반도u세탁소,2018-06-07 18:29:13,I,2026-02-04 01:35:23,일반세탁업,209869.665060481,411157.253910235,일반세탁업,2,0,2,2,0,0,,,,임대,0,0,0,1,N,,반도u세탁소_경기도화성시동탄구청계동533시범반도유보라아이비파크상가동110호
182,세탁업,06_20_01_P,5530000,5760000-205-2004-00001,2004-02-16,,3,폐업,2,폐업,2018-07-23,,,,031 2220809,22.88,,경기도 화성시 병점구 병점동  485 한신B상가202-1호,,,한신세탁,2018-07-23 21:38:30,I,2026-02-04 01:35:23,일반세탁업,203751.845869047,411231.556191499,일반세탁업,0,0,2,2,0,0,,,,,0,0,0,1,N,,한신세탁_경기도화성시병점구병점동485한신B상가202-1호
51,세탁업,06_20_01_P,4950000,4950000-205-2003-00009,2003-12-16,,1,영업/정상,1,영업,,,,,061 2824292,26.92,534-821,전라남도 무안군 삼향읍 남악리 2100 남악신도시아이파크,"전라남도 무안군 삼향읍 남악2로74번길 14, 상가동 105호 (남악신도시아이파크)",58566.0,남악아이파크 세탁,2026-02-02 10:00:50,I,2026-02-04 00:20:02,일반세탁업,150224.806466716,146017.881155294,일반세탁업,3,0,1,1,0,0,,,,,0,0,0,0,N,,남악아이파크세탁_전라남도무안군삼향읍남악리2100남악신도시아이파크
531,세탁업,06_20_01_P,4800000,4800000-205-2003-00082,2003-12-16,,3,폐업,2,폐업,2026-02-02,,,,061 2824292,30.42,530-842,전라남도 목포시 용해동 975 포미타운주공2단지아파트,"전라남도 목포시 포미로 24, 포미타운주공2단지아파트 1층 105호 (용해동)",58610.0,포미세탁소,2026-02-02 09:57:09,U,2026-02-04 02:40:00,일반세탁업,144840.035605789,146905.353142242,일반세탁업,3,0,1,1,0,0,,,,,0,0,0,0,N,,포미세탁소_전라남도목포시용해동975포미타운주공2단지아파트
44,세탁업,06_20_01_P,4301000,4301000-205-2003-00003,2003-11-03,,3,폐업,2,폐업,2017-07-24,,,,033 4525169,51.68,,강원특별자치도 철원군 갈말읍 문혜리 891-3,강원특별자치도 철원군 갈말읍 태봉로 1525-1,24031.0,백성사,2017-07-24 14:56:44,I,2026-02-03 01:35:10,일반세탁업,228067.881131487,520297.151226794,일반세탁업,1,0,1,1,0,0,,,,임대,0,0,0,0,N,,백성사_강원특별자치도철원군갈말읍문혜리891-3
583,세탁업,06_20_01_P,3560000,3560000-205-2003-00022,2003-10-31,,3,폐업,2,폐업,2026-02-06,,,,032 577 3155,80.4,404-824,인천광역시 서구 석남동 468,인천광역시 서구 서달로163번길 15 (석남동),22800.0,세탁114,2026-02-06 13:46:16,U,2026-02-08 02:40:00,일반세탁업,171379.319608033,445700.066531098,일반세탁업,0,0,1,1,0,0,,,,,0,0,0,1,N,,세탁114_인천광역시서구석남동468
97,세탁업,06_20_01_P,5530000,5760000-205-2003-00015,2003-09-22,,1,영업/정상,1,영업,,,,,031 2255517,34.43,,경기도 화성시 병점구 능동 1040 (2차상가 203호),"경기도 화성시 병점구 10용사로 288 (능동,(2차상가 203호))",,우남세탁소,2018-05-08 15:35:02,I,2026-02-04 01:35:23,일반세탁업,204357.547334606,410828.572867978,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,1,N,,우남세탁소_경기도화성시병점구능동1040(2차상가203호)
608,세탁업,06_20_01_P,3350000,3350000-205-2003-00008,2003-09-18,,3,폐업,2,폐업,2026-02-11,,,,051 5828259,48.93,609-768,부산광역시 금정구 장전동 269-3 현대2차아파트 102호,"부산광역시 금정구 금강로279번길 67, 현대2차아파트 상가동 102호 (장전동)",46287.0,현대세탁,2026-02-11 10:20:16,U,2026-02-13 02:40:00,일반세탁업,389584.223084177,194835.616428647,일반세탁업,0,0,1,1,0,0,,,,,1,0,0,1,N,,현대세탁_부산광역시금정구장전동269-3현대2차아파트102호
402,세탁업,06_20_01_P,5530000,5760000-205-2003-00014,2003-08-18,,3,폐업,2,폐업,2003-10-13,,,,031 2352116,72.16,,경기도 화성시 병점구 병점동  810 주공아파트상가 지층101호,,,유림세탁,2004-04-26 00:00:00,I,2026-02-04 01:35:23,일반세탁업,203557.307480907,411769.40333843,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,유림세탁_경기도화성시병점구병점동810주공아파트상가지층101호
190,세탁업,06_20_01_P,5530000,5750000-205-2003-00012,2003-08-01,,3,폐업,2,폐업,2011-04-05,,,,031 2217536,,,경기도 화성시 효행구 기안동  121-1 외1필지,,,인터크린,2007-01-08 00:00:00,I,2026-02-04 01:35:23,일반세탁업,198635.554202969,413997.984415856,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,인터크린_경기도화성시효행구기안동121-1외1필지
106,세탁업,06_20_01_P,5530000,5760000-205-2003-00011,2003-07-16,,1,영업/정상,1,영업,,,,,031 2218323,48.82,,경기도 화성시 병점구 안녕동  158-23 1층,"경기도 화성시 병점구 효행로614번길 49, 1층 (안녕동)",,원앙실업,2019-03-29 11:42:45,I,2026-02-04 01:35:23,일반세탁업,199534.725924365,410975.745438662,일반세탁업,0,0,0,0,0,0,,,,임대,0,0,0,0,N,,원앙실업_경기도화성시병점구안녕동158-231층
105,세탁업,06_20_01_P,5530000,5760000-205-2003-00010,2003-07-08,,3,폐업,2,폐업,2003-11-13,,,,031 2061335,,,경기도 화성시 병점구 반월동  162-6,,,명인고급세탁,2003-11-13 00:00:00,I,2026-02-04 01:35:23,일반세탁업,205492.171192909,414704.4176653,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,명인고급세탁_경기도화성시병점구반월동162-6
104,세탁업,06_20_01_P,5530000,5750000-205-2003-00009,2003-06-27,,3,폐업,2,폐업,2007-01-30,,,,,52.0,,경기도 화성시 효행구 매송면 원리 174-2,,,백양세탁소,2006-10-26 00:00:00,I,2026-02-04 01:35:23,일반세탁업,189740.518231636,419595.684267424,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,백양세탁소_경기도화성시효행구매송면원리174-2
618,세탁업,06_20_01_P,4641000,4651000-205-2003-00088,2003-06-23,,1,영업/정상,1,영업,,,,,063 229 7822,36.12,,전북특별자치도 전주시 완산구 중화산동2가 401-10,전북특별자치도 전주시 완산구 중화산로 55-7 (중화산동2가),54978.0,새롬세탁소,2026-02-12 10:29:14,U,2026-02-14 02:40:00,일반세탁업,210548.106237715,257256.219863301,일반세탁업,3,0,0,1,0,0,,,,임대,0,0,0,0,N,,새롬세탁소_전북특별자치도전주시완산구중화산동2가401-10
103,세탁업,06_20_01_P,5530000,5760000-205-2003-00008,2003-06-14,,3,폐업,2,폐업,2013-01-14,,,,031 2378769,0.0,,경기도 화성시 병점구 병점동  348-4 외2필지 그린씨티204호,"경기도 화성시 병점구 병점3로 24 (병점동,외2필지 그린씨티204호)",,장원세탁,2006-08-16 00:00:00,I,2026-02-04 01:35:23,일반세탁업,203148.887865905,411762.460098087,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,장원세탁_경기도화성시병점구병점동348-4외2필지그린씨티204호
34,세탁업,06_20_01_P,4301000,4301000-205-2003-00001,2003-06-14,,3,폐업,2,폐업,2005-01-05,,,,033 4583911,0.0,,강원특별자치도 철원군 서면 와수리 1149-7,,,크린크린빨래방,2005-01-06 00:00:00,I,2026-02-03 01:35:10,일반세탁업,238319.27042738,526256.921057172,일반세탁업,1,0,1,1,0,0,,,,임대,0,0,0,0,N,,크린크린빨래방_강원특별자치도철원군서면와수리1149-7
102,세탁업,06_20_01_P,5530000,5760000-205-2003-00007,2003-05-31,,1,영업/정상,1,영업,,,,,031 2338986,0.0,,경기도 화성시 병점구 병점동  506 우남퍼스트빌3차아파트,"경기도 화성시 병점구 태안로 46, 우남퍼스트빌3차아파트 상가동 1층 109호 (병점동)",,우남화이트세탁,2018-12-12 15:38:09,I,2026-02-04 01:35:23,일반세탁업,203633.699691841,410746.743609205,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,우남화이트세탁_경기도화성시병점구병점동506우남퍼스트빌3차아파트
100,세탁업,06_20_01_P,5530000,5740000-205-2003-00006,2003-05-21,,1,영업/정상,1,영업,,,,,031 3513317,30.0,,경기도 화성시 만세구 장안면 사곡리 172-2,경기도 화성시 만세구 장안면 사랑길 15,,산호세탁,2018-05-08 15:33:10,I,2026-02-04 01:35:23,일반세탁업,183657.370001062,397071.322144087,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,산호세탁_경기도화성시만세구장안면사곡리172-2
98,세탁업,06_20_01_P,5530000,5750000-205-2003-00005,2003-04-15,,3,폐업,2,폐업,2010-04-01,,,,031 2985955,0.0,,경기도 화성시 효행구 봉담읍 상리 21-3,,,봉담세탁소,2006-10-24 00:00:00,I,2026-02-04 01:35:23,일반세탁업,195529.042545581,412905.352839546,일반세탁업,1,0,0,0,0,0,,,,임대,0,0,0,0,N,,봉담세탁소_경기도화성시효행구봉담읍상리21-3
71,세탁업,06_20_01_P,5530000,5750000-205-2003-00003,2003-03-18,,3,폐업,2,폐업,2019-10-07,,,,031 2277932,48.0,,경기도 화성시 효행구 봉담읍 유리 138-2 (2호),경기도 화성시 효행구 봉담읍 시청로 1413 ((2호)),,한양세탁소,2019-10-07 13:33:56,I,2026-02-04 01:35:23,일반세탁업,194178.945766732,408235.941855039,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,한양세탁소_경기도화성시효행구봉담읍유리138-2(2호)
69,세탁업,06_20_01_P,5530000,5760000-205-2003-00001,2003-03-17,,1,영업/정상,1,영업,,,,,031 2735523,29.7,,경기도 화성시 병점구 반월동  868 신영통 현대타운,"경기도 화성시 병점구 영통로27번길 53-8, 신영통 현대타운 상가동 1층 108호 (반월동)",,현대세탁,2018-12-12 16:28:28,I,2026-02-04 01:35:23,일반세탁업,204920.125224312,414404.800349947,일반세탁업,0,0,0,0,0,0,,,,임대,0,0,0,1,N,,현대세탁_경기도화성시병점구반월동868신영통현대타운
70,세탁업,06_20_01_P,5530000,5760000-205-2003-00002,2003-03-13,,3,폐업,2,폐업,2023-10-31,,,,031 2731737,20.3,,경기도 화성시 병점구 반월동  865-1 신영통현대아파트,"경기도 화성시 병점구 영통로61번길 10, 상가동 1층 103호 (반월동, 신영통현대아파트)",,에이스,2023-10-31 11:50:02,I,2026-02-04 01:35:23,일반세탁업,205223.077519929,414708.529913631,일반세탁업,0,0,0,0,0,0,,,,임대,0,0,0,1,N,,에이스_경기도화성시병점구반월동865-1신영통현대아파트
579,세탁업,06_20_01_P,3460000,3460000-205-2003-00001,2003-02-27,,1,영업/정상,1,영업,,,,,053 7455345,0.0,706-807,대구광역시 수성구 만촌동 777 301동 103호,"대구광역시 수성구 교학로11길 91, 301동 103호 (만촌동, 만촌2차우방타운)",42072.0,우방명품세탁,2026-02-05 10:40:32,U,2026-02-07 02:40:00,일반세탁업,349673.153842838,262445.586904505,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,1,N,,우방명품세탁_대구광역시수성구만촌동777301동103호
25,세탁업,06_20_01_P,4301000,4301000-205-1989-00001,2002-11-28,,3,폐업,2,폐업,2005-12-21,,,,033 4525133,0.0,,강원특별자치도 철원군 갈말읍 문혜리 895-9,,,문혜크리닝센타,2003-05-07 00:00:00,I,2026-02-03 01:35:10,일반세탁업,228010.250481102,520264.969022441,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,문혜크리닝센타_강원특별자치도철원군갈말읍문혜리895-9
401,세탁업,06_20_01_P,5530000,5750000-205-2002-00006,2002-08-30,,1,영업/정상,1,영업,,,,,031 2345070,,,경기도 화성시 효행구 기안동  328-1 광도와이드빌상가205,"경기도 화성시 효행구 효행로 229-9 (기안동,광도와이드빌상가205)",,광도세탁,2021-11-04 09:51:47,I,2026-02-04 01:35:23,일반세탁업,197523.050721593,413977.407632817,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,1,N,,광도세탁_경기도화성시효행구기안동328-1광도와이드빌상가205
68,세탁업,06_20_01_P,5530000,5750000-205-2002-00004,2002-08-01,,3,폐업,2,폐업,2012-04-27,,,,031 2974752,0.0,,경기도 화성시 효행구 봉담읍 수영리 647-4 상가동 105호,"경기도 화성시 효행구 봉담읍 삼천병마로 1315, 상가동 105호",,동남크린아트,2006-10-24 00:00:00,I,2026-02-04 01:35:23,일반세탁업,195610.5412861,413416.432143062,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,동남크린아트_경기도화성시효행구봉담읍수영리647-4상가동105호
72,세탁업,06_20_01_P,5530000,5740000-205-2002-00002,2002-04-15,,3,폐업,2,폐업,2025-12-09,,,,031 3568874,0.0,,경기도 화성시 만세구 남양읍 남양리 415,,,우림세탁소,2025-12-09 10:50:06,I,2026-02-04 01:35:23,일반세탁업,182519.321184982,411375.338723355,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,1,N,,우림세탁소_경기도화성시만세구남양읍남양리415
41,세탁업,06_20_01_P,4301000,4301000-205-2001-00003,2001-11-13,,3,폐업,2,폐업,2013-08-14,,,,033 4582758,40.44,,강원특별자치도 철원군 서면 와수리 943-32,강원특별자치도 철원군 서면 와수로 208,24058.0,그린세탁소빨래방,2013-04-02 09:48:20,I,2026-02-03 01:35:10,일반세탁업,238552.008345011,526547.869150632,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,그린세탁소빨래방_강원특별자치도철원군서면와수리943-32
15,세탁업,06_20_01_P,4301000,4301000-205-2001-00002,2001-09-11,,3,폐업,2,폐업,2014-12-17,,,,03304553711,30.0,,강원특별자치도 철원군 동송읍 이평리 680-39,강원특별자치도 철원군 동송읍 금학로210번길 7-9,24015.0,크린크린빨래방,2013-12-23 10:42:49,I,2026-02-03 01:35:10,일반세탁업,219130.813649704,522804.139914883,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,크린크린빨래방_강원특별자치도철원군동송읍이평리680-39
