번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),제조구분명,사업장부지용도구분명,Unnamed: 30,record_key
295,고압가스업,09_28_05_P,3360000,2012336010502100003,2012-11-13,,1,영업/정상,1,영업중,,,,,,,,부산광역시 강서구 송정동 1481-1,부산광역시 강서구 녹산산단17로 8 (송정동),,(주)삼락열처리,2026-02-12 09:18:38,I,2026-02-14 00:20:02,제조,366237.797897747,179123.608099425,일반,공업용,,(주)삼락열처리_부산광역시강서구송정동1481-1
222,고압가스업,09_28_05_P,5250000,2012525007302100001,2012-10-10,,3,폐업,3,폐업,2026-02-09,,,,,24.0,,경상북도 울진군 기성면 기성리 4-1,,,보고수산,2026-02-09 17:33:25,U,2026-02-11 02:40:00,저장소,418998.956339043,370478.281640369,,전기타,,보고수산_경상북도울진군기성면기성리4-1
90,고압가스업,09_28_05_P,4810000,2012481024102200005,2012-10-08,,1,영업/정상,1,영업중,,,,,,,,,전라남도 여수시 여수산단2로 223-40 (화치동),,(주)동성케미컬,2026-02-04 10:32:07,U,2026-02-06 02:40:00,제조,259410.764186072,146400.184732033,냉동,,,(주)동성케미컬_
89,고압가스업,09_28_05_P,4830000,2012483013702100002,2012-07-16,,1,영업/정상,1,영업중,,,,,,,,전라남도 나주시 빛가람동 219 우정정보관리원,"전라남도 나주시 정보화길 1, 우정정보관리원 (빛가람동)",58323.0,우정정보관리원,2026-02-03 15:52:06,U,2026-02-06 02:40:00,제조,181257.507824582,169486.258340152,냉동,,,우정정보관리원_전라남도나주시빛가람동219우정정보관리원
137,고압가스업,09_28_05_P,4060000,2012406029202100003,2012-05-11,,1,영업/정상,1,영업중,,,,,,,,경기도 파주시 월롱면 덕은리 파주LCD산업단지,경기도 파주시 월롱면 엘지로 245,,엘지디스플레이(R&D동),2026-02-04 09:25:10,U,2026-02-06 02:40:00,저장소,179032.627208376,478868.080217206,,공업용,,엘지디스플레이(R&D동)_경기도파주시월롱면덕은리파주LCD산업단지
138,고압가스업,09_28_05_P,4060000,2012406029202100004,2012-05-11,,1,영업/정상,1,영업중,,,,,,,,경기도 파주시 조리읍 봉일천리 73-6,경기도 파주시 조리읍 팔학골길 148-43,10939.0,"현대오토에버(R407C, R-134a, R-134a)",2026-02-03 12:01:34,U,2026-02-06 02:40:00,제조,185038.523388779,470452.103241978,냉동,기타,,"현대오토에버(R407C,R-134a,R-134a)_경기도파주시조리읍봉일천리73-6"
202,고압가스업,09_28_05_P,5370000,2012537016502100004,2012-05-08,,1,영업/정상,1,영업중,,,,2022-10-01,,,,경상남도 거제시 사등면 성포리 21-4,,,디케이주식회사,2026-02-08 08:56:35,U,2026-02-10 02:40:00,저장소,339788.051691142,159130.395425509,,공업용,,디케이주식회사_경상남도거제시사등면성포리21-4
312,고압가스업,09_28_05_P,4000000,2012400012502200002,2012-03-26,,1,영업/정상,1,영업중,,,,,,,,경기도 오산시 오산동 736,경기도 오산시 오산로 149 (오산동),,한화호텔앤드리조트(주),2026-02-12 11:15:06,U,2026-02-14 02:40:00,제조,205912.898384165,404249.209315327,냉동,공업용,,한화호텔앤드리조트(주)_경기도오산시오산동736
62,고압가스업,09_28_05_P,5680000,2011463009802100010,2011-12-09,,1,영업/정상,1,영업중,,,,,,,,충청남도 당진시 송산면 동곡리 산 1 현대하이스코(주),"충청남도 당진시 송산면 북부산업로 1526, 현대하이스코(주)",31718.0,현대제철(주),2026-01-30 11:15:52,U,2026-02-04 11:04:37,저장소,172740.303683817,387117.070226671,,,,현대제철(주)_충청남도당진시송산면동곡리산1현대하이스코(주)
33,고압가스업,09_28_05_P,4060000,2011406011002100014,2011-11-23,,2,휴업,2,휴업,,2025-02-03,2027-02-02,,,,,경기도 파주시 다율동 980,,,한국지역난방공사 파주지사,2026-02-02 17:52:58,U,2026-02-04 02:40:00,제조,,,냉동,기타,,한국지역난방공사파주지사_경기도파주시다율동980
106,고압가스업,09_28_05_P,4080000,2011408014102100008,2011-11-14,,1,영업/정상,1,영업중,,,,,,,,경기도 안성시 양성면 이현리 255-1,,,(주)라셋,2026-02-03 10:44:13,U,2026-02-06 02:40:00,제조,218471.043397609,398486.9192394,냉동,,,(주)라셋_경기도안성시양성면이현리255-1
136,고압가스업,09_28_05_P,4060000,2011406011002100013,2011-10-18,,1,영업/정상,1,영업중,,,,,,,,경기도 파주시 조리읍 봉일천리 73-6,경기도 파주시 조리읍 팔학골길 148-43,,현대오토에버(주),2026-02-03 12:01:47,U,2026-02-06 02:40:00,저장소,185038.523388779,470452.103241978,,기타,,현대오토에버(주)_경기도파주시조리읍봉일천리73-6
317,고압가스업,09_28_05_P,3910000,2011391025102200005,2011-10-04,,1,영업/정상,1,영업중,,,,,,9966.0,,경기도 평택시 포승읍 도곡리 1208-7,경기도 평택시 포승읍 평택항로268번길 106,,주식회사 애밀럼시스템코리아,2026-02-12 15:15:15,U,2026-02-14 02:40:00,제조,186500.324551681,387123.405289714,냉동,공업용,,주식회사애밀럼시스템코리아_경기도평택시포승읍도곡리1208-7
35,고압가스업,09_28_05_P,6520000,2011652001602100002,2011-09-27,,1,영업/정상,1,영업중,,,,,,,,제주특별자치도 서귀포시 성산읍 고성리 127-3 Aqua Planet Jeju,"제주특별자치도 서귀포시 성산읍 섭지코지로 95, Aqua Planet Jeju",63642.0,㈜제주해양과학관,2026-01-30 11:34:05,U,2026-02-04 11:04:37,제조,193154.620510282,-7084.53945659712,냉동,업무용,,㈜제주해양과학관_제주특별자치도서귀포시성산읍고성리127-3AquaPlanetJeju
284,고압가스업,09_28_05_P,5420000,2011542007902100002,2011-08-05,,1,영업/정상,1,영업중,,,,,,,,경상남도 고성군 상리면 부포리 384-1,,,주식회사 범우,2026-02-11 17:55:16,U,2026-02-13 02:40:00,저장소,313025.240510251,167240.114688247,,공업용,,주식회사범우_경상남도고성군상리면부포리384-1
119,고압가스업,09_28_05_P,4781000,2011478008502100002,2011-07-25,,1,영업/정상,1,영업중,,2022-11-01,2023-11-01,2013-10-01,,,,전북특별자치도 고창군 심원면 월산리,전북특별자치도 고창군 심원면 마산길 67,,마산양만,2026-02-04 17:36:30,U,2026-02-06 02:40:00,저장소,158918.110870821,225033.812542504,,,,마산양만_전북특별자치도고창군심원면월산리
127,고압가스업,09_28_05_P,4701000,2011470011402200003,2011-05-25,,2,휴업,2,휴업,,2026-02-06,2027-02-05,,,,,전북특별자치도 남원시 송동면 신평리 828-1 (C동 건조실),,,제너럴바이오주식회사,2026-02-04 15:20:30,U,2026-02-06 02:40:00,제조,229431.329292451,206495.712977306,냉동,,,제너럴바이오주식회사_전북특별자치도남원시송동면신평리828-1(C동건조실)
41,고압가스업,09_28_05_P,3630000,2011363015302100019,2011-03-31,,1,영업/정상,1,영업중,,,,,,,,광주광역시 광산구 월전동 1036,광주광역시 광산구 평동산단로62번길 25 (월전동),62453.0,에이에스티(주),2026-01-30 18:08:47,U,2026-02-04 11:04:37,제조,179429.315224719,179624.724600922,일반,공업용,,에이에스티(주)_광주광역시광산구월전동1036
108,고압가스업,09_28_05_P,5060000,2011506010202100004,2011-03-28,,1,영업/정상,1,영업중,,,,,,,,경상북도 김천시 어모면 남산리 1884 코오롱생명과학(주),"경상북도 김천시 어모면 산업단지2로 77, 코오롱생명과학(주)",39536.0,코오롱생명과학(주) 김천제2공장,2026-02-04 15:23:40,U,2026-02-06 02:40:00,저장소,301155.502755659,296501.466374987,,공업용,,코오롱생명과학(주)김천제2공장_경상북도김천시어모면남산리1884코오롱생명과학(주)
60,고압가스업,09_28_05_P,3400000,2002340002502100005,2011-03-03,,1,영업/정상,1,영업중,,,,,,,,부산광역시 기장군 정관면 예림리 940-20,부산광역시 기장군 정관면 농공길 27,,동보체인공업 주식회사,2026-01-30 14:36:52,U,2026-02-04 11:04:37,저장소,399460.32047495,204966.986635261,일반,지정되지않음,,동보체인공업주식회사_부산광역시기장군정관면예림리940-20
157,고압가스업,09_28_05_P,5350000,2003535010102100006,2011-02-01,,1,영업/정상,1,영업중,,,,,,,,경상남도 김해시 어방동 1050-2,경상남도 김해시 분성로557번길 22 (어방동),,(주)삼락열처리 김해지점,2026-02-05 19:48:55,U,2026-02-07 02:40:00,저장소,373516.513214564,194832.96311962,일반,공업용,,(주)삼락열처리김해지점_경상남도김해시어방동1050-2
92,고압가스업,09_28_05_P,5530000,2005553012202100014,2011-01-25,,1,영업/정상,1,영업중,,,,,,,,경기도 화성시 병점구 반월동  948,경기도 화성시 병점구 삼성전자로 1 (반월동),18448.0,삼성전자(주)화성사업장(저장소 78호),2026-02-04 09:47:29,U,2026-02-06 02:40:00,저장소,205820.890952409,413028.454932076,일반,기타,,삼성전자(주)화성사업장(저장소78호)_경기도화성시병점구반월동948
313,고압가스업,09_28_05_P,4000000,2008400005002200001,2011-01-21,,1,영업/정상,1,영업중,,,,,,4247.0,,경기도 오산시 누읍동 96-2,경기도 오산시 황새로149번길 3 (누읍동),,(주)후레쉬 서브,2026-02-12 13:05:53,U,2026-02-14 02:40:00,제조,205353.69250965,404166.479170274,냉동,공업용,,(주)후레쉬서브_경기도오산시누읍동96-2
360,고압가스업,09_28_05_P,5570000,2006557002102100002,2011-01-17,,1,영업/정상,1,영업중,,,,,,,,충청북도 증평군 증평읍 용강리 532-1,충청북도 증평군 증평읍 내룡길 36,,아비코테크(주),2026-02-14 15:09:24,U,2026-02-16 02:40:00,제조,254438.681095646,364070.093582721,냉동,공업기타,,아비코테크(주)_충청북도증평군증평읍용강리532-1
357,고압가스업,09_28_05_P,5080000,2002508010802100004,2011-01-13,,1,영업/정상,1,영업중,,,,,,,,경상북도 구미시 시미동 164-2,경상북도 구미시 3공단3로 132-11 (시미동),,에스케이실트론주식회사(3),2026-02-13 08:56:47,U,2026-02-15 02:40:00,저장소,327161.702369031,289128.734011747,일반,공업용,,에스케이실트론주식회사(3)_경상북도구미시시미동164-2
100,고압가스업,09_28_05_P,5200000,2010520005702100001,2011-01-07,,1,영업/정상,1,영업중,,,,,,,,경상북도 고령군 다산면 송곡리 1748,경상북도 고령군 다산면 다산산단로 228,40113.0,(주)평화발레오,2026-02-03 15:07:15,U,2026-02-06 02:40:00,저장소,324200.542092804,256135.052001797,,,,(주)평화발레오_경상북도고령군다산면송곡리1748
178,고압가스업,09_28_05_P,4490000,2001449013102200002,2010-12-20,,3,폐업,3,폐업,2026-02-05,,,,,,,충청남도 천안시 동남구 동면 화덕리 319-6,충청남도 천안시 동남구 동면 화복로 551,,(주)마니커 천안지점,2026-02-06 10:16:03,I,2026-02-08 00:20:01,제조,236305.567791764,362794.786604209,냉동,공업기타,,(주)마니커천안지점_충청남도천안시동남구동면화덕리319-6
11,고압가스업,09_28_05_P,4810000,2000481001902120327,2010-12-18,,1,영업/정상,1,영업중,,,,,,,,전라남도 여수시 중흥동 172,,,롯데케미칼(주) 여수1공장,2026-02-02 15:11:12,U,2026-02-04 02:40:00,제조,261749.760648693,147793.023712319,특정,주상나지,,롯데케미칼(주)여수1공장_전라남도여수시중흥동172
285,고압가스업,09_28_05_P,3530000,1996353001202100003,2010-12-09,,1,영업/정상,1,영업중,,,,,,,,인천광역시 남동구 고잔동 693-1 남동공단(123B/2L),,,엘티메탈(주),2026-02-11 09:02:33,U,2026-02-13 02:40:00,저장소,172552.94666333,432789.504927455,일반,주상나지,,엘티메탈(주)_인천광역시남동구고잔동693-1남동공단(123B/2L)
349,고압가스업,09_28_05_P,4420000,2010442007302100001,2010-11-17,,3,폐업,3,폐업,2026-02-13,,,,,,,충청북도 보은군 내북면 염둔리 111,충청북도 보은군 내북면 회인내북로 857,28906.0,한화에어로스페이스(주),2026-02-13 13:18:00,U,2026-02-15 02:40:00,제조,256842.084471295,340788.122749375,일반,기타,,한화에어로스페이스(주)_충청북도보은군내북면염둔리111
91,고압가스업,09_28_05_P,4810000,2010481023102100003,2010-09-16,,1,영업/정상,1,영업중,,,,,,,,전라남도 여수시 주삼동 637,전라남도 여수시 삼동로 27-9 (주삼동),,(주)이일,2026-02-04 10:59:41,U,2026-02-06 02:40:00,제조,259716.023167032,144828.18539082,특정,공업용,,(주)이일_전라남도여수시주삼동637
70,고압가스업,09_28_05_P,4530000,1987453011602140271,2010-08-31,,1,영업/정상,1,영업중,,,,,,2428366.0,,충청남도 서산시 대산읍 대죽리 640-6,충청남도 서산시 대산읍 평신2로 182,,에이치디현대오일뱅크(주),2026-01-30 15:43:46,U,2026-02-04 11:04:37,제조,146750.772940643,389608.240106041,특정,주상용,,에이치디현대오일뱅크(주)_충청남도서산시대산읍대죽리640-6
77,고압가스업,09_28_05_P,5710000,1989436000902100001,2010-08-20,,3,폐업,3,폐업,2026-02-03,,,,,,,충청북도 청주시 흥덕구 송정동 1-8,충청북도 청주시 흥덕구 백봉로72번길 21 (송정동),,롯데네슬레코리아(주),2026-02-03 15:42:56,I,2026-02-06 00:20:02,제조,239674.989769073,349692.722148101,냉동,주상용,,롯데네슬레코리아(주)_충청북도청주시흥덕구송정동1-8
253,고압가스업,09_28_05_P,4301000,2000430005502100001,2010-08-18,,1,영업/정상,1,영업중,,,,,,,,강원특별자치도 철원군 동송읍 이평리 676-1 5통,강원특별자치도 철원군 동송읍 금학로218번길 16,,안전가스,2026-02-10 16:52:53,U,2026-02-12 02:40:00,판매,219176.881536237,522865.629205694,일반,주거용,,안전가스_강원특별자치도철원군동송읍이평리676-15통
333,고압가스업,09_28_05_P,3560000,2010356006802100002,2010-08-06,,1,영업/정상,1,영업중,,,,,,,,인천광역시 서구 오류동 1619-1,인천광역시 서구 누리로 39 (오류동),22666.0,(주)SIMPAC ENG,2026-02-13 13:08:11,U,2026-02-15 02:40:00,저장소,165155.86783317,454365.447563849,,,,(주)SIMPACENG_인천광역시서구오류동1619-1
139,고압가스업,09_28_05_P,4070000,1986407001702100050,2010-08-04,,1,영업/정상,1,영업중,,,,,,,,경기도 이천시 부발읍 아미리 산 136-1,경기도 이천시 부발읍 경충대로 2091,,SK하이닉스(주),2026-02-04 09:39:34,U,2026-02-06 02:40:00,저장소,243104.079290009,416797.645145138,일반,특수토지,,SK하이닉스(주)_경기도이천시부발읍아미리산136-1
269,고압가스업,09_28_05_P,3700000,1980370000902100001,2010-08-02,,1,영업/정상,1,영업중,,,,,,,,울산광역시 남구 고사동 55,울산광역시 남구 용잠로 255 (고사동),,에스케이피아이씨글로벌(주),2026-02-10 15:59:12,U,2026-02-12 02:40:00,제조,414093.894921012,224567.933807829,특정,주.상복합용,,에스케이피아이씨글로벌(주)_울산광역시남구고사동55
343,고압가스업,09_28_05_P,5400000,2006540000902100002,2010-06-23,,1,영업/정상,1,영업중,,,,,,,,경상남도 함안군 칠서면 태곡리 140-1 삼영엠텍(주),"경상남도 함안군 칠서면 삼칠로 631-35, 삼영엠텍(주)",52009.0,삼영엠텍(주),2026-02-13 09:12:27,U,2026-02-15 02:40:00,저장소,335706.912519984,205851.822413047,일반,공업용,,삼영엠텍(주)_경상남도함안군칠서면태곡리140-1삼영엠텍(주)
323,고압가스업,09_28_05_P,3910000,2002391009302200008,2010-06-21,,1,영업/정상,1,영업중,,,,,,,,경기도 평택시 칠괴동 580,경기도 평택시 동삭로 455-12 (칠괴동),17749.0,케이지모빌리티 주식회사,2026-02-13 16:50:51,I,2026-02-15 00:20:02,제조,208127.801360389,392250.102828683,냉동,공업용,,케이지모빌리티주식회사_경기도평택시칠괴동580
23,고압가스업,09_28_05_P,5020000,2007503003202100008,2010-06-18,,1,영업/정상,1,영업중,,,,,,,,경상북도 포항시 남구 오천읍 문덕리 1350-1,경상북도 포항시 남구 오천읍 송덕로212번길 58,,(주)신화테크,2026-02-02 14:13:44,U,2026-02-04 02:40:00,저장소,415343.326714151,274996.881333068,,공업용,,(주)신화테크_경상북도포항시남구오천읍문덕리1350-1
281,고압가스업,09_28_05_P,5350000,2010535016402100038,2010-06-15,,1,영업/정상,1,영업중,,,,,,,,경상남도 김해시 생림면 생철리 238-1,경상남도 김해시 생림면 마사로 29,50800.0,(주)우진가스텍,2026-02-11 18:02:21,U,2026-02-13 02:40:00,판매,368235.815794981,206844.09617616,,,,(주)우진가스텍_경상남도김해시생림면생철리238-1
223,고압가스업,09_28_05_P,5420000,2006542000802100004,2010-06-04,,1,영업/정상,1,영업중,,,,,,,,경상남도 고성군 고성읍 대평리 11,경상남도 고성군 고성읍 남해안대로 2771,,오뚜기SF주식회사,2026-02-09 17:10:41,U,2026-02-11 02:40:00,제조,321022.42882226,166415.218293698,냉동,공업용,,오뚜기SF주식회사_경상남도고성군고성읍대평리11
32,고압가스업,09_28_05_P,3730000,1987373001102200021,2010-05-28,,1,영업/정상,1,영업중,,,,,,,,울산광역시 울주군 온산읍 화산리 876,울산광역시 울주군 온산읍 공단로 341,,한국유미코아촉매,2026-02-02 11:31:23,U,2026-02-04 02:40:00,제조,412145.812476748,217336.900179219,냉동,지정되지않음,,한국유미코아촉매_울산광역시울주군온산읍화산리876
65,고압가스업,09_28_05_P,5680000,2009463008002100006,2010-05-24,,1,영업/정상,1,영업중,,,,,,,,충청남도 당진시 송산면 가곡리 454 외 550필지,충청남도 당진시 송산면 북부산업로 1526 (외 550필지),,현대제철(주) <일관제철소 화성공장 내>,2026-01-30 11:15:38,U,2026-02-04 11:04:37,제조,172451.492660275,387977.817852019,냉동,,,현대제철(주)<일관제철소화성공장내>_충청남도당진시송산면가곡리454외550필지
12,고압가스업,09_28_05_P,4810000,2000481001902120316,2010-05-20,,1,영업/정상,1,영업중,,,,,,,,전라남도 여수시 화치동 373-15,전라남도 여수시 여수산단2로 284 (화치동),,한국바스프(주),2026-02-02 15:02:04,U,2026-02-04 02:40:00,제조,259833.951482158,146758.561267662,특정,,,한국바스프(주)_전라남도여수시화치동373-15
232,고압가스업,09_28_05_P,4681000,2009468022702200003,2010-04-23,,2,휴업,2,휴업,,2026-01-06,2027-01-05,,,,,전북특별자치도 익산시 팔봉동 887,,,(주)한솔홈데코 익산공장,2026-02-09 10:33:09,U,2026-02-11 02:40:00,제조,201604.914769375,273149.377719429,냉동,,,(주)한솔홈데코익산공장_전북특별자치도익산시팔봉동887
5,고압가스업,09_28_05_P,3500000,1997350000902100008,2010-04-15,,1,영업/정상,1,영업중,,,,,,,,인천광역시 동구 송현동 1-670 (기술연구소),인천광역시 동구 중봉대로 63 (송현동),,현대제철(주),2026-02-01 16:54:28,U,2026-02-03 02:40:00,제조,167961.623195239,443084.120976229,냉동,주상나지,,현대제철(주)_인천광역시동구송현동1-670(기술연구소)
257,고압가스업,09_28_05_P,3530000,1993353001202100025,2010-04-08,,1,영업/정상,1,영업중,,,,,,,,인천광역시 남동구 논현동 111-179,인천광역시 남동구 포구로 5 (논현동),,경인특수가스,2026-02-10 09:06:29,U,2026-02-12 02:40:00,판매,176851.649265437,433079.207708675,일반,주상기타,,경인특수가스_인천광역시남동구논현동111-179
38,고압가스업,09_28_05_P,4191000,1993419007902100001,2010-04-07,,1,영업/정상,1,영업중,,,,,,,,강원특별자치도 원주시 문막읍 반계리 2238,강원특별자치도 원주시 문막읍 문막공단길 108,,(주)대우에스티,2026-01-30 15:56:17,U,2026-02-04 11:04:37,저장소,270801.453997758,421264.023748289,일반,주상나지,,(주)대우에스티_강원특별자치도원주시문막읍반계리2238
355,고압가스업,09_28_05_P,3220000,2003322008302100003,2010-04-01,,1,영업/정상,1,영업중,,,,,,,,서울특별시 강남구 역삼동 735-3,서울특별시 강남구 테헤란로 134 (역삼동),,(주)큐에스원,2026-02-13 10:08:26,U,2026-02-15 02:40:00,제조,202900.590297224,444136.728684457,일반,상업.업무용,,(주)큐에스원_서울특별시강남구역삼동735-3
43,고압가스업,09_28_05_P,3000000,2010300012902100002,2010-03-26,,1,영업/정상,1,영업중,,,,,,,,서울특별시 종로구 신문로2가 92 LX광화문빌딩,"서울특별시 종로구 새문안로 58, LX광화문빌딩 (신문로2가)",3184.0,주식회사 엘엑스홀딩스,2026-01-30 09:12:53,U,2026-02-04 11:04:37,제조,197413.260397461,451896.027279239,냉동,,,주식회사엘엑스홀딩스_서울특별시종로구신문로2가92LX광화문빌딩
302,고압가스업,09_28_05_P,4810000,2008481021202100002,2010-03-10,,1,영업/정상,1,영업중,,,,,,,,전라남도 여수시 중흥동 750-15 티케이지일렘(주),"전라남도 여수시 산단중앙로 419-13, 티케이지일렘(주) (중흥동)",59613.0,티케이지일렘(주),2026-02-12 21:03:49,U,2026-02-14 02:40:00,제조,261679.043854907,148784.966160951,특정,공업용,,티케이지일렘(주)_전라남도여수시중흥동750-15티케이지일렘(주)
141,고압가스업,09_28_05_P,3910000,2001391009302140030,2010-03-02,,2,휴업,2,휴업,,2026-02-19,2027-02-18,,,13253.0,,경기도 평택시 포승읍 만호리 583-1,경기도 평택시 포승읍 평택항로156번길 61,,삼영전자공업(주) 포승1공장,2026-02-04 16:52:40,U,2026-02-06 02:40:00,제조,186541.481386533,386091.005339145,냉동,주.상복합용,,삼영전자공업(주)포승1공장_경기도평택시포승읍만호리583-1
68,고압가스업,09_28_05_P,5680000,2008463008002100015,2010-02-17,,1,영업/정상,1,영업중,,,,,,,,충청남도 당진시 송악읍 고대리 167-32,충청남도 당진시 송악읍 북부산업로 1480,,현대제철(주) <일관제철소>,2026-01-30 11:15:09,U,2026-02-04 11:04:37,저장소,175667.163275009,386853.34778612,,,,현대제철(주)<일관제철소>_충청남도당진시송악읍고대리167-32
67,고압가스업,09_28_05_P,5680000,2009463008002100001,2009-12-31,,1,영업/정상,1,영업중,,,,,,,,충청남도 당진시 송악읍 고대리 167-32,충청남도 당진시 송악읍 북부산업로 1480,,"현대제철(주) <일관제철 소결 1,2,3공장 >",2026-01-30 11:16:19,U,2026-02-04 11:04:37,저장소,175667.163275009,386853.34778612,,,,"현대제철(주)<일관제철소결1,2,3공장>_충청남도당진시송악읍고대리167-32"
326,고압가스업,09_28_05_P,3430000,2000343001002100002,2009-12-24,,1,영업/정상,1,영업중,,,,,,,,대구광역시 서구 이현동 42-91,대구광역시 서구 와룡로100길 54 (이현동),,경북산소(주),2026-02-13 11:29:26,U,2026-02-15 02:40:00,제조,339535.783841121,265201.318290171,충전,주.상복합용,,경북산소(주)_대구광역시서구이현동42-91
69,고압가스업,09_28_05_P,4530000,2008453017402100006,2009-12-09,,1,영업/정상,1,영업중,,,,,,19831.0,,충청남도 서산시 대산읍 독곳리 123-35,충청남도 서산시 대산읍 독곶1로 52-3,,창신화학(주),2026-01-30 15:44:37,U,2026-02-04 11:04:37,제조,144175.284494278,388093.480176556,일반,공업용,,창신화학(주)_충청남도서산시대산읍독곳리123-35
111,고압가스업,09_28_05_P,4080000,2009408014102200007,2009-11-05,,3,폐업,3,폐업,2026-01-27,,,,,1154321.0,,경기도 안성시 삼죽면 진촌리 632-18 동아방송예술대학,경기도 안성시 삼죽면 동아예대길 47 (동아방송예술대학),,동아방송예술대학,2026-02-04 09:42:59,U,2026-02-06 02:40:00,제조,231841.251836724,395274.139053432,냉동,기타,,동아방송예술대학_경기도안성시삼죽면진촌리632-18동아방송예술대학
254,고압가스업,09_28_05_P,3930000,2002393011002100006,2009-10-18,,2,휴업,2,휴업,,2026-02-09,9999-12-31,,,,,경기도 안산시 단원구 고잔동 707-2,경기도 안산시 단원구 광덕대로 175 (고잔동),,홈플러스(주) 안산고잔점,2026-02-10 10:45:10,U,2026-02-12 02:40:00,제조,184766.070784522,423338.223688148,냉동,상업용,,홈플러스(주)안산고잔점_경기도안산시단원구고잔동707-2
190,고압가스업,09_28_05_P,4080000,2009408014102200006,2009-07-28,,1,영업/정상,1,영업중,,,,,,1154321.0,,경기도 안성시 삼죽면 진촌리 633-18 동아방송예술대학,"경기도 안성시 삼죽면 동아예대길 47, 동아방송예술대학교",17516.0,동아방송예술대학교,2026-02-06 16:08:06,U,2026-02-08 02:40:00,제조,232175.182103753,395127.622355636,냉동,기타,,동아방송예술대학교_경기도안성시삼죽면진촌리633-18동아방송예술대학
252,고압가스업,09_28_05_P,3740000,2001374001102100005,2009-07-14,,1,영업/정상,1,영업중,,,,,,10.0,,경기도 수원시 권선구 권선동 1189,경기도 수원시 권선구 경수대로 270 (권선동),,(주)대원고속,2026-02-10 18:10:35,U,2026-02-12 02:40:00,제조,201782.733115582,416501.699707548,냉동,기타,,(주)대원고속_경기도수원시권선구권선동1189
58,고압가스업,09_28_05_P,3380000,2009338006202100001,2009-06-17,,1,영업/정상,1,영업중,,,,,,22805.0,,부산광역시 수영구 망미동 195-1,부산광역시 수영구 구락로 137 (망미동),,(주)코스트코 코리아 부산점,2026-01-30 16:46:47,U,2026-02-04 11:04:37,제조,392622.306077375,188645.622106447,냉동,상업용,,(주)코스트코코리아부산점_부산광역시수영구망미동195-1
328,고압가스업,09_28_05_P,4810000,2001481001902100001,2009-05-29,,1,영업/정상,1,영업중,,,,,,,,전라남도 여수시 오천동 174-4 ㈜유진,"전라남도 여수시 망양로 514-19, ㈜유진 (오천동)",59621.0,(주)유진 2공장,2026-02-13 17:00:32,U,2026-02-15 02:40:00,제조,268980.386351703,143938.522516294,냉동,공업용,,(주)유진2공장_전라남도여수시오천동174-4㈜유진
183,고압가스업,09_28_05_P,3020000,2002302007402100001,2009-05-25,,1,영업/정상,1,영업중,,,,,,,,서울특별시 용산구 한강로2가 191,서울특별시 용산구 한강대로 92 (한강로2가),,(주)엘에스네트웍스,2026-02-06 16:46:49,U,2026-02-08 02:40:00,제조,197099.381481836,447328.548832245,냉동,상업.업무용,,(주)엘에스네트웍스_서울특별시용산구한강로2가191
37,고압가스업,09_28_05_P,5020000,1995503003202140003,2009-05-15,,1,영업/정상,1,영업중,,,,,,,,경상북도 포항시 남구 장흥동 1857,경상북도 포항시 남구 철강로314번길 36 (장흥동),,현대제철주식회사,2026-01-30 17:21:45,U,2026-02-04 11:04:37,저장소,413713.259569053,277711.202757539,일반,주상용,,현대제철주식회사_경상북도포항시남구장흥동1857
195,고압가스업,09_28_05_P,3700000,2009370005302200001,2009-04-20,,1,영업/정상,1,영업중,,,,,,,,울산광역시 남구 상개동 724,울산광역시 남구 상개로 81 (상개동),,애경바이오팜(주),2026-02-06 13:17:16,U,2026-02-08 02:40:00,제조,410073.458365525,223976.078777465,냉동,공업용,,애경바이오팜(주)_울산광역시남구상개동724
192,고압가스업,09_28_05_P,5710000,2007436009202200001,2009-03-20,,2,휴업,2,휴업,,2024-12-26,2025-08-18,2025-08-19,,,,충청북도 청주시 상당구 영동 104-13 대현프리몰,"충청북도 청주시 상당구 사직대로 지하 357-5, 대현프리몰 (영동)",28545.0,청년특화지역(구 대현지하상가),2026-02-06 10:10:30,U,2026-02-08 02:40:00,제조,243436.86527854,348513.040076121,냉동,상업.업무용,,청년특화지역(구대현지하상가)_충청북도청주시상당구영동104-13대현프리몰
246,고압가스업,09_28_05_P,4641000,1999464036002100001,2009-02-20,,1,영업/정상,1,영업중,,,,,,,,전북특별자치도 전주시 덕진구 팔복동2가 180,전북특별자치도 전주시 덕진구 팔복로 59 (팔복동2가),,(주)전주페이퍼,2026-02-10 09:13:45,I,2026-02-12 00:20:02,제조,208834.675846607,260946.851079607,냉동,공업나지,,(주)전주페이퍼_전북특별자치도전주시덕진구팔복동2가180
