번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수,사업자등록번호,Unnamed: 37,record_key
1000,대기오염물질배출시설설치사업장,09_30_08_P,6530000,653000001200700016,2007-09-03,,3,폐업,2,폐업,2022-02-07,,,,,,,강원특별자치도 동해시 구호동 246번지 GS동해전력,"강원특별자치도 동해시 공단4로 36, GS동해전력(구호동)",25799,(주)임동 문창규(재정리),2022-02-08 10:29:02,I,2026-02-13 00:20:38,,389879.389447498,443866.815521936,,,,,,,,,,,(주)임동문창규(재정리)_강원특별자치도동해시구호동246번지GS동해전력
871,대기오염물질배출시설설치사업장,09_30_08_P,6530000,653000001200700024,2007-09-03,,3,폐업,2,폐업,2022-02-07,,,,,,,강원특별자치도 동해시 용정동 78-1 동부메탈,"강원특별자치도 동해시 숫골길 17, 동부메탈(용정동)",25784,(주)동부하이텍 동해공장 (통합관리-재정리),2022-02-08 11:05:01,I,2026-02-13 00:20:38,,387479.826237115,446593.159596979,,,,,,,,,,,(주)동부하이텍동해공장(통합관리-재정리)_강원특별자치도동해시용정동78-1동부메탈
510,대기오염물질배출시설설치사업장,09_30_08_P,4641000,466100021200700005,2007-08-31,,2,휴업,1,휴업,,2026-01-01,2028-12-31,,063-211-2361,,,전북특별자치도 전주시 덕진구 팔복동3가 64-4,전북특별자치도 전주시 덕진구 추천로 25-13 (팔복동3가),,(유)대화중기공업사,2026-02-06 09:35:41,U,2026-02-08 02:40:00,건설 및 광업용 기계장비 수리업,209036.427947172,260268.8402826,대기배출업소관리,건설 및 광업용 기계장비 수리업,5종,,4.0,300.0,4.0,300.0,4188105108.0,,(유)대화중기공업사_전북특별자치도전주시덕진구팔복동3가64-4
316,대기오염물질배출시설설치사업장,09_30_08_P,4470000,447000021200700829,2007-08-28,,1,영업/정상,11,영업,,,,,,,,충청북도 음성군 금왕읍 사창리 245,충청북도 음성군 금왕읍 행제길76번길 94-13,369-902,만경리사이클,2026-02-03 15:33:21,U,2026-02-06 02:40:00,가공 및 재생 플라스틱원료 생산업,246311.710076579,390004.786007983,대기배출업소관리,가공 및 재생 플라스틱원료 생산업,5종,재생원료,24.0,300.0,24.0,300.0,8436100811.0,,만경리사이클_충청북도음성군금왕읍사창리245
1244,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001200700031,2007-08-13,,3,폐업,2,폐업,2022-02-07,,,,,,,강원특별자치도 동해시 삼화동 298-1 쌍용동해공장,"강원특별자치도 동해시 효자로 246, 쌍용동해공장(삼화동)",25744,쌍용양회공업(주) 동해공장 (재지정),2022-02-08 11:31:24,I,2026-02-13 17:57:07,,380626.747708577,444096.368741225,대기배출업소관리,시멘트 제조업,1종,시멘트,0.0,0.0,0.0,0.0,,,쌍용양회공업(주)동해공장(재지정)_강원특별자치도동해시삼화동298-1쌍용동해공장
378,대기오염물질배출시설설치사업장,09_30_08_P,3360000,336000021200700003,2007-08-02,,1,영업/정상,11,영업,,,,,051-832-6667,,,부산광역시 강서구 송정동 1540-3,부산광역시 강서구 녹산산업북로 161-13 (송정동),618-270,(주)VT신항종합정비,2026-02-05 17:56:26,U,2026-02-07 02:40:00,,367908.000833091,179329.209973567,대기배출업소관리,,5종,,3.0,300.0,3.0,300.0,3858101419.0,,(주)VT신항종합정비_부산광역시강서구송정동1540-3
921,대기오염물질배출시설설치사업장,09_30_08_P,6530000,653000001200700036,2007-07-30,,3,폐업,2,폐업,2022-02-07,,,,,,,,강원특별자치도 원주시 문막읍 문막공단길 80,26362,(주)만도 원주사업본부  (재정리),2022-02-08 10:14:50,I,2026-02-13 00:20:38,,271108.582304373,421916.373079033,,,,,,,,,,,(주)만도원주사업본부(재정리)_
551,대기오염물질배출시설설치사업장,09_30_08_P,4810000,481000021200700007,2007-07-23,,1,영업/정상,11,영업,,,,,0616858451,,,전라남도 여수시 화치동 1397,전라남도 여수시 여수산단1로 342-33 (화치동),59610,㈜대선,2026-02-06 17:38:28,U,2026-02-08 02:40:00,무기 및 총포탄 제조업,259168.826472649,148307.179270499,대기배출업소관리,무기 및 총포탄 제조업,4종,,8.0,300.0,8.0,300.0,,,㈜대선_전라남도여수시화치동1397
88,대기오염물질배출시설설치사업장,09_30_08_P,3860000,386000021200701161,2007-07-13,,1,영업/정상,11,영업,,,,,6632429,,,경기도 부천시 원미구 춘의동 157-7 B동 5층,"경기도 부천시 원미구 길주로444번길 32 (춘의동, B동 5층)",420-859,우주산업,2026-02-02 14:56:30,U,2026-02-04 02:40:00,도장 및 기타 피막처리업,181495.207953622,444576.281201983,대기배출업소관리,도장 및 기타 피막처리업,5종,플라스틱악세사리,8.0,300.0,8.0,300.0,1300243658.0,,우주산업_경기도부천시원미구춘의동157-7B동5층
1513,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001200700023,2007-07-09,,3,폐업,2,폐업,2022-02-07,,,,,,,강원특별자치도 영월군 한반도면 쌍용리 700번지,강원특별자치도 영월군 한반도면 쌍용로 89,26214,쌍용양회공업(주) 영월공장 (재지정),2022-02-08 11:30:12,I,2026-02-13 17:57:07,,317347.502944123,410181.464799262,대기배출업소관리,시멘트 제조업,1종,시멘트,0.0,0.0,0.0,0.0,,,쌍용양회공업(주)영월공장(재지정)_강원특별자치도영월군한반도면쌍용리700번지
1278,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001200700008,2007-07-02,,3,폐업,2,폐업,2022-02-07,,,,,,,강원특별자치도 춘천시 후평동 622-1,강원특별자치도 춘천시 삭주로145번길 61(후평동),24232,한국라텍스공업(주) 권두기 (재지정),2022-02-08 11:52:33,I,2026-02-13 17:57:07,,265443.664653512,487918.00400538,대기배출업소관리,기타 고무제품 제조업,3종,콘돔,0.0,0.0,0.0,0.0,,,한국라텍스공업(주)권두기(재지정)_강원특별자치도춘천시후평동622-1
1004,대기오염물질배출시설설치사업장,09_30_08_P,6530000,653000001200700022,2007-06-25,,3,폐업,2,폐업,2022-02-07,,,,0335919901,,,강원특별자치도 정선군 남면 낙동리 28번지 충무화학공장,"강원특별자치도 정선군 남면 거칠현길 100-66, 충무화학공장",26143,(주)충무화학정선 (재지정),2022-02-08 11:39:52,I,2026-02-13 00:20:38,,353358.768539578,425494.73274985,,,,,,,,,,,(주)충무화학정선(재지정)_강원특별자치도정선군남면낙동리28번지충무화학공장
731,대기오염물질배출시설설치사업장,09_30_08_P,4221000,422100021200300004,2007-06-13,,1,영업/정상,11,영업,,,,,5814888,,,강원특별자치도 태백시 동점동 517-8,,,주식회사 대우레미콘(아스콘),2026-02-10 16:08:57,U,2026-02-12 02:40:00,아스콘 제조업,,,대기배출업소관리,아스콘 제조업,4종,아스콘,10.0,100.0,10.0,100.0,2228508822.0,,주식회사대우레미콘(아스콘)_강원특별자치도태백시동점동517-8
521,대기오염물질배출시설설치사업장,09_30_08_P,5380000,538000021200700020,2007-06-01,,1,영업/정상,11,영업,,,,,,,,경상남도 양산시 소주동 1119-8 외 2필지,,,한국스기야마(주),2026-02-06 09:25:50,U,2026-02-08 02:40:00,,394737.101259374,215075.915969997,대기배출업소관리,,4종,,10.0,250.0,10.0,250.0,,,한국스기야마(주)_경상남도양산시소주동1119-8외2필지
956,대기오염물질배출시설설치사업장,09_30_08_P,6530000,653000001200700014,2007-05-28,,1,영업/정상,1,영업,,,,,,,,강원특별자치도 동해시 구호동 229-7 한주기업,"강원특별자치도 동해시 공단12로 62, 한주기업 (구호동)",25796,한주기업,2021-07-16 15:46:18,I,2026-02-13 00:20:38,,389237.908619331,444486.467652953,,,,,,,,,,,한주기업_강원특별자치도동해시구호동229-7한주기업
593,대기오염물질배출시설설치사업장,09_30_08_P,5250000,525000021199300029,2007-05-14,,1,영업/정상,11,영업,,,,,0547831801,,,경상북도 울진군 울진읍 고성리 217,경상북도 울진군 울진읍 울진북로 655-14,,(주)아영레미콘,2026-02-09 19:55:32,U,2026-02-11 02:40:00,레미콘 제조업,413431.196532461,391966.208700658,대기배출업소관리,레미콘 제조업,5종,,8.0,300.0,8.0,300.0,5078106561.0,,(주)아영레미콘_경상북도울진군울진읍고성리217
1452,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001200700006,2007-05-04,,1,영업/정상,1,영업,,,,,,,,강원특별자치도 원주시 우산동 411-6 한일전기㈜,"강원특별자치도 원주시 우산공단길 10, 한일전기㈜ (우산동)",26336,한일전기(주),2021-10-01 13:54:16,I,2026-02-13 17:57:07,,283375.420192584,430796.986639075,대기배출업소관리,공기조화장치 제조업,4종,선풍기,0.0,0.0,0.0,0.0,1078715799.0,,한일전기(주)_강원특별자치도원주시우산동411-6한일전기㈜
1514,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001200700028,2007-05-01,,3,폐업,2,폐업,2022-02-07,,,,,,,강원특별자치도 동해시 삼화동 298-1 쌍용동해공장,"강원특별자치도 동해시 효자로 246, 쌍용동해공장(삼화동)",25744,쌍용양회공업주식회사 동해공장 (재지정),2022-02-08 11:30:41,I,2026-02-13 17:57:07,,380626.747708577,444096.368741225,대기배출업소관리,시멘트 제조업,1종,시멘트,0.0,0.0,0.0,0.0,,,쌍용양회공업주식회사동해공장(재지정)_강원특별자치도동해시삼화동298-1쌍용동해공장
1218,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001200700005,2007-04-23,,3,폐업,2,폐업,2022-02-07,,,,,,,강원특별자치도 춘천시 봉의동 15번지 강원특별자치도청,"강원특별자치도 춘천시 중앙로 1, 강원특별자치도청(봉의동)",24266,삼양판지공업(주) (재정리),2022-02-08 11:17:29,I,2026-02-13 17:57:07,,264161.625099424,487252.702443066,대기배출업소관리,종이 및 판지 제조업,3종,종이,0.0,0.0,0.0,0.0,,,삼양판지공업(주)(재정리)_강원특별자치도춘천시봉의동15번지강원특별자치도청
1512,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001200700012,2007-04-18,,3,폐업,2,폐업,2022-02-07,,,,0337420131,,,강원특별자치도 춘천시 봉의동 15번지 강원특별자치도청,"강원특별자치도 춘천시 중앙로 1, 강원특별자치도청(봉의동)",24266,수퍼피드(주) 이재도 (재지정),2022-02-08 11:25:09,I,2026-02-13 17:57:07,,264161.625099424,487252.702443066,대기배출업소관리,사료 제조업,2종,사료,0.0,0.0,0.0,0.0,,,수퍼피드(주)이재도(재지정)_강원특별자치도춘천시봉의동15번지강원특별자치도청
999,대기오염물질배출시설설치사업장,09_30_08_P,6530000,653000001200700011,2007-04-16,,3,폐업,2,폐업,2022-02-07,,,,,,,강원특별자치도 동해시 구호동 220번지,강원특별자치도 동해시 공단4로 113(구호동),25791,세경목재(주) (재지정),2022-02-14 17:37:33,I,2026-02-13 00:20:38,,388950.3294924,444411.532663178,,,,,,,,,,,세경목재(주)(재지정)_강원특별자치도동해시구호동220번지
1506,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001200700004,2007-03-27,,3,폐업,2,폐업,2022-02-07,,,,,,,강원특별자치도 원주시 문막읍 반계리 2236-2,강원특별자치도 원주시 문막읍 문막공단길 95,26362,(주)셀 설영건(재정리),2022-02-08 10:19:39,I,2026-02-13 17:57:07,,271309.247793855,421525.867668018,대기배출업소관리,"라이터, 연소물 및 흡연용품 제조업",4종,흡연용품,0.0,0.0,0.0,0.0,,,(주)셀설영건(재정리)_강원특별자치도원주시문막읍반계리2236-2
1402,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001200700003,2007-03-20,,3,폐업,2,폐업,2022-02-07,,,,,,,강원특별자치도 동해시 구호동 246번지 GS동해전력,"강원특별자치도 동해시 공단4로 36, GS동해전력(구호동)",25799,(주)임동(재정리),2022-02-08 10:31:56,I,2026-02-13 17:57:07,,389879.389447498,443866.815521936,대기배출업소관리,전기업,2종,,0.0,0.0,0.0,0.0,,,(주)임동(재정리)_강원특별자치도동해시구호동246번지GS동해전력
1922,대기오염물질배출시설설치사업장,09_30_08_P,4070000,407000021200700007,2007-03-20,,1,영업/정상,11,영업,,,,,031-634-1132,,,경기도 이천시 모가면 소사리 242-7,경기도 이천시 모가면 대월로261번길 61-1,17407,(주)진성케미칼,2026-02-12 09:46:23,U,2026-02-14 02:40:00,플라스틱 접착테이프 및 기타 표면도포제품 제조업,243334.894419686,409035.114362677,대기배출업소관리,플라스틱 접착테이프 및 기타 표면도포제품 제조업,5종,,8.0,300.0,8.0,300.0,1378164246.0,,(주)진성케미칼_경기도이천시모가면소사리242-7
197,대기오염물질배출시설설치사업장,09_30_08_P,4191000,419100021200700006,2007-03-13,,1,영업/정상,11,영업,,,,,731-5766,,,강원특별자치도 원주시 소초면 평장리 785,강원특별자치도 원주시 소초면 평장동길 76,,원주시농협쌀조합공동사업법인,2026-02-03 10:19:39,U,2026-02-06 02:40:00,곡물 도정업,288632.140720192,435471.55077664,대기배출업소관리,곡물 도정업,5종,,12.0,60.0,12.0,60.0,1168239994.0,,원주시농협쌀조합공동사업법인_강원특별자치도원주시소초면평장리785
1855,대기오염물질배출시설설치사업장,09_30_08_P,3990000,399000021200700026,2007-03-06,,1,영업/정상,11,영업,,,,,031-511-7712,,,경기도 남양주시 화도읍 가곡리 284-28,경기도 남양주시 화도읍 비룡로 401,472-841,크리스탈도어,2026-02-12 10:01:13,U,2026-02-14 02:40:00,목재가구 제조업,227067.214452632,464853.712907439,대기배출업소관리,목재가구 제조업,4종,,0.0,0.0,0.0,0.0,4500202702.0,,크리스탈도어_경기도남양주시화도읍가곡리284-28
1098,대기오염물질배출시설설치사업장,09_30_08_P,3910000,391000021200700044,2007-03-02,,1,영업/정상,11,영업,,,,,0316866151,,,경기도 평택시 청북읍 백봉리 306-6,경기도 평택시 청북면 백봉길 151,,비투금속(주),2026-02-11 15:37:50,U,2026-02-13 02:40:00,재생용 금속가공원료 생산업,198120.034675596,392817.585852932,대기배출업소관리,재생용 금속가공원료 생산업,5종,폐전선,8.0,300.0,8.0,300.0,1258170707.0,,비투금속(주)_경기도평택시청북읍백봉리306-6
291,대기오염물질배출시설설치사업장,09_30_08_P,3400000,340000021200400099,2007-02-16,,1,영업/정상,11,영업,,,,,051-509-2247,,,부산광역시 기장군 철마면 송정리 5,부산광역시 기장군 철마면 여락송정로 363,619-873,에스앤티모티브(주),2026-02-04 18:10:42,U,2026-02-06 02:40:00,기타 조립금속제품 제조업,394114.372841308,202127.106886474,대기배출업소관리,기타 조립금속제품 제조업,2종,,8.0,0.0,8.0,0.0,6218147887.0,,에스앤티모티브(주)_부산광역시기장군철마면송정리5
1511,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001200700002,2007-02-16,,3,폐업,2,폐업,2022-02-07,,,,,,,강원특별자치도 춘천시 봉의동 15번지 강원특별자치도청,"강원특별자치도 춘천시 중앙로 1, 강원특별자치도청(봉의동)",24266,명승종합목재(주) 노봉 (재정리),2022-02-08 11:12:40,I,2026-02-13 17:57:07,,264161.625099424,487252.702443066,대기배출업소관리,제재 및 목재 가공업,4종,목재,0.0,0.0,0.0,0.0,,,명승종합목재(주)노봉(재정리)_강원특별자치도춘천시봉의동15번지강원특별자치도청
986,대기오염물질배출시설설치사업장,09_30_08_P,6530000,653000001200700001,2007-02-15,,3,폐업,2,폐업,2022-02-07,,,,0335222801,,,강원특별자치도 동해시 구호동   236번지,강원특별자치도 동해시 공단7로 71 (구호동),240-230,명승종합목제(주) (재정리),2022-02-08 11:12:56,I,2026-02-13 00:20:38,,389300.415579881,444020.798052522,,,,,,,,,,,명승종합목제(주)(재정리)_강원특별자치도동해시구호동236번지
2036,대기오염물질배출시설설치사업장,09_30_08_P,5020000,502000021200200222,2007-02-09,,1,영업/정상,11,영업,,,,,054-276-9933,,,경상북도 포항시 남구 구룡포읍 병포리 464-9,경상북도 포항시 남구 구룡포읍 상정길 163,37937,우진에스에프(주),2026-02-13 13:58:34,U,2026-02-15 02:40:00,기타 식품 제조업,426139.092034333,278952.844898695,대기배출업소관리,기타 식품 제조업,3종,,8.0,300.0,0.0,0.0,5068110058.0,,우진에스에프(주)_경상북도포항시남구구룡포읍병포리464-9
1921,대기오염물질배출시설설치사업장,09_30_08_P,4070000,407000021200700001,2007-02-06,,2,휴업,1,휴업,,2019-06-18,2020-06-17,,031-643-9962,,,경기도 이천시 장호원읍 어석리 86-5,경기도 이천시 장호원읍 어석로 287,17415,(주)정석특장,2026-02-12 10:26:21,U,2026-02-14 02:40:00,자동차 종합 수리업,252475.220549726,401419.118505983,대기배출업소관리,자동차 종합 수리업,5종,,8.0,300.0,8.0,300.0,4388100413.0,,(주)정석특장_경기도이천시장호원읍어석리86-5
550,대기오염물질배출시설설치사업장,09_30_08_P,4550000,455000021199300140,2007-01-29,,1,영업/정상,11,영업,,,,,041-753-6399,,,충청남도 금산군 복수면 다복리 197,,,(주)화선,2026-02-06 15:58:25,U,2026-02-08 02:40:00,,238361.523283982,296242.232930244,대기배출업소관리,,4종,,8.0,300.0,8.0,300.0,3058128479.0,,(주)화선_충청남도금산군복수면다복리197
308,대기오염물질배출시설설치사업장,09_30_08_P,5590000,559000021200700004,2007-01-29,,1,영업/정상,11,영업,,,,,,,,경기도 양주시 백석읍 오산리 456-1,경기도 양주시 백석읍 중앙로 306,11504,엘테크자동차공업 주식회사,2026-02-04 11:11:03,U,2026-02-06 02:40:00,,198190.465207883,477434.783137527,대기배출업소관리,,5종,,0.0,0.0,0.0,0.0,6778602326.0,,엘테크자동차공업주식회사_경기도양주시백석읍오산리456-1
1612,대기오염물질배출시설설치사업장,09_30_08_P,5670000,567014021200500023,2007-01-05,,1,영업/정상,11,영업,,,,,055281 9501,,641-290,경상남도 창원시 성산구 웅남동,,,쌍용양회공업(주)창원공장,2008-01-10 09:45:12,I,2026-02-13 17:57:07,,,,대기배출업소관리,,4종,,8.0,300.0,0.0,0.0,,,쌍용양회공업(주)창원공장_경상남도창원시성산구웅남동
245,대기오염물질배출시설설치사업장,09_30_08_P,5080000,508000021200600051,2006-12-12,,1,영업/정상,11,영업,,,,,054-711-8600,,,경상북도 구미시 구포동 1050,경상북도 구미시 4공단로7길 9 (구포동),730-400,엘비세미콘 구미공장,2026-02-03 13:50:21,U,2026-02-06 02:40:00,전자집적회로 제조업,329364.117056775,293435.985377391,대기배출업소관리,전자집적회로 제조업,4종,,24.0,365.0,24.0,365.0,1298132684.0,,엘비세미콘구미공장_경상북도구미시구포동1050
432,대기오염물질배출시설설치사업장,09_30_08_P,5670000,567020621200000032,2006-12-01,,1,영업/정상,11,영업,,,,,055-545-2430,,,경상남도 창원시 진해구 죽곡동 401,경상남도 창원시 진해구 명제로 61 (죽곡동),51623,태영메탈(주)진해공장,2026-02-05 17:01:03,U,2026-02-07 02:40:00,,356738.089754915,180290.971675318,대기배출업소관리,,3종,,8.0,300.0,8.0,300.0,6128518713.0,,태영메탈(주)진해공장_경상남도창원시진해구죽곡동401
1895,대기오염물질배출시설설치사업장,09_30_08_P,4070000,407000021200600025,2006-12-01,,1,영업/정상,11,영업,,,,,031-637-7397,,,경기도 이천시 호법면 매곡리 968-13,경기도 이천시 호법면 덕평로 248-7,17396,(주)미래생명자원,2026-02-12 14:12:09,U,2026-02-14 02:40:00,동물용 사료 및 조제식품 제조업,233642.349773152,409872.665460337,대기배출업소관리,동물용 사료 및 조제식품 제조업,5종,,12.0,240.0,12.0,240.0,4698500619.0,,(주)미래생명자원_경기도이천시호법면매곡리968-13
382,대기오염물질배출시설설치사업장,09_30_08_P,4301000,430100021200600003,2006-11-28,,1,영업/정상,11,영업,,,,,455-2423,,,강원특별자치도 철원군 동송읍 오덕리 330-1,강원특별자치도 철원군 동송읍 봉학동길 5,269-814,철원봉학미곡처리장,2026-02-05 13:47:00,U,2026-02-07 02:40:00,,220512.63107671,524701.27322524,대기배출업소관리,,5종,,8.0,120.0,8.0,120.0,1274246728.0,,철원봉학미곡처리장_강원특별자치도철원군동송읍오덕리330-1
326,대기오염물질배출시설설치사업장,09_30_08_P,4090000,409000021200600151,2006-11-16,,1,영업/정상,11,영업,,,,,031-997-4436,,,경기도 김포시 대곶면 쇄암리 240-6,경기도 김포시 대곶면 쇄암로 156-11,,(주)제이엠테크,2026-02-03 14:26:24,U,2026-02-06 02:40:00,기타 1차 비철금속 제조업,159372.338146493,464478.793107596,대기배출업소관리,기타 1차 비철금속 제조업,4종,"알루미늄, 구리 분말",14.0,300.0,14.0,300.0,1378136129.0,,(주)제이엠테크_경기도김포시대곶면쇄암리240-6
381,대기오염물질배출시설설치사업장,09_30_08_P,4301000,430100021200600002,2006-11-16,,1,영업/정상,11,영업,,,,,,,,강원특별자치도 철원군 동송읍 이평리 568-51 동신미곡처리장,"강원특별자치도 철원군 동송읍 금학로106번길 2, 동신미곡처리장",24021,동신미곡처리장,2026-02-05 13:48:39,U,2026-02-07 02:40:00,,219538.289010425,521796.040223683,대기배출업소관리,,5종,,0.0,0.0,8.0,120.0,1279126400.0,,동신미곡처리장_강원특별자치도철원군동송읍이평리568-51동신미곡처리장
270,대기오염물질배출시설설치사업장,09_30_08_P,5370000,537000021200600002,2006-10-26,,1,영업/정상,11,영업,,,,,638-3227,,,경상남도 거제시 연초면 오비리 779-3 (주)삼녹공장,,,(주)삼녹,2026-02-04 17:06:16,U,2026-02-06 02:40:00,도금업,347387.787773201,159060.888896668,대기배출업소관리,도금업,1종,,16.0,300.0,16.0,300.0,6128124158.0,,(주)삼녹_경상남도거제시연초면오비리779-3(주)삼녹공장
320,대기오염물질배출시설설치사업장,09_30_08_P,5600000,560000021200601304,2006-10-24,,1,영업/정상,11,영업,,,,,5316228,,,경기도 포천시 영북면 문암리 86-2,경기도 포천시 영북면 호국로 3707-12,487-898,운천현대서비스,2026-02-03 17:28:41,U,2026-02-06 02:40:00,자동차 종합 수리업,223835.756030272,507258.537704445,대기배출업소관리,자동차 종합 수리업,5종,도색차량,8.0,300.0,,0.0,1271650335.0,,운천현대서비스_경기도포천시영북면문암리86-2
301,대기오염물질배출시설설치사업장,09_30_08_P,5590000,559000021199500051,2006-09-28,,1,영업/정상,11,영업,,,,,031 879 4036,,,"경기도 양주시 백석읍 방성리 552-8,5",,,서양주서비스기아오토큐(주),2026-02-04 13:04:05,U,2026-02-06 02:40:00,기타 조립금속제품 제조 및 금속처리업,,,대기배출업소관리,기타 조립금속제품 제조 및 금속처리업,5종,,0.0,0.0,0.0,0.0,1278657516.0,,"서양주서비스기아오토큐(주)_경기도양주시백석읍방성리552-8,5"
1920,대기오염물질배출시설설치사업장,09_30_08_P,4070000,407000021200600018,2006-09-06,,1,영업/정상,11,영업,,,,,031-637-0088,,,경기도 이천시 신둔면 마교리 151-5,경기도 이천시 신둔면 경충대로3233번길 203-11,17304,(주)영양F&S,2026-02-12 10:38:17,U,2026-02-14 02:40:00,천연 및 혼합조제 조미료 제조업,234425.992678202,423020.823164892,대기배출업소관리,천연 및 혼합조제 조미료 제조업,4종,건고추,0.0,0.0,0.0,0.0,2298135787.0,,(주)영양F&S_경기도이천시신둔면마교리151-5
76,대기오염물질배출시설설치사업장,09_30_08_P,5240000,524000021200600002,2006-08-22,,1,영업/정상,11,영업,,,,,0546720145,,,경상북도 봉화군 봉화읍 유곡리 356-1,경상북도 봉화군 봉화읍 농업인길 94,,한국환경공단(봉화폐비닐재활용시설),2026-02-02 16:58:07,U,2026-02-04 02:40:00,비금속원료 재생업,357417.510996155,379176.404463758,대기배출업소관리,비금속원료 재생업,5종,비닐압축폼,12.0,230.0,12.0,230.0,1378207000.0,,한국환경공단(봉화폐비닐재활용시설)_경상북도봉화군봉화읍유곡리356-1
263,대기오염물질배출시설설치사업장,09_30_08_P,3620000,362000021200100002,2006-08-21,,1,영업/정상,11,영업,,,,,0622652900,,,광주광역시 북구 각화동 356-1,광주광역시 북구 동문대로266번길 43 (각화동),,카스코자동차공업사,2026-02-04 16:29:02,U,2026-02-06 02:40:00,자동차 종합 수리업,194260.073621028,187271.577527477,대기배출업소관리,자동차 종합 수리업,4종,,8.0,300.0,8.0,300.0,4091897954.0,,카스코자동차공업사_광주광역시북구각화동356-1
1121,대기오염물질배출시설설치사업장,09_30_08_P,5350000,535000021200200168,2006-06-19,,1,영업/정상,11,영업,,,,,055323 5615,,,경상남도 김해시 상동면 대감리 164 외2필지,경상남도 김해시 상동면 상동로685번길 140 (외2필지),,일진테이프(주),2026-02-11 15:41:08,U,2026-02-13 02:40:00,,376296.587480505,204599.186078173,대기배출업소관리,,5종,,8.0,300.0,8.0,300.0,6158117689.0,,일진테이프(주)_경상남도김해시상동면대감리164외2필지
1919,대기오염물질배출시설설치사업장,09_30_08_P,4070000,407000021200600011,2006-06-13,,1,영업/정상,11,영업,,,,,031-638-7533,,,경기도 이천시 장호원읍 이황리 97-7,경기도 이천시 장호원읍 나래천로 131-192,17414,(주)이천휀스,2026-02-12 13:36:23,U,2026-02-14 02:40:00,구조용 금속판제품 및 금속공작물 제조업,252575.086920583,405276.165894148,대기배출업소관리,구조용 금속판제품 및 금속공작물 제조업,4종,휀스,0.0,0.0,0.0,0.0,2158160860.0,,(주)이천휀스_경기도이천시장호원읍이황리97-7
442,대기오염물질배출시설설치사업장,09_30_08_P,5350000,535000021200001145,2006-04-17,,1,영업/정상,11,영업,,,,,0553384893,,,경상남도 김해시 주촌면 내삼리 1075-2,경상남도 김해시 주촌면 서부로1499번길 113-43,50877,동도테크(주)제3공장,2026-02-05 14:14:25,U,2026-02-07 02:40:00,,364611.604486395,193677.493572293,대기배출업소관리,,4종,,8.0,300.0,8.0,300.0,6158523608.0,,동도테크(주)제3공장_경상남도김해시주촌면내삼리1075-2
1195,대기오염물질배출시설설치사업장,09_30_08_P,4050000,562000021201900004,2006-04-13,,1,영업/정상,11,영업,,,,,0313395835,,,경기도 용인시 처인구 이동읍 묘봉리 807-1,경기도 용인시 처인구 이동읍 문화로 118,17138,효원환경 주식회사,2020-07-14 11:50:54,U,2026-02-13 17:57:07,폐기물 처리업,219131.591747765,403603.241149216,,,,,,,,,,,효원환경주식회사_경기도용인시처인구이동읍묘봉리807-1
1955,대기오염물질배출시설설치사업장,09_30_08_P,4090000,409000021200600029,2006-03-10,,1,영업/정상,11,영업,,,,,031-988-0557,,,"경기도 김포시 통진읍 귀전리 3-1 ,3",경기도 김포시 통진읍 애기봉로681번길 57,10010,(주)예원케미칼,2026-02-12 13:27:17,U,2026-02-14 02:40:00,비금속류 원료 재생업,165958.069783832,469475.512068414,대기배출업소관리,비금속류 원료 재생업,4종,합성수지원료,24.0,300.0,24.0,300.0,8828700174.0,,"(주)예원케미칼_경기도김포시통진읍귀전리3-1,3"
123,대기오염물질배출시설설치사업장,09_30_08_P,5540000,554000021200600004,2006-01-16,,1,영업/정상,11,영업,,,,,,,,경기도 광주시 초월읍 신월리 619-8,경기도 광주시 초월읍 산수로440번길 12,12729,(주)디엠퍼니처,2026-01-30 16:16:57,U,2026-02-04 11:04:37,기타 목재가구 제조업,227530.512709125,433035.219590705,대기배출업소관리,기타 목재가구 제조업,5종,,8.0,300.0,8.0,300.0,2078702779.0,,(주)디엠퍼니처_경기도광주시초월읍신월리619-8
