번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총직원수,주사육업종,Unnamed: 34,record_key
523,가축사육업,02_04_01_P,5110000,511000003320050373,2005-06-30,,1,영업/정상,0,정상,,,,,532-7045,0.0,742-921,경상북도 상주시 외서면 관현리 ***,경상북도 상주시 외서면 관현*길 **-*,37136,명철농장,2026-02-06 11:40:02,U,2026-02-08 02:40:00,,298846.586716585,332755.717645892,가축사육업,,443,000,0,한우,,명철농장_경상북도상주시외서면관현리***
784,가축사육업,02_04_01_P,5710000,573500003320053448,2005-06-29,,1,영업/정상,0,정상,,,,,,0.0,363-931,충청북도 청주시 청원구 내수읍 묵방리 ***,,,영광목장,2026-02-11 10:13:24,U,2026-02-13 02:40:00,,246430.643143269,356568.540746084,가축사육업,,474,000,0,한우,,영광목장_충청북도청주시청원구내수읍묵방리***
468,가축사육업,02_04_01_P,4890000,489000003320050117,2005-06-29,,1,영업/정상,0,정상,,,,,,0.0,546-921,"전라남도 보성군 득량면 정흥리 *** ,***,***,***,***-*",,,복옥목장,2026-02-03 11:22:01,U,2026-02-07 02:40:00,,211830.092673225,138220.666302425,가축사육업,,149,000,0,젖소,,"복옥목장_전라남도보성군득량면정흥리***,***,***,***,***-*"
169,가축사육업,02_04_01_P,4170000,417000003320050170,2005-06-27,,2,휴업,1,휴업,,2026-01-30,2028-01-29,,773-7605,0.0,476-872,경기도 양평군 지평면 무왕리 ***,,,김남일,2026-02-02 16:29:49,U,2026-02-04 02:40:00,,,,가축사육업,,382,000,0,한우,,김남일_경기도양평군지평면무왕리***
138,가축사육업,02_04_01_P,5530000,553000003320050370,2005-06-27,,3,폐업,2,폐업,2014-10-13,,,,356-1966,0.0,445-020,경기도 화성시 만세구 남양읍 무송리 ***-*,,,대영농장,2014-10-13 19:58:55,I,2026-02-04 01:35:23,,186769.877204722,410706.505731208,가축사육업,,517,000,0,한우,,대영농장_경기도화성시만세구남양읍무송리***-*
811,가축사육업,02_04_01_P,5141000,514000003320050066,2005-06-27,,1,영업/정상,0,정상,,,,,,0.0,716-812,대구광역시 군위군 소보면 달산리 ***,"대구광역시 군위군 소보면 달산*길 **-*, 외 *필지(**-*, **-**)",43104,둥지농장,2026-02-12 14:49:42,U,2026-02-14 02:40:00,,329246.074398105,307649.271367786,가축사육업,,71,000,0,육계,,둥지농장_대구광역시군위군소보면달산리***
558,가축사육업,02_04_01_P,4771000,477100003320050090,2005-06-25,,1,영업/정상,0,정상,,,,,,0.0,595-822,전북특별자치도 순창군 동계면 수장리 **,전북특별자치도 순창군 동계면 수장*길 **-**,,식균농장,2026-02-06 14:57:29,U,2026-02-08 02:40:00,,224631.606492249,214662.724427344,가축사육업,,192,000,0,한우,,식균농장_전북특별자치도순창군동계면수장리**
256,가축사육업,02_04_01_P,5600000,560000003320050433,2005-06-24,,1,영업/정상,0,정상,,,,,,0.0,,"경기도 포천시 관인면 탄동리 *** (***-*, ***)",경기도 포천시 관인면 느릅실길 **-**,11101,광능목장,2026-01-30 17:55:49,U,2026-02-04 11:04:37,,223455.979807105,517588.926387303,가축사육업,,654,000,0,젖소,,"광능목장_경기도포천시관인면탄동리***(***-*,***)"
114,가축사육업,02_04_01_P,5530000,553000003320050340,2005-06-22,,4,취소/말소/만료/정지/중지,4,말소,,,,,357-5649,0.0,445-100,경기도 화성시 만세구 남양읍 안석리 **-**,,,대광목장,2007-08-16 10:54:02,I,2026-02-04 01:35:23,,184929.89415754,407334.915679882,가축사육업,,487,000,0,한우,,대광목장_경기도화성시만세구남양읍안석리**-**
364,가축사육업,02_04_01_P,4590000,459000003320050129,2005-06-21,,1,영업/정상,0,정상,,,,,041-942-4998,0.0,345-822,충청남도 청양군 화성면 농암리 ***-*,충청남도 청양군 화성면 산당로 **,,꼬끼오-청양,2026-02-03 13:40:28,U,2026-02-06 02:40:00,,174227.571075221,325628.5464836,가축사육업,,182,000,0,육계,,꼬끼오-청양_충청남도청양군화성면농암리***-*
471,가축사육업,02_04_01_P,4920000,492000003320050172,2005-06-20,,1,영업/정상,0,정상,,,,,,0.0,527-863,전라남도 강진군 칠량면 송정리 ***,전라남도 강진군 칠량면 영계*길 **-**,59258,영수농장,2026-02-03 15:51:41,U,2026-02-07 02:40:00,,183277.796591477,119783.871562697,가축사육업,,229,000,0,한우,,영수농장_전라남도강진군칠량면송정리***
499,가축사육업,02_04_01_P,5410000,541000003320050136,2005-06-17,,1,영업/정상,0,정상,,,,,536-0494,0.0,,경상남도 창녕군 장마면 산지리 *** 부흥양돈영농조합,"경상남도 창녕군 장마면 장마고곡로 ***-**, 부흥양돈영농조합",50352,부흥양돈영농조합법인,2026-02-04 09:07:13,U,2026-02-07 02:40:00,,331931.690738147,217953.765940918,가축사육업,,190,L00,0,돼지,,부흥양돈영농조합법인_경상남도창녕군장마면산지리***부흥양돈영농조합
287,가축사육업,02_04_01_P,4910000,491000003320050094,2005-06-17,,1,영업/정상,0,정상,,,,,,0.0,,"전라남도 장흥군 용산면 접정리 ***-** , ***-**, ***-**, ***-**, ***-**",전라남도 장흥군 용산면 묵촌길 *,59345,청수영농조합,2026-01-30 16:48:07,U,2026-02-04 11:04:37,,192350.900127419,123378.262683815,가축사육업,,177,000,0,한우,,"청수영농조합_전라남도장흥군용산면접정리***-**,***-**,***-**,***-**,***-**"
500,가축사육업,02_04_01_P,5410000,541000003320050144,2005-06-17,,1,영업/정상,0,정상,,,,2025-09-17,,0.0,,경상남도 창녕군 창녕읍 신촌리 ***-*,경상남도 창녕군 창녕읍 탐하로 **,50320,무림농장,2026-02-03 10:21:48,U,2026-02-07 02:40:00,,333987.514291881,226665.052073918,가축사육업,,198,000,0,돼지,,무림농장_경상남도창녕군창녕읍신촌리***-*
161,가축사육업,02_04_01_P,4610000,461000003320050234,2005-06-16,,1,영업/정상,0,정상,,,,,,0.0,340-935,"충청남도 예산군 고덕면 상장리 *** 외*필지(***-*,***,***-*,***-*)",충청남도 예산군 고덕면 상장*길 ***,32400,일호목장,2026-02-02 09:48:47,U,2026-02-04 02:40:00,,174662.347745842,362131.639702386,가축사육업,,403,000,0,한우,,"일호목장_충청남도예산군고덕면상장리***외*필지(***-*,***,***-*,***-*)"
288,가축사육업,02_04_01_P,4910000,491000003320050054,2005-06-16,,1,영업/정상,0,정상,,,,,,0.0,,전라남도 장흥군 장흥읍 삼산리 산 **-* (나동),,,사자산 2농장,2026-01-30 16:13:58,U,2026-02-04 11:04:37,,195034.291044538,131681.765135506,가축사육업,,137,000,0,한우,,사자산2농장_전라남도장흥군장흥읍삼산리산**-*(나동)
123,가축사육업,02_04_01_P,5530000,553000003320050322,2005-06-15,,3,폐업,2,폐업,2025-12-24,,,,357-6373,0.0,445-100,경기도 화성시 만세구 남양읍 안석리 **-**,,,살구지농장,2025-12-24 09:54:06,I,2026-02-04 01:35:23,,184943.459301292,407263.196575888,가축사육업,,469,000,0,한우,,살구지농장_경기도화성시만세구남양읍안석리**-**
121,가축사육업,02_04_01_P,5530000,553000003320050318,2005-06-15,,4,취소/말소/만료/정지/중지,4,말소,,,,,356-0083,0.0,445-060,경기도 화성시 만세구 남양읍 수화리 ***-*,,,수화농장,2007-08-16 10:47:55,I,2026-02-04 01:35:23,,183988.371959459,416718.34443808,가축사육업,,465,000,0,한우,,수화농장_경기도화성시만세구남양읍수화리***-*
120,가축사육업,02_04_01_P,5530000,553000003320050317,2005-06-15,,4,취소/말소/만료/정지/중지,4,말소,,,,,356-7364,0.0,445-070,경기도 화성시 만세구 남양읍 시리 **,,,희망축산,2007-08-16 10:47:38,I,2026-02-04 01:35:23,,183752.814500924,415775.270535361,가축사육업,,464,000,0,한우,,희망축산_경기도화성시만세구남양읍시리**
828,가축사육업,02_04_01_P,4920000,492000003320050126,2005-06-14,,1,영업/정상,0,정상,,,,,432-7786,0.0,,전라남도 강진군 칠량면 삼흥리 ***-**,전라남도 강진군 칠량면 삼흥길 ***,59258,삼강축산,2026-02-12 17:11:25,U,2026-02-14 02:40:00,,185143.091302247,120069.760305188,가축사육업,,183,000,0,한우,,삼강축산_전라남도강진군칠량면삼흥리***-**
416,가축사육업,02_04_01_P,5670000,567000003320051084,2005-06-14,,2,휴업,1,휴업,,2026-02-04,2029-12-31,,,0.0,631-822,경상남도 창원시 마산합포구 진북면 추곡리 ***,경상남도 창원시 마산합포구 진북면 추곡*길 **,,추곡농장,2026-02-04 17:46:25,U,2026-02-06 02:40:00,,334580.137107195,185199.846109126,가축사육업,,89,000,0,한우,,추곡농장_경상남도창원시마산합포구진북면추곡리***
713,가축사육업,02_04_01_P,5390000,539000003320050124,2005-06-09,,1,영업/정상,0,정상,,,,,,0.0,636-982,"경상남도 의령군 지정면 봉곡리 ***, ***, ***","경상남도 의령군 지정면 강변로 ***, 삼전농장",52117,삼전농장,2026-02-10 16:46:04,U,2026-02-12 02:40:00,,327003.50794899,208806.088773025,가축사육업,,140,000,0,돼지,,"삼전농장_경상남도의령군지정면봉곡리***,***,***"
162,가축사육업,02_04_01_P,4610000,461000003320050186,2005-06-07,,3,폐업,2,폐업,2026-01-29,,,,332-1536,0.0,340-853,충청남도 예산군 광시면 광시리 ***,,,쌍둥이농장,2026-02-02 09:08:47,U,2026-02-04 02:40:00,,178868.697334657,339062.152888287,가축사육업,,355,000,0,한우,,쌍둥이농장_충청남도예산군광시면광시리***
119,가축사육업,02_04_01_P,5530000,553000003320050299,2005-06-07,,3,폐업,2,폐업,2014-06-25,,,,356-5191,0.0,445-080,경기도 화성시 만세구 남양읍 신남리 *,,,단성목장,2014-06-25 11:08:51,I,2026-02-04 01:35:23,,184308.546392516,410141.322963133,가축사육업,,446,000,0,한우,,단성목장_경기도화성시만세구남양읍신남리*
127,가축사육업,02_04_01_P,5530000,553000003320050296,2005-06-07,,3,폐업,2,폐업,2018-01-02,,,,357-0263,0.0,445-080,경기도 화성시 만세구 남양읍 신남리 **-*,,,신남목장,2018-01-04 09:06:56,I,2026-02-04 01:35:23,,183753.968022198,410061.751539598,가축사육업,,443,000,0,한우,,신남목장_경기도화성시만세구남양읍신남리**-*
128,가축사육업,02_04_01_P,5530000,553000003320050297,2005-06-07,,3,폐업,2,폐업,2020-12-07,,,,355-0625,0.0,445-080,경기도 화성시 만세구 남양읍 신남리 ****,,,수경농장,2020-12-07 09:22:52,I,2026-02-04 01:35:23,,181971.519608718,408052.070515859,가축사육업,,444,000,0,돼지,,수경농장_경기도화성시만세구남양읍신남리****
834,가축사육업,02_04_01_P,4950000,495000003320050213,2005-06-07,,1,영업/정상,0,정상,,,,,,0.0,534-821,"전라남도 무안군 삼향읍 맥포리 *** , ****번지 *호","전라남도 무안군 삼향읍 송산길 **-** (, ****번지 *호)",,송산축산,2026-02-12 15:28:01,U,2026-02-14 02:40:00,,151543.386727264,150079.003339323,가축사육업,,236,000,0,한우,,"송산축산_전라남도무안군삼향읍맥포리***,****번지*호"
676,가축사육업,02_04_01_P,4490000,449000003320050203,2005-06-02,,1,영업/정상,0,정상,,,,,,0.0,330-862,"충청남도 천안시 동남구 병천면 봉항리 *** 외 *필지(***-*, ***)",충청남도 천안시 동남구 병천면 봉항로 ***-**,31239,상현2농장,2026-02-10 17:24:29,U,2026-02-12 02:40:00,,228222.27824304,369546.359933962,가축사육업,,308,000,0,한우,,"상현2농장_충청남도천안시동남구병천면봉항리***외*필지(***-*,***)"
567,가축사육업,02_04_01_P,6510000,651000003320051239,2005-06-01,,1,영업/정상,0,정상,,,,,,0.0,,"제주특별자치도 제주시 한림읍 금악리 ****-* , ****",제주특별자치도 제주시 한림읍 금악북로 ***,63021,농업회사법인(주)홍도야지 6농장,2026-02-06 14:36:39,U,2026-02-08 02:40:00,,135559.091739237,-14853.9348839172,가축사육업,,284,L00,0,돼지,,"농업회사법인(주)홍도야지6농장_제주특별자치도제주시한림읍금악리****-*,****"
108,가축사육업,02_04_01_P,5530000,553000003320050287,2005-06-01,,3,폐업,2,폐업,2011-10-04,,,,356-9181,0.0,445-070,경기도 화성시 만세구 남양읍 시리 **-*,,,송목장,2011-10-04 17:29:13,I,2026-02-04 01:35:23,,183819.249046356,415814.511174074,가축사육업,,434,000,0,한우,,송목장_경기도화성시만세구남양읍시리**-*
109,가축사육업,02_04_01_P,5530000,553000003320050288,2005-06-01,,4,취소/말소/만료/정지/중지,4,말소,,,,,356-7616,0.0,445-060,경기도 화성시 만세구 남양읍 수화리 ***-*,,,삼일목장,2007-08-16 10:45:28,I,2026-02-04 01:35:23,,184143.827871411,416587.881531239,가축사육업,,435,000,0,한우,,삼일목장_경기도화성시만세구남양읍수화리***-*
116,가축사육업,02_04_01_P,5530000,553000003320050283,2005-06-01,,3,폐업,2,폐업,2011-09-27,,,,357-0159,0.0,445-010,경기도 화성시 만세구 남양읍 남양리 ****-*,,,최성호목장,2011-09-27 15:55:31,I,2026-02-04 01:35:23,,183675.046504222,412330.896293385,가축사육업,,430,000,0,젖소,,최성호목장_경기도화성시만세구남양읍남양리****-*
110,가축사육업,02_04_01_P,5530000,553000003320050289,2005-06-01,,4,취소/말소/만료/정지/중지,4,말소,,,,,356-2687,0.0,445-060,경기도 화성시 만세구 남양읍 수화리 ***,,,준목장,2007-08-16 10:46:44,I,2026-02-04 01:35:23,,184142.621393274,416460.396526281,가축사육업,,436,000,0,한우,,준목장_경기도화성시만세구남양읍수화리***
107,가축사육업,02_04_01_P,5530000,553000003320050286,2005-06-01,,4,취소/말소/만료/정지/중지,4,말소,,,,,356-7478,0.0,445-070,경기도 화성시 만세구 남양읍 시리 **-*,,,아람농장,2007-08-16 10:45:05,I,2026-02-04 01:35:23,,184015.237429929,415729.584663126,가축사육업,,433,000,0,한우,,아람농장_경기도화성시만세구남양읍시리**-*
115,가축사육업,02_04_01_P,5530000,553000003320050281,2005-06-01,,3,폐업,2,폐업,2016-10-12,,,,356-7373,0.0,445-010,경기도 화성시 만세구 남양읍 남양리 ***-*,,,유상목장,2016-10-12 08:23:00,I,2026-02-04 01:35:23,,182845.201306816,411103.97075805,가축사육업,,428,000,0,육우,,유상목장_경기도화성시만세구남양읍남양리***-*
279,가축사육업,02_04_01_P,3600000,360000003320050004,2005-05-31,,4,취소/말소/만료/정지/중지,4,말소,,,,,371-7979,0.0,502-157,광주광역시 서구 마륵동 ***-**,,,박인규축산,2026-01-30 13:27:47,U,2026-02-04 11:04:37,,185898.657602573,182082.099339707,가축사육업,,4,000,0,한우,,박인규축산_광주광역시서구마륵동***-**
536,가축사육업,02_04_01_P,6510000,651000003320051223,2005-05-31,,1,영업/정상,0,정상,,,,,,0.0,,"제주특별자치도 제주시 한림읍 금악리 **** , ****",제주특별자치도 제주시 한림읍 금악북로 ***-**,63021,농업회사법인(주)홍도야지,2026-02-06 14:36:00,U,2026-02-08 02:40:00,,135822.071670817,-15361.1170459904,가축사육업,,268,L00,0,돼지,,"농업회사법인(주)홍도야지_제주특별자치도제주시한림읍금악리****,****"
764,가축사육업,02_04_01_P,4950000,495000003320050161,2005-05-30,,2,휴업,1,휴업,,2026-02-11,2026-08-11,,,0.0,534-822,"전라남도 무안군 삼향읍 왕산리 ***-* , ***-*, ***-*",전라남도 무안군 삼향읍 덕산길 **,58560,농업회사법인 주식회사 진오,2026-02-11 15:53:48,U,2026-02-13 02:40:00,,147854.984908285,152188.757846584,가축사육업,,184,L00,0,돼지,,"농업회사법인주식회사진오_전라남도무안군삼향읍왕산리***-*,***-*,***-*"
910,가축사육업,02_04_01_P,5540000,554000003320050047,2005-05-27,,1,영업/정상,0,정상,,,,,,0.0,464-861,경기도 광주시 초월읍 쌍동리 ***-*,,,신우목장,2026-02-13 16:33:21,U,2026-02-15 02:40:00,,225868.824807458,430841.30662277,가축사육업,,69,000,0,한우,,신우목장_경기도광주시초월읍쌍동리***-*
98,가축사육업,02_04_01_P,5530000,553000003320050269,2005-05-25,,4,취소/말소/만료/정지/중지,4,말소,,,,,355-7633,0.0,445-080,경기도 화성시 만세구 남양읍 신남리 ***-*,,,고은이목장,2010-04-28 09:00:20,I,2026-02-04 01:35:23,,183009.297725102,409203.216368667,가축사육업,,416,000,0,젖소,,고은이목장_경기도화성시만세구남양읍신남리***-*
326,가축사육업,02_04_01_P,4420000,442000003320050247,2005-05-24,,1,영업/정상,0,정상,,,,,542-5507,0.0,376-882,충청북도 보은군 수한면 질신리 ***,,,병태농장,2026-01-30 11:07:36,U,2026-02-04 11:04:37,,258786.075928271,327704.360184026,가축사육업,,288,000,0,한우,,병태농장_충청북도보은군수한면질신리***
73,가축사육업,02_04_01_P,5530000,553000003320050244,2005-05-13,,3,폐업,2,폐업,2012-11-07,,,,356-3966,0.0,445-020,경기도 화성시 만세구 남양읍 무송리 산 **,,,신진농장,2012-11-07 18:46:22,I,2026-02-04 01:35:23,,185947.118712069,410700.710448118,가축사육업,,391,000,0,육계,,신진농장_경기도화성시만세구남양읍무송리산**
239,가축사육업,02_04_01_P,5700000,411000003320050236,2005-05-07,,1,영업/정상,0,정상,,,,,,0.0,469-823,"경기도 여주시 흥천면 대당리 **-* 외 *필지(**-*, **-*)",경기도 여주시 흥천면 효자로 **-**,12607,대당농장,2026-01-30 10:28:55,U,2026-02-04 11:04:37,,248717.364206041,424585.153275345,가축사육업,,363,000,0,육계,,"대당농장_경기도여주시흥천면대당리**-*외*필지(**-*,**-*)"
583,가축사육업,02_04_01_P,4880000,488000003320050097,2005-05-06,,1,영업/정상,0,정상,,,,,,0.0,548-884,전라남도 고흥군 포두면 세동리 ***,전라남도 고흥군 포두면 신세동로 ***-**,,신월농장,2026-02-07 16:39:30,U,2026-02-09 02:40:00,,231344.340997046,114103.781561174,가축사육업,,883,000,0,돼지,,신월농장_전라남도고흥군포두면세동리***
325,가축사육업,02_04_01_P,4420000,442000003320050244,2005-05-06,,1,영업/정상,0,정상,,,,,,0.0,376-806,충청북도 보은군 보은읍 신함리 ***,충청북도 보은군 보은읍 풍취감동길 ***-**,28914,김준기농장,2026-01-30 11:06:49,U,2026-02-04 11:04:37,,265399.457945047,334505.775891581,가축사육업,,285,000,0,한우,,김준기농장_충청북도보은군보은읍신함리***
324,가축사육업,02_04_01_P,4420000,442000003320050242,2005-04-28,,1,영업/정상,0,정상,,,,,,0.0,376-871,충청북도 보은군 산외면 중티리 ***,충청북도 보은군 산외면 중티*길 **-**,28901,주성농장,2026-01-30 11:06:06,U,2026-02-04 11:04:37,,261761.220883746,340602.134232531,가축사육업,,283,000,0,한우,,주성농장_충청북도보은군산외면중티리***
76,가축사육업,02_04_01_P,5530000,553000003320050235,2005-04-27,,3,폐업,2,폐업,2018-03-06,,,,356-2776,0.0,445-080,경기도 화성시 만세구 남양읍 신남리 ***,,,청룡목장,2018-03-12 11:51:46,I,2026-02-04 01:35:23,,184564.207964357,409603.031485314,가축사육업,,382,000,0,젖소,,청룡목장_경기도화성시만세구남양읍신남리***
77,가축사육업,02_04_01_P,5530000,553000003320050236,2005-04-27,,4,취소/말소/만료/정지/중지,4,말소,,,,,356-9124,0.0,445-140,경기도 화성시 만세구 남양읍 장전리 ***-*,,,화성목장,2007-08-16 10:43:49,I,2026-02-04 01:35:23,,184781.631121507,418375.407847576,가축사육업,,383,000,0,한우,,화성목장_경기도화성시만세구남양읍장전리***-*
313,가축사육업,02_04_01_P,4420000,442000003320050234,2005-04-22,,1,영업/정상,0,정상,,,,,,0.0,376-912,충청북도 보은군 회남면 금곡리 ***-*,,,승근농장,2026-01-30 11:04:35,U,2026-02-04 11:04:37,,253192.624900883,328619.617908765,가축사육업,,275,000,0,한우,,승근농장_충청북도보은군회남면금곡리***-*
283,가축사육업,02_04_01_P,5010000,501000003320050009,2005-04-21,,1,영업/정상,0,정상,,,,,,0.0,535-822,"전라남도 신안군 증도면 방축리 ***,*** 산**-*번지",,,장성농장,2026-01-30 13:39:27,U,2026-02-04 11:04:37,,,,가축사육업,,27,000,0,한우,,"장성농장_전라남도신안군증도면방축리***,***산**-*번지"
566,가축사육업,02_04_01_P,6510000,651000003320051133,2005-04-21,,1,영업/정상,0,정상,,,,,,0.0,695-833,제주특별자치도 제주시 한림읍 상명리 ****-* 외*필지,,,농업회사법인(주)홍도야지2농장,2026-02-06 14:34:34,U,2026-02-08 02:40:00,,131960.974092296,-14063.4930228642,가축사육업,,178,L00,0,돼지,,농업회사법인(주)홍도야지2농장_제주특별자치도제주시한림읍상명리****-*외*필지
429,가축사육업,02_04_01_P,4480000,448000003320050002,2005-04-16,,1,영업/정상,0,정상,,,,,,0.0,395-842,충청북도 단양군 어상천면 덕문곡리 ***-*,충청북도 단양군 어상천면 연곡심곡로 **-**,27016,어진농장,2026-02-03 16:36:12,U,2026-02-06 02:40:00,,318662.927674183,397287.210731082,가축사육업,,17,000,0,돼지,,어진농장_충청북도단양군어상천면덕문곡리***-*
82,가축사육업,02_04_01_P,5530000,553000003320050206,2005-04-15,,3,폐업,2,폐업,2014-12-05,,,,,0.0,445-010,경기도 화성시 만세구 남양읍 남양리 ***-*,,,새성지 목장,2014-12-09 10:21:24,I,2026-02-04 01:35:23,,182949.480631734,412715.412038273,가축사육업,,353,000,0,한우,,새성지목장_경기도화성시만세구남양읍남양리***-*
67,가축사육업,02_04_01_P,5530000,553000003320050199,2005-04-15,,3,폐업,2,폐업,2020-02-21,,,,357-8035,0.0,445-080,경기도 화성시 만세구 남양읍 신남리 ***,,,화남목장,2020-02-21 14:11:34,I,2026-02-04 01:35:23,,183483.975741737,408732.911680326,가축사육업,,346,000,0,한우,,화남목장_경기도화성시만세구남양읍신남리***
68,가축사육업,02_04_01_P,5530000,553000003320050202,2005-04-15,,3,폐업,2,폐업,2023-04-10,,,,,0.0,445-110,경기도 화성시 만세구 남양읍 온석리 ***-*,,,개미농장,2023-04-10 11:14:02,I,2026-02-04 01:35:23,,186039.326649325,407478.567342308,가축사육업,,349,000,0,육계,,개미농장_경기도화성시만세구남양읍온석리***-*
65,가축사육업,02_04_01_P,5530000,553000003320050195,2005-04-15,,3,폐업,2,폐업,2011-09-15,,,,356-9358,0.0,445-080,경기도 화성시 만세구 남양읍 신남리 ****,,,백호목장,2011-09-16 11:06:59,I,2026-02-04 01:35:23,,182178.363042168,408522.737079257,가축사육업,,342,000,0,젖소,,백호목장_경기도화성시만세구남양읍신남리****
679,가축사육업,02_04_01_P,3910000,391000003320050072,2005-04-08,,1,영업/정상,0,정상,,,,,,0.0,451-832,"경기도 평택시 청북읍 고잔리 **-** **-**, **-**, 산*-**",경기도 평택시 청북읍 고잔길 ***-**,17794,화성양돈2,2026-02-10 09:26:19,U,2026-02-12 02:40:00,,191393.025517031,395648.885930383,가축사육업,,183,000,0,돼지,,"화성양돈2_경기도평택시청북읍고잔리**-****-**,**-**,산*-**"
444,가축사육업,02_04_01_P,4610000,461000003320050117,2005-04-04,,1,영업/정상,0,정상,,,,,,0.0,,충청남도 예산군 고덕면 석곡리 *-* 외 *필지(*-*),충청남도 예산군 고덕면 외석곡안길 **,32402,현우농장,2026-02-05 08:46:43,U,2026-02-07 02:40:00,,174884.311284861,359717.954561314,가축사육업,,286,000,0,젖소,,현우농장_충청남도예산군고덕면석곡리*-*외*필지(*-*)
388,가축사육업,02_04_01_P,5090000,509000003320050070,2005-04-03,,1,영업/정상,0,정상,,,,,054-637-5730,0.0,,경상북도 영주시 장수면 두전리 ***-* 외 *,,,명랑축산,2026-02-03 09:52:26,U,2026-02-06 02:40:00,,341282.267050537,369583.472820449,가축사육업,,177,000,0,한우,,명랑축산_경상북도영주시장수면두전리***-*외*
48,가축사육업,02_04_01_P,5530000,553000003320050153,2005-04-01,,3,폐업,2,폐업,2019-11-15,,,,,0.0,445-130,경기도 화성시 만세구 남양읍 장덕리 ****,,,안일농산,2019-11-15 08:32:12,I,2026-02-04 01:35:23,,182022.092613056,407256.042515813,가축사육업,,300,000,0,돼지,,안일농산_경기도화성시만세구남양읍장덕리****
58,가축사육업,02_04_01_P,5530000,553000003320050157,2005-04-01,,3,폐업,2,폐업,2009-05-19,,,,356-0956,0.0,445-010,경기도 화성시 만세구 남양읍 남양리 ***-*,,,민희목장,2009-05-19 10:31:51,I,2026-02-04 01:35:23,,182298.28403456,410506.239721156,가축사육업,,304,000,0,젖소,,민희목장_경기도화성시만세구남양읍남양리***-*
47,가축사육업,02_04_01_P,5530000,553000003320050148,2005-04-01,,3,폐업,2,폐업,2009-08-18,,,,357-7832,0.0,445-080,경기도 화성시 만세구 남양읍 신남리 ***,,,성도목장,2009-08-19 08:53:29,I,2026-02-04 01:35:23,,182306.233319861,409312.717179936,가축사육업,,295,000,0,젖소,,성도목장_경기도화성시만세구남양읍신남리***
50,가축사육업,02_04_01_P,5530000,553000003320050144,2005-04-01,,3,폐업,2,폐업,2014-12-05,,,,356-4927,0.0,445-120,경기도 화성시 만세구 남양읍 원천리 ***-*,,,성주목장,2014-12-09 08:58:51,I,2026-02-04 01:35:23,,182268.767460576,413442.727030261,가축사육업,,291,000,0,한우,,성주목장_경기도화성시만세구남양읍원천리***-*
57,가축사육업,02_04_01_P,5530000,553000003320050154,2005-04-01,,4,취소/말소/만료/정지/중지,4,말소,,,,,,0.0,445-080,경기도 화성시 만세구 남양읍 신남리 ****,,,은혜양계장,2022-01-04 16:00:05,I,2026-02-04 01:35:23,,183396.77301451,408313.276991265,가축사육업,,301,000,0,육계,,은혜양계장_경기도화성시만세구남양읍신남리****
49,가축사육업,02_04_01_P,5530000,553000003320050142,2005-04-01,,3,폐업,2,폐업,2016-04-19,,,,,0.0,445-050,경기도 화성시 만세구 남양읍 송림리 ***,,,동그라미농장,2016-04-19 14:08:18,I,2026-02-04 01:35:23,,184792.05090922,413962.127620947,가축사육업,,289,000,0,한우,,동그라미농장_경기도화성시만세구남양읍송림리***
683,가축사육업,02_04_01_P,3560000,356000003320050009,2005-03-31,,1,영업/정상,0,정상,,,,,,0.0,404-300,인천광역시 서구 오류동 ***-*,인천광역시 서구 봉화로***번길 ** (오류동),22652,강덕농장,2026-02-10 10:24:23,U,2026-02-12 02:40:00,,167719.259532793,455609.158849565,가축사육업,,10,000,0,돼지,,강덕농장_인천광역시서구오류동***-*
610,가축사육업,02_04_01_P,4191000,419000003320050108,2005-03-31,,1,영업/정상,0,정상,,,,,033-764-4320,0.0,220-851,"강원특별자치도 원주시 귀래면 귀래리 *** ,***",강원특별자치도 원주시 귀래면 귀운길 **,26500,가나다농장,2026-02-09 09:02:56,U,2026-02-11 02:40:00,,277795.746806293,413429.978964389,가축사육업,,151,000,0,돼지,,"가나다농장_강원특별자치도원주시귀래면귀래리***,***"
323,가축사육업,02_04_01_P,4420000,442000003320050211,2005-03-29,,1,영업/정상,0,정상,,,,,,0.0,376-852,충청북도 보은군 마로면 임곡리 ***,충청북도 보은군 마로면 임곡길 **-**,,정균농장,2026-01-30 11:02:18,U,2026-02-04 11:04:37,,276054.005207402,326744.589340872,가축사육업,,252,000,0,한우,,정균농장_충청북도보은군마로면임곡리***
502,가축사육업,02_04_01_P,4080000,408000003320050289,2005-03-27,,1,영업/정상,0,정상,,,,2026-02-02,,0.0,,경기도 안성시 양성면 석화리 ***,경기도 안성시 양성면 한내로 **-**,17502,선택농장,2026-02-03 08:51:56,U,2026-02-07 02:40:00,,217616.246019711,395757.955641519,가축사육업,,329,000,0,한우,,선택농장_경기도안성시양성면석화리***
