"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명","기타내역2",
"157","인터넷컴퓨터게임시설제공업","03_05_05_P","3650000","CDFF2241022015000036","2015-12-29","","03","폐업","03","폐업","2026-04-03","","","","","","","대전광역시 중구 산성동 145-27","대전광역시 중구 대둔산로 468 (산성동)","34980","오름PC","2026-04-03 14:08:25","U","2026-04-05 02:40:00","","234836.934291488","312296.072560722","인터넷컴퓨터게임시설제공업","유통관련업","3","주택가주변","","35.5","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","4","","","","","","일반주거지역","성인pc방",
"158","인터넷컴퓨터게임시설제공업","03_05_05_P","3620000","CDFF2241022021000031","2021-10-19","","01","영업/정상","13","영업중","","","","","","","","광주광역시 북구 신안동 141-14","광주광역시 북구 중흥로 83, 1층 (신안동)","61250","벼락PC","2026-04-03 09:29:18","U","2026-04-05 02:40:00","","191143.757454892","184984.579130201","인터넷컴퓨터게임시설제공업","유통관련업","3","기타","","87.43","3","0","근린생활시설","0","55","0","0","","","","","","","","","","","","13","","전체이용가","","","","일반상업지역","성인PC방",
"159","인터넷컴퓨터게임시설제공업","03_05_05_P","4721000","CDFF2241022016000002","2016-06-03","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 완주군 봉동읍 둔산리 896-8 아름다운빌 101호","전북특별자치도 완주군 봉동읍 원둔산3길 6-1, 아름다운빌 101호","55319","비바 PC방","2026-04-03 13:46:54","U","2026-04-05 02:40:00","","211155.308672712","273226.63166298","인터넷컴퓨터게임시설제공업","유통관련업","4","","일반 인터넷 게임","43.5","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","3","","청소년이용불가","","","","","성인PC방",
"160","인터넷컴퓨터게임시설제공업","03_05_05_P","3550000","CDFF2241022025000007","2025-10-31","","01","영업/정상","13","영업중","","","","","","","","인천광역시 계양구 임학동 28-31","인천광역시 계양구 계양산로 194, 104호 (임학동)","21033","행운 PC","2026-04-03 15:20:18","U","2026-04-05 02:40:00","","176714.562899023","449487.476309125","인터넷컴퓨터게임시설제공업","유통관련업","0","","","45","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인PC방",
"161","인터넷컴퓨터게임시설제공업","03_05_05_P","4050000","CDFF2241022025000039","2025-11-19","","01","영업/정상","13","영업중","","","","","","","","경기도 용인시 처인구 양지읍 제일리 663-5 1층 106호","경기도 용인시 처인구 양지읍 남평로 166, 1층 106호","17162","명당PC","2026-04-03 15:52:54","U","2026-04-05 02:40:00","","226585.244133472","414116.253406111","인터넷컴퓨터게임시설제공업","유통관련업","0","","","58.5","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","",
"162","인터넷컴퓨터게임시설제공업","03_05_05_P","3550000","CDFF2241022025000011","2025-11-21","","01","영업/정상","13","영업중","","","","","","","","인천광역시 계양구 용종동 211-6 레드몰","인천광역시 계양구 계산새로87번길 6, 레드몰 201호 (용종동)","21065","MAX PC","2026-04-03 15:16:58","U","2026-04-05 02:40:00","","176785.368523779","448494.574806493","인터넷컴퓨터게임시설제공업","유통관련업","0","","","100.66","0","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","",
"163","인터넷컴퓨터게임시설제공업","03_05_05_P","3990000","CDFF2241022025000016","2025-10-29","","01","영업/정상","13","영업중","","","","","","","","경기도 남양주시 금곡동 산 108-1 인정프린스","경기도 남양주시 경춘로 920, 인정프린스 1층 4호 (금곡동)","12236","카라PC","2026-04-03 14:34:13","U","2026-04-05 02:40:00","","217915.028544604","458919.48264448","인터넷컴퓨터게임시설제공업","유통관련업","1","","포커","42","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","",
"164","인터넷컴퓨터게임시설제공업","03_05_05_P","5020000","CDFF2241022023000003","2023-02-15","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 북구 항구동 108-4","경상북도 포항시 북구 삼호로 102 (항구동)","37716","학산PC","2026-04-03 08:48:42","U","2026-04-05 02:40:00","","413627.629411773","285809.518295155","인터넷컴퓨터게임시설제공업","유통관련업","0","","","58.79","0","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","","성인 PC방",
"165","인터넷컴퓨터게임시설제공업","03_05_05_P","4390000","CDFF2241022023000004","2023-03-16","","01","영업/정상","13","영업중","","","","","","","","충청북도 충주시 문화동 891","충청북도 충주시 사직산23길 21, 1층 (문화동)","27408","짱구PC","2026-04-03 17:00:53","U","2026-04-05 02:40:00","","282539.204004993","386059.958879625","인터넷컴퓨터게임시설제공업","유통관련업","1","","","29.07","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","5","","","","","","","성인PC방",
"166","인터넷컴퓨터게임시설제공업","03_05_05_P","5670000","CDFF2241022019000037","2019-07-05","","01","영업/정상","13","영업중","","","","","","","","경상남도 창원시 마산회원구 양덕동 12-31 마산메디컬센터 201호","경상남도 창원시 마산회원구 양덕로 160, 마산메디컬센터 지상2층 201호 (양덕동)","51363","픽셀PC 양덕점","2026-04-03 14:16:36","U","2026-04-05 02:40:00","","344040.228130922","193736.450258103","인터넷컴퓨터게임시설제공업","유통관련업","11","기타","","205.7","2","0","근린생활시설","0","0","0","0","","","","","","","","","","","","70","","","","","","일반상업지역","",
"167","인터넷컴퓨터게임시설제공업","03_05_05_P","5670000","CDFF2241022009100011","2009-05-04","","01","영업/정상","13","영업중","","","","","","","","경상남도 창원시 마산회원구 내서읍 삼계리 31-4","경상남도 창원시 마산회원구 내서읍 경남대로 905, 201,202,204,205,206,208,209호","51237","퍼스트PC","2026-04-03 14:15:34","U","2026-04-05 02:40:00","","336904.202352906","193428.684115662","인터넷컴퓨터게임시설제공업","유통관련업","4","","","339.37","3","0","근린생활시설","0","0","0","0","","","","","","","","","","","","156","","전체이용가","","","","","",
"168","인터넷컴퓨터게임시설제공업","03_05_05_P","5330000","CDFF2241022020000009","2020-06-30","","03","폐업","03","폐업","2026-04-02","","","","","","","경상남도 통영시 항남동 150-38 창용비치빌","경상남도 통영시 동충3길 45, 1동 101호 (항남동, 창용비치빌)","53054","대박PC","2026-04-03 15:10:42","U","2026-04-05 02:40:00","","330176.636856784","150096.618398412","인터넷컴퓨터게임시설제공업","유통관련업","7","","뉴선시티맞고,뉴선시티포카,뉴선시티박둑이.","58.47","1","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","성인pc",
"169","인터넷컴퓨터게임시설제공업","03_05_05_P","3460000","CDFF2241022025000009","2025-08-14","","01","영업/정상","13","영업중","","","","","","","","대구광역시 수성구 두산동 133-13","대구광역시 수성구 무학로21길 109, 1층 (두산동)","42173","도파민PC","2026-04-03 09:56:26","U","2026-04-05 02:40:00","","346381.560704431","260651.142905357","인터넷컴퓨터게임시설제공업","유통관련업","4","주택가주변","","34.34","1","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","일반주거지역","성인PC방",
"170","인터넷컴퓨터게임시설제공업","03_05_05_P","4050000","CDFF2241022023000001","2023-01-03","","01","영업/정상","13","영업중","","","","","","","","경기도 용인시 처인구 백암면 백암리 374-15","경기도 용인시 처인구 백암면 백암로201번길 12-5","17178","캔디PC","2026-04-03 09:11:36","U","2026-04-05 02:40:00","","233133.9311303","407105.70849163","인터넷컴퓨터게임시설제공업","유통관련업","0","","","78.45","0","0","","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","","성인PC",
"171","인터넷컴퓨터게임시설제공업","03_05_05_P","3680000","CDFF2241022026000002","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","대전광역시 대덕구 중리동 497-8","대전광역시 대덕구 송촌북로15번길 8, 1층 101호 (중리동)","34410","체리PC","2026-04-03 16:18:34","U","2026-04-05 02:40:00","","239082.090266489","318203.262023719","인터넷컴퓨터게임시설제공업","유통관련업","0","","","50","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","8","","","","","","","",
"172","인터넷컴퓨터게임시설제공업","03_05_05_P","5570000","CDFF2241022020000002","2020-11-03","","01","영업/정상","13","영업중","","","","","","","","충청북도 증평군 증평읍 중동리 64-6","충청북도 증평군 증평읍 윗장뜰길 52, 1층","27930","억대PC","2026-04-03 08:37:51","U","2026-04-05 02:40:00","","251960.709581741","364929.941538603","인터넷컴퓨터게임시설제공업","유통관련업","0","","","32.83","0","0","","0","0","0","0","","","","","","","","","","","","6","","전체이용가","","","","","성인PC방",
"173","인터넷컴퓨터게임시설제공업","03_05_05_P","3740000","CDFF2241022025000023","2025-06-09","","03","폐업","03","폐업","2026-04-03","","","","","","","경기도 수원시 권선구 곡반정동 576-12","경기도 수원시 권선구 곡선로50번길 45-13, 103호 (곡반정동)","16671","메이드 PC","2026-04-03 14:29:58","U","2026-04-05 02:40:00","","202543.345274275","414974.656801539","인터넷컴퓨터게임시설제공업","유통관련업","0","","","33.8","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","",
"174","인터넷컴퓨터게임시설제공업","03_05_05_P","4000000","CDFF2241022025000011","2025-06-23","","01","영업/정상","13","영업중","","","","","","","","경기도 오산시 궐동 687-2 드라마타워","경기도 오산시 대호로 83, 드라마타워 105호 (궐동)","18123","럭키PC","2026-04-03 13:55:37","U","2026-04-05 02:40:00","","204724.457532906","406215.365222222","인터넷컴퓨터게임시설제공업","유통관련업","0","","","47.86","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","","",
"175","인터넷컴퓨터게임시설제공업","03_05_05_P","5540000","CDFF2241022025000013","2025-06-20","","01","영업/정상","13","영업중","","","","","","","","경기도 광주시 초월읍 용수리 338-1","경기도 광주시 초월읍 무들로 201, 1층","12733","나이스PC","2026-04-03 15:52:53","U","2026-04-05 02:40:00","","226936.687940571","430977.898440615","인터넷컴퓨터게임시설제공업","유통관련업","2","","","57.6","1","1","","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC방",
"176","인터넷컴퓨터게임시설제공업","03_05_05_P","3680000","CDFF2241022025000004","2025-07-10","","01","영업/정상","13","영업중","","","","","","","","대전광역시 대덕구 비래동 125-21","대전광역시 대덕구 비래서로 31-3, 1층 (비래동)","34417","메이드PC","2026-04-03 16:18:08","U","2026-04-05 02:40:00","","240156.055292889","317180.139120782","인터넷컴퓨터게임시설제공업","유통관련업","0","","성인PC","27.32","0","0","","0","0","0","0","","","","","","","","","","","","5","","청소년이용불가","","","","","",
"177","인터넷컴퓨터게임시설제공업","03_05_05_P","5680000","CDFF2241022021000007","2021-04-02","","03","폐업","03","폐업","2026-04-03","","","","","","","충청남도 당진시 송악읍 반촌리 840-1","충청남도 당진시 송악읍 반촌로 161-9, 101호","31734","호박PC게임랜드","2026-04-03 15:01:51","U","2026-04-05 02:40:00","","173320.119756641","378252.439873925","인터넷컴퓨터게임시설제공업","유통관련업","0","","","103.54","0","0","","0","0","0","0","","","","","","","","","","","","70","","","","","","","",
"178","인터넷컴퓨터게임시설제공업","03_05_05_P","3620000","CDFF2241022025000004","2025-04-23","","01","영업/정상","13","영업중","","","","","","","","광주광역시 북구 두암동 285-9","광주광역시 북구 밤실로 175-2, 1층 (두암동)","61163","백두PC","2026-04-03 09:28:20","U","2026-04-05 02:40:00","","193934.209336469","184872.63333066","인터넷컴퓨터게임시설제공업","유통관련업","0","","","31.2","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","8","","","","","","","성인PC방",
"179","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022025000023","2025-04-25","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 신정동 547-11","울산광역시 남구 중앙로 273, B동 1층 (신정동)","44669","화요PC","2026-04-03 14:25:48","U","2026-04-05 02:40:00","","409399.519642461","229714.909711827","인터넷컴퓨터게임시설제공업","유통관련업","0","","","64.53","0","0","","0","0","0","0","","","","","","","","","","","","10","","","","","","","성인PC방",
"180","인터넷컴퓨터게임시설제공업","03_05_05_P","4010000","CDFF2241022025000005","2025-03-13","","01","영업/정상","13","영업중","","","","","","","","경기도 시흥시 정왕동 1437-8 제일천막","경기도 시흥시 정왕천로355번길 24, 제일천막 101호 (정왕동)","15058","황제PC","2026-04-03 12:43:04","U","2026-04-05 02:40:00","","177433.405661607","426668.340408875","인터넷컴퓨터게임시설제공업","유통관련업","0","","","30","0","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","",
"181","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022023000105","2023-12-12","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 달동 1363-12","울산광역시 남구 왕생로62번길 5-1, 1층 (달동)","44707","자이PC","2026-04-03 11:14:41","U","2026-04-05 02:40:00","","411476.333107285","229116.424122753","인터넷컴퓨터게임시설제공업","유통관련업","0","","","187.19","0","0","","0","0","0","0","","","","","","","","","","","","8","","","","","","","성인PC방",
"182","인터넷컴퓨터게임시설제공업","03_05_05_P","3910000","CDFF2241022018000082","2018-12-19","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 서정동 843-9","경기도 평택시 특구로5번길 27-6, 1층 (서정동)","17774","럭키PC","2026-04-03 17:11:01","U","2026-04-05 02:40:00","","205386.272328238","396012.163522982","인터넷컴퓨터게임시설제공업","유통관련업","0","","","34.71","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC방",
"183","인터넷컴퓨터게임시설제공업","03_05_05_P","3650000","CDFF2241022024000011","2024-12-05","","01","영업/정상","13","영업중","","","","","","","","대전광역시 중구 문창동 10-68","대전광역시 중구 문창로102번길 42, 1층 (문창동)","34930","짱구pc","2026-04-03 14:44:18","U","2026-04-05 02:40:00","","238894.551063515","313638.234922958","인터넷컴퓨터게임시설제공업","유통관련업","0","","","56.58","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","",
"184","인터넷컴퓨터게임시설제공업","03_05_05_P","4010000","CDFF2241022025000001","2025-02-03","","01","영업/정상","13","영업중","","","","","","","","경기도 시흥시 신천동 772-13","경기도 시흥시 수인로3335번길 20-1, 1층 (신천동)","14950","미녀PC","2026-04-03 15:18:57","U","2026-04-05 02:40:00","","181085.812462098","437293.874059586","인터넷컴퓨터게임시설제공업","유통관련업","0","","","70","0","0","","0","0","0","0","","","","","","","","","","","","0","","청소년이용불가","","","","","",
"185","인터넷컴퓨터게임시설제공업","03_05_05_P","4641000","CDFF2241022025000005","2025-01-24","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 덕진구 우아동3가 746-29","전북특별자치도 전주시 덕진구 우아2길 16, 1층 (우아동3가)","54908","놀이터 PC","2026-04-03 15:33:58","U","2026-04-05 02:40:00","","214239.98446798","261018.042110554","인터넷컴퓨터게임시설제공업","유통관련업","0","유흥업소밀집지역","","63.86","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","상업지역","성인 PC",
"186","인터넷컴퓨터게임시설제공업","03_05_05_P","3660000","CDFF2241022024000022","2024-12-06","","01","영업/정상","13","영업중","","","","","","","","대전광역시 서구 괴정동 427-32","대전광역시 서구 용문로 43, 1층 (괴정동)","35299","골드PC","2026-04-05 10:34:25","U","2026-04-07 02:40:00","","234804.430648468","315427.346705697","인터넷컴퓨터게임시설제공업","유통관련업","0","","","49.53","0","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","",
