"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자본금","거래처",
"235","석유판매업","09_28_08_P","4830000","1989483001301500043","1989-09-02","","01","영업/정상","01","신규등록","","","","","006103340432","2322","","전라남도 나주시 보산동 195","전라남도 나주시 영산로 5087 (보산동)","58263","보산주유소","2026-02-18 12:42:53","U","2026-02-20 02:40:00","주유소","171750.781437535","169599.739163342","","",
"236","석유판매업","09_28_08_P","4830000","1991483001301500015","1991-02-12","","01","영업/정상","01","신규등록","","","","","061 331 5188","1950","","전라남도 나주시 세지면 오봉리 236-9","전라남도 나주시 세지면 동창로 154","","백제주유소","2026-02-18 11:33:19","U","2026-02-20 02:40:00","주유소","176892.480696609","158173.258948912","","",
"237","석유판매업","09_28_08_P","4830000","1991483001301500018","1991-12-17","","01","영업/정상","01","신규등록","","","","","061 333 5155","1818","","전라남도 나주시 남평읍 오계리 1033","전라남도 나주시 남평읍 지석로 504","","농업주유소","2026-02-18 11:24:29","U","2026-02-20 02:40:00","주유소","186769.936482949","167950.579663961","","",
"238","석유판매업","09_28_08_P","4830000","1979483001301500016","1979-09-04","","01","영업/정상","01","신규등록","","","","","006103317248","587","","전라남도 나주시 금천면 석전리 380-4","전라남도 나주시 금천면 영산로 5848","","(주)금구주유소","2026-02-18 11:16:28","U","2026-02-20 02:40:00","주유소","178753.421353274","170635.326110712","","",
"239","석유판매업","09_28_08_P","4830000","1992483001301500019","1992-01-10","","01","영업/정상","01","신규등록","","","","","061 331 9506","1392","","전라남도 나주시 봉황면 죽석리 2-2","전라남도 나주시 봉황면 세남로 719","","죽석주유소","2026-02-18 13:14:50","U","2026-02-20 02:40:00","주유소","181648.225231143","162672.942252148","","",
"240","석유판매업","09_28_08_P","4830000","1992483001301500020","2006-12-21","","01","영업/정상","07","영업개시","","","","","006103376595","1079","","전라남도 나주시 산포면 내기리 859","전라남도 나주시 산포면 영산로 6025","","한전공대주유소","2026-02-18 13:19:55","U","2026-02-20 02:40:00","주유소","180396.77613298","171176.842458303","","",
"241","석유판매업","09_28_08_P","4830000","1992483001301500021","2006-01-16","","02","휴업","05","사업휴지","","2024-10-22","2025-10-21","","","1398","","전라남도 나주시 남평읍 서산리 50","전라남도 나주시 남평읍 지석로 230","","도깨비주유소","2026-02-18 13:13:06","U","2026-02-20 02:40:00","주유소","186654.182283379","170495.845187099","","",
"242","석유판매업","09_28_08_P","4830000","1999483001301200011","1996-06-24","","01","영업/정상","01","신규등록","","","","","000000000000","","","전라남도 나주시 산포면 신도리 55-9","전라남도 나주시 산포면 세남로 1200","","호남석유","2026-02-18 13:26:56","U","2026-02-20 02:40:00","일반판매소","182651.615434515","167110.465647645","","",
"243","석유판매업","09_28_08_P","4830000","2025483019501200001","2025-08-29","","01","영업/정상","07","영업개시","","","","","","809","","전라남도 나주시 다시면 가운리 232-1 오일코리아주식회사","전라남도 나주시 다시면 영산로 4756, 오일코리아주식회사","58279","동화석유","2026-02-18 13:24:42","U","2026-02-20 02:40:00","일반판매소","169120.69447644","168057.31711597","","",
"244","석유판매업","09_28_08_P","4830000","2025483019501500001","2025-08-06","","01","영업/정상","07","영업개시","","","","","0613355182","1957","","전라남도 나주시 동강면 월양리 421-4","전라남도 나주시 동강면 남악동강로 1432","58292","동강농협주유소","2026-02-18 11:27:26","U","2026-02-20 02:40:00","주유소","160423.011140366","159063.35547099","","",
"245","석유판매업","09_28_08_P","4830000","2022483019501500004","2022-08-23","","01","영업/정상","07","영업개시","","","","","","3960","","전라남도 나주시 금천면 광암리 203-1","전라남도 나주시 금천면 빛가람로 467","58216","해바라기주유소","2026-02-18 13:20:47","U","2026-02-20 02:40:00","주유소","178283.466514633","169116.050313853","","",
"246","석유판매업","09_28_08_P","4830000","2021483019501500001","2021-01-04","","01","영업/정상","07","영업개시","","","","","061-331-4431","1430","","전라남도 나주시 봉황면 죽석리 641-9","전라남도 나주시 봉황면 봉황로 719-9","58307","봉황농협 주유소","2026-02-18 12:44:38","U","2026-02-20 02:40:00","주유소","179939.468868536","162137.281069534","","",
"247","석유판매업","09_28_08_P","4830000","2022483019501500002","2022-06-15","","01","영업/정상","07","영업개시","","","","","","","","전라남도 나주시 문평면 옥당리 1289-5 오렌지주유소","전라남도 나주시 문평면 영산로 4346, 오렌지주유소","58286","오렌지주유소","2026-02-18 13:07:53","U","2026-02-20 02:40:00","주유소","165415.049585489","169633.148169911","","",
"248","석유판매업","09_28_08_P","5350000","2001535008701500005","2001-07-11","","01","영업/정상","07","영업개시","","","","","055 321 0288","1498","","경상남도 김해시 상동면 매리 732-1,742-3,733","경상남도 김해시 상동면 상동로 799","","부성주유소","2026-02-19 14:36:02","U","2026-02-21 02:40:00","주유소","377613.511796542","203499.736551381","","",
"249","석유판매업","09_28_08_P","4500000","2002450011001500009","2002-11-21","","01","영업/정상","07","영업개시","","","","","041 856 4290","2155","","충청남도 공주시 소학동 299-3","충청남도 공주시 소학동길 125 (소학동)","","금영주유소","2026-02-19 09:21:44","U","2026-02-21 02:40:00","주유소","213446.164897361","327440.413319854","","",
"250","석유판매업","09_28_08_P","4030000","2009403011501500001","2009-09-24","","01","영업/정상","01","신규등록","","","","","0314217344","738.04","","경기도 의왕시 청계동 산 8-18","경기도 의왕시 안양판교로 476 (청계동)","","의왕(청계)주유소","2026-02-19 10:56:12","U","2026-02-21 02:40:00","주유소","202183.670423639","432324.927413723","","",
"251","석유판매업","09_28_08_P","4070000","1997407001701500003","1978-02-15","","01","영업/정상","01","신규등록","","","","","031 632 9975","1950","","경기도 이천시 부발읍 신하리 434-10","경기도 이천시 부발읍 경충대로 2268","","(주)엘제이에너지 이천주유소","2026-02-19 11:25:07","U","2026-02-21 02:40:00","주유소","242095.341651539","417819.126384648","","",
"252","석유판매업","09_28_08_P","4201000","2002420008501500005","2002-05-16","","01","영업/정상","01","신규등록","","","","","033 648 5149","1499","","강원특별자치도 강릉시 홍제동 481-1","강원특별자치도 강릉시 경강로 1843 (홍제동)","","(주)지에스이앤알 기분좋은주유소","2026-02-19 13:34:44","U","2026-02-21 02:40:00","주유소","364875.093056638","473209.267120198","","",
"253","석유판매업","09_28_08_P","5670000","1995532001401500031","1995-12-06","","01","영업/정상","06","휴지사업재개","","","","2024-01-16","055 5475151","1908.3","","경상남도 창원시 진해구 석동 518-1","경상남도 창원시 진해구 진해대로 732 (석동)","51674","동부석유(주)동부제2주유소","2026-02-19 09:57:44","U","2026-02-21 02:40:00","주유소","354429.624316585","185773.14815123","","",
"254","석유판매업","09_28_08_P","5670000","2009532011001500002","2009-07-23","","01","영업/정상","07","영업개시","","","","","0555525185","1490","","경상남도 창원시 진해구 이동 574-4 해양주유소","경상남도 창원시 진해구 천자로 67, 해양주유소 (이동)","51655","(주)넥스트엘앤이","2026-02-19 10:21:21","U","2026-02-21 02:40:00","주유소","354032.752943558","184639.929448007","","",
"255","석유판매업","09_28_08_P","5670000","1994532001401500027","1994-11-26","","01","영업/정상","01","신규등록","","","","","055 5439090","698.2","","경상남도 창원시 진해구 태평동 45","경상남도 창원시 진해구 태평로 40 (태평동)","","대광주유소","2026-02-19 10:16:46","U","2026-02-21 02:40:00","주유소","351544.129148669","184198.82181142","","",
"256","석유판매업","09_28_08_P","4211000","2009421010601500001","2009-05-29","","01","영업/정상","07","영업개시","","","","","033 533 5451","1297","","강원특별자치도 동해시 용정동 73-1","강원특별자치도 동해시 용정로 169 (용정동)","","용정에너지","2026-02-19 15:18:29","U","2026-02-21 02:40:00","주유소","387940.683466839","446652.283308851","","",
"257","석유판매업","09_28_08_P","4211000","1993421009301500021","1993-08-10","","01","영업/정상","07","영업개시","","","","2015-03-09","033-534-7202","784","","강원특별자치도 동해시 망상동 54-1","강원특별자치도 동해시 동해대로 6124 (망상동)","","망상IC주유소","2026-02-19 09:51:27","U","2026-02-21 02:40:00","주유소","385464.541799832","455481.856312688","","",
"258","석유판매업","09_28_08_P","4211000","1994421009301500027","1994-03-07","","01","영업/정상","07","영업개시","","","","","033 522 0012","1585","","강원특별자치도 동해시 송정동 1084-1","강원특별자치도 동해시 대동로 261-28 (송정동)","","백마주유소","2026-02-19 14:59:29","U","2026-02-21 02:40:00","주유소","387571.930480514","445525.798768844","","",
"259","석유판매업","09_28_08_P","4211000","1996421009301500039","1996-07-03","","01","영업/정상","07","영업개시","","","","","033 522 0202","1244.7","","강원특별자치도 동해시 대구동 351-4 , 352-2","강원특별자치도 동해시 동해대로 4683 (대구동,, 352-2)","","기업주유소","2026-02-19 15:05:41","U","2026-02-21 02:40:00","주유소","388285.303045521","443433.079836928","","",
"260","석유판매업","09_28_08_P","5340000","1997534001601500001","1997-04-09","","01","영업/정상","06","휴지사업재개","","","","2023-11-02","055 854 6732","","","경상남도 사천시 곤양면 묵곡리 산 53-1 사천휴게소","경상남도 사천시 곤양면 묵실길 31-11, 사천휴게소","52505","YM21유통(주) 사천(상)주유소","2026-02-19 13:29:03","U","2026-02-21 02:40:00","주유소","292323.234879822","175580.274226248","","",
"261","석유판매업","09_28_08_P","5340000","1997534001601500002","1997-04-19","","01","영업/정상","06","휴지사업재개","","2018-07-11","2018-10-31","2018-09-21","055 854 8622","1478","","경상남도 사천시 곤양면 묵곡리 169-1 사천휴게소","경상남도 사천시 곤양면 서삼로 619, 사천휴게소","52508","YM21유통(주) 사천(하)주유소","2026-02-19 13:34:59","U","2026-02-21 02:40:00","주유소","292096.116328829","175369.630824553","","",
"262","석유판매업","09_28_08_P","3990000","2005399008901500046","2005-06-27","","01","영업/정상","06","휴지사업재개","","2018-02-19","2019-02-18","2019-11-13","031-577-4408","","","경기도 남양주시 와부읍 덕소리 601-7","경기도 남양주시 와부읍 덕소로 24","","(주)지에스이앤알 덕소주유소","2026-02-19 09:52:37","U","2026-02-21 02:40:00","주유소","218147.679723893","454066.177641644","","",
"263","석유판매업","09_28_08_P","5670000","1993532001401500016","1993-04-30","","01","영업/정상","01","신규등록","","","","","055 5516051","580","","경상남도 창원시 진해구 장천동 393","경상남도 창원시 진해구 진해대로 1108 (장천동)","","장전주유소","2026-02-19 10:20:31","U","2026-02-21 02:40:00","주유소","355681.136118314","182615.063624523","","",
"264","석유판매업","09_28_08_P","5670000","1993532001401500020","1993-08-30","","01","영업/정상","01","신규등록","","","","","055 5462805","471","","경상남도 창원시 진해구 경화동 1202-7 장복주유소","경상남도 창원시 진해구 진해대로 650 (경화동, 장복주유소)","","장복주유소","2026-02-19 09:53:29","U","2026-02-21 02:40:00","주유소","353636.13183421","185679.589064983","","",
"265","석유판매업","09_28_08_P","3120000","2004312009301500011","1975-04-07","","01","영업/정상","06","휴지사업재개","","","","2025-12-19","000203388045","988.4","","서울특별시 서대문구 연희동 89-7","서울특별시 서대문구 연희로 129 (연희동)","03699","연희주유소","2026-02-19 10:17:22","U","2026-02-21 02:40:00","주유소","193969.903312051","451891.090959018","","",
"266","석유판매업","09_28_08_P","3020000","2007302009501500002","2007-05-02","","03","폐업","03","폐지","2013-04-10","","","","02 7950757","","","서울특별시 용산구 한강로3가 16-91 한강그랜드오피스텔 711호","서울특별시 용산구 이촌로 5 (한강로3가)","","(주)에이치아이씨","2026-02-19 18:04:06","U","2026-02-21 02:40:00","용제판매소","195956.83241222","447651.530984522","","",
"267","석유판매업","09_28_08_P","3020000","2004302007401500001","2004-03-24","","03","폐업","03","폐지","2013-06-30","","","","02 7905736","","","서울특별시 용산구 한강로2가 244-1","서울특별시 용산구 한강대로 127-2 (한강로2가)","","(주)하나유화","2026-02-19 18:04:48","U","2026-02-21 02:40:00","용제판매소","197231.546341055","447661.066844491","","",
"268","석유판매업","09_28_08_P","3000000","1994300007601500001","1994-02-24","","01","영업/정상","01","신규등록","","","","","07088740602","746.72","","서울특별시 종로구 평창동 80-1","서울특별시 종로구 평창문화로 135 (평창동)","","(주)지에스이앤알 평창주유소","2026-02-19 15:09:23","U","2026-02-21 02:40:00","주유소","197680.037565853","456378.639524349","","",
"269","석유판매업","09_28_08_P","5670000","2003532001401500003","2003-04-04","","01","영업/정상","06","휴지사업재개","","","","","055 5475151","1305.2","","경상남도 창원시 진해구 석동 663-10","경상남도 창원시 진해구 진해대로 855 (석동)","","동부주유소 동부석유(주)석동지점","2026-02-19 09:46:55","U","2026-02-21 02:40:00","주유소","355366.134278409","185094.835234544","","",
"270","석유판매업","09_28_08_P","5670000","2004532001401500001","2004-06-07","","01","영업/정상","01","신규등록","","","","","055 543 5133","694.2","","경상남도 창원시 진해구 태평동 52-1 외 1필지","경상남도 창원시 진해구 태평로 56 (태평동)","","(주)청조에너지삼성주유소","2026-02-19 10:18:27","U","2026-02-21 02:40:00","주유소","351690.515239652","184185.317847961","","",
"271","석유판매업","09_28_08_P","5670000","2005532006201500001","2005-03-08","","01","영업/정상","01","신규등록","","","","","055 543 6051","1034","","경상남도 창원시 진해구 자은동 787-1 외3필지","경상남도 창원시 진해구 진해대로 965 (자은동)","","SK에너지(주)자은셀프주유소","2026-02-19 09:41:18","U","2026-02-21 02:40:00","주유소","355547.083855611","184033.043907219","","",
"272","석유판매업","09_28_08_P","5670000","1985532001401500008","1985-09-26","","01","영업/정상","01","신규등록","","2008-08-01","2008-09-30","","055 5433304","1245.89","","경상남도 창원시 진해구 경화동 1174-8","경상남도 창원시 진해구 충장로 269 (경화동)","51667","마진주유소","2026-02-19 10:21:01","U","2026-02-21 02:40:00","주유소","353166.66625444","185106.762242227","","",
"273","석유판매업","09_28_08_P","5670000","1976532001401500001","1976-04-23","","01","영업/정상","07","영업개시","","","","","055 5525608","434","","경상남도 창원시 진해구 풍호동 472-1","경상남도 창원시 진해구 천자로 361 (풍호동)","","진해주유소","2026-02-19 10:21:42","U","2026-02-21 02:40:00","주유소","355271.606646922","183122.970145178","","",
"274","석유판매업","09_28_08_P","3340000","1993334001701500003","1993-11-25","","01","영업/정상","01","신규등록","","","","","051 2665130","1141","","부산광역시 사하구 구평동 115-2","부산광역시 사하구 을숙도대로 730 (구평동)","","선경주유소","2026-02-19 09:04:16","U","2026-02-21 02:40:00","주유소","380972.014875102","178002.714436253","","",
"275","석유판매업","09_28_08_P","4390000","2015439010301500002","2015-06-19","","01","영업/정상","01","신규등록","","","","","043 844 2915","1318","","충청북도 충주시 산척면 영덕리 산 2-38","충청북도 충주시 산척면 평택제천고속도로 109","","(주)파리크라상 천등산(평택방향)주유소","2026-02-19 14:59:36","U","2026-02-21 02:40:00","주유소","287818.876794841","397654.290201583","","",
"276","석유판매업","09_28_08_P","4620000","1996462001001500033","1996-01-16","","01","영업/정상","01","신규등록","","","","","041 6738937","1626","","충청남도 태안군 태안읍 평천리 699-5","충청남도 태안군 태안읍 서해로 1948","","태안농협주유소","2026-02-19 16:12:39","U","2026-02-21 02:40:00","주유소","139356.436332788","361492.684293425","","",
"277","석유판매업","09_28_08_P","5350000","1992535001401500043","1992-05-13","","02","휴업","05","사업휴지","","2026-01-29","2027-01-28","","055 334 6080","","","경상남도 김해시 어방동 1116-5","경상남도 김해시 김해대로 2541 (어방동)","","보은주유소","2026-02-20 17:15:58","U","2026-02-22 02:40:00","주유소","373319.919811036","193818.52786293","","",
"278","석유판매업","09_28_08_P","4540000","2007454012501500004","2007-08-30","","01","영업/정상","06","휴지사업재개","","","","","","1490","","충청남도 논산시 연무읍 동산리 261-1","충청남도 논산시 연무읍 동안로 1088","","논산IC주유소","2026-02-20 11:24:17","U","2026-02-22 02:40:00","주유소","211037.198502794","292011.205561555","","",
"279","석유판매업","09_28_08_P","5350000","2019535030101200002","2019-03-05","","02","휴업","05","사업휴지","","2025-12-24","2026-12-23","","","","","경상남도 김해시 어방동 506-7","경상남도 김해시 활천로154번길 7 (어방동)","50839","현오에너지","2026-02-20 15:46:23","U","2026-02-22 02:40:00","일반판매소","372844.620072723","194927.583167319","","",
"280","석유판매업","09_28_08_P","5060000","1994506001201500002","1994-03-26","","02","휴업","05","사업휴지","","2026-02-02","2026-03-31","","054 431 1329","909","","경상북도 김천시 개령면 신룡리 758-2","경상북도 김천시 개령면 감문로 241","","모광주유소","2026-02-20 14:24:47","U","2026-02-22 02:40:00","주유소","303451.808607976","295442.535704199","","",
"281","석유판매업","09_28_08_P","4830000","1995483001301500053","1995-11-25","","01","영업/정상","06","휴지사업재개","","","","2021-12-22","006103335105","1758","","전라남도 나주시 대호동 867","전라남도 나주시 건재로 89 (대호동)","","(주)대원 동신주유소","2026-02-20 09:03:55","U","2026-02-22 02:40:00","주유소","173940.965787279","171591.91412025","","",
"282","석유판매업","09_28_08_P","5210000","2018521008201500001","2018-01-30","","01","영업/정상","07","영업개시","","","","","054 932 1200","1160","","경상북도 성주군 초전면 용봉리 산 129-48","경상북도 성주군 초전면 중부내륙고속도로 97","40008","성주(창원)주유소","2026-02-20 16:42:35","U","2026-02-22 02:40:00","주유소","313530.194374347","279634.034011803","","",
"283","석유판매업","09_28_08_P","5210000","2018521008201500002","2018-01-30","","01","영업/정상","07","영업개시","","","","","054 932 0800","1239","","경상북도 성주군 초전면 용봉리 산 129-54","경상북도 성주군 초전면 중부내륙고속도로 98","40008","성주(양평)주유소","2026-02-20 16:40:45","U","2026-02-22 02:40:00","주유소","313635.436232592","279406.55468692","","",
"284","석유판매업","09_28_08_P","5160000","1976516002901500006","1976-05-21","","01","영업/정상","01","신규등록","","","","","054 8732388","456","","경상북도 청송군 청송읍 월막리 427","경상북도 청송군 청송읍 중앙로 206","","대성주유소","2026-02-20 13:48:13","U","2026-02-22 02:40:00","주유소","383978.627638433","328044.679277086","","",
"285","석유판매업","09_28_08_P","3900000","1994390008001500095","1994-12-26","","01","영업/정상","07","영업개시","","","","2011-04-30","00028995202","948.8","","경기도 광명시 소하동 1275","경기도 광명시 오리로 608 (소하동)","","(주)지에스이앤알 하안단지주유소","2026-02-20 14:59:55","U","2026-02-22 02:40:00","주유소","189337.84912349","439342.575887051","","",
"286","석유판매업","09_28_08_P","3120000","1993312007501500024","1993-09-21","","01","영업/정상","06","휴지사업재개","","","","2026-01-12","02 3954300","617","","서울특별시 서대문구 홍제동 279-10","서울특별시 서대문구 세검정로 87 (홍제동)","03619","문화촌주유소","2026-02-20 20:07:04","U","2026-02-22 02:40:00","주유소","195386.798626154","454801.317451886","","",
"287","석유판매업","09_28_08_P","3490000","1976349001201500072","1976-05-24","","02","휴업","05","사업휴지","","2015-08-03","2015-09-30","","032 7613331","1034.9","","인천광역시 중구 사동 24-10","인천광역시 중구 인중로 164 (사동)","","동양산업(주)직영사동주유소","2026-02-20 15:51:03","U","2026-02-22 02:40:00","주유소","166823.021803457","440722.726822233","","",
"288","석유판매업","09_28_08_P","3980000","1991398001701500001","1991-12-26","","01","영업/정상","07","영업개시","","","","","0031 5535644","1000","","경기도 구리시 인창동 517-1 518-6, 517-5","경기도 구리시 동구릉로 78 (인창동)","","(주)지에스이앤알 인창주유소","2026-02-20 11:03:08","U","2026-02-22 02:40:00","주유소","211817.639123727","456086.200809942","","",
"289","석유판매업","09_28_08_P","3390000","1994339001501500011","1994-09-28","","01","영업/정상","07","영업개시","","","","","051 3012412","1650","","부산광역시 사상구 삼락동 395-3","부산광역시 사상구 낙동대로 1320 (삼락동)","","대림주유소","2026-02-20 09:57:26","U","2026-02-22 02:40:00","주유소","379984.416182552","188315.182506315","","",
"290","석유판매업","09_28_08_P","5380000","2025538033301500002","2025-09-01","","01","영업/정상","07","영업개시","","","","","0553829578","","","경상남도 양산시 교동 9-27 범우화학공업(주)","경상남도 양산시 유산공단4길 47-48, 범우화학공업(주) (교동)","50592","(주)범우 양산공장","2026-02-20 17:19:22","U","2026-02-22 02:40:00","용제판매소","384425.893908472","208244.340698312","","",
"291","석유판매업","09_28_08_P","5380000","2025538033301500001","2025-08-27","","01","영업/정상","07","영업개시","","","","","0553829578","","","경상남도 양산시 교동 9-27 범우화학공업(주)","경상남도 양산시 유산공단4길 47-48, 범우화학공업(주) (교동)","50592","범우화학공업(주)","2026-02-20 17:20:01","U","2026-02-22 02:40:00","용제판매소","384425.893908472","208244.340698312","","",
"292","석유판매업","09_28_08_P","5220000","1992522000004100032","1992-09-23","","02","휴업","05","사업휴지","","2026-02-02","2027-02-02","","054-974-7792","2046","","경상북도 칠곡군 석적읍 남율리 770-1","경상북도 칠곡군 석적읍 석적로 897","","대교주유소","2026-02-20 10:01:22","U","2026-02-22 02:40:00","주유소","325610.672911211","286442.233668614","","",
"293","석유판매업","09_28_08_P","4050000","2010405024001500005","2010-08-17","","01","영업/정상","07","영업개시","","","","","031 2158053","2078","","경기도 용인시 기흥구 영덕동 1027","경기도 용인시 기흥구 흥덕중앙로 92 (영덕동)","","(주)지에스이앤알 흥덕주유소","2026-02-20 09:14:45","U","2026-02-22 02:40:00","주유소","206780.239311966","419330.065330271","","",
"294","석유판매업","09_28_08_P","5100000","1992510007201519037","1992-09-24","","01","영업/정상","07","영업개시","","","","","054 336 0120","1112","","경상북도 영천시 고경면 동도리 31","경상북도 영천시 고경면 호국로 1150","","하나고속주유소","2026-02-22 19:13:11","U","2026-02-24 02:40:00","주유소","385181.159638653","280053.858821882","","",
"295","석유판매업","09_28_08_P","3450000","2005345008901200001","2005-09-21","","01","영업/정상","01","신규등록","","","","","053 3846051","71","","대구광역시 북구 산격동 605-11 3통1반","대구광역시 북구 유통단지로3길 17 (산격동)","","대한오일뱅크","2026-02-23 10:31:44","U","2026-02-25 02:40:00","일반판매소","344672.558135589","268506.446531484","","",
"296","석유판매업","09_28_08_P","5330000","2003533001501500001","2003-12-03","","01","영업/정상","01","신규등록","","","","","055 6415809","1426","","경상남도 통영시 용남면 원평리 892-1","경상남도 통영시 용남면 견내량로 29","","백산주유소","2026-02-23 16:13:25","U","2026-02-25 02:40:00","주유소","333574.592451893","155527.887872654","","",
"297","석유판매업","09_28_08_P","4490000","1996449013101500123","1996-02-26","","01","영업/정상","01","신규등록","","","","","041 572 8730","738","","충청남도 천안시 서북구 쌍용동 533-7","충청남도 천안시 서북구 차돌로 14 (쌍용동)","","(주)온아한셀프주유소","2026-02-23 10:04:32","U","2026-02-25 02:40:00","주유소","211760.463687244","366455.746663724","","",
"298","석유판매업","09_28_08_P","4610000","1982461001201500004","1982-10-08","","02","휴업","05","사업휴지","","2025-12-31","2026-12-31","","041  3346106","676","","충청남도 예산군 예산읍 간양리 297-10,397-12,297-20","충청남도 예산군 예산읍 충서로 1600","","이안스타에너지","2026-02-23 16:10:24","U","2026-02-25 02:40:00","주유소","187176.587309482","359487.6922995","","",
"299","석유판매업","09_28_08_P","5310000","2004531001301500012","2004-12-02","","01","영업/정상","07","영업개시","","","","","055 7454848","2246","","경상남도 진주시 이현동 734-1 , 734-6번지","경상남도 진주시 진주대로 1424 (이현동)","52654","천마주유소","2026-02-23 14:45:47","U","2026-02-25 02:40:00","주유소","295728.019107793","189732.882138484","","",
"300","석유판매업","09_28_08_P","4810000","2008481019301500001","2008-01-22","","01","영업/정상","07","영업개시","","","","","0616859741","641","","전라남도 여수시 소라면 대포리 79 거북선주유소","전라남도 여수시 소라면 여순로 179, 거북선주유소","59609","여수산단주유소(소라)","2026-02-23 09:00:42","U","2026-02-25 02:40:00","주유소","256572.325485966","147114.49042609","","",
"301","석유판매업","09_28_08_P","4980000","2000498005101200001","2000-02-12","","01","영업/정상","01","신규등록","","","","","061394 0912","","","전라남도 장성군 북이면 사거리 691-3","전라남도 장성군 북이면 봉암로 1616-1","","화신석유","2026-02-23 17:48:27","U","2026-02-25 02:40:00","일반판매소","182485.381207637","214065.375607477","","",
"302","석유판매업","09_28_08_P","4930000","2016493000801500001","2016-06-29","","02","휴업","05","사업휴지","","2021-06-28","2022-07-27","","","2825","","전라남도 해남군 현산면 고현리 586-5","전라남도 해남군 현산면 땅끝대로 1235","","해남휴게주유소","2026-02-23 10:44:26","U","2026-02-25 02:40:00","주유소","158645.586279886","108350.482443844","","",
"303","석유판매업","09_28_08_P","3740000","2013374021701500001","2013-07-08","","01","영업/정상","01","신규등록","","","","","031 294 6051","1658","","경기도 수원시 권선구 오목천동 414","경기도 수원시 권선구 효행로 50 (오목천동)","","삼환환경(주)직영효행주유소","2026-02-23 15:03:42","U","2026-02-25 02:40:00","주유소","196366.946644119","415250.47341583","","",
"304","석유판매업","09_28_08_P","4641000","2011464036001500003","2011-04-08","","01","영업/정상","01","신규등록","","","","","","970","","전북특별자치도 전주시 완산구 효자동3가 671","전북특별자치도 전주시 완산구 천잠로 411 (효자동3가)","","신도시주유소","2026-02-23 19:59:51","U","2026-02-25 02:40:00","주유소","208646.131216379","258101.770629133","","",
"305","석유판매업","09_28_08_P","5340000","2025534023401500001","2025-05-09","","01","영업/정상","07","영업개시","","","","","","438","","경상남도 사천시 좌룡동 428-7","경상남도 사천시 새고개길 18 (좌룡동)","52553","남천주유소","2026-02-23 12:58:18","U","2026-02-25 02:40:00","주유소","298363.748635082","161537.147095782","","",
"306","석유판매업","09_28_08_P","4761000","1997476000801200001","2005-04-11","","03","폐업","03","폐지","2026-02-23","","","","","","","전북특별자치도 임실군 신덕면 수천리 872-4","전북특별자치도 임실군 신덕면 신덕평로 793-4","","동화에너지","2026-02-23 15:19:45","U","2026-02-25 02:40:00","일반판매소","215089.452564383","241976.000449402","","",
"307","석유판매업","09_28_08_P","4761000","1999476000801200001","1999-08-11","","01","영업/정상","07","영업개시","","","","2010-05-03","","","","전북특별자치도 임실군 관촌면 덕천리 191-70","전북특별자치도 임실군 관촌면 관진로 141-5","","동명에너지","2026-02-23 17:45:11","U","2026-02-25 02:40:00","일반판매소","225660.76710213","241459.609787991","","",
"308","석유판매업","09_28_08_P","3330000","2008333008201500003","2008-06-11","","01","영업/정상","07","영업개시","","","","","051-719-5146","642.2","","부산광역시 해운대구 석대동 7-8","부산광역시 해운대구 반송로 782 (석대동)","","씨제이대한통운(주) 센텀킹 PRIME OIL LOUNGE","2026-02-23 16:37:30","U","2026-02-25 02:40:00","주유소","395310.548656699","193685.422878212","","",
"309","석유판매업","09_28_08_P","3730000","1996373000001500116","1996-06-18","","01","영업/정상","06","휴지사업재개","","","","2022-09-02","052 2239199","1650","","울산광역시 울주군 웅촌면 대복리 652","울산광역시 울주군 웅촌면 웅촌로 532","","(주)대호에너지 직영 대호주유소","2026-02-23 09:28:09","U","2026-02-25 02:40:00","주유소","401432.436756975","221788.5795633","","",
"310","석유판매업","09_28_08_P","5570000","2003557000901500003","2003-12-11","","01","영업/정상","06","휴지사업재개","","","","2024-09-25","043 838 5189","1490","","충청북도 증평군 증평읍 미암리 352 13통3반","충청북도 증평군 증평읍 중부로 2595","","미암주유소","2026-02-23 15:47:05","U","2026-02-25 02:40:00","주유소","253291.911548417","366612.401524183","","",
"311","석유판매업","09_28_08_P","3420000","1976342005801500008","1976-05-21","","01","영업/정상","01","신규등록","","","","","053 9525152","1487","","대구광역시 동구 신암동 821-24","대구광역시 동구 신암로 117 (신암동)","","신암로주유소","2026-02-24 11:11:37","U","2026-02-26 02:40:00","주유소","345511.659219963","265734.017509968","","",
"312","석유판매업","09_28_08_P","4070000","1997407001701500002","1989-06-07","","01","영업/정상","07","영업개시","","2008-01-01","2008-03-01","","031 637 2995","625","","경기도 이천시 마장면 표교리 65-1 67-8번지","경기도 이천시 마장면 중부대로 644","","(주)현대가스텍 일품주유소","2026-02-24 18:59:21","U","2026-02-26 02:40:00","주유소","236062.726680119","416849.209152332","","",
