번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),자산규모,부채총액,자본금,판매방식명,Unnamed: 32,record_key
5354,통신판매업,08_26_04_P,3210000,2025321015330200456,2025-02-12,,1,영업/정상,1,정상영업,,,,,02-6964-8873,,,서울특별시 서초구 서초동 **** 홍우빌딩,"서울특별시 서초구 강남대로 ***, 홍우빌딩 **층 ***호 (서초동)",06621,펜그로하우스 유한회사,2026-03-05 09:09:06,U,2026-03-07 02:40:00,종합몰 교육/도서/완구/오락 컴퓨터/사무용품,202403.66,443766.244999999,0,0,0,인터넷,,펜그로하우스유한회사_서울특별시서초구서초동****홍우빌딩
1958,통신판매업,08_26_04_P,3120000,2025312021930200173,2025-02-12,,3,폐업,3,폐업처리,2026-03-03,,,,,,,서울특별시 서대문구 북가좌동 **-**,서울특별시 서대문구 거북골로**다길 *-* (북가좌동),03685,헬틱(helltic),2026-03-03 16:46:34,U,2026-03-05 02:40:00,의류/패션/잡화/뷰티,192401.473497039,452912.506241316,0,0,0,인터넷,,헬틱(helltic)_서울특별시서대문구북가좌동**-**
1962,통신판매업,08_26_04_P,4170000,2025417023230200333,2025-02-12,,3,폐업,3,폐업처리,2026-03-27,,,,,,,경기도 양평군 양평읍 양근리 ***-*,"경기도 양평군 양평읍 양평시장길**번길 *, *층 ***호-B***",12556,더블와이에스,2026-03-03 14:45:27,U,2026-03-05 02:40:00,종합몰,243274.929406819,443226.923588779,0,0,0,인터넷,,더블와이에스_경기도양평군양평읍양근리***-*
3552,통신판매업,08_26_04_P,3600000,2025360016530200119,2025-02-12,,3,폐업,3,폐업처리,2026-03-04,,,,,,,광주광역시 서구 치평동 ****-* 금호타운,"광주광역시 서구 상무공원로 **, ***동 ****호 (치평동, 금호타운)",61956,에이치케이뉴플로우,2026-03-04 10:57:45,U,2026-03-06 02:40:00,기타,185556.53209244,183342.096535629,0,0,0,인터넷,,에이치케이뉴플로우_광주광역시서구치평동****-*금호타운
5351,통신판매업,08_26_04_P,4170000,2025417023230200318,2025-02-11,,1,영업/정상,1,정상영업,,,,,,,,경기도 양평군 양평읍 양근리 ***-*,"경기도 양평군 양평읍 양근로***번길 *, *층 ***-UA**호",12555,필리온,2026-03-05 15:44:29,U,2026-03-07 02:40:00,종합몰,243282.490072507,443158.836267083,0,0,0,인터넷,,필리온_경기도양평군양평읍양근리***-*
3910,통신판매업,08_26_04_P,3340000,2026334018130200159,2025-02-11,,1,영업/정상,1,정상영업,,,,,070-5208-6220,,,부산광역시 사하구 하단동 ***-** 동원빌딩,"부산광역시 사하구 낙동남로 ****, 동원빌딩 *층 제트**호 (하단동)",49427,주식회사 아리하우스(ARIHOUSE Inc.),2026-03-05 15:04:50,I,2026-03-07 00:20:02,가전,379309.52555358,180302.622480787,0,0,0,인터넷,,주식회사아리하우스(ARIHOUSEInc.)_부산광역시사하구하단동***-**동원빌딩
5352,통신판매업,08_26_04_P,3220000,2025322024930200792,2025-02-11,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 강남구 역삼동 ***-** 알앤씨빌딩,"서울특별시 강남구 강남대로**길 **, *층 알앤씨빌딩 (역삼동)",06254,주식회사 시퀀스인터내셔널,2026-03-05 13:54:35,U,2026-03-07 02:40:00,의류/패션/잡화/뷰티,202954.420824529,443207.528659777,0,0,0,인터넷,,주식회사시퀀스인터내셔널_서울특별시강남구역삼동***-**알앤씨빌딩
5353,통신판매업,08_26_04_P,3180000,2025318025430200346,2025-02-11,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 영등포구 양평동*가 *** BH메타플렉스 양평,"서울특별시 영등포구 영등포로**길 **, BH메타플렉스 양평 *층 ***호 (양평동*가)",07272,세상의모든인터넷(세모넷),2026-03-05 13:22:46,U,2026-03-07 02:40:00,기타,190117.587255239,446922.945138969,0,0,0,"인터넷, 기타",,세상의모든인터넷(세모넷)_서울특별시영등포구양평동*가***BH메타플렉스양평
1963,통신판매업,08_26_04_P,6510000,2025651004730200022,2025-02-10,,1,영업/정상,1,정상영업,,,,,070-7174-2376,,,제주특별자치도 제주시 연동 ***-**,"제주특별자치도 제주시 신광로 **, ***호 (연동)",63132,주식회사 네터크리에이티브,2026-03-03 11:12:14,U,2026-03-05 02:40:00,종합몰,152494.250494365,-1222.31246813189,0,0,0,인터넷,,주식회사네터크리에이티브_제주특별자치도제주시연동***-**
1967,통신판매업,08_26_04_P,3210000,2025321015330200424,2025-02-10,,3,폐업,3,폐업처리,2026-03-03,,,,,,,서울특별시 서초구 서초동 **** 래미안 리더스원,"서울특별시 서초구 서운로 **, ***동 ***호 (서초동, 래미안 리더스원)",06629,프룻앤코,2026-03-03 10:12:12,U,2026-03-05 02:40:00,건강/식품,202435.530279532,443148.83951752,0,0,0,인터넷,,프룻앤코_서울특별시서초구서초동****래미안리더스원
5336,통신판매업,08_26_04_P,4060000,2025406050730200633,2025-02-07,,3,폐업,3,폐업처리,2026-03-05,,,,,,,경기도 파주시 와동동 **** 가람마을 **단지 동양엔파트 월드메르디앙,"경기도 파주시 가온로 ***, ****동 ****호 (와동동, 가람마을 **단지 동양엔파트 월드메르디앙)",10894,맥앤루,2026-03-05 18:29:20,U,2026-03-07 02:40:00,종합몰,178202.145016809,469329.406832244,0,0,0,인터넷,,맥앤루_경기도파주시와동동****가람마을**단지동양엔파트월드메르디앙
1648,통신판매업,08_26_04_P,3470000,2026347022730200219,2025-02-07,,1,영업/정상,1,정상영업,,,,,,,,대구광역시 달서구 신당동 ****-* 이앤씨이노비즈타워,"대구광역시 달서구 달서대로 ***, 이앤씨이노비즈타워 *층 ***호 내 ***호 (신당동)",42709,기프트프로,2026-03-03 11:52:27,U,2026-03-05 02:40:00,종합몰,334621.225167521,262044.332357665,0,0,0,인터넷,,기프트프로_대구광역시달서구신당동****-*이앤씨이노비즈타워
1959,통신판매업,08_26_04_P,3930000,2025393048230200671,2025-02-05,,3,폐업,3,폐업처리,2026-03-01,,,,,,,경기도 안산시 단원구 고잔동 ***-* 신원빌딩,"경기도 안산시 단원구 화랑로 ***, 신원빌딩 *층 ***-가**호 (고잔동)",15352,드로어픽,2026-03-03 10:45:36,U,2026-03-05 02:40:00,의류/패션/잡화/뷰티,185075.778286666,424318.441583332,0,0,0,인터넷,,드로어픽_경기도안산시단원구고잔동***-*신원빌딩
3548,통신판매업,08_26_04_P,4930000,2025493009430200016,2025-02-03,,3,폐업,3,폐업처리,2026-03-04,,,,,,,전라남도 해남군 해남읍 해리 *** 금강아파트,"전라남도 해남군 해남읍 해리*길 **, C동 ***호 (금강아파트)",59025,해남농산물,2026-03-04 17:17:32,U,2026-03-06 02:40:00,종합몰,164029.195606739,119580.295741064,0,0,0,인터넷,,해남농산물_전라남도해남군해남읍해리***금강아파트
3549,통신판매업,08_26_04_P,3410000,2025341018230200088,2025-02-03,,1,영업/정상,1,정상영업,,,,,,,,대구광역시 중구 봉산동 ***,"대구광역시 중구 이천로 ***-**, *층 ***호 (봉산동)",41949,미앤온,2026-03-04 16:35:04,U,2026-03-06 02:40:00,종합몰,344419.212827792,263537.25375033,0,0,0,인터넷,,미앤온_대구광역시중구봉산동***
5337,통신판매업,08_26_04_P,5710000,2025571029330200316,2025-02-03,,2,휴업,2,휴업처리,,2026-03-06,2026-08-31,,,,,충청북도 청주시 서원구 사창동 ***,"충청북도 청주시 서원구 내수동로***번길 **, ***호 (사창동)",28643,서든리,2026-03-05 15:48:32,U,2026-03-07 02:40:00,종합몰 의류/패션/잡화/뷰티,240905.842575786,348009.468451499,0,0,0,인터넷,,서든리_충청북도청주시서원구사창동***
3551,통신판매업,08_26_04_P,3190000,2025319027130200130,2025-02-01,,3,폐업,3,폐업처리,2026-03-01,,,,,,,서울특별시 동작구 사당동 *** 극동아파트,"서울특별시 동작구 동작대로**길 ***, 제***상가동 ***호-A***호 (사당동, 극동아파트)",06990,엠씨스토어,2026-03-04 13:56:42,U,2026-03-06 02:40:00,종합몰 교육/도서/완구/오락 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티 성인/성인용품 자동차/자동차용품,197802.436613024,443049.214038897,0,0,0,인터넷,,엠씨스토어_서울특별시동작구사당동***극동아파트
5349,통신판매업,08_26_04_P,5540000,2025554035830200243,2025-02-01,,3,폐업,3,폐업처리,2026-03-05,,,,,,,경기도 광주시 쌍령동 ***-*,"경기도 광주시 경충대로****번길 **-*, ***호 (쌍령동)",12792,새벽커피,2026-03-05 15:06:27,U,2026-03-07 02:40:00,건강/식품,224424.166260838,432835.916379197,0,0,0,인터넷,,새벽커피_경기도광주시쌍령동***-*
4710,통신판매업,08_26_04_P,4681000,2026468110530200113,2025-01-31,,1,영업/정상,1,정상영업,,,,,,,,전북특별자치도 익산시 모현동*가 ***-*,"전북특별자치도 익산시 배산로 ***-**, *층 ***-**호 (모현동*가)",54656,이레 컴퍼니,2026-03-05 16:45:32,I,2026-03-07 00:20:02,종합몰 의류/패션/잡화/뷰티,194723.104183287,272272.442892782,0,0,0,인터넷,,이레컴퍼니_전북특별자치도익산시모현동*가***-*
407,통신판매업,08_26_04_P,3540000,2026354016130200416,2025-01-31,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 부평구 갈산동 **-**,"인천광역시 부평구 평천로 ***-*, ***호 (갈산동)",21330,데이온,2026-03-03 16:26:56,I,2026-03-05 00:20:02,의류/패션/잡화/뷰티,176084.362335718,446165.030218741,0,0,0,인터넷,,데이온_인천광역시부평구갈산동**-**
1944,통신판매업,08_26_04_P,4020000,2025402025630200101,2025-01-31,,3,폐업,3,폐업처리,2026-03-03,,,,,,,경기도 군포시 산본동 ****-* 백두(극동)아파트,"경기도 군포시 고산로***번길 *, ***동 ****호 (산본동, 백두(극동)아파트)",15821,엔케이엔코리아,2026-03-03 17:15:34,U,2026-03-05 02:40:00,종합몰,193130.847448418,428996.026895686,0,0,0,인터넷,,엔케이엔코리아_경기도군포시산본동****-*백두(극동)아파트
2644,통신판매업,08_26_04_P,5530000,2026576000730200146,2025-01-22,,1,영업/정상,1,정상영업,,,,,,,,경기도 화성시 병점구 반월동 *** 현대프라자 ***호호,"경기도 화성시 병점구 영통로 **, 현대프라자 *층 ***호 G***호 (반월동)",18378,블리스샵,2026-03-04 17:58:48,I,2026-03-06 00:20:02,종합몰,205426.413013658,414794.002351414,0,0,0,인터넷,,블리스샵_경기도화성시병점구반월동***현대프라자***호호
3544,통신판매업,08_26_04_P,4490000,2025449050830200251,2025-01-22,,3,폐업,3,폐업처리,2026-03-04,,,,,,,충청남도 천안시 서북구 쌍용동 ***-** 나사렛빌,"충청남도 천안시 서북구 쌍용**길 **-*, *층 ***호 (쌍용동, 나사렛빌)",31172,비게인,2026-03-04 13:41:25,U,2026-03-06 02:40:00,종합몰,210799.457955178,365949.641457416,0,0,0,인터넷,,비게인_충청남도천안시서북구쌍용동***-**나사렛빌
1964,통신판매업,08_26_04_P,3730000,2025373016230200041,2025-01-21,,3,폐업,3,폐업처리,2026-02-28,,,,,,,울산광역시 울주군 온산읍 화산리 ****-*,울산광역시 울주군 온산읍 내동*길 **,44998,대경정비센터,2026-03-03 09:32:16,U,2026-03-05 02:40:00,자동차/자동차용품,411913.997658088,218204.961312619,0,0,0,인터넷,,대경정비센터_울산광역시울주군온산읍화산리****-*
1961,통신판매업,08_26_04_P,4390000,2025439025930200030,2025-01-21,,3,폐업,3,폐업처리,2026-03-03,,,,,,,충청북도 충주시 봉방동 **-*,충청북도 충주시 탄금대로 ** (봉방동),27427,철물만돌이,2026-03-03 15:14:37,U,2026-03-05 02:40:00,종합몰,282111.65974144,386447.949027224,0,0,0,인터넷,,철물만돌이_충청북도충주시봉방동**-*
1960,통신판매업,08_26_04_P,3340000,2025334016130200063,2025-01-21,,3,폐업,3,폐업처리,2026-02-28,,,,,,,부산광역시 사하구 감천동 ***,부산광역시 사하구 원양로***번길 ** (감천동),49451,미봉토퍼,2026-03-03 17:57:48,U,2026-03-05 02:40:00,기타,382959.307854396,177949.293169252,0,0,0,인터넷,,미봉토퍼_부산광역시사하구감천동***
1497,통신판매업,08_26_04_P,3070000,2026307029930200015,2025-01-20,,3,폐업,3,폐업처리,2026-02-28,,,,,,,서울특별시 성북구 정릉동 ***-***,서울특별시 성북구 보국문로**가길 ** (정릉동),02717,루나플로우,2026-03-03 12:21:55,U,2026-03-05 02:40:00,종합몰 의류/패션/잡화/뷰티 교육/도서/완구/오락 컴퓨터/사무용품 가구/수납용품 레져/여행/공연 자동차/자동차용품,200904.959672468,456470.16651152,0,0,0,인터넷,,루나플로우_서울특별시성북구정릉동***-***
1957,통신판매업,08_26_04_P,5540000,2025554035830200180,2025-01-20,,3,폐업,3,폐업처리,2026-03-03,,,,,,,경기도 광주시 송정동 ***-**,"경기도 광주시 통미로**번길 *, *층 (송정동)",12744,비벤카,2026-03-03 18:57:59,U,2026-03-05 02:40:00,가구/수납용품,222392.765574874,434915.470201258,0,0,0,인터넷,,비벤카_경기도광주시송정동***-**
1955,통신판매업,08_26_04_P,3700000,2025370021530200055,2025-01-20,,3,폐업,3,폐업처리,2026-03-03,,,,,,,울산광역시 남구 신정동 ***-*,"울산광역시 남구 월평로**번길 *, **층 ****호 (신정동)",44672,수리야 잡화점,2026-03-03 16:59:02,U,2026-03-05 02:40:00,의류/패션/잡화/뷰티,409544.562923454,229261.391385902,0,0,0,인터넷,,수리야잡화점_울산광역시남구신정동***-*
1945,통신판매업,08_26_04_P,3540000,2025354016130200180,2025-01-17,,3,폐업,3,폐업처리,2026-03-04,,,,,,,인천광역시 부평구 부개동 ***-* 뉴서울아파트,"인천광역시 부평구 충선로 ***, *동 ***호 (부개동, 뉴서울아파트)",21351,트로브트레이드,2026-03-03 17:25:12,U,2026-03-05 02:40:00,종합몰,176583.856897483,444909.738888042,0,0,0,인터넷,,트로브트레이드_인천광역시부평구부개동***-*뉴서울아파트
1754,통신판매업,08_26_04_P,4050000,2026564001830200917,2025-01-16,,1,영업/정상,1,정상영업,,,,,,,,경기도 용인시 수지구 죽전동 ****-* 건영타운,"경기도 용인시 수지구 현암로 ***, 건영타운 *층 ***-E***호 (죽전동)",16876,글로픽3호,2026-03-03 16:48:18,U,2026-03-05 02:40:00,종합몰,211121.410692837,425555.502838459,0,0,0,인터넷,,글로픽3호_경기도용인시수지구죽전동****-*건영타운
5346,통신판매업,08_26_04_P,3180000,2025318025430200168,2025-01-16,,3,폐업,3,폐업처리,2026-03-04,,,,,,,서울특별시 영등포구 신길동 **** 메트하임,"서울특별시 영등포구 신풍로 **, 메트하임 ***호 (신길동)",07392,올바이마켓,2026-03-05 10:14:33,U,2026-03-07 02:40:00,종합몰,192558.271784626,444233.81892942,0,0,0,인터넷,,올바이마켓_서울특별시영등포구신길동****메트하임
471,통신판매업,08_26_04_P,3940000,2026396012830200410,2025-01-16,,1,영업/정상,1,정상영업,,,,,,,,경기도 고양시 일산동구 중산동 ****-* 중산동 아카메디,"경기도 고양시 일산동구 중산로 **, 중산동 아카메디 *층 ***-가***호 (중산동)",10355,글로픽5호,2026-03-03 10:04:18,I,2026-03-05 00:20:02,종합몰,180692.668718764,463997.838740289,0,0,0,인터넷,,글로픽5호_경기도고양시일산동구중산동****-*중산동아카메디
3515,통신판매업,08_26_04_P,3980000,2026398012930200218,2025-01-15,,1,영업/정상,1,정상영업,,,,,,,,경기도 구리시 갈매동 ***-* 로데오프라자,"경기도 구리시 갈매중앙로 **-*, 로데오프라자 *층 ***-***호 (갈매동)",11901,글로픽6호,2026-03-04 11:00:39,U,2026-03-06 02:40:00,종합몰,210287.268337788,458952.184641986,0,0,0,인터넷,,글로픽6호_경기도구리시갈매동***-*로데오프라자
3553,통신판매업,08_26_04_P,3780000,2025378021930200246,2025-01-15,,3,폐업,3,폐업처리,2026-03-05,,,,,,,경기도 성남시 수정구 태평동 ****-*,"경기도 성남시 수정구 시민로***번길 **-*, ***호 (태평동)",13278,필 마이 미(Feel My Mi),2026-03-04 17:01:51,U,2026-03-06 02:40:00,의류/패션/잡화/뷰티,212315.088307933,438196.498517788,0,0,0,인터넷,,필마이미(FeelMyMi)_경기도성남시수정구태평동****-*
3554,통신판매업,08_26_04_P,3230000,2025323029130200279,2025-01-15,,3,폐업,3,폐업처리,2026-03-04,,,,,,,서울특별시 송파구 문정동 *** 가든파이브라이프 패션관 ****,"서울특별시 송파구 충민로 **, 가든파이브라이프 패션관 **** (문정동)",05838,비트이엔티,2026-03-04 10:36:09,U,2026-03-06 02:40:00,건강/식품,210986.460698452,441725.293491662,0,0,0,인터넷,,비트이엔티_서울특별시송파구문정동***가든파이브라이프패션관****
1953,통신판매업,08_26_04_P,3930000,2025393048230200278,2025-01-15,,1,영업/정상,1,정상영업,,,,,,,,경기도 안산시 상록구 본오동 ***-**,"경기도 안산시 상록구 본오로 ***, ***-K**호 (본오동)",15538,글로픽8호,2026-03-03 22:19:28,U,2026-03-05 02:40:00,종합몰,188102.936309894,422002.828540607,0,0,0,인터넷,,글로픽8호_경기도안산시상록구본오동***-**
1966,통신판매업,08_26_04_P,4671000,2025467109430200030,2025-01-14,,3,폐업,3,폐업처리,2026-03-03,,,,,,,전북특별자치도 군산시 나운동 ***-* 동신아파트,"전북특별자치도 군산시 상신안길 **, ***호 (나운동, 동신아파트)",54126,케이리버,2026-03-03 17:04:34,U,2026-03-05 02:40:00,종합몰,172398.028634885,274601.304278823,0,0,0,인터넷,,케이리버_전북특별자치도군산시나운동***-*동신아파트
2691,통신판매업,08_26_04_P,5710000,2026571029330200598,2025-01-13,,1,영업/정상,1,정상영업,,,,,,,,충청북도 청주시 서원구 남이면 척산리 ***,충청북도 청주시 서원구 남이면 외천척산길 **-*,28182,유에이치시스템,2026-03-04 10:02:46,I,2026-03-06 00:20:02,기타,239250.566220916,340030.898180256,0,0,0,"인터넷, 기타",,유에이치시스템_충청북도청주시서원구남이면척산리***
3946,통신판매업,08_26_04_P,3940000,2026395005230200594,2025-01-11,,1,영업/정상,1,정상영업,,,,,,,,경기도 고양시 덕양구 도내동 *** 원흥퍼스트푸르지오시티,"경기도 고양시 덕양구 권율대로 ***, 원흥퍼스트푸르지오시티 ****호 (도내동)",10551,피키스,2026-03-05 15:06:30,I,2026-03-07 00:20:02,종합몰,188485.337314357,459330.401961716,0,0,0,인터넷,,피키스_경기도고양시덕양구도내동***원흥퍼스트푸르지오시티
3555,통신판매업,08_26_04_P,4060000,2025406050730200214,2025-01-11,,1,영업/정상,1,정상영업,,,,,,,,경기도 파주시 금촌동 ***-* 대영장미아파트,"경기도 파주시 황골로 **, ***동 ****호 (금촌동, 대영장미아파트)",10921,유어서퍼,2026-03-04 17:23:04,U,2026-03-06 02:40:00,기타,179822.184100378,472470.325977838,0,0,0,인터넷,,유어서퍼_경기도파주시금촌동***-*대영장미아파트
2030,통신판매업,08_26_04_P,3080000,2026308019030200189,2025-01-10,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 강북구 수유동 ***-**,"서울특별시 강북구 삼양로***길 **, ***호 (수유동)",01040,파리키트,2026-03-04 16:33:58,I,2026-03-06 00:20:02,건강/식품,201535.172121347,460210.583402139,0,0,0,인터넷,,파리키트_서울특별시강북구수유동***-**
5331,통신판매업,08_26_04_P,3120000,2025312021930200073,2025-01-10,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 서대문구 남가좌동 ***-** 가좌행복주택 복합커뮤니티센터,"서울특별시 서대문구 수색로 **, 가좌행복주택 복합커뮤니티센터 ***호 (남가좌동)",03715,주식회사 시그코퍼레이션,2026-03-05 16:53:20,U,2026-03-07 02:40:00,종합몰 가전 컴퓨터/사무용품 건강/식품 의류/패션/잡화/뷰티,192285.636936533,451940.163236261,0,0,0,인터넷,,주식회사시그코퍼레이션_서울특별시서대문구남가좌동***-**가좌행복주택복합커뮤니티센터
1191,통신판매업,08_26_04_P,5530000,2026576000730200140,2025-01-10,,1,영업/정상,1,정상영업,,,,,,,,경기도 화성시 병점구 반월동 *** 현대프라자 ***호의호,"경기도 화성시 병점구 영통로 **, 현대프라자 ***호의 제G***호 (반월동)",18378,글로픽7호,2026-03-03 17:53:25,I,2026-03-05 00:20:02,종합몰,205426.413013658,414794.002351414,0,0,0,인터넷,,글로픽7호_경기도화성시병점구반월동***현대프라자***호의호
1866,통신판매업,08_26_04_P,3830000,2025384003330201095,2025-01-10,,1,영업/정상,1,정상영업,,,,,,,,경기도 안양시 만안구 석수동 ***-*,"경기도 안양시 만안구 안양로 ***-*, *** L**호 (석수동)",13967,글로픽9호,2026-03-03 17:03:11,U,2026-03-05 02:40:00,종합몰,,,0,0,0,인터넷,,글로픽9호_경기도안양시만안구석수동***-*
3397,통신판매업,08_26_04_P,4010000,2026401031730200428,2025-01-08,,1,영업/정상,1,정상영업,,,,,,,,경기도 시흥시 거모동 ****-* 미래치과,"경기도 시흥시 도일로 ***, 미래치과 *층 ****호 (거모동)",15070,글로픽1호,2026-03-04 14:45:00,U,2026-03-06 02:40:00,종합몰,180889.026401945,426798.101272062,0,0,0,인터넷,,글로픽1호_경기도시흥시거모동****-*미래치과
1949,통신판매업,08_26_04_P,3990000,2025399032830200029,2025-01-08,,3,폐업,3,폐업처리,2026-02-27,,,,,,,경기도 남양주시 호평동 *** 에이스프라자 ***호,"경기도 남양주시 늘을*로**번길 *, 에이스프라자 ***-***호 (호평동)",12150,상상더 스토어,2026-03-03 11:26:57,U,2026-03-05 02:40:00,종합몰,221472.207766357,461330.825184568,0,0,0,인터넷,,상상더스토어_경기도남양주시호평동***에이스프라자***호
1303,통신판매업,08_26_04_P,5670000,2026567057430200063,2025-01-08,,1,영업/정상,1,정상영업,,,,,,,,경상남도 창원시 진해구 용원동 ****-* 부산신항**단지부영아파트 ****동 ****호,"경상남도 창원시 진해구 신항*로 **, ****동 ****호 (용원동, 부산신항**단지부영아파트)",51611,마메그린,2026-03-03 14:32:23,I,2026-03-05 00:20:02,종합몰,365616.283840906,178264.548589278,0,0,0,인터넷,,마메그린_경상남도창원시진해구용원동****-*부산신항**단지부영아파트****동****호
1947,통신판매업,08_26_04_P,5700000,2025570013030200017,2025-01-08,,3,폐업,3,폐업처리,2026-03-04,,,,,,,경기도 여주시 북내면 당우리 ***-* 대성주택,"경기도 여주시 북내면 당우*길 **, 가동 ***호 (대성주택)",12613,타이얼리스,2026-03-03 13:01:40,U,2026-03-05 02:40:00,종합몰,260054.477304359,425439.840836999,0,0,0,기타,,타이얼리스_경기도여주시북내면당우리***-*대성주택
1948,통신판매업,08_26_04_P,3080000,2025308019030200041,2025-01-08,,3,폐업,3,폐업처리,2026-03-04,,,,,,,서울특별시 강북구 수유동 **-** *층,"서울특별시 강북구 도봉로**길 **, *층 (수유동)",01114,수유 여울협동조합,2026-03-03 15:55:14,U,2026-03-05 02:40:00,종합몰 건강/식품 의류/패션/잡화/뷰티,201913.435628293,458793.318706736,0,0,0,인터넷,,수유여울협동조합_서울특별시강북구수유동**-***층
131,통신판매업,08_26_04_P,3420000,2025342020730200049,2025-01-08,,1,영업/정상,1,정상영업,,,,,,,,대구광역시 동구 신암동 ***-**,대구광역시 동구 아양로**길 ** (신암동),41194,두리LAND,2026-02-27 10:59:15,U,2026-03-04 02:40:00,종합몰,346255.254931751,266306.612906872,0,0,0,"인터넷, 기타",,두리LAND_대구광역시동구신암동***-**
5340,통신판매업,08_26_04_P,3000000,2025300024530200041,2025-01-08,,3,폐업,3,폐업처리,2026-03-04,,,,,,,서울특별시 종로구 창신동 ***-** 시즌,"서울특별시 종로구 지봉로 **, 시즌 *층 J**호 (창신동)",03121,릴리앤코,2026-03-05 07:32:21,U,2026-03-07 02:40:00,의류/패션/잡화/뷰티,201273.887781838,452163.292543039,0,0,0,"인터넷, 기타",,릴리앤코_서울특별시종로구창신동***-**시즌
4082,통신판매업,08_26_04_P,4090000,2026409051630202247,2025-01-08,,1,영업/정상,1,정상영업,,,,,,,,경기도 김포시 장기동 ****-*,"경기도 김포시 태장로 ***, ***호 에이치***좌 (장기동)",10090,추스테이,2026-03-05 09:33:48,I,2026-03-07 00:20:02,의류/패션/잡화/뷰티,172060.790207415,459930.508280681,0,0,0,인터넷,,추스테이_경기도김포시장기동****-*
1950,통신판매업,08_26_04_P,6520000,2025652002830200002,2025-01-07,,1,영업/정상,1,정상영업,,,,,,,,제주특별자치도 서귀포시 대정읍 일과리 ***,,,밝은달귤,2026-03-03 13:24:41,U,2026-03-05 02:40:00,기타,128159.994870198,-27019.4954167899,0,0,0,인터넷,,밝은달귤_제주특별자치도서귀포시대정읍일과리***
5344,통신판매업,08_26_04_P,4580000,2025458012530200001,2025-01-06,,3,폐업,3,폐업처리,2026-03-05,,,,,,,충청남도 서천군 장항읍 옥남리 *** ***동 ****호,"충청남도 서천군 장항읍 장항산단*길 **, ***동 ****층",33658,지디자인,2026-03-05 17:42:23,U,2026-03-07 02:40:00,종합몰,170166.164422789,282163.795017871,0,0,0,인터넷,,지디자인_충청남도서천군장항읍옥남리******동****호
1942,통신판매업,08_26_04_P,3690000,2025369018330200005,2025-01-03,,3,폐업,3,폐업처리,2026-02-28,,,,,,,울산광역시 중구 성안동 ***-* 성안청구타운 ***동 ***호,"울산광역시 중구 함월**길 **, ***동 ***호 (성안동, 성안청구타운)",44415,이케바이,2026-03-03 16:35:52,U,2026-03-05 02:40:00,종합몰,409833.511979575,233555.16939216,0,0,0,인터넷,,이케바이_울산광역시중구성안동***-*성안청구타운***동***호
3542,통신판매업,08_26_04_P,3490000,2025349024230200023,2025-01-03,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 중구 운남동 ****-*,"인천광역시 중구 흰바위로 ***, *층 ***호 (운남동)",22376,비바운트 주식회사,2026-03-04 15:08:05,U,2026-03-06 02:40:00,종합몰 건강/식품,155979.661490324,441994.897373977,0,0,0,인터넷,,비바운트주식회사_인천광역시중구운남동****-*
3543,통신판매업,08_26_04_P,3900000,2025390030930200005,2025-01-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 광명시 일직동 ***,"경기도 광명시 일직로 **, A동 *층 ***호 (일직동)",14348,홀하모니,2026-03-04 13:33:31,U,2026-03-06 02:40:00,의류/패션/잡화/뷰티 건강/식품,190124.458858418,435332.556961729,0,0,0,"인터넷, 기타",,홀하모니_경기도광명시일직동***
1941,통신판매업,08_26_04_P,3220000,2025322024930200036,2025-01-03,,3,폐업,3,폐업처리,2026-03-03,,,,,,,서울특별시 강남구 개포동 ****-*,"서울특별시 강남구 논현로**길 **, ***-** (개포동)",06314,슈퍼루키,2026-03-03 07:56:13,U,2026-03-05 02:40:00,레져/여행/공연,204437.797140616,441421.796511143,0,0,0,인터넷,,슈퍼루키_서울특별시강남구개포동****-*
1965,통신판매업,08_26_04_P,3830000,2025384003330200060,2025-01-03,,3,폐업,3,폐업처리,2026-03-04,,,,,,,경기도 안양시 만안구 안양동 ***-*,"경기도 안양시 만안구 현충로 **, ***호 (안양동)",14089,네오마킹,2026-03-03 19:55:11,U,2026-03-05 02:40:00,기타,,,0,0,0,"인터넷, 카다로그",,네오마킹_경기도안양시만안구안양동***-*
