"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"521","종합여행업","03_12_03_P","3220000","CDFI2260041992000003","1992-07-01","","01","영업/정상","13","영업중","","","","","3452-0123","","135-728","서울특별시 강남구 삼성동 159-9 도심공항타워 5층","서울특별시 강남구 테헤란로87길 36, 5층 (삼성동, 도심공항타워)","06164","클럽메드바캉스(주)","2026-02-23 14:54:42","U","2026-02-25 02:40:00","","205259.527550336","445361.937086207","종합여행업","","","0","","","서울보증보험(1억5천)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","20250307","20260306","0","20251020","20261019","","0","",
"522","종합여행업","03_12_03_P","3120000","CDFI2260042026000001","2026-02-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서대문구 남가좌동 337-7","서울특별시 서대문구 가재울로8길 32, 201호 (남가좌동)","03692","주식회사 원티어","2026-02-23 08:59:17","U","2026-02-25 02:40:00","","193131.092877959","452655.600293279","종합여행업","","","0","","","서울보증보험 주식회사","근린생활시설","0","0","0","0","ONETIER.Inc.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","34","","0","","","","","","","50000000","20260203","20270202","","34","",
"523","종합여행업","03_12_03_P","3040000","CDFI2260042026000005","2026-02-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 자양동 848-1","서울특별시 광진구 뚝섬로27길 62, 1층 (자양동)","05075","한마음 여행사","2026-02-23 11:49:18","U","2026-02-25 02:40:00","","205836.088549932","448470.803014502","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260223","20270222","","0","",
"524","종합여행업","03_12_03_P","3010000","CDFI2260042026000026","2024-08-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 다동 10 한국관광공사 서울센터","서울특별시 중구 청계천로 40, 한국관광공사 서울센터 8층 815호 (다동)","04521","지나투어","2026-02-23 11:23:13","U","2026-02-25 02:40:00","","198306.905839189","451808.098341971","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20240830","20250829","","0","",
"525","종합여행업","03_12_03_P","3220000","CDFI2260042025000070","2025-07-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 신사동 551","서울특별시 강남구 압구정로14길 33, 3층 (신사동)","06029","런콥컴퍼니 주식회사","2026-02-23 15:34:37","U","2026-02-25 02:40:00","","202013.465899401","446659.034615166","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20250811","20260810","","0","",
"526","종합여행업","03_12_03_P","3010000","CDFI2260042025000061","2025-03-20","","03","폐업","03","폐업","2026-02-23","","","","","","","서울특별시 중구 태평로1가 84 파이낸스빌딩","서울특별시 중구 세종대로 136, 파이낸스빌딩 3층 3050호 (태평로1가)","04520","주식회사 펫놀자컴퍼니","2026-02-23 17:22:29","U","2026-02-25 02:40:00","","197963.789217064","451793.816975812","종합여행업","","","0","","","관광공제(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20250926","20260925","","0","",
"527","종합여행업","03_12_03_P","3040000","CDFI2260042018000013","2018-09-27","","01","영업/정상","13","영업중","","","","","02-422-5887","","","서울특별시 광진구 구의동 595 동서울호텔","서울특별시 광진구 구의강변로 38, 동서울호텔 지하2층 201호 (구의동)","05116","(주)대성아이엠지코리아","2026-02-23 09:51:00","U","2026-02-25 02:40:00","","208051.884671132","447994.805558304","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20200917","20210916","","0","",
"528","종합여행업","03_12_03_P","3120000","CDFI2260042020000015","2019-03-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서대문구 창천동 503-8","서울특별시 서대문구 신촌로 25, 2층 6010호 (창천동)","03785","베스트코리아","2026-02-23 08:56:53","U","2026-02-25 02:40:00","","193712.476983727","450637.010875398","종합여행업","","","0","","","서울보증보험","사무실","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260221","20270220","","0","",
"529","종합여행업","03_12_03_P","4910000","CDFI2260042026000001","2024-06-17","","01","영업/정상","13","영업중","","","","","","","","전라남도 장흥군 장흥읍 건산리 736-10","전라남도 장흥군 장흥읍 동교2길 23, 2층 201호","59327","은하수별(eunhasubyeol)","2026-02-23 15:43:54","U","2026-02-25 02:40:00","","191493.894470745","131130.409559955","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20241105","20251104","","0","",
"530","종합여행업","03_12_03_P","3220000","CDFI2260042025000065","2025-07-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 논현동 203-1 거평타운오피스텔","서울특별시 강남구 봉은사로 129, 거평타운오피스텔 725호 (논현동)","06121","주식회사 포유트래블","2026-02-23 15:32:47","U","2026-02-25 02:40:00","","202425.73","444852.88","종합여행업","","","0","","","서울보증보험(6천5백만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20250709","20260708","","0","",
"531","종합여행업","03_12_03_P","3220000","CDFI2260042025000067","2025-07-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 677-23 오렌지플래닛","서울특별시 강남구 테헤란로 217, 오렌지플래닛 8층 (역삼동)","06142","주식회사 지엘엔인터내셔널","2026-02-23 13:16:42","U","2026-02-25 02:40:00","","203438.289630168","444452.223624735","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20250709","20260708","","0","",
"532","종합여행업","03_12_03_P","4211000","CDFI2260042025000001","2025-07-08","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 효가동 360-1 211-2호","강원특별자치도 동해시 동해대로 5133, 211-2호 (효가동)","25801","(주)해파랑투어","2026-02-23 15:09:27","U","2026-02-25 02:40:00","","386305.612494219","446575.572406151","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"533","종합여행업","03_12_03_P","5670000","CDFI2260042022000008","2022-10-19","","01","영업/정상","13","영업중","","","","","070-8765-0001","","","경상남도 창원시 성산구 상남동 15-4 보보스빌딩","경상남도 창원시 성산구 마디미서로 34, 보보스빌딩 401호 (상남동)","51496","주식회사 이지온","2026-02-23 17:23:33","U","2026-02-25 02:40:00","","353077.835237225","192746.77503106","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","18.6","","0","","","","","","","0","20251102","20261101","","19","",
"534","종합여행업","03_12_03_P","3210000","CDFI2260042021000006","2018-02-27","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1307-21 BLOCK77","서울특별시 서초구 서초대로77길 17, BLOCK77 12층 (서초동)","06614","유한회사 클룩트래블테크놀러지","2026-02-23 19:26:08","U","2026-02-25 02:40:00","","202192.63632072","444169.462715095","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","Klook Travel Technology LLC","GENEAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","116960704","20220302","20270301","","0","",
"535","종합여행업","03_12_03_P","3220000","CDFI2260042025000040","2025-04-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 논현동 91-26","서울특별시 강남구 언주로150길 9, 지하1층 (논현동)","06054","주식회사 투토메디","2026-02-23 13:18:16","U","2026-02-25 02:40:00","","203037.454084858","446549.002345958","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260422","20270421","","0","",
"536","종합여행업","03_12_03_P","3000000","CDFI2260042025000009","2025-02-28","","01","영업/정상","13","영업중","","","","","02-6384-3222","","","서울특별시 종로구 와룡동 109-1 UD빌딩","서울특별시 종로구 돈화문로 88-1, UD빌딩 2층 (와룡동)","03134","언더독스 주식회사","2026-02-23 17:30:03","U","2026-02-25 02:40:00","","199100.970951887","452677.983063566","종합여행업","","","0","","","서울보증보험(50,000,000)","","0","0","0","0","Underdogs Co.,Ltd.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","250822496","20260301","20270228","","0","",
"537","종합여행업","03_12_03_P","5710000","CDFI2260042025000007","2025-03-10","","01","영업/정상","13","영업중","","","","","","","","충청북도 청주시 상당구 용암동 1105","충청북도 청주시 상당구 용암북로 46-1, 103호 (용암동)","28770","주식회사 트립골드","2026-02-23 15:28:47","U","2026-02-25 02:40:00","","245055.79765634","346298.071868906","종합여행업","","일반주거지역","5","","","","근린생활시설","4","1","0","0","","","0","0","","0","0","","0","586.14","","0","","","","","","","100000000","20260313","20270313","","586","",
"538","종합여행업","03_12_03_P","3040000","CDFI2260042018000016","2018-12-07","","01","영업/정상","13","영업중","","","","","02-423-7788","","","서울특별시 광진구 중곡동 78-5 2층","서울특별시 광진구 영화사로 3, 2층 (중곡동)","04945","(주)힐빙투어","2026-02-23 09:51:17","U","2026-02-25 02:40:00","","207736.577077988","450710.410178657","종합여행업","","","1","","","한국여행업협회 공제영업보증","사무실","2","0","0","0","","","0","0","","0","0","","0","49.58","","0","","","","","","","111000000","20191223","20201223","","50","",
"539","종합여행업","03_12_03_P","3590000","CDFI2260042024000007","2024-12-31","","01","영업/정상","13","영업중","","","","","","","","광주광역시 동구 금남로4가 2 3층 312호","광주광역시 동구 금남로 193-22, 3층 312호 (금남로4가)","61472","(주) 헬프티처","2026-02-23 10:13:20","U","2026-02-25 02:40:00","","192189.580006313","183615.122027853","종합여행업","","중심상업지역","9","학교정화(상대)","","서울보증보험","근린생활시설","7","2","0","0","","","0","0","","0","0","","0","17.8","","0","","","","","","","50000000","20260101","20261231","","18","",
"540","종합여행업","03_12_03_P","3020000","CDFI2260042026000004","2010-12-02","","01","영업/정상","13","영업중","","","","","02-717-1002","","","서울특별시 용산구 갈월동 98-38 청룡빌딩","서울특별시 용산구 한강대로 257, 청룡빌딩 7층 (갈월동)","04322","홍익관광개발(주)","2026-02-24 11:31:11","I","2026-02-26 00:20:08","","197492.006217098","448773.777810385","종합여행업","","근린상업지역","0","기타","","관광공제회(1억5천만원)","","0","0","0","0","HONG IK TOURISM DEVELOPMENT Co., Ltd.","General travel business","0","0","","0","0","","0","0","","0","","","","","","","250000000","20260131","20270131","","0","",
"541","종합여행업","03_12_03_P","3260000","CDFI2260042026000001","2026-02-24","","01","영업/정상","13","영업중","","","","","","","","부산광역시 서구 서대신동2가 138-2","부산광역시 서구 구덕로295번길 40, 301호 (서대신동2가)","49234","(주)네오넥스","2026-02-24 10:35:11","I","2026-02-26 00:20:08","","383685.262872715","180825.157110276","종합여행업","","준주거지역","3","기타","","","사무실","3","0","0","0","","","0","0","","0","0","","0","110.4","","0","","","","","","","500000000","","","","110","",
"542","종합여행업","03_12_03_P","3130000","CDFI2260042026000012","2023-02-14","","01","영업/정상","13","영업중","","","","","070-7847-9000","","","서울특별시 마포구 성산동 209-4 숲센터","서울특별시 마포구 성미산로11길 5, 숲센터 3층 (성산동)","03978","주식회사 아칸","2026-02-24 13:05:05","I","2026-02-26 00:20:08","","192548.773757025","450954.382746344","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","AKAN Inc.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","100000000","20250214","20260213","","0","",
"543","종합여행업","03_12_03_P","3010000","CDFI2260042026000027","2026-02-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로6가 17-2 현대시티타워","서울특별시 중구 장충단로13길 20, 현대시티타워 11층 B07호 (을지로6가)","04563","차리 글로벌 트래블 앤 투어","2026-02-24 12:53:47","I","2026-02-26 00:20:08","","200613.510297669","451817.515366883","종합여행업","","","0","","","","","0","0","0","0","Chari Global Travel&Tour","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","52343120","","","","0","",
"544","종합여행업","03_12_03_P","3110000","CDFI2260042026000002","2026-02-24","","01","영업/정상","13","영업중","","","","","02-385-7555","","","서울특별시 은평구 응암동 99-9","서울특별시 은평구 은평로10길 13, 1층 (응암동)","03462","고추잠자리 미용실","2026-02-24 17:36:09","I","2026-02-26 00:20:08","","193194.997407303","455251.319330109","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","",
"545","종합여행업","03_12_03_P","3060000","CDFI2260042026000002","2026-02-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 중화동 307-6 강오주상복합아파트","서울특별시 중랑구 동일로 829, 6층 (중화동, 강오주상복합아파트)","02014","조하영 한복","2026-02-24 12:39:44","I","2026-02-26 00:20:08","","206866.808198159","455792.782633181","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","",
"546","종합여행업","03_12_03_P","4060000","CDFI2260042026000001","2026-02-24","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 문산읍 문산리 10-92 문산호수아파트","경기도 파주시 문산읍 문산로26번길 14, 102동 204호 (문산호수아파트)","10823","주식회사 우리여행사","2026-02-24 18:06:35","I","2026-02-26 00:20:08","","180721.240886153","483823.915592572","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","",
"547","종합여행업","03_12_03_P","3210000","CDFI2260042016000012","2016-03-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1355-8 중앙로얄오피스텔","서울특별시 서초구 서운로 13, 중앙로얄오피스텔 704호 (서초동)","06732","주식회사 현대스타투어","2026-02-24 15:22:06","U","2026-02-26 02:40:00","","202481.661169413","442563.269271521","종합여행업","","","0","","","서울보증보험(5000만원)","","0","0","0","0","HYUNDAI STAR TOUR CO,. LTD.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","200000000","20230303","20270302","","0","",
"548","종합여행업","03_12_03_P","3000000","CDFI2260042017000018","2017-03-09","","01","영업/정상","13","영업중","","","","","02-733-3313","","","서울특별시 종로구 견지동 110-32","서울특별시 종로구 우정국로 39, 1404호 (견지동, 우정에쉐르)","03150","(주)마니투어","2026-02-24 14:53:02","U","2026-02-26 02:40:00","","198401.269595527","452259.089626161","종합여행업","","","0","","","서울보증보험(65,000,000)","","0","0","0","0","MANI TOUR CO., LTD.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","0","20260316","20270315","","0","",
"549","종합여행업","03_12_03_P","3020000","CDFI2260042023000019","2023-08-23","","03","폐업","03","폐업","2026-02-23","","","","","","","서울특별시 용산구 이태원동 72-16","서울특별시 용산구 이태원로20가길 11, 3층 (이태원동)","04391","(주)케이투엘 커머스","2026-02-24 13:01:36","U","2026-02-26 02:40:00","","199294.659985742","447931.942896919","종합여행업","","","0","","","SGI서울보증50,000,000원","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","65000000","20250627","20260626","","0","",
"550","종합여행업","03_12_03_P","5530000","CDFI2260042026000003","2026-01-16","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 동탄구 오산동 969-1","경기도 화성시 동탄구 동탄오산로 86-3, 6층 606호 (오산동)","18478","주식회사 그룬업코리아","2026-02-24 10:42:52","U","2026-02-26 02:40:00","","208609.496428221","410699.575578892","종합여행업","","","0","","","서울보증보험","의료시설","0","0","0","0","","","0","0","","0","0","","0","6.6","","0","","","","","","","100000000","20260210","20270209","","7","",
"551","종합여행업","03_12_03_P","6520000","CDFI2260042019000003","2019-05-23","","01","영업/정상","13","영업중","","","","","064-780-8212","","","제주특별자치도 서귀포시 남원읍 신흥리 산 30 해비치골프장","제주특별자치도 서귀포시 남원읍 원님로399번길 319, 해비치골프장 1층","63616","해비치호텔앤드리조트(주)","2026-02-24 17:42:18","U","2026-02-26 02:40:00","","174273.705276555","-15208.8980104577","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","300.4","","0","","","","","","","173993509000","20220612","20230611","","300","",
"552","종합여행업","03_12_03_P","3270000","CDFI2260042012000003","2011-08-29","","01","영업/정상","13","영업중","","","","","051-463-2811","","","부산광역시 동구 초량동 408-3","부산광역시 동구 초량중로 60 (초량동)","48816","(주)전일본트랜드","2026-02-24 10:18:49","U","2026-02-26 02:40:00","","385767.884090777","181681.990484049","종합여행업","","상업지역","0","","","서울보증보험","사무실","0","0","0","0","","","0","0","","0","0","","0","69.42","","0","","","","","","","200000000","20260301","20270228","","69","",
"553","종합여행업","03_12_03_P","3270000","CDFI2260042016000007","2016-12-06","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동구 초량동 1213-22 302호","부산광역시 동구 중앙대로180번길 12-13, 302호 (초량동)","48822","(주)시엘인터네이셔널","2026-02-24 10:19:28","U","2026-02-26 02:40:00","","385898.938641534","181123.265406992","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20251213","20261212","","0","",
"554","종합여행업","03_12_03_P","3270000","CDFI2260042018000002","2016-05-19","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동구 초량동 1213-1","부산광역시 동구 중앙대로180번길 12, 쿨스혁신센터 402-1호 (초량동)","48822","로컬 트래블 랩 (Local Travel Lab)","2026-02-24 11:32:55","U","2026-02-26 02:40:00","","385929.486193938","181211.338216422","종합여행업","","","0","","","서울보증보험","","0","0","0","0","Local Travel Lab","General travel business","0","0","","0","0","","0","0","","0","","","","","","","201878560","20250524","20260523","","0","",
"555","종합여행업","03_12_03_P","6510000","CDFI2260042011001039","2011-12-06","","01","영업/정상","13","영업중","","","","","064-702-0340","","","제주특별자치도 제주시 이도이동 1034-1 이도월드하우스","제주특별자치도 제주시 고산동산1길 2, 102호 (이도이동, 이도월드하우스)","63210","(주) 가인여행사","2026-02-24 13:13:07","U","2026-02-26 02:40:00","","156435.304032651","176.404932939818","종합여행업","","","0","","","제주특별자치도 관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","350000000","20251216","20261216","","0","",
"556","종합여행업","03_12_03_P","6510000","CDFI2260042009001004","2009-03-06","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 오라이동 664-16","제주특별자치도 제주시 아연로 204-1, 1층 (오라이동)","63147","(주)제주파랑새관광여행사","2026-02-24 08:03:29","U","2026-02-26 02:40:00","","154381.716823163","-3032.08993004931","종합여행업","","","0","","","제주특별자치도 관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","20220517","20230516","350000000","20260307","20270307","","0","",
"557","종합여행업","03_12_03_P","6510000","CDFI2260042016001023","2016-02-22","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 노형동 244-1","제주특별자치도 제주시 1100로 3047, 2층 (노형동)","63078","포엠투어","2026-02-24 08:00:34","U","2026-02-26 02:40:00","","152032.655356997","-4101.66355953174","종합여행업","","","0","","","제주관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","20260206","20270206","350000000","20260226","20270226","","0","",
"558","종합여행업","03_12_03_P","3210000","CDFI2260042026000006","2026-02-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1365-7 애서니움빌딩","서울특별시 서초구 강남대로37길 49, 4층 422호 (서초동)","06734","주식회사 이든투어닷","2026-02-24 15:09:21","U","2026-02-26 02:40:00","","202663.207572917","442495.14167666","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260224","20270223","","0","",
"559","종합여행업","03_12_03_P","3010000","CDFI2260042026000023","2026-02-12","","01","영업/정상","13","영업중","","","","","02-6082-9405","","","서울특별시 중구 을지로4가 310-68 삼풍상가","서울특별시 중구 을지로 158, 삼풍상가 504-1호 (을지로4가)","04548","주식회사 비누컴퍼니","2026-02-24 18:07:57","U","2026-02-26 02:40:00","","199540.014446067","451538.669466551","종합여행업","","","0","","","","","0","0","0","0","BeeNoo Co.,Ltd.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0","",
"560","종합여행업","03_12_03_P","3290000","CDFI2260042014000003","2014-10-01","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 전포동 681-2 테크노프라자","부산광역시 부산진구 전포대로223번길 19, 테크노프라자 A동 308호 (전포동)","47293","백두산고속투어(주)","2026-02-24 10:09:42","U","2026-02-26 02:40:00","","388005.691688458","186077.039992466","종합여행업","","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20251013","20261013","","0","",
"561","종합여행업","03_12_03_P","3670000","CDFI2260042019000008","2012-05-14","","01","영업/정상","13","영업중","","","","","0425422641","","","대전광역시 유성구 대정동 303-1 홈플러스서대전점","대전광역시 유성구 대정로 23, 홈플러스서대전점 1층 (대정동)","34219","(주)고려메디투어","2026-02-24 13:21:28","U","2026-02-26 02:40:00","","228575.260565526","312601.12043091","종합여행업","","","0","","","서울보증보험","","0","0","0","0","Korea Meditour","General Travel Agency","0","0","","0","0","","0","0","","0","","","","","","","200000000","20251108","20261107","","0","",
"562","종합여행업","03_12_03_P","3210000","CDFI2260042022000004","2022-02-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 반포동 650","서울특별시 서초구 올림픽대로 2085-14, 세빛섬 (반포동)","06500","주식회사 골든블루마리나 서초지점","2026-02-24 15:20:44","U","2026-02-26 02:40:00","","199348.735823795","445528.873603686","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","650000000","20250228","20270227","","0","",
"563","종합여행업","03_12_03_P","6510000","CDFI2260042022000002","2022-02-21","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 일도이동 330-5","제주특별자치도 제주시 동광로17길 34, 101호 (일도이동)","63273","주식회사 제라진투어","2026-02-24 08:01:20","U","2026-02-26 02:40:00","","157062.909734073","1554.57502506558","종합여행업","","","0","","","제주특별자치도 관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","350000000","20260304","20270304","","0","",
"564","종합여행업","03_12_03_P","3860000","CDFI2260042023000007","2023-02-21","","01","영업/정상","13","영업중","","","","","","","","경기도 부천시 소사구 소사본동 141-26","경기도 부천시 소사구 소삼로 10, 1층 (소사본동)","14706","소망국제여행사","2026-02-24 13:46:05","U","2026-02-26 02:40:00","","181706.329936012","441854.569489133","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","20","","0","","","","","","","50000000","20260222","20270221","","20","",
"565","종합여행업","03_12_03_P","5530000","CDFI2260042026000008","2026-02-13","","01","영업/정상","13","영업중","","","","","070-4871-2621","","","경기도 화성시 동탄구 반송동 104-3 동탄미래도프라자","경기도 화성시 동탄구 동탄중심상가1길 33, 동탄미래도프라자 9층 901-68호 (반송동)","18455","주식회사 링큐메디","2026-02-24 10:45:08","U","2026-02-26 02:40:00","","206311.413504044","411029.392864931","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","6.61","","0","","","","","","","100000000","20260219","20270218","","7","",
"566","종합여행업","03_12_03_P","6510000","CDFI2260042020000005","2020-02-20","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 일도이동 60 1층","제주특별자치도 제주시 연수로2길 28, 1층 (일도이동)","63259","주식회사 에어라인투어","2026-02-24 08:02:51","U","2026-02-26 02:40:00","","157752.385634258","865.806764596074","종합여행업","","","0","","","제주특별자치도 관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","350000000","20260317","20270315","","0","",
"567","종합여행업","03_12_03_P","5670000","CDFI2260042010100004","2010-12-21","","01","영업/정상","13","영업중","","","","","055-224-4448","","630-811","경상남도 창원시 마산회원구 양덕동 59-3","경상남도 창원시 마산회원구 율림교로 6, A동 224,225호 (양덕동, 메트로스퀘어6상가)","51366","(주)무학항공여행사","2026-02-24 09:13:26","U","2026-02-26 02:40:00","","344176.210810157","193328.582793359","종합여행업","","근린상업지역","0","","","한국관광협회중앙회","근린생활시설","2","0","0","0","","","0","0","","0","0","","0","51.8","","0","","","","","","","2112157700","20260224","20270224","","52","",
"568","종합여행업","03_12_03_P","5670000","CDFI2260042011000005","2011-12-02","","01","영업/정상","13","영업중","","","","","055-266-1155","","641-041","경상남도 창원시 성산구 용호동 73-32 경남빌딩 201호","경상남도 창원시 성산구 용지로 161, 201호 (용호동, 경남빌딩)","51436","(주)다모아투어","2026-02-24 14:44:16","U","2026-02-26 02:40:00","","353019.648116109","193552.010474713","종합여행업","","일반상업지역","0","기타","","한국관광협회중앙회","사무실","0","0","0","0","","","0","0","","0","0","","0","106.7","","0","","","","","","","320000000","20251220","20261220","","107","",
"569","종합여행업","03_12_03_P","3740000","CDFI2260042011000001","2011-02-09","","01","영업/정상","13","영업중","","","","","031-234-5508","","440-818","경기도 수원시 장안구 영화동 282-5 북문빌딩 1층동","경기도 수원시 장안구 팔달로 269, 1층 (영화동, 북문빌딩)","16269","하오국제여행사","2026-02-24 13:49:56","U","2026-02-26 02:40:00","","201188.943379674","420844.603870394","종합여행업","","상업지역","3","주택가주변","","서울보증보험주식회사","사무실","2","1","0","0","","","0","0","","0","0","","0","45.36","","0","","","","","","","200000000","20260218","20270217","","45","",
"570","종합여행업","03_12_03_P","5670000","CDFI2260042025000008","2025-11-28","","01","영업/정상","13","영업중","","","","","","","","경상남도 창원시 성산구 두대동 산 66-2 창원문성대학","경상남도 창원시 성산구 충혼로 91, 창원문성대학 경상관동 1층 110호 (두대동)","51410","더가다","2026-02-24 14:55:46","U","2026-02-26 02:40:00","","351202.551814563","194109.859596692","종합여행업","","","0","","","SGI서울보증","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50481032","20260205","20270204","","0","",
"571","종합여행업","03_12_03_P","3160000","CDFI2260042023000005","2023-02-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 603-9 스타팰리스","서울특별시 구로구 경인로 572, 스타팰리스 721호 (구로동)","08213","아승여행사","2026-02-24 08:59:40","U","2026-02-26 02:40:00","","189416.041362587","444576.537817778","종합여행업","","","0","","","서울보증보험(주)","","0","0","0","0","","","0","0","","0","0","","0","2","","0","","","","","20240126","20250125","50000000","20260228","20270301","","2","",
"572","종합여행업","03_12_03_P","3190000","CDFI2260042026000004","2026-02-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 상도동 33-14 청원기획 312호","서울특별시 동작구 상도로 258-1, 청원기획 3층 312호 (상도동)","06965","주식회사 메가글로벌코리아","2026-02-24 16:16:58","U","2026-02-26 02:40:00","","195208.050661981","444646.543102786","종합여행업","","","0","","","한국여행업협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260224","20270223","","0","",
