번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),영업내용,Unnamed: 29,record_key
116,옥외광고업,04_15_01_P,3600000,2019360015408500006,2019-07-31,,1,영업/정상,20,정상,,,,,0625120455,,,광주광역시 서구 쌍촌동 ****,"광주광역시 서구 내방로***번길 **, *층 (쌍촌동)",61940,플러스비전 주식회사,2026-02-09 17:03:53,U,2026-02-11 02:40:00,,187031.230510515,184535.965800869,간판제작 및 옥외광고사업,,플러스비전주식회사_광주광역시서구쌍촌동****
199,옥외광고업,04_15_01_P,3940000,2019395001408500004,2019-07-12,,1,영업/정상,20,정상,,,,,,,,경기도 고양시 덕양구 동산동 *** 삼송테크노밸리,"경기도 고양시 덕양구 통일로 ***, 삼송테크노밸리 A동 ***~***호 (동산동)",10594,주식회사 지닷피,2026-02-19 17:52:34,U,2026-02-21 02:40:00,,191287.508236468,460746.546568849,"옥외광고물 제작, 설치 등",,주식회사지닷피_경기도고양시덕양구동산동***삼송테크노밸리
25,옥외광고업,04_15_01_P,4400000,2020440030408500001,2019-05-21,,1,영업/정상,20,정상,,,,,,,,충청북도 제천시 화산동 ***,"충청북도 제천시 내토로 ***, *층 *호 (화산동)",27197,(주)디자인 예나,2026-02-02 10:08:03,U,2026-02-04 02:40:00,,307737.948917456,403537.489213768,"1.안내판관련제작 및 제조, 전자상거래, 판매 유통, 수출입, 도소매, 유지보수,설치공사",,(주)디자인예나_충청북도제천시화산동***
120,옥외광고업,04_15_01_P,3090000,2018309011508500002,2019-05-09,,3,폐업,40,폐업,2023-07-17,,,,0234915800,,,서울특별시 도봉구 창동 *,"서울특별시 도봉구 노해로**길 *, 한국빌딩 B층 **호 (창동)",01414,(주)한올비에이씨,2026-02-09 15:42:49,U,2026-02-11 02:40:00,,204345.826664906,461119.957690091,"옥외광고물 제조 및 설치시공업
건축자재, 설비자재, 광고사인물, 산업안전용품, 전자상거래업, 광고디자인",,(주)한올비에이씨_서울특별시도봉구창동*
223,옥외광고업,04_15_01_P,3830000,2022384003908500004,2019-04-19,,3,폐업,40,폐업,2026-02-23,,,,031 988 7827,,,경기도 안양시 만안구 안양동 **** 안양아이에스BIZ타워센트럴,"경기도 안양시 만안구 덕천로***번길 **, 안양아이에스BIZ타워센트럴 지하*층 B***호 (안양동)",14084,강화나무간판 주식회사,2026-02-23 10:03:02,U,2026-02-25 02:40:00,,,,간판 등,,강화나무간판주식회사_경기도안양시만안구안양동****안양아이에스BIZ타워센트럴
215,옥외광고업,04_15_01_P,4060000,2026406047208500008,2019-04-19,,1,영업/정상,20,정상,,,,,031 988 7827,,,경기도 파주시 광탄면 창만리 ***-**,경기도 파주시 광탄면 만장산로 ***-**,10951,강화나무간판 주식회사,2026-02-23 13:21:05,I,2026-02-25 00:20:01,,187501.491164385,475998.888477771,간판 등,,강화나무간판주식회사_경기도파주시광탄면창만리***-**
90,옥외광고업,04_15_01_P,4390000,2022439023008500003,2018-08-29,,3,폐업,40,폐업,2026-02-05,,,,07071077350,,,충청북도 충주시 금가면 도촌리 **-*,충청북도 충주시 금가면 충원대로 ****-**,27442,현대플랜,2026-02-05 10:32:17,U,2026-02-07 02:40:00,,282607.056523052,394863.862499679,"간판, 현수막 제작 시공",,현대플랜_충청북도충주시금가면도촌리**-*
248,옥외광고업,04_15_01_P,4271000,2018427006608500003,2018-08-24,,3,폐업,40,폐업,2026-02-25,,,,,,,,"강원특별자치도 영월군 영월읍 덕포시장길 *, *",26229,여담광고,2026-02-25 15:34:42,U,2026-02-27 02:40:00,,331051.998584155,409854.170216198,"광고, 디자인, 간판, 현수막",,여담광고_
30,옥외광고업,04_15_01_P,4641000,2000465001008299028,2018-07-09,,3,폐업,40,폐업,2023-12-31,,,,063 2835321,,,전북특별자치도 전주시 완산구 평화동*가 ***-*,전북특별자치도 전주시 완산구 평화*길 *-* (평화동*가),55126,선갤러리기획,2026-02-02 14:10:39,U,2026-02-04 02:40:00,,211925.263427298,253641.237445146,옥외광고물 제작 및 설치,,선갤러리기획_전북특별자치도전주시완산구평화동*가***-*
66,옥외광고업,04_15_01_P,3660000,2017366012708500003,2018-04-09,,4,취소/말소/만료/정지/중지,70,취소,,,,,,,,대전광역시 서구 괴정동 **-*,"대전광역시 서구 가장로 **, **호 (괴정동)",35293,(주)디큐브미디어,2026-02-04 09:29:43,U,2026-02-06 02:40:00,,234146.339568413,315240.791398328,옥외광고대행,,(주)디큐브미디어_대전광역시서구괴정동**-*
221,옥외광고업,04_15_01_P,3220000,2016322017408500014,2017-02-03,,1,영업/정상,20,정상,,,,,02  20063374,,,서울특별시 강남구 역삼동 *** GS강남타워,"서울특별시 강남구 논현로 ***, GS강남타워 **층 (역삼동)",06141,(주)지에스넷비전,2026-02-23 12:39:59,U,2026-02-25 02:40:00,,203184.108901561,444431.873863292,옥외광고대행업,,(주)지에스넷비전_서울특별시강남구역삼동***GS강남타워
228,옥외광고업,04_15_01_P,4490000,2013565000708500004,2017-01-26,,1,영업/정상,20,정상,,,,,5776294,,,충청남도 천안시 동남구 신방동 ***-* 보성산업,"충청남도 천안시 동남구 신방남부길 *, 보성산업 (신방동)",31210,(주)보성산업,2026-02-24 15:47:20,U,2026-02-26 02:40:00,,210576.661339199,362904.800193542,"상업용간판 및 광고물 제작, 설치",,(주)보성산업_충청남도천안시동남구신방동***-*보성산업
259,옥외광고업,04_15_01_P,5340000,2015534014408500003,2016-11-02,,1,영업/정상,20,정상,,,,,,,,경상남도 사천시 사천읍 선인리 ***-*,"경상남도 사천시 사천읍 동문로 **-*, 제*동 *층",52517,대주아트웍스,2026-02-26 12:59:05,U,2026-02-28 02:40:00,,299966.464750978,176837.550303372,옥외광고업,,대주아트웍스_경상남도사천시사천읍선인리***-*
162,옥외광고업,04_15_01_P,4040000,2013404010208500007,2016-08-25,,3,폐업,40,폐업,2026-02-09,2016-08-26,2026-02-09,,024747123,,,경기도 하남시 감일동 ***-* 가동,경기도 하남시 서하남로**번길 ** (감일동),465-190,주식회사 미래루체,2026-02-12 14:48:28,U,2026-02-14 02:40:00,,213246.654007213,445746.601446466,"간판제작 및 건자재, 안전기구 도소매",,주식회사미래루체_경기도하남시감일동***-*가동
145,옥외광고업,04_15_01_P,4580000,2016458009408500002,2016-08-11,,1,영업/정상,20,정상,,,,,,,,충청남도 서천군 판교면 현암리 ***-*,충청남도 서천군 판교면 종판로 ***-*,33615,이수광고,2026-02-11 14:34:48,U,2026-02-13 02:40:00,,171951.157498987,294880.198286842,간판제작,,이수광고_충청남도서천군판교면현암리***-*
114,옥외광고업,04_15_01_P,3010000,2019301018608500004,2016-07-27,,3,폐업,40,폐업,2026-02-09,,,,0222786692,,,서울특별시 중구 을지로*가 ***-**,서울특별시 중구 을지로**길 ** (을지로*가),04550,한솔기업,2026-02-09 14:49:43,U,2026-02-11 02:40:00,,199143.90500668,451509.150232469,"옥외광고업, 장식물가공, 판촉물",,한솔기업_서울특별시중구을지로*가***-**
211,옥외광고업,04_15_01_P,3680000,2026368025908500004,2016-03-14,,1,영업/정상,20,정상,,,,,,,,대전광역시 대덕구 읍내동 ***-* 대전 플랫폼시티 지식산업센터 ***호,"대전광역시 대덕구 대전로****번길 **, 대전 플랫폼시티 지식산업센터 ***호 (읍내동)",34363,주식회사 디자인아이,2026-02-22 20:02:05,U,2026-02-24 02:40:00,,237482.876790209,319292.244561627,간판 및 광고물 제조,,주식회사디자인아이_대전광역시대덕구읍내동***-*대전플랫폼시티지식산업센터***호
178,옥외광고업,04_15_01_P,3640000,2016364012408500001,2016-03-14,,3,폐업,40,폐업,2026-02-13,,,,,,,대전광역시 동구 삼성동 ***-* 재단법인 인터알리아공익재단 ***호,"대전광역시 동구 태전로 **, 재단법인 인터알리아공익재단 ***호 (삼성동)",34623,주식회사 디자인아이,2026-02-13 14:05:00,U,2026-02-15 02:40:00,,238387.269980256,314976.093707696,간판 및 광고물 제조,,주식회사디자인아이_대전광역시동구삼성동***-*재단법인인터알리아공익재단***호
201,옥외광고업,04_15_01_P,3220000,2015322017408500026,2015-10-29,,1,영업/정상,20,정상,,,,,02  565 4182,,,서울특별시 강남구 대치동 ***,"서울특별시 강남구 도곡로 ***, 지**호 (대치동)",06282,디 앤 디,2026-02-19 06:38:53,U,2026-02-21 02:40:00,,205509.966459072,444112.266997421,간판 및 광고물제작,,디앤디_서울특별시강남구대치동***
8,옥외광고업,04_15_01_P,3860000,1992386000008200212,2015-08-25,,3,폐업,40,폐업,2015-08-25,,,,032 6573065,,,경기도 부천시 원미구 춘의동 ***-**,경기도 부천시 원미구 계남로 *** (춘의동),420-857,광전광고기획,2015-09-11 10:27:30,I,2026-02-03 01:35:10,,180795.862877436,444239.375147304,광고물등제작,,광전광고기획_경기도부천시원미구춘의동***-**
87,옥외광고업,04_15_01_P,4771000,2015477006808500001,2015-05-16,,1,영업/정상,20,정상,,,,,,,,전북특별자치도 순창군 순창읍 순화리 ***-*,전북특별자치도 순창군 순창읍 장류로 ***,56038,아이엠플래닝,2026-02-05 09:50:33,U,2026-02-07 02:40:00,,212343.218331221,208577.625604562,"디자인, 기획, 인쇄, 광고, 건축서비스",,아이엠플래닝_전북특별자치도순창군순창읍순화리***-*
133,옥외광고업,04_15_01_P,3320000,2014332009408500004,2014-12-31,,1,영업/정상,20,정상,,,,,051 334 4206,,,부산광역시 북구 덕천동 *** 청우파크,"부산광역시 북구 의성로***번길 **, 청우파크 상가동 ***호 (덕천동)",46575,태성광고,2026-02-10 15:31:19,U,2026-02-12 02:40:00,,383537.356732657,191968.347089273,"간판 제작, 설치",,태성광고_부산광역시북구덕천동***청우파크
1,옥외광고업,04_15_01_P,3860000,2014386030508500013,2014-12-30,,3,폐업,40,폐업,2015-04-30,,,,,,,,"경기도 부천시 소사구 중동로 **, ***동 ****호 (송내동, 중동역푸르지오아파트)",422-762,에이플랜,2015-06-19 14:00:24,I,2026-02-03 01:35:10,,179172.840000259,442551.153453976,"광고물 ,간판, 옥외및전시광고업 등",,에이플랜_
65,옥외광고업,04_15_01_P,3660000,2014366012708500005,2014-07-08,,4,취소/말소/만료/정지/중지,70,취소,,,,,042 482 3751,,,대전광역시 서구 둔산동 **** 메르하우젠,"대전광역시 서구 대덕대로***번길 **, *층 ***호 (둔산동, 메르하우젠)",35230,(주)클래식,2026-02-04 09:29:11,U,2026-02-06 02:40:00,,233517.703758719,316722.117777867,광고대행(제조제외),,(주)클래식_대전광역시서구둔산동****메르하우젠
55,옥외광고업,04_15_01_P,5680000,2014568023308500002,2014-05-20,,1,영업/정상,20,정상,,,,,,,,충청남도 당진시 행정동 ***-*,충청남도 당진시 역천로 *** (행정동),31783,라인산업광고,2026-02-03 16:35:28,U,2026-02-06 02:40:00,,177235.21824205,381323.88914935,옥외광고물 제작 설치,,라인산업광고_충청남도당진시행정동***-*
229,옥외광고업,04_15_01_P,3600000,1999360000008200058,2013-06-03,,1,영업/정상,20,정상,,,,,062 3820530,,,광주광역시 서구 농성동 ***-**,광주광역시 서구 죽봉대로 ** (농성동),61934,효광애드컴,2026-02-24 11:20:45,U,2026-02-26 02:40:00,,189325.58078794,184053.510020825,간판 제작,,효광애드컴_광주광역시서구농성동***-**
3,옥외광고업,04_15_01_P,3860000,2003386004508200038,2013-02-21,,3,폐업,40,폐업,2013-02-21,,,,032 613 9740,,,경기도 부천시 원미구 중동 ***-*,경기도 부천시 원미구 심중로 ** (중동),420-845,성경광고기획,2013-02-21 17:30:16,I,2026-02-03 01:35:10,,179788.687087535,442876.707304686,옥외광고물 제작.설치,,성경광고기획_경기도부천시원미구중동***-*
6,옥외광고업,04_15_01_P,3860000,1995386000008200338,2012-05-16,,3,폐업,40,폐업,2012-05-16,,,,032 6530083,,,경기도 부천시 원미구 심곡동 ***-*,경기도 부천시 원미구 신흥로**번길 ** (심곡동),420-829,양지광고,2013-07-29 15:15:25,I,2026-02-03 01:35:10,,180289.807732284,442668.805291285,옥외광고물등제작,,양지광고_경기도부천시원미구심곡동***-*
44,옥외광고업,04_15_01_P,4060000,2026406047208500005,2012-05-04,,1,영업/정상,20,정상,,,,,0234615497,,,경기도 파주시 광탄면 방축리 ***-*,"경기도 파주시 광탄면 보광로 ****, B동",10831,(주)지피가든,2026-02-03 16:47:26,I,2026-02-06 00:20:02,,188130.244451899,478779.685583082,옥외광고물 제작업 및 옥외광고 대행업,,(주)지피가든_경기도파주시광탄면방축리***-*
20,옥외광고업,04_15_01_P,3210000,2018321014008500005,2012-05-04,,3,폐업,40,폐업,2026-02-02,,,,0234615497,,,서울특별시 서초구 양재동 **-* 우도빌딩,"서울특별시 서초구 바우뫼로 ***, 우도빌딩 *층 (양재동)",06747,(주)지피가든,2026-02-02 14:59:05,U,2026-02-04 02:40:00,,203516.360678251,441865.133343287,옥외광고물 제작업 및 옥외광고 대행업,,(주)지피가든_서울특별시서초구양재동**-*우도빌딩
73,옥외광고업,04_15_01_P,4430000,2000443001208200004,2011-10-06,,3,폐업,40,폐업,2026-02-03,,,,043 731 7121,,,충청북도 옥천군 옥천읍 하계리 **,충청북도 옥천군 옥천읍 향수*길 **-* (사무소),29030,유진광고기획,2026-02-03 17:15:30,U,2026-02-06 02:40:00,,252089.596708803,312825.128365187,옥외 광고업,,유진광고기획_충청북도옥천군옥천읍하계리**
4,옥외광고업,04_15_01_P,3860000,2011386022808500009,2011-07-20,,3,폐업,40,폐업,2014-06-24,,,,032 624 3047,,,경기도 부천시 오정구 삼정동 부천테크노파크쌍용*차 ***동 ****호,,421-808,(주)아이엘엘에스코리아,2014-06-30 12:58:16,I,2026-02-03 01:35:10,,179310.262058675,446776.72323855,LED광고물 제작 및 관련물품 입찰 진행예정,,(주)아이엘엘에스코리아_경기도부천시오정구삼정동부천테크노파크쌍용*차***동****호
75,옥외광고업,04_15_01_P,3940000,2011396012508500004,2011-03-07,,1,영업/정상,20,정상,,,,,031 9017671,,,경기도 고양시 일산동구 정발산동 ****-* *층,"경기도 고양시 일산동구 산두로 *** (정발산동,*층)",,신화기획,2026-02-04 16:32:29,U,2026-02-06 02:40:00,,181017.414603109,462953.902414541,"옥외광고업(제작,설치,표시,대행)",,신화기획_경기도고양시일산동구정발산동****-**층
140,옥외광고업,04_15_01_P,5530000,2005553011308200006,2010-12-06,,1,영업/정상,20,정상,,,,,031 3554478,,,경기도 화성시 효행구 봉담읍 왕림리 ***-*,경기도 화성시 효행구 봉담읍 삼천병마로 ***,18332,디앤피,2026-02-10 09:12:19,U,2026-02-12 02:40:00,,194621.364338887,410550.616264212,옥외광고업,,디앤피_경기도화성시효행구봉담읍왕림리***-*
115,옥외광고업,04_15_01_P,3180000,2011318017508500007,2010-08-24,,1,영업/정상,20,정상,,,,,,,,서울특별시 영등포구 양평동*가 **-** 동양빌딩 지하*층,"서울특별시 영등포구 선유로 ***, 동양빌딩 지하*층 (양평동*가)",07255,포듐,2026-02-09 09:37:36,U,2026-02-11 02:40:00,,190414.264004269,447382.483451372,옥외광고업 제작 및 대행,,포듐_서울특별시영등포구양평동*가**-**동양빌딩지하*층
170,옥외광고업,04_15_01_P,4400000,1989440000008205344,2010-07-01,,2,휴업,30,휴업,,2026-01-10,2026-08-20,,043 6443651,,,충청북도 제천시 의림동 **-*,충청북도 제천시 독순로*길 * (의림동),390-030,디자인 아트,2026-02-12 09:00:06,U,2026-02-14 02:40:00,,307302.755114595,404868.697774297,광고제작업,,디자인아트_충청북도제천시의림동**-*
197,옥외광고업,04_15_01_P,3350000,2005335006908200251,2009-10-30,,1,영업/정상,20,정상,,,,,051 582 1290,,,부산광역시 금정구 장전동 ***-**,"부산광역시 금정구 중앙대로 ****, 센트리움 ***호 (구서동)",46229,대영산업디자인,2026-02-19 20:34:08,U,2026-02-21 02:40:00,,389940.431565154,194842.741592169,광고물제작,,대영산업디자인_부산광역시금정구장전동***-**
101,옥외광고업,04_15_01_P,5020000,2004502007508200008,2009-03-16,,1,영업/정상,20,정상,,,,,054 2523399,,,경상북도 포항시 북구 장성동 ****-**,"경상북도 포항시 북구 법원로**번길 **, ***호 (장성동)",37583,스탭광고,2026-02-06 17:04:11,U,2026-02-08 02:40:00,,414412.292284363,289183.261988215,옥외광고업,,스탭광고_경상북도포항시북구장성동****-**
5,옥외광고업,04_15_01_P,3860000,2009386004508500002,2009-01-09,,3,폐업,40,폐업,2013-11-18,,,,031 317 1172,,,경기도 부천시 오정구 여월동 **-*,,421-812,혁신금속 인테리어,2013-11-18 09:22:12,I,2026-02-03 01:35:10,,181841.704082228,446371.600445785,간판제작 및 설치,,혁신금속인테리어_경기도부천시오정구여월동**-*
2,옥외광고업,04_15_01_P,3860000,2003386004508200035,2008-10-30,,1,영업/정상,20,정상,,,,,032 671 9028,,,경기도 부천시 오정구 여월동 **-**,,421-812,으뜸광고,2014-02-20 11:49:40,I,2026-02-03 01:35:10,,182530.005315723,445905.546877038,"옥외광고물 제작, 설치",,으뜸광고_경기도부천시오정구여월동**-**
28,옥외광고업,04_15_01_P,5340000,2008534010808500026,2008-09-29,,1,영업/정상,20,정상,,,,,055 8355336,,,경상남도 사천시 좌룡동 ***-*,경상남도 사천시 삼천포대교로 *** (좌룡동),52553,종합광고원애드,2026-02-02 13:41:54,U,2026-02-04 02:40:00,,298368.489984758,161527.425195271,옥외광고물 제작 및 시공,,종합광고원애드_경상남도사천시좌룡동***-*
217,옥외광고업,04_15_01_P,4860000,2008486008108500002,2008-09-09,,1,영업/정상,20,정상,,,,,,,,전라남도 곡성군 옥과면 리문리 *** *통,전라남도 곡성군 옥과면 대학로 ***,,옥과광고대행,2026-02-23 16:49:54,U,2026-02-25 02:40:00,,212273.306161894,197427.456427604,현수막 제작 및 대행,,옥과광고대행_전라남도곡성군옥과면리문리****통
179,옥외광고업,04_15_01_P,4181000,1998418002308200104,2008-02-11,,1,영업/정상,20,정상,,,,,033 253 8489,,,강원특별자치도 춘천시 동면 장학리 ***-*,강원특별자치도 춘천시 동면 가래울길 *,,월드 디자인,2026-02-13 13:33:22,U,2026-02-15 02:40:00,,266237.85395387,490417.065162637,간판 및 현수막 제작,,월드디자인_강원특별자치도춘천시동면장학리***-*
21,옥외광고업,04_15_01_P,3000000,2006300008108200018,2006-12-06,,3,폐업,40,폐업,2026-02-02,,,,0222772741,,,서울특별시 종로구 관수동 **-*,서울특별시 종로구 청계천로 ***-* (관수동),110-420,(주)세종에스씨,2026-02-02 16:30:48,U,2026-02-04 02:40:00,,199196.995623221,451834.453299652,내외부 간판설치,,(주)세종에스씨_서울특별시종로구관수동**-*
32,옥외광고업,04_15_01_P,3940000,2006396010708200020,2006-06-13,,3,폐업,40,폐업,2026-01-30,2008-01-11,2008-06-30,2008-03-20,031 965 2585,,,경기도 고양시 일산동구 풍동 ***-*,경기도 고양시 일산동구 고일로***번길 **-* (풍동),10300,수디자인,2026-02-02 13:18:41,U,2026-02-04 02:40:00,,182639.260649046,461395.286324037,옥외광고물 설치,,수디자인_경기도고양시일산동구풍동***-*
134,옥외광고업,04_15_01_P,3370000,2005337004808200083,2005-07-12,,3,폐업,40,폐업,2026-02-10,,,,051 7587835,,,부산광역시 연제구 연산동 ***-**,부산광역시 연제구 안연로*번길 * (연산동),,신우애드,2026-02-10 15:37:05,U,2026-02-12 02:40:00,,391267.929003505,189705.131359552,옥외광고물제작및설치,,신우애드_부산광역시연제구연산동***-**
155,옥외광고업,04_15_01_P,3380000,2026338010508500002,2005-07-12,,1,영업/정상,20,정상,,,,,051 7587835,,,부산광역시 수영구 망미동 ***-*,"부산광역시 수영구 망미번영로 **, *층 (망미동)",48218,신우애드,2026-02-12 14:22:29,I,2026-02-14 00:20:02,,392259.890157869,188331.261600438,옥외광고물제작및설치,,신우애드_부산광역시수영구망미동***-*
54,옥외광고업,04_15_01_P,4590000,2004459005008200001,2004-09-21,,3,폐업,40,폐업,2026-02-04,,,,041 9430901,,,충청남도 청양군 청양읍 읍내리 ***-**,충청남도 청양군 청양읍 칠갑산로 ***,33333,이레이벤트기획,2026-02-04 09:26:33,U,2026-02-06 02:40:00,,182297.611627822,327766.551635674,간판및광고물제작,,이레이벤트기획_충청남도청양군청양읍읍내리***-**
209,옥외광고업,04_15_01_P,5670000,2002532001808200002,2002-10-18,,1,영업/정상,20,정상,,,,,055 552 6111,,,경상남도 창원시 진해구 안골동 ***-*,경상남도 창원시 진해구 안골로***번길 ** (안골동),51609,삼성기획,2026-02-20 10:09:24,U,2026-02-22 02:40:00,,364362.658948221,179330.938858942,옥외광고물등 제작 및 수리,,삼성기획_경상남도창원시진해구안골동***-*
74,옥외광고업,04_15_01_P,3940000,1999394000008200076,1999-12-21,,1,영업/정상,20,정상,,,,,031 9773258,,,경기도 고양시 일산동구 지영동 ***,경기도 고양시 일산동구 지영로 ***-** (지영동),410-540,주식회사 대창,2026-02-04 16:26:37,U,2026-02-06 02:40:00,,184898.521879914,468625.671724297,"현수막, 간판 제작",,주식회사대창_경기도고양시일산동구지영동***
165,옥외광고업,04_15_01_P,3040000,2007304011508500222,1999-03-23,,1,영업/정상,20,정상,,,,,34364304,,,서울특별시 광진구 구의동 ***-*,"서울특별시 광진구 구의로 **, *층 ***호 (구의동)",05032,필기획,2026-02-12 10:02:41,U,2026-02-14 02:40:00,,207914.999129051,449093.469786962,옥외광고물제작,,필기획_서울특별시광진구구의동***-*
86,옥외광고업,04_15_01_P,3050000,1998305008808500016,1998-08-01,,1,영업/정상,20,정상,,,,,02  22446268,,,서울특별시 동대문구 장안동 ***-* *층,"서울특별시 동대문구 천호대로**길 **, *층 (장안동)",02644,예일테크,2026-02-05 14:02:40,U,2026-02-07 02:40:00,,205934.488580116,451206.96111629,옥외광고물제작 및 설치,,예일테크_서울특별시동대문구장안동***-**층
198,옥외광고업,04_15_01_P,3510500,2000351000008200329,1997-08-29,,1,영업/정상,20,정상,,,,,032 4342500,,,인천광역시 미추홀구 주안동 ****-**,인천광역시 미추홀구 인하로 *** (주안동),22230,인천간판,2026-02-19 14:19:31,U,2026-02-21 02:40:00,,171990.080432963,438452.151739589,옥외광고물 제작,,인천간판_인천광역시미추홀구주안동****-**
7,옥외광고업,04_15_01_P,3860000,1995386000008200339,1995-11-23,,2,휴업,30,휴업,,2011-12-07,2013-12-06,,032 6670153,,,경기도 부천시 원미구 심곡동 ***-*,경기도 부천시 원미구 부흥로 *** (심곡동),420-821,창조디자인,2012-01-17 16:25:44,I,2026-02-03 01:35:10,,180907.581182294,443190.241871537,옥외광고물등제작,,창조디자인_경기도부천시원미구심곡동***-*
167,옥외광고업,04_15_01_P,3200000,2001320002408200163,1993-03-11,,1,영업/정상,20,정상,,,,,,,,서울특별시 관악구 신림동 ****-**,"서울특별시 관악구 봉천로 ***-*, 신림오피스텔* *층 ***호 (신림동)",08707,에덴광고,2026-02-12 13:22:22,U,2026-02-14 02:40:00,,193604.995919438,442832.022190635,옥외광고업,,에덴광고_서울특별시관악구신림동****-**
117,옥외광고업,04_15_01_P,4920000,1991492005108100001,1991-07-01,,1,영업/정상,20,정상,,,,,061 434 4889,,,전라남도 강진군 강진읍 남성리 ***,전라남도 강진군 강진읍 영랑로 **,,예림광고기획,2026-02-09 09:30:58,U,2026-02-11 02:40:00,,178548.228101207,126883.073701738,"간판, 조형물, 지역안내판, 건물번호판, 도로명판 제조, 인쇄물, 철구조물, 표시물 제작, 광고물기획작성",,예림광고기획_전라남도강진군강진읍남성리***
196,옥외광고업,04_15_01_P,3060000,1988306010808500032,1988-07-23,,1,영업/정상,20,정상,,,,,02   4929221,,,서울특별시 중랑구 망우동 ***-**,서울특별시 중랑구 용마산로 *** (망우동),,진선미광고,2026-02-19 17:22:35,U,2026-02-21 02:40:00,,208804.327132164,454899.990603223,옥외광고물 제작 및 설치,,진선미광고_서울특별시중랑구망우동***-**
