"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"673","미용업","05_18_01_P","3220000","3220000-211-2026-00026","2026-04-03","","01","영업/정상","01","영업","","","","","","16.20","135-907","서울특별시 강남구 역삼동 605-7","서울특별시 강남구 봉은사로24길 8, 2층 T01호 (역삼동)","06125","아더셀브즈","2026-04-03 14:50:13","I","2026-04-05 00:20:22","일반미용업","202797.510666089","444892.143052958","일반미용업","0","0","2","2","0","0","3","","","","","0","0","0","N",
"674","미용업","05_18_01_P","3220000","3220000-212-2026-00036","2026-04-03","","01","영업/정상","01","영업","","","","","02  546 5625","132.00","135-508","서울특별시 강남구 삼성동 20-5 강남대학교 청담 카이로스 빌딩","서울특별시 강남구 삼성로119길 8, 강남대학교 청담 카이로스 빌딩 지상3층 302호 (삼성동)","06091","스파나무 청담점","2026-04-03 16:33:02","I","2026-04-05 00:20:22","피부미용업","204406.674791479","446003.073066593","피부미용업","0","0","3","3","0","0","0","","","","","0","0","5","N",
"675","미용업","05_18_01_P","3220000","3220000-220-2026-00010","2026-04-03","","01","영업/정상","01","영업","","","","","","64.79","135-821","서울특별시 강남구 논현동 114-27","서울특별시 강남구 언주로134길 17, 5층 (논현동)","06058","무아르(Moire)","2026-04-03 10:52:48","I","2026-04-05 00:20:22","메이크업업","203203.138424187","446080.414329409","일반미용업, 화장ㆍ분장 미용업","0","0","5","5","0","0","1","","","","","0","0","1","N",
"676","미용업","05_18_01_P","4820000","4820000-212-2026-00005","2026-04-03","","01","영업/정상","01","영업","","","","","","84.00","540-853","전라남도 순천시 해룡면 신대리 2034 1층","전라남도 순천시 해룡면 매안2길 11-11, 1층","58016","Bella Sun(벨라썬)","2026-04-03 16:42:25","I","2026-04-05 00:20:22","피부미용업","250298.065222638","158937.274679036","피부미용업","3","0","1","0","0","0","4","","","","","0","0","2","N",
"677","미용업","05_18_01_P","3860000","3871000-211-2026-00031","2026-04-03","","01","영업/정상","01","영업","","","","","","0.00","","경기도 부천시 원미구 약대동 196 두산위브 트레지움아파트 1단지 상가동 B111호","경기도 부천시 원미구 도약로 177, 두산위브 트레지움아파트 1단지 상가동 B111호 (약대동)","14514","쇼이헤어","2026-04-03 10:31:38","I","2026-04-05 00:20:22","일반미용업","179485.102586368","445513.205386825","일반미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"678","미용업","05_18_01_P","3860000","3871000-212-2026-00019","2026-04-03","","01","영업/정상","01","영업","","","","","","0.00","","경기도 부천시 원미구 중동 1289 팰리스카운티 아이파크상가 207호 일부호","경기도 부천시 원미구 중동로 100, 팰리스카운티 아이파크상가 207호 일부호 (중동)","14613","제이 브로우 앤 스킨","2026-04-03 13:32:24","I","2026-04-05 00:20:22","피부미용업","179378.469203503","443105.444604328","피부미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"679","미용업","05_18_01_P","3900000","3900000-219-2026-00002","2026-04-03","","01","영업/정상","01","영업","","","","","","36.30","423-807","경기도 광명시 광명동 155-3","경기도 광명시 광이로 10, 3층 일부호 (광명동)","14221","다온뷰티","2026-04-03 14:16:03","I","2026-04-05 00:20:22","메이크업업","187381.282564181","441908.62126562","화장ㆍ분장 미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"680","미용업","05_18_01_P","3150000","3150000-213-2026-00026","2026-04-03","","01","영업/정상","01","영업","","","","","","75.39","157-867","서울특별시 강서구 화곡동 59-10","서울특별시 강서구 초록마을로 38, 1층 (화곡동)","07722","grisee","2026-04-03 13:23:18","I","2026-04-05 00:20:22","일반미용업","186410.271495583","448937.743852752","종합미용업","1","0","0","0","0","0","3","","","","","0","0","0","N",
"681","미용업","05_18_01_P","3150000","3150000-213-2026-00027","2026-04-03","","01","영업/정상","01","영업","","","","","","31.99","157-210","서울특별시 강서구 마곡동 744 마곡 엠밸리 9단지","서울특별시 강서구 공항대로 103, 판매시설2동 2층 215호 (마곡동, 마곡 엠밸리 9단지)","07600","ACT29 hair(액트29 헤어)","2026-04-03 14:14:04","I","2026-04-05 00:20:22","일반미용업","","","종합미용업","2","0","0","0","0","0","3","","","","","0","0","0","N",
"682","미용업","05_18_01_P","3990000","3990000-204-2011-00040","2011-10-04","","01","영업/정상","01","영업","","","","","","43.00","472-845","경기도 남양주시 화도읍 마석우리 541-1번지","경기도 남양주시 화도읍 맷돌로 93","12165","제니헤어","2026-04-03 00:00:00","D","2026-04-05 02:30:00","일반미용업","226458.079677016","461813.786078761","미용업","0","0","1","1","0","0","3","","","","임대","0","0","0","N",
"683","미용업","05_18_01_P","3780000","3790000-211-2025-00011","2025-06-27","","01","영업/정상","01","영업","","","","","","8.60","461-370","경기도 성남시 수정구 시흥동 322 2층 201-1,201-2(일부,P2)호","경기도 성남시 수정구 창업로 18, 2층 201-1,201-2(일부,P2)호 (시흥동)","13449","살롱드마잘 판교점","2026-04-03 00:00:00","D","2026-04-05 02:30:00","일반미용업","208628.019062999","434627.039171448","일반미용업","0","0","0","0","0","0","1","","","","","0","0","0","N",
"684","미용업","05_18_01_P","3460000","3460000-212-2010-00052","2010-07-08","","01","영업/정상","01","영업","","","","","053 792 7704","39.86","706-170","대구광역시 수성구 신매동 277-2 1층 113호","대구광역시 수성구 달구벌대로647길 7, 경일건설빌딩 1층 113호 (신매동)","42271","모드니피부관리실","2026-04-03 13:25:42","U","2026-04-05 02:40:00","피부미용업","354448.242024559","261330.353076126","피부미용업","5","1","1","1","0","0","0","","","","임대","0","0","4","N",
"685","미용업","05_18_01_P","3460000","3460000-211-2003-00002","2003-07-10","","01","영업/정상","01","영업","","","","","","16.87","706-010","대구광역시 수성구 범어동 2250 1층 105동 5호","대구광역시 수성구 청호로 433, 105동 1층 5호 (범어동, 범어 효성해링턴플레이스)","42091","헤어바비","2026-04-03 17:29:07","U","2026-04-05 02:40:00","일반미용업","348052.241875958","262963.10625831","일반미용업","1","0","1","1","0","0","2","","","","","0","0","0","N",
"686","미용업","05_18_01_P","5080000","5080000-212-2018-00005","2018-02-05","","01","영업/정상","01","영업","","","","","","28.60","730-110","경상북도 구미시 사곡동 503-2 화성파크드림 301동 203호","경상북도 구미시 박정희로 236-6, 화성파크드림 301동 203호 (사곡동)","39325","디바뷰티","2026-04-03 14:29:04","U","2026-04-05 02:40:00","피부미용업","321947.175720957","289478.17252682","피부미용업","2","0","2","2","0","0","3","","","","","0","0","3","N",
"687","미용업","05_18_01_P","4600000","4600000-204-1987-00007","1987-03-06","","03","폐업","02","폐업","2026-04-03","","","","041 6349559","15.77","350-815","충청남도 홍성군 홍성읍 오관리 297-8","충청남도 홍성군 홍성읍 조양로151번길 42","32222","호호미장원","2026-04-03 09:54:57","U","2026-04-05 02:40:00","일반미용업","170175.645646473","344738.039618063","미용업","1","0","1","1","0","0","2","","","","","0","0","0","N",
"688","미용업","05_18_01_P","3110000","3110000-211-2006-00009","2006-02-23","","01","영업/정상","01","영업","","","","","02 3037579","30.00","122-882","서울특별시 은평구 신사동 27-38 (지상1층 2호)","서울특별시 은평구 증산로21가길 11, 지상1층 2호 (신사동)","03450","윤정헤어-구 아루헤어-","2026-04-03 11:29:10","U","2026-04-05 02:40:00","일반미용업","192272.617444349","454965.336777128","일반미용업","3","1","1","1","0","0","2","","","","","0","0","0","N",
"689","미용업","05_18_01_P","3670000","3670000-212-2018-00025","2018-11-05","","03","폐업","02","폐업","2026-04-03","","","","050713417958","79.24","305-301","대전광역시 유성구 봉명동 615-2 지상2층 215호","대전광역시 유성구 온천북로13번길 21, 지상2층 215호 (봉명동)","34185","비비아리츠","2026-04-03 13:01:01","U","2026-04-05 02:40:00","피부미용업","230842.539290559","317535.263136609","피부미용업","0","0","0","0","0","0","2","","","","","0","0","2","N",
"690","미용업","05_18_01_P","4090000","4090000-211-2019-00005","2019-01-21","","03","폐업","02","폐업","2026-04-03","","","","031 988 5990","36.36","415-080","경기도 김포시 구래동 6882-6 센타프라자 112일부호","경기도 김포시 김포한강9로 95, 센타프라자 1층 112 일부호 (구래동)","10071","나이스가이 김포한강신도시점","2026-04-03 14:36:14","U","2026-04-05 02:40:00","일반미용업","166886.209371857","460375.302752138","일반미용업","0","0","1","1","0","0","4","","","","임대","0","0","0","N",
"691","미용업","05_18_01_P","4050000","5640000-215-2019-00003","2019-03-18","","01","영업/정상","01","영업","","","","","","34.18","448-504","경기도 용인시 수지구 동천동 899 분당수지 U-TOWER","경기도 용인시 수지구 신수로 767, 분당수지 U-TOWER A104-1호 (동천동)","16827","이든부띠끄","2026-04-03 13:27:08","U","2026-04-05 02:40:00","네일아트업","208940.745787289","426247.566686926","네일미용업","0","0","1","1","0","0","6","","","","","0","0","0","N",
"692","미용업","05_18_01_P","3910000","3910000-212-2022-00008","2022-04-25","","03","폐업","02","폐업","2026-04-03","","","","","47.04","450-806","경기도 평택시 비전동 756-14","경기도 평택시 평택4로 59, 1층 (비전동)","17898","유하이뷰티앤바디","2026-04-03 10:30:57","U","2026-04-05 02:40:00","피부미용업","208918.423791913","387967.330495335","피부미용업","0","0","1","0","0","0","2","","","","임대","0","0","2","N",
"693","미용업","05_18_01_P","5700000","5700000-212-2023-00007","2023-08-01","","03","폐업","02","폐업","2026-04-03","","","","","16.45","469-102","경기도 여주시 홍문동 61-3","경기도 여주시 여흥로110번길 5-1, 일부 2층 (홍문동)","12627","에스테틱 휴","2026-04-03 13:52:54","U","2026-04-05 02:40:00","피부미용업","256278.91051387","421633.103357133","피부미용업","2","2","0","0","0","0","0","","","","자가","0","0","2","N",
"694","미용업","05_18_01_P","4060000","4060000-215-2023-00024","2023-07-03","","01","영업/정상","01","영업","","","","","","15.15","413-720","경기도 파주시 아동동 283-10 팜스프링아파트","경기도 파주시 송화로 11, 2층 217호 일부 (아동동)","10851","네일바이고은","2026-04-03 11:47:52","U","2026-04-05 02:40:00","네일아트업","180292.667338205","474384.556476097","네일미용업","0","0","2","2","0","0","3","","","","","0","0","1","N",
"695","미용업","05_18_01_P","3940000","3960100-212-2023-00014","2023-08-18","","01","영업/정상","01","영업","","","","","","96.80","410-820","경기도 고양시 일산동구 식사동 814-126","경기도 고양시 일산동구 위시티로 55, 캄포스퀘어 104호 (식사동)","10325","에스디뷰티(SD Beauty)","2026-04-03 11:52:33","U","2026-04-05 02:40:00","피부미용업","183153.66276101","463908.492933759","피부미용업","0","0","0","0","0","0","3","","","","","0","0","3","N",
"696","미용업","05_18_01_P","5160000","5160000-204-2011-00004","2011-10-26","","03","폐업","02","폐업","2026-03-28","","","","070 41007215","21.40","763-816","경상북도 청송군 진보면 진안리 124-5","경상북도 청송군 진보면 진보로 137","37405","김선영미용실","2026-04-03 14:39:37","U","2026-04-05 02:40:00","일반미용업","383241.913588472","338356.572831408","미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"697","미용업","05_18_01_P","5670000","5670184-211-2016-00015","2016-07-07","","03","폐업","02","폐업","2026-04-03","","","","","14.50","630-810","경상남도 창원시 마산회원구 양덕동 15-27","경상남도 창원시 마산회원구 양덕북12길 113, 지상1층층 117-118호 (양덕동, 경민인터빌상가)","51364","모다속눈썹","2026-04-03 10:18:11","U","2026-04-05 02:40:00","메이크업업","344107.948162542","193662.19440373","일반미용업","0","0","1","1","0","0","2","","","","","1","0","2","N",
"698","미용업","05_18_01_P","5370000","5370000-212-2026-00007","2026-03-09","","01","영업/정상","01","영업","","","","","","38.95","656-304","경상남도 거제시 고현동 1102","경상남도 거제시 고현항로 8, 이편한세상 거제유로아일랜드 근린생활시설 3동 107호 (고현동)","53336","나로에스테틱","2026-04-03 09:04:25","U","2026-04-05 02:40:00","피부미용업","348217.858378744","156147.153524925","피부미용업","0","0","0","0","0","0","2","","","","","0","0","2","N",
"699","미용업","05_18_01_P","3660000","3660000-215-2023-00036","2023-06-15","","03","폐업","02","폐업","2026-04-03","","","","","24.00","302-857","대전광역시 서구 탄방동 87-15","대전광역시 서구 도산로403번길 64, 1층 일부호 (탄방동)","35264","스텔라 네일샵","2026-04-03 11:11:10","U","2026-04-05 02:40:00","네일아트업","235167.142837701","315738.884382821","네일미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"700","미용업","05_18_01_P","3650000","3650000-211-1999-00005","1999-07-21","","01","영업/정상","01","영업","","","","","042 2712891","20.93","301-821","대전광역시 중구 석교동 88-12 1층","대전광역시 중구 대종로 175-1, 1층 (석교동)","35063","토앤토헤어라인","2026-04-03 18:02:17","U","2026-04-05 02:40:00","일반미용업","240074.483965328","311881.467031596","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"701","미용업","05_18_01_P","3310000","3310000-211-2000-00012","2000-10-02","","01","영업/정상","01","영업","","","","","051 6241771","21.20","608-846","부산광역시 남구 용호동 531-31","부산광역시 남구 용주로 23 (용호동)","48591","수림헤어라인","2026-04-03 09:11:17","U","2026-04-05 02:40:00","일반미용업","392505.511179113","181383.182460678","일반미용업","0","0","1","1","0","0","0","","","","","0","0","0","N",
"702","미용업","05_18_01_P","5670000","5670140-211-2001-00007","2001-09-07","","01","영업/정상","01","영업","","","","","055 2862245","0.00","642-370","경상남도 창원시 성산구 신촌동 33-7","경상남도 창원시 성산구 신촌로 112 (신촌동)","51564","뷰티헤어","2026-04-03 11:44:54","U","2026-04-05 02:40:00","일반미용업","348235.238224115","190127.152211037","일반미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"703","미용업","05_18_01_P","3390000","3390000-213-2019-00002","2019-08-08","","01","영업/정상","01","영업","","","","","","26.58","617-820","부산광역시 사상구 모라동 1357 우성아파트","부산광역시 사상구 백양대로 916, 우성아파트 상가 1동 105호 (모라동)","46928","제니헤어 모라점","2026-04-03 13:12:49","U","2026-04-05 02:40:00","일반미용업","381345.772891816","189447.844867645","종합미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"704","미용업","05_18_01_P","4010000","4010000-211-2026-00009","2026-03-06","","01","영업/정상","01","영업","","","","","","40.22","429-858","경기도 시흥시 정왕동 1626-1 파레스호텔","경기도 시흥시 평안상가4길 24-6, 파레스호텔 106호, 107호 일부호 (정왕동)","15062","진주헤어","2026-04-03 13:41:58","U","2026-04-05 02:40:00","일반미용업","177718.261682157","426165.225912936","일반미용업","0","0","0","0","0","0","6","","","","","0","0","0","N",
"705","미용업","05_18_01_P","5020000","5040000-211-2026-00009","2026-03-09","","01","영업/정상","01","영업","","","","","","36.40","791-270","경상북도 포항시 북구 양덕동 2249 힐스테이트 환호공원2단지 근린생활시설, 2층 203호","경상북도 포항시 북구 새천년대로 1276-1, 힐스테이트 환호공원2단지 근린생활시설 2층 203호 (양덕동)","37605","더온 헤어","2026-04-03 10:41:24","U","2026-04-05 02:40:00","일반미용업","","","일반미용업","0","0","2","2","0","0","3","","","","","0","0","0","N",
"706","미용업","05_18_01_P","3550000","3550000-212-2026-00007","2026-03-06","","01","영업/정상","01","영업","","","","","032 544 3654","35.91","407-807","인천광역시 계양구 계산동 963-17","인천광역시 계양구 주부토로501번길 16, 1층 일부(103)호 (계산동)","21051","리젬피부방(Re-gem)","2026-04-03 14:31:08","U","2026-04-05 02:40:00","피부미용업","175774.434328024","448618.995622341","피부미용업","4","1","1","1","0","0","1","","","","임대","0","0","1","N",
"707","미용업","05_18_01_P","3320000","3320000-211-2026-00003","2026-03-06","","01","영업/정상","01","영업","","","","","","20.79","616-831","부산광역시 북구 만덕동 848-1","부산광역시 북구 은행나무로 13, 1층 일부호 (만덕동)","46613","다올헤어염색방","2026-04-03 10:45:17","U","2026-04-05 02:40:00","기타","385479.4481655","191794.396165642","일반미용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"708","미용업","05_18_01_P","3470000","3470000-211-2026-00012","2026-03-06","","01","영업/정상","01","영업","","","","","","49.20","704-390","대구광역시 달서구 유천동 636","대구광역시 달서구 조암로 185, 1층 105호 (유천동)","42761","마레헤어","2026-04-03 15:29:29","U","2026-04-05 02:40:00","일반미용업","336694.153034503","258415.987702517","일반미용업","7","1","1","1","0","0","3","","","","","1","0","0","N",
"709","미용업","05_18_01_P","4390000","4390000-213-2026-00008","2026-03-09","","01","영업/정상","01","영업","","","","","","25.20","380-965","충청북도 충주시 칠금동 688","충청북도 충주시 칠금13길 4, 1층 (칠금동)","27355","제이룸스튜디오","2026-04-03 16:33:56","U","2026-04-05 02:40:00","메이크업업","282049.175","387482.78","종합미용업","0","0","0","0","0","0","0","","","","","0","0","2","N",
"710","미용업","05_18_01_P","3480000","3480000-211-2026-00005","2026-03-09","","01","영업/정상","01","영업","","","","","","43.50","711-815","대구광역시 달성군 다사읍 죽곡리 876 협성휴포레·죽곡 301동 302호","대구광역시 달성군 다사읍 달구벌대로174길 50, 301동 지하2층 302호 (협성휴포레·죽곡)","42915","다올 염색방","2026-04-03 09:59:35","U","2026-04-05 02:40:00","일반미용업","331836.336853773","263114.004827591","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"711","미용업","05_18_01_P","3460000","3460000-212-2026-00015","2026-03-09","","01","영업/정상","01","영업","","","","","","37.10","706-852","대구광역시 수성구 황금동 788-1 1층","대구광역시 수성구 희망로36길 98, 1층 (황금동)","42146","디헬뷰티","2026-04-03 15:10:37","U","2026-04-05 02:40:00","피부미용업","346565.537384389","261821.169359503","피부미용업","0","0","1","1","0","0","1","","","","","0","0","1","N",
"712","미용업","05_18_01_P","5710000","5725000-211-2026-00005","2026-03-09","","01","영업/정상","01","영업","","","","","","27.90","361-821","충청북도 청주시 서원구 분평동 237","충청북도 청주시 서원구 청남로2005번길 27, 2층 201호 (분평동)","28701","르블랑 헤어","2026-04-03 15:54:08","U","2026-04-05 02:40:00","일반미용업","243110.960637207","345548.430685664","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"713","미용업","05_18_01_P","4191000","4191000-211-2014-00053","2014-10-22","","01","영업/정상","01","영업","","","","","","48.59","","강원특별자치도 원주시 무실동 1724-4 중부타워","강원특별자치도 원주시 시청로 21-1, 중부타워 1층 105호 (무실동)","26383","바비뷰티살롱","2026-04-03 10:33:33","U","2026-04-05 02:40:00","일반미용업","281728.78514309","426949.115891831","일반미용업","6","2","1","1","0","0","4","","","","임대","0","0","0","N",
"714","미용업","05_18_01_P","4201000","4201000-212-2017-00015","2017-08-03","","01","영업/정상","01","영업","","","","","","59.00","","강원특별자치도 강릉시 용강동 39","강원특별자치도 강릉시 토성로 135, 2층 (용강동)","25528","샤르망","2026-04-03 14:57:21","U","2026-04-05 02:40:00","피부미용업","366629.822728815","474135.918921591","피부미용업","0","0","2","0","0","0","0","","","","","0","0","2","N",
"715","미용업","05_18_01_P","4201000","4201000-211-2018-00015","2018-07-10","","01","영업/정상","01","영업","","","","","","50.20","","강원특별자치도 강릉시 입암동 407","강원특별자치도 강릉시 입암로 33, 102호 (입암동)","25583","이나헤어","2026-04-03 15:18:20","U","2026-04-05 02:40:00","일반미용업","368432.643636487","473693.374876692","일반미용업","0","0","1","0","0","0","2","","","","임대","1","0","0","N",
"716","미용업","05_18_01_P","4201000","4201000-204-2010-00002","2010-02-10","","01","영업/정상","01","영업","","","","","070 41048802","50.16","","강원특별자치도 강릉시 노암동 605-6 노암3차한라아파트 상가","강원특별자치도 강릉시 남부로125번길 5, 노암3차한라아파트 상가 202-203호 (노암동)","25596","티지헤어","2026-04-03 15:03:27","U","2026-04-05 02:40:00","일반미용업","366854.566095828","472777.126158046","미용업","0","0","2","1","0","0","3","","","","임대","0","0","0","N",
"717","미용업","05_18_01_P","4181000","4181000-204-2010-00017","2010-09-24","","03","폐업","02","폐업","2026-04-03","","","","033 262 2565","25.79","","강원특별자치도 춘천시 석사동 756-2 1층","강원특별자치도 춘천시 애막골길 22, 1층 (석사동)","24326","헤어토트","2026-04-03 13:14:31","U","2026-04-05 02:40:00","일반미용업","266050.582047416","484876.986770101","미용업","3","1","1","1","0","0","3","","","","임대","0","0","0","N",
"718","미용업","05_18_01_P","3150000","3150000-211-2024-00065","2024-11-04","","01","영업/정상","01","영업","","","","","","24.00","157-846","서울특별시 강서구 방화동 246-17","서울특별시 강서구 방화대로33길 18, 1층 (방화동)","07605","큐사랑 천연염색 (신방화역점)","2026-04-03 08:02:03","U","2026-04-05 02:40:00","일반미용업","183636.151835612","451822.981912711","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"719","미용업","05_18_01_P","3940000","3950000-215-2024-00025","2024-11-01","","03","폐업","02","폐업","2026-04-03","","","","","23.04","412-827","경기도 고양시 덕양구 화정동 968-4 우정프라자 212호","경기도 고양시 덕양구 화중로 96, 우정프라자 2층 212호 (화정동)","10497","세이지네일","2026-04-03 16:37:39","U","2026-04-05 02:40:00","네일아트업","185084.732080958","459277.257013878","네일미용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"720","미용업","05_18_01_P","3930000","5560000-211-2019-00056","2019-04-02","","03","폐업","02","폐업","2026-04-03","","","","","9.18","425-868","경기도 안산시 단원구 고잔동 534-2 지스타(JISTAR) 609호일부","경기도 안산시 단원구 고잔로 88, 지스타(JISTAR) 609호일부 (고잔동)","15360","럽잇","2026-04-03 13:16:24","U","2026-04-05 02:40:00","일반미용업","185396.684764432","424095.885316054","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"721","미용업","05_18_01_P","4010000","4010000-212-2024-00038","2024-10-14","","03","폐업","02","폐업","2026-04-03","","","","","27.00","429-738","경기도 시흥시 장곡동 824 연성3차대우아파트 상가동 204호","경기도 시흥시 진말로 10-1, 연성3차대우아파트 상가동 2층 204호 (장곡동)","15002","뷰티스토커(2호점)","2026-04-03 09:05:29","U","2026-04-05 02:40:00","피부미용업","181009.990225634","430689.951523732","피부미용업","0","0","0","0","0","0","0","","","","","0","0","2","N",
"722","미용업","05_18_01_P","3740000","5610000-212-2009-00025","2009-05-28","","01","영업/정상","01","영업","","","","","031 206 2152","104.12","443-814","경기도 수원시 영통구 영통동 996-4 보보스프라자 303호","경기도 수원시 영통구 봉영로 1612 (영통동,보보스프라자 303호)","16704","아그니아피부관리 수원영통점","2026-04-03 11:32:15","U","2026-04-05 02:40:00","피부미용업","206586.493721295","416951.858130707","피부미용업","0","0","0","0","0","0","0","","","","임대","0","0","10","N",
"723","미용업","05_18_01_P","6510000","6510000-211-2017-00059","2017-10-27","","01","영업/정상","01","영업","","","","","","6.00","690-841","제주특별자치도 제주시 노형동 2574-2","제주특별자치도 제주시 월광로 140, 1층 108호 (노형동)","63100","단헤어붙임머리","2026-04-03 13:50:42","U","2026-04-05 02:40:00","일반미용업","150945.478419178","-479.107561890258","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"724","미용업","05_18_01_P","3740000","5610000-211-2014-00037","2014-06-09","","03","폐업","02","폐업","2026-04-03","","","","031 2335782","22.46","443-270","경기도 수원시 영통구 이의동 1306-14 101호","경기도 수원시 영통구 센트럴파크로127번길 36 (이의동)","16506","잉클링헤어살롱","2026-04-03 11:28:41","U","2026-04-05 02:40:00","일반미용업","204755.014193956","421441.683336639","일반미용업","0","0","1","1","0","0","2","","","","임대","0","0","0","N",
"725","미용업","05_18_01_P","5350000","5350000-226-2019-00006","2019-12-05","","03","폐업","02","폐업","2026-04-02","","","","","69.39","621-809","경상남도 김해시 진영읍 진영리 1597-3","경상남도 김해시 진영읍 진산대로26번길 14-9, 1층","50862","루다뷰티(ludabeauty)","2026-04-03 09:13:23","U","2026-04-05 02:40:00","네일아트업","356913.238543263","202339.3457809","피부미용업, 네일미용업, 화장ㆍ분장 미용업","0","0","0","0","0","0","2","","","","","0","0","2","N",
"726","미용업","05_18_01_P","3060000","3060000-211-2022-00020","2022-03-29","","03","폐업","02","폐업","2026-04-03","","","","","28.36","131-853","서울특별시 중랑구 묵동 245-64 우성아파트","서울특별시 중랑구 중랑역로 150, 1동 108호제1호 (묵동, 우성아파트)","02010","해피헤어","2026-04-03 11:43:23","U","2026-04-05 02:40:00","일반미용업","206742.662980023","456053.909670226","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"727","미용업","05_18_01_P","3250000","3250000-211-2026-00002","2026-03-05","","01","영업/정상","01","영업","","","","","","164.03","600-045","부산광역시 중구 남포동5가 11-3","부산광역시 중구 구덕로 58-1, 3층 (남포동5가)","48953","유바이브헤어 남포점","2026-04-03 16:36:41","U","2026-04-05 02:40:00","일반미용업","384973.569813017","179569.436536763","일반미용업","0","0","3","3","0","0","12","","","","","0","0","0","N",
"728","미용업","05_18_01_P","6510000","6510000-211-2022-00005","2022-02-07","","01","영업/정상","01","영업","","","","","","79.00","690-841","제주특별자치도 제주시 노형동 2574-2","제주특별자치도 제주시 월광로 140, 1층 108호 (노형동)","63100","단헤어","2026-04-03 13:46:50","U","2026-04-05 02:40:00","일반미용업","150945.478419178","-479.107561890258","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"729","미용업","05_18_01_P","4090000","4090000-212-2026-00008","2026-03-27","","01","영업/정상","01","영업","","","","","","60.00","415-811","경기도 김포시 고촌읍 신곡리 533-72","경기도 김포시 고촌읍 장차로 9, 신영빌딩 501호","10126","다시 피운 꽃","2026-04-03 15:16:59","U","2026-04-05 02:40:00","피부미용업","","","피부미용업","0","0","0","0","0","0","0","","","","임대","0","0","2","N",
"730","미용업","05_18_01_P","3740000","3760000-212-2026-00007","2026-03-12","","01","영업/정상","01","영업","","","","","031 2345227","114.63","441-821","경기도 수원시 권선구 권선동 944-8","경기도 수원시 권선구 경수대로395번길 20, 2층 (권선동)","16570","천리향","2026-04-03 15:11:11","U","2026-04-05 02:40:00","피부미용업","201991.809122788","417795.572282677","피부미용업","0","0","2","2","0","0","0","","","","","0","0","6","N",
"731","미용업","05_18_01_P","3470000","3470000-213-2026-00002","2026-03-11","","01","영업/정상","01","영업","","","","","","31.30","704-902","대구광역시 달서구 감삼동 53-5","대구광역시 달서구 당산로41서길 16, 1층 (감삼동)","42641","뷰티풀","2026-04-03 15:00:53","U","2026-04-05 02:40:00","피부미용업","339405.115069766","262696.35642939","종합미용업","2","0","1","1","0","0","1","","","","","1","0","2","N",
"732","미용업","05_18_01_P","3710000","3710000-212-2026-00003","2026-03-12","","01","영업/정상","01","영업","","","","","","37.80","682-826","울산광역시 동구 서부동 100-1","울산광역시 동구 명덕로 15, 1층 102호 (서부동)","44033","바른몸스킨&바디(skin&body)","2026-04-03 14:13:05","U","2026-04-05 02:40:00","피부미용업","420433.563763287","227460.253802175","피부미용업","4","0","1","1","0","0","0","","","","","0","0","2","N",
"733","미용업","05_18_01_P","3930000","5560000-218-2026-00001","2026-03-18","","01","영업/정상","01","영업","","","","","","0.00","425-906","경기도 안산시 단원구 고잔동 775-1 스카이프라자 203호","경기도 안산시 단원구 광덕1로 193, 스카이프라자 203호 (고잔동)","15477","멜드네일(Meld Nail)","2026-04-03 15:06:16","U","2026-04-05 02:40:00","네일아트업","184965.105936543","422924.244315916","피부미용업, 네일미용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
