번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,의자수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,여성종사자수,남성종사자수,침대수,다중이용업소여부,Unnamed: 44,record_key
3309,미용업,05_18_01_P,5530000,5770000-211-2015-00020,2015-03-30,,1,영업/정상,1,영업,,,,,,49.2,,"경기도 화성시 동탄구 청계동  35 302,3호","경기도 화성시 동탄구 동탄대로시범길 276, 302,303호 (청계동)",,보떼헤어,2022-09-16 10:54:00,I,2026-02-04 01:35:23,일반미용업,208892.05384217,411248.583583282,일반미용업,0.0,0.0,3.0,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,N,,"보떼헤어_경기도화성시동탄구청계동35302,3호"
4029,미용업,05_18_01_P,5530000,5740000-212-2015-00010,2015-03-30,,3,폐업,2,폐업,2020-07-31,,,,031 355 3038,121.98,,경기도 화성시 만세구 남양읍 남양리 1165-2,"경기도 화성시 만세구 남양읍 남양시장로 70, 2층",,자매피부관리실,2020-07-31 09:15:05,I,2026-02-04 01:35:23,피부미용업,183690.19898971,411936.308020795,피부미용업,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,0.0,0.0,7.0,N,,자매피부관리실_경기도화성시만세구남양읍남양리1165-2
7249,미용업,05_18_01_P,3510500,3510500-211-2015-00014,2015-03-26,,3,폐업,2,폐업,2026-02-19,,,,032 888 3896,42.9,,"인천광역시 미추홀구 도화동 85-1 ,1층","인천광역시 미추홀구 석정로 198, 1층 (도화동)",22102.0,그날헤어미용실,2026-02-19 13:26:08,U,2026-02-21 02:40:00,일반미용업,169619.632554135,440657.663504767,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,N,,"그날헤어미용실_인천광역시미추홀구도화동85-1,1층"
318,미용업,05_18_01_P,5530000,5770000-220-2015-00001,2015-03-24,,3,폐업,2,폐업,2025-12-03,,,,031 2167708,34.11,,경기도 화성시 동탄구 송동  725-4 더샵 동탄센텀폴리스 1단지,"경기도 화성시 동탄구 동탄대로5길 15, 더샵 동탄센텀폴리스 1단지 그랑파사쥬 3층 3085호 (송동)",,에이블헤어 동탄점,2025-12-03 13:59:16,I,2026-02-04 01:35:23,일반미용업,209358.316672081,407254.706735502,"일반미용업, 화장ㆍ분장 미용업",0.0,0.0,1.0,1.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,에이블헤어동탄점_경기도화성시동탄구송동725-4더샵동탄센텀폴리스1단지
4262,미용업,05_18_01_P,5530000,5750000-211-2015-00018,2015-03-20,,3,폐업,2,폐업,2022-03-10,,,,,49.5,,경기도 화성시 효행구 봉담읍 와우리 237,"경기도 화성시 효행구 봉담읍 효행로 370-4, 상가동 102호",,혁이네미장원,2022-03-10 13:19:06,I,2026-02-04 01:35:23,일반미용업,197944.956300509,412752.722886534,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,혁이네미장원_경기도화성시효행구봉담읍와우리237
8036,미용업,05_18_01_P,5130000,5130000-211-2015-00009,2015-03-20,,3,폐업,2,폐업,2026-02-24,,,,053 811 5503,42.03,712-100,경상북도 경산시 백천동 579-12,경상북도 경산시 경청로219길 1 (백천동),38651.0,헤어제니스,2026-02-24 17:41:26,U,2026-02-26 02:40:00,일반미용업,357030.614311269,257268.989254011,일반미용업,4.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,헤어제니스_경상북도경산시백천동579-12
4263,미용업,05_18_01_P,5530000,5750000-211-2015-00019,2015-03-20,,3,폐업,2,폐업,2018-03-21,,,,,50.4,,경기도 화성시 효행구 봉담읍 유리 120-5,경기도 화성시 효행구 봉담읍 시청로 1399,,이미용헤어샵,2018-03-21 17:19:56,I,2026-02-04 01:35:23,일반미용업,194136.563136958,408101.605273783,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,이미용헤어샵_경기도화성시효행구봉담읍유리120-5
2161,미용업,05_18_01_P,5530000,5770000-212-2015-00009,2015-03-19,,3,폐업,2,폐업,2020-07-01,,,,,45.22,,경기도 화성시 동탄구 반송동  90-2 207호,"경기도 화성시 동탄구 노작로 203, 207호 (반송동)",,#쁘니,2020-07-01 14:10:12,I,2026-02-04 01:35:23,피부미용업,206564.449163755,411597.826518784,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,#쁘니_경기도화성시동탄구반송동90-2207호
4403,미용업,05_18_01_P,5530000,5740000-211-2015-00017,2015-03-18,,3,폐업,2,폐업,2018-05-21,,,,031 351 2887,40.4,,경기도 화성시 만세구 우정읍 조암리 793-1,경기도 화성시 만세구 우정읍 조암동로36번길 1,,착한남자,2018-05-21 10:42:15,I,2026-02-04 01:35:23,일반미용업,184183.323160647,398478.698723876,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,착한남자_경기도화성시만세구우정읍조암리793-1
4402,미용업,05_18_01_P,5530000,5740000-211-2015-00016,2015-03-17,,3,폐업,2,폐업,2020-08-28,,,,,36.0,,경기도 화성시 만세구 향남읍 행정리 505-5,"경기도 화성시 만세구 향남읍 행정죽전로4길 7-1, 102호",,녹수미용실,2020-08-28 13:39:17,I,2026-02-04 01:35:23,일반미용업,193187.112680454,402660.21549023,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,녹수미용실_경기도화성시만세구향남읍행정리505-5
3007,미용업,05_18_01_P,5530000,5770000-204-2015-00002,2015-03-17,,3,폐업,2,폐업,2020-11-27,,,,,43.2,,경기도 화성시 동탄구 영천동  산 27-37 B206호,"경기도 화성시 동탄구 동탄순환대로28길 17, B206호 (영천동)",,Pino(피노) 헤어,2020-11-27 14:04:04,I,2026-02-04 01:35:23,일반미용업,209760.254622582,411942.423776643,미용업,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,Pino(피노)헤어_경기도화성시동탄구영천동산27-37B206호
2787,미용업,05_18_01_P,5530000,5760000-215-2015-00002,2015-03-16,,3,폐업,2,폐업,2018-07-19,,,,003102232365,33.33,,경기도 화성시 병점구 병점동  858 201호,"경기도 화성시 병점구 병점2로 102, 201호 (병점동)",,J nail(제이네일),2018-07-19 15:32:16,I,2026-02-04 01:35:23,네일아트업,204147.571113275,411784.645480563,네일미용업,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,N,,Jnail(제이네일)_경기도화성시병점구병점동858201호
3308,미용업,05_18_01_P,5530000,5770000-211-2015-00015,2015-03-12,,3,폐업,2,폐업,2018-12-04,,,,,18.0,,경기도 화성시 동탄구 반송동  132 동탄솔빛마을경남아너스빌 상가동 102호,"경기도 화성시 동탄구 동탄반석로 94, 상가동 2층 102호 (반송동, 동탄솔빛마을경남아너스빌)",,헤어핀,2018-12-04 12:02:58,I,2026-02-04 01:35:23,일반미용업,206427.389349327,410717.564147173,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,헤어핀_경기도화성시동탄구반송동132동탄솔빛마을경남아너스빌상가동102호
4126,미용업,05_18_01_P,5530000,5750000-213-2015-00006,2015-03-09,,1,영업/정상,1,영업,,,,,,50.3,,경기도 화성시 효행구 봉담읍 와우리 590 봉담아이파크 204호,"경기도 화성시 효행구 봉담읍 와우로34번길 11, 204호 (봉담아이파크)",,미소토탈뷰티,2018-05-08 09:57:05,I,2026-02-04 01:35:23,피부미용업,197338.471108129,412343.919141244,종합미용업,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,3.0,N,,미소토탈뷰티_경기도화성시효행구봉담읍와우리590봉담아이파크204호
3352,미용업,05_18_01_P,5530000,5770000-211-2015-00014,2015-03-09,,3,폐업,2,폐업,2017-08-14,,,,031 613 3643,107.76,,경기도 화성시 동탄구 반송동  93-8 서해더블루,"경기도 화성시 동탄구 메타폴리스로 47-7, 2층 211호212호 (반송동, 서해더블루)",,이건헤어,2017-08-14 13:49:18,I,2026-02-04 01:35:23,일반미용업,206347.896741955,411151.530845534,일반미용업,0.0,0.0,2.0,2.0,0.0,0.0,7.0,,,,,0.0,0.0,0.0,N,,이건헤어_경기도화성시동탄구반송동93-8서해더블루
1594,미용업,05_18_01_P,5530000,5740000-216-2015-00001,2015-03-06,,3,폐업,2,폐업,2017-10-17,,,,,43.2,,경기도 화성시 만세구 향남읍 장짐리 281-4,"경기도 화성시 만세구 향남읍 배터길 21, 107호",,헤어 메이크업,2017-10-17 16:33:09,I,2026-02-04 01:35:23,기타,191545.805678112,403454.652310166,"일반미용업, 피부미용업",0.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,0.0,0.0,1.0,N,,헤어메이크업_경기도화성시만세구향남읍장짐리281-4
6052,미용업,05_18_01_P,4540000,4540000-212-2015-00002,2015-03-04,,1,영업/정상,1,영업,,,,,041 7328228,24.5,320-804,충청남도 논산시 취암동 517-5,충청남도 논산시 시민로308번길 7-1 (취암동),32978.0,힐링뷰티,2026-02-06 16:19:44,U,2026-02-08 02:40:00,피부미용업,208223.203186313,299176.217215902,피부미용업,4.0,0.0,1.0,1.0,,,0.0,,,,,0.0,0.0,3.0,N,,힐링뷰티_충청남도논산시취암동517-5
6858,미용업,05_18_01_P,3220000,3220000-211-2015-00026,2015-03-04,,1,영업/정상,1,영업,,,,,02  544 1991,133.93,135-819,서울특별시 강남구 논현동 92-6,"서울특별시 강남구 도산대로50길 8, 2층 (논현동)",6054.0,이엘(EL),2026-02-12 16:32:29,U,2026-02-14 02:40:00,일반미용업,203228.366961307,446625.641853654,일반미용업,0.0,0.0,,,,,20.0,,,,,0.0,0.0,0.0,N,,이엘(EL)_서울특별시강남구논현동92-6
5266,미용업,05_18_01_P,5530000,5770000-204-2015-00001,2015-03-03,,1,영업/정상,1,영업,,,,,,137.69,,"경기도 화성시 동탄구 능동 1113-1 201,2호","경기도 화성시 동탄구 동탄지성로 148, 201,202호 (능동)",,투문헤어(2moon hair),2026-02-02 18:26:57,U,2026-02-04 02:40:00,일반미용업,205219.582216232,412029.245131686,미용업,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,0.0,0.0,0.0,N,,"투문헤어(2moonhair)_경기도화성시동탄구능동1113-1201,2호"
2160,미용업,05_18_01_P,5530000,5770000-212-2015-00007,2015-03-03,,3,폐업,2,폐업,2018-07-23,,,,003180039701,28.35,,경기도 화성시 동탄구 반송동  86-2 109호,"경기도 화성시 동탄구 동탄반석로 212, 109호 (반송동)",,핑크핑거(Pink finger),2018-07-23 21:21:54,I,2026-02-04 01:35:23,피부미용업,206429.727035268,411708.586110081,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,핑크핑거(Pinkfinger)_경기도화성시동탄구반송동86-2109호
3351,미용업,05_18_01_P,5530000,5770000-211-2015-00013,2015-03-02,,1,영업/정상,1,영업,,,,,,115.41,,경기도 화성시 동탄구 반송동  53-4 1층일부호,"경기도 화성시 동탄구 동탄공원로2길 23, 1층 전부호 (반송동)",,리안센팍,2018-05-02 11:32:51,I,2026-02-04 01:35:23,일반미용업,205429.684627094,411592.583453846,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,5.0,,,,,0.0,0.0,0.0,N,,리안센팍_경기도화성시동탄구반송동53-41층일부호
5804,미용업,05_18_01_P,3420000,3420000-211-2015-00010,2015-02-26,,3,폐업,2,폐업,2026-02-03,,,,053 421 1551,99.0,701-860,대구광역시 동구 검사동 756-407,"대구광역시 동구 동촌역사로3길 18, A동 1층 (검사동)",41143.0,킹스톤,2026-02-03 15:02:18,U,2026-02-06 02:40:00,일반미용업,349086.198563003,266745.391675716,일반미용업,5.0,1.0,1.0,1.0,0.0,0.0,4.0,,,,임대,1.0,2.0,0.0,N,,킹스톤_대구광역시동구검사동756-407
8165,미용업,05_18_01_P,4641000,4661000-211-2015-00011,2015-02-24,,1,영업/정상,1,영업,,,,,,24.0,,전북특별자치도 전주시 덕진구 송천동2가 209-6 103호,"전북특별자치도 전주시 덕진구 솔내로 178 (송천동2가, 103호)",54822.0,컬러에물들다,2026-02-24 15:29:11,U,2026-02-26 02:40:00,일반미용업,211425.344919387,262863.366989093,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,컬러에물들다_전북특별자치도전주시덕진구송천동2가209-6103호
2524,미용업,05_18_01_P,5530000,5760000-211-2015-00011,2015-02-23,,1,영업/정상,1,영업,,,,,07082350777,25.8,,경기도 화성시 병점구 진안동  860-10 1층 일부호(103호 일부호),"경기도 화성시 병점구 병점4로 69, 1층 일부호(103호 일부호) (진안동)",,그녀의네일,2025-04-01 16:06:04,I,2026-02-04 01:35:23,일반미용업,203337.463094206,412594.450560395,일반미용업,1.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,0.0,0.0,2.0,N,,그녀의네일_경기도화성시병점구진안동860-101층일부호(103호일부호)
3350,미용업,05_18_01_P,5530000,5770000-211-2015-00012,2015-02-23,,3,폐업,2,폐업,2018-12-10,,,,031 80031425,56.62,,경기도 화성시 동탄구 반송동  106-1 동탄파라곤Ⅱ 109호,"경기도 화성시 동탄구 메타폴리스로 54, 1층 109호 (반송동, 동탄파라곤Ⅱ)",,레드도어,2018-12-10 14:22:32,I,2026-02-04 01:35:23,일반미용업,206425.845143288,411085.292886874,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,5.0,,,,,0.0,0.0,0.0,N,,레드도어_경기도화성시동탄구반송동106-1동탄파라곤Ⅱ109호
5881,미용업,05_18_01_P,3410000,3410000-226-2015-00002,2015-02-23,,1,영업/정상,1,영업,,,,,,46.51,700-804,대구광역시 중구 남산동 2119-0023,"대구광역시 중구 명덕로 139, 3층 (남산동)",41972.0,수가인뷰티 대구점,2026-02-05 15:00:54,U,2026-02-07 02:40:00,피부미용업,343127.425561189,262994.451943598,"피부미용업, 네일미용업, 화장ㆍ분장 미용업",0.0,0.0,3.0,3.0,0.0,0.0,0.0,,,,임대,0.0,0.0,2.0,N,,수가인뷰티대구점_대구광역시중구남산동2119-0023
8603,미용업,05_18_01_P,3230000,3230000-211-2015-00012,2015-02-16,,3,폐업,2,폐업,2026-02-26,,,,,20.76,138-908,서울특별시 송파구 잠실동 19-9 파인애플상가 지상2층 2A05호,"서울특별시 송파구 올림픽로 119 (잠실동, 파인애플상가 지상2층 2A05호)",5501.0,헤어 스토리,2026-02-26 11:50:20,U,2026-02-28 02:40:00,일반미용업,207373.50021477,445545.656024061,일반미용업,0.0,0.0,2.0,2.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,헤어스토리_서울특별시송파구잠실동19-9파인애플상가지상2층2A05호
2523,미용업,05_18_01_P,5530000,5760000-211-2015-00010,2015-02-13,,3,폐업,2,폐업,2017-10-10,,,,031 2398288,98.04,,경기도 화성시 병점구 진안동  914-8 208호,"경기도 화성시 병점구 효행로 1075-7, 208호 (진안동)",,"붐 20,000 헤어커커",2017-10-10 15:57:18,I,2026-02-04 01:35:23,일반미용업,203794.722205901,412640.560149756,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,"붐20,000헤어커커_경기도화성시병점구진안동914-8208호"
1898,미용업,05_18_01_P,5530000,5770000-212-2015-00006,2015-02-13,,3,폐업,2,폐업,2024-05-07,,,,031 609 7012,51.6,,경기도 화성시 동탄구 반송동  93-1 풍성위버폴리스 204호,"경기도 화성시 동탄구 동탄지성로 17, 2층 204호 (반송동, 풍성위버폴리스)",,잇츠뷰티,2024-05-07 11:02:42,I,2026-02-04 01:35:23,피부미용업,206325.039007167,411418.618291691,피부미용업,0.0,0.0,2.0,2.0,0.0,0.0,3.0,,,,,0.0,0.0,3.0,N,,잇츠뷰티_경기도화성시동탄구반송동93-1풍성위버폴리스204호
4401,미용업,05_18_01_P,5530000,5740000-211-2015-00009,2015-02-12,,3,폐업,2,폐업,2021-12-23,,,,,50.0,,경기도 화성시 만세구 향남읍 상신리 1287-4 1동 1층 일부,경기도 화성시 만세구 향남읍 상신하길로135번길 9-14 (1동 1층 일부),,민헤어,2021-12-23 16:02:02,I,2026-02-04 01:35:23,일반미용업,190839.803451456,400447.536594215,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,민헤어_경기도화성시만세구향남읍상신리1287-41동1층일부
1900,미용업,05_18_01_P,5530000,5770000-212-2015-00005,2015-02-09,,1,영업/정상,1,영업,,,,,,19.83,,경기도 화성시 동탄구 반송동  71-4 주건축물제1동,"경기도 화성시 동탄구 동탄공원로1길 6-29, 1층 (반송동, 주건축물제1동)",,(수)手피부샵,2015-02-09 15:16:28,I,2026-02-04 01:35:23,피부미용업,205387.547453783,411103.576308462,피부미용업,3.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,,0.0,0.0,2.0,N,,(수)手피부샵_경기도화성시동탄구반송동71-4주건축물제1동
3955,미용업,05_18_01_P,5530000,5750000-212-2015-00004,2015-02-09,,3,폐업,2,폐업,2021-02-03,,,,,26.22,,경기도 화성시 효행구 봉담읍 와우리 238,"경기도 화성시 효행구 봉담읍 와우로34번길 34, 상가동 105호 (다온마을 쌍용스윗닷홈)",,수호천사 스킨케어,2021-02-03 16:27:55,I,2026-02-04 01:35:23,피부미용업,197301.717951812,412087.661381279,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,수호천사스킨케어_경기도화성시효행구봉담읍와우리238
7505,미용업,05_18_01_P,3510500,3510500-211-2015-00007,2015-02-05,,1,영업/정상,1,영업,,,,,032  2148402,30.0,,인천광역시 미추홀구 용현동 492-6,"인천광역시 미추홀구 독정이로 36-2, 1층 일부호 (용현동)",22168.0,헤어하다,2026-02-20 16:21:05,U,2026-02-22 02:40:00,일반미용업,169291.442454566,439726.091857078,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,임대,0.0,0.0,0.0,N,,헤어하다_인천광역시미추홀구용현동492-6
2522,미용업,05_18_01_P,5530000,5760000-211-2015-00008,2015-01-30,,1,영업/정상,1,영업,,,,,,17.19,,경기도 화성시 병점구 황계동  136-20 1층 일부,"경기도 화성시 병점구 태안로 363 (황계동, 1층 일부)",,OK미용실,2018-05-02 11:30:22,I,2026-02-04 01:35:23,일반미용업,201645.879499923,412978.483516982,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,OK미용실_경기도화성시병점구황계동136-201층일부
1983,미용업,05_18_01_P,5530000,5770000-211-2015-00116,2015-01-29,,3,폐업,2,폐업,2024-07-01,,,,,96.54,,"경기도 화성시 동탄구 송동  725-4 더샵 동탄센텀폴리스1단지 그랑파사쥬 3층 3091호, 3092호, 3093호","경기도 화성시 동탄구 동탄대로5길 15, 더샵 동탄센텀폴리스1단지 그랑파사쥬 3층 3091호, 3092호, 3093호 (송동)",,유니80 (UNI 80),2024-07-01 11:19:54,I,2026-02-04 01:35:23,일반미용업,209358.316672081,407254.706735502,일반미용업,0.0,0.0,2.0,2.0,0.0,0.0,10.0,,,,,0.0,0.0,0.0,N,,"유니80(UNI80)_경기도화성시동탄구송동725-4더샵동탄센텀폴리스1단지그랑파사쥬3층3091호,3092호,3093호"
8151,미용업,05_18_01_P,3220000,3220000-212-2015-00013,2015-01-29,,3,폐업,2,폐업,2026-02-24,,,,02  540 6777,10.8,135-822,서울특별시 강남구 논현동 120,"서울특별시 강남구 강남대로 548, 지상6층 (논현동, 건우빌딩)",6110.0,4월31일에스테틱,2026-02-24 11:27:29,U,2026-02-26 02:40:00,피부미용업,201866.129322499,445424.822097466,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,4월31일에스테틱_서울특별시강남구논현동120
4400,미용업,05_18_01_P,5530000,5740000-211-2015-00006,2015-01-26,,1,영업/정상,1,영업,,,,,,24.22,,경기도 화성시 만세구 우정읍 조암리 795,"경기도 화성시 만세구 우정읍 장안로72번길 7, 1층 일부(102)호",,씨엠헤어,2024-03-08 14:01:50,I,2026-02-04 01:35:23,일반미용업,184365.440018153,398421.414734719,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,씨엠헤어_경기도화성시만세구우정읍조암리795
3937,미용업,05_18_01_P,5530000,5740000-212-2015-00003,2015-01-22,,3,폐업,2,폐업,2021-10-22,,,,,50.0,,경기도 화성시 만세구 팔탄면 월문리 62,경기도 화성시 만세구 팔탄면 버들로 1455,,이지에스테틱 발안점,2021-10-22 15:03:12,I,2026-02-04 01:35:23,피부미용업,187948.647799003,402252.624381446,피부미용업,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,2.0,N,,이지에스테틱발안점_경기도화성시만세구팔탄면월문리62
531,미용업,05_18_01_P,5530000,5770000-215-2015-00018,2015-01-20,,3,폐업,2,폐업,2023-07-25,,,,,65.28,,경기도 화성시 동탄구 산척동  738-3 JJ PARK PLAZA 2층 201호,"경기도 화성시 동탄구 동탄순환대로12길 12, JJ PARK PLAZA 2층 201호 (산척동)",,네일빈채,2023-07-25 13:47:50,I,2026-02-04 01:35:23,기타,210562.762704626,407445.616267138,네일미용업,0.0,0.0,2.0,2.0,0.0,0.0,4.0,,,,,0.0,0.0,2.0,N,,네일빈채_경기도화성시동탄구산척동738-3JJPARKPLAZA2층201호
5320,미용업,05_18_01_P,5530000,5770000-211-2015-00005,2015-01-20,,1,영업/정상,1,영업,,,,,,38.8,,경기도 화성시 동탄구 능동 1115 동탄숲속마을자연앤경남아너스빌5블럭 102호,"경기도 화성시 동탄구 동탄숲속로 101, 상가동 1층 102호 (능동, 동탄숲속마을자연앤경남아너스빌5블럭)",,마지헤어,2026-02-02 18:26:57,U,2026-02-04 02:40:00,일반미용업,205201.443473522,411804.863930564,일반미용업,2.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,마지헤어_경기도화성시동탄구능동1115동탄숲속마을자연앤경남아너스빌5블럭102호
4399,미용업,05_18_01_P,5530000,5740000-211-2015-00004,2015-01-20,,3,폐업,2,폐업,2021-11-17,,,,,29.16,,경기도 화성시 만세구 향남읍 행정리 455-1 102호 일부,경기도 화성시 만세구 향남읍 행정서로1길 32 (102호 일부),,베테랑,2021-11-17 09:45:25,I,2026-02-04 01:35:23,일반미용업,192350.928819297,402845.789294854,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,베테랑_경기도화성시만세구향남읍행정리455-1102호일부
7617,미용업,05_18_01_P,3700000,3700000-226-2015-00001,2015-01-19,,1,영업/정상,1,영업,,,,,052 911 1422,31.11,680-805,울산광역시 남구 달동 1366-5,"울산광역시 남구 왕생로66번길 30, 6층 (달동)",44707.0,제이샵(J#),2026-02-20 15:01:40,U,2026-02-22 02:40:00,메이크업업,411636.096392157,229177.787075836,"피부미용업, 네일미용업, 화장ㆍ분장 미용업",0.0,0.0,3.0,3.0,0.0,0.0,3.0,,,,,0.0,0.0,3.0,N,,제이샵(J#)_울산광역시남구달동1366-5
7029,미용업,05_18_01_P,3160000,3160000-226-2015-00002,2015-01-19,,3,폐업,2,폐업,2025-02-28,,,,,135.08,152-887,서울특별시 구로구 신도림동 337 신도림1차푸르지오,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 2층 253호 (신도림동)",8208.0,퓨어왁싱,2026-02-13 11:30:35,U,2026-02-15 02:40:00,피부미용업,190005.132500398,445250.538868558,"피부미용업, 네일미용업, 화장ㆍ분장 미용업",0.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,0.0,0.0,4.0,N,,퓨어왁싱_서울특별시구로구신도림동337신도림1차푸르지오
6780,미용업,05_18_01_P,5680000,5680000-213-2015-00009,2015-01-15,,1,영업/정상,1,영업,,,,,041 355 5018,68.11,343-920,충청남도 당진시 읍내동 227-8,"충청남도 당진시 당진중앙1로 139, 2층 (읍내동)",31770.0,시나브로,2026-02-12 14:40:24,U,2026-02-14 02:40:00,기타,167070.015931977,377200.06268751,종합미용업,0.0,0.0,2.0,0.0,0.0,0.0,3.0,,,,,1.0,0.0,3.0,N,,시나브로_충청남도당진시읍내동227-8
5107,미용업,05_18_01_P,4810000,4810000-211-2015-00003,2015-01-14,,1,영업/정상,1,영업,,,,,,47.93,550-020,전라남도 여수시 공화동 1364,"전라남도 여수시 공화북3길 11, 1층 (공화동)",59724.0,까까 미용실,2026-02-02 20:16:29,U,2026-02-04 02:40:00,일반미용업,267999.093728874,139043.844136686,일반미용업,2.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,까까미용실_전라남도여수시공화동1364
4261,미용업,05_18_01_P,5530000,5750000-211-2015-00003,2015-01-08,,1,영업/정상,1,영업,,,,,,35.64,,경기도 화성시 효행구 봉담읍 유리 100-1,"경기도 화성시 효행구 봉담읍 유리마을길 81, 상가동 1층 103호 (봉담기산베스트빌)",,포미나헤어,2023-01-04 11:14:02,I,2026-02-04 01:35:23,일반미용업,193975.229931582,408319.943680162,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,포미나헤어_경기도화성시효행구봉담읍유리100-1
7921,미용업,05_18_01_P,3530000,3530000-211-2015-00088,2015-01-08,,1,영업/정상,1,영업,,,,,,34.84,405-843,인천광역시 남동구 남촌동 275-5,인천광역시 남동구 남촌로84번길 47 (남촌동),21625.0,석수경美裝,2026-02-23 14:46:36,U,2026-02-25 02:40:00,일반미용업,174911.006241173,436418.489782689,일반미용업,2.0,0.0,1.0,1.0,0.0,0.0,4.0,,,,임대,0.0,0.0,0.0,N,,석수경美裝_인천광역시남동구남촌동275-5
5010,미용업,05_18_01_P,5530000,5750000-223-2015-00002,2015-01-08,,3,폐업,2,폐업,2017-12-18,,,,,37.2,,경기도 화성시 효행구 봉담읍 상리 622-1 105호,"경기도 화성시 효행구 봉담읍 상봉길 35-8, 105호",,예뻐지는 샵,2017-12-18 16:43:56,I,2026-02-04 01:35:23,네일아트업,195745.347774247,412970.802054969,"일반미용업, 피부미용업, 네일미용업",0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,예뻐지는샵_경기도화성시효행구봉담읍상리622-1105호
4055,미용업,05_18_01_P,5530000,5740000-217-2015-00002,2015-01-08,,3,폐업,2,폐업,2016-10-31,,,,,26.44,,경기도 화성시 만세구 향남읍 행정리 438 상가동 202호,"경기도 화성시 만세구 향남읍 행정중앙2로 16, 상가동 202호",,네일 앤 아트,2016-01-05 11:15:54,I,2026-02-04 01:35:23,기타,192488.922164051,403027.432887875,"일반미용업, 네일미용업",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,N,,네일앤아트_경기도화성시만세구향남읍행정리438상가동202호
