번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자,Unnamed: 44,record_key
179,의원,01_01_02_P,3520000,PHMA120003520019041100007,2000-09-18,,1,영업/정상,13,영업중,,,,,032-834-0675,,406-713,인천광역시 연수구 옥련동 402번지 준프라자 3층 303호,인천광역시 연수구 청량로 188 (옥련동),21953.0,주행경희한의원,2026-01-30 10:34:49,U,2026-02-04 11:04:37,한의원,169218.118973766,435769.031470537,한의원,1,0,0,88.67,301 302 303 304 305,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과",,,,0,0,,,0,,,주행경희한의원_인천광역시연수구옥련동402번지준프라자3층303호
2645,의원,01_01_02_P,5220000,PHMA120005220013041100004,2000-09-14,,1,영업/정상,13,영업중,,,,,054-977-1275,,,,경상북도 칠곡군 석적읍 석적로 955-9,39843.0,석적누가한의원,2026-02-13 13:26:22,U,2026-02-15 02:40:00,한의원,325428.407890879,286910.23863221,한의원,1,0,0,132.23,301 302 303 304 305,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과",,,,0,0,,,0,,,석적누가한의원_
1552,의원,01_01_02_P,3100000,PHMA120003100034041100038,2000-09-07,,1,영업/정상,13,영업중,,,,,3392-4582,,139-830,"서울특별시 노원구 상계동 734번지 3호 401호, 401호","서울특별시 노원구 노해로 452, 401호,402호 (상계동)",1762.0,더웰스의원,2026-02-06 04:43:15,U,2026-02-08 02:40:00,의원,205086.47718411,461235.909909808,의원,1,0,0,206.01,122 120 115 111 109 106 105 104 101,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 비뇨의학과, 재활의학과, 가정의학과",,,,0,0,,,0,,,"더웰스의원_서울특별시노원구상계동734번지3호401호,401호"
2802,의원,01_01_02_P,3540000,PHMA120253540021041100023,2000-09-07,,1,영업/정상,13,영업중,,,,,032-429-3600,,,인천광역시 부평구 부평동 451-60,"인천광역시 부평구 부평대로 113, 지하1, 지상1~2층 (부평동)",21379.0,동신정형외과의원,2026-02-13 11:25:07,U,2026-02-15 02:40:00,의원,175305.071618961,444406.613233637,의원,2,2,2,389.72,109 106 105 101,"내과, 정형외과, 신경외과, 마취통증의학과",,,,0,0,,,0,,,동신정형외과의원_인천광역시부평구부평동451-60
343,의원,01_01_02_P,3050000,PHMA120003050034041100014,2000-09-05,,1,영업/정상,13,영업중,,,,,02-2215-7580,,130-769,서울특별시 동대문구 전농2동 10번지 301호 SK아파트 주상가동,"서울특별시 동대문구 사가정로 148, 301호 (전농동, SK아파트 주상가동)",2532.0,청아한의원,2026-01-30 00:13:16,U,2026-02-04 11:04:37,한의원,205271.704936121,452706.897879436,한의원,2,0,0,68.0,301 304 307 302 305 308 303 306,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,청아한의원_서울특별시동대문구전농2동10번지301호SK아파트주상가동
114,의원,01_01_02_P,3430000,PHMA120003430019041100008,2000-09-04,,1,영업/정상,13,영업중,,,,,053-358-5400,,703-821,대구광역시 서구 비산동 1206번지 1호,대구광역시 서구 팔달로 160 (비산동),41715.0,현대연합의원,2026-01-30 01:43:16,U,2026-02-04 11:04:37,의원,341441.296291011,266521.072375707,의원,3,5,20,613.5,101 104 105 106 111,"내과, 외과, 정형외과, 신경외과, 소아청소년과",,,,0,0,,,0,,,현대연합의원_대구광역시서구비산동1206번지1호
445,의원,01_01_02_P,3070000,PHMA120003070034041100014,2000-09-01,,1,영업/정상,13,영업중,,,,,929-1119,,136-051,서울특별시 성북구 동선동1가 114번지 1호 지상2층,"서울특별시 성북구 동소문로 118, 지상2층 (동선동1가)",2845.0,서울아이센터안과의원,2026-01-30 03:13:17,U,2026-02-04 11:04:37,의원,201536.883548815,454556.210968626,의원,1,0,0,198.47,112,안과,,,,0,0,,,0,,,서울아이센터안과의원_서울특별시성북구동선동1가114번지1호지상2층
1154,의원,01_01_02_P,3910000,PHMA120003910168041100008,2000-09-01,,1,영업/정상,13,영업중,,,,,031-618-6272,,,,경기도 평택시 평택2로 21-1 (평택동),17910.0,인화당한의원,2026-02-06 15:59:02,U,2026-02-08 02:40:00,한의원,207830.30049682,387984.64314519,한의원,1,0,0,318.06,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,인화당한의원_
2775,의원,01_01_02_P,5020000,PHMA120005020056041100006,2000-07-20,,1,영업/정상,13,영업중,,,,,262-4119,,791-943,경상북도 포항시 북구 흥해읍 중성리 120번지 1호,경상북도 포항시 북구 흥해읍 중성로62번길 5,37548.0,중앙의원,2026-02-13 03:43:24,U,2026-02-15 02:40:00,의원,411579.68257404,292332.25887859,의원,8,0,0,499.88,101 113 105 114 124 111,"내과, 정형외과, 소아청소년과, 이비인후과, 피부과, 직업환경의학과",,,,0,0,,,0,,,중앙의원_경상북도포항시북구흥해읍중성리120번지1호
1768,의원,01_01_02_P,3220000,PHMA120003220033041100309,2000-07-12,,1,영업/정상,13,영업중,,,,,025400001,,135-880,"서울특별시 강남구 삼성동 158번지 23호 B1일부,4,9,10층,테헤란로81길10,B1일부,삼성로92길29,3,4층","서울특별시 강남구 테헤란로 513 (삼성동, B1일부,4,9,10층,테헤란로81길10,B1일부,삼성로92길29,3,4)",6169.0,(의)미래의료재단리드림의원,2026-02-06 03:43:41,U,2026-02-08 02:40:00,의원,205137.628005987,445092.131908699,의원,18,5,8,2748.99,101 116 104 111 114 110 108 122 109 105,"내과, 외과, 정형외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 피부과, 영상의학과, 가정의학과",,,,0,0,,,0,,,"(의)미래의료재단리드림의원_서울특별시강남구삼성동158번지23호B1일부,4,9,10층,테헤란로81길10,B1일부,삼성로92길29,3,4층"
425,의원,01_01_02_P,3930000,PHMA120003930162041100009,2000-07-10,,1,영업/정상,13,영업중,,,,,031-405-8333,,,경기도 안산시 상록구 월피동 445번지 25호 파크프라자,"경기도 안산시 상록구 예술광장로 31, 파크프라자 604~609호 (월피동)",15288.0,안산의료복지사회적협동조합 새안산의원,2026-01-30 04:13:36,U,2026-02-04 11:04:37,의원,186422.66092707,425188.259849362,의원,9,0,0,396.69,122 120 114 113 111 104 101,"내과, 외과, 소아청소년과, 이비인후과, 피부과, 재활의학과, 가정의학과",,,,0,0,,,0,,,안산의료복지사회적협동조합새안산의원_경기도안산시상록구월피동445번지25호파크프라자
332,의원,01_01_02_P,3930000,PHMA120003930162041100015,2000-07-10,,1,영업/정상,13,영업중,,,,,031-413-2206,,,,"경기도 안산시 상록구 예술광장로 31, 파크프라자 501~504호 (월피동)",15288.0,안산의료복지사회적협동조합 새안산한의원,2026-01-30 03:13:37,U,2026-02-04 11:04:37,한의원,186422.66092707,425188.259849362,한의원,3,0,0,233.39,302 303 304 305 308,"한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과",,,,0,0,,,0,,,안산의료복지사회적협동조합새안산한의원_
2855,의원,01_01_02_P,3740000,PHMA120003740033041100007,2000-06-24,,1,영업/정상,13,영업중,,,,,031-253-3011,,,경기도 수원시 팔달구 화서동 644-3,"경기도 수원시 팔달구 덕영대로 691-12, 1~6층 (화서동)",16435.0,수원제일산부인과의원,2026-02-13 03:43:40,U,2026-02-15 02:40:00,의원,199105.785907311,420349.014309799,의원,5,9,9,1380.46,110 111 114,"산부인과, 소아청소년과, 피부과",,,,0,0,,,0,,,수원제일산부인과의원_경기도수원시팔달구화서동644-3
1041,의원,01_01_02_P,4500000,PHMA120004500029041100004,2000-06-03,,1,영업/정상,13,영업중,,,,,041-854-5211,,,충청남도 공주시 신관동 650-12,"충청남도 공주시 관골1길 56-5, 2~6층 (신관동)",32575.0,명진의료재단 삼성연합의원,2026-02-06 00:43:23,U,2026-02-08 02:40:00,의원,211972.057035317,330284.591885279,의원,5,12,25,1235.94,122 120 106 105 104 101,"내과, 외과, 정형외과, 신경외과, 재활의학과, 가정의학과",,,,0,0,,,0,,,명진의료재단삼성연합의원_충청남도공주시신관동650-12
608,의원,01_01_02_P,3820000,PHMA120003820050041100010,2000-06-02,,1,영업/정상,13,영업중,,,,,031-870-2332,,480-824,경기도 의정부시 의정부동 494외6필지 센트럴타워601호,경기도 의정부시 시민로 80 (의정부동),11651.0,박정희내과의원,2026-02-05 22:13:23,U,2026-02-07 02:40:00,의원,203772.831832169,470619.109108938,의원,12,0,0,420.7,101 111,"내과, 소아청소년과",,,,0,0,,,0,,,박정희내과의원_경기도의정부시의정부동494외6필지센트럴타워601호
1557,의원,01_01_02_P,3170000,PHMA120003170035041100004,2000-04-20,,1,영업/정상,13,영업중,,,,,028927004,,153-859,"서울특별시 금천구 시흥동 912번지 20호 209,210호",서울특별시 금천구 금하로 720 (시흥동),8644.0,현대재활의학과의원,2026-02-06 04:13:14,U,2026-02-08 02:40:00,의원,191917.450107657,438699.77460936,의원,1,0,0,250.25,120 105,"정형외과, 재활의학과",,,,0,0,,,0,,,"현대재활의학과의원_서울특별시금천구시흥동912번지20호209,210호"
1089,의원,01_01_02_P,3620000,PHMA120003620020041100015,2000-04-06,,1,영업/정상,13,영업중,,,,,062-267-5008,,,광주광역시 북구 두암동 859-11,"광주광역시 북구 동문대로 116, 3층 (두암동)",61199.0,닥터스마취통증의학과의원,2026-02-06 04:43:17,U,2026-02-08 02:40:00,의원,193167.600213648,186012.524130514,의원,1,0,0,339.25,120 114 109 108 106 105 102,"신경과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 피부과, 재활의학과",,,,0,0,,,0,,,닥터스마취통증의학과의원_광주광역시북구두암동859-11
180,의원,01_01_02_P,3540000,PHMA120003540021041100006,2000-04-03,,1,영업/정상,13,영업중,,,,,032-507-8833~5,,403-853,인천광역시 부평구 청천동 179번지 15호,인천광역시 부평구 마장로 396 (청천동),21312.0,세강정형외과의원,2026-01-30 01:13:25,U,2026-02-04 11:04:37,의원,173785.819310365,445720.153350193,의원,2,7,21,504.82,105 106,"정형외과, 신경외과",,,,0,0,,,0,,,세강정형외과의원_인천광역시부평구청천동179번지15호
1741,의원,01_01_02_P,4010000,PHMA120004010027041100004,2000-03-31,,3,폐업,3,폐업,2026-01-26,,,,031-315-6114,,,,경기도 시흥시 삼미시장3길 26 (신천동),14948.0,현대정형외과의원,2026-02-06 09:01:52,U,2026-02-08 02:40:00,의원,180685.969028864,437609.5671508,의원,1,8,24,739.83,104 105 106 114 115,"외과, 정형외과, 신경외과, 피부과, 비뇨의학과",,,,0,0,,,0,,,현대정형외과의원_
2972,의원,01_01_02_P,3240000,PHMA120003240033041100019,2000-02-28,,1,영업/정상,13,영업중,,,,,02-428-2223,,,,서울특별시 강동구  양재대로  1365 (성내동),5404.0,퀸즈여성의원,2026-02-13 15:43:20,U,2026-02-15 02:40:00,의원,211935.18732936,447323.382525932,의원,1,0,0,162.0,110 114 122,"산부인과, 피부과, 가정의학과",,,,0,0,,,0,,,퀸즈여성의원_
600,의원,01_01_02_P,4600000,PHMA119994600019041100004,1999-12-18,,1,영업/정상,13,영업중,,,,,041-642-7582,,350-906,충청남도 홍성군 광천읍 신진리 423번지 8호,충청남도 홍성군 광천읍 홍남로 662-2,32295.0,삼성연합의원,2026-02-05 20:13:27,U,2026-02-07 02:40:00,의원,166282.60802462,333623.102011826,의원,1,0,0,510.02,101 104 105 106 111 112 113 114 115,"내과, 외과, 정형외과, 신경외과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과",,,,0,0,,,0,,,삼성연합의원_충청남도홍성군광천읍신진리423번지8호
1793,의원,01_01_02_P,3120000,PHMA119993120033041100039,1999-12-16,,1,영업/정상,13,영업중,,,,,02-306-6119,,,서울특별시 서대문구 홍은동 404번지 1호,"서울특별시 서대문구 가좌로 65, 1,2층 (홍은동, 서강주상복합아파트)",3663.0,서강정형외과의원,2026-02-06 04:13:16,U,2026-02-08 02:40:00,의원,193654.244320565,452971.763876532,의원,1,7,24,1112.79,101 104 105 106 109 111,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과",,,,0,0,,,0,,,서강정형외과의원_서울특별시서대문구홍은동404번지1호
2932,의원,01_01_02_P,3660000,PHMA119993660023041100029,1999-11-24,,1,영업/정상,13,영업중,,,,,042-472-8809,,302-831,대전광역시 서구 둔산1동 1380번지 1호 아너스빌,"대전광역시 서구 둔산북로 121, 1층 101호 (둔산동, 아너스빌)",35236.0,삼성송암내과의원,2026-02-13 00:43:23,U,2026-02-15 02:40:00,의원,234742.00500025,317345.045000125,의원,1,0,0,214.4,101 111,"내과, 소아청소년과",,,,0,0,,,0,,,삼성송암내과의원_대전광역시서구둔산1동1380번지1호아너스빌
1899,의원,01_01_02_P,3350000,PHMA119993350024041100012,1999-10-27,,1,영업/정상,13,영업중,,,,,051-583-8275,,,,"부산광역시 금정구 부곡로 104, 1층 (부곡동)",46303.0,효당한의원,2026-02-09 13:21:37,U,2026-02-11 02:40:00,한의원,390373.291798621,193753.595085528,한의원,2,0,0,193.75,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,효당한의원_
2859,의원,01_01_02_P,3740000,PHMA119993740033041100005,1999-10-07,,1,영업/정상,13,영업중,,,,,-248-7533,,,,"경기도 수원시 팔달구 동말로 84, 4층 (화서동)",16441.0,아름다운한의원,2026-02-13 02:43:42,U,2026-02-15 02:40:00,한의원,200215.0867785,419626.566294806,한의원,4,0,0,186.94,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,아름다운한의원_
2976,의원,01_01_02_P,3200000,PHMA120043200033041100021,1999-09-27,,1,영업/정상,13,영업중,,,,,02-877-8275,,,서울특별시 관악구 신림동 86-3 청암두산위브센티움,"서울특별시 관악구 신림로 318, 6층 (신림동, 청암두산위브센티움)",8777.0,이태인마취통증의학과의원,2026-02-13 03:13:27,U,2026-02-15 02:40:00,의원,193773.070404044,442270.419248856,의원,1,0,0,165.0,109 105 106 120 104 101,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,이태인마취통증의학과의원_서울특별시관악구신림동86-3청암두산위브센티움
2949,의원,01_01_02_P,3100000,PHMA119993100034041100057,1999-09-13,,1,영업/정상,13,영업중,,,,,02-951-9966,,,서울특별시 노원구 중계동 584번지 1호,"서울특별시 노원구 한글비석로 383, 2층 (중계동, 삼창타워프라자)",1699.0,상계바론정형외과의원,2026-02-13 04:13:15,U,2026-02-15 02:40:00,의원,206341.9040064,461845.120373232,의원,3,8,23,1180.76,105 106 120 114 115 101 104 111,"내과, 외과, 정형외과, 신경외과, 소아청소년과, 피부과, 비뇨의학과, 재활의학과",,,,0,0,,,0,,,상계바론정형외과의원_서울특별시노원구중계동584번지1호
970,의원,01_01_02_P,3220000,PHMA119993220033041100262,1999-09-09,,1,영업/정상,13,영업중,,,,,564-3070,,,서울특별시 강남구 대치동 1004 동일타워,"서울특별시 강남구 테헤란로114길 38, 동일타워 지하1층 (대치동)",6176.0,강남하트스캔의원,2026-02-05 22:13:35,U,2026-02-07 02:40:00,의원,205849.511047456,444984.323902761,의원,18,0,0,1721.9,116 115 114 104 103 102 101,"내과, 신경과, 정신건강의학과, 외과, 피부과, 비뇨의학과, 영상의학과",,,,0,0,,,0,,,강남하트스캔의원_서울특별시강남구대치동1004동일타워
3152,의원,01_01_02_P,3160000,PHMA119993160034041100519,1999-09-04,,1,영업/정상,13,영업중,,,,,02-865-4001,,,서울특별시 구로구 구로동 103-6,"서울특별시 구로구 가마산로 271, 301호 (구로동)",8301.0,연세정형외과의원,2026-02-13 00:43:20,U,2026-02-15 02:40:00,의원,190227.996656061,443806.757549796,의원,1,0,0,187.9,105 106 104 101 111 108 120 116 114 115,"내과, 외과, 정형외과, 신경외과, 성형외과, 소아청소년과, 피부과, 비뇨의학과, 영상의학과, 재활의학과",,,,0,0,,,0,,,연세정형외과의원_서울특별시구로구구로동103-6
2192,의원,01_01_02_P,5020000,PHMA119995020056041100010,1999-09-02,,1,영업/정상,13,영업중,,,,,231-3303,,,포항시 북구 항구동 349-1번지,경상북도 포항시 북구 삼호로 201-1 (항구동),37714.0,북부정형외과의원,2026-02-12 21:13:24,U,2026-02-14 02:40:00,의원,414094.478173844,286621.605924985,의원,1,0,0,264.0,105 106 101 111 120,"내과, 정형외과, 신경외과, 소아청소년과, 재활의학과",,,,0,0,,,0,,,북부정형외과의원_포항시북구항구동349-1번지
601,의원,01_01_02_P,4510000,PHMA119994510030041100007,1999-08-13,,1,영업/정상,13,영업중,,,,,041-932-8200,,,충청남도 보령시 대천동 197-24,충청남도 보령시 남대천로 29 (대천동),33464.0,송광한의원,2026-02-05 23:13:17,U,2026-02-07 02:40:00,한의원,163568.792669897,316727.336998036,한의원,1,0,0,92.23,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,송광한의원_충청남도보령시대천동197-24
2323,의원,01_01_02_P,3080000,PHMA119993080033041100007,1999-08-10,,1,영업/정상,13,영업중,,,,,02-905-7582,,142-892,서울특별시 강북구 우이동 45번지 10호,"서울특별시 강북구 삼양로 623, 2층 (우이동)",1005.0,현의원,2026-02-12 20:13:14,U,2026-02-14 02:40:00,의원,201122.203563362,461784.056436121,의원,2,0,0,135.37,101 111 113 110 105 114 120 104,"내과, 외과, 정형외과, 산부인과, 소아청소년과, 이비인후과, 피부과, 재활의학과",,,,0,0,,,0,,,현의원_서울특별시강북구우이동45번지10호
2035,의원,01_01_02_P,3230000,PHMA119993230034041100854,1999-07-08,,1,영업/정상,13,영업중,,,,,02-443-7575,,,서울특별시 송파구 문정동 17번지 5호 인애가한방병원,"서울특별시 송파구 문정로 65, 인애가한방병원 지하1층,3층,4층 (문정동)",5797.0,의료법인일맥의료재단 송파인애가의원,2026-02-12 21:43:23,U,2026-02-14 02:40:00,의원,211382.026862476,442795.708066717,의원,2,8,22,998.78,120 105 106 101 111,"내과, 정형외과, 신경외과, 소아청소년과, 재활의학과",,,,0,0,,,0,,,의료법인일맥의료재단송파인애가의원_서울특별시송파구문정동17번지5호인애가한방병원
2513,의원,01_01_02_P,3180000,PHMA119993180034041100032,1999-06-30,,1,영업/정상,13,영업중,,,,,02-786-2334,,150-890,서울특별시 영등포구 여의도동 44번지 14호 경도빌딩 3층,"서울특별시 영등포구 여의대방로 383, 3층 (여의도동, 경도빌딩)",7333.0,성모외과의원,2026-02-13 17:13:20,U,2026-02-15 02:40:00,의원,193870.812916718,446351.97420108,의원,1,0,0,115.0,101 104 105 120 115 114 116,"내과, 외과, 정형외과, 피부과, 비뇨의학과, 영상의학과, 재활의학과",,,,0,0,,,0,,,성모외과의원_서울특별시영등포구여의도동44번지14호경도빌딩3층
689,의원,01_01_02_P,3690000,PHMA119993690018041100002,1999-06-29,,1,영업/정상,13,영업중,,,,,052-241-2000,,,울산광역시 중구 학산동 75번지 5호,울산광역시 중구 번영로 360 (학산동),44519.0,한국건강관리협회 건강증진의원,2026-02-05 20:13:14,U,2026-02-07 02:40:00,의원,410900.687069119,231068.767601592,의원,46,0,0,12928.38,101 110 119 116,"내과, 산부인과, 영상의학과, 진단검사의학과",,,,0,0,,,0,,,한국건강관리협회건강증진의원_울산광역시중구학산동75번지5호
2364,의원,01_01_02_P,5670000,PHMA119995270048041100021,1999-06-23,,1,영업/정상,13,영업중,,,,,0552640300,,,경상남도 창원시 성산구 가음동 21번지 46호,"경상남도 창원시 성산구 원이대로883번길 15-24 (가음동, 가음시장대상가)",51492.0,유내과의원,2026-02-12 23:43:39,U,2026-02-14 02:40:00,의원,354462.278715843,191201.010512031,의원,1,0,0,157.0,101 111 114 115 113 102,"내과, 신경과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과",,,,0,0,,,0,,,유내과의원_경상남도창원시성산구가음동21번지46호
432,의원,01_01_02_P,3220000,PHMA119993220033041100253,1999-06-16,,1,영업/정상,13,영업중,,,,,025453700,,,서울특별시 강남구 논현동 5-4 9층,"서울특별시 강남구 도산대로 138, 에스알타워 9층 (논현동)",6039.0,유봄성형외과의원,2026-01-30 10:05:22,U,2026-02-04 11:04:37,의원,202030.39113325,446137.667598512,의원,3,0,0,315.68,109 108,"성형외과, 마취통증의학과",,,,0,0,,,0,,,유봄성형외과의원_서울특별시강남구논현동5-49층
453,의원,01_01_02_P,3210000,PHMA119993210034041100012,1999-06-09,,1,영업/정상,13,영업중,,,,,02-583-0325,,,서울특별시 서초구 서초동 1540-9 서초빌딩,"서울특별시 서초구 반포대로 109, 서초빌딩 3층 (서초동)",6656.0,남상천한의원,2026-01-30 17:35:38,U,2026-02-04 11:04:37,한의원,200668.971502595,443056.438220977,한의원,3,0,0,623.84,301 304 307 302 305 308 303 306,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,남상천한의원_서울특별시서초구서초동1540-9서초빌딩
2691,의원,01_01_02_P,3510500,PHMA119993510021041100017,1999-05-26,,1,영업/정상,13,영업중,,,,,032-435-7579,,402-080,인천광역시 미추홀구 관교동 13-8,인천광역시 미추홀구 문화로 51 (관교동),22241.0,김홍희탱글의원,2026-02-13 03:43:18,U,2026-02-15 02:40:00,의원,173181.480354309,437938.823773452,의원,1,0,0,124.61,122 101 111 113 114,"내과, 소아청소년과, 이비인후과, 피부과, 가정의학과",,,,0,0,,,0,,,김홍희탱글의원_인천광역시미추홀구관교동13-8
457,의원,01_01_02_P,3020000,PHMA119993020033041100009,1999-05-11,,1,영업/정상,13,영업중,,,,,793-7582,,,서울특별시 용산구 남영동 120번지 2호,"서울특별시 용산구 한강대로 256 (남영동, 수빌딩)",4352.0,연세안과의원,2026-01-30 00:43:15,U,2026-02-04 11:04:37,의원,197592.425971984,448787.429656748,의원,3,0,0,202.8,112,안과,,,,0,0,,,0,,,연세안과의원_서울특별시용산구남영동120번지2호
93,의원,01_01_02_P,4580000,PHMA119994580016041100003,1999-05-10,,1,영업/정상,13,영업중,,,,,041-956-3836,,325-907,충청남도 서천군 장항읍 창선2리 531번지 1호,충청남도 서천군 장항읍 장항로 183,33672.0,연세정형외과의원,2026-01-30 00:13:20,U,2026-02-04 11:04:37,의원,172705.068428085,279041.893936429,의원,1,11,29,1279.9,105 101 106 111 115,"내과, 정형외과, 신경외과, 소아청소년과, 비뇨의학과",,,,0,0,,,0,,,연세정형외과의원_충청남도서천군장항읍창선2리531번지1호
628,의원,01_01_02_P,3820000,PHMA119993820050041100009,1999-05-10,,1,영업/정상,13,영업중,,,,,031-852-6900,,480-836,경기도 의정부시 용현동 14번지 4호,"경기도 의정부시 충의로 53, B1,1,4,5층 (용현동)",11789.0,바른정형외과의원,2026-02-05 20:13:26,U,2026-02-07 02:40:00,의원,207621.493308921,470449.855789554,의원,2,9,29,1278.5,120 116 114 113 109 106 105 104 101,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 이비인후과, 피부과, 영상의학과, 재활의학과",,,,0,0,,,0,,,바른정형외과의원_경기도의정부시용현동14번지4호
3054,의원,01_01_02_P,3110000,PHMA119993110032041100021,1999-05-07,,1,영업/정상,13,영업중,,,,,02-352-5119,,,서울특별시 은평구 대조동 224번지 15호 외2필지 지상 7층,"서울특별시 은평구 연서로 146, 7층 (대조동, 수메디컬빌딩)",3394.0,문병철정형외과의원,2026-02-13 00:43:16,U,2026-02-15 02:40:00,의원,192665.781570888,456617.664219717,의원,1,0,0,298.24,105 106 101 104 111 115 120 109,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 비뇨의학과, 재활의학과",,,,0,0,,,0,,,문병철정형외과의원_서울특별시은평구대조동224번지15호외2필지지상7층
352,의원,01_01_02_P,3240000,PHMA119993240033041100015,1999-05-03,,3,폐업,3,폐업,2026-01-30,,,,02-441-7433,,,서울특별시 강동구 명일동 46번지,서울특별시 강동구  고덕로  254 (명일동),5269.0,참조은내과의원,2026-01-30 14:55:30,U,2026-02-04 11:04:37,의원,213508.156309662,450271.23947218,의원,1,0,0,105.6,101,내과,,,,0,0,,,0,,,참조은내과의원_서울특별시강동구명일동46번지
2708,의원,01_01_02_P,4830000,PHMA119994830021041100003,1999-04-30,,1,영업/정상,13,영업중,,,,,061-336-0160,,,전라남도 나주시 동강면 월양리 311번지 2호 동강제일약국,"전라남도 나주시 동강면 동강로 590, 동강제일약국",58292.0,제일의원,2026-02-13 03:43:20,U,2026-02-15 02:40:00,의원,160164.511995175,159860.894986258,의원,1,0,0,201.0,101 106 104 111 105 106 112 113 114 115 118,"내과, 외과, 정형외과, 신경외과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 병리과",,,,0,0,,,0,,,제일의원_전라남도나주시동강면월양리311번지2호동강제일약국
3167,의원,01_01_02_P,3070000,PHMA119993070034041100010,1999-04-27,,1,영업/정상,13,영업중,,,,,029122326,,,,"서울특별시 성북구 길음로 20, 5층 (길음동, 길음뉴타운. 상가동5층)",2725.0,중앙정형외과의원,2026-02-13 01:43:20,U,2026-02-15 02:40:00,의원,201964.531844396,455825.760930114,의원,2,0,0,324.0,101 104 105 111 113 114 115 116 122,"내과, 외과, 정형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 가정의학과",,,,0,0,,,0,,,중앙정형외과의원_
1528,의원,01_01_02_P,3940000,PHMA119993940138041100383,1999-04-21,,1,영업/정상,13,영업중,,,,,031-973-7575,,,경기도 고양시 덕양구 화정동 984번지 서일빌딩,"경기도 고양시 덕양구 화중로 54, 서일빌딩 2층 (화정동)",10500.0,열린정형외과의원,2026-02-06 03:13:44,U,2026-02-08 02:40:00,의원,184988.826862156,458860.107891236,의원,1,5,18,450.61,105,정형외과,,,,0,0,,,0,,,열린정형외과의원_경기도고양시덕양구화정동984번지서일빌딩
2765,의원,01_01_02_P,3310000,PHMA119993310024041100007,1999-04-07,,1,영업/정상,13,영업중,,,,,051-633-2544,,608-845,부산광역시 남구 우암동 53번지 1호,"부산광역시 남구 유엔로 10 (우암동, 뉴서울아파트)",48482.0,이의원,2026-02-13 14:43:27,U,2026-02-15 02:40:00,의원,389544.35441426,182567.360532261,의원,1,0,0,235.8,101 111 113,"내과, 소아청소년과, 이비인후과",,,,0,0,,,0,,,이의원_부산광역시남구우암동53번지1호
1349,의원,01_01_02_P,3320000,PHMA119993320045041200006,1999-04-06,,1,영업/정상,13,영업중,,,,,051-336-0075,,616-802,부산광역시 북구 구포동 1005번지 5호,"부산광역시 북구 백양대로 1108, 1-4층 (구포동)",46628.0,다함신경외과의원,2026-02-06 02:13:14,U,2026-02-08 02:40:00,의원,382095.906913163,191182.836652711,의원,1,0,0,829.49,106,신경외과,,,,0,0,,,0,,,다함신경외과의원_부산광역시북구구포동1005번지5호
