번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),목재생산업구분코드명,목재생산업종류명,취급목재제품,인력보유현황,년간생산량,자본금,상태구분명,Unnamed: 35,record_key
282,원목생산업,09_27_02_P,5710000,441000090201300016,2013-11-11,,3,폐업,3,폐업,,,,,043-214-4730,,,충청북도 청주시 청원구 내수읍 은곡리 302 천일아파트 206동 801호,충청북도 청주시 청원구 내수읍 은곡묵방길 52-9,363-931,우심임업,2026-02-11 10:33:50,U,2026-02-13 02:40:00,,246861.482072174,356729.149270079,원목생산업,2종,원목,관련교육이수자,5000,10,폐업,,우심임업_충청북도청주시청원구내수읍은곡리302천일아파트206동801호
201,원목생산업,09_27_02_P,4311000,431100090201300001,2013-11-08,,2,휴업,2,휴업,,,,,033-442-3714,,,강원특별자치도 화천군 화천읍 중리 148 평화빌리지,"강원특별자치도 화천군 화천읍 산수화로 130-4, B동 201호 (평화빌리지)",24114,화천임업,2026-02-09 17:35:40,U,2026-02-11 02:40:00,,262535.761981418,512747.73244048,원목생산업,2종,원목,1,1200,10,휴업,,화천임업_강원특별자치도화천군화천읍중리148평화빌리지
214,원목생산업,09_27_02_P,5120000,512000090201300013,2013-11-07,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 산양면 평지리 217,경상북도 문경시 산양면 상평지길 11,745-823,***,2026-02-10 16:20:23,U,2026-02-12 02:40:00,,310822.169780153,344792.043113659,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시산양면평지리217
156,원목생산업,09_27_02_P,5090000,509000090201300013,2013-11-06,,3,폐업,3,폐업,,,,,,,,,경상북도 영주시 철탄길 91 (영주동),750-906,중기산업,2026-02-09 17:35:48,U,2026-02-11 02:40:00,,344872.63580045,371220.291015737,원목생산업,2종,"입목, 죽 등",1,5000,10,폐업,,중기산업_
288,원목생산업,09_27_02_P,5710000,436000090201300006,2013-11-06,,2,휴업,2,휴업,,,,,,,,충청북도 청주시 상당구 남일면 고은리 190 3통,충청북도 청주시 상당구 남일면 윗고분터길 33-5,363-842,***,2026-02-11 10:27:29,U,2026-02-13 02:40:00,,246265.393787884,340665.918452769,원목생산업,2종,,,0,0,휴업,,***_충청북도청주시상당구남일면고은리1903통
281,원목생산업,09_27_02_P,5710000,441000090201300015,2013-11-04,,3,폐업,3,폐업,,,,,0432972460,,,충청북도 청주시 상당구 가덕면 상야리 118-2 2통,충청북도 청주시 상당구 가덕면 은행상야로 232,,***,2026-02-11 10:32:38,U,2026-02-13 02:40:00,,250348.53949716,343786.192063906,원목생산업,2종,원목,원목생산업기본교육이수자1명확보,5000,10,폐업,,***_충청북도청주시상당구가덕면상야리118-22통
122,원목생산업,09_27_02_P,4281000,428100090201300008,2013-10-30,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 진부면 하진부리 148-47,강원특별자치도 평창군 진부면 청송로 81-23,232-948,목인,2026-02-05 15:19:19,U,2026-02-07 02:40:00,,337240.526576058,460571.591180494,원목생산업,2종,원목,산림경영 기능2급,0,10,영업,,목인_강원특별자치도평창군진부면하진부리148-47
117,원목생산업,09_27_02_P,4281000,428100090201300005,2013-10-30,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 평창군 평창읍 제방길 67-8,232-809,육성임업,2026-02-05 15:28:16,U,2026-02-07 02:40:00,,322571.326151257,429781.223590566,원목생산업,2종,,임목생산업 수료,0,10,영업,,육성임업_
118,원목생산업,09_27_02_P,4281000,428100090201300006,2013-10-30,,1,영업/정상,1,정상,,,,,033-335-5979,,,강원특별자치도 평창군 진부면 송정리 2537 석미아파트 101동 902호,강원특별자치도 평창군 진부면 송정택지1길 35,232-947,영진임업벌채,2026-02-05 15:25:20,U,2026-02-07 02:40:00,,337930.997150615,460597.349413005,원목생산업,2종,원목,임목생산업 기본교육 수료,0,10,영업,,영진임업벌채_강원특별자치도평창군진부면송정리2537석미아파트101동902호
119,원목생산업,09_27_02_P,4281000,428100090201300007,2013-10-30,,1,영업/정상,1,정상,,,,,,,,,"강원특별자치도 평창군 진부면 진부시장뒷길 53, B동 201호 (델타하임)",25325,진부임업,2026-02-05 15:23:09,U,2026-02-07 02:40:00,,337476.647620234,460686.726153622,원목생산업,2종,원목,산림경영기능 1급,0,10,영업,,진부임업_
235,원목생산업,09_27_02_P,5310000,531000090201300003,2013-10-29,,3,폐업,3,폐업,,,,,0557597855,,,경상남도 진주시 호탄동 629-3,경상남도 진주시 호탄길22번길 12-5 (호탄동),660-310,흥림개발주식회사,2026-02-10 09:58:25,U,2026-02-12 02:40:00,,301753.182664343,185447.10755482,원목생산업,1종,폐업,,0,50,폐업,,흥림개발주식회사_경상남도진주시호탄동629-3
318,원목생산업,09_27_02_P,5690000,569000090201300005,2013-10-28,,1,영업/정상,1,정상,,,,,,,,세종특별자치시 조치원읍 신안리 1통세종e편한세상아파트 106동 905호,"세종특별자치시 조치원읍 섭골길 59,106동 905호 (세종e편한세상아파트)",339-753,그린리더,2026-02-12 14:47:12,U,2026-02-14 02:40:00,,225391.513016663,346058.623926083,원목생산업,2종,,,0,10,영업,,그린리더_세종특별자치시조치원읍신안리1통세종e편한세상아파트106동905호
233,원목생산업,09_27_02_P,5090000,509000090201300007,2013-10-28,,1,영업/정상,1,정상,,,,,,,,경상북도 영주시 평은면 용혈리 858 13통2반,경상북도 영주시 평은면 문평로719번길 136-1,750-852,***,2026-02-10 14:37:10,U,2026-02-12 02:40:00,,347520.060811108,359982.784053911,원목생산업,2종,원목 등,1,5000,11,영업,,***_경상북도영주시평은면용혈리85813통2반
10,원목생산업,09_27_02_P,4900000,490000090201300003,2013-10-25,,1,영업/정상,1,정상,,,,,,,,전라남도 화순군 동면 백용리 195-1,전라남도 화순군 동면 화동로 514,58133,천지임업,2026-02-02 09:20:24,U,2026-02-04 02:40:00,,201454.01742298,170660.332085996,원목생산업,2종,,,0,0,영업,,천지임업_전라남도화순군동면백용리195-1
9,원목생산업,09_27_02_P,4900000,490000090201300002,2013-10-22,,2,휴업,2,휴업,,,,,,,,광주광역시 동구 운림동 589-2,광주광역시 동구 운림길 68 (운림동),501-833,성임임업,2026-02-02 11:42:37,U,2026-02-04 02:40:00,,194641.832098091,181687.87523588,원목생산업,2종,,,0,0,휴업,,성임임업_광주광역시동구운림동589-2
287,원목생산업,09_27_02_P,5710000,436000090201300003,2013-10-14,,3,폐업,3,폐업,,,,,07082460052,,,충청북도 청주시 청원구 율량동 목화아파트 103동 507호,,360-210,청림임업,2026-02-11 10:25:48,U,2026-02-13 02:40:00,,,,원목생산업,2종,원목,1,5000,11,폐업,,청림임업_충청북도청주시청원구율량동목화아파트103동507호
343,원목생산업,09_27_02_P,4440000,444000090201300007,2013-10-10,,1,영업/정상,1,정상,,,,,,,,,충청북도 영동군 상촌면 대해길 194,370-883,대해벌목,2026-02-13 11:39:02,U,2026-02-15 02:40:00,,280998.684546324,288422.96873307,원목생산업,2종,원목,1,5000,10,영업,,대해벌목_
342,원목생산업,09_27_02_P,4440000,444000090201300006,2013-10-09,,1,영업/정상,1,정상,,,,,,,,충청북도 영동군 영동읍 동정리 143,"충청북도 영동군 영동읍 동정로 47, 103동 601호 (영동가마실휴먼시아)",370-803,가리농장,2026-02-13 11:37:31,U,2026-02-15 02:40:00,,270731.941807412,297489.139717315,원목생산업,2종,원목,1,5000,10,영업,,가리농장_충청북도영동군영동읍동정리143
75,원목생산업,09_27_02_P,4281000,428100090201300004,2013-10-02,,1,영업/정상,1,정상,,,,,033-334-2088,,,강원특별자치도 평창군 평창읍 중리 80 백오@ 208호,강원특별자치도 평창군 평창읍 노람들길 18,232-806,대경임업,2026-02-04 10:39:31,U,2026-02-06 02:40:00,,324142.323444656,430468.102049742,원목생산업,2종,원목,임목생산업 교육수료,0,10,영업,,대경임업_강원특별자치도평창군평창읍중리80백오@208호
129,원목생산업,09_27_02_P,4281000,428100090201300003,2013-10-02,,3,폐업,3,폐업,,,,,033-334-1854,,,,"강원특별자치도 평창군 평창읍 종부로 86, 나동 402층",232-809,목산임업,2026-02-05 14:30:08,U,2026-02-07 02:40:00,,322942.510170159,429405.494341536,원목생산업,2종,원목,임목생산업 교육 수료,0,10,폐업,,목산임업_
136,원목생산업,09_27_02_P,4281000,428100090201300002,2013-10-02,,3,폐업,3,폐업,,,,,033-335-7531,,,강원특별자치도 평창군 진부면 하진부리 105-10 201호,강원특별자치도 평창군 진부면 청송로 111,232-949,만월상사,2026-02-05 15:08:49,U,2026-02-07 02:40:00,,337535.15009131,460486.407933118,원목생산업,2종,원목,임목생산업 기본교육 수료,0,11,폐업,,만월상사_강원특별자치도평창군진부면하진부리105-10201호
328,원목생산업,09_27_02_P,4241000,424100090201300005,2013-10-01,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 삼척시 당저동 124-5,강원특별자치도 삼척시 당저길 39 (당저동),245-939,삼척임업,2026-02-12 16:21:43,U,2026-02-14 02:40:00,,391234.60950201,440460.043431041,원목생산업,2종,원목,,0,65,영업,,삼척임업_강원특별자치도삼척시당저동124-5
291,원목생산업,09_27_02_P,5710000,441000090201300006,2013-09-26,,3,폐업,3,폐업,,,,,,,,,충청북도 청주시 청원구 내수읍 내수로 639,363-797,소람포레스트,2026-02-11 10:29:24,U,2026-02-13 02:40:00,,247263.848391871,357905.751262379,원목생산업,2종,원목,산림경영기술자 기술2급,5000,10,폐업,,소람포레스트_
68,원목생산업,09_27_02_P,4281000,428100090201300001,2013-09-17,,1,영업/정상,1,정상,,,,,033-336-9808,,,,"강원특별자치도 평창군 대화면 대화중앙로 150, 3층",232-917,대화임산,2026-02-03 10:06:07,U,2026-02-06 02:40:00,,328487.529115998,444154.469406833,원목생산업,2종,원목,1명,0,14,영업,,대화임산_
66,원목생산업,09_27_02_P,4850000,485000090201300003,2013-09-09,,1,영업/정상,1,정상,,,,,,,,전라남도 담양군 무정면 봉안리 943-2,전라남도 담양군 무정면 무정공단길 3-45,57360,금성임업,2026-02-03 14:00:03,U,2026-02-06 02:40:00,,202358.583958351,199913.413791511,원목생산업,2종,일반제재용,원목생산교육 35시간이수,0,10,영업,,금성임업_전라남도담양군무정면봉안리943-2
261,원목생산업,09_27_02_P,5470000,547000090201300003,2013-09-09,,1,영업/정상,1,정상,,,,,,,,,경상남도 거창군 거창읍 주곡로 27,670-803,중앙제재소,2026-02-11 17:12:07,U,2026-02-13 02:40:00,,283095.969943986,244560.121000162,원목생산업,2종,원목,1,5000,16,영업,,중앙제재소_
334,원목생산업,09_27_02_P,4211000,421100090201300002,2013-09-06,,3,폐업,3,폐업,,,,,,,,,강원특별자치도 동해시 도새뚝1길 20-2 (효가동),240-160,양지임업,2026-02-12 18:16:46,U,2026-02-14 02:40:00,,386744.863471934,445964.962920658,원목생산업,2종,원목,,0,0,폐업,,양지임업_
234,원목생산업,09_27_02_P,5090000,509000090201300015,2013-09-04,,1,영업/정상,1,정상,,,,,,,,경상북도 영주시 휴천동 693-3,경상북도 영주시 구성로 258 (휴천동),36161,신태,2026-02-10 14:37:33,U,2026-02-12 02:40:00,,345182.219617813,369549.849099024,원목생산업,2종,국산 목재,1명,5000,10,영업,,신태_경상북도영주시휴천동693-3
212,원목생산업,09_27_02_P,5120000,512000090201300008,2013-08-19,,3,폐업,3,폐업,,,,,,,,경상북도 문경시 산북면 우곡리 297,,,***,2026-02-10 16:20:48,U,2026-02-12 02:40:00,,310831.2793663,356708.361189793,원목생산업,2종,원목,,0,0,폐업,,***_경상북도문경시산북면우곡리297
211,원목생산업,09_27_02_P,5120000,512000090201300006,2013-08-07,,1,영업/정상,1,정상,,,,,054-555-2504,,,경상북도 문경시 점촌동 263-8,경상북도 문경시 중앙7길 3-2 (점촌동),36970,***,2026-02-10 16:12:12,U,2026-02-12 02:40:00,,307384.278281022,344413.290085419,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시점촌동263-8
41,원목생산업,09_27_02_P,4820000,482000090201300003,2013-08-06,,1,영업/정상,1,정상,,,,,,,,전라남도 순천시 덕월동 331 청미래2차아파트,"전라남도 순천시 덕월길 30, 101동 506호 (덕월동, 청미래2차아파트)",57997,제八WOOD,2026-02-04 15:18:10,U,2026-02-06 02:40:00,,244549.446055228,159078.149692081,원목생산업,2종,"리기다,참나무,편백 등 원목",1,5000,12,영업,,제八WOOD_전라남도순천시덕월동331청미래2차아파트
320,원목생산업,09_27_02_P,5690000,569000090201300001,2013-08-06,,1,영업/정상,1,정상,,,,,,,,세종특별자치시 전의면 신정리 254,세종특별자치시 전의면 양달말길 36-10,30003,천복임업,2026-02-12 13:19:20,U,2026-02-14 02:40:00,,219923.820187236,354646.650222148,원목생산업,2종,,,5000,10,영업,,천복임업_세종특별자치시전의면신정리254
209,원목생산업,09_27_02_P,5120000,512000090201300004,2013-08-02,,3,폐업,3,폐업,,,,,,,,경상북도 문경시 공평동 429-9,,,***,2026-02-10 16:17:58,U,2026-02-12 02:40:00,,305933.78545792,345280.683962171,원목생산업,2종,원목,,0,0,폐업,,***_경상북도문경시공평동429-9
40,원목생산업,09_27_02_P,4820000,482000090201300002,2013-07-04,,1,영업/정상,1,정상,,,,,,,,"전라남도 순천시 해룡면 월전리 40 해룡석물공업사, 해룡만물공업사","전라남도 순천시 해룡면 월전길 7, 해룡석물공업사, 해룡만물공업사",58019,해룡산림조경,2026-02-04 14:58:25,U,2026-02-06 02:40:00,,249292.748642688,157310.620947523,원목생산업,2종,"편백,참나무,소나무,리기다 등",1명,5000,100,영업,,"해룡산림조경_전라남도순천시해룡면월전리40해룡석물공업사,해룡만물공업사"
33,원목생산업,09_27_02_P,4820000,482000090201300001,2013-06-18,,1,영업/정상,1,정상,,,,,722-3378,,,전라남도 순천시 왕지동 766-23,전라남도 순천시 왕지5길 9-9 (왕지동),57930,안성원목주식회사,2026-02-04 14:56:08,U,2026-02-06 02:40:00,,247704.245018973,163834.282477098,원목생산업,2종,"리기다,육송,편백 등",,5000,10,영업,,안성원목주식회사_전라남도순천시왕지동766-23
