"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","수리대상 의료기기의 유형","다른 겸업 여부","총규모","영업규모",
"214","의료기기판매(임대)업","01_02_03_P","3690000","PHMG120233690018047000011","2023-03-02","","01","영업/정상","13","영업중","","","","","052-211-2807","","","울산광역시 중구 성남동 ***-*","울산광역시 중구 시계탑거리 **, *층 (성남동)","44532","씨제이올리브영(주) 뉴코아울산성남점","2026-04-02 15:07:22","U","2026-04-04 02:40:00","","410428.96363435","230775.002193437","","","","",
"215","의료기기판매(임대)업","01_02_03_P","4810000","PHMG120234810029047000015","2023-02-02","","03","폐업","03","폐업","2026-03-30","","","","","","","전라남도 여수시 돌산읍 우두리 ***-*","전라남도 여수시 돌산읍 돌산로 ****-**","59768","세븐일레븐 여수돌산크루즈점","2026-04-02 09:01:49","U","2026-04-04 02:40:00","","267464.332965408","137063.864343702","","","","",
"216","의료기기판매(임대)업","01_02_03_P","3630000","PHMG120243630020047000006","2024-01-18","","01","영업/정상","13","영업중","","","","","","","","광주광역시 광산구 운남동 ***","광주광역시 광산구 목련로***번안길 **, ***호 (운남동)","62319","광주 퍼스트 독일보청기 청력센터","2026-04-02 18:02:18","U","2026-04-04 02:40:00","","183889.390325237","186546.088419475","","","36","",
"217","의료기기판매(임대)업","01_02_03_P","5310000","PHMG120145310029047000015","2014-04-11","","01","영업/정상","13","영업중","","","","","055-759-5210","","660-250","경상남도 진주시 강남동 ***번지 *호","경상남도 진주시 진주대로 *** (강남동)","52709","10분 다이이어트 힐링샵","2026-04-02 10:01:34","U","2026-04-04 02:40:00","","299166.14182904","187456.28059501","","","75","",
"218","의료기기판매(임대)업","01_02_03_P","4800000","PHMG120264800026047000009","2026-02-25","","01","영업/정상","13","영업중","","","","","","","","전라남도 목포시 산정동 ****-*","전라남도 목포시 청호로 **-*, ***호 (산정동)","58716","닥터88플러스","2026-04-02 14:28:44","U","2026-04-04 02:40:00","","143099.762197505","144903.386807486","","","15.75","",
"219","의료기기판매(임대)업","01_02_03_P","3100000","PHMG120213100034047000099","2019-11-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 노원구 상계동 **** 불암산센트럴아파트","서울특별시 노원구 덕릉로***길 **, 상가동 *층 ***-***호 (상계동, 불암산센트럴아파트)","01634","에스원메드","2026-04-02 17:14:05","U","2026-04-04 02:40:00","","207098.659548494","463287.58273428","","","","",
"220","의료기기판매(임대)업","01_02_03_P","3830000","PHMG120213830262047000051","2021-07-09","","03","폐업","03","폐업","2026-04-01","","","","","","","경기도 안양시 만안구 안양동 ***-** 마인빌","경기도 안양시 만안구 만안로 ***, 마인빌 ****호 (안양동, 마인빌)","13991","리숨","2026-04-02 13:02:12","U","2026-04-04 02:40:00","","192785.336310181","433673.708079541","","","","",
"221","의료기기판매(임대)업","01_02_03_P","3310000","PHMG120213310024047000049","2016-08-05","","01","영업/정상","13","영업중","","","","","051-781-0980","","","부산광역시 남구 대연동 ***-**","부산광역시 남구 유엔로 ***, ***호 (대연동)","48507","큐어노브(Curenov)","2026-04-02 09:35:35","U","2026-04-04 02:40:00","","391202.260386946","183262.5242932","","","","",
"222","의료기기판매(임대)업","01_02_03_P","3090000","PHMG120253090033047000028","2025-07-31","","03","폐업","03","폐업","2026-04-01","","","","","","","서울특별시 도봉구 창동 ***-**","서울특별시 도봉구 덕릉로**자길 **, ***호 (창동)","01466","애크미(ACMESPORTS)","2026-04-01 16:23:05","U","2026-04-04 02:40:00","","203105.783987568","459820.472338941","","","76","",
"223","의료기기판매(임대)업","01_02_03_P","5530000","PHMG120235530506047000133","2026-01-30","","03","폐업","03","폐업","2026-04-01","","","","","","","경기도 화성시 동탄구 장지동 *** 동탄*엘에이치행복주택**단지","경기도 화성시 동탄구 동탄순환대로*길 **, ****동 ****호 (장지동, 동탄*엘에이치행복주택**단지)","18498","위즈덤유통","2026-04-01 09:31:27","U","2026-04-04 02:40:00","","208320.773270613","406869.617158721","","","","",
"224","의료기기판매(임대)업","01_02_03_P","5530000","PHMG120195530021047000091","2019-07-25","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 효행구 봉담읍 수영리 *** 화성봉담* LH*단지","경기도 화성시 효행구 봉담읍 상리*길 ***, 상가동 *층 ***~***호 (화성봉담* LH*단지)","18304","지에스(GS)25봉담타운점","2026-04-02 15:33:52","U","2026-04-04 02:40:00","","195672.825115212","413701.449618744","","","76.5","",
"225","의료기기판매(임대)업","01_02_03_P","3030000","PHMG120223030033047000269","2022-11-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 성수동*가 ***-** 하우스디 세종타워","서울특별시 성동구 성수일로**길 **, 하우스디 세종타워 **층 제****-제****호 (성수동*가)","04793","(주)퓨쳐켐","2026-04-02 13:12:25","U","2026-04-04 02:40:00","","204607.548949327","449380.324793135","","","","",
"226","의료기기판매(임대)업","01_02_03_P","3910000","PHMG120213910168047000045","2021-05-04","","03","폐업","03","폐업","2026-03-31","","","","02-3284-8120","","","경기도 평택시 비전동 ***-*","경기도 평택시 동부공원로 ** (비전동)","17873","세븐일레븐 평택비전현대점","2026-04-01 12:55:09","U","2026-04-04 02:40:00","","210328.958929109","387924.989041999","","","10","",
"227","의료기기판매(임대)업","01_02_03_P","3250000","PHMG120213250021047000012","2021-05-07","","03","폐업","03","폐업","2026-04-02","","","","","","","부산광역시 중구 대창동*가 **-**","부산광역시 중구 중앙대로 *** (대창동*가)","48924","세븐일레븐 부산대창점","2026-04-02 16:04:42","U","2026-04-04 02:40:00","","385629.342277905","180803.857905689","","","","",
"228","의료기기판매(임대)업","01_02_03_P","3660000","PHMG120003660023047000001","2000-03-20","","01","영업/정상","13","영업중","","","","","042-601-3102","","302-200","대전광역시 서구 괴정동 ***번지 *호 롯데백화점지하*층","대전광역시 서구 계룡로 ***, 지하*층 (괴정동, 롯데백화점)","35299","롯데쇼핑(주)대전점","2026-04-02 09:22:55","U","2026-04-04 02:40:00","","234901.193914174","315605.266030179","","","","",
"229","의료기기판매(임대)업","01_02_03_P","5540000","PHMG120095540016047000009","2009-06-10","","01","영업/정상","13","영업중","","","","","","","","경기도 광주시 송정동 ***-*","경기도 광주시 중앙로***번길 **-**, *층 (송정동)","12739","(주)에스원 광주","2026-04-02 09:40:30","U","2026-04-04 02:40:00","","222691.848158867","436370.072784232","","","237.6","",
"230","의료기기판매(임대)업","01_02_03_P","3160000","PHMG120163160034047000074","2016-07-26","","01","영업/정상","13","영업중","","","","","3282-7972","","","","서울특별시 구로구 디지털로**길 **, **층 ****호 (구로동, 코오롱싸이언스밸리*차)","08378","텔러스헬스 주식회사","2026-04-02 09:56:06","U","2026-04-04 02:40:00","","190980.657371441","442547.689997913","","","","",
"231","의료기기판매(임대)업","01_02_03_P","3050000","PHMG120013050034047000009","2001-10-25","","01","영업/정상","13","영업중","","","","","02-960-5662","","130-867","서울특별시 동대문구 청량리동 **번지 *호","서울특별시 동대문구 왕산로**길 ** (청량리동)","02487","태멘무역","2026-04-02 14:05:57","U","2026-04-04 02:40:00","","204195.206168844","453604.411445734","","","","",
"232","의료기기판매(임대)업","01_02_03_P","4711000","PHMG120094710028047000003","2009-06-10","","01","영업/정상","13","영업중","","","","","1588-3112","","576-805","전북특별자치도 김제시 요촌동 **번지 **호 *층","전북특별자치도 김제시 중앙로 *** (요촌동)","54391","(주)에스원 김제영업소","2026-04-02 16:38:42","U","2026-04-04 02:40:00","","190130.713911734","255820.355340068","","","12.79","",
"233","의료기기판매(임대)업","01_02_03_P","4711000","PHMG120224710028047000040","2022-07-27","","03","폐업","03","폐업","2026-04-01","","","","","","","전북특별자치도 김제시 요촌동 ***-**","전북특별자치도 김제시 중앙로 ***(요촌동)","54384","씨유김제청보리점","2026-04-02 16:59:32","U","2026-04-04 02:40:00","","189726.5857842","255985.484482077","","","3.3","",
"234","의료기기판매(임대)업","01_02_03_P","4681000","PHMG120094680066047000010","2009-06-09","","01","영업/정상","13","영업중","","","","","063-854-3112","","570-955","전북특별자치도 익산시 남중동 ***번지 *호","전북특별자치도 익산시 인북로 *** (남중동)","54620","(주)에스원 익산","2026-04-02 10:36:37","U","2026-04-04 02:40:00","","195968.506823928","271862.176632512","","","25.5","",
"235","의료기기판매(임대)업","01_02_03_P","3210000","PHMG120253210034047000132","2025-06-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 양재동 ***-*","서울특별시 서초구 바우뫼로 **, 단지내상가동 *층 ***호 (양재동)","06751","나을헬스케어","2026-04-02 15:07:42","U","2026-04-04 02:40:00","","202535.840179252","441604.113261939","","","1.65","",
"236","의료기기판매(임대)업","01_02_03_P","4641000","PHMG120254641050047000050","2025-06-05","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 완산구 중화산동*가 *** 강석빌딩","전북특별자치도 전주시 완산구 중화산로 **, 강석빌딩 ***호 A-**호 (중화산동*가)","54977","채움교육","2026-04-02 09:30:03","U","2026-04-04 02:40:00","","210633.180145264","257355.347810839","","","","",
"237","의료기기판매(임대)업","01_02_03_P","3230000","PHMG120253230034047000123","2025-06-24","","03","폐업","03","폐업","2026-03-27","","","","","","","서울특별시 송파구 거여동 ***-* 창원빌딩","서울특별시 송파구 거마로 **, 창원빌딩 *층 ***호 (거여동)","05744","(주)노인","2026-04-02 15:52:06","U","2026-04-04 02:40:00","","212718.573894588","443577.310926751","","","","",
"238","의료기기판매(임대)업","01_02_03_P","5530000","PHMG120255530506047000096","2025-07-29","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 동탄구 영천동 ***-*","경기도 화성시 동탄구 동탄치동천로*길 *-**, *층 (영천동)","18474","주식회사 방아","2026-04-01 15:10:52","U","2026-04-04 02:40:00","","208980.076570802","412097.409040254","","","121.74","",
"239","의료기기판매(임대)업","01_02_03_P","5530000","PHMG120265530506047000016","2026-01-20","","03","폐업","03","폐업","2026-04-02","","","","","","","경기도 화성시 동탄구 목동 *** 힐스테이트 동탄","경기도 화성시 동탄구 동탄순환대로**길 **, ****동 ****호 (목동, 힐스테이트 동탄)","18485","엔젤스페이스","2026-04-02 16:04:15","U","2026-04-04 02:40:00","","210683.602334909","409203.786238857","","","74.97","",
"240","의료기기판매(임대)업","01_02_03_P","5530000","PHMG120225530439047000133","2022-02-15","","03","폐업","03","폐업","2026-04-01","","","","","","","경기도 화성시 만세구 송산면 사강리 ***-**","경기도 화성시 만세구 송산면 송산포도로***번길 **-*, *동 *층 ***호","18550","씨유송산점","2026-04-02 13:08:01","U","2026-04-04 02:40:00","","176227.162861125","412770.382358902","","","61.22","",
"241","의료기기판매(임대)업","01_02_03_P","5530000","PHMG120225530440047000011","2022-01-25","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 동탄구 송동 ***-*","경기도 화성시 동탄구 동탄대로*길 **, *층 E***-B**호 (송동)","18497","바로메디칼","2026-04-02 15:27:42","U","2026-04-04 02:40:00","","209267.831935403","407233.52541514","","","3.3","",
"242","의료기기판매(임대)업","01_02_03_P","3940000","PHMG120183940140047000051","2018-10-04","","03","폐업","03","폐업","2026-03-31","","","","","","","경기도 고양시 일산서구 대화동 ****번지 *호 그린월드","경기도 고양시 일산서구 중앙로 ****, 그린월드 ***호 (대화동)","10381","(주)소리안 일산지사","2026-04-02 17:09:20","U","2026-04-04 02:40:00","","177714.776919902","463793.08097656","","","91.46","",
"243","의료기기판매(임대)업","01_02_03_P","3180000","PHMG120253180034047000028","2014-12-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 영등포동*가 ** KB영등포타워","서울특별시 영등포구 영신로**길 **, KB영등포타워 *,*층 (영등포동*가)","07301","(주)더블유컨셉코리아","2026-04-02 17:11:40","U","2026-04-04 02:40:00","","191442.263548302","446352.727233918","","","","",
"244","의료기기판매(임대)업","01_02_03_P","3490000","PHMG120253490019047000002","2025-03-06","","03","폐업","03","폐업","2026-03-27","","","","","","","인천광역시 중구 을왕동 ***","인천광역시 중구 용유서로 ***, *층 (을왕동)","22383","도리앙","2026-04-02 14:08:46","U","2026-04-04 02:40:00","","144311.23215936","440300.806853262","","","165","",
"245","의료기기판매(임대)업","01_02_03_P","3100000","PHMG120223100034047000165","2022-06-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 노원구 상계동 **** 불암산센트럴아파트","서울특별시 노원구 덕릉로***길 **, 상가동 *층 ***-***호 (상계동, 불암산센트럴아파트)","01634","에스원","2026-04-02 17:11:24","U","2026-04-04 02:40:00","","207098.659548494","463287.58273428","","","","",
"246","의료기기판매(임대)업","01_02_03_P","5600000","PHMG120225600005047000130","2022-07-15","","03","폐업","03","폐업","2026-04-02","","","","","","","경기도 포천시 군내면 직두리 ***-*","경기도 포천시 군내면 청군로 ****, *층","11155","세븐일레븐 포천직두리점","2026-04-02 15:47:48","U","2026-04-04 02:40:00","","219998.796986619","486114.603402537","","","3.3","",
"247","의료기기판매(임대)업","01_02_03_P","3620000","PHMG120033620020047000010","2003-07-22","","01","영업/정상","13","영업중","","","","","062-528-0707","","","광주광역시 북구 삼각동 ***-*","광주광역시 북구 우치로***번길 *, *층 (삼각동)","61050","한미알에스(RS)","2026-04-02 14:06:47","U","2026-04-04 02:40:00","","191108.340355801","188860.112904465","","","","",
"248","의료기기판매(임대)업","01_02_03_P","3130000","PHMG120213130033047000006","2021-01-19","","03","폐업","03","폐업","2026-04-02","","","","","","","","서울특별시 마포구 토정로**길 ** (신수동)","04088","㈜씨유홈케어","2026-04-02 15:25:42","U","2026-04-04 02:40:00","","194267.194441291","449228.971433157","","","","",
"249","의료기기판매(임대)업","01_02_03_P","4070000","PHMG120224070023047000167","2022-06-23","","01","영업/정상","13","영업중","","","","","031-635-2177","","","경기도 이천시 대월면 대대리 ***","경기도 이천시 대월면 대산로**번길 ***, *층","17401","남양에이치앤비","2026-04-02 10:40:01","U","2026-04-04 02:40:00","","241927.398113133","413531.25395377","","","43.5","",
"250","의료기기판매(임대)업","01_02_03_P","5680000","PHMG120235680060047000048","2023-11-16","","03","폐업","03","폐업","2026-03-30","","","","","","","충청남도 당진시 원당동 ***-**","충청남도 당진시 원당골길 **, *층 (원당동)","31763","주식회사 정명","2026-04-02 13:19:44","U","2026-04-04 02:40:00","","169282.505836004","378464.001701617","","","","",
"251","의료기기판매(임대)업","01_02_03_P","3660000","PHMG120233660023047000188","2021-11-11","","03","폐업","03","폐업","2026-04-02","","","","","","","대전광역시 서구 탄방동 **** 굿앤월드빌딩","대전광역시 서구 문정로 ***, 굿앤월드빌딩 *층 ***호 (탄방동)","35255","천궁건강생활센터","2026-04-02 09:40:33","U","2026-04-04 02:40:00","","235429.827906149","316346.400937653","","","75.51","",
"252","의료기기판매(임대)업","01_02_03_P","3780000","PHMG120233780062047000083","2023-11-08","","03","폐업","03","폐업","2026-03-19","","","","00-9194-2621","","","경기도 성남시 수정구 태평동 ****-**","경기도 성남시 수정구 남문로*번길 **, *층 일부 (태평동)","13306","메드콘","2026-04-02 13:10:40","U","2026-04-04 02:40:00","","211218.980101728","438179.953117862","","","20","",
"253","의료기기판매(임대)업","01_02_03_P","3210000","PHMG120243210034047000253","2016-02-16","","01","영업/정상","13","영업중","","","","","02-514-0406","","","서울특별시 서초구 서초동 ****-** 한화생명보험빌딩","서울특별시 서초구 강남대로 ***, 한화생명보험빌딩 **층 일부호 (서초동)","06628","(주)휴레이포지티브","2026-04-02 15:30:22","U","2026-04-04 02:40:00","","202605.525331034","443189.699750908","","","","",
"254","의료기기판매(임대)업","01_02_03_P","4641000","PHMG120254641050047000008","2025-01-20","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 완산구 중화산동*가 *** 강석빌딩","전북특별자치도 전주시 완산구 중화산로 **, 강석빌딩 ***호 A-**호 (중화산동*가)","54977","도윤기프트","2026-04-02 09:30:47","U","2026-04-04 02:40:00","","210633.180145264","257355.347810839","","","43","",
"255","의료기기판매(임대)업","01_02_03_P","5370000","PHMG120255370025047000001","2025-01-16","","03","폐업","03","폐업","2026-04-01","","","","","","","경상남도 거제시 옥포동 **** 자이온 더 퍼스트 아파트","경상남도 거제시 국산로 ***, ***동 ***호 (옥포동, 자이온 더 퍼스트 아파트)","53216","태린기획","2026-04-02 09:23:49","U","2026-04-04 02:40:00","","354901.023372323","157167.495482562","","","","",
"256","의료기기판매(임대)업","01_02_03_P","3310000","PHMG120263310024047000016","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 대연동 **-** 용수빌딩","부산광역시 남구 수영로***번길 **, 용수빌딩 *층 (대연동)","48498","정도트레이딩","2026-04-03 09:33:25","I","2026-04-05 00:20:22","","391322.331086173","183815.471970649","","","40.5","",
"257","의료기기판매(임대)업","01_02_03_P","3310000","PHMG120263310024047000017","2025-02-25","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 용호동 *** 빌리브센트로","부산광역시 남구 분포로 **, 빌리브센트로 비동 ***호 (용호동)","48515","제이앤에스","2026-04-03 11:56:54","I","2026-04-05 00:20:22","","392463.221261721","183403.499935071","","","102.72","",
"258","의료기기판매(임대)업","01_02_03_P","3310000","PHMG120263310024047000018","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 대연동 **-* 산암빌딩","부산광역시 남구 수영로 ***, 산암빌딩 **층 ****-***호 (대연동)","48499","레브팜","2026-04-03 14:57:52","I","2026-04-05 00:20:22","","391236.731928081","183961.925783628","","","6","",
"259","의료기기판매(임대)업","01_02_03_P","3180000","PHMG120263180034047000033","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 영등포동 ***-*** 제이엠빌딩 *층","서울특별시 영등포구 영신로**길 **-*, 제이엠빌딩 *층 (영등포동)","07366","스테이션 SMP&DOT","2026-04-03 13:27:11","I","2026-04-05 00:20:22","","191555.847810456","445729.762463146","","","","",
"260","의료기기판매(임대)업","01_02_03_P","3330000","PHMG120263330024047000018","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 좌동 ****-* 엘리움","부산광역시 해운대구 해운대로 ***, 엘리움 *층 ***호 일부호 (좌동)","48104","바이온메디","2026-04-03 16:43:08","I","2026-04-05 00:20:22","","398155.660814985","187681.573589165","","","6","",
"261","의료기기판매(임대)업","01_02_03_P","3150000","PHMG120263150037047000057","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 화곡동 ***-**","서울특별시 강서구 강서로**길 **, *층 ***호 (화곡동)","07719","지호 메디컬(JIHO MEDICAL)","2026-04-03 13:51:17","I","2026-04-05 00:20:22","","185613.124025834","448452.327837609","","","","",
"262","의료기기판매(임대)업","01_02_03_P","3150000","PHMG120263150037047000058","2026-04-01","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 ***-* 문영 퀸즈파크**차","서울특별시 강서구 공항대로 ***, 문영 퀸즈파크**차 *층 ***호 (마곡동)","07806","원메티칼코리아","2026-04-03 14:37:04","I","2026-04-05 00:20:22","","184998.704481057","450740.541211248","","","","",
"263","의료기기판매(임대)업","01_02_03_P","4060000","PHMG120264060482047000025","2026-04-01","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 동패동 **** GTX 운정 동문디이스트","경기도 파주시 책향기로 ***, GTX 운정 동문디이스트 상가동 ***호 (동패동)","10874","다이클로 동문10단지디이스트점","2026-04-02 14:24:09","I","2026-04-05 00:20:22","","175328.96009761","469311.54277822","","","25","",
"264","의료기기판매(임대)업","01_02_03_P","3100000","PHMG120263100034047000018","2023-09-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 노원구 공릉동 ***-** 금성빌딩","서울특별시 노원구 섬밭로 *, 금성빌딩 *층 (공릉동)","01860","주식회사 훅커머스","2026-04-03 16:47:38","I","2026-04-05 00:20:22","","206371.764554414","457227.455882764","","","","",
"265","의료기기판매(임대)업","01_02_03_P","3100000","PHMG120263100034047000019","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 노원구 중계동 *** 브라운스톤중계","서울특별시 노원구 동일로***가길 **, ***A호 (중계동, 브라운스톤중계)","01779","디케이엠","2026-04-03 16:58:10","I","2026-04-05 00:20:22","","205601.926027171","459732.128595514","","","","",
"266","의료기기판매(임대)업","01_02_03_P","3130000","PHMG120263130033047000040","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 상암동 **** 서울경제진흥원","서울특별시 마포구 월드컵북로 ***, 서울경제진흥원 *층 A-***호 (상암동)","03925","(주)디에스아이엔씨","2026-04-03 09:16:19","I","2026-04-05 00:20:22","","190182.067334395","453141.676626027","","","","",
"267","의료기기판매(임대)업","01_02_03_P","3200000","PHMG120263200033047000015","2026-04-03","","01","영업/정상","13","영업중","","","","","02-885-7768","","","서울특별시 관악구 봉천동 *-*** 동아타운** ***호","서울특별시 관악구 관악로**길 **, ***호 (봉천동, 동아타운**)","08727","엄마사랑 재가노인복지센터","2026-04-03 17:39:56","I","2026-04-05 00:20:22","","196140.260379618","442971.065859133","","","","",
"268","의료기기판매(임대)업","01_02_03_P","3010000","PHMG120263010033047000018","2026-04-01","","01","영업/정상","13","영업중","","","","","02-520-1153","","","서울특별시 중구 충무로*가 **-* 밀레오레 명동","서울특별시 중구 퇴계로 ***, 밀레오레 명동 *층 (충무로*가)","04536","아트박스 명동역점","2026-04-03 15:39:54","I","2026-04-05 00:20:22","","198562.632745775","450975.116406048","","","","",
"269","의료기기판매(임대)업","01_02_03_P","5380000","PHMG120265380356047000010","2026-04-01","","01","영업/정상","13","영업중","","","","","","","","경상남도 양산시 동면 석산리 ****-* 착한빌딩","경상남도 양산시 동면 금오*길 **, ***-*호","50639","이뮨팩토리 제이영뷰티","2026-04-03 10:38:14","I","2026-04-05 00:20:22","","384122.856775915","203546.653007202","","","28.42","",
"270","의료기기판매(임대)업","01_02_03_P","3210000","PHMG120263210034047000069","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 ****-* 쁘띠오피스텔","서울특별시 서초구 서초중앙로*길 **-*, 쁘띠오피스텔 *층 ***호 (서초동)","06654","비아이에이(BIA)","2026-04-03 11:27:32","I","2026-04-05 00:20:22","","201270.012577683","442622.709265401","","","22.68","",
"271","의료기기판매(임대)업","01_02_03_P","3550000","PHMG120263550020047000013","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","인천광역시 계양구 용종동 ***-* 레드몰","인천광역시 계양구 계산새로**번길 *, 레드몰 ***호 내 **-*호 (용종동)","21065","위즈팟","2026-04-03 15:47:00","I","2026-04-05 00:20:22","","176785.368523779","448494.574806493","","","2.14","",
"272","의료기기판매(임대)업","01_02_03_P","3940000","PHMG120263940138047000035","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 덕양구 향동동 *** 한일미디어타워","경기도 고양시 덕양구 꽃마을로 **, 한일미디어타워 ***호 (향동동)","10546","에스엔제이(S&J)","2026-04-03 08:57:00","I","2026-04-05 00:20:22","","190512.495202709","455441.518600571","","","13.15","",
"273","의료기기판매(임대)업","01_02_03_P","3940000","PHMG120263940140047000020","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 일산서구 대화동 ****-* 그린월드","경기도 고양시 일산서구 중앙로 ****, 그린월드 ***호 (대화동)","10381","소리보청기","2026-04-03 09:16:29","I","2026-04-05 00:20:22","","177714.776919902","463793.08097656","","","","",
"274","의료기기판매(임대)업","01_02_03_P","3740000","PHMG120263740032047000023","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 권선동 ****-* 금강타운","경기도 수원시 권선구 덕영대로****번길 **, 금강타운 ***호 (권선동)","16584","씨유 수원터미널점","2026-04-03 11:18:41","I","2026-04-05 00:20:22","","201964.948602735","416493.392163929","","","","",
"275","의료기기판매(임대)업","01_02_03_P","3740000","PHMG120263740106047000031","2026-04-01","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 영통구 망포동 ***-* 센타프라자","경기도 수원시 영통구 영통로 ***, 센타프라자 ***호 (망포동)","16687","(주)이레텍코리아","2026-04-03 11:27:36","I","2026-04-05 00:20:22","","204887.701121862","415210.981954646","","","","",
"276","의료기기판매(임대)업","01_02_03_P","3780000","PHMG120263780064047000037","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","경기도 성남시 분당구 야탑동 ***-* 이코노샤르망","경기도 성남시 분당구 장미로 **, 이코노샤르망 ***호 (야탑동)","13506","힐링 바이오","2026-04-03 16:38:06","I","2026-04-05 00:20:22","","211458.576532861","434607.065790838","","","121.4","",
"277","의료기기판매(임대)업","01_02_03_P","3600000","PHMG120263600020047000021","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","광주광역시 서구 풍암동 ****-*","광주광역시 서구 풍암순환로***번길 *, *층 (풍암동)","62068","인터시스템","2026-04-03 15:19:10","I","2026-04-05 00:20:22","","189296.130291133","180251.31807476","","","17.64","",
"278","의료기기판매(임대)업","01_02_03_P","3560000","PHMG120263560021047000043","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","인천광역시 서구 가정동 ***-* 신협","인천광역시 서구 가정로 ***, 신협 (가정동)","22777","맑은소리(늘봄보청기)","2026-04-03 11:11:55","I","2026-04-05 00:20:22","","171052.822056642","446388.910919246","","","","",
"279","의료기기판매(임대)업","01_02_03_P","3560000","PHMG120263560021047000044","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","인천광역시 서구 청라동 ***-* 청라**블럭호반베르디움","인천광역시 서구 청라커낼로 ***, ***동 ****호 (청라동, 청라**블럭호반베르디움)","22764","선즈글로벌","2026-04-03 16:00:50","I","2026-04-05 00:20:22","","168003.085894017","447326.022993552","","","","",
"280","의료기기판매(임대)업","01_02_03_P","4520000","PHMG120264520031047000006","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","충청남도 아산시 탕정면 용두리 ***-*","충청남도 아산시 탕정면 꾀꼴성길 ***-*, *동","31449","진성글로벌주식회사","2026-04-03 15:12:14","I","2026-04-05 00:20:22","","204127.85901002","368708.561848889","","","","",
"281","의료기기판매(임대)업","01_02_03_P","4520000","PHMG120264520031047000007","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","충청남도 아산시 실옥동 ***-*","충청남도 아산시 실옥로 ***-* (실옥동)","31501","한국생물보전연구소","2026-04-03 15:13:18","I","2026-04-05 00:20:22","","198316.413019239","365800.301686201","","","","",
"282","의료기기판매(임대)업","01_02_03_P","4520000","PHMG120264520031047000008","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","충청남도 아산시 신창면 읍내리 *** 순천향대학교","충청남도 아산시 신창면 순천향로 **, 순천향대학교 공학과 ****호","31538","주식회사 한스메디바이오","2026-04-03 15:13:53","I","2026-04-05 00:20:22","","193812.751821466","363151.739293529","","","","",
"283","의료기기판매(임대)업","01_02_03_P","4810000","PHMG120264810029047000006","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","전라남도 여수시 신기동 ***-**","전라남도 여수시 선소로 **, *층 *호 (신기동)","59687","자이온컴퍼니","2026-04-03 16:21:37","I","2026-04-05 00:20:22","","261142.780769297","140467.797271577","","","","",
"284","의료기기판매(임대)업","01_02_03_P","3220000","PHMG120263220033047000099","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 청담동 ** 노블레스타워","서울특별시 강남구 삼성로***길 *, 노블레스타워 *층 (청담동)","06068","(주)리얼라인","2026-04-03 15:43:11","I","2026-04-05 00:20:22","","204279.05649199","446380.797089844","","","165","",
