번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),판매점영업면적,Unnamed: 29,record_key
80,안전상비의약품 판매업소,01_01_05_P,3540000,PHMH320213540021087500025,2021-06-24,,1,영업/정상,13,영업중,,,,,,,,인천광역시 부평구 십정동 206 서희스타힐스 부평센트럴,"인천광역시 부평구 상정로 41, 106,107호 (십정동, 서희스타힐스 부평센트럴)",21443,지에스25 나눔부평힐스,2026-02-03 13:25:42,U,2026-02-06 02:40:00,,173406.131415167,441874.239810194,0.0,,지에스25나눔부평힐스_인천광역시부평구십정동206서희스타힐스부평센트럴
133,안전상비의약품 판매업소,01_01_05_P,3700000,PHMH320213700018087500021,2021-05-06,,3,폐업,3,폐업,2026-02-05,,,,052-266-0305,,,울산광역시 남구 옥동 262-6,"울산광역시 남구 문수로352번길 15-1, 1층 (옥동)",44662,지에스(GS)25 옥동한라점,2026-02-05 13:08:27,U,2026-02-07 02:40:00,,407799.776540287,228367.172902187,127.9,,지에스(GS)25옥동한라점_울산광역시남구옥동262-6
47,안전상비의약품 판매업소,01_01_05_P,4160000,PHMH320214160015087500004,2021-04-29,,3,폐업,3,폐업,2026-01-29,,,,,,,경기도 가평군 가평읍 마장리 800-13,경기도 가평군 가평읍 가화로 321,12409,세븐일레븐 가평마장리점,2026-01-30 17:14:37,U,2026-02-04 11:04:37,,244429.500377001,482802.687758719,79.3,,세븐일레븐가평마장리점_경기도가평군가평읍마장리800-13
50,안전상비의약품 판매업소,01_01_05_P,6520000,PHMH320216520074087500010,2021-03-30,,3,폐업,3,폐업,2026-01-28,,,,,,,,제주특별자치도 서귀포시 대포중앙로 92 (대포동),63544,씨유 서귀대포마을점,2026-01-30 13:45:04,U,2026-02-04 11:04:37,,146961.822090461,-27949.7789956546,3.3,,씨유서귀대포마을점_
280,안전상비의약품 판매업소,01_01_05_P,5710000,PHMH320215710108087500006,2021-03-04,,3,폐업,3,폐업,2026-02-06,,,,,,,충청북도 청주시 흥덕구 오송읍 봉산리 1033,"충청북도 청주시 흥덕구 오송읍 오송생명12로 43, 1층",28222,씨유 오송바이오점,2026-02-11 16:56:06,U,2026-02-14 02:40:00,,228459.053787873,346715.821091437,0.0,,씨유오송바이오점_충청북도청주시흥덕구오송읍봉산리1033
22,안전상비의약품 판매업소,01_01_05_P,5680000,PHMH320215680060087500006,2021-02-25,,1,영업/정상,13,영업중,,,,,,,,충청남도 당진시 송산면 유곡리 260,"충청남도 당진시 송산면 송산로 763, 1층",31711,씨유당진유곡점,2026-02-02 09:16:10,U,2026-02-04 02:40:00,,172598.089892315,383816.787784329,0.0,,씨유당진유곡점_충청남도당진시송산면유곡리260
139,안전상비의약품 판매업소,01_01_05_P,4810000,PHMH320214810029087500009,2021-02-23,,1,영업/정상,13,영업중,,,,,061-665-0999,,,전라남도 여수시 공화동 1268-3,"전라남도 여수시 동문로 113, 1층 (공화동)",59724,지에스(GS)25여수공화중앙점,2026-02-04 14:15:07,U,2026-02-07 02:40:00,,267988.435557539,138933.584660842,66.0,,지에스(GS)25여수공화중앙점_전라남도여수시공화동1268-3
230,안전상비의약품 판매업소,01_01_05_P,5590000,PHMH320215590021087500005,2021-02-19,,3,폐업,3,폐업,2026-02-10,,,,,,,경기도 양주시 광적면 덕도리 814-2,경기도 양주시 광적면 화합로 150,11412,세븐일레븐 양주덕도리점,2026-02-11 11:54:44,U,2026-02-13 02:40:00,,195893.899027943,483782.292237197,100.0,,세븐일레븐양주덕도리점_경기도양주시광적면덕도리814-2
231,안전상비의약품 판매업소,01_01_05_P,5450000,PHMH320215450011087500001,2021-02-15,,3,폐업,3,폐업,2026-02-11,,,,,,,경상남도 산청군 신안면 하정리 630-9,경상남도 산청군 신안면 원지로4번길 29,52249,세븐일레븐 산청신안원지점,2026-02-11 14:00:06,U,2026-02-13 02:40:00,,288546.17767413,200690.873284412,53.0,,세븐일레븐산청신안원지점_경상남도산청군신안면하정리630-9
282,안전상비의약품 판매업소,01_01_05_P,5530000,PHMH320215530439087500006,2021-02-10,,1,영업/정상,13,영업중,,,,,,,,경기도 화성시 만세구 우정읍 화산리 5-4,경기도 화성시 만세구 우정읍 기아자동차로 709,18569,씨유 화성희망점,2026-02-11 14:48:10,U,2026-02-14 02:40:00,,183079.514425218,396507.160836401,122.0,,씨유화성희망점_경기도화성시만세구우정읍화산리5-4
142,안전상비의약품 판매업소,01_01_05_P,4510000,PHMH320214510030087500001,2021-02-01,,3,폐업,3,폐업,2026-02-03,,,,,,,충청남도 보령시 내항동 325-1,충청남도 보령시 대해로 142 (내항동),33492,씨유 뉴대천IC점,2026-02-04 17:17:52,U,2026-02-07 02:40:00,,162655.068204498,315513.819703222,0.0,,씨유뉴대천IC점_충청남도보령시내항동325-1
319,안전상비의약품 판매업소,01_01_05_P,4800000,PHMH320214800026087500004,2021-01-29,,3,폐업,3,폐업,2026-02-12,,,,,,,전라남도 목포시 석현동 850 석현동 서희스타힐스,"전라남도 목포시 영산로 719-29, B동 1층 5호 (석현동, 석현동 서희스타힐스)",58607,GS25 목포서희점,2026-02-13 09:46:13,U,2026-02-15 02:40:00,,146677.563690305,147595.772142182,0.0,,GS25목포서희점_전라남도목포시석현동850석현동서희스타힐스
70,안전상비의약품 판매업소,01_01_05_P,4231000,PHMH320214230018087500001,2021-01-20,,4,취소/말소/만료/정지/중지,24,직권폐업,2026-02-04,,,,,,,강원특별자치도 속초시 조양동 1464-4,"강원특별자치도 속초시 해오름로 167, 리센오션파크 A동 1층 109~111호 (조양동)",24887,세븐일레븐 속초한라리센점,2026-02-04 17:00:18,U,2026-02-06 02:40:00,,340420.863811916,521869.353893484,68.26,,세븐일레븐속초한라리센점_강원특별자치도속초시조양동1464-4
144,안전상비의약품 판매업소,01_01_05_P,4060000,PHMH320214060023087500006,2021-01-19,,3,폐업,3,폐업,2026-01-31,,,,,,,경기도 파주시 동패동 33-1,"경기도 파주시 미래로310번길 70-26, 1층 (동패동)",10904,세븐일레븐 동패타운점,2026-02-04 10:32:51,U,2026-02-07 02:40:00,,177803.59100444,467009.891879023,0.0,,세븐일레븐동패타운점_경기도파주시동패동33-1
320,안전상비의약품 판매업소,01_01_05_P,3830000,PHMH320213830262087500002,2021-01-18,,3,폐업,3,폐업,2026-02-13,,,,,,,경기도 안양시 만안구 석수동 878,"경기도 안양시 만안구 경수대로1406번길 58, 1층 105,106호 (석수동)",13907,지에스25 석수호암점,2026-02-13 13:40:33,U,2026-02-15 02:40:00,,,,71.68,,지에스25석수호암점_경기도안양시만안구석수동878
54,안전상비의약품 판매업소,01_01_05_P,3910000,PHMH320213910165087500002,2021-01-12,,1,영업/정상,13,영업중,,,,,,,,경기도 평택시 고덕동 1987-2 평택고덕어울림스퀘어,"경기도 평택시 고덕중앙2로 100, 105호 (평택고덕어울림스퀘어)",18014,씨유 평택고덕금호점,2026-01-30 16:15:29,U,2026-02-04 11:04:37,,203985.213766041,393587.619815044,66.0,,씨유평택고덕금호점_경기도평택시고덕동1987-2평택고덕어울림스퀘어
90,안전상비의약품 판매업소,01_01_05_P,3990000,PHMH320203990309087500059,2020-12-23,,3,폐업,3,폐업,2026-02-03,,,,,,,경기도 남양주시 다산동 6170 다산지금지구 F2-7-1,"경기도 남양주시 다산중앙로82번안길 115-2, 다산지금지구 F2-7-1 1층 (다산동)",12249,세븐일레븐 다산센터점,2026-02-03 17:37:33,U,2026-02-06 02:40:00,,214502.540639856,456662.137656134,71.0,,세븐일레븐다산센터점_경기도남양주시다산동6170다산지금지구F2-7-1
143,안전상비의약품 판매업소,01_01_05_P,3680000,PHMH320203680022087500019,2020-12-23,,3,폐업,3,폐업,2026-02-02,,,,,,,대전광역시 대덕구 석봉동 771 금강로하스 엘크루아파트,"대전광역시 대덕구 대덕대로 1587, 상가동 107-108호 (석봉동, 금강로하스 엘크루아파트)",34304,지에스25(GS25)금강로하스점,2026-02-03 14:41:44,U,2026-02-07 02:40:00,,237832.609425204,328080.153211116,0.0,,지에스25(GS25)금강로하스점_대전광역시대덕구석봉동771금강로하스엘크루아파트
170,안전상비의약품 판매업소,01_01_05_P,3110000,PHMH320203110032087500057,2020-12-02,,1,영업/정상,13,영업중,,,,,,,03413,,서울특별시 은평구 연서로9길 14 (구산동),3413,씨유 구산헤일리점,2026-02-06 15:50:27,U,2026-02-08 02:40:00,,192299.302065078,456145.791502186,99.17,,씨유구산헤일리점_
55,안전상비의약품 판매업소,01_01_05_P,3340000,PHMH320203340025087500022,2020-11-26,,3,폐업,3,폐업,2026-01-30,,,,,,,부산광역시 사하구 신평동 411 퀸즈타운W 사하,"부산광역시 사하구 비봉로 93, 퀸즈타운W 사하 107동 102호 (신평동)",49423,지에스(GS)25 사하퀸즈점,2026-01-30 17:18:17,U,2026-02-04 11:04:37,,378891.083921424,179361.245813423,0.0,,지에스(GS)25사하퀸즈점_부산광역시사하구신평동411퀸즈타운W사하
316,안전상비의약품 판매업소,01_01_05_P,3540000,PHMH320203540021087500065,2020-11-16,,1,영업/정상,13,영업중,,,,,,,,인천광역시 부평구 부평동 161-4 다인팰리스,"인천광역시 부평구 장제로 48, 1층 101호 (부평동, 다인팰리스)",21403,GS25 부평마사회점,2026-02-13 10:46:17,U,2026-02-15 02:40:00,,176053.327422681,443120.287208525,0.0,,GS25부평마사회점_인천광역시부평구부평동161-4다인팰리스
84,안전상비의약품 판매업소,01_01_05_P,3610000,PHMH320203610019087500012,2020-10-28,,3,폐업,3,폐업,2026-02-03,,,,,,,,"광주광역시 남구 대남대로 219, 104호 (주월동, 주월동 홀리어스 오피스텔)",61720,세븐일레븐 광주백운광장점,2026-02-03 11:04:53,U,2026-02-06 02:40:00,,190845.53907137,181557.600484084,81.9,,세븐일레븐광주백운광장점_
138,안전상비의약품 판매업소,01_01_05_P,4090000,PHMH320204090023087500056,2020-10-26,,3,폐업,3,폐업,2026-01-29,,,,,,,경기도 김포시 고촌읍 향산리 83-1 힐스테이트 리버시티 1단지,"경기도 김포시 고촌읍 상미로 38, 상가 나동 지1층 B102,103,104호 (힐스테이트 리버시티 1단지)",10121,지에스25 김포리버시티점,2026-02-05 09:53:10,U,2026-02-07 02:40:00,,177521.002805273,457465.186085307,0.0,,지에스25김포리버시티점_경기도김포시고촌읍향산리83-1힐스테이트리버시티1단지
83,안전상비의약품 판매업소,01_01_05_P,3740000,PHMH320203760000087500001,2020-10-24,,1,영업/정상,13,영업중,,,,,,,,경기도 수원시 권선구 호매실동 1400,"경기도 수원시 권선구 호매실로104번길 90, 106~107호 (호매실동)",16630,GS25 호매실타워,2026-02-04 09:21:46,U,2026-02-06 02:40:00,,196620.611730672,417517.614419919,70.0,,GS25호매실타워_경기도수원시권선구호매실동1400
137,안전상비의약품 판매업소,01_01_05_P,3030000,PHMH320203030033087500016,2020-09-25,,3,폐업,3,폐업,2026-02-03,,,,02-406-7757,,,서울특별시 성동구 사근동 110 한양대학교,"서울특별시 성동구 왕십리로 222, 한양대학교 학생복지관 1층 2호 (사근동)",4763,세븐일레븐 한양대프라자점,2026-02-03 16:22:04,U,2026-02-07 02:40:00,,204117.965772206,450608.519334481,0.0,,세븐일레븐한양대프라자점_서울특별시성동구사근동110한양대학교
82,안전상비의약품 판매업소,01_01_05_P,3910000,PHMH320203910165087500040,2020-09-10,,3,폐업,3,폐업,2026-02-03,,,,,,,경기도 평택시 서정동 830-1,경기도 평택시 지장로7번길 109 (서정동),17772,씨유평택서정탄현점,2026-02-03 16:52:52,U,2026-02-06 02:40:00,,204827.764500901,396410.309664056,84.48,,씨유평택서정탄현점_경기도평택시서정동830-1
46,안전상비의약품 판매업소,01_01_05_P,5310000,PHMH320205310029087500027,2020-08-19,,3,폐업,3,폐업,2026-01-28,,,,,,,경상남도 진주시 인사동 112-4,경상남도 진주시 북장대로 30 (인사동),52686,씨유 진주인사플러스점,2026-01-30 15:47:50,U,2026-02-04 11:04:37,,297792.708824797,188701.566893856,72.6,,씨유진주인사플러스점_경상남도진주시인사동112-4
44,안전상비의약품 판매업소,01_01_05_P,3740000,PHMH320203740031087500016,2020-08-07,,3,폐업,3,폐업,2025-01-27,,,,031-253-1269,,,경기도 수원시 장안구 연무동 260-33,경기도 수원시 장안구 창룡대로151번길 2 (연무동),16221,씨유 장안연무점,2026-01-30 13:30:52,U,2026-02-04 11:04:37,,202290.609058385,421066.048102627,43.0,,씨유장안연무점_경기도수원시장안구연무동260-33
45,안전상비의약품 판매업소,01_01_05_P,4810000,PHMH320204810029087500035,2020-08-06,,1,영업/정상,13,영업중,,,,,,,,,전라남도 여수시 봉계대곡길 23 (봉계동),59632,지에스(GS)25 여수아주타운점,2026-01-30 09:58:27,U,2026-02-04 11:04:37,,263122.726350549,143015.624091432,120.0,,지에스(GS)25여수아주타운점_
167,안전상비의약품 판매업소,01_01_05_P,4810000,PHMH320204810029087500023,2020-06-19,,3,폐업,3,폐업,2026-01-31,,,,,,,전라남도 여수시 학동 99번지 6호,전라남도 여수시 시청동1길 15 (학동),59689,씨유 여수시청점,2026-02-06 17:58:01,U,2026-02-08 02:40:00,,260701.019166108,140302.101242402,3.0,,씨유여수시청점_전라남도여수시학동99번지6호
40,안전상비의약품 판매업소,01_01_05_P,3350000,PHMH320203350024087500014,2020-06-17,,1,영업/정상,13,영업중,,,,,051-516-1235,,,부산광역시 금정구 남산동 998-10,"부산광역시 금정구 금강로633번길 49, 1층 (남산동)",46225,씨유뉴남산두실로점,2026-01-30 10:42:53,U,2026-02-04 11:04:37,,389832.199776767,197981.211689829,6.6,,씨유뉴남산두실로점_부산광역시금정구남산동998-10
72,안전상비의약품 판매업소,01_01_05_P,5190000,PHMH320205190019087500001,2020-05-29,,1,영업/정상,13,영업중,,,,,,,,,경상북도 청도군 청도읍 고수산복길 86 (성조타운),38343,만품백화점슈퍼,2026-02-04 19:25:45,U,2026-02-06 02:40:00,,357666.993884683,239283.159880438,60.0,,만품백화점슈퍼_
39,안전상비의약품 판매업소,01_01_05_P,5180000,PHMH320205180020087500001,2020-04-28,,3,폐업,3,폐업,2026-01-29,,,,054-733-8816,,,경상북도 영덕군 남정면 원척리 220-4 청와대,경상북도 영덕군 남정면 동해대로 3798,36461,세븐일레븐 7번 만남의 광장,2026-01-30 15:54:47,U,2026-02-04 11:04:37,,413528.537961665,313561.623399335,50.0,,세븐일레븐7번만남의광장_경상북도영덕군남정면원척리220-4청와대
270,안전상비의약품 판매업소,01_01_05_P,5600000,PHMH320205600005087500009,2020-04-09,,3,폐업,3,폐업,2026-02-12,,,,031-542-0711,,,경기도 포천시 소흘읍 직동리 579번지,"경기도 포천시 소흘읍 광릉수목원로 548, 1층",11186,세븐일레븐 광릉수목원점,2026-02-12 16:34:01,U,2026-02-14 02:40:00,,214893.707731267,473421.01520281,99.0,,세븐일레븐광릉수목원점_경기도포천시소흘읍직동리579번지
265,안전상비의약품 판매업소,01_01_05_P,3450000,PHMH320203450022087500010,2020-03-24,,3,폐업,3,폐업,2026-02-12,,,,,,,대구광역시 북구 고성동3가 5번지 67호,대구광역시 북구 고성북로10길 16 (고성동3가),41595,세븐일레븐 대구북구고성점,2026-02-12 16:20:47,U,2026-02-14 02:40:00,,343125.163960508,265949.873717485,0.0,,세븐일레븐대구북구고성점_대구광역시북구고성동3가5번지67호
122,안전상비의약품 판매업소,01_01_05_P,3780000,PHMH320203780062087500014,2020-03-24,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 수정구 창곡동 510번지 위례35단지 103호~105호,"경기도 성남시 수정구 위례광장로 311, 103호~105호 (창곡동, 위례35단지)",13641,씨유 위례35단지점,2026-02-04 13:40:23,U,2026-02-07 02:40:00,,212748.157701055,441156.575811096,132.0,,씨유위례35단지점_경기도성남시수정구창곡동510번지위례35단지103호~105호
211,안전상비의약품 판매업소,01_01_05_P,3290000,PHMH320203290024087500009,2020-03-18,,3,폐업,3,폐업,2026-02-09,,,,,,,부산광역시 부산진구 당감동 491번지 16호,"부산광역시 부산진구 백양대로136번길 41, 1층 104호 (당감동)",47176,씨유부산당감점,2026-02-10 16:50:54,U,2026-02-12 02:40:00,,385237.647998474,186634.428032715,30.0,,씨유부산당감점_부산광역시부산진구당감동491번지16호
177,안전상비의약품 판매업소,01_01_05_P,4291000,PHMH320194290013087500004,2019-10-21,,3,폐업,3,폐업,2026-02-05,,,,592-2224,,,,강원특별자치도 정선군 고한읍 지장천로 861,26155,지에스고한터미널점,2026-02-09 10:02:35,U,2026-02-11 02:40:00,,362810.861458501,414696.624056474,0.0,,지에스고한터미널점_
260,안전상비의약품 판매업소,01_01_05_P,3540000,PHMH320193540021087500048,2019-09-17,,3,폐업,3,폐업,2026-02-12,,,,032-330-7858,,,인천광역시 부평구 부개동 265번지 36호,"인천광역시 부평구 경인로1058번길 13, 1층 (부개동)",21427,씨유 부개크라운점,2026-02-12 09:42:25,U,2026-02-14 02:40:00,,176711.425339934,442682.415439322,15.0,,씨유부개크라운점_인천광역시부평구부개동265번지36호
175,안전상비의약품 판매업소,01_01_05_P,4070000,PHMH320194070023087500026,2019-09-02,,3,폐업,3,폐업,2026-02-09,,,,,,,경기도 이천시 호법면 안평리 319번지,경기도 이천시 호법면 안평로 191,17392,GS25 이천안평제일점,2026-02-09 17:50:42,U,2026-02-11 02:40:00,,237369.266284881,415377.997594808,0.0,,GS25이천안평제일점_경기도이천시호법면안평리319번지
29,안전상비의약품 판매업소,01_01_05_P,4810000,PHMH320194810029087500030,2019-08-22,,1,영업/정상,13,영업중,,,,,061-691-5536,,,전라남도 여수시 소호동 360번지 4호,"전라남도 여수시 소호로 461, 1층 (소호동)",59666,지에스(GS)25 소호지에스점,2026-01-30 09:57:04,U,2026-02-04 11:04:37,,259606.470384848,138601.239081974,115.0,,지에스(GS)25소호지에스점_전라남도여수시소호동360번지4호
118,안전상비의약품 판매업소,01_01_05_P,3150000,PHMH320193150037087500050,2019-07-18,,3,폐업,3,폐업,2026-02-05,,,,,,,서울특별시 강서구 등촌동 639번지 23호,"서울특별시 강서구 공항대로45길 63, 1층 108호 (등촌동)",7567,지에스25 나눔등촌CGV점,2026-02-05 13:25:06,U,2026-02-07 02:40:00,,187210.917773717,450631.435497518,0.0,,지에스25나눔등촌CGV점_서울특별시강서구등촌동639번지23호
161,안전상비의약품 판매업소,01_01_05_P,3070000,PHMH320193070034087500018,2019-06-28,,3,폐업,3,폐업,2026-02-06,,,,02-942-9552,,,서울특별시 성북구 하월곡동 222 월곡두산위브아파트,"서울특별시 성북구 오패산로 46, 1층 101, 102호 (하월곡동, 월곡두산위브아파트)",2750,씨유 월곡위너스점,2026-02-06 09:58:58,U,2026-02-08 02:40:00,,203318.127254872,456078.982123486,0.0,,씨유월곡위너스점_서울특별시성북구하월곡동222월곡두산위브아파트
21,안전상비의약품 판매업소,01_01_05_P,5670000,PHMH320195670554087500019,2019-05-27,,3,폐업,3,폐업,2025-01-30,,,,,,,경상남도 창원시 성산구 용호동 69 용지 더샵 레이크파크 상가,"경상남도 창원시 성산구 용호로 9, 1층 (용호동, 용지 더샵 레이크파크 상가)",51438,GS25용지더삽레이크,2026-02-02 09:38:27,U,2026-02-04 02:40:00,,352422.506507115,193786.808537544,0.0,,GS25용지더삽레이크_경상남도창원시성산구용호동69용지더샵레이크파크상가
214,안전상비의약품 판매업소,01_01_05_P,5670000,PHMH320195670071087500008,2019-05-10,,3,폐업,3,폐업,2026-02-10,,,,,,,,경상남도 창원시 진해구 남영로 60 (남문동),51617,이마트24R진해남문중앙점,2026-02-10 16:49:55,U,2026-02-12 02:40:00,,359702.693531551,179907.26581193,313.49,,이마트24R진해남문중앙점_
158,안전상비의약품 판매업소,01_01_05_P,3220000,PHMH320193220033087500031,2019-03-25,,1,영업/정상,13,영업중,,,,,02-3445-1580,,,서울특별시 강남구 신사동 590-20,"서울특별시 강남구 논현로152길 5, 1층 (신사동)",6025,세븐일레븐 신사제일점,2026-02-06 08:04:24,U,2026-02-08 02:40:00,,202463.461519524,446528.972569591,84.0,,세븐일레븐신사제일점_서울특별시강남구신사동590-20
160,안전상비의약품 판매업소,01_01_05_P,3150000,PHMH320193150037087500015,2019-02-25,,3,폐업,3,폐업,2026-02-06,,,,,,,서울특별시 강서구 화곡동 1006번지 7호,"서울특별시 강서구 강서로45가길 11, 1층 코너호 (화곡동)",7705,지에스25 화곡송화점,2026-02-06 16:47:50,U,2026-02-08 02:40:00,,185407.263377808,449473.127942,0.0,,지에스25화곡송화점_서울특별시강서구화곡동1006번지7호
256,안전상비의약품 판매업소,01_01_05_P,4470000,PHMH320194470017087500001,2019-02-01,,1,영업/정상,13,영업중,,,,,043-872-8108,,,충청북도 음성군 음성읍 신천리 256번지 시티빌아파트,"충청북도 음성군 음성읍 중앙로40번길 13, 201동 101호 (시티빌아파트)",27706,GS25 음성참사랑점,2026-02-12 09:34:19,U,2026-02-14 02:40:00,,261460.402040523,380921.079402053,54.3,,GS25음성참사랑점_충청북도음성군음성읍신천리256번지시티빌아파트
88,안전상비의약품 판매업소,01_01_05_P,3190000,PHMH320183190033087500034,2018-11-21,,3,폐업,3,폐업,2026-02-02,,,,,,,서울특별시 동작구 상도동 531번지 상도엠코타운 센트럴파크 상가3동 103호,"서울특별시 동작구 상도로 346-1, 상가3동 103,104호 (상도동, 상도엠코타운 센트럴파크)",7039,지에스25동작엠코타운,2026-02-03 17:29:31,U,2026-02-06 02:40:00,,195585.914045797,443690.595413251,3.3,,지에스25동작엠코타운_서울특별시동작구상도동531번지상도엠코타운센트럴파크상가3동103호
89,안전상비의약품 판매업소,01_01_05_P,4080000,PHMH320184080023087500033,2018-11-19,,1,영업/정상,13,영업중,,,,,,,,,"경기도 안성시 공도읍 진건중길 15-9, 우림루미아트아파트",17564,GS25 진사쌍용점,2026-02-03 14:49:01,U,2026-02-06 02:40:00,,212720.112037087,388010.241681174,5.0,,GS25진사쌍용점_
8,안전상비의약품 판매업소,01_01_05_P,3390000,PHMH320183390023087500014,2018-11-05,,3,폐업,3,폐업,2026-02-02,,,,,,,,부산광역시 사상구 낙동대로 988 (감전동),47027,씨유감전낙동대로점,2026-02-02 13:17:22,U,2026-02-04 02:40:00,,379583.561299704,185046.937251926,0.0,,씨유감전낙동대로점_
190,안전상비의약품 판매업소,01_01_05_P,3620000,PHMH320183620020087500035,2018-09-20,,3,폐업,3,폐업,2026-02-05,,,,,,,광주광역시 북구 연제동 1116번지 광주 연제 골드클래스,"광주광역시 북구 양산제로 95, 상가동 103,104호 (연제동, 광주 연제 골드클래스)",61079,지에스25연제골드점,2026-02-09 09:12:04,U,2026-02-11 02:40:00,,187950.055753079,189261.369414396,3.3,,지에스25연제골드점_광주광역시북구연제동1116번지광주연제골드클래스
306,안전상비의약품 판매업소,01_01_05_P,4050000,PHMH320184050147087500019,2018-06-08,,1,영업/정상,13,영업중,,,,,,,,경기도 용인시 처인구 역북동 757번지,"경기도 용인시 처인구 명지로60번길 8-3, 1층 107호 (역북동)",17056,씨유용인주차타워점,2026-02-13 17:52:32,U,2026-02-15 02:40:00,,216541.579606312,414371.363507477,60.0,,씨유용인주차타워점_경기도용인시처인구역북동757번지
184,안전상비의약품 판매업소,01_01_05_P,4671000,PHMH320184670076087500010,2018-04-16,,4,취소/말소/만료/정지/중지,24,직권폐업,2026-01-13,,,,,,,전북특별자치도 군산시 나운동 858번지 1호 힐탑모텔,전북특별자치도 군산시 부곡4길 19 (나운동),54141,데이앤데이,2026-02-09 14:39:26,U,2026-02-11 02:40:00,,171971.915181125,273574.080622718,24.1,,데이앤데이_전북특별자치도군산시나운동858번지1호힐탑모텔
49,안전상비의약품 판매업소,01_01_05_P,3130000,PHMH320183130033087500019,2018-04-05,,3,폐업,3,폐업,2026-01-30,,,,,,,서울특별시 마포구 상암동 1637번지 상암월드컵파크 2단지,"서울특별시 마포구 월드컵북로47길 42, 상암월드컵파크 2단지 104, 105호 (상암동)",3912,씨유 상암2단지점,2026-01-30 11:42:44,U,2026-02-04 11:04:37,,190352.555252104,452510.91383579,0.0,,씨유상암2단지점_서울특별시마포구상암동1637번지상암월드컵파크2단지
119,안전상비의약품 판매업소,01_01_05_P,4181000,PHMH320184180029087500014,2018-03-30,,3,폐업,3,폐업,2026-01-31,,,,033-254-1100,,,강원특별자치도 춘천시 후평동 867번지 대우아파트,"강원특별자치도 춘천시 후만로126번길 31, 상가동 1층 104,105,106호 (후평동, 대우아파트)",24308,씨유 춘천후평대우점,2026-02-05 15:51:01,U,2026-02-07 02:40:00,,266743.003648696,486217.237897675,112.0,,씨유춘천후평대우점_강원특별자치도춘천시후평동867번지대우아파트
304,안전상비의약품 판매업소,01_01_05_P,5100000,PHMH320185100028087500001,2018-02-26,,1,영업/정상,13,영업중,,,,,054-337-0421,,,경상북도 영천시 대창면 대창리 743번지 1호,경상북도 영천시 대창면 금창로 672-4,38911,씨유 대창점,2026-02-13 17:04:26,U,2026-02-15 02:40:00,,371132.08913512,265668.627608408,126.38,,씨유대창점_경상북도영천시대창면대창리743번지1호
308,안전상비의약품 판매업소,01_01_05_P,5020000,PHMH320185020056087500001,2018-01-17,,3,폐업,3,폐업,2026-02-15,,,,,,,경상북도 포항시 북구 용흥동 357번지 1호 경포한의원,"경상북도 포항시 북구 대안길 57, 1층 1호 (용흥동)",37651,GS25포항용흥우방점,2026-02-13 15:22:42,U,2026-02-15 02:40:00,,411835.586928245,284868.215003412,0.0,,GS25포항용흥우방점_경상북도포항시북구용흥동357번지1호경포한의원
126,안전상비의약품 판매업소,01_01_05_P,4671000,PHMH320184670076087500001,2018-01-17,,3,폐업,3,폐업,2026-02-03,,,,,,,전북특별자치도 군산시 지곡동 503번지 3호,전북특별자치도 군산시 동지곡길 42 (지곡동),54103,씨유군산지곡하나로점,2026-02-05 08:58:38,U,2026-02-07 02:40:00,,173461.78784936,272926.820221234,132.0,,씨유군산지곡하나로점_전북특별자치도군산시지곡동503번지3호
189,안전상비의약품 판매업소,01_01_05_P,3220000,PHMH320183220033087500012,2018-01-10,,3,폐업,3,폐업,2026-02-09,,,,,,,서울특별시 강남구 청담동 83번지 9호 지하1층,"서울특별시 강남구 선릉로158길 9, 지하1층 (청담동)",6014,지에스25 청담센터점,2026-02-09 17:29:05,U,2026-02-11 02:40:00,,203547.971660109,447052.910308403,60.0,,지에스25청담센터점_서울특별시강남구청담동83번지9호지하1층
116,안전상비의약품 판매업소,01_01_05_P,4070000,PHMH320174070023087500043,2017-11-30,,3,폐업,3,폐업,2026-02-05,,,,,,,경기도 이천시 창전동 453번지 26호,경기도 이천시 애련정로136번길 9 (창전동),17362,(주)코리아세븐 이천창전타운점,2026-02-05 14:39:31,U,2026-02-07 02:40:00,,239896.466713426,420165.886594008,0.0,,(주)코리아세븐이천창전타운점_경기도이천시창전동453번지26호
28,안전상비의약품 판매업소,01_01_05_P,4040000,PHMH320174040023087500033,2017-11-22,,1,영업/정상,13,영업중,,,,,,,,경기도 하남시 선동 455번지 미사강변리버뷰자이,"경기도 하남시 미사강변한강로 10-1, 상가동 102호 (선동, 미사리버뷰자이)",12907,씨유미사리버뷰점,2026-01-30 18:04:29,U,2026-02-04 11:04:37,,215613.94269806,452462.344437074,32.0,,씨유미사리버뷰점_경기도하남시선동455번지미사강변리버뷰자이
