침대수,건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,의자수,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층
0,0,,0,야민 네일(Yamin Nail),네일아트업,3,,,,,,,2026-05-01 22:35:59,I,01,영업,0,2024-05-31 17:27:45,2024-05-31,9.90,138-888,서울특별시 송파구 문정동 642-3 문정역SKV1,N,0,3230000-215-2024-00012,3230000,"서울특별시 송파구 법원로 128, 문정역SKV1 1층 B120호 (문정동)",05854,01,영업/정상,네일미용업,,,,,
0,0,,0,루미가넷 네일죤,네일아트업,9,2017-10-31,,,,210343.699256005,443288.284974717,2026-05-01 22:35:54,I,02,폐업,0,2017-10-31 15:14:27,2017-07-13,30.00,138-885,서울특별시 송파구 문정동 150-2,N,0,3230000-215-2017-00024,3230000,"서울특별시 송파구 중대로 80 (문정동, 롯데마트 2층)",05833,03,폐업,네일미용업,,2,,2,
0,0,,0,"네일봐, 쑴",네일아트업,4,,,,,197565.240124213,442120.529508799,2026-05-01 22:32:53,I,01,영업,0,2023-03-17 13:30:05,2023-03-17,33.90,156-090,"서울특별시 동작구 사당동 314-8 , 1층",N,0,3190000-226-2023-00001,3190000,"서울특별시 동작구 사당로20나길 52, 1층 (사당동)",07011,01,영업/정상,"피부미용업, 네일미용업, 화장ㆍ분장 미용업",,,,,
3,4,,1,이정서 스킨 & 바디,피부미용업,0,,,,,207631.364216385,444969.869622321,2026-05-01 22:35:01,I,01,영업,,2017-05-29 15:55:25,2014-05-29,33.30,138-864,서울특별시 송파구 잠실동 239-6,N,,3230000-212-2014-00062,3230000,"서울특별시 송파구 백제고분로19길 23, 1층 108-1호 (잠실동, 해시안상가)",05565,01,영업/정상,피부미용업,031-705-1371,1,0,1,0
0,3,,0,로즈헤어샾,일반미용업,3,,,,,193223.961257787,443874.947409176,2026-05-01 22:31:53,I,01,영업,,2020-11-08 13:21:27,2009-09-23,33.00,156-848,서울특별시 동작구 신대방동 360-25,N,,3190000-211-2009-00009,3190000,서울특별시 동작구 여의대방로22아길 12 (신대방동),07058,01,영업/정상,일반미용업,02-814-1902,1,,,
1,0,,0,쥬오브룸,메이크업업,1,,,,,207370.752606056,445426.25322676,2026-05-01 22:36:21,I,01,영업,0,2025-04-22 15:36:06,2024-07-01,23.33,138-861,서울특별시 송파구 잠실동 183-4,N,0,3230000-225-2024-00010,3230000,"서울특별시 송파구 백제고분로7길 49, 4층 406호 (잠실동)",05558,01,영업/정상,"일반미용업, 네일미용업, 화장ㆍ분장 미용업",,,,,
1,0,,0,byemomo(바이모모),피부미용업,1,2022-04-29,,,,210749.224970991,445161.258714865,2026-05-01 22:35:12,I,02,폐업,0,2022-04-29 13:41:45,2017-06-20,13.36,138-835,서울특별시 송파구 방이동 212-8,N,0,3230000-212-2017-00016,3230000,"서울특별시 송파구 오금로31길 27, B동 113,114호 (방이동, 코오롱아파트 상가)",05646,03,폐업,피부미용업,,1,,1,
4,0,,0,끌레르,피부미용업,3,,,,,212020.879871583,443978.656400094,2026-05-01 22:35:05,I,01,영업,0,2018-03-02 16:50:50,2016-05-03,39.00,138-860,서울특별시 송파구 오금동 165,N,0,3230000-212-2016-00024,3230000,"서울특별시 송파구 오금로 407, 2층 205호 (오금동, 상아아파트상가)",05741,01,영업/정상,피부미용업,02-404-7773,2,,2,
,,,,우영선헤어,일반미용업,4,2007-05-21,,,,210245.93401154,445575.944863677,2026-05-01 22:32:23,I,02,폐업,,2005-06-08 00:00:00,2003-02-27,19.20,138-832,서울특별시 송파구 방이동 144-6,N,,3230000-204-1995-00868,3230000,,,03,폐업,미용업,02-423-0469,,,,
,,,,M&S헤어클럽,일반미용업,3,,,,,194389.943305415,444358.631740587,2026-05-01 22:31:48,I,01,영업,,2020-07-15 17:04:42,1992-05-13,20.16,156-840,서울특별시 동작구 상도동 197-22,N,,3190000-211-1992-00003,3190000,서울특별시 동작구 성대로31길 71 (상도동),06961,01,영업/정상,일반미용업,02-823-1666,,,,
,0,,0,좋은느낌,일반미용업,3,1995-12-06,,,,,,2026-05-01 22:32:23,I,02,폐업,,2002-09-04 00:00:00,1995-05-31,19.27,138-210,서울특별시 송파구 장지동 산 109-5,N,,3230000-204-1995-00356,3230000,,,03,폐업,미용업,02-419-6278,0,0,,
,0,,0,수지,일반미용업,3,2001-10-29,,,,,,2026-05-01 22:32:08,I,02,폐업,,2001-11-15 00:00:00,1988-06-21,22.70,138-210,서울특별시 송파구 장지동 산 73-0,N,,3230000-204-1988-01204,3230000,,,03,폐업,미용업,02-3401-1115,0,0,,
4,2,,0,뷰티는 도도하다,피부미용업,0,,,,,197545.985381694,442685.886949892,2026-05-01 22:32:17,I,01,영업,0,2024-05-28 10:16:16,2017-04-14,8.81,156-775,서울특별시 동작구 사당동 169-8 대림아파트,N,0,3190000-212-2017-00009,3190000,"서울특별시 동작구 사당로17길 8, 대림아파트 상가A동 1층 151-2호 (사당동)",07005,01,영업/정상,피부미용업,,,1,,
5,0,,0,라라뷰티,피부미용업,0,2013-04-22,,,,209711.097792777,444306.899881165,2026-05-01 22:34:46,I,02,폐업,,2011-08-22 14:50:51,2011-08-22,50.00,138-847,서울특별시 송파구 석촌동 296-13 (2층),N,,3230000-212-2011-00044,3230000,,,03,폐업,피부미용업,02-415-1533,,,,
,0,,0,리,일반미용업,3,1998-05-26,,,,,,2026-05-01 22:32:18,I,02,폐업,,2002-09-04 00:00:00,1993-01-29,17.60,138-210,서울특별시 송파구 장지동 산 182-16,N,,3230000-204-1993-00645,3230000,,,03,폐업,미용업,02-423-6491,0,0,,
,0,,0,목화,일반미용업,3,1995-12-01,,,,,,2026-05-01 22:32:15,I,02,폐업,,2002-09-04 00:00:00,1991-06-21,15.75,138-210,서울특별시 송파구 장지동 산 54-4,N,,3230000-204-1991-00865,3230000,,,03,폐업,미용업,,0,0,,
,,,,촤리헤어,일반미용업,,2004-04-02,,,,212661.500155419,443487.847772714,2026-05-01 22:32:58,I,02,폐업,,2003-05-24 00:00:00,2003-05-24,.00,138-813,서울특별시 송파구 거여동 26-3,N,,3230000-204-2003-00223,3230000,,,03,폐업,미용업,02-3401-2580,,,,
0,0,,0,marge(마르제),일반미용업,4,,,,,207871.472705898,445031.713404435,2026-05-01 22:34:02,I,01,영업,,2014-09-04 15:09:49,2013-04-30,113.09,138-864,서울특별시 송파구 잠실동 242-9 지하1층,N,,3230000-211-2013-00033,3230000,"서울특별시 송파구 석촌호수로 118, 지하1층 (잠실동)",05566,01,영업/정상,일반미용업,02-425-1223,1,,1,
,,,,아름다운그녀,일반미용업,5,,,,,207677.897099004,445075.689190034,2026-05-01 22:33:18,I,01,영업,,2020-12-29 15:01:18,2003-02-27,18.00,138-862,서울특별시 송파구 잠실동 209-11,N,,3230000-211-1991-00010,3230000,"서울특별시 송파구 백제고분로19길 35, 1층 (잠실동)",05564,01,영업/정상,일반미용업,02-421-7797,,,,
,0,,0,숙헤어라인,일반미용업,3,1998-10-30,,,,,,2026-05-01 22:32:41,I,02,폐업,,2002-09-04 00:00:00,1998-04-28,19.72,138-210,서울특별시 송파구 장지동 산 89-25,N,,3230000-204-1998-00654,3230000,,,03,폐업,미용업,02-485-8276,0,0,,
0,0,,0,원 미용실,일반미용업,1,2017-07-31,,,,213052.359381874,443353.699240628,2026-05-01 22:34:14,I,02,폐업,0,2017-07-31 15:37:38,2016-03-11,33.00,138-815,서울특별시 송파구 거여동 545-6,N,0,3230000-211-2016-00028,3230000,"서울특별시 송파구 오금로64가길 9-1, 지상1층 (거여동)",05774,03,폐업,일반미용업,,1,,1,
0,0,,0,라운드앤라운드,일반미용업,4,,,,,209791.598268277,445430.093832857,2026-05-01 22:36:20,I,01,영업,0,2025-04-30 15:07:58,2022-06-13,82.70,138-830,서울특별시 송파구 방이동 108-6 예인빌딩,N,0,3230000-225-2022-00006,3230000,"서울특별시 송파구 오금로17길 4, 예인빌딩 1층 102호 (방이동)",05550,01,영업/정상,"일반미용업, 네일미용업, 화장ㆍ분장 미용업",,,,,
5,0,,0,본앤영에스테틱,피부미용업,5,,,,,207373.50021477,445545.656024061,2026-05-01 22:35:17,I,01,영업,0,2019-06-05 12:44:44,2019-06-05,99.60,138-908,서울특별시 송파구 잠실동 19-9 잠실파인애플상가,N,0,3230000-212-2019-00024,3230000,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 5층 B14호 (잠실동)",05501,01,영업/정상,피부미용업,,,,,
,,,,까미헤어,일반미용업,,,,,,210272.978145428,447889.528202978,2026-05-01 22:33:20,I,01,영업,,2014-07-23 14:12:53,2003-02-27,.00,138-874,서울특별시 송파구 풍납동 230-17,N,,3230000-211-2001-00008,3230000,서울특별시 송파구 풍성로20길 12 (풍납동),05533,01,영업/정상,일반미용업,02-470-2655,,,,
1,0,,0,오 땡큐 방이2호점,일반미용업,2,,,,,211257.174450518,445234.291715928,2026-05-01 22:34:35,I,01,영업,0,2024-02-21 11:38:50,2024-02-21,19.80,138-855,서울특별시 송파구 오금동 18-31,N,0,3230000-211-2024-00001,3230000,"서울특별시 송파구 마천로7길 13, 1층 1호 (오금동)",05657,01,영업/정상,일반미용업,,,,,
0,1,임대,0,퀸즈네일&뷰티,네일아트업,1,,,,,210192.99537513,447978.376332192,2026-05-01 22:35:36,I,01,영업,0,2019-11-06 09:53:17,2019-11-06,26.00,138-874,서울특별시 송파구 풍납동 222-122,N,0,3230000-213-2019-00044,3230000,"서울특별시 송파구 풍성로10길 5, 1층 103호 (풍납동)",05527,01,영업/정상,종합미용업,,,,,
,0,,0,사비나,일반미용업,0,1993-11-24,,,,193984.793790941,444137.095546855,2026-05-01 22:30:44,I,02,폐업,,2001-09-29 00:00:00,1985-11-12,.00,156-030,서울특별시 동작구 상도동 313-13,N,,3190000-204-1985-01047,3190000,,,03,폐업,미용업,02-0842-6373,0,0,0,0
,0,,0,꽃,일반미용업,0,1994-05-19,,,,197872.631377362,442261.615794127,2026-05-01 22:30:45,I,02,폐업,,2001-09-29 00:00:00,1987-11-03,.00,156-824,서울특별시 동작구 사당동 1013-19,N,,3190000-204-1987-00904,3190000,,,03,폐업,미용업,02-0585-0656,0,0,0,0
,4,임대,,헬로펌,일반미용업,4,2012-03-12,,,,193660.307833336,445537.869850621,2026-05-01 22:31:39,I,02,폐업,,2008-03-25 15:11:36,2007-05-15,34.70,156-020,서울특별시 동작구 대방동 508 대방1차 e편한세상 상가동 202호,N,,3190000-204-2007-00021,3190000,,,03,폐업,미용업,,1,,1,
3,0,임대,0,"뷰티, 나애",피부미용업,3,,,,,207285.647226547,445469.00224568,2026-05-01 22:35:19,I,01,영업,0,2019-11-15 16:55:45,2019-11-15,49.58,138-861,서울특별시 송파구 잠실동 184 서경빌딩,N,0,3230000-212-2019-00041,3230000,"서울특별시 송파구 올림픽로 114, 서경빌딩 8층 803호 (잠실동)",05558,01,영업/정상,피부미용업,,8,,8,
0,0,,0,Salon de 5k,일반미용업,4,2023-06-26,,,,194443.209845242,444754.236227234,2026-05-01 22:32:03,I,02,폐업,0,2023-06-26 13:07:44,2018-06-21,34.04,156-832,서울특별시 동작구 상도동 363-164 상도 휴엔하임,N,0,3190000-211-2018-00030,3190000,"서울특별시 동작구 상도로15길 131, 상도 휴엔하임 B층 105호 (상도동)",06937,03,폐업,일반미용업,02-812-5588,,,,
,4,임대,1,유연경헤어,일반미용업,3,2021-09-06,,,,194464.280768247,445094.350809654,2026-05-01 22:31:53,I,02,폐업,,2021-09-06 14:55:13,2008-07-02,24.75,156-806,서울특별시 동작구 노량진동 313-65 1층,N,,3190000-211-2008-00015,3190000,"서울특별시 동작구 장승배기로19길 31, 1층 (노량진동)",,03,폐업,일반미용업,070-8844-9179,1,,1,
5,0,,0,환희,피부미용업,5,2026-03-19,,,,206958.784771636,445321.825195742,2026-05-01 22:35:16,I,02,폐업,0,2026-03-19 15:42:15,2019-02-01,122.31,138-862,서울특별시 송파구 잠실동 195-1 남미빌딩,N,0,3230000-212-2019-00008,3230000,"서울특별시 송파구 백제고분로7길 6-5, 남미빌딩 2층 201호 (잠실동)",05561,03,폐업,피부미용업,,,,,
,0,,0,한일미용실,일반미용업,0,1996-01-22,,,,197685.697747792,441919.307574571,2026-05-01 22:30:49,I,02,폐업,,2001-09-29 00:00:00,1992-11-16,.00,156-825,서울특별시 동작구 사당동 435-18,N,,3190000-204-1992-00576,3190000,,,03,폐업,미용업,02-523-9301,0,0,0,0
,0,,0,정경화헤어샵,일반미용업,4,1999-06-01,,,,,,2026-05-01 22:30:56,I,02,폐업,,1999-06-05 00:00:00,1997-09-19,30.72,156-080,서울특별시 동작구 동작동 91-175,N,,3190000-204-1997-00329,3190000,,,03,폐업,미용업,,0,0,0,0
,2,임대,1,신준헤어,일반미용업,3,2009-02-23,,,,197338.712873113,442403.986710346,2026-05-01 22:31:37,I,02,폐업,,2006-03-03 00:00:00,2006-03-03,20.70,156-821,서울특별시 동작구 사당동 269-2,N,,3190000-204-2006-00010,3190000,,,03,폐업,미용업,,1,,1,
0,0,,0,위즈네일,네일아트업,5,,,,,197990.22770755,441805.256439066,2026-05-01 22:32:41,I,01,영업,0,2024-04-25 16:34:51,2024-04-25,21.00,156-826,서울특별시 동작구 사당동 1038-9,N,0,3190000-215-2024-00003,3190000,"서울특별시 동작구 사당로26길 121, 1층 101호 (사당동)",07025,01,영업/정상,네일미용업,,,,,
3,0,,0,스킨핏헤드스파&에스테틱 서울본점,피부미용업,3,,,,,194870.38438442,444631.112679216,2026-05-01 22:32:18,I,01,영업,1,2026-03-19 11:38:58,2019-04-10,30.90,156-030,서울특별시 동작구 상도동 535 상도2차두산위브트레지움아파트,N,0,3190000-212-2019-00007,3190000,"서울특별시 동작구 상도로30길 40, 2층 211호 (상도동, 상도2차두산위브트레지움아파트)",06964,01,영업/정상,피부미용업,,,,,
,0,,0,강도경머리사랑,일반미용업,3,2003-02-26,,,,195157.609329271,445544.919143003,2026-05-01 22:30:48,I,02,폐업,,2003-02-26 00:00:00,1990-10-13,"1,575.00",156-802,서울특별시 동작구 노량진동 207-3,N,,3190000-204-1990-00967,3190000,,,03,폐업,미용업,02-821-6817,0,0,0,0
0,1,,0,잭슨 김 헤어,일반미용업,3,2024-02-29,,,,191831.580904689,443027.437353308,2026-05-01 22:32:06,I,02,폐업,0,2024-02-29 11:19:05,2021-01-21,31.59,156-727,서울특별시 동작구 신대방동 712 경남아파트,N,0,3190000-211-2021-00005,3190000,"서울특별시 동작구 신대방길 85, 상가동 104호 (신대방동, 경남아파트)",07069,03,폐업,일반미용업,,,,,
2,0,,0,하얀 에스테틱,피부미용업,3,,,,,212631.968657493,443089.54324724,2026-05-01 22:35:36,I,01,영업,0,2019-09-09 11:43:24,2019-09-09,16.97,138-110,서울특별시 송파구 거여동 293-1 세신거여훼미리타운,N,0,3230000-213-2019-00030,3230000,"서울특별시 송파구 양산로 12, 세신거여훼미리타운 1층 111호,112호 (거여동)",05787,01,영업/정상,종합미용업,,,,,
0,0,,0,온 뷰티 바이 미,메이크업업,0,,,,,,,2026-05-01 22:35:47,I,01,영업,0,2025-07-03 13:04:26,2025-07-03,29.79,138-888,서울특별시 송파구 문정동 652 송파법조타운푸르지오시티,N,0,3230000-213-2025-00036,3230000,"서울특별시 송파구 법원로4길 5, 송파법조타운푸르지오시티 3층 328호 (문정동)",05855,01,영업/정상,종합미용업,,,,,
,6,,,보떼헤어샵,일반미용업,5,,,,,211611.3536395,444006.154467815,2026-05-01 22:33:25,I,01,영업,,2015-05-27 14:45:41,2004-06-16,30.38,138-810,서울특별시 송파구 가락동 165 래미안파크팰리스 상가 지상1층 107호,N,,3230000-211-2004-00023,3230000,"서울특별시 송파구 동남로 227 (가락동, 래미안파크팰리스 상가 지상1층 107호)",05820,01,영업/정상,일반미용업,02-400-3887,3,,3,
,,,,빗과가위소리,일반미용업,,,,,,211289.650568089,445252.207546322,2026-05-01 22:33:22,I,01,영업,,2005-06-08 00:00:00,2003-02-27,.00,138-855,서울특별시 송파구 오금동 16-6,N,,3230000-211-2003-00043,3230000,서울특별시 송파구 마천로7길 18 (오금동),05652,01,영업/정상,일반미용업,02-449-1483,,,,
,0,,0,까까머리,일반미용업,8,1999-02-06,,,,198147.827073803,442881.022417329,2026-05-01 22:30:53,I,02,폐업,,1999-02-22 00:00:00,1995-05-24,98.93,156-815,서울특별시 동작구 사당동 128-46,N,,3190000-204-1995-00453,3190000,,,03,폐업,미용업,02-532-6927,0,0,0,0
2,0,임대,0,비키's 피부미인,피부미용업,0,2016-01-19,,,,197802.436613024,443049.214038897,2026-05-01 22:32:13,I,02,폐업,,2012-07-27 12:17:38,2012-01-31,27.00,156-815,서울특별시 동작구 사당동 105 사당우성종합단지 상가동 218호,N,,3190000-212-2012-00002,3190000,"서울특별시 동작구 동작대로29길 91, 상가동 2층 218호 (사당동, 사당우성종합단지)",06999,03,폐업,피부미용업,02-536-2686,,,,
0,0,,0,벨라 Bella,네일아트업,0,,,,,208589.363343145,445455.90405262,2026-05-01 22:35:54,I,01,영업,0,2018-06-04 12:36:13,2018-06-01,33.06,138-721,서울특별시 송파구 잠실동 40-1 롯데월드,N,0,3230000-215-2018-00013,3230000,"서울특별시 송파구 올림픽로 240, 롯데호텔 2층 (잠실동)",05554,01,영업/정상,네일미용업,,2,,2,
0,0,,0,름흠(LmhM),네일아트업,2,,,,,209292.781943405,444219.005576488,2026-05-01 22:36:00,I,01,영업,0,2025-06-23 17:37:49,2025-06-23,23.10,138-846,서울특별시 송파구 석촌동 274-2,N,0,3230000-215-2025-00015,3230000,"서울특별시 송파구 가락로12길 5-12, 1층 101호 (석촌동)",05696,01,영업/정상,네일미용업,,1,,,
,,,,김단헤어클럽,일반미용업,4,2007-04-11,,,,,,2026-05-01 22:30:52,I,02,폐업,,2004-12-03 00:00:00,1994-04-19,31.08,156-030,서울특별시 동작구 상도동 121-1 삼호A상가3층3호,N,,3190000-204-1994-00505,3190000,,,03,폐업,미용업,02-0824-2076,,,,
2,3,,1,오스파 체험케어,피부미용업,0,2016-06-28,,,,197187.594584267,442528.982699091,2026-05-01 22:32:13,I,02,폐업,,2012-10-22 15:03:55,2012-04-20,30.50,156-879,서울특별시 동작구 사당동 223-21 우측호,N,,3190000-212-2012-00008,3190000,"서울특별시 동작구 사당로16가길 92, 1층 우측호 (사당동)",07009,03,폐업,피부미용업,,1,,1,
1,2,,0,뉘앙스(NUANCE),메이크업업,3,,,,,212958.601489888,443362.796227212,2026-05-01 22:36:14,I,01,영업,0,2024-11-01 17:25:50,2024-11-01,13.20,138-814,서울특별시 송파구 거여동 30-19 유태상가주택,N,0,3230000-219-2024-00014,3230000,"서울특별시 송파구 오금로64길 6, 유태상가주택 2층 (거여동)",05773,01,영업/정상,화장ㆍ분장 미용업,,,,,
0,3,임대,1,에스뷔래쉬,메이크업업,2,2023-01-30,,,,193140.052317678,443178.674686446,2026-05-01 22:32:27,I,02,폐업,0,2023-01-30 13:42:18,2018-08-31,18.90,156-849,서울특별시 동작구 신대방동 395-67 롯데타워,N,0,3190000-213-2018-00002,3190000,"서울특별시 동작구 보라매로5길 51, 지하1층 130호 (신대방동, 롯데타워)",07071,03,폐업,종합미용업,,0,1,0,1
,5,임대,1,헤어까미,일반미용업,4,,,,,210957.926673899,444393.472240381,2026-05-01 22:33:27,I,01,영업,,2014-09-02 14:59:17,2005-05-24,33.00,138-800,서울특별시 송파구 가락동 18-15,N,,3230000-211-2005-00008,3230000,서울특별시 송파구 오금로36길 21 (가락동),05702,01,영업/정상,일반미용업,02-2043-4054,1,,1,
0,0,임대,0,연아 미장원,일반미용업,3,2022-06-03,,,,207373.50021477,445545.656024061,2026-05-01 22:34:33,I,02,폐업,0,2022-06-03 16:47:49,2022-03-02,16.64,138-908,서울특별시 송파구 잠실동 19-9 잠실파인애플상가,N,0,3230000-211-2022-00006,3230000,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 지하1층 A166호 (잠실동)",05501,03,폐업,일반미용업,,,1,,1
,0,임대,0,골드스킨,피부미용업,3,2017-07-18,,,,211259.909777857,443711.702922024,2026-05-01 22:34:38,I,02,폐업,,2017-07-18 14:39:07,2009-04-07,38.44,138-808,서울특별시 송파구 가락동 140 쌍용프라자상가 26동 SF 508호,N,,3230000-212-2009-00006,3230000,"서울특별시 송파구 동남로 189 (가락동, 가락쌍용아파트프라자상가26동sf508호)",05823,03,폐업,피부미용업,02-401-0117,5,0,5,0
,1,임대,,이즈헤어커커,일반미용업,5,,,,,191973.227932758,442998.503494328,2026-05-01 22:31:51,I,01,영업,,2020-11-08 13:17:03,2004-12-10,45.32,156-853,서울특별시 동작구 신대방동 604-5,N,,3190000-211-2004-00009,3190000,서울특별시 동작구 신대방길 74 (신대방동),07067,01,영업/정상,일반미용업,02-842-3187,1,,1,
0,0,,0,살롱드피움,일반미용업,2,2023-06-02,,,,210294.324494802,444040.693740523,2026-05-01 22:36:15,I,02,폐업,0,2023-06-02 16:49:48,2022-04-06,31.92,138-804,서울특별시 송파구 가락동 93-4 그랜드아파트,N,0,3230000-220-2022-00001,3230000,"서울특별시 송파구 송이로14길 24, 1층 102호 (가락동, 그랜드아파트)",05708,03,폐업,"일반미용업, 화장ㆍ분장 미용업",,1,,1,
0,2,,0,바바헤어(baba hair),일반미용업,6,2015-10-27,,,,195034.769890089,445366.193607324,2026-05-01 22:31:57,I,02,폐업,,2014-02-18 15:27:33,2014-02-18,57.78,156-802,서울특별시 동작구 노량진동 224-1 2층,N,,3190000-211-2014-00008,3190000,"서울특별시 동작구 만양로 79 (노량진동, 2층)",06926,03,폐업,일반미용업,,,,,
0,0,,0,아리조 헤어메이크업,일반미용업,7,2024-05-02,,,,196874.591319262,444555.900566914,2026-05-01 22:32:42,I,02,폐업,0,2024-05-02 10:55:26,2019-09-02,39.31,156-070,서울특별시 동작구 흑석동 336 흑석한강푸르지오 상가D동 B307호,N,0,3190000-216-2019-00001,3190000,"서울특별시 동작구 흑석한강로 27, 상가D동 B307호 (흑석동, 흑석한강푸르지오)",06981,03,폐업,"일반미용업, 피부미용업",,,2,,2
,,,,곽선생피부공방,피부미용업,,2021-07-27,,,,207373.50021477,445545.656024061,2026-05-01 22:34:44,I,02,폐업,,2021-07-27 13:53:31,2010-08-13,16.87,138-908,서울특별시 송파구 잠실동 19-9 잠실파인애플상가,N,,3230000-212-2010-00106,3230000,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 제지1층 제에이169호 (잠실동)",05501,03,폐업,피부미용업,032-511-2232,,,,
,,,,에바성현아미용실,일반미용업,15,2001-02-02,,,,,,2026-05-01 22:32:25,I,02,폐업,,2003-02-20 00:00:00,1995-11-30,102.10,138-160,서울특별시 송파구 가락동 000000,N,,3230000-204-1995-01754,3230000,,,03,폐업,미용업,02-418-8147,,,,
6,0,,0,수 테라피,피부미용업,5,2024-04-30,,,,209446.97500778,444417.195040282,2026-05-01 22:35:13,I,02,폐업,0,2024-04-30 13:47:44,2017-10-25,105.60,138-846,서울특별시 송파구 석촌동 278-8,N,0,3230000-212-2017-00039,3230000,"서울특별시 송파구 백제고분로40길 32, 3층 (석촌동)",05688,03,폐업,피부미용업,02-421-2030,3,,3,
,0,,0,효,일반미용업,3,1993-11-19,,,,,,2026-05-01 22:32:04,I,02,폐업,,2002-09-04 00:00:00,1983-10-07,14.70,138-210,서울특별시 송파구 장지동 산 176-5,N,,3230000-204-1983-01755,3230000,,,03,폐업,미용업,02-472-4973,0,0,,
,,,,이정란헤어아트,일반미용업,,2016-12-28,,,,212721.322451722,444090.327645873,2026-05-01 22:33:21,I,02,폐업,,2010-05-31 14:45:03,2003-02-27,.00,138-813,서울특별시 송파구 거여동 1-1 세림빌딩 1층,N,,3230000-211-2003-00014,3230000,"서울특별시 송파구 마천로 250 (거여동,세림빌딩 1층)",05736,03,폐업,일반미용업,02-449-7220,,,,
0,0,,0,루미가넷네일존(LumiGarnet Nail ZONE),네일아트업,4,2026-04-30,,,,196762.077394917,447480.039577359,2026-05-01 03:03:03,U,02,폐업,0,2026-04-30 11:14:50,2025-09-16,20.42,140-780,서울특별시 용산구 한강로3가 40-999 용산역,N,0,3020000-215-2025-00011,3020000,"서울특별시 용산구 한강대로23길 55, 이마트용산점 지하2층 B2400호 (한강로3가)",04377,03,폐업,네일미용업,070-7012-9470,0,0,0,0
,,,,인성미헤어,일반미용업,,2008-01-10,,,,,,2026-05-01 22:33:08,I,02,폐업,,2006-08-23 00:00:00,2006-08-23,.00,138-110,서울특별시 송파구 거여동 293-18 거여3단지아)B상가,N,,3230000-204-2006-00091,3230000,,,03,폐업,미용업,,,,,
,3,임대,1,평화미용실,일반미용업,3,2005-12-08,,,,209327.420759601,444232.76525207,2026-05-01 22:33:05,I,02,폐업,,2005-07-14 00:00:00,2005-06-14,33.00,138-846,서울특별시 송파구 석촌동 274-3,N,,3230000-204-2005-00070,3230000,,,03,폐업,미용업,02-417-0296,1,,1,
,,,,헤어365,일반미용업,7,,,,,197802.436613024,443049.214038897,2026-05-01 22:31:52,I,01,영업,,2021-01-01 15:03:47,2007-04-18,50.40,156-815,서울특별시 동작구 사당동 105,N,,3190000-211-2007-00010,3190000,"서울특별시 동작구 동작대로29길 91, 302호 (사당동)",06999,01,영업/정상,일반미용업,02-3476-5955,3,,3,
,,,,조은방 헤어아트,일반미용업,,2004-06-02,,,,,,2026-05-01 22:32:51,I,02,폐업,,2004-06-03 00:00:00,2003-02-27,.00,138-814,서울특별시 송파구 거여동 35-9,N,,3230000-204-2000-02321,3230000,,,03,폐업,미용업,02-404-2817,,,,
0,0,,0,더숨네일,네일아트업,2,,,,,196008.63283018,443676.411192577,2026-05-01 22:32:39,I,01,영업,1,2021-11-26 13:58:08,2021-11-26,22.22,156-030,서울특별시 동작구 상도동 502-8 서정힐탑,N,0,3190000-215-2021-00010,3190000,"서울특별시 동작구 사당로 12, 101호 (상도동, 서정힐탑)",07027,01,영업/정상,네일미용업,,1,,1,
0,0,임대,0,차심 잠실,일반미용업,2,2025-12-24,,,,207363.396086384,445465.379464155,2026-05-01 22:35:38,I,02,폐업,0,2025-12-24 11:39:28,2020-07-29,6.00,138-861,서울특별시 송파구 잠실동 184-4,N,0,3230000-213-2020-00056,3230000,"서울특별시 송파구 올림픽로 120, 2층 (잠실동)",05558,03,폐업,종합미용업,,2,,2,
0,0,,0,네일두나,네일아트업,4,,,,,207373.50021477,445545.656024061,2026-05-01 22:35:38,I,01,영업,0,2024-02-19 14:47:12,2020-11-27,16.64,138-908,서울특별시 송파구 잠실동 19-9 잠실파인애플상가,N,0,3230000-213-2020-00067,3230000,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 지하1층 A158호 (잠실동)",05501,01,영업/정상,종합미용업,,,,,
,2,,,헤어토크,일반미용업,,2015-07-28,,,,213281.926331265,443835.894277981,2026-05-01 22:33:26,I,02,폐업,,2014-10-31 15:43:33,2004-09-20,26.40,138-820,서울특별시 송파구 마천동 183-36,N,,3230000-211-2004-00044,3230000,서울특별시 송파구 마천로51길 9-16 (마천동),05757,03,폐업,일반미용업,,1,,1,
