자동환기여부,건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,편의시설여부,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,비상구여부,비상계단여부,기타내역2,기존게임업외업종명,제작취급품목내용,시설면적,소방시설여부,지상층수,청소년실수,청소년실여부,노래방실수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,조명시설유무,조명시설조도,관리번호,개방자치단체코드,통로너비,제공게임물명,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,방음시설여부,음향시설여부,특수조명여부,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총게임기수,총층수,지하층수,비디오재생기명
,,유니넷 시흥점,2015-08-21,191970.182049624,438773.647952075,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:12,I,03,폐업,,,,,,299.47,,,,,,2015-08-21 17:37:05,,2010-05-28,,"서울특별시 금천구 시흥동 830-22 3,4층",,,CDFF2241022010000026,3170000,,,,"서울특별시 금천구 탑골로 5  (시흥동,3,4층)",,03,폐업,,,,,,,,74,,,
,,에이스PC,2010-09-28,190797.26875376,441087.105539584,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:12,I,03,폐업,,,,,,26.45,,,,,,2010-09-29 14:36:52,,2010-06-04,,서울특별시 금천구 독산동 151-11 1층,,,CDFF2241022010000027,3170000,,,,"서울특별시 금천구 가산로 58  (독산동,1층)",,03,폐업,,,,,,,,,,,
,,다락PC방,2016-07-27,190138.28833666,441908.300895713,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:12,I,03,폐업,,,,,,200.07,,,,,,2016-07-27 16:26:39,,2010-06-04,,서울특별시 금천구 가산동 139-12 2층,,,CDFF2241022010000028,3170000,,,,"서울특별시 금천구 디지털로 211 (가산동,2층)",,03,폐업,,,,,,,,,,,
,,한스타일,2012-05-16,190882.328666874,440895.715379593,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:12,I,03,폐업,,,,,,206.74,,,,,,2012-05-16 16:14:51,,2010-06-10,,서울특별시 금천구 독산동 288-6 2층,,,CDFF2241022010000029,3170000,,,,"서울특별시 금천구 시흥대로 409  (독산동,2층)",,03,폐업,,,,,,,,77,,,
,,삼우PC방,2011-01-07,190427.634288511,441632.141632349,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:12,I,03,폐업,,,,,,26.4,,,,,,2011-01-07 17:15:50,,2010-06-23,,서울특별시 금천구 가산동 151-49 1층,,,CDFF2241022010000030,3170000,,,,,,03,폐업,,,,,,,,15,,,
,,캡틴PC방,2012-05-10,191013.682027481,441003.614307903,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:12,I,03,폐업,,,,,,109.45,,,,,,2012-05-10 15:14:23,,2010-07-02,,서울특별시 금천구 독산동 200-10 지하1층 1호,,,CDFF2241022010000034,3170000,,,,"서울특별시 금천구 가산로 33  (독산동,지하1층 1호)",,03,폐업,,,,,,,,,,,
,,그린PC,2013-11-05,189691.799208641,442866.228075524,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:02:44,I,03,폐업,,,,,,33,,,,,,2013-11-05 15:42:42,,2011-11-09,,서울특별시 구로구 구로동 720-6 1층,,,CDFF2241022011000019,3160000,,,,서울특별시 구로구 구로동로15길 10 (구로동),,03,폐업,,,,,,,,8,,,
,근린생활시설,시즌아이(고척점),2017-06-20,187904.492555018,444588.964531734,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:02:49,I,03,폐업,,,,,,148.5,,5,,,,2017-06-20 16:17:17,,2011-12-08,,서울특별시 구로구 고척동 46-19 지층,,,CDFF2241022011000020,3160000,,,일반주거지역,서울특별시 구로구 경인로47다길 4 (고척동),08222,03,폐업,,,,,,,,50,6,1,
,근린생활시설,아이센스 PC방 개봉점,2014-01-28,187047.533347422,443287.06324675,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:02:54,I,03,폐업,,,,,,120.99,,,,,,2014-01-28 17:10:56,,2011-12-16,,서울특별시 구로구 개봉동 326-11 2층,,,CDFF2241022011000021,3160000,,,일반주거지역,"서울특별시 구로구 개봉로17길 26, 2층 (개봉동)",,03,폐업,,,,,,,,58,3,,
,근린생활시설,겜짱PC,2012-04-16,186794.257033411,444339.643605531,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:02:58,I,03,폐업,,,,,,28.43,,2,,,,2012-04-17 09:29:58,,2011-12-20,,서울특별시 구로구 고척동 274-13 1층,,,CDFF2241022011000022,3160000,,,일반주거지역,,,03,폐업,,,,,,,,5,3,1,
,,아이조아 PC,2017-12-05,186164.408628243,443467.717650895,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:03:02,I,03,폐업,,,,,,25,,,,,,2017-12-05 16:31:14,,2011-12-27,,서울특별시 구로구 오류동 137-46 1층,,,CDFF2241022011000023,3160000,,,,"서울특별시 구로구 서해안로30길 13-7, 1층 (오류동)",08341,03,폐업,,,,,,,,6,,,
,근린생활시설,Bon pc cafe,2014-12-30,187757.842177379,443911.506887736,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:03:08,I,03,폐업,,,,,,175.42,,4,,,,2014-12-30 11:13:55,,2012-01-16,,서울특별시 구로구 고척동 85-10 2층,,,CDFF2241022012000001,3160000,,,준공업지역,"서울특별시 구로구 중앙로1길 51, 2층 (고척동)",,03,폐업,,,,,,,,52,4,,
,,망고톡PC방,2016-03-31,186267.419589342,444319.777694383,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:03:13,I,03,폐업,,,,,,34.02,,1,,,,2016-03-31 14:18:40,,2012-06-01,,서울특별시 구로구 개봉동 66-32,,,CDFF2241022012000002,3160000,,전체이용가,일반주거지역,서울특별시 구로구 고척로 102 (개봉동),08266,03,폐업,,,,,,,,12,2,,
,,짱PC,2012-09-06,189756.759359133,442864.755754283,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:03:21,I,03,폐업,,,,,,140.43,,3,,,,2012-09-07 08:46:55,,2012-06-22,,서울특별시 구로구 구로동 737-8 3층,,,CDFF2241022012000003,3160000,,전체이용가,일반주거지역,"서울특별시 구로구 구로동로 104, 3층 (구로동)",,03,폐업,,,,,,,,12,3,0,
,근린생활시설,놀토PC,2013-01-11,190129.517275105,441989.328319836,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:03:27,I,03,폐업,,,,,,16,,3,,,,2013-01-11 12:27:00,,2012-06-29,,서울특별시 구로구 가리봉동 127-20,,,CDFF2241022012000004,3160000,,,자연녹지지역,서울특별시 구로구 남부순환로105라길 6 (가리봉동),,03,폐업,,,,,,,,7,4,1,
,근린생활시설,애플PC방,2012-11-20,189941.823057008,442660.297957308,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:03:47,I,03,폐업,,,,,,22.1,,2,,,,2012-11-20 16:57:03,,2012-07-23,,서울특별시 구로구 구로동 803-2,,,CDFF2241022012000007,3160000,,전체이용가,일반주거지역,서울특별시 구로구 도림로 15 (구로동),,03,폐업,,,,기타,,,,5,2,0,
,,미미PC방,2014-11-03,189698.626876621,442939.027026019,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:03:54,I,03,폐업,,,,,,56.61,,4,,,,2014-11-03 17:56:20,,2012-07-26,,서울특별시 구로구 구로동 722-4,,,CDFF2241022012000008,3160000,,전체이용가,,서울특별시 구로구 구로동로 111-1 (구로동),,03,폐업,,,,,,,,7,5,1,
,근린생활시설,KC게임랜드PC방,2013-02-22,187932.89401264,444516.503683237,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:04:06,I,03,폐업,,,,,,43,,4,,,,2013-02-22 09:43:48,,2012-08-03,,서울특별시 구로구 고척동 52-74,,,CDFF2241022012000009,3160000,,,일반주거지역,서울특별시 구로구 중앙로8길 30 (고척동),,03,폐업,,,,,,,,7,5,1,
,근린생활시설,비타민PC방,2015-09-18,,,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:04:17,I,03,폐업,,,,,,159.8,,4,,,,2015-09-22 08:41:10,,2012-08-31,,서울특별시 구로구 온수동 52,,,CDFF2241022012000010,3160000,,전체이용가,주거지역,서울특별시 구로구 경인로3길 77 (온수동),08263,03,폐업,,,,학교정화(상대),,,,50,5,1,
,,제노PC방,2020-07-30,187932.89401264,444516.503683237,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:04:57,I,03,폐업,,,,,,251.22,,4,,,,2020-07-30 16:05:27,,2012-10-09,,서울특별시 구로구 고척동 52-74,,30,CDFF2241022012000015,3160000,,,일반주거지역,서울특별시 구로구 중앙로8길 30 (고척동),08222,03,폐업,,,,,,,,109,5,1,
,근린생활시설,라이온PC방,2020-10-13,187873.022820998,444588.607997987,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:05:05,I,03,폐업,,,,,,131.27,,3,,,,2020-10-14 09:00:03,,2012-11-02,,서울특별시 구로구 고척동 51-18,,,CDFF2241022012000016,3160000,,전체이용가,준공업지역,"서울특별시 구로구 경인로47길 107, 204호 (고척동, 현대상가)",08223,03,폐업,,,,,,,,49,4,1,
,,알까기PC,2013-04-12,189976.391336867,442235.279198244,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:05:50,I,03,폐업,,,,,,114,,2,,,,2013-04-16 11:21:56,,2013-04-03,,서울특별시 구로구 가리봉동 124-2,,,CDFF2241022013000002,3160000,,,준주거지역,서울특별시 구로구 우마길 6 (가리봉동),,03,폐업,,,,,,,,42,3,1,
,근린생활시설,놀이터PC,2014-03-26,190186.477290882,442016.106185363,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:06:12,I,03,폐업,,,,,,132.68,,4,,,,2014-03-26 16:12:27,,2013-04-24,,서울특별시 구로구 가리봉동 127-5,,,CDFF2241022013000005,3160000,,,,서울특별시 구로구 디지털로19길 13 (가리봉동),,03,폐업,,,,,,,,38,5,1,
,,팡팡PC방,2017-12-22,186767.240649506,444333.537877107,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:06:18,I,03,폐업,,,,,,35.3,,2,,,,2017-12-22 17:39:16,,2013-05-02,,서울특별시 구로구 고척동 273-4,,,CDFF2241022013000006,3160000,,전체이용가,일반주거지역,서울특별시 구로구 경인로35길 113-19 (고척동),08238,03,폐업,,,,,,,,6,3,1,
,,체크PC cafe,2013-05-28,187890.443704693,444525.530306445,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:06:24,I,03,폐업,,,,,,259.42,,,,,,2013-05-28 17:49:05,,2013-05-14,,서울특별시 구로구 고척동 50-50,,,CDFF2241022013000007,3160000,,,준공업지역,서울특별시 구로구 경인로47길 95-1 (고척동),,03,폐업,,,,,,,,87,7,,
,,럭셔리PC클럽,2013-11-21,190315.02257916,442017.38139566,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:06:33,I,03,폐업,,,,,,34.04,,2,,,,2013-11-21 13:33:09,,2013-05-24,,서울특별시 구로구 가리봉동 135-1,,,CDFF2241022013000009,3160000,,,일반주거지역,서울특별시 구로구 디지털로 228 (가리봉동),,03,폐업,,,,,,,,7,3,1,
,,오아시스PC,2010-11-10,191389.921682753,441196.560539251,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:12,I,03,폐업,,,,,,32,,,,,,2010-11-10 14:53:16,,2010-07-06,,서울특별시 금천구 독산동 991-11 1층,,,CDFF2241022010000035,3170000,,,,"서울특별시 금천구 독산로 294  (독산동,1층)",,03,폐업,,,,,,,,,,,
,,메리트PC방,2010-08-24,191334.316393386,438828.260662611,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:12,I,03,폐업,,,,,,143.8,,,,,,2010-08-24 15:06:59,,2010-07-06,,서울특별시 금천구 시흥동 891-5 지하1층,,,CDFF2241022010000036,3170000,,,,"서울특별시 금천구 시흥대로50길 11  (시흥동,지하1층)",,03,폐업,,,,,,,,,,,
,,엔터파크PC방,2012-12-14,191347.028714617,440311.702857852,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:12,I,03,폐업,,,,,,101.49,,,,,,2012-12-14 15:34:18,,2010-07-08,,서울특별시 금천구 독산동 1041-38 2층,,,CDFF2241022010000037,3170000,,,,"서울특별시 금천구 독산로64길 5  (독산동,2층)",,03,폐업,,,,,,,,49,,,
,,태양PC,2010-10-27,191215.320948509,440749.431113109,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:12,I,03,폐업,,,,,,141.78,,,,,,2010-12-08 11:14:44,,2010-07-08,,서울특별시 금천구 독산동 1018-26 지하1층,,,CDFF2241022010000038,3170000,,,,"서울특별시 금천구 독산로75길 15  (독산동,지하1층)",,03,폐업,,,,,,,,,,,
,,조이,2010-10-06,191438.441274327,441778.667955368,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:13,I,03,폐업,,,,,,142.81,,,,,,2010-10-06 16:18:26,,2010-07-09,,서울특별시 금천구 독산동 960-9 지하1층,,,CDFF2241022010000040,3170000,,,,"서울특별시 금천구 독산로 352  (독산동,지하1층)",,03,폐업,,,,,,,,,,,
,,조이피시방,2010-11-22,190218.498351691,441781.634613774,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:13,I,03,폐업,,,,,,86.95,,,,,,2010-11-22 16:00:08,,2010-08-23,,서울특별시 금천구 가산동 140-14 2층,,,CDFF2241022010000044,3170000,,,,"서울특별시 금천구 가산로 147-18  (가산동,2층)",,03,폐업,,,,,,,,40,,,
,,짱,2010-11-19,190814.302451338,441076.044068699,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:13,I,03,폐업,,,,,,117.45,,,,,,2010-11-23 08:25:11,,2010-09-07,,서울특별시 금천구 독산동 151-12 2층,,,CDFF2241022010000047,3170000,,,,"서울특별시 금천구 가산로 54  (독산동,2층)",,03,폐업,,,,,,,,30,,,
,근린생활시설,월드PC방,2011-04-14,191506.396738317,439695.13605954,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:13,I,03,폐업,,,,,,98.58,,,,,,2011-04-14 09:09:37,,2010-10-19,,서울특별시 금천구 시흥동 856-25 지하1층,,,CDFF2241022010000050,3170000,,전체이용가,,"서울특별시 금천구 독산로 135  (시흥동,지하1층)",,03,폐업,,,,,,,,21,,,
,,우리PC방,2010-12-31,191006.609195934,440893.37703222,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:13,I,03,폐업,,,,,PC방,112.11,,,,,,2010-12-31 09:14:16,,2010-11-01,,서울특별시 금천구 독산동 284-12 지하1층,,,CDFF2241022010000051,3170000,,전체이용가,,"서울특별시 금천구 시흥대로128길 16  (독산동,지하1층)",,03,폐업,,,,,,,,40,,,
,,WOW PC,2012-05-03,191018.863983007,441085.457085282,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:13,I,03,폐업,,,,,,24.86,,4,,,,2012-05-03 16:13:59,,2010-11-18,,서울특별시 금천구 독산동 161-28 1층,,,CDFF2241022010000052,3170000,,,일반주거지역,"서울특별시 금천구 시흥대로134길 1  (독산동,1층)",,03,폐업,,,,,,,,6,5,1,
,,아이조아PC,2011-10-31,191628.795381195,438829.197580857,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:13,I,03,폐업,,,,,인터넷컴퓨터게임,15.87,,1,,,,2011-10-31 14:58:53,,2010-12-07,,서울특별시 금천구 시흥동 908-15 1층,,,CDFF2241022010000053,3170000,,전체이용가,일반주거지역,"서울특별시 금천구 독산로 48  (시흥동,1층)",,03,폐업,,,,,,,,5,1,1,
,근린생활시설,현대PC,2011-03-14,191404.289052507,441836.806557278,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:14,I,03,폐업,,,,,,65.79,,3,,,,2011-03-14 08:37:05,,2011-01-13,,서울특별시 금천구 독산동 959-17 2층,,,CDFF2241022011000002,3170000,,,준주거지역,"서울특별시 금천구 독산로 357  (독산동,2층)",,03,폐업,,,,,,,,20,4,1,
,,영석PC방,2011-07-01,190471.526132162,441661.118614338,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:14,I,03,폐업,,,,,,40.32,,1,,,,2011-07-01 15:56:25,,2011-01-26,,서울특별시 금천구 가산동 151-25 1층,,,CDFF2241022011000003,3170000,,전체이용가,일반주거지역,"서울특별시 금천구 남부순환로112길 55  (가산동,1층)",,03,폐업,,,,,,,,11,1,,
,근린생활시설,오리PC방,2011-04-29,,,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:14,I,03,폐업,,,,,인터넷컴퓨터게임제공업,105.79,,2,,,,2011-04-29 13:55:16,,2011-03-30,,서울특별시 금천구 시흥동 896 2층,,,CDFF2241022011000004,3170000,,청소년이용불가,일반주거지역,"서울특별시 금천구 독산로 53  (시흥동,2층)",,03,폐업,,,,학교정화(절대),,,,30,3,1,
,근린생활시설,오아시스PC방,2011-05-12,191389.921682753,441196.560539251,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:14,I,03,폐업,,,,,인터넷컴퓨터게임,32,,3,,,,2011-07-13 17:07:20,,2011-04-04,,서울특별시 금천구 독산동 991-11 1층,,,CDFF2241022011000007,3170000,,전체이용가,일반주거지역,"서울특별시 금천구 독산로 294  (독산동,1층)",,03,폐업,,,,,,,,8,4,1,
,근린생활시설,매직아이PC방,2011-10-20,191499.451346538,439740.188288717,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:14,I,03,폐업,,,,,인터넷컴퓨터게임제공업,100.89,,2,,,,2011-10-20 14:56:50,,2011-04-07,,서울특별시 금천구 시흥동 856-21 2층,,,CDFF2241022011000008,3170000,,전체이용가,일반주거지역,"서울특별시 금천구 독산로 139-1  (시흥동,2층)",,03,폐업,,,,,,,,25,3,1,
,근린생활시설,시즌아이피시방(시흥점),2013-03-08,192036.660784786,438794.625370761,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:14,I,03,폐업,,,,,인터넷컴퓨터게임,185.66,,5,,,,2013-03-08 10:13:45,,2011-06-01,,서울특별시 금천구 시흥동 249-3 3층,,,CDFF2241022011000012,3170000,,전체이용가,일반주거지역,"서울특별시 금천구 탑골로2길 8  (시흥동,3층)",,03,폐업,,,,,,,,54,5,,
,근린생활시설,PC나라,2011-10-07,190884.217439451,439217.962520273,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:14,I,03,폐업,,,,,,29.75,,5,,,,2011-10-07 20:37:04,,2011-06-22,,서울특별시 금천구 시흥동 114-2 1층,,,CDFF2241022011000013,3170000,,,준주거지역,"서울특별시 금천구 시흥대로63길 33  (시흥동,1층)",,03,폐업,,,,,,,,9,6,1,
,,카카오PC방,2014-12-02,191185.783159464,441144.990264177,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:15,I,03,폐업,,,,,,199.2,,4,,,,2014-12-03 08:57:46,,2011-07-08,,서울특별시 금천구 독산동 165-3 지하1층,,,CDFF2241022011000015,3170000,,,일반주거지역,"서울특별시 금천구 독산로85길 35, 지하1층 (독산동)",,03,폐업,,,,,,,,92,5,1,
,근린생활시설,구룡PC,2017-01-31,189921.701738102,442286.627799245,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:06:38,I,03,폐업,,,,,,66,,3,,,,2017-01-31 15:03:41,,2013-07-12,,서울특별시 구로구 가리봉동 121-38,,,CDFF2241022013000010,3160000,,전체이용가,,서울특별시 구로구 구로동로 9 (가리봉동),08322,03,폐업,,,,기타,,,,40,4,1,
,근린생활시설,오류동PC방,2014-04-07,186062.151022445,443679.258985021,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:06:42,I,03,폐업,,,,,,124.3,,3,,,,2014-04-07 10:07:48,,2013-07-19,,서울특별시 구로구 오류동 48-2,,,CDFF2241022013000011,3160000,,,일반상업지역,"서울특별시 구로구 경인로20나길 10, 2층 (오류동)",,03,폐업,,,,,,,,30,3,1,
,,PC방(주)모에모에,2015-03-19,190015.635821482,442222.538553616,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:06:47,I,03,폐업,,,,,,144.93,,,,,,2015-03-19 16:28:01,,2013-09-23,,서울특별시 구로구 가리봉동 123-2 지층,,,CDFF2241022013000012,3160000,,,,"서울특별시 구로구 우마길 7, 지층 (가리봉동)",,03,폐업,,,,,,,,50,4,1,
,,제왕의사치PC,2021-10-20,189957.981003287,442318.481283249,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:06:55,I,03,폐업,,,,,,131.97,,,,,,2021-10-20 15:46:15,,2013-11-01,,서울특별시 구로구 가리봉동 122-15 2층호,,,CDFF2241022013000014,3160000,,,,"서울특별시 구로구 구로동로 14, 2층호 (가리봉동)",08384,03,폐업,,,,,,,,49,,,
,,달인PC,2015-05-27,187887.654938514,444627.7369979,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:07:00,I,03,폐업,,,,,,97.02,,,,,,2015-05-27 14:40:14,,2013-11-01,,서울특별시 구로구 고척동 46-67 2층호,,,CDFF2241022013000015,3160000,,,,"서울특별시 구로구 경인로47길 116, 2층 (고척동)",,03,폐업,,,,,,,,,,,
,근린생활시설,아이센스PC,2016-08-16,187020.600617529,442702.142342165,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:07:05,I,03,폐업,,,,,,173.22,,2,,,,2016-08-16 17:17:42,,2013-11-25,,서울특별시 구로구 개봉동 357-22 2층,,,CDFF2241022013000016,3160000,,,일반주거지역,"서울특별시 구로구 개봉로3길 40, 2층 (개봉동)",08351,03,폐업,,,,기타,,,,60,3,1,
,근린생활시설,럭셔리PC,2014-08-01,190315.02257916,442017.38139566,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:07:12,I,03,폐업,,,,,,34.01,,2,,,,2014-08-01 17:33:53,,2013-11-28,,서울특별시 구로구 가리봉동 135-1,,,CDFF2241022013000017,3160000,,,주거지역,서울특별시 구로구 디지털로 228 (가리봉동),,03,폐업,,,,기타,,,,8,2,1,
,판매시설,SKY PC방,2014-07-02,189689.134875448,442962.309901807,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:07:19,I,03,폐업,,,,,,191.89,,3,,,,2014-07-02 10:02:58,,2013-12-13,,서울특별시 구로구 구로동 722-1 1층,,,CDFF2241022013000018,3160000,,전체이용가,,"서울특별시 구로구 구로동로 115, 1층 (구로동)",,03,폐업,,,,,,,,40,4,1,
,,제너시스VVIP PC,2017-04-10,185162.736541527,443561.467680947,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:07:27,I,03,폐업,,,,,,99.17,,,,,,2017-04-10 17:09:45,,2013-12-27,,서울특별시 구로구 궁동 208-16 2층,,,CDFF2241022013000019,3160000,,,,"서울특별시 구로구 부일로15길 29, 2층 (궁동)",08256,03,폐업,,,,,,,,40,,,
,근린생활시설,스타PC,2018-10-30,187467.905334929,443669.631331697,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:07:36,I,03,폐업,,,,,,181.44,,3,,,,2018-10-30 16:44:32,,2014-01-21,,서울특별시 구로구 개봉동 181-5 2층,,,CDFF2241022014000001,3160000,,,일반주거지역,"서울특별시 구로구 경인로40길 41, 2층 (개봉동)",08276,03,폐업,,,,,,,,81,4,1,
,,보물섬PC,2015-08-20,186263.264752729,443475.022171743,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:07:44,I,03,폐업,,,,,,33.1,,,,,,2015-08-21 09:04:09,,2014-01-29,,서울특별시 구로구 오류동 142-26 1층,,,CDFF2241022014000002,3160000,,,,서울특별시 구로구 오류로8길 99 (오류동),08340,03,폐업,,,,,,,,7,,,
,근린생활시설,신가원PC회관,2024-07-22,190415.939868395,443127.550254664,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:07:49,I,03,폐업,,,,,,198.66,,3,,,,2024-07-22 10:49:25,,2014-03-21,,서울특별시 구로구 구로동 145-15 3층,,,CDFF2241022014000003,3160000,,,,"서울특별시 구로구 도림로 83, 3층 (구로동)",08312,03,폐업,,,,,,,,70,4,1,
,근린생활시설,장동민의 옹 PC (오류점),2019-05-01,186017.971604028,443263.566210831,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:07:56,I,03,폐업,,,,,,170.9,,2,,,,2019-05-02 09:18:50,,2014-04-24,,서울특별시 구로구 오류동 155-7 2층,,,CDFF2241022014000004,3160000,,전체이용가,일반주거지역,서울특별시 구로구 오류로8길 34 (오류동),08344,03,폐업,,,,,,,,71,,,
,근린생활시설,태양성피시방 3호점,2019-06-04,190032.641568003,442191.274709956,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:08:02,I,03,폐업,,,,,,92.03,,3,,,,2019-06-10 11:15:40,,2014-06-13,,서울특별시 구로구 가리봉동 123-35 2층호,,,CDFF2241022014000005,3160000,,전체이용가,준주거지역,"서울특별시 구로구 우마길 11-1, 2층 (가리봉동)",08383,03,폐업,,,,기타,,,,35,4,1,
,,솔로몬PC,2015-06-02,190172.149885531,442214.284101754,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:08:28,I,03,폐업,,,,,,76.77,,,,,,2015-06-12 15:03:40,,2014-08-13,,서울특별시 구로구 가리봉동 132-97,,,CDFF2241022014000009,3160000,,,,서울특별시 구로구 디지털로19길 48-3 (가리봉동),,03,폐업,,,,,,,,30,,,
,숙박시설,시즌아이PC방 개봉역점,2017-08-30,187468.900421511,443794.942617374,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:08:35,I,03,폐업,,,,,,196.8,,4,,,,2017-08-30 16:51:26,,2014-08-28,,서울특별시 구로구 개봉동 178-13 2층,,,CDFF2241022014000010,3160000,,,준공업지역,"서울특별시 구로구 경인로40길 12, 2층 (개봉동)",08277,03,폐업,,,,기타,,,,,5,1,
,,유니넷PC방 오류동점,2017-12-07,,,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:08:48,I,03,폐업,,,,,,109.84,,,,,,2017-12-07 10:31:52,,2014-09-25,,서울특별시 구로구 오류동 156 3층,,,CDFF2241022014000012,3160000,,전체이용가,,"서울특별시 구로구 오류로8길 16, 3층 (오류동)",08343,03,폐업,,,,,,,,50,,,
,,씨야피씨,2017-11-29,191187.50683561,442350.225867324,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:09:02,I,03,폐업,,,,,,201.6,,,,,,2017-11-29 09:45:48,,2014-10-16,,서울특별시 구로구 구로동 1125-6 지층,,,CDFF2241022014000014,3160000,,전체이용가,,"서울특별시 구로구 디지털로32길 97-12, 지층 (구로동)",08391,03,폐업,,,,,,,,30,,,
,,해피로PC 온수점,2016-07-25,184283.480004239,443305.699340758,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:09:09,I,03,폐업,,,,,,134.87,,,,,,2016-07-25 14:33:47,,2014-10-16,,서울특별시 구로구 온수동 55-4 301호,,,CDFF2241022014000015,3160000,,,,"서울특별시 구로구 경인로3길 86, 301호 (온수동)",08263,03,폐업,,,,,,,,51,,,
,근린생활시설,강아지PC방,2018-12-07,191182.685165073,439172.074094237,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:15,I,03,폐업,,,,,인터넷게임,141.65,,3,,,,2018-12-07 16:42:13,,2011-12-05,,서울특별시 금천구 시흥동 883-1 3층,,,CDFF2241022011000018,3170000,,전체이용가,일반상업지역,"서울특별시 금천구 금하로 630, 3층 (시흥동)",08628,03,폐업,,,,,,,02-894-5524,54,4,1,
