건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,회수건조기수,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층,세탁기수
1,임대,1,삼전세탁소,일반세탁업,,,,,208120.888038,444909.401003611,2026-05-06 22:35:10,I,01,영업,,2014-12-14 11:52:39,2008-05-15,26.00,138-839,서울특별시 송파구 삼전동 91-5 (102),N,,3230000-205-2008-00013,3230000,"서울특별시 송파구 백제고분로25길 30 (삼전동,(102))",05600,,01,영업/정상,일반세탁업,02-416-1629,1,,1,,1
0,임대,0,성진크리닝,일반세탁업,,,,,210169.670770566,447725.18620098,2026-05-06 22:35:11,I,01,영업,,2008-07-14 10:09:42,2008-07-14,46.00,138-874,서울특별시 송파구 풍납동 250-9 지상1층,N,,3230000-205-2008-00018,3230000,"서울특별시 송파구 풍성로20길 34 (풍납동,지상1층)",05533,,01,영업/정상,일반세탁업,02-477-5477,1,,1,,2
0,,0,한양 명품 세탁소,일반세탁업,,,,,210612.850862974,445576.723548467,2026-05-06 22:35:10,I,01,영업,0,2015-01-26 16:38:09,2015-01-26,30.00,138-833,서울특별시 송파구 방이동 167-7 지상1층,N,0,3230000-205-2015-00002,3230000,"서울특별시 송파구 가락로42길 9, 지상1층 (방이동)",05636,1,01,영업/정상,일반세탁업,02-416-0036,1,,1,,2
0,,0,동양 세탁소,일반세탁업,,,,,211476.863672721,442721.232457485,2026-05-06 22:35:20,I,01,영업,0,2015-08-27 14:55:51,2015-08-27,20.00,138-200,서울특별시 송파구 문정동 108 지상1층,N,0,3230000-205-2015-00009,3230000,"서울특별시 송파구 새말로17길 16, 지상1층 (문정동)",05800,1,01,영업/정상,일반세탁업,02-404-5838,,,,,1
0,,0,크린토피아 삼전 배명점,빨래방업,,,,,208327.173629047,444185.235125681,2026-05-06 22:35:20,I,01,영업,0,2021-06-15 16:54:57,2015-10-14,41.60,138-841,서울특별시 송파구 삼전동 174-5 용선하우스,N,0,3230000-205-2015-00011,3230000,"서울특별시 송파구 백제고분로32길 29, 1층 101호 (삼전동, 용선하우스)",05587,0,01,영업/정상,빨래방업,02-425-1966,1,,1,,3
0,,0,오륜 세탁소,일반세탁업,,,,,210208.243205071,445778.785697749,2026-05-06 22:35:20,I,01,영업,0,2016-06-14 11:43:30,2016-06-14,33.00,138-830,서울특별시 송파구 방이동 178-4,N,0,3230000-205-2016-00004,3230000,"서울특별시 송파구 백제고분로50길 11, 지상1층 (방이동)",05627,0,01,영업/정상,일반세탁업,02-417-4910,1,,1,,1
0,,0,혁진크린,일반세탁업,,,,,211826.68000214,444929.825011576,2026-05-06 22:35:20,I,01,영업,0,2021-06-17 16:05:54,2017-01-04,124.00,138-858,서울특별시 송파구 오금동 87-10,N,0,3230000-205-2017-00002,3230000,"서울특별시 송파구 중대로38길 18, 1층 (오금동)",05724,2,01,영업/정상,일반세탁업,,1,,1,,1
0,,0,시그니엘 서울호텔 라운드리,일반세탁업,,,,,209074.900840074,445657.80932984,2026-05-06 22:35:20,I,01,영업,0,2025-02-17 14:57:33,2017-03-28,235.32,138-934,서울특별시 송파구 신천동 29,N,0,3230000-205-2017-00003,3230000,"서울특별시 송파구 올림픽로 300, 지하2층 (신천동, 롯데월드타워 시그니엘서울호텔)",05551,2,01,영업/정상,일반세탁업,,,2,,2,3
0,,0,운동화 빠는날,운동화전문세탁업,,,,,211869.963565083,443560.228034801,2026-05-06 22:35:21,I,01,영업,0,2023-07-11 11:33:57,2017-07-03,29.00,138-812,서울특별시 송파구 가락동 186-6,N,0,3230000-205-2017-00005,3230000,"서울특별시 송파구 문정로13길 11-8, 1층 (가락동)",05782,1,01,영업/정상,운동화전문세탁업,,1,,1,,2
0,,0,극동 컴퓨터크리닝,일반세탁업,,,,,210061.73145072,447507.493855788,2026-05-06 22:35:21,I,01,영업,0,2017-07-19 11:39:19,2017-07-19,23.00,138-874,서울특별시 송파구 풍납동 265-7,N,0,3230000-205-2017-00007,3230000,"서울특별시 송파구 토성로 40, 1층 (풍납동)",05536,1,01,영업/정상,일반세탁업,,1,,1,,1
0,,0,킴스명품세탁소,일반세탁업,,,,,212711.714410254,443202.356789327,2026-05-06 22:35:22,I,01,영업,0,2018-05-02 09:53:44,2018-05-02,18.00,138-110,서울특별시 송파구 거여동 290 거여1단지아파트,N,0,3230000-205-2018-00003,3230000,"서울특별시 송파구 양산로8길 4, 거여1단지아파트 상가 205호 (거여동)",05779,1,01,영업/정상,일반세탁업,,2,,2,,1
0,,0,운동화빨래방,운동화전문세탁업,,,,,208920.64415948,444699.745659167,2026-05-06 22:35:21,I,01,영업,0,2018-11-26 10:35:55,2018-11-26,60.00,138-842,서울특별시 송파구 석촌동 58-24 미주빌딩,N,0,3230000-205-2018-00008,3230000,"서울특별시 송파구 백제고분로36가길 15, 미주빌딩 지하1층 (석촌동)",05614,1,01,영업/정상,운동화전문세탁업,,,1,,,1
0,,0,삼익 명품세탁,일반세탁업,,,,,210657.024580332,444667.864970738,2026-05-06 22:35:22,I,01,영업,0,2020-04-29 13:09:00,2019-03-29,29.21,138-853,서울특별시 송파구 송파동 166 가락삼익맨숀,N,0,3230000-205-2019-00005,3230000,"서울특별시 송파구 오금로32길 5, 14호 (송파동, 가락삼익맨숀)",05673,1,01,영업/정상,일반세탁업,,,,,,1
0,임대,0,그린어스코리아(유),일반세탁업,,,,,210654.50616628,442070.575741668,2026-05-06 22:35:22,I,01,영업,0,2019-04-05 09:27:14,2019-04-05,80.90,138-888,서울특별시 송파구 문정동 620 송파 푸르지오시티,N,0,3230000-205-2019-00006,3230000,"서울특별시 송파구 새말로 62, 송파 푸르지오시티 지하1층 B101호 (문정동)",05841,2,01,영업/정상,일반세탁업,02-576-0844,,1,,1,1
0,,0,헤리츠 명품크리닝,일반세탁업,,,,,209934.09577329,446031.802965689,2026-05-06 22:35:21,I,01,영업,0,2024-07-08 15:35:04,2019-07-15,35.88,138-828,서울특별시 송파구 방이동 47 새천년잠실헤리츠오피스텔,N,0,3230000-205-2019-00008,3230000,"서울특별시 송파구 위례성대로2길 8, 116호 (방이동)",05544,1,01,영업/정상,일반세탁업,,,,,,2
0,,0,백양세탁,일반세탁업,,,,,210403.825298326,443562.753075246,2026-05-06 22:35:21,I,01,영업,0,2019-10-31 17:14:17,2019-10-31,23.00,138-805,서울특별시 송파구 가락동 98-2 훼밀리오피스텔,N,0,3230000-205-2019-00009,3230000,"서울특별시 송파구 송파대로30길 8, 훼밀리오피스텔 지하1층 B116호 (가락동)",05719,1,01,영업/정상,일반세탁업,,,,,,1
0,임대,0,그린어스,일반세탁업,,,,,209412.197809542,443928.783342251,2026-05-06 22:35:21,I,01,영업,0,2020-12-29 11:47:52,2019-12-20,51.43,138-883,서울특별시 송파구 가락동 479 헬리오시티,N,0,3230000-205-2019-00010,3230000,"서울특별시 송파구 송파대로 345, 5블럭동 지하1층 6호 (가락동, 헬리오시티)",05698,1,01,영업/정상,일반세탁업,,,1,,1,1
0,임대,0,명성세탁소,일반세탁업,,,,,210944.715024077,443566.850011402,2026-05-06 22:35:21,I,01,영업,0,2020-02-26 15:09:26,2020-02-26,59.40,138-807,서울특별시 송파구 가락동 123-19,N,0,3230000-205-2020-00002,3230000,"서울특별시 송파구 동남로13길 48-7, 1층 (가락동)",05828,1,01,영업/정상,일반세탁업,,,,,,1
0,임대,0,롯데월드 세탁소,일반세탁업,,,,,211739.189009889,444488.29921429,2026-05-06 22:35:19,I,01,영업,0,2025-03-17 11:39:30,2020-04-28,33.00,138-857,서울특별시 송파구 오금동 53-15,N,0,3230000-205-2020-00004,3230000,"서울특별시 송파구 동남로23길 33, 1층 (오금동)",05727,1,01,영업/정상,일반세탁업,,1,,1,,3
0,,0,르엘 명품세탁,일반세탁업,,,,,209393.076054654,446147.977949052,2026-05-06 22:35:19,I,01,영업,0,2026-01-29 13:57:31,2026-01-29,44.10,138-240,서울특별시 송파구 신천동 17-6,N,0,3230000-205-2026-00001,3230000,"서울특별시 송파구 올림픽로 329, 르엘 근린생활시설 B107호 (신천동)",05509,1,01,영업/정상,일반세탁업,,,1,,,1
0,임대,0,운동화 빨래방,운동화전문세탁업,2026-01-02,,,,168454.658046789,435811.44754117,2026-05-06 22:44:21,I,02,폐업,,2026-01-02 09:46:18,2004-06-16,13.20,406-838,인천광역시 연수구 옥련동 194-4 IF상가 1층 117호,N,,3520000-205-2004-00017,3520000,"인천광역시 연수구 독배로 35 (옥련동,IF상가 1층 117호)",21958,0,03,폐업,운동화전문세탁업,032-833-0403,1,0,1,0,0
0,,0,지금은 세탁중,일반세탁업,,,,,168337.361201059,433502.28404514,2026-05-06 22:44:32,I,01,영업,0,2017-11-10 09:41:13,2017-10-31,34.00,406-081,인천광역시 연수구 송도동 16-4 더샵 엑스포 1020동 113호,N,0,3520000-205-2017-00006,3520000,"인천광역시 연수구 컨벤시아대로42번길 95, 1020동 113호 (송도동, 더샵 엑스포)",22001,2,01,영업/정상,일반세탁업,032-833-8321,0,0,0,0,2
0,,0,호반명품세탁,일반세탁업,,,,,169488.298300242,430437.57407765,2026-05-06 22:44:32,I,01,영업,0,2018-02-19 09:46:24,2018-02-07,35.70,406-081,인천광역시 연수구 송도동 191-2 호반베르디움 2동 202호,N,0,3520000-205-2018-00001,3520000,"인천광역시 연수구 송도문화로28번길 27, 2동 202호 (송도동, 호반베르디움)",21986,1,01,영업/정상,일반세탁업,032-815-1666,0,0,0,0,2
0,,0,지금은 세탁중,일반세탁업,,,,,168443.962663282,431136.229353702,2026-05-06 22:44:32,I,01,영업,0,2018-02-19 09:47:51,2018-02-08,44.10,406-081,인천광역시 연수구 송도동 9-5 송도 웰카운티 4단지 420동 106호,N,0,3520000-205-2018-00002,3520000,"인천광역시 연수구 해송로30번길 20, 420동 1층 106호 (송도동, 송도 웰카운티 4단지)",22000,1,01,영업/정상,일반세탁업,032-851-8324,0,0,0,0,2
0,,0,하늘세탁,일반세탁업,,,,,167026.143765355,433287.005927092,2026-05-06 22:44:32,I,01,영업,0,2024-09-09 13:41:50,2018-07-18,43.14,406-081,인천광역시 연수구 송도동 30-2 힐스테이트 송도 더스카이 302동 105호,N,0,3520000-205-2018-00004,3520000,"인천광역시 연수구 인천타워대로 365, 302동 105호 (송도동, 힐스테이트 송도 더스카이)",22007,2,01,영업/정상,일반세탁업,,0,0,0,0,1
0,,0,하이크리닝,일반세탁업,,,,,168434.267272069,435813.594650082,2026-05-06 22:44:32,I,01,영업,0,2018-09-06 20:46:09,2018-08-29,52.80,406-838,인천광역시 연수구 옥련동 194-101 한빌딩 1층일부호,N,0,3520000-205-2018-00005,3520000,"인천광역시 연수구 능허대로103번길 44, 한빌딩 1층일부호 (옥련동)",21958,1,01,영업/정상,일반세탁업,032-832-0489,0,0,0,0,3
0,,0,센시티세탁소,일반세탁업,,,,,169035.649519197,430257.877191301,2026-05-06 22:44:32,I,01,영업,0,2018-11-02 17:49:01,2018-10-17,62.70,406-081,"인천광역시 연수구 송도동 190-4 송도 더샵 센트럴시티 231동 116,117호",N,0,3520000-205-2018-00007,3520000,"인천광역시 연수구 송도국제대로 261, 231동 116,117호 (송도동, 송도 더샵 센트럴시티)",21986,2,01,영업/정상,일반세탁업,,0,0,0,0,3
0,,0,더 좋은 세탁,일반세탁업,,,,,170095.830044219,431600.260244087,2026-05-06 22:44:32,I,01,영업,0,2025-07-17 13:47:58,2018-11-27,35.54,406-081,인천광역시 연수구 송도동 155-1 송도아메리칸타운더샵 204-C동 C154호,N,0,3520000-205-2018-00008,3520000,"인천광역시 연수구 송도과학로27번길 27, 204-C동 지상1층 C154호 (송도동, 송도아메리칸타운더샵)",21982,1,01,영업/정상,일반세탁업,032-811-7543,0,0,0,0,2
0,,0,세탁나라,일반세탁업,,,,,,,2026-05-06 22:44:32,I,01,영업,0,2022-07-18 14:56:39,2019-08-27,49.58,406-140,인천광역시 연수구 동춘동 0 송도 파크레인 동일하이빌 상가동 103호,N,0,3520000-205-2019-00002,3520000,"인천광역시 연수구 능허대로 343, 상가동 103호 (동춘동, 송도 파크레인 동일하이빌)",21980,0,01,영업/정상,일반세탁업,032-832-1227,,,,,0
0,,0,동남스포피아 세탁,일반세탁업,,,,,171154.750362469,435799.523267756,2026-05-06 22:44:32,I,01,영업,0,2020-09-14 17:36:58,2020-06-18,42.30,406-813,인천광역시 연수구 연수동 536 동남아파트 상가동동 105호,N,0,3520000-205-2020-00001,3520000,"인천광역시 연수구 새말로 27, 동남아파트 상가동 105호 (연수동)",21920,0,01,영업/정상,일반세탁업,032-812-0191,,,,,3
0,,0,마리나 명품 세탁,일반세탁업,,,,,165548.582600568,434562.750206673,2026-05-06 22:44:32,I,01,영업,0,2020-08-31 15:58:31,2020-08-31,31.20,406-081,인천광역시 연수구 송도동 308-1 더샵 송도 마리나베이 1동 201호,N,0,3520000-205-2020-00002,3520000,"인천광역시 연수구 랜드마크로 160, 1동 201호 (송도동, 더샵 송도 마리나베이)",22017,1,01,영업/정상,일반세탁업,,,,,,1
0,,0,더 세탁,일반세탁업,,,,,167630.519265688,431626.380690232,2026-05-06 22:44:32,I,01,영업,0,2024-09-11 11:31:08,2020-09-11,43.45,406-081,인천광역시 연수구 송도동 102 송도 더샵 퍼스트파크 F15BL,N,0,3520000-205-2020-00003,3520000,"인천광역시 연수구 컨벤시아대로252번길 30, 105호 (송도동, 송도 더샵 퍼스트파크 F15BL)",22009,0,01,영업/정상,일반세탁업,,,,,,1
0,,0,랜드명품세탁,일반세탁업,,,,,166239.007830646,434891.007675792,2026-05-06 22:44:32,I,01,영업,0,2024-03-13 15:23:08,2020-09-16,36.19,406-081,인천광역시 연수구 송도동 311 랜드마크시티센트럴더샵 301동 1층 2호,N,0,3520000-205-2020-00004,3520000,"인천광역시 연수구 랜드마크로 68, 301동 1층 2호 (송도동, 랜드마크시티센트럴더샵)",22018,0,01,영업/정상,일반세탁업,032-831-0022,,,,,1
0,,0,푸르지오세탁,일반세탁업,,,,,169268.772668463,430570.255303601,2026-05-06 22:44:32,I,01,영업,0,2022-09-19 11:32:06,2021-12-29,32.00,406-081,인천광역시 연수구 송도동 190-2 송도글로벌캠퍼스푸르지오 202동 2-118호,N,0,3520000-205-2021-00003,3520000,"인천광역시 연수구 송도문화로28번길 28, 202동 1층 2-118호 (송도동, 송도글로벌캠퍼스푸르지오)",21986,2,01,영업/정상,일반세탁업,032-851-8899,,,,,1
0,임대,0,런더리샵(LAUNDRY SHOP),일반세탁업,,,,,167035.412530301,431531.314309509,2026-05-06 22:44:32,I,01,영업,0,2023-04-10 13:36:22,2023-04-10,39.37,406-081,인천광역시 연수구 송도동 109 더샵 송도프라임뷰 20BL 근린생활시설동 106호,N,0,3520000-205-2023-00001,3520000,"인천광역시 연수구 인천타워대로231번길 97, 근린생활시설동 1층 106호 (송도동, 더샵 송도프라임뷰 20BL)",22009,0,01,영업/정상,일반세탁업,,,,,,4
0,임대,0,송도 명품세탁,일반세탁업,,,,,166738.734521458,434906.225945604,2026-05-06 22:44:32,I,01,영업,0,2023-07-05 17:05:52,2023-07-05,45.60,406-081,인천광역시 연수구 송도동 312-1 호반써밋 송도 111동 148호,N,0,3520000-205-2023-00002,3520000,"인천광역시 연수구 랜드마크로 20, 111동 148호 (송도동, 호반써밋 송도)",22019,1,01,영업/정상,일반세탁업,,,,,,1
0,,0,스퀘어 명품세탁,일반세탁업,,,,,169212.323054607,430029.717613991,2026-05-06 22:44:32,I,01,영업,1,2024-10-02 14:08:19,2024-10-02,30.98,406-081,인천광역시 연수구 송도동 192-1 송도더샵그린스퀘어,N,1,3520000-205-2024-00001,3520000,"인천광역시 연수구 송도문화로28번길 81, 113동 103층 (송도동, 송도더샵그린스퀘어)",21986,1,01,영업/정상,일반세탁업,032-429-0066,0,0,0,0,2
0,,0,더 세탁,일반세탁업,,,,,167901.235128561,432996.395838464,2026-05-06 22:44:32,I,01,영업,0,2024-10-29 09:49:11,2024-10-29,37.60,406-081,인천광역시 연수구 송도동 19-3 송도 더샵 그린워크 3차,N,0,3520000-205-2024-00002,3520000,"인천광역시 연수구 컨벤시아대로130번길 100, 상가동 108호 (송도동, 송도 더샵 그린워크 3차)",22003,0,01,영업/정상,일반세탁업,,,,,,0
2,임대,0,JW 빨래박사,일반세탁업,,,,,167094.933098261,433775.888358481,2026-05-06 22:44:32,I,01,영업,0,2025-02-25 17:17:54,2025-02-01,52.30,406-081,인천광역시 연수구 송도동 29-1 한라 웨스턴파크 송도 209호,N,0,3520000-205-2025-00001,3520000,"인천광역시 연수구 아트센터대로168번길 100, 한라 웨스턴파크 송도 2층 209호 (송도동)",22006,1,01,영업/정상,일반세탁업,1577-0415,,,,,2
2,임대,0,현대퍼크로세탁소,일반세탁업,,,,,171265.157225627,433510.506110427,2026-05-06 22:44:22,I,01,영업,,2024-09-09 15:29:43,1987-05-11,27.00,406-130,인천광역시 연수구 동춘동 928-206,N,,3520000-205-1987-00003,3520000,인천광역시 연수구 원인재로 56 (동춘동),21976,0,01,영업/정상,일반세탁업,032-811-7946,1,0,1,0,0
0,임대,0,안국사,일반세탁업,,,,,172647.480122688,435503.37728533,2026-05-06 22:44:23,I,01,영업,,2014-08-28 16:20:55,1992-12-30,37.95,406-811,인천광역시 연수구 연수동 533,N,,3520000-205-1992-00006,3520000,인천광역시 연수구 원인재로 315 (연수동),21936,1,01,영업/정상,일반세탁업,032-811-1229,2,0,2,0,0
0,,0,선학 세탁,일반세탁업,,,,,173054.912476554,435225.351469276,2026-05-06 22:44:28,I,01,영업,,2023-05-18 11:23:44,1993-07-14,.00,406-090,인천광역시 연수구 선학동 347,N,,3520000-205-1993-00005,3520000,인천광역시 연수구 선학로 14 (선학동),21938,0,01,영업/정상,일반세탁업,032-813-1467,0,0,0,0,0
0,,0,에스케이뷰 세탁,일반세탁업,,,,,166869.670642464,434626.647491509,2026-05-06 22:44:32,I,01,영업,,2024-09-09 15:45:10,1993-09-06,33.16,406-081,인천광역시 연수구 송도동 315-1 송도 SK VIEW 207호,N,,3520000-205-1993-00015,3520000,"인천광역시 연수구 랜드마크로 19, 송도 SK VIEW 207호 (송도동, 송도 SK VIEW)",22020,0,01,영업/정상,일반세탁업,032-813-1416,0,0,0,0,0
2,임대,1,하야네,일반세탁업,,,,,169634.248453876,436132.618986651,2026-05-06 22:44:20,I,01,영업,,2022-05-11 16:32:42,1994-01-26,33.00,406-833,인천광역시 연수구 옥련동 308-20,N,,3520000-205-1994-00001,3520000,인천광역시 연수구 한나루로196번길 13-5 (옥련동),21939,1,01,영업/정상,일반세탁업,032-832-7669,1,0,1,0,0
0,,0,현대세탁소,일반세탁업,,,,,168366.535232079,436278.314153326,2026-05-06 22:44:22,I,01,영업,,2022-07-19 13:46:46,1994-09-26,10.50,406-050,인천광역시 연수구 옥련동 628 현대1차아파트 상가동,N,,3520000-205-1994-00003,3520000,"인천광역시 연수구 옥련로 33, 상가동 (옥련동, 현대1차아파트)",21955,0,01,영업/정상,일반세탁업,032-833-5080,0,0,0,0,0
0,자가,0,충청유천빨래방,일반세탁업,,,,,171987.637026762,435679.910908695,2026-05-06 22:44:27,I,01,영업,,2022-07-19 13:31:21,1994-12-13,18.00,406-760,인천광역시 연수구 연수동 534 연수유천아파트 상가동,N,,3520000-205-1994-00017,3520000,"인천광역시 연수구 먼우금로 302, 상가동 (연수동, 연수유천아파트)",21924,0,01,영업/정상,일반세탁업,032-816-8289,0,0,0,0,0
3,임대,0,유일세탁소,일반세탁업,,,,,170131.578264196,436403.342981075,2026-05-06 22:44:26,I,01,영업,,2024-09-10 09:19:50,1994-12-10,28.80,406-828,인천광역시 연수구 청학동 521-11,N,,3520000-205-1994-00022,3520000,인천광역시 연수구 청학로 23 (청학동),21903,0,01,영업/정상,일반세탁업,032-833-2749,1,0,1,0,0
0,,0,빛나라 세탁소,일반세탁업,,,,,170439.462149283,436267.788602439,2026-05-06 22:44:25,I,01,영업,,2024-09-10 09:20:45,1994-08-06,48.00,406-829,인천광역시 연수구 청학동 540-11 5통4반,N,,3520000-205-1994-00023,3520000,인천광역시 연수구 청학로16번길 61-1 (청학동),21904,0,01,영업/정상,일반세탁업,032-833-5849,0,0,0,0,0
0,,0,임마누엘세탁,일반세탁업,,,,,171027.688979791,433220.055219562,2026-05-06 22:44:24,I,01,영업,,2020-01-02 08:22:35,1994-08-23,28.88,406-130,인천광역시 연수구 동춘동 929,N,,3520000-205-1994-00030,3520000,인천광역시 연수구 경원대로119번길 21 (동춘동),21977,0,01,영업/정상,일반세탁업,032-813-5245,0,0,0,0,0
0,,0,로얄 세탁소,일반세탁업,,,,,170730.904382819,434389.530607612,2026-05-06 22:44:25,I,01,영업,,2024-09-09 15:25:07,1994-10-05,50.44,406-826,인천광역시 연수구 동춘동 921,N,,3520000-205-1994-00033,3520000,인천광역시 연수구 먼우금로 123 (동춘동),21966,1,01,영업/정상,일반세탁업,032-816-7861,0,0,0,0,0
0,,0,옥련 셀프 크리닝,일반세탁업,,,,,169584.820703321,435913.565762871,2026-05-06 22:44:20,I,01,영업,,2024-09-10 09:12:44,1995-10-04,99.00,406-834,인천광역시 연수구 옥련동 344-1,N,,3520000-205-1995-00004,3520000,인천광역시 연수구 한나루로180번길 20 (옥련동),21939,0,01,영업/정상,일반세탁업,032-832-1223,0,0,0,0,0
0,임대,0,대동월드 세탁,일반세탁업,,,,,171827.104381647,434646.893066718,2026-05-06 22:44:27,I,01,영업,,2023-06-15 13:22:36,1995-07-28,20.03,406-818,인천광역시 연수구 연수동 633 대동월드스포츠센터 상가동 143호,N,,3520000-205-1995-00018,3520000,"인천광역시 연수구 용담로 153, 대동월드스포츠센터 상가동 143호 (연수동)",21930,0,01,영업/정상,일반세탁업,032-812-8866,1,0,1,0,0
0,임대,0,용담 세탁,일반세탁업,,,,,170844.142667243,435508.152832982,2026-05-06 22:44:31,I,01,영업,,2021-09-07 14:04:15,1995-07-07,42.90,406-120,인천광역시 연수구 청학동 454,N,,3520000-205-1995-00019,3520000,인천광역시 연수구 용담로 25 (청학동),21916,0,01,영업/정상,일반세탁업,032-816-9917,2,0,2,0,0
4,임대,0,은혜 세탁,일반세탁업,2026-03-30,,,,171696.123190359,435920.947954103,2026-05-06 22:44:28,I,02,폐업,,2026-03-30 09:20:54,1996-01-23,44.00,406-810,인천광역시 연수구 연수동 493-6,N,,3520000-205-1996-00009,3520000,인천광역시 연수구 함박로8번길 40 (연수동),21913,0,03,폐업,일반세탁업,032-818-0209,1,0,1,0,0
1,,0,다듬이 셀프 크리닝,일반세탁업,,,,,171705.945932707,436037.753976486,2026-05-06 22:44:28,I,01,영업,,2022-07-19 13:39:42,1996-01-23,49.50,406-810,인천광역시 연수구 연수동 496-5 (1동),N,,3520000-205-1996-00010,3520000,"인천광역시 연수구 함박안로62번길 42 (연수동,(1동))",21912,0,01,영업/정상,일반세탁업,032-819-2779,0,0,1,0,0
0,,0,서울 세탁소,일반세탁업,,,,,171594.951337587,435989.063728212,2026-05-06 22:44:28,I,01,영업,,2024-09-09 15:47:53,1996-07-25,42.90,406-810,인천광역시 연수구 연수동 488-6 (1동),N,,3520000-205-1996-00015,3520000,"인천광역시 연수구 함박로12번길 17 (연수동,(1동))",21913,0,01,영업/정상,일반세탁업,032-819-1279,0,0,0,0,0
0,,0,대인사,일반세탁업,,,,,171862.501833689,434241.916507531,2026-05-06 22:44:26,I,01,영업,,2022-05-11 16:35:25,1996-03-15,.00,406-819,인천광역시 연수구 연수동 635 우성1차상가 103호(2동) (1층),N,,3520000-205-1996-00021,3520000,"인천광역시 연수구 청능대로 175 (연수동,우성1차상가 103호(2동) (1층))",21931,0,01,영업/정상,일반세탁업,032-819-9157,0,0,0,0,0
0,임대,0,연수 세탁,일반세탁업,,,,,172046.025602008,434468.611547525,2026-05-06 22:44:26,I,01,영업,,2022-05-11 16:22:11,1996-05-06,25.51,406-819,인천광역시 연수구 연수동 634 연수우성2차아파트 상가동 지하 1층 03호,N,,3520000-205-1996-00022,3520000,"인천광역시 연수구 원인재로 180, 상가동 지하 1층 03호 (연수동, 연수우성2차아파트)",21931,0,01,영업/정상,일반세탁업,032-811-6443,2,0,2,0,0
4,임대,1,백양세탁소,일반세탁업,,,,,171140.075533823,435117.83604228,2026-05-06 22:44:26,I,01,영업,,2022-05-11 16:36:02,1996-10-24,48.40,406-831,인천광역시 연수구 청학동 489-1 1층,N,,3520000-205-1996-00026,3520000,"인천광역시 연수구 청명로17번길 9 (청학동,1층)",21917,0,01,영업/정상,일반세탁업,032-818-7721,1,0,1,0,0
0,,0,동춘마을 세탁,일반세탁업,,,,,170730.904382819,434389.530607612,2026-05-06 22:44:26,I,01,영업,,2022-05-11 16:16:34,1996-08-02,23.70,406-752,인천광역시 연수구 동춘동 921 동춘마을아파트상가 103호 지상1층(먼우금길 57),N,,3520000-205-1996-00027,3520000,"인천광역시 연수구 먼우금로 123 (동춘동,동춘마을아파트상가 103호 지상1층(먼우금길 57))",21966,0,01,영업/정상,일반세탁업,032-816-1805,0,0,0,0,0
1,임대,0,삼성세탁소,일반세탁업,,,,,173104.163050479,436363.760087777,2026-05-06 22:44:27,I,01,영업,,2022-05-11 16:37:07,1997-01-21,42.90,406-808,인천광역시 연수구 선학동 394-1 (지상1층),N,,3520000-205-1997-00006,3520000,"인천광역시 연수구 학나래로117번길 25 (선학동,(지상1층))",21909,0,01,영업/정상,일반세탁업,032-819-3623,0,0,1,0,0
4,임대,1,LG세탁소,일반세탁업,,,,,172987.594305052,435755.082377591,2026-05-06 22:44:20,I,01,영업,,2022-05-11 16:17:24,1996-11-29,37.80,406-807,인천광역시 연수구 선학동 367-4 101호,N,,3520000-205-1997-00008,3520000,"인천광역시 연수구 학나래로5번길 19, 선학동 1층 101호 (선학동)",21911,0,01,영업/정상,일반세탁업,032-818-5348,1,0,1,0,0
0,자가,1,그린세탁,일반세탁업,,,,,172046.025602008,434468.611547525,2026-05-06 22:44:22,I,01,영업,,2014-09-11 14:25:14,1997-06-13,26.93,406-819,인천광역시 연수구 연수동 634 우성2차상가 지하6호,N,,3520000-205-1997-00015,3520000,"인천광역시 연수구 원인재로 180 (연수동,우성2차상가 지하6호)",21931,0,01,영업/정상,일반세탁업,032-811-2001,0,1,0,1,0
0,,0,경남 세탁소,일반세탁업,,,,,172919.707499151,435452.457207252,2026-05-06 22:44:26,I,01,영업,,2022-05-11 16:14:55,1997-06-25,42.90,406-811,인천광역시 연수구 연수동 532 경남A상가 2층 5호,N,,3520000-205-1997-00018,3520000,인천광역시 연수구 원인재로 312 (연수동),21937,0,01,영업/정상,일반세탁업,032-813-0513,0,0,0,0,0
0,,0,세탁이랑빨래랑,일반세탁업,,,,,170378.666745677,436234.470095049,2026-05-06 22:44:17,I,01,영업,,2024-09-10 09:20:19,1997-11-14,34.56,406-828,인천광역시 연수구 청학동 535-16,N,,3520000-205-1997-00024,3520000,인천광역시 연수구 청학로12번길 45 (청학동),21904,0,01,영업/정상,일반세탁업,032-833-6686,0,0,0,0,3
0,,0,선호세탁소,일반세탁업,,,,,170159.327060033,435992.07479337,2026-05-06 22:44:25,I,01,영업,,2013-01-02 21:18:04,1997-01-14,42.80,406-830,인천광역시 연수구 청학동 561-6 (1층),N,,3520000-205-1997-00025,3520000,"인천광역시 연수구 솔샘로92번길 3 (청학동,(1층))",21940,0,01,영업/정상,일반세탁업,032-833-6954,0,0,0,0,0
