건축연면적,건물용도명,사업장명,사업자등록번호,회의실별동시수용인원,폐업일자,자본금,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,영문상호주소,영문상호명,제작취급품목내용,시설면적,시설규모,지상층수,객실수,보험시작일자,보험종료일자,보험기관명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,기획여행보험시작일자,기획여행보험종료일자,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,좌석수,무대면적,주변환경명,기념품종류,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수,선박척수,선박제원,선박총톤수
,,(주)씨에프랑스투어넷,,,2010-06-18,,193099.563598351,447330.445753577,,종합여행업,2026-05-06 22:36:11,I,03,폐업,,,,,,,,2008-06-20,2009-06-19,,2010-06-18 16:30:32,,2005-04-25,150-010,서울특별시 영등포구 여의도동 16-2 중소기업중앙회 2층,CDFI2260042005000002,3180000,,,,"서울특별시 영등포구 은행로 30  (여의도동,중소기업중앙회 2층)",,03,폐업,,,,,,,34371188,,,,,
,,주식회사 네오센,,,2010-06-23,,192931.446800396,447446.454692463,,종합여행업,2026-05-06 22:36:11,I,03,폐업,,,,,,,,2008-03-23,2009-03-23,,2010-06-23 09:57:53,,2007-03-12,150-010,서울특별시 영등포구 여의도동 14-11 대하빌딩 301호,CDFI2260042007000001,3180000,,,,"서울특별시 영등포구 국회대로70길 19  (여의도동,대하빌딩 301호)",,03,폐업,,,,,,,,,,,,
,,(주)케이제이스타,,,2012-11-29,,192823.437608603,447256.794774319,,종합여행업,2026-05-06 22:36:11,I,03,폐업,,,,0,0,,,2012-01-03,2013-01-03,한구관광협회중앙회 여행공제회,2012-11-29 14:39:17,,2007-01-09,150-010,서울특별시 영등포구 여의도동 15-24 익스콘벤처타워 703호,CDFI2260042007000002,3180000,,,,"서울특별시 영등포구 은행로 3  (여의도동,익스콘벤처타워 703호)",,03,폐업,,,,,,,,,,,,
,,(주)한국경제티브이,,,2021-04-09,,191921.794068298,447058.097594912,,종합여행업,2026-05-06 22:36:11,I,03,폐업,,,,,,,,2020-12-13,2021-12-12,서울보증보험주식회사,2021-04-09 10:18:25,,2007-04-09,,서울특별시 영등포구 영등포동7가 94-46 제일빌딩,CDFI2260042007000005,3180000,,,,"서울특별시 영등포구 버드나루로 84 (영등포동7가, 제일빌딩)",07230,03,폐업,,,,,,,66760018,,,,,
,,윈윈스투어,,,2011-08-25,,190909.187923304,447043.47616051,,종합여행업,2026-05-06 22:36:12,I,03,폐업,,,,,,,,2011-06-24,2012-06-24,한국일반여행업협회,2011-08-25 14:36:38,,2009-05-01,150-802,서울특별시 영등포구 당산동3가 80-6,CDFI2260042009000004,3180000,,,,서울특별시 영등포구 당산로30길 11  (당산동3가),,03,폐업,,,,,,,21654079,,,,,
,,스타팍스 주식회사,,,2019-12-13,200000000,193678.695372375,446510.536954452,,종합여행업,2026-05-06 22:36:12,I,03,폐업,,,,,,,,2010-02-02,2011-02-02,,2019-12-13 16:58:26,,2010-01-22,,서울특별시 영등포구 여의도동 44-21 중앙빌딩 1012호,CDFI2260042010000002,3180000,,,,"서울특별시 영등포구 국제금융로8길 19 (여의도동, 중앙빌딩)",07333,03,폐업,,,,,,,,,,,,
,,투어비전,,,2014-03-18,445725136,192959.271161366,447637.656082358,,종합여행업,2026-05-06 22:36:12,I,03,폐업,,,,,,,,2011-10-07,2012-10-07,서울보증보험,2014-03-17 12:55:59,,2010-04-08,150-010,서울특별시 영등포구 여의도동 13 진미파라곤 1028호,CDFI2260042010000005,3180000,,,,"서울특별시 영등포구 국회대로 800  (여의도동,진미파라곤 1028호)",,03,폐업,,,,,,,,,,,,
,,주식회사 광영관광,,,2017-10-17,211667000,191329.127382048,448149.66990632,,종합여행업,2026-05-06 22:36:12,I,03,폐업,,,,,,,,2016-05-19,2017-05-19,한국관광협회중앙회 여행공제회,2017-10-17 18:02:54,,2010-05-18,150-046,서울특별시 영등포구 당산동6가 319 태인빌딩 6층일부,CDFI2260042010000012,3180000,,,,"서울특별시 영등포구 당산로49길 4 (당산동6가, 태인빌딩6층 일부)",07222,03,폐업,,,,,,,02-2634-1688,,,,,
,,한민족국제여행사,,,2013-01-29,200000000,190725.315270263,443395.289736462,,종합여행업,2026-05-06 22:36:12,I,03,폐업,,,,,,,,2011-11-01,2012-10-31,서울보증보험주식회사,2013-01-30 13:13:37,,2010-10-26,150-825,서울특별시 영등포구 대림동 1052-40 위너빌401호,CDFI2260042010000016,3180000,,,,"서울특별시 영등포구 도림로31길 4  (대림동,위너빌401호)",,03,폐업,,,,,,,02-834-3232,,,,,
,,(주)황중현여행사,,,2012-01-19,200000000,191144.160860327,443644.457052547,,종합여행업,2026-05-06 22:36:13,I,03,폐업,,,,,,,,2011-01-14,2012-01-14,한국관광협회중앙회여행공제회,2012-01-19 15:30:16,,2011-01-07,150-904,서울특별시 영등포구 대림동 700 1통104호,CDFI2260042011000001,3180000,,,,"서울특별시 영등포구 도림로 174  (대림동,104호)",,03,폐업,,,,,,,02-831-5637,,,,,
,,계명국제교육교류중심,,,2025-05-12,100000000,191025.411208067,448084.396254976,,종합여행업,2026-05-06 22:36:28,I,03,폐업,,,,,,,,2022-11-11,2023-11-11,한국여행업협회,2025-05-13 10:40:51,,2018-10-15,,서울특별시 영등포구 당산동5가 33-1 당산역 한강포스빌,CDFI2260042018000057,3180000,,,,"서울특별시 영등포구 양평로 67, 당산역 한강포스빌 420호 (당산동5가)",07213,03,폐업,,,,,,,070-4812-6984,,,,,
,,엘케이엠에스리미티드(주),,,2022-10-01,707975434,193326.931018911,446973.914570276,,종합여행업,2026-05-06 22:36:29,I,03,폐업,,,,,,,,2020-11-08,2021-11-07,서울보증보험,2022-10-13 10:28:44,,2018-11-08,,서울특별시 영등포구 여의도동 23 서울 국제금융 센터,CDFI2260042018000063,3180000,,,,"서울특별시 영등포구 국제금융로 10, 쓰리 아이에프씨 44층 (여의도동)",07326,03,폐업,,,,,,,02-3789-9870,,,,,
,,(주)부루마블투어,,,2019-04-05,,190941.054351896,447628.862085473,,종합여행업,2026-05-06 22:36:29,I,03,폐업,,,,,,,,2018-06-18,2019-06-17,서울보증보험주식회사,2019-04-05 09:41:11,,2017-04-13,,서울특별시 영등포구 당산동4가 80 당산 SK V1 center,CDFI2260042018000069,3180000,,,,"서울특별시 영등포구 당산로41길 11, 당산 SK V1 center 1층 111-1호 (당산동4가)",07217,03,폐업,,,,,,,02-2688-2615,,,,,
,,(주)한지행여행사,,,2022-09-01,100000000,190969.754112801,443505.951042562,,종합여행업,2026-05-06 22:36:30,I,03,폐업,GENERAL TRAVEL BUSINESS,Han gi hang,,,,,,2018-08-03,2019-08-02,서울보증보험,2022-09-01 11:12:06,,2017-07-27,,서울특별시 영등포구 대림동 706-4 미래산업빌딩,CDFI2260042019000001,3180000,,,,"서울특별시 영등포구 도림로 150, 미래산업빌딩 3층 (대림동)",07417,03,폐업,,,,,,,02-817-0707,,,,,
,,(주)드리머투어,,,2025-09-01,200000000,190372.127120283,448218.446478138,,종합여행업,2026-05-06 22:36:31,I,03,폐업,General Travel Business,"Dreamer Tour Co., Ltd.",,,,,,2023-06-05,2024-06-04,서울보증보험,2025-09-15 10:49:38,,2015-05-12,,서울특별시 영등포구 양평동5가 1-1 선유도역1차아이에스비즈타워,CDFI2260042019000006,3180000,,,,"서울특별시 영등포구 양평로21길 26, 선유도역1차아이에스비즈타워 1704호 (양평동5가)",07207,03,폐업,,,,,,,02-6968-1866,,,,,
,,더웰솔루션 주식회사,,,2023-03-20,100162740,190996.357288859,445841.377603245,,종합여행업,2026-05-06 22:36:31,I,03,폐업,GENERAL TRAVEL BUSINESS,The Well Solution,,,,,,2022-02-13,2023-02-12,서울보증보험,2023-03-21 17:22:41,,2019-02-08,,서울특별시 영등포구 문래동3가 55-20 1통에이스하이테크시티 1007호,CDFI2260042019000009,3180000,,,,"서울특별시 영등포구 경인로 775, 에이스하이테크시티 1동 1007호 (문래동3가)",07299,03,폐업,,,,,,,02-3270-6247,,,,,
,,한국 홀리데이 여행사,,,2019-12-05,115000000,190918.714723247,446361.891182393,,종합여행업,2026-05-06 22:36:31,I,03,폐업,,,,,,,,2019-03-13,2020-03-13,서울특별시관광협회,2019-12-05 18:00:29,,2019-03-08,,서울특별시 영등포구 문래동3가 46 트리플렉스,CDFI2260042019000013,3180000,,,,"서울특별시 영등포구 문래북로 116, 트리플렉스 505호 (문래동3가)",07293,03,폐업,,,,,,,02-2632-1888,,,,,
,,(주)유세관광교역,,,2020-04-22,,190957.078657698,446940.090772176,,종합여행업,2026-05-06 22:36:31,I,03,폐업,,,,,,,,2018-06-19,2019-06-18,서울보증보험(5천만원),2020-04-22 19:35:10,,1993-01-19,,서울특별시 영등포구 당산동3가 72-1 유창빌딩,CDFI2260042019000021,3180000,,,,"서울특별시 영등포구 양산로25길 9, 유창빌딩 207호 (당산동3가)",07259,03,폐업,,,,,,,02-756-5445,,,,,
,,(주)더블아이즈,,,2021-01-26,101092220,191633.780565487,447343.704510686,,종합여행업,2026-05-06 22:36:31,I,03,폐업,,,,41.82,42,,,2018-04-25,2019-04-25,한국관광협회중앙회(5천),2021-01-26 10:05:40,,2018-04-23,,서울특별시 영등포구 영등포동8가 59-1 문성빌딩,CDFI2260042019000023,3180000,,,,"서울특별시 영등포구 영중로 134-1, 문성빌딩 3층 302-1호 (영등포동8가)",07229,03,폐업,,,,,,,02-797-8650,,,,,
,,주식회사 다시다웍스,,,2019-12-30,200000000,193469.554731741,446508.068667777,,종합여행업,2026-05-06 22:36:31,I,03,폐업,,,,,,,,2018-11-09,2019-11-08,서울보증보험주식회사,2019-12-30 14:40:48,,2016-11-09,,서울특별시 영등포구 여의도동 36-2,CDFI2260042019000028,3180000,,,,"서울특별시 영등포구 국제금융로6길 33, 12층 17호 (여의도동)",07331,03,폐업,,,,,,,070-4865-6818,,,,,
,,㈜대신여행사,,,2025-10-14,100000000,190927.547293608,443117.005422211,,종합여행업,2026-05-06 22:36:32,I,03,폐업,,,,,,,,2024-05-21,2025-05-20,서울보증보험,2025-10-14 15:58:08,,2019-05-21,,서울특별시 영등포구 대림동 1067-11,CDFI2260042019000034,3180000,,,,"서울특별시 영등포구 디지털로37길 17, 1층 (대림동)",07420,03,폐업,,,,,,,02-835-5688,,,,,
,,신한국제,,,2020-03-26,204375702,191064.392241101,443038.625810327,,종합여행업,2026-05-06 22:36:32,I,03,폐업,GENENAL TRAVEL BUSINESS,Sinhangukje,,33,33,,,2019-05-29,2020-05-28,한국관광협회중앙회 여행공제회,2020-03-26 22:38:46,,2013-04-30,,서울특별시 영등포구 대림동 1080-30,CDFI2260042019000039,3180000,,,,서울특별시 영등포구 디지털로 355 (대림동),07421,03,폐업,,,,,,,,,,,,
,,(주)한국정책미디어,,,2025-07-10,230285596,192549.933121435,447340.688670594,,종합여행업,2026-05-06 22:36:32,I,03,폐업,GENERAL TRAVEL BUSINESS,THE KOREA POLICY MEDIA,,,,,,2023-05-31,2024-05-31,한국관광협회중앙회,2025-07-10 16:37:19,,2019-06-26,,서울특별시 영등포구 여의도동 17-1 금산빌딩,CDFI2260042019000044,3180000,,,,"서울특별시 영등포구 국회대로 750, 금산빌딩 507호 (여의도동)",07236,03,폐업,,,,,,,02-852-8445,,,,,
,,(주)제이와이월드,,,2023-03-14,334678483,190023.48828661,446044.579840782,,종합여행업,2026-05-06 22:36:32,I,03,폐업,,,,,,,,2019-07-29,2020-07-29,한국관광협회중앙회 관광공제회,2023-03-16 09:09:09,,2019-07-18,,서울특별시 영등포구 문래동5가 2 대륭오피스텔 202-4호,CDFI2260042019000050,3180000,,,,"서울특별시 영등포구 선유로 27, 대륭오피스텔 202-4호 (문래동5가)",07285,03,폐업,,,,,,,02-2068-6422,,,,,
,,주식회사 올리여행사,,,2020-03-20,100000000,190364.652010662,447158.946262059,,종합여행업,2026-05-06 22:36:32,I,03,폐업,,,,,,,,,,,2020-04-20 08:55:16,,2019-08-19,,서울특별시 영등포구 양평동3가 46 이앤씨드림타워 222호,CDFI2260042019000057,3180000,,,,"서울특별시 영등포구 선유로 146, 이앤씨드림타워 222호 (양평동3가)",07255,03,폐업,,,,,,,02-6081-9988,,,,,
,,중문투어,,,2022-04-07,200000000,190991.237304646,443012.116312639,,종합여행업,2026-05-06 22:36:32,I,03,폐업,GENERAL TRAVEL BUSINESS,JOONGMOON TOUR,,,,,,2019-02-13,2020-02-12,서울보증보험주식회사,2022-04-28 14:58:43,,2015-11-17,,서울특별시 영등포구 대림동 1081-36 1층,CDFI2260042019000061,3180000,,,,"서울특별시 영등포구 디지털로37길 6, 1층 (대림동)",07421,03,폐업,,,,,,,02-836-0123,,,,,
,,주식회사 하솔여행,,,2021-12-30,,190325.849378028,447033.873479894,,종합여행업,2026-05-06 22:36:33,I,03,폐업,General Travel Business,"HASOL TRAVEL CO.,Ltd",,,,,,2020-10-14,2021-10-13,서울보증보험 주식회사,2025-09-29 14:11:24,,2019-10-02,,서울특별시 영등포구 양평동3가 5-4 에이스 하이테크시티3 1311호,CDFI2260042019000066,3180000,2019-10-14,2020-10-13,,"서울특별시 영등포구 선유로 130, 에이스 하이테크시티3 1311호 (양평동3가)",07255,03,폐업,,,,,,,02-2678-8088,,,,,
,,아이디어클립,,,2020-10-16,102885080,191301.392342095,442710.662421803,,종합여행업,2026-05-06 22:36:33,I,03,폐업,,,,,,,,2019-11-01,2020-10-31,서울보증보험 주식회사,2020-10-26 09:18:10,,2019-10-23,,서울특별시 영등포구 대림동 1121 신대림자이 1층 104-1호,CDFI2260042019000069,3180000,,,,"서울특별시 영등포구 시흥대로173길 13, 1층 104-1호 (대림동, 신대림자이)",07445,03,폐업,,,,,,,,,,,,
,,주식회사 대림여행사,,,2022-05-27,,190907.016041181,443260.649439487,,종합여행업,2026-05-06 22:36:33,I,03,폐업,,,,,,,,2022-01-08,2023-01-07,,2022-05-27 16:54:07,,2019-11-20,,서울특별시 영등포구 대림동 1058-20 1층,CDFI2260042019000072,3180000,,,,"서울특별시 영등포구 디지털로37길 32, 1층 (대림동)",07419,03,폐업,,,,,,,,,,,,
,,주식회사 세아글로벌,,,2025-07-10,,189959.044020878,446192.884313355,,종합여행업,2026-05-06 22:36:33,I,03,폐업,GENERAL TRAVEL BUSINESS,SEA GLOBAL,,,,,,2023-03-09,2024-03-09,한국관광협회중앙회관광공제회,2025-07-10 16:37:09,,2015-05-15,,서울특별시 영등포구 문래동6가 19 문래 SK V1 center,CDFI2260042019000074,3180000,,,,"서울특별시 영등포구 선유로9길 10, 문래 SK V1 center 6층 605호 (문래동6가)",07281,03,폐업,,,,,,,,,,,,
,근린생활시설,(주)코지투어,,,2021-04-16,200000000,193717.614335836,446460.363567554,,종합여행업,2026-05-06 22:36:33,I,03,폐업,,,,,,,,2017-05-01,2018-04-30,서울보증보험,2023-10-10 12:57:33,,2013-11-06,,서울특별시 영등포구 여의도동 44-23 하남빌딩 703호,CDFI2260042020000005,3180000,,,상업지역,"서울특별시 영등포구 의사당대로1길 25, 하남빌딩 703호 (여의도동)",07333,03,폐업,,,기타,,,,02-3437-0380,,,,,
,,(주)뉴에스에프트레이드,,,2021-07-30,245490390,190614.946648959,445200.692488789,,종합여행업,2026-05-06 22:36:34,I,03,폐업,,,,,,,,2020-06-09,2021-06-08,서울보증보험,2021-07-30 15:41:24,,2020-06-09,,"서울특별시 영등포구 도림동 202-76 쌍용플래티넘시티2단지 203,2호",CDFI2260042020000016,3180000,,,,"서울특별시 영등포구 도영로7길 15-1, 쌍용플래티넘시티2단지 비동 203,204호 (도림동)",07372,03,폐업,,,,,,,02-867-8877,,,,,
,,livil(리빌)국제여행사,,,2024-05-16,100000000,190960.30181761,443573.076394899,,종합여행업,2026-05-06 22:36:34,I,03,폐업,GENERAL TRAVEL BUSINESS,livil international travel agency,,,,,,2021-02-09,2022-02-09,한국관광협회중앙회 관광공제회,2024-05-17 16:04:45,,2021-01-28,,서울특별시 영등포구 대림동 710-14,CDFI2260042021000005,3180000,,,,"서울특별시 영등포구 도림로 153, 1층 (대림동)",07413,03,폐업,,,,,,,02-832-1001,,,,,
,,(주)녹십자헬스케어,,,2022-01-05,200000000,193592.000380036,447092.629432527,,종합여행업,2026-05-06 22:36:34,I,03,폐업,GENERAL TRAVEL BUSINESS,"GC Health care Corporation Co., Ltd.",,150,150,,,2021-03-30,2022-03-29,서울보증보험,2022-01-07 15:10:18,,2016-03-29,,서울특별시 영등포구 여의도동 22 파크원,CDFI2260042021000013,3180000,,,,"서울특별시 영등포구 여의대로 108, 파크원 타워2 32층 (여의도동)",07335,03,폐업,,,,,,,02-2040-9100,,,,,
,,(주)팬비드,,,2023-12-01,100000000,190984.071034863,447125.064596042,,종합여행업,2026-05-06 22:36:35,I,03,폐업,GENERAL TRAVEL BUSINESS,Fanbid  Inc.,,,,,,2023-03-24,2024-03-23,"서울보증보험(50,000,000)",2023-12-04 16:09:08,,2017-09-01,,서울특별시 영등포구 당산동3가 91-1,CDFI2260042021000031,3180000,,,,"서울특별시 영등포구 국회대로38길 8, 403호 B-309호 (당산동3가)",07257,03,폐업,,,,,,,,,,,,
,,주식회사 캐시멜로,,,2022-12-23,,193165.490137352,446797.341447363,,종합여행업,2026-05-06 22:36:36,I,03,폐업,GENERAL TRAVEL BUSINESS,CASHMALLOW,,,,,,2022-01-03,2023-01-03,한국관광협회중앙회 관광공제회,2022-12-28 15:05:18,,2021-11-19,,서울특별시 영등포구 여의도동 23-6 오투타워,CDFI2260042021000040,3180000,,,,"서울특별시 영등포구 의사당대로 83, 오투타워 6층 111호 (여의도동)",07325,03,폐업,,,,,,,,,,,,
,,SISTERS(시스터스),,,2022-12-23,,191135.324351156,443266.867858468,,종합여행업,2026-05-06 22:36:36,I,03,폐업,GENERAL TRAVEL BUSINESS,SISTERS,,,,,,2021-12-05,2022-12-04,서울보증보험,2022-12-23 15:52:42,,2021-11-24,,서울특별시 영등포구 대림동 1034-2,CDFI2260042021000041,3180000,,,,서울특별시 영등포구 디지털로53가길 2-8 (대림동),07421,03,폐업,,,,,,,,,,,,
,,씨케이 로드,,,2023-05-10,,190744.849955642,443421.490845474,,종합여행업,2026-05-06 22:36:36,I,03,폐업,GENERAL TRAVEL BUSINESS,CK ROAD,,,,,,2022-05-10,2023-05-10,,2023-05-11 16:47:56,,2022-04-13,,서울특별시 영등포구 대림동 1052-4,CDFI2260042022000011,3180000,,,,"서울특별시 영등포구 도림로33길 5, 401호 (대림동)",07415,03,폐업,,,,,,,,,,,,
,,(주)지클럽투어,,,2024-02-05,50000000,193469.554731741,446508.068667777,,종합여행업,2026-05-06 22:36:37,I,03,폐업,GENERAL TOUR BUSINESS,"G-CLUB TOUR  Co.,Ltd.",,,,,,,,,2024-02-06 15:20:21,,2022-05-09,,서울특별시 영등포구 여의도동 36-2,CDFI2260042022000019,3180000,,,,"서울특별시 영등포구 국제금융로6길 33, 919호B524호 (여의도동)",07331,03,폐업,,,,,,,,,,,,
,,(주)한수,,,2024-10-31,200000000,192916.017360194,447378.388997138,,종합여행업,2026-05-06 22:36:37,I,03,폐업,GENERAL TRAVEL BUSINESS,"HANSU Co.,Ltd.",,29.16,29,15,,2022-06-14,2023-06-13,서울보증보험주식회사,2025-10-01 14:44:23,,2015-04-09,,서울특별시 영등포구 여의도동 14-35 금강빌딩,CDFI2260042022000022,3180000,,,주거지역,"서울특별시 영등포구 국회대로70길 22, 금강빌딩 702-23호 (여의도동)",07237,03,폐업,,,,,,,02-338-7751,19,,,,
,,주식회사 케이에스에이투어,,,2024-11-13,,193767.231404334,446397.113007102,,종합여행업,2026-05-06 22:36:37,I,03,폐업,GENERAL TRAVEL BUSINESS,"KSA Tour Co., Ltd.",,,,,,2024-05-31,2025-05-30,서울보증보험,2024-11-14 17:42:15,,2022-09-16,,서울특별시 영등포구 여의도동 44-31,CDFI2260042022000037,3180000,,,,"서울특별시 영등포구 여의대방로67길 11, 540호 (여의도동)",07333,03,폐업,,,,,,,,,,,,
,,하늘국제여행사,,,2023-03-24,50000000,190586.062540107,447216.925498911,,종합여행업,2026-05-06 22:36:38,I,03,폐업,GENERAL TRAVEL BUSINESS,HN International Tour,,,,,,,,,2023-03-27 10:33:31,,2022-11-18,,서울특별시 영등포구 당산동3가 395-25,CDFI2260042022000043,3180000,,,,"서울특별시 영등포구 국회대로28길 17, 4층 B305호 (당산동3가)",07256,03,폐업,,,,,,,,,,,,
,,주식회사 라인어쏘,,,2024-06-20,,191465.917537573,447019.852479834,,종합여행업,2026-05-06 22:36:38,I,03,폐업,GENERAL TRAVEL BUSINESS,lineassoc,,,,,,,,,2024-06-22 14:38:27,,2022-12-13,,서울특별시 영등포구 영등포동7가 63-18,CDFI2260042022000046,3180000,,,,"서울특별시 영등포구 국회대로 632, 케이엘케이 유윈시티 808호 (영등포동7가)",07245,03,폐업,,,,,,,02-2631-9944,,,,,
,,청일여행사,,,2023-01-12,,189849.410292461,446314.681885687,,종합여행업,2026-05-06 22:36:38,I,03,폐업,GENERAL TRAVEL BUSINESS,CHEONGYL TOUR,,,,,,,,,2023-01-13 08:12:15,,2022-12-19,,서울특별시 영등포구 문래동6가 24-1 에이스하이테크시티2,CDFI2260042022000048,3180000,,,,"서울특별시 영등포구 선유로13길 25, 에이스하이테크시티2 1508호 (문래동6가)",07282,03,폐업,,,,,,,,,,,,
,,은하행정 여행사,,,2024-09-20,50020598,190880.239096486,443444.22840271,,종합여행업,2026-05-06 22:36:38,I,03,폐업,,,,,,,,2022-04-18,2023-04-17,서울보증보험,2024-09-23 12:07:09,,2022-04-12,,서울특별시 영등포구 대림동 706-17 대림빌딩,CDFI2260042023000004,3180000,,,,"서울특별시 영등포구 도림로 140, 대림빌딩 5층 553호 (대림동)",07417,03,폐업,,,,,,,,,,,,
,,튜플팩토리,,,2023-06-15,50000000,190911.095889611,447178.670382264,,종합여행업,2026-05-06 22:36:38,I,03,폐업,GENERAL TRAVEL BUSINESS,Tuplefactory,,,,,,2023-02-27,2024-02-27,,2023-06-16 13:26:29,,2023-02-23,,서울특별시 영등포구 당산동3가 133,CDFI2260042023000009,3180000,,,,"서울특별시 영등포구 국회대로36길 6-1, 2층 201호-d675호 (당산동3가)",07257,03,폐업,,,,,,,,,,,,
,,제이제이C&S,,,2025-01-22,50213999,190431.866129828,445424.772797806,,종합여행업,2026-05-06 22:36:39,I,03,폐업,,,,,,,,2023-05-30,2024-05-29,서울보증보험,2025-01-21 15:24:02,,2023-05-30,,서울특별시 영등포구 문래동1가 96-4 한양빌딩,CDFI2260042023000029,3180000,,,,"서울특별시 영등포구 경인로 706, 6층 6317호 (문래동1가)",07371,03,폐업,,,,,,,,,,,,
,,주식회사 원텔레콤,,,2024-06-14,300000000,191285.015028707,442649.873938101,,종합여행업,2026-05-06 22:36:42,I,03,폐업,GENERAL TRAVEL BUSINESS,"ONETELECOM.,LTD.",,,,,,2023-06-15,2024-06-14,5천(서울보증보험),2024-06-18 19:46:27,,2022-05-10,,서울특별시 영등포구 대림동 1122 신대림자이,CDFI2260042024000018,3180000,2023-06-15,2024-06-14,,"서울특별시 영등포구 시흥대로 589-8, 304호 (대림동, 신대림자이)",07445,03,폐업,,,,,,,070-4000-2603,,,,,
,,(주)유세항공,,,2025-10-25,,190079.219797466,445778.895201988,,종합여행업,2026-05-06 22:36:42,I,03,폐업,GENERAL TRAVEL BUSINESS,"YUSEI AIR SERVICE Co., Ltd",,,,,,2023-03-01,2024-02-28,서울보증보험(5천만원),2025-11-06 15:57:58,,1997-05-19,,서울특별시 영등포구 문래동4가 67 리버뷰 신안인스빌,CDFI2260042024000025,3180000,,,,"서울특별시 영등포구 경인로77길 49, 109동 상가 2층 202-76호 (문래동4가, 리버뷰 신안인스빌)",07287,03,폐업,,,,,,,02-702-3088,,,,,
,,(주)정커뮤니케이션즈,,,2024-12-26,120000000,189955.804848895,447066.843038077,,종합여행업,2026-05-06 22:36:42,I,03,폐업,GENERALTRAVEL BUSINESS,"Jeong Communications CO.,LTD",,,,,,2024-06-28,2025-06-28,한국관광협회중앙회,2024-12-31 09:16:37,,2024-06-13,,서울특별시 영등포구 양평동3가 17-1 양평동 우림보보카운티 오피스텔,CDFI2260042024000027,3180000,,,,"서울특별시 영등포구 양산로7길 3, 양평동 우림보보카운티 오피스텔 306호 (양평동3가)",07270,03,폐업,,,,,,,02-6278-0316,,,,,
,,주식회사 조영여행홀딩스,,,2025-10-16,50000000,190744.849955642,443421.490845474,,종합여행업,2026-05-06 22:36:43,I,03,폐업,,,,,,,,2025-02-03,2026-02-03,한국관광협회중앙회 관광공제회,2025-10-16 11:15:50,,2025-01-24,,서울특별시 영등포구 대림동 1052-4,CDFI2260042025000012,3180000,,,,"서울특별시 영등포구 도림로33길 5, 2층 5호 (대림동)",07415,03,폐업,,,,,,,02-6745-8891,,,,,
,,연운항훼리(주),,,2023-03-15,300000000,166762.831681487,440204.004764071,,종합여행업,2026-05-06 23:09:12,I,03,폐업,,,,,,,,2018-10-12,2019-10-11,,2023-03-16 08:46:53,,2010-10-13,400-800,인천광역시 중구 항동7가 1-2 제2국제여객터미널 1층,CDFI2260042010000003,3490000,,,,,,03,폐업,,,,,,,032-770-3700,,,,,
,,인천해양관광페리(주),,,2012-12-03,300000000,164347.264206283,441691.359256646,,종합여행업,2026-05-06 23:09:13,I,03,폐업,,,,,,,,,,,2012-12-06 08:54:05,,2011-04-15,400-201,인천광역시 중구 북성동1가 98-441,CDFI2260042011000001,3490000,,,,,,03,폐업,,,,,,,,,,,,
,,(주)미션투어,,,2016-09-30,200000000,166109.176427092,441621.012876198,,종합여행업,2026-05-06 23:09:13,I,03,폐업,,,,,,,,,,,2016-10-13 09:49:52,,2011-04-21,,인천광역시 중구 북성동2가 12-161,CDFI2260042011000002,3490000,,,,인천광역시 중구 제물량로 274 (북성동2가),22312,03,폐업,,,,,,,032-762-8000,,,,,
,,(주)다원티티에스,,,2015-04-01,200000000,166731.110323904,440906.729136447,,종합여행업,2026-05-06 23:09:13,I,03,폐업,,,,,,,,,,,2015-04-02 13:57:19,,2012-07-27,400-060,인천광역시 중구 사동 2-6 1층,CDFI2260042012000003,3490000,,,,"인천광역시 중구 우현로9번길 60, 1층 (사동)",,03,폐업,,,,,,,032-889-7722,,,,,
,숙박시설,오션사이드 호텔,,,2017-11-05,200000000,148688.435282215,436234.74275712,,종합여행업,2026-05-06 23:09:13,I,03,폐업,,,,,,5,,,,,2017-11-30 15:48:40,,2015-03-03,400-410,인천광역시 중구 덕교동 131-1,CDFI2260042015000001,3490000,,,자연녹지지역,인천광역시 중구 마시란로 40 (덕교동),22385,03,폐업,,,기타,,,,032-746-0072,6,1,,,
,,아이몽국제관광여행사,,,2016-10-01,200000000,166719.882366105,440810.956215248,,종합여행업,2026-05-06 23:09:13,I,03,폐업,,,,,,,,,,,2016-11-24 14:08:51,,2015-10-21,,인천광역시 중구 사동 13-4,CDFI2260042015000002,3490000,,,,"인천광역시 중구 인중로 178 (사동, 정우빌딩)",22313,03,폐업,,,,,,,070-4408-6564,,,,,
,,(주)위드스테이션,,,2018-06-20,100000000,168075.738066181,440303.869097829,,종합여행업,2026-05-06 23:09:13,I,03,폐업,,,,,,,,,,,2018-06-20 16:16:02,,2016-08-30,,인천광역시 중구 도원동 54-10,CDFI2260042016000005,3490000,,,,"인천광역시 중구 도원로8번길 67, 201호 (도원동)",22327,03,폐업,,,,,,,,,,,,
