사업장명,폐업일자,좌표X,좌표Y,민원종류명,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
보람하이퍼,2020-10-12,193238.637458787,442482.839782409,2009년11월법개정전자료,2026-04-25 22:30:29,I,2002-06-21,2,폐업처리,2020-10-12 17:31:16,,2002-06-21,,서울특별시 관악구 신림동 1465번지 25호,2002320008005600448,3200000,서울특별시 관악구 관천로11길 8 (신림동),,03,폐업,,,02-864-8740
씨유(CU) 관악선경점,2024-07-31,194815.858583556,440737.742841766,제7조의3제2항에따른경우,2026-04-25 22:30:56,I,2018-08-17,2,폐업처리,2024-07-31 10:52:32,,2018-08-17,,서울특별시 관악구 신림동 231번지 21호,2018320021705600055,3200000,"서울특별시 관악구 신림로3가길 41, 1층 (신림동)",08816,03,폐업,,,02-877-7485
우리슈퍼,2011-06-20,192999.44072463,441019.869075669,2009년11월법개정전자료,2026-04-25 22:30:37,I,2004-04-08,2,폐업처리,2011-06-20 15:43:11,,2004-04-08,,서울특별시 관악구 신림동 631번지 3   호,2004320008005600046,3200000,서울특별시 관악구 난곡로30길 31 (신림동),,03,폐업,,,02-3281-6978
과일나라,,193590.018314928,442173.666975859,제7조의3제2항에따른경우,2026-04-25 22:30:53,I,2015-07-29,0,정상영업,2015-07-30 17:05:14,,2015-07-29,151-869,"서울특별시 관악구 신림동 1587번지 35호 102,103호 102호",2015320021105600082,3200000,"서울특별시 관악구 관천로 17, 102,103호 (신림동)",,01,영업/정상,,,
버스카드충전소,,193829.457507634,440811.913239204,,2026-04-25 22:30:27,I,,3,직권취소,2008-02-21 00:00:00,2002-11-21,2001-12-03,,서울특별시 관악구 신림동 361번지 2호,2001320008005602215,3200000,,,04,취소/말소/만료/정지/중지,,,02-835-1517
보람슈퍼,2003-06-25,193237.17999131,442314.494785238,,2026-04-25 22:30:19,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 1578번지 20호,2000320008005600953,3200000,서울특별시 관악구 남부순환로172길 28 (신림동),,03,폐업,,,02-861-7785
미래슈퍼,2020-09-17,193037.579403851,441524.057936456,2009년11월법개정전자료,2026-04-25 22:30:25,I,2000-11-02,2,폐업처리,2020-09-17 14:21:34,,2000-11-02,,서울특별시 관악구 신림동 610번지 29  호,2000320008005602063,3200000,서울특별시 관악구 법원단지5가길 54 (신림동),,03,폐업,,,
세븐일레븐 관악조원점,2018-10-11,192194.15656774,442473.515954248,제7조의3제2항에따른경우,2026-04-25 22:30:55,I,2016-04-22,2,폐업처리,2018-10-11 14:50:41,,2016-04-22,,서울특별시 관악구 신림동 532번지 26호 1층,2016320021105600030,3200000,"서울특별시 관악구 조원로 92, 1층 (신림동)",08767,03,폐업,,,
푸르미르,,195697.513325569,441367.959809704,제7조의3제2항에따른경우,2026-04-25 22:30:49,I,2010-02-05,0,정상영업,2010-02-08 10:24:20,,2010-02-05,151-839,서울특별시 관악구 청룡동 1592번지 7호,2010320013105600014,3200000,서울특별시 관악구 관악로 103-12 (봉천동),,01,영업/정상,,,
세븐일레븐 신림법원단지점,2018-07-17,192910.881915,441273.6148199,제7조의3제2항에따른경우,2026-04-25 22:30:52,I,2013-07-02,2,폐업처리,2018-07-17 17:58:33,,2013-07-02,151-879,서울특별시 관악구 난곡동 610번지 209호,2013320019105600050,3200000,서울특별시 관악구 법원단지10길 2 (신림동),,03,폐업,,,
프라자비디오,2002-02-02,193873.263375811,440063.989367755,,2026-04-25 22:30:17,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 309번지 6호,2000320008005600162,3200000,서울특별시 관악구 호암로 505 (신림동),,03,폐업,,,02-882-5400
정진유통,,194580.778589412,441974.763843797,제7조의3제2항에따른경우,2026-04-25 22:30:48,I,2009-10-15,5,지정취소,2013-11-04 19:06:17,2013-10-23,2009-10-15,151-845,서울특별시 관악구 청룡동 1534번지 7호,2009320013105600109,3200000,서울특별시 관악구 장군봉11길 13 (봉천동),,04,취소/말소/만료/정지/중지,,,
개미슈퍼,2008-11-10,,,2009년11월법개정전자료,2026-04-25 22:30:20,I,1998-01-01,2,폐업처리,2008-11-10 11:30:34,,1998-01-01,,서울특별시 관악구 봉천동 100번지 373 호,2000320008005601007,3200000,,,03,폐업,,,
GS25 봉천사랑,2018-08-29,196319.752471415,442483.779048811,제7조의3제2항에따른경우,2026-04-25 22:30:52,I,2013-10-21,2,폐업처리,2018-08-29 10:51:20,,2013-10-21,151-809,서울특별시 관악구 행운동 23번지 19호 101호,2013320019105600084,3200000,"서울특별시 관악구 관악로28길 58, 101호 (봉천동)",,03,폐업,,,
삼성마트,2017-02-24,194575.439435845,440347.453106578,제7조의3제2항에따른경우,2026-04-25 22:30:53,I,2015-03-23,2,폐업처리,2017-02-24 14:22:04,,2015-03-23,151-015,서울특별시 관악구 신림동 251번지 286호,2015320021105600032,3200000,서울특별시 관악구 신림로11길 121 (신림동),,03,폐업,,,
제일슈퍼,2008-03-26,195532.631551637,441742.479999197,2009년11월법개정전자료,2026-04-25 22:30:33,I,2003-05-23,2,폐업처리,2008-03-27 15:51:02,,2003-05-23,,서울특별시 관악구 봉천동 1588번지 32  호,2003320008005600086,3200000,서울특별시 관악구 쑥고개로30길 22 (봉천동),,03,폐업,,,02-886-9305
GS25신림미성점,,191304.674623854,442276.883314167,제7조의3제2항에따른경우,2026-04-25 22:30:55,I,2017-02-09,0,정상영업,2017-02-10 14:11:22,,2017-02-09,,서울특별시 관악구 신림동 1661번지,2017320021105600011,3200000,"서울특별시 관악구 시흥대로166길 14, 1층 (신림동, 골드마인빌딩)",08769,01,영업/정상,,,
난곡상회,2010-03-31,192571.018155722,441486.77532604,2009년11월법개정전자료,2026-04-25 22:30:21,I,1998-01-01,2,폐업처리,2010-03-31 15:29:04,,1998-01-01,,서울특별시 관악구 신림동 607번지 90호,2000320008005601349,3200000,서울특별시 관악구 난곡로 238-1 (신림동),,03,폐업,,,
영림식자재마트,2019-04-04,194891.415322891,442173.945830247,제7조의3제3항에따른경우,2026-04-25 22:30:57,I,2019-02-19,2,폐업처리,2019-04-05 13:21:00,,2019-02-19,,서울특별시 관악구 봉천동 927번지 2호,2019320022505600016,3200000,서울특별시 관악구 장군봉1길 53 (봉천동),08784,03,폐업,,,
GS25신림신일점,2022-01-25,192664.078472822,441480.226526464,제7조의3제2항에따른경우,2026-04-25 22:30:55,I,2016-11-23,2,폐업처리,2022-01-25 14:00:43,,2016-11-23,,서울특별시 관악구 신림동 606번지 1호,2016320021105600101,3200000,"서울특별시 관악구 난우길 29, 1층 (신림동)",08849,03,폐업,,,
CU신림두리점,2023-04-13,193436.026418984,442562.960162908,제7조의3제2항에따른경우,2026-04-25 22:30:53,I,2015-07-03,2,폐업처리,2023-04-13 10:46:41,,2015-07-03,151-892,서울특별시 관악구 신림동 1463번지 51호 1층,2015320021105600069,3200000,"서울특별시 관악구 신림동7길 42, 1층 (신림동)",,03,폐업,,,02-875-0403
씨유 관악산들점,2014-06-10,193076.829120499,443036.031430095,제7조의3제2항에따른경우,2026-04-25 22:30:50,I,2011-10-27,2,폐업처리,2014-06-10 14:56:58,,2011-10-27,151-015,서울특별시 관악구 신림동 1445번지 13호 1층,2011320019105600156,3200000,"서울특별시 관악구 관천로26길 27, 1층 (신림동)",,03,폐업,,,
라온전기조명,2021-06-10,195328.996907527,442754.358422417,제7조의3제2항에따른경우,2026-04-25 22:30:56,I,2017-09-25,2,폐업처리,2021-06-10 14:31:58,,2017-09-25,,서울특별시 관악구 봉천동 464번지 2호 1층호,2017320021705600013,3200000,"서울특별시 관악구 은천로 113, 1층 (봉천동)",08729,03,폐업,,,
대박로또,,192478.528723944,441550.927143633,제7조의3제2항에따른경우,2026-04-25 22:30:52,I,2012-08-21,0,정상영업,2012-08-21 10:01:57,,2012-08-21,151-888,서울특별시 관악구 미성동 763번지 20호 1층,2012320019105600083,3200000,"서울특별시 관악구 난곡로 247, 1층 (신림동)",,01,영업/정상,,,
벽산마트,2017-03-17,195045.515107949,443011.455007816,2009년11월법개정전자료,2026-04-25 22:30:35,I,2003-12-01,2,폐업처리,2017-03-17 18:55:51,,2003-12-01,151-050,"서울특별시 관악구 봉천동 1718번지 벽산(아)상가 101동 209,210호",2003320008005600201,3200000,"서울특별시 관악구 은천로 95, 101 209 210호 (봉천동, 벽산아파트상가)",,03,폐업,,,02-3285-0036
씨유 서울대 파인점,,195407.859384013,442081.96642418,2009년11월법개정전자료,2026-04-25 22:30:37,I,2004-06-30,0,정상영업,2017-04-05 10:47:41,,2004-06-30,,서울특별시 관악구 봉천동 882번지 1   호,2004320008005600089,3200000,"서울특별시 관악구 청룡1길 46, 1층 (봉천동)",,01,영업/정상,,,
벽산할인마트,2006-03-06,195045.515107949,443011.455007816,,2026-04-25 22:30:35,I,,2,폐업처리,2008-02-21 00:00:00,,2003-11-25,,서울특별시 관악구 봉천동 1718호 벽산(아)상가 3 201-206,2003320008005600197,3200000,,,03,폐업,,,02-877-0035
금산전기,2019-05-21,195999.574887132,443044.700996218,2009년11월법개정전자료,2026-04-25 22:30:25,I,2000-01-24,2,폐업처리,2019-05-21 14:18:36,,2000-01-24,151-050,서울특별시 관악구 봉천동 산 94번지 동아아파트상가 a동 지하1층111호,2000320008005602008,3200000,"서울특별시 관악구 관악로 287, 지하1층 111호 (봉천동)",,03,폐업,,,
개미슈퍼,2004-09-03,193022.884118528,441565.757189406,,2026-04-25 22:30:21,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 598번지 105호,2000320008005601558,3200000,서울특별시 관악구 법원단지5나길 56 (신림동),,03,폐업,,,02-852-2570
자연건강원,2006-12-04,195979.700058051,441888.482276415,,2026-04-25 22:30:34,I,,2,폐업처리,2008-02-21 00:00:00,,2003-08-26,,서울특별시 관악구 봉천동 1611번지 30호,2003320008005600141,3200000,서울특별시 관악구 남부순환로230길 20 (봉천동),,03,폐업,,,02-889-3651
뮤나키살레아이스크림,2005-07-29,192414.416156298,441770.932006883,,2026-04-25 22:30:39,I,,2,폐업처리,2008-02-21 00:00:00,,2004-12-10,,서울특별시 관악구 신림동 1477번지 1호,2004320008005600177,3200000,서울특별시 관악구 난곡로 269 (신림동),,03,폐업,,,
GS25신림누리점,2024-07-02,193411.546729397,442726.72224158,제7조의3제2항에따른경우,2026-04-25 22:30:53,I,2015-10-27,2,폐업처리,2024-07-02 10:41:19,,2015-10-27,,서울특별시 관악구 신림동 1438번지 12호 1층,2015320021105600111,3200000,"서울특별시 관악구 신림동5가길 16, 1층 (신림동, 로데오오피스텔)",08760,03,폐업,2020-02-17,2020-03-16,02-888-2694
호남식품,,194719.509558171,440747.301832464,2009년11월법개정전자료,2026-04-25 22:30:17,I,1998-01-01,5,지정취소,2020-11-20 11:00:12,2020-11-19,1998-01-01,,서울특별시 관악구 신림동 244번지 2   호,2000320008005600251,3200000,서울특별시 관악구 신림로3가길 64 (신림동),,04,취소/말소/만료/정지/중지,,,
하모니마트 신림점,2014-04-10,192562.319896375,441673.251194361,제7조의3제2항에따른경우,2026-04-25 22:30:52,I,2012-08-31,2,폐업처리,2014-04-10 12:55:59,,2012-08-31,151-888,서울특별시 관악구 미성동 585번지 82호 1층,2012320019105600088,3200000,"서울특별시 관악구 난우길 51, 1층 (신림동)",,03,폐업,,,60830208
난곡중앙슈퍼,,,,,2026-04-25 22:30:17,I,,3,직권취소,2008-02-21 00:00:00,2002-12-27,1998-01-01,,서울특별시 관악구 신림동 671번지 11호,2000320008005600330,3200000,,,04,취소/말소/만료/정지/중지,,,
제이텔레콤,2009-11-05,192312.007625138,442687.808024302,2009년11월법개정전자료,2026-04-25 22:30:48,I,2009-09-08,2,폐업처리,2009-11-05 15:12:21,,2009-09-08,151-873,서울특별시 관악구 신사동 517번지 56호,2009320013105600092,3200000,서울특별시 관악구 난곡로76길 3 (신림동),,03,폐업,,,
미도마트,,193925.605983023,441281.841060282,제7조의3제2항에따른경우,2026-04-25 22:30:53,I,2014-10-13,0,정상영업,2014-10-13 17:25:19,,2014-10-13,151-865,서울특별시 관악구 신림동 396번지 6호 1층,2014320019105600089,3200000,"서울특별시 관악구 양산길 21, 1층 (신림동)",,01,영업/정상,,,
현대홈마트,2017-05-04,194068.02809557,441340.456613506,제7조의3제2항에따른경우,2026-04-25 22:30:53,I,2015-04-01,2,폐업처리,2017-05-01 09:27:53,,2015-04-01,151-015,서울특별시 관악구 신림동 404번지 1호 101호,2015320021105600038,3200000,"서울특별시 관악구 신림로 169, 101호 (신림동)",,03,폐업,,,
신토불이 건강원,2007-05-17,,,,2026-04-25 22:30:43,I,,2,폐업처리,2008-02-21 00:00:00,,2006-07-20,,서울특별시 관악구 봉천동 1545번지 1호,2006320008005600078,3200000,,,03,폐업,,,02-887-7662
성일슈퍼,,195521.098593741,441931.76973948,,2026-04-25 22:30:24,I,,3,직권취소,2008-02-21 00:00:00,2003-05-09,1999-08-09,,서울특별시 관악구 봉천동 877번지 8호,2000320008005601977,3200000,서울특별시 관악구 관악로13길 38 (봉천동),,04,취소/말소/만료/정지/중지,,,
하모니마트 신림점,2022-02-11,192562.319896375,441673.251194361,제7조의3제2항에따른경우,2026-04-25 22:30:54,I,2016-01-27,2,폐업처리,2022-02-11 14:43:58,,2016-01-27,,서울특별시 관악구 신림동 585번지 82호,2016320021105600009,3200000,"서울특별시 관악구 난우길 51, 1층 (신림동)",08849,03,폐업,,,
충남상회,2004-01-02,192693.350384333,441193.691226598,,2026-04-25 22:30:28,I,,2,폐업처리,2008-02-21 00:00:00,,2002-04-04,,서울특별시 관악구 신림동 725번지 12호,2002320008005600055,3200000,서울특별시 관악구 난곡로35길 10 (신림동),,03,폐업,,,02-838-9225
(주)코리아세븐 관악미성점,,192354.429685983,442119.985795478,제7조의3제2항에따른경우,2026-04-25 22:30:50,I,2011-02-07,0,정상영업,2020-11-23 10:02:40,,2011-02-07,151-894,서울특별시 관악구 미성동 1474번지 24호,2011320019105600020,3200000,서울특별시 관악구 난곡로 305 (신림동),,01,영업/정상,2020-05-20,2020-06-19,
지에스25 뉴관악예은,,195804.194621827,441971.494110652,제7조의3제2항에따른경우,2026-04-25 22:31:00,I,2022-10-13,0,정상영업,2023-06-14 09:25:21,,2022-10-13,,서울특별시 관악구 봉천동 854-5,2022320022505600060,3200000,"서울특별시 관악구 남부순환로224길 21, 101호 (봉천동)",08788,01,영업/정상,,,
충남슈퍼,2001-07-23,192269.512802693,442383.098960615,,2026-04-25 22:30:20,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 531번지 6호,2000320008005601128,3200000,서울특별시 관악구 조원로20길 26 (신림동),,03,폐업,,,02-864-3310
바이더웨이신대방스타,2011-02-09,192264.922850068,442728.778918512,2009년11월법개정전자료,2026-04-25 22:30:47,I,2009-02-06,2,폐업처리,2011-02-09 15:23:28,,2009-02-06,151-015,서울특별시 관악구 신림동 518번지 1호 1호,2009320013105600012,3200000,"서울특별시 관악구 난곡로 367, 1호 (신림동)",,03,폐업,,,
대학할인마트,2016-07-13,194500.895683327,440685.873168044,2009년11월법개정전자료,2026-04-25 22:30:48,I,2009-06-22,2,폐업처리,2016-07-13 16:47:35,,2009-06-22,151-859,서울특별시 관악구 대학동 251번지 26호,2009320013105600064,3200000,서울특별시 관악구 신림로11길 48 (신림동),,03,폐업,,,
씨유 관악동방점,,194156.052025282,440728.838185574,제7조의3제2항에따른경우,2026-04-25 22:31:01,I,2024-05-30,0,정상영업,2024-05-30 13:19:00,,2024-05-30,,서울특별시 관악구 신림동 1554,2024320022505600022,3200000,"서울특별시 관악구 신림로23길 49, 1층 (신림동)",08819,01,영업/정상,,,
GS25 관악 휴먼시아점,,192795.435013527,439787.715563055,제7조의3제2항에따른경우,2026-04-25 22:30:48,I,2009-07-02,0,정상영업,2013-03-04 16:48:40,,2009-07-02,151-910,서울특별시 관악구 난향동 1735번지 3호 뜨란채상가 304호,2009320013105600069,3200000,"서울특별시 관악구 난곡로 53, 304호 (신림동,뜨란채상가)",,01,영업/정상,,,
령공방,2002-04-03,192693.350384333,441193.691226598,,2026-04-25 22:30:16,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 725번지 12호,2000320008005600029,3200000,서울특별시 관악구 난곡로35길 10 (신림동),,03,폐업,,,
신림슈퍼,2010-12-27,192931.622461436,442281.035785219,2009년11월법개정전자료,2026-04-25 22:30:38,I,2004-11-03,2,폐업처리,2010-12-27 17:10:55,,2004-11-03,,서울특별시 관악구 신림동 1576번지 15  호,2004320008005600152,3200000,서울특별시 관악구 남부순환로 1532 (신림동),,03,폐업,,,02-859-3599
볼래책비디오,2004-04-19,196221.965770699,442669.298162906,,2026-04-25 22:30:31,I,,2,폐업처리,2008-02-21 00:00:00,,2003-02-04,,서울특별시 관악구 봉천동 19번지 1호,2003320008005600020,3200000,서울특별시 관악구 관악로24길 84 (봉천동),,03,폐업,,,02-876-0306
GS25관악남현점,2012-05-14,197799.654452544,441239.603148578,2009년11월법개정전자료,2026-04-25 22:30:45,I,2007-11-20,2,폐업처리,2012-05-14 17:55:34,,2007-11-20,151-080,서울특별시 관악구 남현동 1078번지 7호 1층,2007320010605600094,3200000,"서울특별시 관악구 남현7길 2 (남현동,1층)",,03,폐업,,,
전주식당,2007-06-27,195054.608813732,442268.547732757,,2026-04-25 22:30:43,I,,2,폐업처리,2008-02-21 00:00:00,,2006-04-20,,서울특별시 관악구 봉천동 923번지 1호,2006320008005600049,3200000,,,03,폐업,,,02-883-7567
번영부동산공인중개사사무소,,196204.346553059,441839.343897684,제7조의3제2항에따른경우,2026-04-25 22:30:56,I,2018-02-27,0,정상영업,2018-02-27 10:49:11,,2018-02-27,,서울특별시 관악구 봉천동 1663번지 8호,2018320021705600014,3200000,"서울특별시 관악구 봉천로 541, 7호 (봉천동)",08789,01,영업/정상,,,02-883-1723
거봉슈퍼,2002-04-01,192402.976856067,442384.163390745,,2026-04-25 22:30:19,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 528번지 1호,2000320008005600712,3200000,서울특별시 관악구 난곡로66가길 24 (신림동),,03,폐업,,,
씨유 관악동방점,2022-03-22,194156.052025282,440728.838185574,제7조의3제2항에따른경우,2026-04-25 22:30:57,I,2019-09-23,2,폐업처리,2022-03-22 11:06:22,,2019-09-23,,서울특별시 관악구 신림동 1554번지,2019320022505600069,3200000,"서울특별시 관악구 신림로23길 49, 1층 (신림동)",08819,03,폐업,,,
씨스페이스 신림동부점,2021-06-21,192586.178248742,441300.506441,제7조의3제2항에따른경우,2026-04-25 22:30:56,I,2018-01-17,2,폐업처리,2021-06-21 15:03:30,,2018-01-17,,서울특별시 관악구 신림동 727번지 31호,2018320021705600004,3200000,"서울특별시 관악구 미성3길 17, 1층 (신림동)",08864,03,폐업,,,
믿음상회,2011-03-23,193489.049202732,442269.145837859,2009년11월법개정전자료,2026-04-25 22:30:36,I,2004-02-19,2,폐업처리,2011-03-23 14:12:28,,2004-02-19,,서울특별시 관악구 신림동 1587번지 20  호,2004320008005600018,3200000,서울특별시 관악구 관천로 33 (신림동),,03,폐업,,,02-868-2017
CU 신림고시촌점,2019-12-13,194409.766327576,440926.897889433,제7조의3제2항에따른경우,2026-04-25 22:30:54,I,2015-11-24,2,폐업처리,2019-12-13 13:28:54,,2015-11-24,,서울특별시 관악구 신림동 1516번지 3호 1층,2015320021105600123,3200000,"서울특별시 관악구 신림로 105, 1층 (신림동)",08813,03,폐업,,,
주택복권사랑방,,192273.368083257,442696.67031979,,2026-04-25 22:30:34,I,,0,정상영업,2008-02-21 00:00:00,,2003-08-12,,서울특별시 관악구 신림동 518번지 11  호,2003320008005600131,3200000,서울특별시 관악구 난곡로 363-1 (신림동),,01,영업/정상,,,02-861-7849
장원서점,2001-11-16,194276.808301733,440502.507843484,,2026-04-25 22:30:21,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 255번지 86호,2000320008005601450,3200000,서울특별시 관악구 대학14길 32 (신림동),,03,폐업,,,02-876-5250
일진슈퍼,2018-07-20,191796.278103662,442303.877578979,2009년11월법개정전자료,2026-04-25 22:30:46,I,2008-07-24,2,폐업처리,2018-07-20 14:30:47,,2008-07-24,151-010,서울특별시 관악구 신림동 568번지 1호,2008320010605600083,3200000,서울특별시 관악구 조원로12길 17 (신림동),,03,폐업,2018-07-13,2018-08-11,
정진유통,2009-09-29,194580.778589412,441974.763843797,2009년11월법개정전자료,2026-04-25 22:30:32,I,2003-02-13,2,폐업처리,2009-09-29 17:08:38,,2003-02-13,,서울특별시 관악구 봉천동 1534번지 7  호,2003320008005600025,3200000,서울특별시 관악구 장군봉11길 13 (봉천동),,03,폐업,,,02-887-0047
동일하이마트,2003-08-08,194581.7576418,441502.678302557,,2026-04-25 22:30:23,I,,2,폐업처리,2008-02-21 00:00:00,,1999-02-02,,서울특별시 관악구 신림동 1564번지 55호,2000320008005601925,3200000,서울특별시 관악구 쑥고개로2길 43 (신림동),,03,폐업,,,02-874-8131
지에스25 봉천행운점,2022-08-30,196262.401716624,442139.052135885,제7조의3제2항에따른경우,2026-04-25 22:30:59,I,2022-05-24,2,폐업처리,2022-08-30 15:58:41,,2022-05-24,,서울특별시 관악구 봉천동 98-1 루세빌,2022320022505600029,3200000,"서울특별시 관악구 행운1라길 62, 루세빌 1층 (봉천동)",08740,03,폐업,,,
동방식품,2005-11-09,194147.629656623,440818.646959829,,2026-04-25 22:30:17,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 1533번지 3호,2000320008005600095,3200000,서울특별시 관악구 신림로23길 34 (신림동),,03,폐업,,,02-888-4769
LG25관악한일점,2004-06-23,198279.354654344,441311.536626375,,2026-04-25 22:30:30,I,,2,폐업처리,2008-02-21 00:00:00,,2002-07-31,,서울특별시 관악구 남현동 602번지 11호,2002320008005610000,3200000,서울특별시 관악구 승방2길 2 (남현동),,03,폐업,,,02-582-7895
에이디코드,2021-03-02,192511.06027527,442188.620474149,제7조의3제2항에따른경우,2026-04-25 22:30:52,I,2013-11-06,2,폐업처리,2021-03-02 16:34:16,,2013-11-06,151-899,서울특별시 관악구 미성동 1569번지 13호 1층,2013320019105600091,3200000,"서울특별시 관악구 남부순환로 1490, 1층 (신림동)",,03,폐업,,,63391577
우리들마트,2007-08-28,,,2009년11월법개정전자료,2026-04-25 22:30:45,I,2007-05-31,2,폐업처리,2007-08-28 17:24:28,,2007-05-31,,서울특별시 관악구 봉천동 호 10블럭외3필지 소래빌딩1층,2007320010605600023,3200000,,,03,폐업,,,02-883-3444
큰나무,2007-11-20,194229.537613226,440933.284918527,2009년11월법개정전자료,2026-04-25 22:30:43,I,2006-08-21,2,폐업처리,2007-11-20 18:55:23,,2006-08-21,,서울특별시 관악구 신림동 1515번지 9   호,2006320008005600100,3200000,서울특별시 관악구 호암로26길 35 (신림동),,03,폐업,,,02-886-3993
지에스25관악대성점,2011-12-28,195805.051799677,441780.591977633,2009년11월법개정전자료,2026-04-25 22:30:48,I,2009-05-29,2,폐업처리,2011-12-28 15:52:28,,2009-05-29,151-835,서울특별시 관악구 낙성대동 1598번지 35호,2009320013105600058,3200000,서울특별시 관악구 관악로12길 17 (봉천동),,03,폐업,,,
GS25 봉천점,2007-07-20,195995.335867262,442032.25797117,2009년11월법개정전자료,2026-04-25 22:30:43,I,2006-08-07,2,폐업처리,2007-07-20 17:50:58,,2006-08-07,,서울특별시 관악구 봉천동 1666번지 69  호,2006320008005600088,3200000,서울특별시 관악구 남부순환로 1849 (봉천동),,03,폐업,,,02-837-8337
씨유 관악동방점,2024-05-14,194156.052025282,440728.838185574,제7조의3제2항에따른경우,2026-04-25 22:30:53,I,2015-03-10,2,폐업처리,2024-05-14 17:14:29,,2015-03-10,,서울특별시 관악구 신림동 1554,2015320021105600026,3200000,"서울특별시 관악구 신림로23길 49, 1층 (신림동)",08819,03,폐업,,,
태양할인마트,2013-07-25,196839.097256433,440957.159009576,제7조의3제2항에따른경우,2026-04-25 22:30:52,I,2013-03-21,2,폐업처리,2013-07-25 17:22:31,,2013-03-21,151-815,서울특별시 관악구 인헌동 180번지 531호,2013320019105600027,3200000,서울특별시 관악구 인헌12길 42 (봉천동),,03,폐업,,,
플라워샤워,2006-03-20,193574.270216709,441948.528274732,,2026-04-25 22:30:40,I,,2,폐업처리,2008-02-21 00:00:00,,2005-06-23,,서울특별시 관악구 신림동 1635번지 78호,2005320008005600070,3200000,서울특별시 관악구 신원로 4 (신림동),,03,폐업,,,02-853-9349
로얄마트,2007-05-22,192360.231992932,441802.72244432,,2026-04-25 22:30:44,I,,2,폐업처리,2008-02-21 00:00:00,,2006-09-19,,서울특별시 관악구 신림동 1478번지 36호 1층,2006320008005600115,3200000,"서울특별시 관악구 난곡로63가길 60 (신림동,1층)",,03,폐업,,,02-865-3558
제일슈퍼,2011-09-06,193877.223125202,442710.157962277,2009년11월법개정전자료,2026-04-25 22:30:40,I,2005-06-07,2,폐업처리,2011-09-06 10:31:50,,2005-06-07,,서울특별시 관악구 신림동 1418번지 33  호,2005320008005600063,3200000,서울특별시 관악구 신림로68길 39 (신림동),,03,폐업,,,02-872-2195
(주)코리아세븐신림2호점,2025-07-07,194164.185935641,441393.607132192,2009년11월법개정전자료,2026-04-25 22:30:22,I,1998-01-01,2,폐업처리,2025-07-07 10:37:41,,1998-01-01,,"서울특별시 관악구 신림동 406호 22,37호",2000320008005601564,3200000,"서울특별시 관악구 신림로29길 3, 37호 (신림동)",,03,폐업,,,1577-0711
중국식품상점,2003-06-12,194852.491171009,442175.859953905,,2026-04-25 22:30:27,I,,2,폐업처리,2008-02-21 00:00:00,,2001-09-11,,서울특별시 관악구 봉천동 927번지 18호,2001320008005602166,3200000,서울특별시 관악구 장군봉1길 45 (봉천동),,03,폐업,,,
남원식품,2001-08-23,195550.374056033,442211.44810367,,2026-04-25 22:30:18,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 봉천동 874번지 1호,2000320008005600452,3200000,,,03,폐업,,,
관악산휴게매점,,195098.743616416,440685.622331231,2009년11월법개정전자료,2026-04-25 22:30:26,I,2001-04-18,0,정상영업,2017-04-05 14:16:21,,2001-04-18,,서울특별시 관악구 신림동 210호 관악산휴게소 1층,2001320008005602099,3200000,"서울특별시 관악구 신림로 23 (신림동,관악산휴게소 1층)",,01,영업/정상,,,02-886-5503
봉일이발관,2008-05-13,194519.533253806,442557.77578599,2009년11월법개정전자료,2026-04-25 22:30:21,I,1998-01-01,2,폐업처리,2008-05-13 20:26:51,,1998-01-01,,서울특별시 관악구 봉천동 950번지 1   호,2000320008005601288,3200000,,,03,폐업,,,
신성유리,2009-04-15,193803.439526038,440640.043188931,2009년11월법개정전자료,2026-04-25 22:30:17,I,1998-01-01,2,폐업처리,2009-04-15 13:38:53,,1998-01-01,,서울특별시 관악구 신림동 808번지 499 호,2000320008005600150,3200000,,,03,폐업,,,
세븐일레븐 봉천벽산점,2015-04-24,195045.515107949,443011.455007816,제7조의3제2항에따른경우,2026-04-25 22:30:52,I,2012-07-20,2,폐업처리,2015-04-24 16:14:21,,2012-07-20,151-778,서울특별시 관악구 은천동 1718번지 관악벽산블루밍아파트 502동 1층 10호,2012320019105600077,3200000,"서울특별시 관악구 은천로 93, 502동 1층 10호 (봉천동)",,03,폐업,,,
