신청일자,항목값1,사업장명,업소구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,소재지,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
2011-10-19,관급봉투,세븐일레븐마포망원역점,지정,,191956.057432041,450372.705875762,2026-04-25 22:30:22,I,2011-10-19,11,영업,2021-09-24 16:59:16,2021-09-24,서울특별시 마포구 망원동 378-1,,서울특별시 마포구 망원동 378-1,313000014202100217,3130000,서울특별시 마포구 월드컵로13길 9 (망원동),04013,,01,영업/정상,,,02-322-4731
2021-08-01,관급봉투,씨유한강시민공원점,지정,,190900.529660049,450387.128146494,2026-04-25 22:30:22,I,2021-08-01,11,영업,2021-09-24 17:02:42,2021-09-24,서울특별시 마포구 망원동 462-14,,서울특별시 마포구 망원동 462-14,313000014202100218,3130000,서울특별시 마포구 망원로 8 (망원동),04005,,01,영업/정상,,,02-336-2044
2013-11-18,관급봉투,GS25망원나래길점,지정,,191991.666957877,450284.610432794,2026-04-25 22:30:22,I,2013-11-18,11,영업,2024-03-15 13:15:13,2021-09-24,서울특별시 마포구 망원동 379-41,,서울특별시 마포구 망원동 379-41,313000014202100219,3130000,서울특별시 마포구 월드컵로11길 14 (망원동),04013,,01,영업/정상,,,02-336-8160
2012-04-13,관급봉투,협동비닐,지정,,191611.011004055,450720.157117183,2026-04-25 22:30:22,I,2012-04-13,11,영업,2021-09-24 17:12:14,2021-09-24,서울특별시 마포구 망원동 479-94,,서울특별시 마포구 망원동 479-94,313000014202100222,3130000,"서울특별시 마포구 망원로11길 27-38, 지층 (망원동)",03964,,01,영업/정상,,,02-336-8435
2021-08-01,관급봉투,월드컵마트,지정,,191412.558585035,450992.569054303,2026-04-25 22:30:22,I,2021-08-01,11,영업,2021-09-24 17:15:55,2021-09-24,서울특별시 마포구 망원동 473-36,,서울특별시 마포구 망원동 473-36,313000014202100223,3130000,서울특별시 마포구 방울내로9길 14 (망원동),03961,,01,영업/정상,,,02-3143-3690
2021-08-01,관급봉투,세븐일레븐 망원2호,지정,,191482.814368332,451079.570059339,2026-04-25 22:30:22,I,2021-08-01,11,영업,2024-03-15 09:54:40,2021-09-28,서울특별시 마포구 망원동 472-15,,서울특별시 마포구 망원동 472-15,313000014202100224,3130000,서울특별시 마포구 월드컵로 161 (망원동),03962,,01,영업/정상,,,
2009-11-01,관급봉투,씨유마포망원점,지정,,191456.062249481,451034.272380836,2026-04-25 22:30:22,I,2009-11-01,11,영업,2021-09-28 16:31:36,2021-09-28,서울특별시 마포구 망원동 473-2 c 상가주택,,서울특별시 마포구 망원동 473-2 c 상가주택,313000014202100227,3130000,"서울특별시 마포구 월드컵로31길 11, c 상가주택 (망원동)",03961,,01,영업/정상,,,02-337-0995
2009-12-28,관급봉투,씨유망원2동점,지정,,191112.659131315,450717.2950005,2026-04-25 22:30:22,I,2009-12-28,11,영업,2021-09-28 16:49:28,2021-09-28,서울특별시 마포구 망원동 431-43 망원주택,,서울특별시 마포구 망원동 431-43 망원주택,313000014202100228,3130000,"서울특별시 마포구 방울내로 38 (망원동, 망원주택)",03957,,01,영업/정상,,,02-333-6396
2006-05-15,관급봉투,GS25마포남영점,지정,,192761.244946068,451499.169839154,2026-04-25 22:30:22,I,2006-05-15,11,영업,2021-09-28 17:07:04,2021-09-28,서울특별시 마포구 연남동 365-5,,서울특별시 마포구 연남동 365-5,313000014202100229,3130000,서울특별시 마포구 연남로 77 (연남동),03975,,01,영업/정상,,,02-338-9932
2021-08-01,관급봉투,농심할인마트,지정,,192669.966177544,451200.45633026,2026-04-25 22:30:22,I,2021-08-01,11,영업,2021-09-28 17:12:34,2021-09-28,서울특별시 마포구 연남동 487-73 연남빌딩,,서울특별시 마포구 연남동 487-73 연남빌딩,313000014202100230,3130000,"서울특별시 마포구 월드컵북로16길 64, 연남빌딩 (연남동)",03977,,01,영업/정상,,,02-323-1733
2021-08-01,관급봉투,한영슈퍼,지정,,192830.710369986,451039.123187303,2026-04-25 22:30:22,I,2021-08-01,11,영업,2021-09-28 17:26:04,2021-09-28,서울특별시 마포구 연남동 493-12,,서울특별시 마포구 연남동 493-12,313000014202100231,3130000,서울특별시 마포구 동교로27길 95 (연남동),03987,,01,영업/정상,,,02-325-6684
2021-08-01,관급봉투,서민마트,지정,,193157.356384423,451363.059858284,2026-04-25 22:30:22,I,2021-08-01,11,영업,2021-09-28 17:35:19,2021-09-28,서울특별시 마포구 연남동 240-63,,서울특별시 마포구 연남동 240-63,313000014202100232,3130000,서울특별시 마포구 성미산로 153 (연남동),03980,,01,영업/정상,,,02-3141-5218
2012-11-30,관급봉투,GS25 연남공원점,지정,,193149.14424895,451075.261344259,2026-04-25 22:30:22,I,2012-11-30,11,영업,2023-04-20 09:45:39,2021-09-28,서울특별시 마포구 연남동 257-23,,서울특별시 마포구 연남동 257-23,313000014202100233,3130000,서울특별시 마포구 동교로29길 32 (연남동),03984,,01,영업/정상,,,
2013-02-26,관급봉투,GS연남리치점,지정,,193456.606360958,451125.467333415,2026-04-25 22:30:22,I,2013-02-26,11,영업,2021-09-28 17:53:17,2021-09-28,서울특별시 마포구 연남동 227-15,,서울특별시 마포구 연남동 227-15,313000014202100234,3130000,서울특별시 마포구 성미산로 198 (연남동),03982,,01,영업/정상,,,02-338-8833
2013-09-02,관급봉투,하모니마트 연남점,지정,,193362.568699013,451223.445812328,2026-04-25 22:30:22,I,2013-09-02,11,영업,2021-09-28 17:55:43,2021-09-28,서울특별시 마포구 연남동 228-10,,서울특별시 마포구 연남동 228-10,313000014202100235,3130000,서울특별시 마포구 동교로 268 (연남동),03982,,01,영업/정상,,,02-333-0083
2014-01-20,관급봉투,GS25 연남SCG,지정,,192770.211556366,450628.828177389,2026-04-25 22:30:22,I,2014-01-21,11,영업,2023-10-05 09:20:36,2021-10-02,서울특별시 마포구 연남동 571-10 이노베이스 빌딩,,서울특별시 마포구 연남동 571-10 이노베이스 빌딩,313000014202100236,3130000,"서울특별시 마포구 월드컵북로6길 3, 이노베이스 빌딩 (연남동)",03991,,01,영업/정상,,,
2014-01-20,관급봉투,GS25 연남경성점,지정,,192824.6752691,451090.182438148,2026-04-25 22:30:22,I,2014-01-20,11,영업,2021-10-02 11:03:28,2021-10-02,서울특별시 마포구 연남동 504-1,,서울특별시 마포구 연남동 504-1,313000014202100237,3130000,"서울특별시 마포구 성미산로 112, 102호 (연남동)",03988,,01,영업/정상,,,02-332-7286
2021-08-01,관급봉투,만물마트,지정,,192433.736073693,451418.064308563,2026-04-25 22:30:22,I,2021-08-01,11,영업,2021-10-02 11:12:45,2021-10-02,서울특별시 마포구 성산동 21-1,,서울특별시 마포구 성산동 21-1,313000014202100238,3130000,서울특별시 마포구 연남로11길 69 (성산동),03973,,01,영업/정상,,,02-322-8948
2021-08-01,관급봉투,이마트24 성산중앙점,지정,,191776.899262424,450982.315871066,2026-04-25 22:30:22,I,2021-08-10,11,영업,2022-12-29 14:35:23,2021-10-02,서울특별시 마포구 성산동 261-7,,서울특별시 마포구 성산동 261-7,313000014202100239,3130000,서울특별시 마포구 월드컵로30가길 26 (성산동),03970,,01,영업/정상,,,02-337-6869
2021-08-01,관급봉투,세븐일레븐 마포성산점,지정,,192049.771603738,450721.409952277,2026-04-25 22:30:22,I,2021-08-01,11,영업,2024-04-23 16:56:10,2021-10-02,서울특별시 마포구 성산동 245-31,,서울특별시 마포구 성산동 245-31,313000014202100243,3130000,서울특별시 마포구 성미산로 23 (성산동),03968,,01,영업/정상,,,
2021-08-01,관급봉투,이마트24 성산하나점,지정,,192108.605311771,451398.784543169,2026-04-25 22:30:22,I,2021-08-01,11,영업,2024-07-15 14:18:49,2021-10-02,서울특별시 마포구 성산동 56-1 씨에스타워,,서울특별시 마포구 성산동 56-1 씨에스타워,313000014202100244,3130000,"서울특별시 마포구 월드컵북로 137, 씨에스타워 (성산동)",03966,,01,영업/정상,,,02-336-8544
2006-06-19,관급봉투,씨유 성산진영점,지정,,192513.961688702,450966.302367257,2026-04-25 22:30:22,I,2006-06-19,11,영업,2021-10-05 12:03:06,2021-10-05,서울특별시 마포구 성산동 209-1,,서울특별시 마포구 성산동 209-1,313000014202100245,3130000,서울특별시 마포구 월드컵북로 78 (성산동),03978,,01,영업/정상,,,070-8225-5105
2007-08-29,관급봉투,세븐일레븐 마포성산점,지정,,192537.843021335,450850.120323981,2026-04-25 22:30:22,I,2007-08-29,11,영업,2021-10-05 12:05:16,2021-10-05,서울특별시 마포구 성산동 232-4,,서울특별시 마포구 성산동 232-4,313000014202100246,3130000,서울특별시 마포구 월드컵북로 69 (성산동),03999,,01,영업/정상,,,02-322-3534
2014-04-13,관급봉투,미니슈퍼,지정,,191903.761700982,450682.143189704,2026-04-25 22:30:22,I,2014-04-13,11,영업,2021-10-05 12:13:43,2021-10-05,서울특별시 마포구 성산동 251-14,,서울특별시 마포구 성산동 251-14,313000014202100248,3130000,서울특별시 마포구 성미산로 7 (성산동),03971,,01,영업/정상,,,02-337-1359
2013-06-20,관급봉투,씨유 성산1동점,지정,,192067.99446823,451300.112638208,2026-04-25 22:30:22,I,2013-06-20,11,영업,2021-10-05 13:53:46,2021-10-05,서울특별시 마포구 성산동 59-1,,서울특별시 마포구 성산동 59-1,313000014202100249,3130000,서울특별시 마포구 성산로6길 21 (성산동),03966,,01,영업/정상,,,02-325-4254
2021-09-10,관급봉투,GS25마포독막로점,지정,,194185.041275612,449408.406768851,2026-04-25 22:30:22,I,2021-09-10,11,영업,2021-10-06 16:40:53,2021-10-06,서울특별시 마포구 신수동 354-1 수담,,서울특별시 마포구 신수동 354-1 수담,313000014202100252,3130000,"서울특별시 마포구 독막로26길 10, 수담 (신수동)",04088,,01,영업/정상,,,
2021-08-01,관급봉투,터사랑,지정,,190931.000875925,451427.722144609,2026-04-25 22:30:22,I,2021-08-01,11,영업,2021-10-12 15:08:25,2021-10-12,"서울특별시 마포구 성산동 533-1 마포농수산물시장,마포구시설관리공단",,"서울특별시 마포구 성산동 533-1 마포농수산물시장,마포구시설관리공단",313000014202100254,3130000,"서울특별시 마포구 월드컵로 235, 마포농수산물시장,마포구시설관리공단 (성산동)",03901,,01,영업/정상,,,02-306-0715
2021-08-01,관급봉투,성산현대할인마트,지정,,191855.569080768,452020.913645038,2026-04-25 22:30:22,I,2021-08-01,11,영업,2021-10-12 15:11:34,2021-10-12,서울특별시 마포구 중동 40-12 성산2차현대아파트,,서울특별시 마포구 중동 40-12 성산2차현대아파트,313000014202100255,3130000,"서울특별시 마포구 성암로 79 (중동, 성산2차현대아파트)",03944,,01,영업/정상,,,02-309-6612
2021-08-01,관급봉투,태평양마트,지정,,191880.760159857,451623.200068588,2026-04-25 22:30:22,I,2021-08-01,11,영업,2021-10-12 15:16:38,2021-10-12,서울특별시 마포구 성산동 200-84,,서울특별시 마포구 성산동 200-84,313000014202100256,3130000,서울특별시 마포구 월드컵북로27길 16 (성산동),03947,,01,영업/정상,,,02-307-1907
2021-08-01,관급봉투,성산슈퍼(시영종합상가),지정,,191263.451931121,452207.500653521,2026-04-25 22:30:22,I,2021-08-01,11,영업,2021-10-12 16:30:42,2021-10-12,서울특별시 마포구 성산동 446 성산시영아파트,,서울특별시 마포구 성산동 446 성산시영아파트,313000014202100257,3130000,"서울특별시 마포구 월드컵북로 233 (성산동, 성산시영아파트)",03936,,01,영업/정상,,,02-305-9055
2021-08-01,관급봉투,세븐일레븐마포구청점(24스토리),지정,,191284.3945348,451460.53743524,2026-04-25 22:30:22,I,2021-08-01,11,영업,2023-09-06 10:15:18,2021-10-12,서울특별시 마포구 성산동 591-1 이안상암,,서울특별시 마포구 성산동 591-1 이안상암,313000014202100258,3130000,"서울특별시 마포구 월드컵로 204, 이안상암 (성산동)",03938,,01,영업/정상,,,02-336-6697
2008-05-26,관급봉투,초록마트,지정,,191262.003894104,452422.583184869,2026-04-25 22:30:22,I,2008-05-26,11,영업,2021-10-12 16:37:59,2021-10-12,서울특별시 마포구 중동 390 DMC마포청구아파트,,서울특별시 마포구 중동 390 DMC마포청구아파트,313000014202100259,3130000,"서울특별시 마포구 성암로11길 56, 상가동동 103호 (중동, DMC마포청구아파트)",03933,,01,영업/정상,,,02-307-0633
2006-10-23,관급봉투,프렌들이스토아,지정,,190631.655203507,452726.740426691,2026-04-25 22:30:22,I,2006-10-23,11,영업,2021-10-12 16:43:25,2021-10-12,서울특별시 마포구 상암동 35-1,,서울특별시 마포구 상암동 35-1,313000014202100260,3130000,서울특별시 마포구 월드컵북로44길 49 (상암동),03930,,01,영업/정상,,,02-373-8828
2007-11-19,관급봉투,화일링,지정,,190125.564768858,453090.149821248,2026-04-25 22:30:22,I,2007-11-19,11,영업,2021-10-12 16:46:10,2021-10-12,서울특별시 마포구 상암동 1601 케이지아이티센터,,서울특별시 마포구 상암동 1601 케이지아이티센터,313000014202100261,3130000,"서울특별시 마포구 월드컵북로 402, 케이지아이티센터 (상암동)",03925,,01,영업/정상,,,02-6393-5500
2008-09-12,관급봉투,행운슈퍼,지정,,190795.436723133,452842.349428333,2026-04-25 22:30:22,I,2008-09-12,11,영업,2021-10-12 17:15:55,2021-10-12,서울특별시 마포구 상암동 1446,,서울특별시 마포구 상암동 1446,313000014202100262,3130000,서울특별시 마포구 성암로13길 4 (상암동),03930,,01,영업/정상,,,02-375-5050
2011-07-18,관급봉투,참존마트,지정,,189520.465145926,453685.460423342,2026-04-25 22:30:22,I,2011-07-18,11,영업,2021-10-12 17:26:38,2021-10-12,서울특별시 마포구 상암동 1736 상암월드컵파크10단지,,서울특별시 마포구 상암동 1736 상암월드컵파크10단지,313000014202100263,3130000,"서울특별시 마포구 월드컵북로 502-36, 106호 (상암동, 상암월드컵파크10단지)",03918,,01,영업/정상,,,02-303-0733
2011-11-10,관급봉투,(주)코리아세븐상암휴먼시아,지정,,190755.318673003,452448.732440867,2026-04-25 22:30:22,I,2011-11-10,11,영업,2021-10-12 17:38:28,2021-10-12,서울특별시 마포구 상암동 1630 휴먼시아,,서울특별시 마포구 상암동 1630 휴먼시아,313000014202100264,3130000,"서울특별시 마포구 월드컵북로43길 11 (상암동, 휴먼시아)",03914,,01,영업/정상,,,02-542-1440
2011-01-14,관급봉투,드림오피스,지정,,190250.875091908,453017.867202928,2026-04-25 22:30:22,I,2011-01-14,11,영업,2021-10-13 10:03:16,2021-10-13,서울특별시 마포구 상암동 1605 누리꿈스퀘어,,서울특별시 마포구 상암동 1605 누리꿈스퀘어,313000014202100265,3130000,"서울특별시 마포구 월드컵북로 396, 누리꿈스퀘어 (상암동)",03925,,01,영업/정상,,,02-2132-8005
2012-05-11,관급봉투,천일유통,지정,,189919.550051873,453342.222208599,2026-04-25 22:30:22,I,2012-05-11,11,영업,2021-10-13 10:56:14,2021-10-13,서울특별시 마포구 상암동 1587 스탠포드호텔코리아,,서울특별시 마포구 상암동 1587 스탠포드호텔코리아,313000014202100267,3130000,"서울특별시 마포구 월드컵북로58길 15, 스탠포드호텔코리아 (상암동)",03922,,01,영업/정상,,,02-6016-0218
2017-11-08,관급봉투,세븐일레븐 연남숲길점,지정,,192987.034987908,451358.963245296,2026-04-25 22:30:17,I,2017-12-26,11,영업,2021-05-03 19:50:54,2017-12-26,서울특별시 마포구 연남동 246번지 19호,,서울특별시 마포구 연남동 246-19,313000014201700080,3130000,"서울특별시 마포구 성미산로23길 16-5, B101호 (연남동)",03979,,01,영업/정상,,,02-322-1904
2017-11-22,관급봉투,지에스(GS)25 연남하늘채점,지정,,193002.740407491,451128.150948977,2026-04-25 22:30:17,I,2017-12-26,11,영업,2025-05-15 14:32:04,2017-12-26,서울특별시 마포구 연남동 509번지 22호,,서울특별시 마포구 연남동 509-22,313000014201700081,3130000,서울특별시 마포구 연남로 31 (연남동),03988,,01,영업/정상,,,
2017-11-13,관급봉투,(주)세븐일레븐 망원동교로점,지정,,191813.503520165,450544.084279133,2026-04-25 22:30:17,I,2017-12-26,11,영업,2020-03-19 17:48:08,2017-12-26,서울특별시 마포구 망원동 57번지 369호,,서울특별시 마포구 망원동 57-369,313000014201700082,3130000,"서울특별시 마포구 동교로9길 83, 1층 (망원동)",04012,,01,영업/정상,,,02-322-1802
2017-11-15,관급봉투,GS25성산타이거점,지정,,192533.419517229,451431.791673024,2026-04-25 22:30:17,I,2017-12-26,11,영업,2017-12-26 17:06:25,2017-12-26,서울특별시 마포구 성산동 610번지 1호,,서울특별시 마포구 성산동 610-1,313000014201700083,3130000,"서울특별시 마포구 성미산로13길 96, 1층 (성산동)",03974,,01,영업/정상,,,
2018-01-08,관급봉투,씨유 성산책길희망점,지정,,191654.671425009,451187.383348518,2026-04-25 22:30:17,I,2018-01-11,11,영업,2018-01-11 15:53:58,2018-01-11,서울특별시 마포구 성산동 278번지 35호 1층 일부,,서울특별시 마포구 성산동 278-35 1층 일부,313000014201800002,3130000,"서울특별시 마포구 월드컵로32길 31, 1층 (성산동)",03965,,01,영업/정상,,,080-080-3663
2018-01-08,관급봉투,지에스25 성산퍼스트점,지정,,192459.622935873,451074.895878092,2026-04-25 22:30:17,I,2018-01-11,11,영업,2022-10-22 15:39:58,2018-01-11,"서울특별시 마포구 성산동 114번지 9호 대성빌딩, 1층 코너",,"서울특별시 마포구 성산동 114-9 대성빌딩, 1층 코너",313000014201800003,3130000,"서울특별시 마포구 월드컵북로12길 19, 대성빌딩 1층 (성산동)",03978,,01,영업/정상,,,02-336-7933
2018-01-08,관급봉투,씨유 마포염리점,지정,,195175.192857446,449011.558376201,2026-04-25 22:30:17,I,2018-01-11,11,영업,2018-01-11 16:04:33,2018-01-11,서울특별시 마포구 염리동 173번지 3호 103호,,서울특별시 마포구 염리동 173-3 103호,313000014201800004,3130000,"서울특별시 마포구 독막로42길 7, 103호 (염리동)",04155,,01,영업/정상,,,02-713-5013
2018-01-08,관급봉투,지에스(GS)25 공덕제니스,지정,,195675.006830327,449444.919415536,2026-04-25 22:30:17,I,2018-01-11,11,영업,2024-01-17 18:46:00,2018-01-11,서울특별시 마포구 공덕동 373번지 9호 지층,,서울특별시 마포구 공덕동 373-9 지층,313000014201800005,3130000,"서울특별시 마포구 마포대로7길 23, 지층 (공덕동)",04145,,01,영업/정상,,,
2018-01-16,관급봉투,지에스25 합정성지길점,지정,,192240.97739129,449437.164246009,2026-04-25 22:30:17,I,2018-01-25,11,영업,2021-04-15 10:34:22,2018-01-25,서울특별시 마포구 합정동 375번지 11호,,서울특별시 마포구 합정동 375-11,313000014201800006,3130000,"서울특별시 마포구 성지길 36, 1층 (합정동)",04071,,01,영업/정상,,,070-4792-1855
2018-01-16,관급봉투,지에스25 창전태영점,지정,,193835.069792014,450245.936588746,2026-04-25 22:30:17,I,2018-01-25,11,영업,2023-04-19 09:04:32,2018-01-25,서울특별시 마포구 창전동 5번지 5호,,서울특별시 마포구 창전동 5-5,313000014201800007,3130000,"서울특별시 마포구 서강로9길 52, 1층 (창전동)",04061,,01,영업/정상,,,
2018-04-09,관급봉투,세븐일레븐 마포우성점,지정,,195305.221085772,448505.047642346,2026-04-25 22:30:17,I,2018-04-19,11,영업,2018-04-19 15:38:27,2018-04-19,서울특별시 마포구 도화동 203번지 14호 연우빌딩,,서울특별시 마포구 도화동 203-14 연우빌딩,313000014201800009,3130000,"서울특별시 마포구 삼개로 17, 연우빌딩 1층 (도화동)",04172,,01,영업/정상,,,02-701-7640
2018-04-09,관급봉투,씨유 뉴마포애오개,지정,,196049.504180239,449844.459780845,2026-04-25 22:30:17,I,2018-04-19,11,영업,2024-04-23 16:45:44,2018-04-19,서울특별시 마포구 공덕동 105번지 97호,,서울특별시 마포구 공덕동 105-96,313000014201800010,3130000,서울특별시 마포구 마포대로16길 4-1 (공덕동),04207,,01,영업/정상,,,02-718-0995
2018-04-09,관급봉투,서울365VCPlus(가구단지점),지정,,196530.474452508,450540.603799021,2026-04-25 22:30:17,I,2018-04-19,11,영업,2024-04-23 16:41:55,2018-04-19,서울특별시 마포구 아현동 700번지 6호,,서울특별시 마포구 아현동 700-6,313000014201800011,3130000,"서울특별시 마포구 손기정로 25, 1층 (아현동)",04198,,01,영업/정상,,,02-362-6670
2018-04-09,관급봉투,CU 상암 푸르지오점,지정,,190144.892942247,453302.04990022,2026-04-25 22:30:17,I,2018-04-19,11,영업,2018-04-19 16:10:44,2018-04-19,,,"서울특별시 마포구 상암동 1596 상암DMC푸르지오시티, S-City 102호",313000014201800012,3130000,"서울특별시 마포구 월드컵북로54길 25, 상암DMC푸르지오시티, S-City 102호 (상암동)",03924,,01,영업/정상,,,02-303-8818
2018-04-09,관급봉투,이마트24 마포대흥점,지정,,194825.851170039,449386.127736624,2026-04-25 22:30:17,I,2018-04-19,11,영업,2018-04-19 16:17:05,2018-04-19,서울특별시 마포구 대흥동 245번지 13호,,서울특별시 마포구 대흥동 245-13,313000014201800013,3130000,"서울특별시 마포구 백범로16안길 3, 1층 (대흥동)",04149,,01,영업/정상,,,
2018-04-09,관급봉투,세븐일레븐마포대흥점,지정,,194786.209845736,449356.882392603,2026-04-25 22:30:17,I,2018-04-19,11,영업,2018-04-19 16:21:31,2018-04-19,서울특별시 마포구 대흥동 327번지 5호,,서울특별시 마포구 대흥동 327-5,313000014201800014,3130000,"서울특별시 마포구 독막로 253-1, 1층 (대흥동)",04151,,01,영업/정상,,,02-703-8563
2018-04-09,관급봉투,울림두레소비자생활협동조합(성산점),지정,,192081.393726463,450739.048629453,2026-04-25 22:30:17,I,2018-04-19,11,영업,2018-04-19 16:26:37,2018-04-19,서울특별시 마포구 성산동 245번지 43호 성산동상가주택,,서울특별시 마포구 성산동 245-43 성산동상가주택,313000014201800015,3130000,"서울특별시 마포구 성미산로 27, 1층 (성산동, 성산동상가주택)",03968,,01,영업/정상,,,02-3141-0518
2021-10-08,관급봉투,GS25 서교라움점,지정,,192533.727634805,450165.233090984,2026-04-25 22:30:22,I,2021-10-08,11,영업,2021-10-14 17:26:09,2021-10-14,서울특별시 마포구 서교동 466-9 라움빌딩,,서울특별시 마포구 서교동 466-9 라움빌딩,313000014202100268,3130000,"서울특별시 마포구 동교로16길 31, 라움빌딩 (서교동)",04029,,01,영업/정상,,,02-337-5777
2021-10-07,관급봉투,세븐일레븐 마포복사꽃점,지정,,195178.805611783,448505.891542319,2026-04-25 22:30:22,I,2021-10-07,11,영업,2021-10-14 17:32:29,2021-10-14,서울특별시 마포구 마포동 188-1,,서울특별시 마포구 마포동 188-1,313000014202100269,3130000,서울특별시 마포구 마포대로4길 12 (마포동),04176,,01,영업/정상,,,
2021-10-08,관급봉투,알파문구 서강대점,지정,,194600.89524881,449608.086019849,2026-04-25 22:30:22,I,2021-10-08,11,영업,2021-11-02 16:58:41,2021-11-02,서울특별시 마포구 신수동 34-12 경인빌딩,,서울특별시 마포구 신수동 34-12 경인빌딩,313000014202100272,3130000,"서울특별시 마포구 백범로 72, 경인빌딩 1층 (신수동)",04110,,01,영업/정상,,,02-713-7088
2021-10-31,관급봉투,GS25연남타운점,지정,,193018.723019998,450835.843387811,2026-04-25 22:30:22,I,2021-10-30,11,영업,2021-11-02 17:03:17,2021-11-02,서울특별시 마포구 연남동 567-11,,서울특별시 마포구 연남동 567-11,313000014202100273,3130000,"서울특별시 마포구 월드컵북로6길 69, 1층 (연남동)",03990,,01,영업/정상,,,02-720-8923
2021-11-04,관급봉투,GS25중동혜븐점,지정,,191292.451583931,452322.949480833,2026-04-25 22:30:22,I,2021-11-04,11,영업,2021-11-04 17:44:19,2021-11-04,서울특별시 마포구 중동 77-35 주영아트빌라,,서울특별시 마포구 중동 77-35 주영아트빌라,313000014202100274,3130000,"서울특별시 마포구 성암로9안길 28, 1층 (중동, 주영아트빌라)",03934,,01,영업/정상,,,02-374-3836
2021-11-19,관급봉투,이마트24 뉴프라디움점,지정,,191488.610596921,451353.391636118,2026-04-25 22:30:22,I,2021-11-19,11,영업,2024-02-07 16:40:53,2021-11-23,서울특별시 마포구 성산동 592-4,,서울특별시 마포구 성산동 593-7 마포상암시티프라디움리버,313000014202100276,3130000,"서울특별시 마포구 모래내로1길 4, 마포상암시티프라디움리버 1동 1층 101, 102호 (성산동)",03938,,01,영업/정상,,,
2021-11-27,관급봉투,GS25 염리래미안,지정,,195097.928678455,449564.478041281,2026-04-25 22:30:22,I,2021-11-27,11,영업,2021-11-27 10:27:24,2021-11-27,서울특별시 마포구 염리동 82-6,,서울특별시 마포구 염리동 82-6,313000014202100277,3130000,서울특별시 마포구 숭문길 41 (염리동),04137,,01,영업/정상,,,
2021-11-30,관급봉투,지에스25합정프리미엄점,지정,,192445.879019946,449629.088694344,2026-04-25 22:30:22,I,2021-11-30,11,영업,2021-11-30 17:40:25,2021-11-30,서울특별시 마포구 합정동 413-27,,서울특별시 마포구 합정동 413-27,313000014202100278,3130000,서울특별시 마포구 양화로6길 18 (합정동),04046,,01,영업/정상,,,
2021-12-24,관급봉투,세븐일레븐 마포중동점,지정,,191668.116041745,451931.169089142,2026-04-25 22:30:22,I,2021-12-24,11,영업,2021-12-27 12:02:48,2021-12-27,서울특별시 마포구 중동 39-9 백명 TRENDY APT,,서울특별시 마포구 중동 39-9 백명 TRENDY APT,313000014202100279,3130000,"서울특별시 마포구 성암로7길 22 (중동, 백명 TRENDY APT)",03941,,01,영업/정상,,,
2020-10-03,관급봉투,새봄안경원,지정,,193735.982255928,450233.031079308,2026-04-25 22:30:22,I,2020-10-30,11,영업,2022-01-04 16:22:25,2022-01-04,서울특별시 마포구 창전동 5-85,,서울특별시 마포구 창전동 5-85,313000014202200001,3130000,서울특별시 마포구 와우산로 150-1 (창전동),04059,,01,영업/정상,,,02-332-6405
2020-11-27,관급봉투,우리농산물할인매장,지정,,191820.82704515,451789.614177576,2026-04-25 22:30:22,I,2020-11-27,11,영업,2022-01-04 16:26:36,2022-01-04,서울특별시 마포구 성산동 142-3,,서울특별시 마포구 성산동 142-3,313000014202200002,3130000,서울특별시 마포구 월드컵북로30길 8 (성산동),03946,,01,영업/정상,,,02-303-7789
2021-11-25,관급봉투,주식회사 에이치피푸드(k마트),지정,,196362.704469602,450195.465729412,2026-04-25 22:30:22,I,2021-11-25,11,영업,2024-01-29 16:09:41,2022-01-11,서울특별시 마포구 아현동 745 천중팰리스,,서울특별시 마포구 아현동 745 천중팰리스,313000014202200003,3130000,"서울특별시 마포구 마포대로24안길 3 (아현동, 천중팰리스)",04203,,01,영업/정상,,,02-312-6868
2021-11-08,관급봉투,세븐일레븐 서교동명점,지정,,192271.933002408,450289.531226454,2026-04-25 22:30:22,I,2021-11-08,0,,2026-01-07 15:13:37,2022-01-11,,,,313000014202200004,3130000,"서울특별시 마포구 월드컵로10길 28, 1층 (서교동)",04004,,01,영업/정상,,,
2022-01-11,관급봉투,씨유 마포뉴제일점,지정,,192754.156134581,450209.331334177,2026-04-25 22:30:22,I,2022-01-11,11,영업,2022-01-11 10:52:53,2022-01-11,서울특별시 마포구 서교동 375-5,,서울특별시 마포구 서교동 375-5,313000014202200005,3130000,서울특별시 마포구 월드컵북로1길 50 (서교동),04031,,01,영업/정상,,,02-326-2473
2021-10-28,관급봉투,세븐일레븐 마포보석점,지정,,192055.248236917,450627.265743099,2026-04-25 22:30:22,I,2021-10-28,11,영업,2022-01-11 10:54:59,2022-01-11,서울특별시 마포구 서교동 247-207,,서울특별시 마포구 서교동 247-207,313000014202200006,3130000,서울특별시 마포구 월드컵로20길 33 (서교동),03996,,01,영업/정상,,,
